timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
333088233,0.010270539,-0.0006038158,-0.005496436,4999,0,0.21240622,0.061877795,-9.650841,4999,0
333093233,-0.003461889,-0.019562474,-0.006726903,5000,0,0.55589515,-0.49222544,-9.338982,5000,0
333098232,0.03844045,0.035878014,-0.0059792986,4999,0,-1.5461377,1.124684,-10.433853,4999,0
333103233,-0.004585731,0.0052639563,0.0038563681,5001,0,1.3557843,-0.43800467,-8.767674,5001,0
333108231,0.011708915,-0.043097667,0.014250286,4998,0,0.26938057,-0.67559284,-9.983519,4998,0
333113230,0.01106332,0.03345151,0.009039429,4999,0,-0.2623212,0.42752472,-10.283855,4999,0
333118229,0.01245151,-0.0013380321,0.0048140516,4999,0,0.727897,0.24521287,-8.828816,4999,0
333123230,0.010129557,-0.03942735,0.0032837123,5001,0,-0.40090513,0.34705466,-9.766959,5001,0
333128227,0.02231011,0.026524097,-0.01413788,4997,0,-0.9403622,-0.9065126,-10.548792,4997,0
333133227,0.014154357,0.004009379,-0.033391736,5000,0,1.4785737,0.9440781,-8.942614,5000,0
333138226,-0.004997441,-0.047757283,0.03080184,4999,0,-0.1254769,-0.8445664,-9.726574,4999,0
333143226,-0.009890754,0.05233979,-0.006807025,5000,0,-1.2731885,0.3244224,-10.552094,5000,0
333148225,0.049334712,-0.0056797373,0.02354559,4999,0,1.9791456,0.64737266,-8.04833,4999,0
333153220,-0.0016272805,-0.0474027,0.014529752,4995,0,-0.6338628,-0.00012143066,-10.783881,4995,0
333158225,0.016709112,0.048889074,0.008426062,5005,0,-0.6007761,-0.88522846,-9.992969,5005,0
333163223,0.005494555,-0.009763247,0.0068604094,4998,0,1.2952611,0.6197856,-8.957341,4998,0
333168222,-0.021878567,-0.040921595,-0.005091827,4999,0,-0.12858847,0.16039017,-10.285877,4999,0
333173221,0.036904972,-9.1347894e-05,-0.008746532,4999,0,-0.19116952,-0.46420082,-9.147066,4999,0
333178223,-0.0010548093,-0.015732324,-0.022035498,5002,0,0.7316093,-0.019788548,-9.638274,5002,0
333183221,0.024076132,-0.017652232,-0.010981918,4998,0,-0.48812875,0.2187887,-9.827981,4998,0
333188222,-0.00055185606,-0.011069543,-0.020223266,5001,0,0.023016322,-0.7535618,-9.765242,5001,0
333193219,0.019971456,-0.0017613544,-0.013443512,4997,0,-0.35162568,0.32170635,-9.463661,4997,0
333198218,0.0047205016,0.013922942,-0.009683683,4999,0,0.324299,0.79593587,-9.718112,4999,0
333203217,0.019270957,-0.01183928,-0.012141497,4999,0,0.592338,0.16683526,-9.502978,4999,0
333208216,0.0059125815,0.007911351,-0.00916372,4999,0,-0.2600387,-0.11293904,-9.882758,4999,0
334193134,0.013964372,-0.0013274861,0.013798235,5014,0,-0.51664716,-0.10220434,-10.683762,5014,0
334198113,0.0069910325,-0.0174495,-0.007578071,4979,0,0.66787654,1.2652276,-9.407182,4979,0
334203108,0.04431537,-0.005294997,-0.026468106,4995,0,0.29945508,-0.47247568,-9.155414,4995,0
334208110,-0.016228544,0.021343097,0.005017649,5002,0,-0.21581537,-0.3105187,-10.778133,5002,0
334213102,0.004355649,0.022662371,0.016619414,4992,0,-0.5594929,0.24384287,-9.492023,4992,0
334218097,0.0061943852,-0.0326862,0.002582595,4995,0,1.3219912,1.1499994,-8.734337,4995,0
334223140,0.013851135,-0.022815,-0.014180066,5043,0,-0.2801667,-2.0579224,-9.690632,5043,0
334228097,0.036611643,0.034032896,0.005244148,4957,0,-0.48579788,-0.40009215,-10.407825,4957,0
334233085,-0.012122903,0.018927481,-0.0039600735,4988,0,0.34653524,2.5951965,-9.3012295,4988,0
334238082,0.013079915,-0.08088503,-0.0033003374,4997,0,1.2104974,0.26093903,-8.10628,4997,0
334243080,0.04180734,-0.014640185,0.00509675,4998,0,-0.80882084,-2.201417,-10.358283,4998,0
334248078,-0.040896986,0.07493885,0.0047235135,4998,0,-0.92641616,-0.35448086,-11.052026,4998,0
334253134,0.012673874,-0.026612349,-0.0010325176,5056,0,1.1316154,1.8568444,-9.154335,5056,0
334258074,0.048758794,-0.090320334,-0.012252065,4940,0,1.1280224,-0.3982186,-8.848676,4940,0
334263077,0.019020185,0.02448517,0.008315512,5003,0,-1.4518006,-1.0789466,-10.875304,5003,0
334268063,-0.010876889,0.090763085,-0.010008743,4986,0,-0.730996,1.5016028,-9.365376,4986,0
334273067,0.0019851506,-0.08002722,0.014293715,5004,0,2.326054,1.3077894,-8.641178,5004,0
334278069,-0.017315293,-0.08341993,0.005485485,5002,0,-0.9539454,-2.2647693,-10.142004,5002,0
334283115,0.037743162,0.11202528,-0.013745495,5046,0,-0.98442376,-2.3740234,-10.397417,5046,0
334288066,0.024042698,0.07358437,-0.0034435468,4951,0,1.1849287,3.9530447,-10.06508,4951,0
334293065,-0.018871257,-0.16524518,0.00047536887,4999,0,1.1219258,-0.33610645,-8.583134,4999,0
334298062,0.087807134,-0.02986575,0.0037623742,4997,0,-1.3707858,-1.7099199,-9.983687,4997,0
334303069,-0.05642927,0.17686218,-0.014257961,5007,0,-0.7549734,1.63358,-9.835182,5007,0
334308062,-0.005765652,-0.06613038,-0.017958956,4993,0,1.3979478,-0.14971352,-9.427989,4993,0
334313090,0.059417736,-0.15499811,-0.005486285,5028,0,0.8679982,-0.8245546,-10.298199,5028,0
334318059,-0.0071835746,0.12262774,0.024144873,4969,0,-2.1228387,0.21759932,-9.94858,4969,0
334323060,-0.06065347,0.059731174,-0.010575336,5001,0,0.9606749,0.23362213,-7.217079,5001,0
334328058,0.08097151,-0.15212102,0.0060372697,4998,0,2.2673905,0.16100423,-9.870522,4998,0
334333058,0.004246428,0.0046904813,0.0180971,5000,0,-2.3472922,0.26796496,-12.452038,5000,0
334338057,-0.02177597,0.13880683,-0.024079885,4999,0,-0.7025123,-1.8683691,-8.010932,4999,0
334343080,0.06981892,-0.09169002,-0.009660381,5023,0,3.4081619,1.5980216,-8.537529,5023,0
334348055,-0.013958972,-0.110692434,0.031555805,4975,0,-1.4482901,1.3543679,-12.19226,4975,0
334353056,-0.008949775,0.11832683,-0.007066759,5001,0,-2.5801678,-2.3314319,-8.842512,5001,0
334358054,0.046458367,0.026045948,-0.0146248145,4998,0,2.8825297,0.25236765,-7.936159,4998,0
334363054,-0.04259097,-0.12922466,0.007934985,5000,0,0.4816485,2.106437,-11.240396,5000,0
334368052,0.013326387,0.073143035,-0.008049748,4998,0,-3.090856,-0.98831874,-10.554903,4998,0
334373090,0.072585605,0.050294835,-0.017722072,5038,0,2.6341722,-0.73644525,-6.147754,5038,0
334378051,-0.039562147,-0.09912468,0.0072550518,4961,0,1.1251407,2.0004082,-11.982655,4961,0
334383050,-0.024640761,0.050759833,0.0018982937,4999,0,-3.1813345,-0.98271114,-11.724325,4999,0
334388050,0.076201595,0.078856125,-0.018476443,5000,0,1.1385825,-2.1253595,-6.64755,5000,0
334393050,-0.016731856,-0.10523469,0.019227369,5000,0,3.2302554,1.4822572,-8.972091,5000,0
334398048,-0.041895296,-0.004340742,0.0052454397,4998,0,-3.5685594,1.4280639,-12.559051,4998,0
334403084,0.052129544,0.11726243,0.01389466,5036,0,-0.31058267,-1.537924,-7.307004,5036,0
334408048,0.007107308,-0.10152534,-0.00051006436,4964,0,3.097324,-1.3076175,-8.422197,4964,0
334413046,0.023036135,-0.045604024,-0.014509511,4998,0,-1.1010432,2.3488288,-13.425414,4998,0
334418055,-0.00794673,0.13920575,-0.011656716,5009,0,-1.7968812,0.5655388,-8.595119,5009,0
334423046,0.042135544,-0.06404865,0.008105249,4991,0,3.3773956,-2.8357167,-5.9161453,4991,0
334428045,0.040484764,-0.14409295,-0.018682899,4999,0,-0.13996507,2.7086756,-13.510395,4999,0
334433086,0.012106887,0.15899876,0.0062283888,5041,0,-2.6930661,0.5945273,-11.305107,5041,0
334438045,-0.025270421,-0.028377213,-0.0024902131,4959,0,2.3243773,-3.2345767,-5.896912,4959,0
334443043,0.040879518,-0.16049941,-0.021195661,4998,0,1.3354679,1.3828844,-11.044746,4998,0
334448041,0.019786803,0.100817606,0.013127171,4998,0,-3.0889747,1.9693062,-12.484703,4998,0
334453040,-0.060741466,0.031988792,0.044854823,4999,0,1.9323946,-2.789304,-6.6573434,4999,0
334458039,-0.035977338,-0.13679792,-0.03490621,4999,0,-0.36370143,-0.16415825,-11.016504,4999,0
334463081,0.096877605,0.058123723,-0.013595063,5042,0,-1.7290754,2.004028,-11.035776,5042,0
334468038,-0.044286415,0.024367895,0.040482823,4957,0,1.8520621,-1.4918373,-6.5137315,4957,0
334473039,-0.034606386,-0.095313355,-0.013393782,5001,0,-0.22227351,-0.09842126,-11.558471,5001,0
334478036,0.05415513,0.0334458,-0.028724546,4997,0,-2.3593354,2.3288023,-10.92277,4997,0
334483036,0.05751716,0.047317952,0.03125123,5000,0,2.518467,-3.3416343,-6.0696635,5000,0
334488035,-0.029016234,-0.09242201,-0.048844308,4999,0,-0.034730177,1.4029161,-10.385056,4999,0
334493084,0.025580749,0.036035873,-0.0047102734,5049,0,-1.0644222,3.0018883,-11.486366,5049,0
334498034,-0.035968464,0.043682482,0.067408964,4950,0,0.46981514,-3.4025037,-7.163545,4950,0
334503034,0.012391358,-0.068721764,-0.050189927,5000,0,0.426869,-0.2924966,-9.11137,5000,0
334508033,0.09950783,0.030080488,-0.025217798,4999,0,0.1563583,3.2742434,-11.399906,4999,0
334513032,-0.086340204,0.01604361,0.063851036,4999,0,0.8286187,-2.8990128,-7.964807,4999,0
334518031,0.02527763,-0.033917844,-0.018617194,4999,0,-0.8358321,1.6384621,-10.280787,4999,0
334523085,0.06560821,-0.019811368,-0.011111559,5054,0,0.056815613,1.4825102,-10.970234,5054,0
334528029,-0.0074983006,0.008295844,0.045792855,4944,0,0.4923462,-3.6452646,-8.496406,4944,0
334533029,0.070632555,-0.00014365092,-0.07053635,5000,0,0.16806217,2.9968576,-9.755781,5000,0
334538028,0.017424436,-0.05803391,0.017403398,4999,0,0.66096306,0.3390147,-11.335499,4999,0
334543028,-0.10164285,0.019127697,0.060987048,5000,0,-1.8943938,-2.8446143,-9.971724,5000,0
334548026,0.10156547,0.037995014,-0.08195077,4998,0,1.2526501,2.7533808,-9.405999,4998,0
334553031,-0.0016221676,-0.08648237,8.168379e-05,5005,0,1.9662187,-1.541655,-8.115046,5005,0
334558025,-0.082185574,0.06305712,0.034114283,4994,0,-2.5211124,-1.3279548,-10.603,4994,0
334563030,0.084000014,0.0056439377,-0.050778817,5005,0,1.7831744,3.6474354,-9.410972,5005,0
334568024,-0.07214938,-0.10583974,0.041648224,4994,0,0.22018315,-3.5900614,-8.320538,4994,0
334573027,-0.048406463,0.11455194,-0.0057422244,5003,0,-2.1490855,0.9076184,-9.987221,5003,0
334578022,0.16029488,-0.09761316,-0.0309106,4995,0,3.400383,2.836271,-8.692753,4995,0
334583032,-0.056133695,-0.10932392,0.046138816,5010,0,-2.1062164,-3.8043733,-9.485866,5010,0
334588021,-0.0035701073,0.1668328,-0.014969595,4989,0,-1.1657444,3.1780581,-11.378489,4989,0
334593028,0.06101282,-0.09015218,0.004847111,5007,0,2.6812115,-1.4102074,-10.368833,5007,0
334598019,-0.042695872,-0.03247273,0.008079317,4991,0,-2.9649475,-2.3971803,-10.930629,4991,0
334603028,0.041753814,0.0941819,-0.03649428,5009,0,1.5888762,5.1568947,-9.112175,5009,0
334608019,-0.019909777,-0.10358925,0.030032305,4991,0,1.9912121,-3.5237377,-8.708817,4991,0
334613027,-0.06279174,0.095358364,-0.019062191,5008,0,-5.099958,-0.39014593,-11.538935,5008,0
334618018,0.08798336,0.005811109,-0.037357353,4991,0,4.582552,3.917708,-8.247535,4991,0
334623022,-0.012134083,-0.14729019,0.031594537,5004,0,-0.47649547,-3.703947,-10.127162,5004,0
334628017,-0.028172225,0.16230156,-0.010789248,4995,0,-3.1865432,2.691385,-10.811823,4995,0
334633021,0.06284537,-0.073738165,-0.0038351316,5004,0,5.562909,-0.771219,-6.4244432,5004,0
334638014,-0.057207774,-0.0621626,-0.021360924,4993,0,-2.89967,-3.402848,-9.496914,4993,0
334643023,0.08384535,0.050045043,-0.007458778,5009,0,0.7991135,5.581088,-10.758126,5009,0
334648017,0.03666938,-0.18246865,0.03405241,4994,0,1.6758854,-2.5934517,-7.7635074,4994,0
334653018,-0.07219697,0.1295648,-0.028314466,5001,0,-5.4900627,-1.0838104,-12.961592,5001,0
334658011,0.029221576,-0.0064005726,0.0024778568,4993,0,5.780328,2.697445,-8.515981,4993,0
334663023,-0.0031224045,-0.11480555,0.017687602,5012,0,-2.4636247,-3.2667756,-11.325327,5012,0
334668011,-0.026553512,0.14652438,-0.01758055,4988,0,-1.5187371,2.7128441,-10.436792,4988,0
334673022,0.092396386,-0.16521166,0.020304237,5011,0,5.151196,-0.7329635,-5.390245,5011,0
334678010,-0.0982441,0.053197227,-0.025897438,4988,0,-4.7535396,-2.1653738,-11.333069,4988,0
334683009,-0.035618182,-0.03298639,0.0070681446,4999,0,4.2292395,3.870337,-9.391634,4999,0
334688008,0.008834424,-0.09976437,-0.009278354,4999,0,-2.82016,-3.6557014,-10.426604,4999,0
334693007,0.0022467426,0.14771621,-0.042070296,4999,0,-1.5937748,0.027666332,-10.686654,4999,0
334698007,0.104472294,-0.13663094,-0.017913513,5000,0,5.183649,3.152266,-8.0441675,5000,0
334703006,-0.057271414,-0.017388148,-0.013479645,4999,0,-4.209627,-2.2871873,-12.268127,4999,0
334708007,-0.08617049,0.019909384,0.030614285,5001,0,2.0006218,1.2690117,-7.581527,5001,0
334713004,0.075479016,-0.08432236,-0.023691274,4997,0,-0.29371402,-0.94892937,-7.792236,4997,0
334718006,-0.0832695,0.02141433,-0.0098240515,5002,0,-1.2571356,-1.2632657,-10.10304,5002,0
334723003,0.05895259,-0.11211562,0.008574028,4997,0,2.9017916,4.2765746,-10.930952,4997,0
334728001,0.023703307,0.062312197,0.0066781864,4998,0,-3.823523,-2.5917249,-13.175247,4998,0
334733000,-0.11571596,-0.005312838,0.0031800675,4999,0,3.497416,-0.848368,-5.9853134,4999,0
334738000,0.15355654,-0.10647983,-0.040036052,5000,0,-0.27173936,4.383575,-8.926003,5000,0
334742999,-0.18466698,-0.04585085,0.03227907,4999,0,-0.7320094,-5.7022815,-10.186538,4999,0
334747998,0.045904126,-0.009271892,-0.056935914,4999,0,-0.54955846,4.4300814,-8.708461,4999,0
334752998,0.14386639,0.06665412,-0.010928426,5000,0,-0.81664884,-3.3518488,-12.682685,5000,0
334757997,-0.20425318,-0.085896134,0.011211307,4999,0,3.3603091,1.1553162,-7.2715597,4999,0
334762996,0.23373738,-0.051518302,-0.014214658,4999,0,-2.0981085,3.460927,-10.335525,4999,0
334767996,-0.2270774,0.039180253,0.039823644,5000,0,-0.415024,-6.8311744,-8.969522,5000,0
334772995,0.07068766,0.05197163,-0.07745687,4999,0,-0.7029563,6.9831653,-10.352969,4999,0
334777994,0.02183041,-0.060023405,0.06623311,4999,0,1.5652567,-3.897601,-12.070293,4999,0
334782993,-0.1714013,-0.0054714778,-0.016572718,4999,0,-1.1075561,2.5864007,-8.4368105,4999,0
334787993,0.29021502,0.030343685,-0.013578083,5000,0,-0.29899877,-0.6880817,-9.007064,5000,0
334792992,-0.24374667,-0.03562307,-0.013619455,4999,0,1.1547058,-2.8426194,-8.340586,4999,0
334797991,0.21469854,-0.08360138,-0.022162847,4999,0,0.7469659,5.7262383,-9.378098,4999,0
334802991,-0.09736146,-0.022385506,0.060460705,5000,0,-1.1659044,-6.4249344,-11.288387,5000,0
334807990,-0.0075314976,0.11951838,-0.06654753,4999,0,-0.58279616,4.691402,-10.863122,4999,0
334812990,0.08339736,-0.14715795,0.031495903,5000,0,3.8415368,-2.1903586,-8.025544,5000,0
334817988,-0.1656577,-0.03158865,-0.02591592,4998,0,-3.236714,2.9099317,-11.3330965,4998,0
334822988,0.111762345,0.031891797,0.005615307,5000,0,1.4804455,-2.8967967,-9.155605,5000,0
334827988,-0.15746193,-0.009594993,-0.021995744,5000,0,-1.0334667,-0.4868558,-8.559427,5000,0
334832987,0.0795608,-0.11888303,0.016561022,4999,0,2.3275945,2.545296,-9.798006,4999,0
334837985,-0.12235658,-0.023100546,0.004809667,4998,0,-2.3348045,-4.9272246,-9.7723675,4998,0
334842985,0.13813175,0.046778496,-0.052668083,5000,0,0.32053503,4.6250386,-10.421055,5000,0
334847984,-0.04072309,-0.11598425,-0.012791265,4999,0,2.9001393,-1.8593061,-8.119247,4999,0
334852983,-0.025202783,-0.073986515,0.0067609875,4999,0,-2.74621,2.3713536,-12.105056,4999,0
334857983,-0.0045229006,-0.011111176,-0.034306962,5000,0,1.1379552,-3.299225,-8.758703,5000,0
334862982,-0.06764164,0.032510582,-0.012378169,4999,0,-2.6058526,1.6822432,-11.017453,4999,0
334867982,-0.035620686,-0.1809687,0.0030051987,5000,0,4.132425,1.179895,-6.828136,5000,0
334872981,0.04876515,-0.017053174,0.0049293484,4999,0,-4.58955,-2.4666662,-10.7459545,4999,0
334877982,-0.25854915,0.055575904,-0.031971667,5001,0,2.7476628,0.43684247,-10.518743,5001,0
334882979,0.20765959,-0.099645376,0.0025412012,4997,0,-0.171224,2.4802532,-7.6226664,4997,0
334887978,-0.25117186,-0.06697554,0.015518471,4999,0,0.19577296,-3.4906425,-11.734651,4999,0
334892978,0.12157561,-0.021500396,-0.08450386,5000,0,-0.99377835,3.1254995,-7.685645,5000,0
334897977,-0.0372965,-0.004050266,0.05466532,4999,0,0.87244034,-2.3342502,-12.273319,4999,0
334902977,-0.066226356,-0.15079783,-0.059054576,5000,0,0.96756405,3.0193577,-7.199461,5000,0
334907976,0.04007335,-0.00064419105,0.060528427,4999,0,-2.4647837,-5.362479,-11.550305,4999,0
334912975,-0.050463405,-0.054227807,-0.064891696,4999,0,1.9538009,6.989761,-8.582657,4999,0
334917974,0.021507055,-0.11770331,0.14549778,4999,0,-1.1100107,-5.7626767,-9.634543,4999,0
334922974,-0.22510993,-0.010862731,-0.07970262,5000,0,-0.8514742,2.403088,-9.971721,5000,0
334927972,0.14809036,-0.01437766,0.08764949,4998,0,0.9179432,-0.11653734,-8.124594,4998,0
334932972,-0.24037114,-0.1053847,-0.008301662,5000,0,-0.3762682,0.09201226,-10.417898,5000,0
334937972,-0.026883904,-0.024630042,0.042357847,5000,0,-0.13413042,-2.5906572,-9.267487,5000,0
334942971,-0.18442,-0.036070276,-0.04624303,4999,0,-0.46599668,2.2860289,-9.21821,4999,0
334947970,0.05777143,-0.124359846,0.04595989,4999,0,1.8879601,0.15126161,-10.386745,4999,0
334952969,-0.08775693,-0.040922433,-0.0036148352,4999,0,-1.8531002,-1.855837,-8.923925,4999,0
334957969,-0.06558087,-0.044301677,-0.01836321,5000,0,1.6082923,-0.08186946,-9.818045,5000,0
334962968,0.086258054,-0.14552402,0.058433186,4999,0,0.63079125,4.7178597,-7.4783998,4999,0
334967967,-0.055602506,-0.06033331,0.027053708,4999,0,-0.49752817,-6.5998864,-12.614099,4999,0
334972966,-0.047745593,-0.010290568,0.027449796,4999,0,-0.4696062,5.82912,-8.592071,4999,0
334977966,0.03837095,-0.12731119,0.0697503,5000,0,1.0639273,-3.50555,-11.470183,5000,0
334982965,-0.06459302,-0.071984045,0.076067664,4999,0,-0.5274246,4.2919984,-9.8552475,4999,0
334987966,-0.102758124,0.005922994,0.054783493,5001,0,-1.2486581,-6.5993557,-11.86637,5001,0
334992963,-0.026539294,-0.1244916,0.06437162,4997,0,1.8647043,10.293962,-7.351982,4997,0
334997971,-0.054902297,-0.10317596,0.100918256,5008,0,-1.4978564,-10.489534,-11.965017,5008,0
335002964,-0.15718131,-0.09508516,0.025278661,4993,0,0.65306556,8.947641,-7.616178,4993,0
335007962,-0.061417975,-0.04854044,0.126511,4998,0,-1.3543823,-7.1827464,-12.268011,4998,0
335012961,-0.08681476,-0.1209808,0.029644085,4999,0,2.0745175,6.5622425,-9.024059,4999,0
335017961,-0.16272539,-0.09433825,0.09977553,5000,0,-0.8881132,-8.488605,-8.63763,5000,0
335022963,-0.070346996,-0.18689862,0.03992998,5002,0,1.3364571,10.320131,-10.326556,5002,0
335027961,-0.033232044,-0.05856644,0.12401086,4998,0,-1.799512,-11.817625,-11.119361,4998,0
335032960,-0.17169541,-0.09074464,0.014952172,4999,0,1.7275516,10.836327,-11.355069,4999,0
335037959,-0.02186848,-0.09000561,0.161239,4999,0,-1.3118314,-8.734782,-11.203587,4999,0
335042958,-0.1615252,-0.14735892,0.01878342,4999,0,-0.4671703,5.981288,-10.842559,4999,0
335047956,-0.10888811,-0.10134104,0.11137343,4998,0,0.8219773,-6.275709,-6.184974,4998,0
335052957,-0.0187624,-0.15723656,0.052277695,5001,0,-0.5348664,7.704743,-12.993765,5001,0
335057955,-0.14588715,-0.05393376,0.11619104,4998,0,-0.6230002,-7.9931707,-8.157686,4998,0
335062954,-0.054145277,-0.24219166,0.038478922,4999,0,0.99009275,6.565181,-10.197031,4999,0
335067961,-0.07832189,-0.0755693,0.09342996,5007,0,-0.6873206,-4.470128,-7.4959784,5007,0
335072954,-0.16786359,-0.1717959,0.08197167,4993,0,0.7931994,2.0763278,-13.252628,4993,0
335077959,-0.08705752,-0.09969086,0.08913043,5005,0,0.10855207,-0.25709617,-8.372466,5005,0
335082951,-0.1634584,-0.14667706,0.08208412,4992,0,0.18137918,-2.970266,-11.22212,4992,0
335087950,-0.068845,-0.18004653,0.059804436,4999,0,2.0341573,4.054313,-3.4517612,4999,0
335092949,-0.1438824,-0.20991671,0.111965224,4999,0,-2.1120954,-3.6165478,-15.599543,4999,0
335097949,-0.18849383,-0.120063454,0.061573606,5000,0,1.9900826,3.8405743,-4.316454,5000,0
335102948,-0.16770196,-0.22261745,0.15419133,4999,0,-1.0330495,-4.0397882,-15.154592,4999,0
335107947,-0.10842811,-0.10721518,0.053566214,4999,0,-0.4792964,4.490796,-7.8080525,4999,0
335112948,-0.22129619,-0.26066765,0.14463893,5001,0,1.5639173,-5.0084586,-8.909611,5001,0
335117946,-0.021380542,-0.20509931,0.057784613,4998,0,-2.220247,6.7745285,-9.95768,4998,0
335122948,-0.34919637,-0.17923254,0.16697244,5002,0,1.1995963,-6.374581,-10.403579,5002,0
335127944,0.19561456,-0.24575198,0.09222204,4996,0,-1.4512265,7.7237005,-11.41277,4996,0
335132944,-0.46770987,-0.13054326,0.14974831,5000,0,0.5458366,-8.31645,-8.363388,5000,0
335137943,0.2951673,-0.30949757,0.12990712,4999,0,0.7006712,9.832309,-8.934472,4999,0
335142942,-0.4029722,-0.094335735,0.14251152,4999,0,-2.090687,-8.008212,-11.793083,4999,0
335147942,0.17561373,-0.29004082,0.15199429,5000,0,1.5964985,5.658734,-7.9608283,5000,0
335152941,-0.279684,-0.10949191,0.12912874,4999,0,-1.6197435,-3.3189971,-9.997694,4999,0
335157940,0.07503157,-0.21917734,0.19630738,4999,0,0.34834495,1.9862387,-10.969462,4999,0
335162940,-0.15978186,-0.12513481,0.1269733,5000,0,1.4976708,-0.63751537,-7.6594434,5000,0
335167939,-0.039603725,-0.1897313,0.19543387,4999,0,-2.2106519,-0.56504124,-12.019264,4999,0
335172944,0.009244775,-0.17852034,0.12001153,5005,0,3.461769,4.8083215,-7.586201,5005,0
335177938,-0.10993548,-0.15285411,0.19073126,4994,0,-4.2891946,-6.6825595,-13.276575,4994,0
335182937,0.055002462,-0.2163698,0.11574785,4999,0,4.8144073,8.743449,-7.2225733,4999,0
335187936,-0.14315596,-0.105432205,0.1990575,4999,0,-4.9691963,-9.123119,-12.6800165,4999,0
335192935,0.13274434,-0.21505399,0.124612264,4999,0,4.23326,8.932485,-8.316572,4999,0
335197935,-0.16639575,-0.073660575,0.17745122,5000,0,-3.9516046,-9.450997,-10.10352,5000,0
335202934,0.08513715,-0.15044785,0.15887341,4999,0,3.0213833,9.508118,-11.0092535,4999,0
335207933,-0.1980514,-0.026856134,0.14696454,4999,0,-3.3761384,-10.078222,-8.976954,4999,0
335212935,-0.024496753,-0.081328474,0.19806547,5002,0,2.7691166,9.655851,-13.079297,5002,0
335217932,-0.2031934,-0.027834896,0.120752625,4997,0,-2.604856,-9.751642,-7.7065125,4997,0
335222931,-0.12008854,-0.021365114,0.2366969,4999,0,2.1763875,9.440235,-14.28916,4999,0
335227930,-0.19601576,0.027163334,0.09310819,4999,0,-1.7132528,-9.055993,-8.316742,4999,0
335232930,-0.14735562,-0.0047068885,0.26311556,5000,0,1.2256104,8.946671,-13.169113,5000,0
335237929,-0.22190328,0.01869983,0.077632464,4999,0,-1.1711409,-7.8536773,-8.113333,4999,0
335242928,-0.16341984,6.589329e-05,0.27027744,4999,0,0.38752776,7.1617637,-12.468116,4999,0
335247928,-0.14111939,-0.039830796,0.082692266,5000,0,-0.122188754,-5.400617,-8.637081,5000,0
335252927,-0.21619247,0.019039368,0.24868456,4999,0,0.2856228,4.963926,-11.226832,4999,0
335257926,0.04094674,-0.09523785,0.10296614,4999,0,-0.19259961,-3.904416,-10.265758,4999,0
335262926,-0.32170245,0.056551233,0.21267293,5000,0,0.8667123,4.309,-9.814453,5000,0
335267925,0.21480364,-0.14261317,0.15167047,4999,0,0.025197737,-4.0318336,-11.742052,4999,0
335272924,-0.36492905,0.057473708,0.17202795,4999,0,0.42988053,5.895453,-8.76687,4999,0
335277924,0.31010124,-0.14060621,0.19326212,5000,0,0.008551904,-6.958036,-12.475236,5000,0
335282923,-0.3055955,0.041287675,0.14861497,4999,0,0.44931903,8.921648,-8.142741,4999,0
335287922,0.20082906,-0.10139679,0.2027122,4999,0,-0.4637533,-10.842695,-13.287233,4999,0
