timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count
389005844,389005800,4325386,0.002663161,0.32064456,0.2551308,nan,0
390007299,390007246,4325386,-0.47084683,0.01704423,-0.11984224,nan,0
391008444,391008398,4325386,0.007989483,-0.30892667,-0.06551376,nan,0
392008656,392008610,4325386,0.8436894,-0.21837918,0.11984224,nan,0
393006939,393006882,4325386,0.3147856,-0.8862999,0.026631609,nan,0
394007198,394007152,4325386,0.1720402,0.06657902,-0.015978966,nan,0
395008461,395008418,4325386,-0.37870148,-0.062317964,-0.057524275,nan,0
396005741,396005690,4325386,0.08309062,0.34035197,0.06338323,nan,0
397007001,397006955,4325386,-0.26951188,-0.20240022,0.0745685,nan,0
398008386,398008341,4325386,0.4239752,0.231695,-0.0074568503,nan,0
399008534,399008488,4325386,0.26791397,0.1507349,0.16405071,nan,0
400006817,400006759,4325386,1.9803264,0.19654126,0.005858954,nan,0
401007071,401007019,4325386,1.4982942,-0.3792341,0.36059198,nan,0
402008326,402008283,4325386,-0.25779396,0.013848436,-0.09321063,nan,0
403006595,403006549,4325386,-0.0,0.2402171,0.06551376,nan,0
404006859,404006813,4325386,0.7701861,-0.23595606,0.053795848,nan,0
405008347,405008300,4325386,0.37816885,-0.30732876,-0.1507349,nan,0
406006433,406006386,4325386,-0.40000677,-0.13582121,-0.139017,nan,0
407006733,407006683,4325386,-0.42823628,-0.16671386,0.039947413,nan,0
408007912,408007864,4325386,0.093743265,-0.04846953,-0.16192017,nan,0
409008168,409008123,4325386,-0.5352953,-0.0894822,0.003195793,nan,0
410005449,410005404,4325386,-0.60666806,-0.12729909,0.0894822,nan,0
411006696,411006646,4325386,-0.72597766,0.27856663,0.0047936896,nan,0
412007950,412007905,4325386,0.40639836,-0.0745685,0.093743265,nan,0
413009340,413009294,4325386,0.4490089,-0.21518339,0.039414782,nan,0
414006640,414006593,4325386,0.96885794,-0.16032228,0.22370552,nan,0
415007727,415007682,4325386,-0.04154531,-0.5379585,-0.050067425,nan,0
416007984,416007940,4325386,-0.35153723,-0.4287689,-0.06924218,nan,0
417006248,417006198,4325386,-0.04101268,-0.09427589,0.084688514,nan,0
418006502,418006456,4325386,-0.0021305287,-0.14966963,0.19121495,nan,0
419007795,419007751,4325386,-0.6290386,-0.019174758,-0.15552859,nan,0
420006073,420006025,4325386,-0.8159925,-0.07669903,-0.04101268,nan,0
421007274,421007226,4325386,0.73716295,0.01225054,0.069774814,nan,0
422007581,422007526,4325386,-0.9880327,-0.11185276,-0.15020227,nan,0
423008835,423008778,4325386,0.0047936896,0.13209277,-0.12623383,nan,0
424007157,424007111,4325386,-0.5182511,0.0612527,-0.10226537,nan,0
425007334,425007287,4325386,0.21465077,-0.22477077,0.053263217,nan,0
426007537,426007494,4325386,-0.11504855,0.027164241,0.07829693,nan,0
427006802,427006749,4325386,0.53689325,-0.05166532,0.32863405,nan,0
428007048,428006999,4325386,0.11025486,-0.27856663,-0.03462109,nan,0
429007403,429007357,4325386,0.80001354,0.02929477,0.15606123,nan,0
430005552,430005505,4325386,0.57204694,-0.15552859,0.077764295,nan,0
431005808,431005759,4325386,-0.25939187,-0.05699164,-0.0149137005,nan,0
432007106,432007051,4325386,1.353951,-0.4037352,0.34035197,nan,0
433008335,433008287,4325386,-0.12783173,-0.13262542,-0.086819045,nan,0
434009546,434009502,4325386,0.11398328,0.14008226,-0.05219795,nan,0
435006810,435006755,4325386,0.19121495,-0.15446334,0.0612527,nan,0
436008056,436008005,4325386,0.11771171,0.5001416,0.021837918,nan,0
437008340,437008296,4325386,-0.14647384,-0.23062973,-0.020240022,nan,0
438005542,438005496,4325386,0.19813916,-0.14008226,-0.05645901,nan,0
439006839,439006795,4325386,-0.27270767,-0.25566345,-0.046871632,nan,0
440008039,440007993,4325386,-1.0769823,-0.36005935,-0.25033712,nan,0
441009292,441009238,4325386,0.8660599,-0.251935,0.34834144,nan,0
442006534,442006488,4325386,-0.04207794,0.3046656,-0.050067425,nan,0
443007783,443007737,4325386,0.16405071,-0.18535599,-0.15978965,nan,0
444008070,444008023,4325386,0.6929545,0.29081717,-0.16138755,nan,0
445006283,445006227,4325386,-0.088949576,-0.59015644,0.15180017,nan,0
446007583,446007536,4325386,0.37870148,0.2631203,-0.12303803,nan,0
447007757,447007713,4325386,-1.9089537,0.060187437,-0.27750137,nan,0
448009002,448008955,4325386,0.33023193,0.032490563,-0.011717908,nan,0
449007258,449007200,4325386,1.7795241,0.3494067,0.19014968,nan,0
450007491,450007442,4325386,-0.5645901,0.44101945,0.019707391,nan,0
451008734,451008684,4325386,-0.11025486,0.11771171,0.26738134,nan,0
452005984,452005929,4325386,0.4351605,0.08628641,0.014381069,nan,0
453007377,453007332,4325386,-0.29561085,0.612527,-0.023968447,nan,0
454007460,454007412,4325386,0.15020227,0.33342773,-0.15765913,nan,0
455008701,455008651,4325386,-0.14114752,-0.051132686,-0.046338998,nan,0
456005940,456005894,4325386,-0.38349515,0.015446333,-0.091612734,nan,0
457007179,457007134,4325386,0.20666128,0.00053263217,-0.088949576,nan,0
458008417,458008373,4325386,-0.06764428,0.15552859,0.06657902,nan,0
459005657,459005614,4325386,-0.29667613,-0.13475594,-0.15819176,nan,0
460007007,460006960,4325386,-0.90654,0.12676646,-0.17310545,nan,0
461008138,461008090,4325386,0.4623247,-0.02237055,-0.1209075,nan,0
462008378,462008332,4325386,0.21891183,0.18429074,0.1225054,nan,0
463006637,463006586,4325386,-0.32703614,0.101732746,-0.05699164,nan,0
464007900,464007852,4325386,-0.2530003,0.5848301,-0.12410329,nan,0
465008089,465008045,4325386,0.033555828,0.46552053,-0.011717908,nan,0
466006377,466006327,4325386,0.8570052,0.3824299,-0.064981125,nan,0
467007559,467007516,4325386,-0.67164916,-0.028762138,-0.15286544,nan,0
468007806,468007753,4325386,-0.6572681,-0.17097493,-0.2002697,nan,0
469009095,469009040,4325386,-0.9070726,-0.3712446,-0.18269284,nan,0
470007283,470007239,4325386,-0.86286414,0.09214537,0.04207794,nan,0
471007546,471007503,4325386,1.1318433,0.0037284251,0.24820659,nan,0
472008752,472008693,4325386,0.43622574,0.22370552,0.030892666,nan,0
473006985,473006941,4325386,-0.45167208,-0.062850595,0.23595606,nan,0
474007206,474007162,4325386,0.09693906,-0.4948153,0.06551376,nan,0
475007443,475007397,4325386,0.3941478,0.12303803,-0.060720067,nan,0
476005860,476005814,4325386,0.16405071,-0.24927185,-0.03408846,nan,0
477006915,477006864,4325386,-0.6673881,0.7467503,0.16511597,nan,0
478007198,478007142,4325386,0.49321738,-0.41278994,0.06817692,nan,0
479008411,479008367,4325386,0.59708065,0.45380262,-0.03675162,nan,0
480005652,480005608,4325386,-0.57737327,-0.21465077,-0.11185276,nan,0
481006836,481006792,4325386,-0.48735842,0.16032228,-0.19014968,nan,0
482008202,482008156,4325386,-0.08628641,-0.025566343,0.039414782,nan,0
483009307,483009261,4325386,-0.5779059,0.16937703,-0.002663161,nan,0
484006531,484006486,4325386,0.18908443,-0.09427589,-0.035153724,nan,0
485007760,485007715,4325386,-0.039414782,0.17310545,-0.026098976,nan,0
486008998,486008952,4325386,-0.18855178,0.49747846,-0.101732746,nan,0
487006233,487006176,4325386,0.5832322,0.11558118,0.015446333,nan,0
488007452,488007405,4325386,-0.03195793,-0.113450654,0.33875406,nan,0
489007838,489007794,4325386,-0.29294768,0.13848436,0.045273736,nan,0
490005914,490005867,4325386,-0.1688444,0.114515916,-0.18748653,nan,0
491007314,491007268,4325386,0.54062164,-0.04846953,0.023968447,nan,0
492007380,492007321,4325386,-0.8836368,0.3957457,-0.10226537,nan,0
493008594,493008547,4325386,-0.44474787,-0.12729909,-0.11717908,nan,0
494006827,494006777,4325386,-0.38456044,-0.20559601,0.14008226,nan,0
495007050,495007005,4325386,-0.12516856,-0.30040455,0.16618124,nan,0
496008327,496008278,4325386,-0.5315669,0.047404263,-0.12729909,nan,0
497005503,497005457,4325386,0.14753911,-0.064981125,0.054328483,nan,0
498006878,498006832,4325386,-0.08735167,-0.09640642,0.047936894,nan,0
499007957,499007909,4325386,0.1672465,0.11771171,-0.10918959,nan,0
500008181,500008133,4325386,-0.47297737,-0.071905345,0.08735167,nan,0
501005407,501005361,4325386,-0.4665858,-0.29348034,-0.07510114,nan,0
502006634,502006585,4325386,-0.25779396,-0.4468784,0.119309604,nan,0
503008130,503008085,4325386,-0.4420847,-0.2018676,-0.12942962,nan,0
504006081,504006035,4325386,0.4058657,-0.40107203,0.035153724,nan,0
505006399,505006352,4325386,0.23489079,0.1507349,-0.04420847,nan,0
506007529,506007483,4325386,1.0327737,-0.15126754,-0.050067425,nan,0
507008749,507008705,4325386,0.27590346,0.06604639,0.0612527,nan,0
508005980,508005932,4325386,0.834102,0.21145497,-0.10120011,nan,0
509007201,509007154,4325386,0.06338323,-0.19654126,-0.09906958,nan,0
510007668,510007620,4325386,0.864462,-0.14700648,-0.17683388,nan,0
511008678,511008634,4325386,1.497229,-0.106526434,0.16511597,nan,0
512006870,512006823,4325386,1.2154666,-0.17789915,0.15126754,nan,0
513007091,513007044,4325386,-0.22370552,0.7174555,-0.038349517,nan,0
514008316,514008268,4325386,1.4764564,0.93476945,-0.19441074,nan,0
515006549,515006495,4325386,-0.27217504,0.53050166,-0.0612527,nan,0
516006754,516006708,4325386,-0.47404262,-0.58376485,-0.112385385,nan,0
517007973,517007927,4325386,0.06604639,0.13315804,-0.050067425,nan,0
518009401,518009353,4325386,-1.3246562,-0.32170984,-0.21465077,nan,0
519006688,519006644,4325386,0.26791397,-0.278034,0.019174758,nan,0
520007700,520007655,4325386,1.6250608,0.5880259,0.13049488,nan,0
521008905,521008855,4325386,0.45966157,-0.40959415,0.41172466,nan,0
522006078,522006031,4325386,1.6953682,-0.22104235,0.055393744,nan,0
523007343,523007295,4325386,0.101732746,0.4767058,0.050600056,nan,0
524008512,524008466,4325386,0.6231796,0.45060682,0.030892666,nan,0
525008868,525008822,4325386,-0.21837918,-0.9811084,0.12303803,nan,0
526006954,526006908,4325386,0.64182174,0.020772655,-1.1701928,nan,0
527007179,527007122,4325386,-0.9406284,0.55233955,-0.24767396,nan,0
528008439,528008391,4325386,0.27270767,-0.17630124,0.062317964,nan,0
529005603,529005559,4325386,0.5805691,0.020772655,-0.020772655,nan,0
530006865,530006821,4325386,1.8785937,-0.045273736,-0.112385385,nan,0
531008043,531007992,4325386,-0.04101268,0.2865561,-0.17470334,nan,0
532009269,532009208,4325386,-0.94382423,0.139017,-0.18482336,nan,0
533006470,533006426,4325386,1.7278588,0.32863405,-0.7137271,nan,0
534007858,534007815,4325386,-0.16511597,-0.23861921,-0.15339807,nan,0
535008909,535008859,4325386,0.5017395,0.50387,-0.16245282,nan,0
536006121,536006075,4325386,0.03675162,-0.69615024,-0.29188243,nan,0
537006382,537006336,4325386,0.48948896,0.43729103,-0.013848436,nan,0
538005598,538005552,4325386,-0.9502158,-0.2530003,-0.11877698,nan,0
539009013,539008966,4325386,-0.29241505,-0.48948896,0.12676646,nan,0
540005986,540005939,4325386,-1.0018811,-0.18855178,-0.10705907,nan,0
541007245,541007199,4325386,0.33236247,0.6364955,-0.029827401,nan,0
542008413,542008363,4325386,0.08149272,-0.89002836,-0.07350324,nan,0
543005628,543005581,4325386,0.23062973,0.13369067,0.12676646,nan,0
544006836,544006791,4325386,0.58376485,0.39468044,0.025566343,nan,0
545008056,545008006,4325386,-0.11877698,0.11025486,0.13049488,nan,0
546009324,546009272,4325386,-1.7267935,0.72278184,-0.28708875,nan,0
547006474,547006429,4325386,-1.049818,-0.5912217,0.29507822,nan,0
548007905,548007860,4325386,0.46765104,-0.33715618,1.0024137,nan,0
549008897,549008850,4325386,-0.029827401,-0.06444849,0.15765913,nan,0
550006160,550006113,4325386,0.031425297,0.025033712,0.0149137005,nan,0
551007333,551007279,4325386,0.00053263217,-0.016511597,0.037816886,nan,0
552007533,552007489,4325386,-0.0090547465,0.0037284251,-0.0090547465,nan,0
553006751,553006701,4325386,0.019707391,-0.039414782,-0.010120011,nan,0
554006967,554006918,4325386,0.012783172,0.02450108,-0.036218986,nan,0
555007310,555007260,4325386,0.006924218,0.020772655,-0.018109493,nan,0
