timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
453007329,453007283,4259850,6.435614,0.2681506,-12.852075,33.5,0,0,0,0
454007697,454007652,4259850,10.668563,14.4609785,14.595054,33.5,0,0,0,0
455009379,455009333,4259850,-6.14831,-1.0342951,-5.631162,33.5,0,0,0,0
456007071,456007026,4259850,4.673482,17.583017,-20.954054,33.5,0,0,0,0
457007688,457007642,4259850,-1.0534488,-6.7229185,-19.249382,33.5,0,0,0,0
458008768,458008716,4259850,4.4244847,-8.504205,1.7621324,33.5,0,0,0,0
459006487,459006437,4259850,-2.7389667,7.5082164,-28.021736,33.5,0,0,0,0
460007063,460007019,4259850,7.067683,20.819979,-2.3750482,33.0,0,0,0,0
461008185,461008142,4259850,-6.0142345,10.630256,-11.530476,33.0,0,0,0,0
462008791,462008741,4259850,3.3518825,4.5394063,16.22311,33.0,0,0,0,0
463006583,463006528,4259850,6.0716953,15.68681,-28.519732,33.0,0,0,0,0
464008142,464008095,4259850,7.431602,-8.734048,-6.6846113,33.0,0,0,0,0
465008692,465008646,4259850,10.879252,5.554548,1.8962077,33.0,0,0,0,0
466005887,466005839,4259850,3.6391866,0.4405331,-5.535394,33.0,0,0,0,0
467007419,467007368,4259850,6.0716953,-11.070788,-9.002198,33.0,0,0,0,0
468007950,468007897,4259850,-8.408437,18.65562,-10.055647,33.0,0,0,0,0
469009426,469009370,4259850,-2.7006595,-1.7238252,-4.7500963,33.0,0,0,0,0
470007236,470007189,4259850,-0.61291564,7.52737,-21.011515,33.0,0,0,0,0
471007500,471007449,4259850,-12.737153,-8.599973,5.650316,33.0,0,0,0,0
472008405,472008356,4259850,-0.49799395,-3.8307228,-35.338417,33.0,0,0,0,0
473006938,473006887,4259850,6.83784,-20.51352,14.384364,33.0,0,0,0,0
474006862,474006816,4259850,14.671668,5.765238,17.27656,33.0,0,0,0,0
475008320,475008265,4259850,-2.681506,-1.091756,-3.1794999,33.0,0,0,0,0
476005907,476005863,4259850,6.7229185,26.929981,-18.119318,33.0,0,0,0,0
477006378,477006331,4259850,-0.7661445,-8.101978,-14.499286,33.0,0,0,0,0
478007903,478007852,4259850,-7.240066,-1.283292,-11.836933,33.0,0,0,0,0
479008364,479008312,4259850,1.5131354,-6.703765,-10.342952,33.0,0,0,0,0
480006354,480006305,4259850,-1.6472107,1.934515,-11.760319,33.0,0,0,0,0
481006725,481006679,4259850,10.668563,11.645397,-12.047623,33.0,0,0,0,0
482008249,482008205,4259850,-0.59376204,-4.1946416,-11.971008,33.0,0,0,0,0
483009230,483009184,4259850,12.641385,6.588843,-9.040505,33.0,0,0,0,0
484006862,484006808,4259850,10.783484,-7.4124484,-14.537593,33.0,0,0,0,0
485008325,485008279,4259850,-2.1643584,-17.96609,-6.5122285,33.0,0,0,0,0
486008931,486008879,4259850,-5.1523223,-2.9879637,-26.87252,33.0,0,0,0,0
487006570,487006516,4259850,11.358093,14.135366,-27.274746,33.0,0,0,0,0
488007081,488007029,4259850,7.1826053,-3.4476504,2.5474305,33.0,0,0,0,0
489008528,489008482,4259850,-5.401319,1.4173675,-16.682798,33.0,0,0,0,0
490006041,490005987,4259850,1.8195933,-17.468096,5.401319,32.5,0,0,0,0
491006788,491006734,4259850,4.156334,5.803545,-14.422671,32.5,0,0,0,0
492007591,492007533,4259850,10.783484,6.933608,7.8529816,32.5,0,0,0,0
493008939,493008892,4259850,-1.5705963,-6.2632318,-5.2289367,32.5,0,0,0,0
494006578,494006531,4259850,4.7884035,-15.26543,13.254301,32.5,0,0,0,0
495006838,495006791,4259850,4.3861775,-10.477027,19.440918,32.5,0,0,0,0
496008205,496008157,4259850,1.8195933,16.414646,-14.690822,32.5,0,0,0,0
497005867,497005816,4259850,-5.8226986,-10.01734,-16.79772,32.5,0,0,0,0
498007112,498007066,4259850,4.367024,4.5777135,1.8770541,32.5,0,0,0,0
499008012,499007961,4259850,5.094861,-12.392388,6.6079965,32.5,0,0,0,0
500008361,500008314,4259850,4.865018,-10.764331,-11.377247,32.5,0,0,0,0
501005830,501005781,4259850,-5.497087,-2.336741,-21.528662,32.5,0,0,0,0
502007191,502007144,4259850,9.193734,-1.5514427,2.4899697,32.5,0,0,0,0
503008539,503008493,4259850,-8.255207,3.0071173,-7.431602,32.5,0,0,0,0
504005973,504005924,4259850,-8.63828,-22.984337,-10.649409,32.5,0,0,0,0
505006447,505006402,4259850,7.680599,-3.1411927,9.308656,32.5,0,0,0,0
506007704,506007654,4259850,9.500193,7.0102224,-6.1100025,32.5,0,0,0,0
507008663,507008615,4259850,-8.1402855,-14.805743,-10.860099,32.5,0,0,0,0
508006224,508006177,4259850,-0.59376204,9.710882,-20.264523,32.5,0,0,0,0
509007647,509007597,4259850,-4.3287168,-6.493075,-24.248474,32.5,0,0,0,0
510008101,510008052,4259850,1.3024458,-9.346964,-12.660539,32.5,0,0,0,0
511008967,511008919,4259850,-5.8801594,-19.76653,-10.860099,32.5,0,0,0,0
512007406,512007345,4259850,-0.32561144,-10.630256,-4.807557,32.5,0,0,0,0
513007692,513007644,4259850,-0.19153613,13.2351465,-14.5759,32.5,0,0,0,0
514009164,514009110,4259850,6.397307,7.335834,-11.358093,32.5,0,0,0,0
515006894,515006847,4259850,-9.346964,9.481039,-29.036879,32.5,0,0,0,0
516007414,516007369,4259850,-0.78529817,-5.2863975,-7.603985,32.5,0,0,0,0
517008603,517008554,4259850,-2.087744,3.964798,-31.814152,32.5,0,0,0,0
518008942,518008894,4259850,-3.7924154,13.196839,4.9799395,32.5,0,0,0,0
519006377,519006325,4259850,4.405331,-32.81014,-4.6926355,32.5,0,0,0,0
520007652,520007606,4259850,2.7389667,-6.7803793,-16.893488,32.5,0,0,0,0
521008817,521008764,4259850,1.1300632,-9.634268,-2.681506,32.5,0,0,0,0
522005892,522005848,4259850,5.4204726,-4.960786,12.641385,32.5,0,0,0,0
523007610,523007564,4259850,-3.8498764,-13.694834,-6.435614,32.5,0,0,0,0
524009129,524009075,4259850,8.00621,4.0222588,-7.9487495,32.5,0,0,0,0
525009414,525009362,4259850,-5.535394,1.1492168,-0.9959879,32.0,0,0,0,0
526007002,526006958,4259850,-0.9768343,-1.1109096,16.663643,32.5,0,0,0,0
527007413,527007368,4259850,-4.0414124,12.469003,-10.304645,32.0,0,0,0,0
528008813,528008761,4259850,-7.067683,-7.0485296,-11.051635,32.0,0,0,0,0
529006597,529006549,4259850,-4.5777135,2.3175871,0.9768343,32.0,0,0,0,0
530006667,530006620,4259850,4.1946416,6.799533,-42.71256,32.0,0,0,0,0
531008594,531008538,4259850,2.1643584,-2.9113493,14.384364,32.0,0,0,0,0
532008852,532008800,4259850,-7.603985,3.4093432,-17.927782,32.0,0,0,0,0
533006309,533006262,4259850,8.734048,-4.060566,1.340753,32.0,0,0,0,0
534007812,534007765,4259850,4.2904096,-20.417751,7.3166804,32.0,0,0,0,0
535009118,535009070,4259850,8.312668,5.8226986,-4.673482,32.0,0,0,0,0
536006702,536006655,4259850,0.7661445,-13.924677,-17.832014,32.0,0,0,0,0
537007184,537007136,4259850,-0.0,0.5363012,-24.191013,32.0,0,0,0,0
538005684,538005641,4259850,-1.685518,8.887277,0.93852705,32.0,0,0,0,0
539008553,539008506,4259850,1.1683705,-13.560759,-17.295713,32.0,0,0,0,0
540007043,540006996,4259850,-7.4124484,10.266336,-37.15801,32.0,0,0,0,0
541007444,541007399,4259850,0.93852705,-12.08593,34.55312,32.0,0,0,0,0
542008466,542008421,4259850,3.2944214,-0.2873042,-36.334404,32.0,0,0,0,0
543006009,543005956,4259850,-3.964798,-5.094861,5.497087,32.0,0,0,0,0
544007710,544007658,4259850,-5.8226986,-13.311762,1.7429788,32.0,0,0,0,0
545007902,545007854,4259850,0.5746084,11.166556,-8.925584,32.0,0,0,0,0
546009268,546009212,4259850,-17.908628,11.300632,-23.63556,32.0,0,0,0,0
547006254,547006207,4259850,-3.8307228,6.4739213,-11.856087,32.0,0,0,0,0
548007597,548007549,4259850,-4.175488,-19.019539,-31.814152,32.0,0,0,0,0
549008968,549008924,4259850,-3.3327289,-3.2752678,-8.925584,32.0,0,0,0,0
550006424,550006377,4259850,0.7278373,-0.05746084,-9.595961,32.0,0,0,0,0
551006744,551006695,4259850,0.7661445,-0.1340753,-9.500193,32.0,0,0,0,0
552008082,552008036,4259850,0.80445176,-0.1340753,-9.576807,32.0,0,0,0,0
553006935,553006890,4259850,0.82360536,-0.095768064,-9.557653,32.0,0,0,0,0
554006307,554006261,4259850,0.82360536,-0.1340753,-9.595961,32.0,0,0,0,0
555006995,555006945,4259850,0.8810662,-0.05746084,-9.5385,32.0,0,0,0,0
