timestamp,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2]
388009839,3932170,0.010838781,-0.0007960061,-0.0052465363,3932170,-0.04327362,0.018823182,0.25028965,396809,0.0,0.0,0.0
389009667,3932170,0.010776895,-0.0007977468,-0.004644215,3932170,-0.0452107,0.01874202,0.24304578,396809,0.0,0.0,0.0
390009493,3932170,0.010755719,-0.00082784804,-0.004180987,3932170,-0.046665713,0.016682534,0.22709934,396809,0.0,0.0,0.0
391009319,3932170,0.010728456,-0.00084446964,-0.0036518693,3932170,-0.04776673,0.015503502,0.21337715,396809,0.0,0.0,0.0
392009184,3932170,0.0107087735,-0.00087074976,-0.0030511445,3932170,-0.04823757,0.014563892,0.20556203,396809,0.0,0.0,0.0
393009031,3932170,0.010703784,-0.0008889149,-0.0024623459,3932170,-0.048673373,0.013782731,0.19571345,396809,0.0,0.0,0.0
394013790,3932170,0.010680795,-0.00085994275,-0.0019508039,3932170,-0.048549812,0.013857731,0.18513878,396809,0.0,0.0,0.0
395013612,3932170,0.010694215,-0.0008459077,-0.0014876951,3932170,-0.0486805,0.013779746,0.17211798,396809,0.0,0.0,0.0
396003436,3932170,0.010692061,-0.00084098417,-0.0010558637,3932170,-0.048857074,0.013619097,0.15981528,396809,0.0,0.0,0.0
397013257,3932170,0.010695083,-0.0008228128,-0.00066641666,3932170,-0.048874915,0.013640728,0.14729637,396809,0.0,0.0,0.0
398013075,3932170,0.010685529,-0.0008216511,-0.00032827875,3932170,-0.049015447,0.013532896,0.13631664,396809,0.0,0.0,0.0
399002896,3932170,0.010662701,-0.0008351599,-2.5983943e-05,3932170,-0.049248274,0.013307234,0.12528618,396809,0.0,0.0,0.0
400012713,3932170,0.0106300665,-0.00083923223,0.000330452,3932170,-0.049507808,0.013115424,0.1169968,396809,0.0,0.0,0.0
401012529,3932170,0.010513839,-0.0008613737,0.00063532696,3932170,-0.050095882,0.012784948,0.110398285,396809,0.0,0.0,0.0
402012351,3932170,0.010465096,-0.00085286767,0.0009483397,3932170,-0.050353646,0.012764549,0.103756145,396809,0.0,0.0,0.0
403012161,3932170,0.010428721,-0.0008632895,0.0012233865,3932170,-0.050478846,0.012613015,0.09978821,396809,0.0,0.0,0.0
404011975,3932170,0.010401449,-0.0008723315,0.0014565664,3932170,-0.050528098,0.012510852,0.09731248,396809,0.0,0.0,0.0
405011802,3932170,0.010345296,-0.00088701135,0.0016531784,3932170,-0.050516825,0.012473727,0.0964432,396809,0.0,0.0,0.0
406011603,3932170,0.010310156,-0.00090585434,0.0018008515,3932170,-0.05045965,0.012415911,0.10032827,396809,0.0,0.0,0.0
407011416,3932170,0.010305014,-0.0009703032,0.0018376886,3932170,-0.050455045,0.0125624975,0.10096415,396809,0.0,0.0,0.0
408011227,3932170,0.010279577,-0.0009820838,0.0018648807,3932170,-0.05042658,0.012601296,0.10501436,396809,0.0,0.0,0.0
409011038,3932170,0.010213748,-0.0009990155,0.0019772036,3932170,-0.050307922,0.012734109,0.10641386,396809,0.0,0.0,0.0
410010848,3932170,0.010185746,-0.000989163,0.0022194595,3932170,-0.050243717,0.012738815,0.105567425,396809,0.0,0.0,0.0
411010692,3932170,0.010167683,-0.00092995685,0.0024925773,3932170,-0.050011598,0.012546605,0.103942946,396809,0.0,0.0,0.0
412010465,3932170,0.010133426,-0.00087447494,0.0027582778,3932170,-0.049720116,0.0123338755,0.101873465,396809,0.0,0.0,0.0
413005273,3932170,0.010108544,-0.00081123813,0.00299604,3932170,-0.049472988,0.012136936,0.10155918,396809,0.0,0.0,0.0
414005082,3932170,0.0101185655,-0.0007998634,0.0031629335,3932170,-0.04945313,0.0120350225,0.10047258,396809,0.0,0.0,0.0
415004888,3932170,0.010134277,-0.0008416674,0.0032730685,3932170,-0.049570672,0.012211301,0.10181174,396809,0.0,0.0,0.0
416014690,3932170,0.01010826,-0.00086128473,0.0032685064,3932170,-0.04951702,0.012437178,0.107333235,396809,0.0,0.0,0.0
417004497,3932170,0.0099934405,-0.00087051623,0.003190918,3932170,-0.049247187,0.012766516,0.1161423,396809,0.0,0.0,0.0
418004303,3932170,0.009896371,-0.0008587824,0.0030581409,3932170,-0.04905828,0.012992946,0.122112945,396809,0.0,0.0,0.0
419014104,3932170,0.0099005485,-0.00085168635,0.0028365976,3932170,-0.049088985,0.013100146,0.12666354,396809,0.0,0.0,0.0
420003907,3932170,0.009833759,-0.00084766716,0.0025938088,3932170,-0.048916698,0.013214777,0.13029324,396809,0.0,0.0,0.0
421003709,3932170,0.009784543,-0.0008545301,0.002355495,3932170,-0.04875664,0.013427835,0.13493043,396809,0.0,0.0,0.0
422013521,3932170,0.009778846,-0.00086852454,0.0020872252,3932170,-0.04872964,0.013671821,0.14120893,396809,0.0,0.0,0.0
423013309,3932170,0.009761229,-0.0008763932,0.0017757224,3932170,-0.048617497,0.013881844,0.14720353,396809,0.0,0.0,0.0
424013109,3932170,0.009772941,-0.0009139282,0.0014640735,3932170,-0.048771232,0.014248158,0.1513326,396809,0.0,0.0,0.0
425012907,3932170,0.009783512,-0.0009327939,0.001151234,3932170,-0.048871763,0.014482006,0.15677935,396809,0.0,0.0,0.0
426012706,3932170,0.009791481,-0.0008965714,0.00080124673,3932170,-0.048892204,0.014235048,0.16383111,396809,0.0,0.0,0.0
427012504,3932170,0.009795083,-0.00090175524,0.0003676394,3932170,-0.0489585,0.014313109,0.16857679,396809,0.0,0.0,0.0
428012299,3932170,0.009782846,-0.00089716265,-3.455894e-05,3932170,-0.048847046,0.01425723,0.17061318,396809,0.0,0.0,0.0
429012096,3932170,0.009739609,-0.00089580717,-0.00044065752,3932170,-0.048501026,0.01423454,0.170643,396809,0.0,0.0,0.0
430011892,3932170,0.009678799,-0.0009019942,-0.00077004515,3932170,-0.048047595,0.014219707,0.16850589,396809,0.0,0.0,0.0
431011687,3932170,0.0096131405,-0.0009094826,-0.00094555796,3932170,-0.047614958,0.014052279,0.16430193,396809,0.0,0.0,0.0
432011481,3932170,0.009552468,-0.0009016047,-0.00090797705,3932170,-0.047207173,0.013780746,0.16006818,396809,0.0,0.0,0.0
433011274,3932170,0.009486226,-0.00089530053,-0.00073039625,3932170,-0.046715196,0.013571066,0.15828942,396809,0.0,0.0,0.0
434011067,3932170,0.009399224,-0.00088402897,-0.00046812434,3932170,-0.046068527,0.013278263,0.15531206,396809,0.0,0.0,0.0
435010860,3932170,0.00930923,-0.00087284413,-0.00014612134,3932170,-0.0454848,0.013021391,0.15290402,396809,0.0,0.0,0.0
436010653,3932170,0.009296642,-0.00085360196,0.00022675871,3932170,-0.045323923,0.012916547,0.15306509,396809,0.0,0.0,0.0
437010440,3932170,0.009397243,-0.0008678018,0.00059062114,3932170,-0.045210343,0.013288784,0.15621921,396809,0.0,0.0,0.0
438010232,3932170,0.009443828,-0.00080688647,0.0008859508,3932170,-0.04513361,0.013641937,0.15686356,396809,0.0,0.0,0.0
439010020,3932170,0.0094520645,-0.0007883076,0.0009812111,3932170,-0.045116015,0.013694347,0.15662508,396809,0.0,0.0,0.0
440009809,3932170,0.009472259,-0.00080413796,0.0009757027,3932170,-0.04502257,0.013599072,0.15664902,396809,0.0,0.0,0.0
441009597,3932170,0.009484434,-0.00080900674,0.00082097994,3932170,-0.044969972,0.0135558825,0.15610683,396809,0.0,0.0,0.0
442009385,3932170,0.009506446,-0.0008096458,0.00041784428,3932170,-0.044855803,0.01343841,0.15465951,396809,0.0,0.0,0.0
443009172,3932170,0.009500457,-0.0007950521,-0.000387334,3932170,-0.044635046,0.013253932,0.15051252,396809,0.0,0.0,0.0
444008958,3932170,0.009235176,-0.00082680356,-0.0013031997,3932170,-0.045227867,0.013604543,0.14416556,396809,0.0,0.0,0.0
445003744,3932170,0.00917344,-0.00093802594,-0.0017975688,3932170,-0.045645952,0.013194335,0.14073119,396809,0.0,0.0,0.0
446013527,3932170,0.009171431,-0.0009304919,-0.0020098896,3932170,-0.045765564,0.013158793,0.14061536,396809,0.0,0.0,0.0
447013311,3932170,0.009102993,-0.0009628876,-0.0021176257,3932170,-0.045457147,0.013161679,0.14151466,396809,0.0,0.0,0.0
448003098,3932170,0.009098681,-0.00097040046,-0.002121655,3932170,-0.04543461,0.013198269,0.14166196,396809,0.0,0.0,0.0
449012878,3932170,0.009068504,-0.00096092426,-0.0019596599,3932170,-0.045312002,0.013153589,0.1405283,396809,0.0,0.0,0.0
450012662,3932170,0.009062563,-0.0008821247,-0.0017006982,3932170,-0.04513252,0.012746016,0.13831227,396809,0.0,0.0,0.0
451012442,3932170,0.009054532,-0.0008637594,-0.0013280081,3932170,-0.04501044,0.012731561,0.13557418,396809,0.0,0.0,0.0
452012224,3932170,0.009097302,-0.00084854447,-0.00086759694,3932170,-0.045258753,0.012864889,0.13915803,396809,0.0,0.0,0.0
453012007,3932170,0.009173578,-0.00085159234,-0.00036183678,3932170,-0.045540676,0.012941929,0.14487922,396809,0.0,0.0,0.0
454011791,3932170,0.009152165,-0.0007832884,0.0001212198,3932170,-0.045668364,0.012855609,0.14933982,396809,0.0,0.0,0.0
455011563,3932170,0.009152481,-0.0007548422,0.0005305835,3932170,-0.045682184,0.012978635,0.15433317,396809,0.0,0.0,0.0
456011342,3932170,0.009167756,-0.00071670883,0.00078201416,3932170,-0.045637205,0.013192945,0.15877546,396809,0.0,0.0,0.0
457011121,3932170,0.009159765,-0.00071855425,0.00083016016,3932170,-0.0456971,0.013146741,0.16037107,396809,0.0,0.0,0.0
458010903,3932170,0.009137475,-0.00071174174,0.0006626535,3932170,-0.04588521,0.013188849,0.15921706,396809,0.0,0.0,0.0
459010676,3932170,0.0089572435,-0.0007219252,0.0002812173,3932170,-0.047567144,0.013439794,0.15457657,396809,0.0,0.0,0.0
460010453,3932170,0.00882005,-0.00074556813,-0.00014676854,3932170,-0.048867796,0.013527642,0.14992088,396809,0.0,0.0,0.0
461010228,3932170,0.008758752,-0.0007655794,-0.00054506364,3932170,-0.049364205,0.013472336,0.14573643,396809,0.0,0.0,0.0
462010005,3932170,0.008724136,-0.0007581312,-0.0008773707,3932170,-0.04956207,0.013517303,0.14319842,396809,0.0,0.0,0.0
463009778,3932170,0.008728006,-0.00074369187,-0.0012022454,3932170,-0.04957722,0.013485755,0.14057203,396809,0.0,0.0,0.0
464009553,3932170,0.008699984,-0.0007205164,-0.0016501892,3932170,-0.049504768,0.013277364,0.13743645,396809,0.0,0.0,0.0
465014325,3932170,0.00876357,-0.00083234685,-0.0020929477,3932170,-0.04914133,0.013403213,0.1378742,396809,0.0,0.0,0.0
466004101,3932170,0.008781579,-0.0008984649,-0.0023678814,3932170,-0.049109094,0.013635108,0.13948944,396809,0.0,0.0,0.0
467013870,3932170,0.008785441,-0.0009838314,-0.0025064154,3932170,-0.049094334,0.014085693,0.14020802,396809,0.0,0.0,0.0
468013642,3932170,0.008783937,-0.00098727,-0.0023837043,3932170,-0.04908366,0.014152042,0.13992548,396809,0.0,0.0,0.0
469003416,3932170,0.008773366,-0.0009717119,-0.0020528014,3932170,-0.0490262,0.0141153075,0.1401377,396809,0.0,0.0,0.0
470013184,3932170,0.008671764,-0.00091625034,-0.0016017187,3932170,-0.048231468,0.013385487,0.14037919,396809,0.0,0.0,0.0
471012955,3932170,0.008675753,-0.0007970071,-0.0011820032,3932170,-0.048016135,0.012615663,0.14094852,396809,0.0,0.0,0.0
472012758,3932170,0.008583772,-0.00075593614,-0.00076472183,3932170,-0.047563378,0.012333492,0.14370053,396809,0.0,0.0,0.0
473012494,3932170,0.008447397,-0.00074963685,-0.00034570176,3932170,-0.047303386,0.012154153,0.14690518,396809,0.0,0.0,0.0
474012262,3932170,0.008461531,-0.0007389506,-1.1818396e-05,3932170,-0.0472098,0.012329543,0.14916451,396809,0.0,0.0,0.0
475012030,3932170,0.008449461,-0.00065478537,0.0002091943,3932170,-0.04721575,0.012778743,0.14991476,396809,0.0,0.0,0.0
476011798,3932170,0.008447787,-0.0006788699,0.0002391571,3932170,-0.04722383,0.012697874,0.1514764,396809,0.0,0.0,0.0
477011565,3932170,0.008461997,-0.0006737123,-1.86577e-05,3932170,-0.0470928,0.012806013,0.15259236,396809,0.0,0.0,0.0
478011334,3932170,0.008478388,-0.0008127535,-0.00051294273,3932170,-0.04694586,0.01169677,0.15251686,396809,0.0,0.0,0.0
479011098,3932170,0.008458551,-0.0008391015,-0.0009828496,3932170,-0.047103822,0.011279556,0.14806403,396809,0.0,0.0,0.0
480010863,3932170,0.008439156,-0.0008845067,-0.0013984606,3932170,-0.047243703,0.010932005,0.14306483,396809,0.0,0.0,0.0
481010628,3932170,0.0084423795,-0.00090242765,-0.001657618,3932170,-0.047204446,0.010771661,0.13911963,396809,0.0,0.0,0.0
482010393,3932170,0.008449511,-0.0009305936,-0.0017901594,3932170,-0.047159653,0.010764829,0.13859226,396809,0.0,0.0,0.0
483010198,3932170,0.00844126,-0.00095102726,-0.0017934393,3932170,-0.04710668,0.010814928,0.13832195,396809,0.0,0.0,0.0
484009922,3932170,0.008453369,-0.00095723086,-0.0016584655,3932170,-0.047195196,0.010868852,0.13848141,396809,0.0,0.0,0.0
485009682,3932170,0.008425352,-0.0009595553,-0.0014690734,3932170,-0.047095206,0.010847052,0.13882223,396809,0.0,0.0,0.0
486009445,3932170,0.008380068,-0.0008909773,-0.0012105086,3932170,-0.047004372,0.0106232595,0.14011656,396809,0.0,0.0,0.0
487009220,3932170,0.00825189,-0.00083307526,-0.0010339121,3932170,-0.046681657,0.010334485,0.14001375,396809,0.0,0.0,0.0
488009018,3932170,0.008210182,-0.00083649857,-0.0008887861,3932170,-0.04669356,0.010328043,0.13993663,396809,0.0,0.0,0.0
489013727,3932170,0.008097943,-0.00080981274,-0.0008012751,3932170,-0.046564184,0.010296178,0.13774604,396809,0.0,0.0,0.0
490003491,3932170,0.0081332605,-0.000816282,-0.00078256486,3932170,-0.046686046,0.010323094,0.13903119,396809,0.0,0.0,0.0
491013250,3932170,0.008135399,-0.000834211,-0.00081877474,3932170,-0.046755508,0.010320348,0.14003845,396809,0.0,0.0,0.0
492013009,3932170,0.008134306,-0.0008435267,-0.00095981325,3932170,-0.046757456,0.010346995,0.14084545,396809,0.0,0.0,0.0
493012805,3932170,0.008074857,-0.0008614435,-0.0011942316,3932170,-0.04684294,0.01032328,0.14086749,396809,0.0,0.0,0.0
494012526,3932170,0.0080842,-0.0008819199,-0.0015264769,3932170,-0.046798535,0.010375976,0.14124066,396809,0.0,0.0,0.0
495012293,3932170,0.008035541,-0.00090016756,-0.0019612676,3932170,-0.046773,0.010400075,0.1416447,396809,0.0,0.0,0.0
496012079,3932170,0.0080535505,-0.0009250207,-0.0025019802,3932170,-0.046783578,0.01045667,0.14318164,396809,0.0,0.0,0.0
497011798,3932170,0.008051147,-0.0009411118,-0.003116573,3932170,-0.04668924,0.010437003,0.14241792,396809,0.0,0.0,0.0
498011555,3932170,0.008039261,-0.0009588439,-0.003622748,3932170,-0.046584778,0.010381494,0.13978234,396809,0.0,0.0,0.0
499011313,3932170,0.008032148,-0.0009686647,-0.0039792615,3932170,-0.046485506,0.0103486385,0.13736254,396809,0.0,0.0,0.0
500011067,3932170,0.00796851,-0.0010421508,-0.0041082534,3932170,-0.04605592,0.010871413,0.1372895,396809,0.0,0.0,0.0
501010823,3932170,0.0079526175,-0.0010963668,-0.0039780443,3932170,-0.045966543,0.011401259,0.13796091,396809,0.0,0.0,0.0
502010581,3932170,0.007964545,-0.0011799732,-0.0034786235,3932170,-0.046429474,0.012274418,0.13822535,396809,0.0,0.0,0.0
503010332,3932170,0.007953549,-0.0010032447,-0.002980619,3932170,-0.04630423,0.01103414,0.13847907,396809,0.0,0.0,0.0
504010083,3932170,0.007958372,-0.0009647569,-0.002421926,3932170,-0.0463014,0.010914857,0.14136276,396809,0.0,0.0,0.0
505009841,3932170,0.007980952,-0.0008892502,-0.0017477993,3932170,-0.046221185,0.0111070005,0.14509594,396809,0.0,0.0,0.0
506009633,3932170,0.0079789255,-0.00079465576,-0.0011500852,3932170,-0.046361394,0.0112669645,0.14875314,396809,0.0,0.0,0.0
507009346,3932170,0.007995829,-0.00071166584,-0.00068585237,3932170,-0.04622715,0.011494696,0.15223972,396809,0.0,0.0,0.0
508009137,3932170,0.0080034435,-0.00073531223,-0.00037823684,3932170,-0.04631925,0.011373891,0.15342826,396809,0.0,0.0,0.0
509008850,3932170,0.008072341,-0.000682488,-0.0002440232,3932170,-0.045912944,0.011497432,0.15412915,396809,0.0,0.0,0.0
510013600,3932170,0.007840343,-0.00096724165,-0.0006702269,3932170,-0.047247954,0.009630835,0.15227954,396809,0.0,0.0,0.0
511003354,3932170,0.0077816737,-0.0010067057,-0.001560795,3932170,-0.047885705,0.00867078,0.15109125,396809,0.0,0.0,0.0
512013103,3932170,0.007654594,-0.0012243785,-0.0019476339,3932170,-0.04918797,0.0069146836,0.15112263,396809,0.0,0.0,0.0
513012852,3932170,0.00760116,-0.0013529897,-0.0016540627,3932170,-0.049556747,0.006355464,0.15226273,396809,0.0,0.0,0.0
514012602,3932170,0.0076640337,-0.0013302455,-0.0009886654,3932170,-0.048986297,0.0065164184,0.15364379,396809,0.0,0.0,0.0
515012351,3932170,0.007692707,-0.0011979677,-0.00033949953,3932170,-0.048822295,0.007092247,0.15404645,396809,0.0,0.0,0.0
516012141,3932170,0.0077315355,-0.0010701253,1.585481e-05,3932170,-0.049235553,0.0076310006,0.15330727,396809,0.0,0.0,0.0
517011852,3932170,0.0077874367,-0.0011073838,0.00024004695,3932170,-0.048920743,0.0076207244,0.15290111,396809,0.0,0.0,0.0
518011596,3932170,0.0078045274,-0.00081735465,0.00063703716,3932170,-0.05000659,0.007934379,0.1515925,396809,0.0,0.0,0.0
519011343,3932170,0.007826065,-0.0007487649,0.0008424158,3932170,-0.04973664,0.007920745,0.14902589,396809,0.0,0.0,0.0
520011090,3932170,0.007837473,-0.0005618014,0.0010697789,3932170,-0.04997233,0.007852,0.14624113,396809,0.0,0.0,0.0
521010857,3932170,0.0078055477,-0.00073315593,0.0012270286,3932170,-0.050573777,0.0075417217,0.14310418,396809,0.0,0.0,0.0
522010624,3932170,0.0077256,-0.00083816895,0.0012382416,3932170,-0.051051788,0.007085009,0.14024891,396809,0.0,0.0,0.0
523010329,3932170,0.0076388377,-0.0008312545,0.0015232308,3932170,-0.05146079,0.0072311284,0.13679762,396809,0.0,0.0,0.0
524010074,3932170,0.0076693306,-0.0006573063,0.0016825041,3932170,-0.051044855,0.0077144955,0.13342352,396809,0.0,0.0,0.0
525009819,3932170,0.0077650785,-0.00051867985,0.0018765061,3932170,-0.051013127,0.008049102,0.12956534,396809,0.0,0.0,0.0
526009564,3932170,0.0076424573,-0.00057607313,0.0015682892,3932170,-0.052635286,0.007530854,0.12900971,396809,0.0,0.0,0.0
527009353,3932170,0.007564604,-0.00072513835,0.0017393971,3932170,-0.055370055,0.0028932397,0.12745634,396809,0.0,0.0,0.0
528009052,3932170,0.007584534,-0.000724996,0.0017598051,3932170,-0.054829556,0.002685294,0.1271728,396809,0.0,0.0,0.0
529008795,3932170,0.007521852,-0.0007050181,0.0016327886,3932170,-0.055686474,0.0033840877,0.12757869,396809,0.0,0.0,0.0
530008538,3932170,0.0073450976,-0.00060637965,0.0012809505,3932170,-0.057485487,0.0052432846,0.12884144,396809,0.0,0.0,0.0
531013314,3932170,0.0071460656,-0.0006039137,0.0006180873,3932170,-0.058782034,0.006295486,0.13230146,396809,0.0,0.0,0.0
532003060,3932170,0.0070579317,-0.00068154914,0.00011978582,3932170,-0.059130352,0.006741313,0.13625541,396809,0.0,0.0,0.0
533012763,3932170,0.007006796,-0.0006929492,-0.00097074365,3932170,-0.060200613,0.007991768,0.14316228,396809,0.0,0.0,0.0
534012516,3932170,0.0069032144,-0.0007797949,-0.0011764384,3932170,-0.06043246,0.008254347,0.14439249,396809,0.0,0.0,0.0
