timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
383194136,383194022,4259850,4325386,0.004032564,0.00069112214,-0.00041729395,-0.018852262,-0.006680971,-0.051879525,4992,4837,0
383693780,383693660,4259850,4325386,-0.0023124763,0.0018106528,0.00021945828,0.0034840873,-0.0013062162,-0.060270574,4997,5013,0
384193413,384193297,4259850,4325386,0.0018226705,0.00016271744,0.00013443797,-0.0082660355,0.017644163,-0.04773869,4996,4633,0
384693312,384693155,4259850,4325386,-0.00014843902,-5.3278254e-05,0.00067461876,0.011838724,-0.0082166195,-0.053905804,5001,4979,0
385197747,385197569,4259850,4325386,-0.0022110122,0.00031770108,0.00034754653,0.00035186793,-0.022220612,-0.049049728,4997,5757,0
385692326,385692211,4259850,4325386,-0.001815056,9.847286e-05,0.00045192678,-0.008275779,-0.021075724,-0.04180658,4998,4815,0
386192001,386191880,4259850,4325386,-0.0026948545,0.00027796585,-0.0003395011,-0.014364064,-0.01760399,-0.07482941,5030,5804,0
386691837,386691575,4259850,4325386,-0.00081848603,-0.0003338743,-0.000246547,-0.021217246,0.016033482,-0.0541193,5001,4841,0
387196303,387196116,4259850,4325386,0.000103735125,0.00019421261,1.947285e-05,-0.020667434,0.039538942,-0.06660043,4992,5820,0
387695863,387695755,4259850,4325386,0.002371888,-0.000396481,0.00040153175,-0.008699388,-0.009191936,-0.029207427,4995,4084,0
388195532,388195397,4259850,4325386,0.000115536444,-0.00039010032,-0.00037326987,-0.002817372,-0.002509986,-0.042698417,5008,4839,0
388695200,388695035,4259850,4325386,0.00018478246,-0.00059840997,-8.4735235e-05,0.018483255,0.017611602,-0.044195723,5005,4900,0
389195072,389194900,4259850,4325386,-0.0011275501,0.0010705837,-0.0003999742,-0.005845405,-0.013189574,-0.061189827,5009,4836,0
389694404,389694298,4259850,4325386,0.0005815879,-0.0005524661,0.00030052083,-0.0088098375,-0.02944121,-0.04414394,4991,4835,0
390194057,390193934,4259850,4325386,0.0007176854,0.0006292386,0.00031687887,0.00015941159,-0.052018374,-0.0123173315,4997,4683,0
390693695,390693577,4259850,4325386,0.0005304931,-0.0007032585,-2.2467972e-05,0.012835487,0.011954953,-0.039679974,5004,4906,0
391193437,391193326,4259850,4325386,0.0005421636,0.0010144872,-0.0005878436,-0.019746808,0.02634166,-0.054614194,4979,4730,0
391697980,391697839,4259850,4325386,0.0013893011,0.00027819732,0.0008272967,0.013258442,0.018957492,-0.058843877,4998,4837,0
392197581,392197472,4259850,4325386,0.0011528903,-0.0006549455,-0.00013566272,0.00040083137,0.023160335,-0.04177692,4995,4890,0
392692282,392692122,4259850,4325386,0.0012277694,0.0013881654,4.1361975e-05,0.003484163,0.051548805,-0.060210563,5007,5856,0
393191903,393191746,4259850,4325386,0.00011337054,0.00028805845,0.0004797689,0.010461264,-0.0003116404,-0.07397927,4996,5801,0
393691701,393691593,4259850,4325386,0.0016294442,-0.00016805802,0.00057407457,0.018799629,0.012424834,-0.045622822,4999,4839,0
394196131,394196018,4259850,4325386,-0.0006035609,0.000806187,0.0005847188,-0.01158993,0.01939904,-0.060175292,5003,4837,0
394695819,394695647,4259850,4325386,0.003325299,0.0006567497,0.0005301922,-0.009921483,-0.033487305,-0.03467098,4996,5844,0
395195398,395195282,4259850,4325386,-0.0005861638,0.0015596161,0.0001698293,-0.009465207,0.023916403,-0.056344982,4996,5003,0
395695120,395695007,4259850,4325386,-0.0003611881,-0.0013365713,0.00016943627,-0.023403138,-0.0515099,-0.04774373,4963,4840,0
396194707,396194551,4259850,4325386,-0.00092440675,-0.0010737068,0.00016794771,-0.010729058,-0.041127525,-0.040988963,4997,4837,0
396694357,396694189,4259850,4325386,0.0014813715,0.0011284896,0.0003224763,0.006670087,0.025637446,-0.042764626,5000,4940,0
397194505,397193844,4259850,4325386,0.0002554871,0.00028966984,9.5973504e-05,0.018805802,0.03153272,-0.0522413,5023,4839,0
397693616,397693452,4259850,4325386,0.0005402759,0.00033123267,9.82629e-05,-0.004698348,0.017618403,-0.050711915,4955,4944,0
398193552,398193303,4259850,4325386,0.0001271104,-0.0010389924,-2.1143795e-05,-0.0064099333,0.017122228,-0.06641958,4996,5808,0
398697836,398697715,4259850,4325386,-0.0002631565,-0.00029436752,0.00027090855,0.024608416,0.0003669789,-0.05589259,5000,4837,0
399197464,399197348,4259850,4325386,0.0056186,-0.0008882031,0.00041301537,-0.009931327,-0.031310126,-0.034580056,4996,4977,0
399692178,399691986,4259850,4325386,-0.005103934,0.00044724203,0.0006177698,-0.009757762,-0.02655746,-0.0459342,4997,5806,0
400191824,400191678,4259850,4325386,-0.0019971563,-0.0003739445,2.5573793e-06,0.0027501765,-0.001297902,-0.016685443,4983,4837,0
400696393,400696247,4259850,4325386,0.003927146,0.00036117478,-0.0004013998,-0.017065814,0.01719461,-0.053521413,4996,4837,0
401195993,401195880,4259850,4325386,-0.003775661,0.00052964006,-0.00016491981,-0.004447029,-0.0073934924,-0.045706127,4996,4837,0
401695635,401695514,4259850,4325386,-0.0007045,0.00021394527,8.564529e-05,-0.005640162,-0.021096192,-0.045150306,4997,4837,0
402195263,402195146,4259850,4325386,-0.0015588304,-7.797563e-05,-0.0002340684,-0.018807752,-0.001246935,-0.03723634,4988,4839,0
402695147,402694991,4259850,4325386,-0.002169348,-2.6869368e-05,-0.00040759845,-0.012287243,-0.0063459896,-0.04385039,4980,4839,0
403194554,403194417,4259850,4325386,-0.0032132578,1.8472681e-05,0.00018959004,-0.010514358,-0.009655261,-0.035367575,5001,4829,0
403694156,403694044,4259850,4325386,-0.00020050822,8.494873e-05,0.00024264399,-0.0023217157,0.031001413,-0.06122284,4996,4921,0
404193806,404193690,4259850,4325386,0.0011875726,-0.00014539975,0.00011339186,0.007553647,0.017281564,-0.06388634,5011,4835,0
404693591,404693417,4259850,4325386,5.3256532e-05,0.00017382015,-0.00020215315,-0.023789018,0.027664136,-0.058860056,5063,5872,0
405193331,405192942,4259850,4325386,0.000890089,0.0002464226,-0.00025343683,0.015214377,0.035075318,-0.050468862,4999,4842,0
405697679,405697567,4259850,4325386,0.0012695355,0.00025919432,0.00025488323,0.024359727,-0.031378638,-0.03951749,4993,4841,0
406197304,406197197,4259850,4325386,0.0018650716,0.00015165356,0.00033822237,-0.022825582,-0.043773975,-0.041628662,4992,4836,0
406692048,406691835,4259850,4325386,0.00064693287,0.00029171523,0.0002275517,0.009838355,0.03745021,-0.04876278,4997,5221,0
407191806,407191632,4259850,4325386,-0.004072433,-2.7609034e-05,-0.00019490719,-0.0067892084,-0.011037996,-0.055060256,4997,4837,0
407696259,407696093,4259850,4325386,0.0006949908,-0.0002762826,1.5061182e-05,-0.0015842998,0.014080969,-0.075415835,4996,5799,0
408195884,408195723,4259850,4325386,0.0030960692,-0.00030522404,3.1763266e-05,-0.031959817,-0.00034076636,-0.05236992,4996,5585,0
408695464,408695354,4259850,4325386,-0.0009896159,1.6015461e-05,-0.00026607074,-0.001492375,0.025882296,-0.080057405,4994,4988,0
409195152,409195007,4259850,4325386,0.0007029935,0.00015485147,-3.352807e-05,-0.0006807358,-0.021222306,-0.06884167,4966,4834,0
409694758,409694617,4259850,4325386,1.1648535e-05,0.0023339142,-2.0600788e-05,0.018110963,-0.03308191,-0.027745152,4998,4838,0
410194359,410194248,4259850,4325386,0.0023261176,-0.000298111,0.0003708825,0.006896309,-0.013204409,-0.03789924,4998,4837,0
410693986,410693877,4259850,4325386,-0.000656141,-0.0006491755,-0.00062091666,-0.028129948,0.010031001,-0.066642374,4991,4745,0
411193613,411193507,4259850,4325386,0.00010081311,-0.00010259396,-8.05011e-05,-0.016844878,-0.02476466,-0.029334057,4996,4803,0
411693485,411693355,4259850,4325386,-0.000100379046,-3.3727054e-05,0.00023563686,0.027602924,0.031201664,-0.041378736,5079,4972,0
412192883,412192768,4259850,4325386,-0.00033086856,0.00033587008,0.00081047596,-0.00061016524,-0.0099701155,-0.035161927,4997,4842,0
412697503,412697394,4259850,4325386,-0.0012544454,-4.994311e-05,-0.0005348886,0.025815945,0.010667872,-0.059403278,4996,4913,0
413197136,413197025,4259850,4325386,0.0009437718,0.00025436992,0.00013972877,0.015808858,-0.017415999,-0.055936925,4996,4835,0
413691779,413691658,4259850,4325386,8.936299e-05,-0.00083168934,0.00011539642,0.01217102,-0.01631257,-0.043347728,4991,4841,0
414191685,414191567,4259850,4325386,-0.00017697593,0.00073703675,0.0002523102,0.00015662712,-0.0031236687,-0.032268718,5272,4835,0
414696759,414695916,4259850,4325386,-0.0025352188,-0.0005252693,0.0005142082,-0.0027194472,0.008971875,-0.041303102,5000,4837,0
415195978,415195546,4259850,4325386,-0.0008474692,0.00036660986,-1.703795e-05,0.026930232,-0.0006458304,-0.062311538,5000,5563,0
415695289,415695173,4259850,4325386,0.0029698175,-0.00015669895,-5.9737027e-05,0.00039948133,-0.027455207,-0.06008587,4996,4966,0
416195088,416194909,4259850,4325386,-0.00017308422,0.0008061978,-0.00047304056,-0.009919851,0.01563052,-0.034433443,4952,4650,0
416694549,416694431,4259850,4325386,0.00052421517,0.0013238366,0.00023669981,0.023824366,0.004420409,-0.032499537,4997,4836,0
417194179,417194060,4259850,4325386,-0.00058640406,-0.0001716311,-1.2184513e-05,-0.019013928,0.008312345,-0.035605058,4998,4891,0
417693809,417693687,4259850,4325386,0.001574094,-0.0010302869,-0.00045049345,-0.0009785573,-0.014697509,-0.049776156,4995,4792,0
418193428,418193319,4259850,4325386,-0.0010413297,-9.161353e-05,-0.00070928276,-0.012596414,0.039790224,-0.056277998,5000,4894,0
418693280,418693163,4259850,4325386,0.0012160349,0.0002121249,0.00021088467,0.0060506333,-0.05555717,-0.023307255,4993,4828,0
419192689,419192572,4259850,4325386,-0.0002524622,-0.0006949526,-0.00062803965,0.0014258429,0.01706044,-0.06009743,4995,4823,0
419692315,419692201,4259850,4325386,-0.0007819146,0.00038799737,-8.1200225e-05,0.012684984,0.017012475,-0.06226172,4996,4830,0
420196941,420196826,4259850,4325386,-0.0011823846,-4.8376446e-06,-0.00034237275,-0.021920698,-0.00076436653,-0.049281977,4997,4832,0
420691674,420691529,4259850,4325386,0.0017642002,-2.6045973e-05,0.000234121,0.008915636,0.0138261905,-0.056853715,5003,4836,0
421191230,421191085,4259850,4325386,0.003696094,-0.0011275058,-0.00012850195,0.008948548,0.0066383868,-0.03773541,4994,5786,0
421695819,421695709,4259850,4325386,-0.0009787602,0.00023977846,0.0003889269,0.0018508193,0.015225566,-0.049080614,4992,4838,0
422195448,422195337,4259850,4325386,0.003398157,-4.981492e-05,0.00024042535,-0.008951524,0.0150881065,-0.044861093,4994,4652,0
422695092,422694971,4259850,4325386,-0.0006400763,-0.0002176459,0.00037478725,-0.022528071,-0.041925963,-0.038536217,5002,4839,0
423194893,423194781,4259850,4325386,0.00022183672,0.0003442811,-0.0004986531,-0.022013882,0.032956373,-0.053929064,4953,4838,0
423694335,423694221,4259850,4325386,0.0029635343,-0.00012445536,0.00067693973,-0.0014913448,-0.04675212,-0.044539172,4997,4832,0
424194380,424193850,4259850,4325386,-0.0004286336,-0.0001412457,-0.00016478387,0.0046691694,0.015257632,-0.07145663,4998,5765,0
424694793,424693482,4259850,4325386,-0.0014835172,0.00027687766,-6.137307e-06,0.01841762,0.0042806547,-0.05265919,5001,4835,0
425193341,425193164,4259850,4325386,0.000573651,-0.00089952134,-0.0001915821,0.0075797867,-0.021420473,-0.02200759,4987,4722,0
425692859,425692733,4259850,4325386,0.000231566,0.00083306467,-0.00021281367,-0.03209161,-0.023157848,-0.05728684,4996,4836,0
426197507,426197392,4259850,4325386,-0.0006527031,-0.0013785338,-6.385316e-05,0.017351652,-0.05630469,-0.047223832,5036,5626,0
426697089,426696979,4259850,4325386,0.001251248,-0.00014549191,7.489376e-05,-0.0011628721,0.011902084,-0.06377428,4997,4947,0
427196752,427196628,4259850,4325386,0.00039523403,6.069019e-05,6.187889e-05,-0.006699388,0.028961997,-0.059608642,5019,5805,0
427691518,427691361,4259850,4325386,0.00047789724,-4.4859447e-05,-0.000414931,-0.01727311,0.027898613,-0.060150854,4990,5801,0
428195969,428195860,4259850,4325386,-0.0010271319,0.000112296795,0.00037370244,0.0022344133,-0.024819188,-0.041178394,4999,4838,0
428695592,428695484,4259850,4325386,-0.00017879777,-0.0008672861,-0.0003828876,-0.024117475,-0.015199069,-0.034020625,4996,4837,0
429195227,429195113,4259850,4325386,0.0018427733,-0.00012969016,0.00027945664,-0.011862841,-0.004571152,-0.033606924,4998,4837,0
429694894,429694781,4259850,4325386,0.00016597366,0.00037226843,2.2430857e-05,0.009873806,-0.022515498,-0.05145267,5007,5005,0
430194782,430194620,4259850,4325386,0.000526361,-0.00018025895,0.00050922483,0.016593141,-0.0049986113,-0.05731943,5017,5876,0
430694110,430693989,4259850,4325386,0.0012619825,8.696082e-06,4.2263397e-05,-0.005920091,-0.07444143,-0.029382605,4997,4854,0
431193733,431193621,4259850,4325386,0.0010718566,-0.00016793367,-0.00024505795,-0.021561524,0.03032895,-0.029492658,4966,4837,0
431693519,431693245,4259850,4325386,-0.0020252608,4.4112358e-06,-0.00059594907,-0.00033120427,0.0035257638,-0.051565018,5001,4840,0
432193088,432192959,4259850,4325386,-0.0011552756,-0.00027734702,-7.1705113e-06,0.012610561,-0.01249492,-0.035482768,5003,4843,0
432693122,432692497,4259850,4325386,-0.00028349087,-8.227462e-05,0.0001367651,-0.0041491506,0.030244391,-0.07400353,5002,4836,0
433197219,433197112,4259850,4325386,-0.0012039493,0.00028242645,0.00018997284,0.010789103,0.011262392,-0.05146322,4994,4833,0
433696855,433696742,4259850,4325386,0.00039523907,-1.2099921e-05,-0.0001450397,0.028706757,0.007957087,-0.03651048,4997,4614,0
434196547,434196364,4259850,4325386,-0.0002500475,-0.00027219977,-2.7123611e-05,-0.009446879,0.013766194,-0.07569141,4996,4838,0
