timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
364012636,364011802,396825,-0.074790515,0.10452395,0.633735,nan,0,0
365013467,365012633,396825,-0.18767296,0.14321671,0.6068707,nan,0,0
366014631,366013794,396825,-0.0015694752,0.11047668,0.69044846,nan,0,0
367015756,367014866,396825,-0.4408957,0.18488584,0.5770216,nan,0,0
368005498,368004661,396825,-0.33106413,0.17893311,0.73522216,nan,0,0
369007335,369006480,396825,-0.17241856,0.16702764,0.7531317,nan,0,0
370007753,370006904,396825,-0.12970631,0.14916945,0.7441769,nan,0,0
371008849,371007972,396825,0.01978666,0.12238215,0.64865965,nan,0,0
372009860,372009023,396825,-0.016823858,0.13131125,0.7501468,nan,0,0
373010939,373010104,396825,0.013684906,0.11642942,0.7382071,nan,0,0
374012048,374011199,396825,0.02893929,0.053925715,0.7173127,nan,0,0
375012278,375011425,396825,0.065549806,0.11940578,0.64268976,nan,0,0
376013436,376012484,396825,0.025888413,0.12833488,0.70537305,nan,0,0
377014455,377013598,396825,-0.022925612,0.11940578,0.7382071,nan,0,0
378004056,378003183,396825,0.01063403,0.13131125,0.7501468,nan,0,0
379005212,379004247,396825,-0.07173964,0.107500315,0.75910157,nan,0,0
380006116,380005282,396825,-0.16936769,0.08071301,0.77701104,nan,0,0
381007684,381006722,396825,-0.23038521,0.1253585,0.72626746,nan,0,0
382008654,382007755,396825,-0.33411503,0.08071301,0.526278,nan,0,0
383009735,383008873,396825,-0.13580805,0.006303844,0.40688127,nan,0,0
384011662,384010824,396825,-0.12970631,0.053925715,0.54120255,nan,0,0
385012823,385011986,396825,-0.1937747,0.06285481,0.5352328,nan,0,0
386002621,386001784,396825,-0.1022484,0.11940578,0.708358,nan,0,0
387004032,387003102,396825,-0.117502786,0.12238215,0.7680563,nan,0,0
388004994,388004160,396825,-0.029027361,0.10452395,0.84566414,nan,0,0
389006187,389005300,396825,-0.044281743,0.095594846,0.84267926,nan,0,0
390007309,390006402,396825,-0.11140103,0.14916945,0.7113429,nan,0,0
391007945,391007108,396825,-0.12665541,0.11345305,0.53821766,nan,0,0
392009063,392008228,396825,-0.17241856,0.14024034,0.70537305,nan,0,0
393010498,393009558,396825,-0.18462206,0.1610749,0.72925234,nan,0,0
394011313,394010421,396825,-0.17546944,0.16702764,0.7322373,nan,0,0
395012682,395011791,396825,-0.1815712,0.1610749,0.708358,nan,0,0
396002470,396001519,396825,-0.17546944,0.1610749,0.7322373,nan,0,0
397003528,397002641,396825,-0.16021506,0.14024034,0.57403666,nan,0,0
398004632,398003796,396825,-0.117502786,0.14619309,0.6844786,nan,0,0
399005436,399004598,396825,-0.12360454,0.05690208,0.562097,nan,0,0
400006407,400005574,396825,-0.09919753,0.14024034,0.5441875,nan,0,0
401007885,401006974,396825,-0.077841386,0.24143682,0.57403666,nan,0,0
402008888,402008001,396825,-0.08699402,0.13428761,0.6009009,nan,0,0
403010016,403009070,396825,-0.080892265,0.101547584,0.50538355,nan,0,0
404011123,404010129,396825,-0.025976487,0.14024034,0.6277652,nan,0,0
405012144,405011216,396825,-0.08394314,0.12833488,0.6277652,nan,0,0
406013178,406012301,396825,-0.07173964,0.14619309,0.6068707,nan,0,0
407003844,407003001,396825,-0.07173964,0.1610749,0.67253894,nan,0,0
408004936,408004063,396825,-0.08394314,0.13726398,0.65761435,nan,0,0
409006020,409005157,396825,-0.09614664,0.11642942,0.5829914,nan,0,0
410007440,410006455,396825,-0.12055366,0.15512218,0.56806684,nan,0,0
411008056,411007213,396825,-0.09919753,0.14321671,0.56806684,nan,0,0
412009158,412008321,396825,-0.14190981,0.16405128,0.5770216,nan,0,0
413010303,413009421,396825,-0.12665541,0.15512218,0.5949311,nan,0,0
414011262,414010427,396825,-0.05343438,0.1610749,0.633735,nan,0,0
415012276,415011441,396825,-0.06563788,0.15809855,0.633735,nan,0,0
416013335,416012497,396825,-0.05953613,0.16702764,0.60985565,nan,0,0
417003157,417002322,396825,-0.04123087,0.17595674,0.7232826,nan,0,0
418004704,418003852,396825,-0.06563788,0.14024034,0.6009009,nan,0,0
419005247,419004405,396825,-0.062587,0.16702764,0.6397049,nan,0,0
420006335,420005499,396825,-0.029027361,0.15512218,0.63671994,nan,0,0
421007727,421006852,396825,-0.025976487,0.12833488,0.62478024,nan,0,0
422008453,422007616,396825,-0.022925612,0.15512218,0.6874635,nan,0,0
423009543,423008707,396825,-0.035129115,0.13726398,0.6068707,nan,0,0
424010885,424009954,396825,-0.05953613,0.15809855,0.6844786,nan,0,0
425011932,425011041,396825,-0.117502786,0.17000401,0.69044846,nan,0,0
426012999,426012139,396825,-0.038179994,0.17000401,0.72626746,nan,0,0
427014135,427013158,396825,-0.05953613,0.14619309,0.815815,nan,0,0
428003469,428002631,396825,-0.0107221035,0.11642942,0.7919356,nan,0,0
429004511,429003668,396825,-0.08394314,0.11940578,0.77701104,nan,0,0
430005912,430005072,396825,-0.05953613,0.15809855,0.815815,nan,0,0
431006985,431006026,396825,-0.029027361,0.15809855,0.74119204,nan,0,0
432008067,432007118,396825,-0.11445191,0.12833488,0.6456747,nan,0,0
433008672,433007837,396825,-0.10835015,0.14916945,0.69343334,nan,0,0
434009718,434008883,396825,-0.14190981,0.14916945,0.67253894,nan,0,0
435010821,435009969,396825,-0.14496069,0.1610749,0.59791607,nan,0,0
436012249,436011263,396825,-0.12360454,0.17893311,0.54717237,nan,0,0
437013211,437012325,396825,-0.13580805,0.15214582,0.5203082,nan,0,0
438002659,438001823,396825,-0.11140103,0.17893311,0.59791607,nan,0,0
439004006,439003168,396825,-0.09614664,0.15809855,0.60985565,nan,0,0
440004752,440003910,396825,-0.074790515,0.17000401,0.6307501,nan,0,0
441006507,441005671,396825,-0.04123087,0.107500315,0.5352328,nan,0,0
442006828,442005989,396825,-0.0107221035,0.1610749,0.7322373,nan,0,0
443007892,443007055,396825,0.0045322776,-0.035365295,0.60985565,nan,0,0
444009284,444008300,396825,0.056397177,0.101547584,0.6009009,nan,0,0
445009877,445009038,396825,0.0045322776,0.13428761,0.5501573,nan,0,0
446010961,446010113,396825,-0.035129115,0.095594846,0.60985565,nan,0,0
447012344,447011439,396825,-0.05343438,0.13131125,0.54717237,nan,0,0
448013029,448012179,396825,-0.07173964,0.14619309,0.6605993,nan,0,0
449014005,449013164,396825,-0.0046203523,0.14024034,0.66358423,nan,0,0
450003813,450002975,396825,-0.06868876,0.13428761,0.562097,nan,0,0
451004913,451004078,396825,-0.12665541,0.13131125,0.54717237,nan,0,0
452005909,452005074,396825,-0.11445191,0.11642942,0.5501573,nan,0,0
453006960,453006120,396825,-0.11140103,0.13131125,0.55612713,nan,0,0
454007936,454007096,396825,-0.16021506,0.13726398,0.562097,nan,0,0
455008941,455008106,396825,-0.15411331,0.15809855,0.6068707,nan,0,0
456010042,456009181,396825,-0.1022484,0.17000401,0.66358423,nan,0,0
457011034,457010199,396825,-0.07173964,0.14619309,0.6605993,nan,0,0
458012045,458011202,396825,-0.038179994,0.18488584,0.7143278,nan,0,0
459013466,459012512,396825,-0.035129115,0.13726398,0.74119204,nan,0,0
460014122,460013259,396825,0.080804184,0.1253585,0.73522216,nan,0,0
461015164,461014306,396825,-0.029027361,0.14024034,0.72925234,nan,0,0
462005283,462004332,396825,-0.0046203523,0.12238215,0.6605993,nan,0,0
463005917,463005082,396825,-0.016823858,0.09857122,0.5203082,nan,0,0
464006970,464006136,396825,0.04724455,0.17000401,0.5949311,nan,0,0
465008013,465007177,396825,0.059448052,0.095594846,0.6158255,nan,0,0
466009000,466008157,396825,0.03504104,0.11047668,0.5949311,nan,0,0
467010413,467009465,396825,-0.077841386,0.11047668,0.5919462,nan,0,0
468011043,468010208,396825,-0.09614664,0.12833488,0.62478024,nan,0,0
469012115,469011279,396825,-0.025976487,0.11047668,0.6397049,nan,0,0
470013499,470012599,396825,-0.13275717,0.13726398,0.65462947,nan,0,0
471014143,471013277,396825,-0.16326593,0.06880755,0.52926296,nan,0,0
472015160,472014315,396825,-0.13275717,0.101547584,0.54120255,nan,0,0
473005308,473004428,396825,-0.11445191,0.21167314,0.6128406,nan,0,0
474005945,474005104,396825,-0.13275717,0.14619309,0.62478024,nan,0,0
475006925,475006082,396825,-0.074790515,0.14321671,0.64268976,nan,0,0
476007986,476007138,396825,-0.062587,0.14619309,0.5829914,nan,0,0
477008989,477008153,396825,0.080804184,0.13131125,0.6994032,nan,0,0
478009996,478009162,396825,-0.013772981,0.14916945,0.77701104,nan,0,0
479011032,479010197,396825,0.031990167,0.13726398,0.7650714,nan,0,0
480012061,480011221,396825,-0.05343438,0.17595674,0.7561166,nan,0,0
481013072,481012236,396825,-0.03207824,0.15214582,0.6844786,nan,0,0
482014127,482013286,396825,-0.06563788,0.14321671,0.669554,nan,0,0
483015113,483014239,396825,-0.08699402,0.15214582,0.65761435,nan,0,0
484004852,484004016,396825,-0.08699402,0.14321671,0.66358423,nan,0,0
485006211,485005359,396825,-0.11140103,0.17595674,0.6397049,nan,0,0
486007110,486006274,396825,-0.14496069,0.077736646,0.6277652,nan,0,0
487007844,487007008,396825,-0.09614664,0.10452395,0.6755238,nan,0,0
488008898,488008063,396825,-0.056485254,0.11345305,0.5650819,nan,0,0
489009910,489009069,396825,-0.044281743,0.13428761,0.6456747,nan,0,0
490011257,490010371,396825,-0.05953613,0.101547584,0.51135343,nan,0,0
491011922,491011053,396825,-0.019874735,0.13131125,0.6307501,nan,0,0
492012925,492012089,396825,-0.025976487,0.14321671,0.6128406,nan,0,0
493013974,493013126,396825,-0.035129115,0.10452395,0.58597636,nan,0,0
494003733,494002890,396825,-0.038179994,0.09261848,0.6009009,nan,0,0
495004694,495003854,396825,-0.0107221035,0.1253585,0.60985565,nan,0,0
496006142,496005267,396825,0.04419367,0.15512218,0.66358423,nan,0,0
497006725,497005885,396825,-0.013772981,0.14916945,0.6964183,nan,0,0
498007759,498006900,396825,0.0045322776,0.1253585,0.6068707,nan,0,0
499009141,499008155,396825,-0.022925612,0.15809855,0.6964183,nan,0,0
500009710,500008875,396825,-0.013772981,0.1253585,0.6964183,nan,0,0
501010747,501009863,396825,-0.06868876,0.12238215,0.6009009,nan,0,0
502011791,502010953,396825,-0.09004489,0.15214582,0.69044846,nan,0,0
503012765,503011931,396825,-0.1937747,0.14916945,0.64268976,nan,0,0
504002491,504001655,396825,-0.24258873,0.15214582,0.62179536,nan,0,0
505003506,505002670,396825,-0.20902908,0.15512218,0.62478024,nan,0,0
506004550,506003687,396825,-0.12970631,0.15512218,0.6874635,nan,0,0
507005472,507004631,396825,-0.17852032,0.15809855,0.6755238,nan,0,0
508006485,508005650,396825,-0.10529928,0.083689384,0.6755238,nan,0,0
509007534,509006697,396825,-0.074790515,0.1610749,0.7143278,nan,0,0
510008526,510007690,396825,0.10216033,0.13726398,0.7561166,nan,0,0
511009559,511008720,396825,0.013684906,0.21762589,0.66358423,nan,0,0
512010508,512009666,396825,-0.029027361,0.19381495,0.66358423,nan,0,0
513011982,513011146,396825,-0.2212326,0.15512218,0.65462947,nan,0,0
514012480,514011643,396825,-0.29445362,0.17893311,0.66656905,nan,0,0
515013632,515012727,396825,-0.20292734,0.17893311,0.6009009,nan,0,0
516003646,516002688,396825,0.08385507,0.13131125,0.6994032,nan,0,0
517004307,517003472,396825,-0.4134378,0.23250774,0.45463997,nan,0,0
518005292,518004458,396825,0.21199188,0.14916945,0.73522216,nan,0,0
519006512,519005677,396825,-0.4408957,0.28608233,0.5829914,nan,0,0
520007254,520006418,396825,0.013684906,0.10452395,0.6009009,nan,0,0
521008261,521007426,396825,0.04419367,0.101547584,0.55612713,nan,0,0
522009292,522008456,396825,-0.20902908,0.1253585,0.60985565,nan,0,0
523010272,523009406,396825,-0.13580805,0.17000401,0.6038858,nan,0,0
524011215,524010375,396825,0.016735783,0.08071301,0.56806684,nan,0,0
525012602,525011765,396825,-0.080892265,0.1967913,0.55314225,nan,0,0
526013210,526012369,396825,0.041142795,0.25036594,0.55612713,nan,0,0
527014261,527013425,396825,-0.08394314,0.15809855,0.5889613,nan,0,0
528015639,528014711,396825,-0.038179994,0.23846047,0.5889613,nan,0,0
529004968,529004133,396825,-0.062587,0.17000401,0.5919462,nan,0,0
530005976,530005141,396825,-0.013772981,0.1610749,0.72626746,nan,0,0
531006969,531006134,396825,0.13266909,0.1610749,0.66358423,nan,0,0
532007945,532007102,396825,0.062498935,0.26822415,0.7143278,nan,0,0
533008888,533008052,396825,0.03809192,0.23846047,0.669554,nan,0,0
534009932,534009096,396825,0.0014814009,0.03904388,0.7023881,nan,0,0
535010956,535010121,396825,-0.13885891,0.3247751,0.56806684,nan,0,0
536012630,536011791,396825,-0.19072384,0.018209312,0.669554,nan,0,0
537013030,537012088,396825,-0.2334361,0.26822415,0.6307501,nan,0,0
538002751,538001872,396825,0.080804184,0.077736646,0.7441769,nan,0,0
539015224,539014381,396825,-0.05953613,-0.008577991,0.69343334,nan,0,0
540004628,540003792,396825,-0.08699402,0.18190947,0.79790545,nan,0,0
541005621,541004785,396825,0.01063403,0.06880755,0.72925234,nan,0,0
542006942,542006066,396825,-0.05343438,0.15512218,0.7143278,nan,0,0
543007612,543006758,396825,0.016735783,0.19083858,0.8068602,nan,0,0
544008568,544007727,396825,0.01978666,0.1610749,0.7829809,nan,0,0
545009909,545008950,396825,0.007583154,-0.008577991,0.6964183,nan,0,0
546010518,546009678,396825,0.17233048,0.2801296,0.8605887,nan,0,0
547011527,547010685,396825,-0.27919924,0.5003808,0.7232826,nan,0,0
548012574,548011740,396825,0.15707609,0.06583118,0.8187999,nan,0,0
549013449,549012612,396825,0.0930077,0.036067512,0.8695435,nan,0,0
550003226,550002389,396825,0.059448052,0.012256577,0.89342284,nan,0,0
551004614,551003730,396825,0.059448052,0.012256577,0.8964077,nan,0,0
552005213,552004361,396825,0.059448052,0.012256577,0.89939266,nan,0,0
553006185,553005348,396825,0.059448052,0.012256577,0.8904379,nan,0,0
554007509,554006584,396825,0.059448052,0.012256577,0.88745296,nan,0,0
555008198,555007330,396825,0.062498935,0.012256577,0.88745296,nan,0,0
