timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
347238042,0.026,1.2780001,536,-5578,-6962,-2254,-4214,0,0,0,0,1267,1207,1413,1224,1500,1500,0,0,1569,1501,1504,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
348250847,0.014,1.21,536,-6257,-6225,-1283,-5297,0,0,0,0,1237,1239,1455,1280,1500,1500,0,0,1502,1501,1504,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
349273504,0.021000002,1.2700001,536,-5265,-7011,-1771,-4313,0,0,0,0,1281,1205,1434,1323,1500,1500,0,0,1500,1438,1505,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
350294285,0.021000002,1.496,536,-7561,-4747,523,-5834,0,0,0,0,1181,1304,1501,1256,1500,1500,0,0,1501,1453,1504,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
351320249,0.016,1.1960001,536,-7541,-4559,1292,-6928,0,0,0,0,1182,1312,1568,1223,1500,1500,0,0,1502,1401,1467,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
352340121,0.016,1.21,536,-7159,-5785,-1689,-5327,0,0,0,0,1198,1258,1438,1278,1500,1500,0,0,1500,1404,1326,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
353356022,0.021000002,1.2620001,536,-8015,-4742,-593,-5823,0,0,0,0,1161,1304,1486,1257,1500,1500,0,0,1501,1433,1334,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
354377172,0.024,1.5510001,536,-7285,-5415,-1009,-5859,0,0,0,0,1193,1275,1467,1255,1500,1500,0,0,1500,1475,1250,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
355399635,0.014,1.1500001,536,-5558,-6842,-893,-5571,0,0,0,0,1268,1212,1472,1268,1500,1500,0,0,1484,1498,1264,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
356417067,0.024,1.243,536,-3691,-8405,-1172,-5076,0,0,0,0,1350,1144,1460,1289,1500,1500,0,0,1445,1501,1327,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
357429284,0.016,1.153,536,-6236,-6943,-1659,-5133,0,0,0,0,1251,1208,1439,1287,1500,1500,0,0,1492,1501,1439,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
358444475,0.026,1.5370001,536,-4629,-7943,21,-6657,0,0,0,0,1309,1322,1512,1220,1500,1500,0,0,1496,1529,1501,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
359466569,0.021000002,1.5180001,536,-6029,-6267,-452,-5784,0,0,0,0,1248,1244,1492,1258,1500,1500,0,0,1476,1586,1504,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
360474834,0.019000001,1.2550001,536,-7077,-6251,-1185,-5403,0,0,0,0,1263,1238,1460,1275,1500,1500,0,0,1465,1574,1505,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
361483659,0.019000001,1.2520001,536,-7083,-5169,-2218,-4710,0,0,0,0,1202,1274,1414,1305,1500,1500,0,0,1479,1608,1505,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
362490287,0.026,1.2880001,536,-6201,-4819,-930,-5274,0,0,0,0,1198,1301,1471,1281,1500,1500,0,0,1447,1588,1446,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
363513331,0.026,1.5330001,536,-8081,-4347,287,-5078,0,0,0,0,1158,1321,1456,1289,1500,1500,0,0,1476,1577,1446,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
364536439,0.026,1.2440001,536,-6893,-5719,-1689,-4583,0,0,0,0,1227,1261,1438,1311,1500,1500,0,0,1488,1500,1291,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
365555842,0.024,1.24,536,-7008,-5552,-1101,-5227,0,0,0,0,1205,1269,1463,1263,1500,1500,0,0,1500,1411,1299,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
366575797,0.021000002,1.5120001,536,-6765,-5859,-134,-5978,0,0,0,0,1216,1255,1506,1250,1500,1500,0,0,1500,1429,1313,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
367595715,0.021000002,1.238,536,-7246,-5738,-132,-6420,0,0,0,0,1194,1260,1506,1231,1500,1500,0,0,1500,1431,1361,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
368612787,0.021000002,1.5170001,536,-5706,-6586,-1807,-4429,0,0,0,0,1262,1223,1432,1240,1500,1500,0,0,1500,1406,1486,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
369640158,0.014,1.2260001,536,-6241,-5919,-1157,-4947,0,0,0,0,1238,1253,1461,1295,1500,1500,0,0,1500,1470,1502,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
370648450,0.024,1.5250001,536,-7757,-6324,-1463,-4845,0,0,0,0,1251,1235,1448,1300,1500,1500,0,0,1504,1501,1503,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
371668106,0.024,1.5120001,536,-5867,-7583,-2349,-3979,0,0,0,0,1284,1180,1409,1337,1500,1500,0,0,1491,1600,1508,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
372678281,0.019000001,1.276,536,-6646,-4216,365,-6721,0,0,0,0,1173,1327,1527,1217,1500,1500,0,0,1498,1582,1591,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
373689849,0.024,1.3060001,536,-6082,-5994,-1455,-4669,0,0,0,0,1245,1249,1448,1307,1500,1500,0,0,1399,1557,1590,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
374695596,0.024,1.269,536,-4304,-8048,-2419,-3397,0,0,0,0,1323,1159,1406,1363,1500,1500,0,0,1433,1560,1590,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
375704426,0.019000001,1.2900001,536,-6418,-6218,-1462,-4878,0,0,0,0,1231,1239,1448,1298,1500,1500,0,0,1434,1572,1548,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
376711291,0.021000002,1.437,536,-7535,-5021,31,-6506,0,0,0,0,1182,1292,1525,1227,1500,1500,0,0,1438,1579,1548,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
377728951,0.019000001,1.3260001,536,-6580,-5528,-2038,-4434,0,0,0,0,1224,1270,1422,1318,1500,1500,0,0,1437,1547,1563,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
378750893,0.019000001,1.4950001,536,-6784,-5717,-1072,-5280,0,0,0,0,1215,1261,1465,1280,1500,1500,0,0,1458,1502,1564,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
379757068,0.021000002,1.256,536,-7177,-3762,620,-7020,0,0,0,0,1137,1347,1539,1204,1500,1500,0,0,1450,1502,1563,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
380766805,0.021000002,1.5250001,536,-7699,-4923,-1614,-3962,0,0,0,0,1221,1296,1441,1338,1500,1500,0,0,1486,1419,1505,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
381778025,0.024,1.266,536,-8229,-3707,1021,-6749,0,0,0,0,1151,1349,1556,1324,1500,1500,0,0,1490,1352,1486,1496,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
382787838,0.024,1.516,536,-7187,-5365,362,-5170,0,0,0,0,1197,1277,1527,1314,1500,1500,0,0,1368,1507,1373,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
383793324,0.024,1.256,536,-6319,-6045,-2289,-4011,0,0,0,0,1235,1247,1411,1336,1500,1500,0,0,1467,1519,1212,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
384803505,0.021000002,1.496,536,-6215,-6241,-1770,-6394,0,0,0,0,1240,1238,1504,1232,1500,1500,0,0,1445,1521,1220,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
385825812,0.024,1.2620001,536,-4262,-6450,-227,-5381,0,0,0,0,1325,1229,1502,1276,1500,1500,0,0,1431,1511,1338,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
386839725,0.024,1.3670001,536,-7706,-4092,1258,-6034,0,0,0,0,1174,1332,1567,1248,1500,1500,0,0,1456,1513,1415,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
387849388,0.021000002,1.1730001,536,-5497,-6235,-978,-4058,0,0,0,0,1271,1239,1469,1322,1500,1500,0,0,1451,1505,1592,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
388872607,0.024,1.4670001,536,-6050,-4678,1390,-4734,0,0,0,0,1247,1307,1572,1333,1500,1500,0,0,1446,1509,1779,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
389889011,0.021000002,1.3620001,536,-6222,-5104,1146,-5334,0,0,0,0,1271,1288,1562,1278,1500,1500,0,0,1450,1510,1756,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
390911798,0.012,1.279,536,-5985,-4451,1597,-5169,0,0,0,0,1250,1317,1581,1285,1500,1500,0,0,1451,1509,1644,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
391934825,0.019000001,1.5380001,536,-8139,-7649,-3509,-5319,0,0,0,0,1155,1177,1358,1279,1500,1500,0,0,1453,1504,1618,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
392946146,0.026,1.243,536,-5019,-6865,-1476,-5088,0,0,0,0,1292,1211,1447,1289,1500,1500,0,0,1496,1440,1619,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
393970657,0.021000002,1.25,536,-4993,-6591,-328,-5040,0,0,0,0,1293,1221,1497,1291,1500,1500,0,0,1496,1442,1652,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
394979271,0.024,1.2830001,536,-7024,-5076,-1357,-4711,0,0,0,0,1204,1289,1452,1305,1500,1500,0,0,1497,1438,1652,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
395986351,0.024,1.511,536,-8010,-5058,272,-7596,0,0,0,0,1161,1290,1523,1265,1500,1500,0,0,1486,1435,1636,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
396998783,0.016,1.5130001,536,-6234,-4159,1070,-6986,0,0,0,0,1171,1330,1558,1206,1500,1500,0,0,1482,1438,1621,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
398010036,0.019000001,1.1680001,536,-5464,-6992,-590,-5410,0,0,0,0,1272,1206,1486,1246,1500,1500,0,0,1460,1442,1621,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
399020040,0.021000002,1.437,536,-7721,-4415,390,-5818,0,0,0,0,1174,1318,1529,1257,1500,1500,0,0,1426,1440,1609,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
400028402,0.016,1.292,536,-4819,-6575,-1198,-4494,0,0,0,0,1266,1224,1459,1315,1500,1500,0,0,1452,1478,1561,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
401047490,0.021000002,1.289,536,-4197,-4316,1488,-7032,0,0,0,0,1328,1323,1577,1204,1500,1500,0,0,1459,1496,1505,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
402065320,0.024,1.2700001,536,-4875,-6877,-4,-4676,0,0,0,0,1298,1255,1511,1307,1500,1500,0,0,1441,1497,1348,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
403081759,0.016,1.2320001,536,-7409,-4807,-96,-5908,0,0,0,0,1187,1276,1507,1253,1500,1500,0,0,1439,1497,1352,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
404107472,0.021000002,1.5130001,536,-6061,-6794,-1181,-4719,0,0,0,0,1277,1214,1460,1305,1500,1500,0,0,1436,1497,1352,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
