timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
337423958,337422620,0.26050252,2.4009783e-05,2.931344,4.8856277,0.19542077,4.9163475,0
337513911,337512607,0.25957066,2.3297105e-05,-1.21049,5.118709,0.03180676,5.012432,0
337633999,337632635,0.26072302,2.2138665e-05,0.24809575,4.9011893,0.001395387,4.7925673,0
337723907,337722581,0.26054442,2.1153017e-05,1.6986613,4.714425,0.06800524,4.6749387,0
337833895,337832561,0.26038662,2.0540756e-05,-1.7309153,4.8065953,0.06925826,4.738529,0
337923871,337922549,0.260088,2.0127402e-05,1.9685764,4.659727,0.092406295,4.6436944,0
338023835,338022535,0.25920084,1.9650195e-05,0.32470027,4.6008954,0.002546129,4.55354,0
338123912,338122520,0.25921983,1.906124e-05,-1.2676063,4.4641094,0.03999368,4.404,0
338213910,338212537,0.26020238,1.8604345e-05,1.0749294,4.4589143,0.028793085,4.3909802,0
338323812,338322492,0.2599573,1.7982165e-05,0.33586127,4.2630544,0.0029400617,4.19914,0
338413840,338412479,0.26013958,1.758019e-05,0.12579845,4.098592,0.0004290159,4.034586,0
338523704,338522464,0.25818095,1.698035e-05,1.2148503,4.118891,0.039812807,4.0676074,0
338633673,338632449,0.25974527,1.6520773e-05,-0.35989493,4.168578,0.0034523993,4.1053567,0
338703739,338702438,0.25929335,1.617388e-05,0.7675341,4.055222,0.016141288,4.0160546,0
338823751,338822424,0.25944418,1.5659622e-05,1.7492826,3.9670749,0.085705176,3.9415731,0
338913623,338912409,0.26004645,1.5321491e-05,-1.6104196,3.9184132,0.0735403,3.8696225,0
339033468,339032392,0.25879622,1.4833952e-05,1.0118803,3.8380222,0.029642055,3.7880895,0
339133676,339132377,0.2596776,1.4428756e-05,-2.8007689,3.9458477,0.22088778,3.9547145,0
339233429,339232363,0.2592079,1.4093638e-05,3.336602,4.0499473,0.3054337,4.103184,0
339333679,339332349,0.2575174,1.3786593e-05,2.1472642,4.250219,0.12053611,4.226125,0
339423918,339422372,0.25735995,1.3487473e-05,-0.76186275,4.093773,0.015753869,4.058715,0
339533612,339532321,0.2572173,1.3204548e-05,-2.9319274,3.9799914,0.23998371,4.017704,0
339613467,339612310,0.25806087,1.2988605e-05,-1.127446,4.0420523,0.034941945,3.998499,0
339733533,339732292,0.25804386,1.268024e-05,-4.3321266,4.005297,0.520625,4.131792,0
339813509,339812281,0.25897694,1.24867465e-05,-1.1393726,4.2325306,0.034079164,4.1827116,0
339933334,339932264,0.2584756,1.2192872e-05,0.69956195,4.071458,0.013355493,4.018647,0
340033580,340032250,0.25932983,1.1875036e-05,-2.794894,3.9374263,0.22043255,3.9413831,0
340113304,340112238,0.26033768,1.16760575e-05,2.931149,4.5643835,0.20914677,4.626746,0
340233583,340232221,0.2602851,1.14536515e-05,0.8104141,5.047924,0.0144563485,4.9900146,0
340313305,340312229,0.2597568,1.1342973e-05,4.0837526,4.9536424,0.37406898,5.055504,0
340433414,340432238,0.25897622,1.1210486e-05,-0.23316711,5.1165137,0.0011806412,5.054079,0
340533559,340532179,0.258895,1.1067871e-05,0.66830474,4.911929,0.010103095,4.8494954,0
340633288,340632165,0.2587727,1.0898808e-05,1.7708137,4.7650023,0.07312067,4.725328,0
340733499,340732151,0.25822562,1.0726091e-05,2.3825114,4.632802,0.13613936,4.612944,0
340813335,340812140,0.2586087,1.059016e-05,-2.2189775,4.536563,0.12059695,4.5326867,0
340933419,340932122,0.25840357,1.0395525e-05,-1.2086592,4.4720974,0.036295597,4.4330096,0
341013138,341012111,0.25846678,1.0283093e-05,0.28282475,4.3316226,0.0020518317,4.27522,0
341133537,341132095,0.25829667,1.0105588e-05,0.45636648,4.1314344,0.005601239,4.0767922,0
341233271,341232149,0.25953987,9.939954e-06,-2.6736891,4.3648105,0.18197592,4.372096,0
341333195,341332065,0.25947663,9.786656e-06,2.4768915,4.223026,0.16141643,4.2291985,0
341433282,341432051,0.26030478,9.639143e-06,0.5071987,4.3022304,0.006643854,4.250648,0
341533180,341532042,0.25993076,9.502851e-06,0.31993836,4.1799507,0.00272094,4.1267576,0
341633547,341632023,0.2600592,9.374892e-06,-1.6699024,4.002257,0.07741671,3.9728382,0
341713087,341712012,0.25945637,9.27182e-06,3.4341774,3.9647167,0.3305147,4.028385,0
341833363,341831994,0.25783122,9.1310285e-06,2.6032035,4.390681,0.1714912,4.3825707,0
341913109,341911983,0.25785667,9.028912e-06,-2.8033502,4.346873,0.20087932,4.386126,0
342033070,342031966,0.25807324,8.878828e-06,-1.8678458,4.398572,0.088130824,4.384758,0
342133248,342131952,0.25830775,8.7559365e-06,-2.0564022,4.2402773,0.1108101,4.2336125,0
342233093,342231937,0.25854754,8.645827e-06,-3.6992278,4.123846,0.36870342,4.212668,0
342333223,342331937,0.25828612,8.542637e-06,-0.7353009,4.248578,0.014139827,4.2015567,0
342413000,342411912,0.25808808,8.45548e-06,-1.5080329,4.131474,0.061160933,4.1062317,0
342533585,342531895,0.2580796,8.324653e-06,1.1036258,3.9429867,0.034322254,3.8999672,0
342633428,342631880,0.2589619,8.215945e-06,-2.5524366,3.981209,0.1818245,3.9912908,0
342733386,342731866,0.25877124,8.114716e-06,-0.042724073,4.078587,4.9727092e-05,4.02599,0
342833009,342831852,0.25896472,8.013891e-06,-0.021574527,3.9091375,1.3229978e-05,3.8583684,0
342933059,342931837,0.25888637,7.913448e-06,0.05146554,3.785197,7.77503e-05,3.73592,0
343033108,343031859,0.25925457,7.8123185e-06,-2.776194,3.6641734,0.23371205,3.6867092,0
343112949,343111817,0.25987396,7.7349505e-06,-1.3144672,3.7353418,0.05139568,3.6859713,0
343232959,343231795,0.26060727,7.6278307e-06,1.118511,3.7684362,0.0368873,3.742413,0
343332888,343331780,0.2598347,7.545162e-06,0.041098118,3.9628851,4.735762e-05,3.912985,0
343433154,343431766,0.2604757,7.4607747e-06,-0.32415953,3.905757,0.0029893026,3.8560302,0
343532897,343531752,0.2605115,7.383117e-06,-2.2002587,3.9201765,0.13721429,3.907066,0
343633125,343631740,0.26024026,7.311736e-06,0.44794446,3.8402941,0.0058055227,3.7965763,0
343732865,343731726,0.25944942,7.24544e-06,-1.5988773,4.115807,0.0690133,4.0915465,0
343813084,343811713,0.25963718,7.190399e-06,1.0413095,4.0562105,0.02970275,4.0165153,0
343932852,343931695,0.26050407,7.1028176e-06,-1.4748983,4.065128,0.05945761,4.0288935,0
344032976,344031680,0.2607094,7.0310516e-06,-4.3919697,4.0089245,0.5346238,4.1248474,0
344133044,344131666,0.26085144,6.9651933e-06,-0.0049241185,4.047088,6.6568964e-07,3.997565,0
344232791,344231652,0.26111117,6.901238e-06,-1.5352699,3.8760054,0.067568235,3.8421273,0
344333043,344331638,0.26092044,6.838383e-06,-3.002341,3.9145312,0.25585726,3.940176,0
344432794,344431624,0.2613874,6.777344e-06,-0.78323835,3.862404,0.017647682,3.8162317,0
344533189,344531609,0.26110345,6.7153737e-06,-1.1990408,3.8123376,0.041901927,3.7735918,0
344632951,344631595,0.2607688,6.651908e-06,0.925624,3.759069,0.025324825,3.7232268,0
344732971,344731614,0.26075214,6.5918307e-06,2.5610986,3.7607636,0.1937912,3.7845705,0
344832654,344831561,0.26061696,6.534657e-06,-1.7729279,3.7424037,0.09332307,3.724828,0
344932664,344931552,0.26100913,6.4803035e-06,-1.2629153,3.6597369,0.048423484,3.6267638,0
345032844,345031538,0.26107755,6.4260644e-06,1.6708224,3.6087244,0.08595365,3.5975585,0
345132580,345131524,0.2613739,6.3688935e-06,0.33492485,3.5132027,0.0035477174,3.4728222,0
345232844,345231509,0.26085094,6.3120624e-06,1.4481205,3.4732707,0.06708544,3.4526918,0
345332788,345331495,0.2613986,6.2513664e-06,-2.5687268,3.4192634,0.21441776,3.4309075,0
345432710,345431480,0.2614991,6.192071e-06,0.51545405,3.3430414,0.008830711,3.306285,0
345532510,345531467,0.26202923,6.1313453e-06,-2.375553,3.2283633,0.19422472,3.2286646,0
345632691,345631452,0.26221767,6.0761636e-06,0.9216769,3.3920388,0.02782621,3.3658154,0
345732513,345731437,0.26239976,6.0220245e-06,0.76075625,3.281746,0.019594925,3.253062,0
345832657,345831423,0.26198912,5.969589e-06,-1.1767359,3.3363802,0.046114758,3.303939,0
345932620,345931409,0.2616541,5.918412e-06,4.8842435,3.2623112,0.81250626,3.4663568,0
346032521,346031394,0.26134676,5.877168e-06,-1.6568316,3.660419,0.083326556,3.6431804,0
346132922,346131380,0.26182514,5.8374494e-06,-2.6267316,3.5849373,0.21384907,3.6019053,0
346232465,346231366,0.26144895,5.794257e-06,1.243336,3.617244,0.047485027,3.5888042,0
346332686,346331351,0.261845,5.7503134e-06,1.0975436,3.6952634,0.036220603,3.6653516,0
346432486,346431337,0.26142877,5.7099815e-06,-1.6882583,3.7422118,0.08462661,3.7250195,0
346532547,346531333,0.26160148,5.6723948e-06,3.4458115,3.768005,0.35012978,3.8427744,0
346632630,346631308,0.26162335,5.639132e-06,-2.2476387,3.8276188,0.14664991,3.8295834,0
346732460,346731293,0.26194653,5.6066556e-06,-0.65316856,3.7596986,0.012608255,3.717342,0
346812429,346811282,0.26193294,5.57917e-06,0.11611815,3.6180608,0.00041407772,3.5751607,0
346932317,346931267,0.26282278,5.533068e-06,-1.6150659,3.7147958,0.078019485,3.6844804,0
347032488,347031251,0.26260737,5.497682e-06,0.18772936,3.6373608,0.0010765531,3.5959125,0
347132391,347131236,0.26310244,5.465008e-06,1.8777345,3.7292435,0.1050522,3.7372293,0
347232530,347231222,0.26270783,5.437354e-06,-0.17249562,3.8448431,0.0008598744,3.7994695,0
347332279,347331207,0.26249003,5.4086213e-06,-0.429145,3.734317,0.0054796706,3.6907911,0
347432573,347431229,0.2629674,5.3782787e-06,-0.023736,3.7442544,1.6718883e-05,3.7003512,0
347532300,347531179,0.26288724,5.34699e-06,0.13443327,3.675335,0.0005463539,3.632903,0
347632275,347631164,0.26283976,5.315698e-06,-0.75463367,3.5524724,0.017811444,3.5131438,0
347732460,347731196,0.26365298,5.285589e-06,-3.060672,3.7547617,0.27720988,3.7770104,0
347832183,347831136,0.26358387,5.260525e-06,0.58546954,3.709279,0.010267782,3.6752129,0
347932408,347931121,0.26381528,5.2344035e-06,-1.3802927,3.5679824,0.059330378,3.534311,0
348032302,348031108,0.26383644,5.204521e-06,1.8543295,3.4330192,0.111289725,3.4419823,0
348132700,348131092,0.2636663,5.1747743e-06,-0.7475992,3.4075942,0.018224148,3.3686721,0
348232235,348231126,0.26362655,5.144097e-06,1.1211097,3.2493792,0.042978708,3.2292461,0
348332354,348331068,0.26378304,5.112045e-06,-2.6374195,3.1177917,0.24789558,3.134251,0
348432164,348431049,0.26450574,5.079766e-06,-1.834822,3.2097876,0.11653841,3.1889524,0
348532188,348531040,0.26396418,5.0487197e-06,2.4328382,3.3045356,0.19900936,3.336644,0
348632315,348631020,0.2646496,5.0195727e-06,-1.5889498,3.4537148,0.081225306,3.4248934,0
348732134,348731006,0.26470205,4.9923933e-06,-0.5937167,3.3299696,0.011761852,3.29041,0
348832351,348830991,0.26515692,4.9633695e-06,-3.7122657,3.1970892,0.4789397,3.2569673,0
348932252,348930976,0.2653512,4.93611e-06,1.3105694,3.197465,0.0596859,3.1936665,0
349032264,349030962,0.26536068,4.9096607e-06,-1.1991867,3.1536784,0.050665658,3.1204615,0
349132057,349130947,0.26557732,4.88144e-06,0.6481875,3.0206501,0.015454622,2.9979591,0
349232070,349230933,0.26473963,4.8565394e-06,1.1023551,3.478628,0.038814373,3.4543834,0
349332216,349330919,0.26457247,4.8325323e-06,1.237159,3.3614402,0.05059215,3.3399093,0
349432225,349430904,0.2640255,4.8083925e-06,2.1178854,3.4249227,0.14551629,3.4253917,0
349532125,349530889,0.2639551,4.784857e-06,-2.0978403,3.3481371,0.14604917,3.3555098,0
349631914,349630875,0.26435736,4.7631124e-06,0.41547358,3.408691,0.005626738,3.3707845,0
349732044,349730860,0.26467195,4.740903e-06,-1.7819833,3.378712,0.10442719,3.3644402,0
349831918,349830848,0.2645284,4.7180015e-06,-2.542649,3.3607595,0.21374348,3.3795047,0
349932193,349930832,0.2645993,4.6962755e-06,0.23150173,3.2912796,0.0018092609,3.2533693,0
350032051,350030848,0.26416945,4.6743553e-06,1.7034007,3.3127034,0.09732146,3.3006809,0
350132144,350130802,0.26425418,4.654028e-06,-1.5599873,3.3718722,0.08019153,3.3563704,0
350231956,350230788,0.26409662,4.632259e-06,0.11228818,3.298075,0.00042478094,3.2588246,0
350331878,350330774,0.26467288,4.6101254e-06,-0.9030931,3.3968227,0.02667778,3.3625438,0
350431973,350430758,0.26420987,4.5904053e-06,2.5662746,3.5200036,0.20788379,3.541279,0
350531790,350530744,0.26420292,4.5718225e-06,2.909703,3.469242,0.2711566,3.509217,0
350631962,350630735,0.26399305,4.5554334e-06,-1.6327537,3.613172,0.08198044,3.601259,0
350731789,350730720,0.2637529,4.5389834e-06,0.6833554,3.5604987,0.014572697,3.5211065,0
350832071,350830701,0.26360732,4.5221454e-06,-2.1267118,3.4712036,0.14477539,3.485563,0
350932054,350930686,0.2636252,4.505433e-06,1.0841945,3.38295,0.038607914,3.350704,0
351031996,351030671,0.2635132,4.488376e-06,0.37072274,3.3398464,0.0045722444,3.300947,0
351131770,351130657,0.26331496,4.4696612e-06,-0.25167432,3.2595336,0.0021591352,3.223601,0
351231745,351230644,0.26330146,4.447789e-06,-0.52531034,3.1587446,0.009706773,3.1267667,0
351331862,351330627,0.26336133,4.424262e-06,-1.2344109,3.025891,0.05595304,3.0101361,0
351431676,351430613,0.26298463,4.4026074e-06,3.699251,2.987798,0.50890166,3.0648372,0
351531893,351530598,0.2626253,4.393634e-06,1.9353242,3.0027435,0.13859473,2.990766,0
351631947,351630586,0.26253152,4.3799023e-06,-0.14122689,2.958478,0.00074907264,2.9270658,0
351732276,351730575,0.2623418,4.3589575e-06,1.3581715,2.9566598,0.06932109,2.928769,0
351831876,351830555,0.2627166,4.3280124e-06,-0.51307803,3.063953,0.009546458,3.0330114,0
351931694,351930544,0.26232144,4.303816e-06,1.4678873,3.0057585,0.07965056,2.980935,0
352032087,352030525,0.26185864,4.284685e-06,-0.1924942,3.007697,0.0013688589,2.9769742,0
352131657,352130511,0.26232415,4.267024e-06,-0.31274772,3.1245432,0.0034782377,3.091548,0
352231817,352230496,0.26233673,4.250458e-06,-1.8085095,2.998314,0.1212054,3.0054288,0
352331580,352330481,0.2623699,4.2374772e-06,1.8686258,2.9810731,0.13014561,2.9728699,0
352432013,352430467,0.26238182,4.2217675e-06,-4.024123,2.912581,0.61776316,3.054804,0
352531548,352530452,0.2623906,4.2011006e-06,0.29171836,3.0999053,0.0030502582,3.0624235,0
352631834,352630438,0.26257056,4.181908e-06,-1.0931566,2.9782357,0.044582374,2.9571433,0
352731654,352730423,0.26248202,4.1645385e-06,0.8380438,2.980019,0.026186164,2.9494302,0
352831567,352830408,0.2629424,4.146989e-06,-3.6811874,2.9806533,0.50515175,3.076088,0
352931718,352930394,0.26357967,4.133948e-06,-2.0121605,3.233576,0.13912323,3.2256207,0
353031664,353030379,0.263965,4.1223498e-06,-1.979944,3.171369,0.13734615,3.1586986,0
353131946,353130364,0.2638502,4.1099647e-06,-2.3535495,3.1653912,0.19443603,3.1688921,0
353231641,353230350,0.26418027,4.0971513e-06,0.51311386,3.219337,0.009086958,3.1901915,0
353331683,353330335,0.26411515,4.0843483e-06,-1.4497385,3.1258876,0.07470738,3.1011324,0
353431528,353430320,0.2637953,4.0711393e-06,3.1185534,3.125724,0.345711,3.1972542,0
353531687,353530310,0.26353377,4.06065e-06,-0.09937244,3.1895328,0.00034400306,3.1524048,0
353631439,353630292,0.26403987,4.04887e-06,-3.2169547,3.1567075,0.3642613,3.2057936,0
353731580,353730277,0.264713,4.0403993e-06,-1.1801641,3.467724,0.044627007,3.4322855,0
353831357,353830264,0.2645075,4.032589e-06,-1.2122089,3.4756944,0.046975438,3.4425693,0
353931484,353930247,0.26490963,4.0240216e-06,-1.7711077,3.3954525,0.102647826,3.3717873,0
354031535,354030232,0.26458928,4.018411e-06,3.1743155,3.4236834,0.32701227,3.5059333,0
354131267,354130217,0.26431724,4.021314e-06,0.59131557,3.578081,0.010857903,3.5439985,0
354231493,354230203,0.26420626,4.015475e-06,0.8665588,3.6704445,0.022731856,3.6365066,0
354331261,354330188,0.263963,4.0059085e-06,1.298174,3.5583882,0.05262232,3.5338318,0
354431507,354430173,0.26414207,3.9986408e-06,-2.597627,3.5917819,0.20873778,3.614625,0
354531346,354530158,0.2639411,3.9927786e-06,1.9260421,3.714124,0.11097691,3.7066522,0
354631509,354630143,0.26384446,3.9883907e-06,-0.65966856,3.6243448,0.013340729,3.5886812,0
354731350,354730129,0.2642538,3.982654e-06,-2.6517413,3.5951188,0.21732344,3.6183221,0
354831264,354830129,0.26412946,3.977515e-06,2.4772816,3.5577564,0.19166024,3.579426,0
354931292,354930100,0.26375908,3.972858e-06,1.2487519,3.5913074,0.048245545,3.562657,0
355031179,355030084,0.26394007,3.964232e-06,-0.8544893,3.4924514,0.02322953,3.460306,0
355131467,355130107,0.26387396,3.9582646e-06,0.0018212125,3.3378692,1.10410255e-07,3.299566,0
355231180,355230055,0.2634557,3.952101e-06,1.5525309,3.329083,0.08044766,3.3077853,0
355331409,355330079,0.263747,3.9443403e-06,-1.6468703,3.2869363,0.09168219,3.279129,0
355431184,355430025,0.26397017,3.935702e-06,-1.832263,3.2092116,0.11623442,3.2051034,0
355531320,355530011,0.2637321,3.927844e-06,0.3920939,3.2448142,0.005264387,3.208169,0
355631124,355629996,0.26422676,3.9189963e-06,-2.2168288,3.331441,0.16390406,3.336136,0
355731139,355729980,0.26463974,3.9051242e-06,0.69680643,3.4245927,0.015753347,3.392879,0
355831274,355829966,0.26455662,3.895339e-06,2.0486796,3.3102818,0.14087717,3.3223705,0
355931128,355929953,0.26426807,3.892796e-06,1.6465783,3.3398576,0.09019746,3.3304207,0
356031263,356029937,0.2647907,3.889626e-06,-1.7184992,3.5729392,0.091839716,3.553298,0
356130982,356129921,0.2651292,3.887714e-06,-2.339945,3.4891498,0.17436093,3.4857988,0
356231250,356229954,0.265201,3.8822136e-06,1.4522717,3.3746488,0.06944239,3.370068,0
356331016,356329892,0.26486853,3.877246e-06,-0.12784253,3.5271542,0.00051485363,3.4869246,0
356430963,356429877,0.26507518,3.8718663e-06,-0.09313166,3.3926032,0.00028406593,3.3542664,0
356531097,356529867,0.26534387,3.865969e-06,0.65500486,3.3445609,0.014253038,3.316847,0
356630948,356629847,0.26571527,3.8587627e-06,-0.9162561,3.305875,0.02821661,3.2690635,0
356731183,356729832,0.2656201,3.84812e-06,3.5713277,3.166935,0.44748423,3.2869492,0
356830900,356829817,0.26522392,3.8444446e-06,1.5737028,3.3854609,0.081280276,3.3781023,0
356931131,356929803,0.2653178,3.8402754e-06,-0.21659076,3.308836,0.0015752958,3.2710414,0
357030972,357029788,0.26478863,3.8414028e-06,5.7803993,3.5838146,1.0359234,3.8573766,0
357131136,357129797,0.2644452,3.840302e-06,1.9077201,3.8983254,0.10373103,3.8796384,0
357230888,357229758,0.2643187,3.8359885e-06,1.8332391,3.790527,0.09851358,3.7689898,0
357330934,357329743,0.2642133,3.831019e-06,3.152273,3.681725,0.29988435,3.7169101,0
357430914,357429733,0.26433617,3.8303333e-06,-1.1607418,3.6490285,0.041025274,3.6278217,0
357530948,357529713,0.2643786,3.82425e-06,-0.091337174,3.5138493,0.0002637968,3.4745023,0
357630884,357629698,0.2646143,3.8200446e-06,-1.5882338,3.5047665,0.07997003,3.4927814,0
357730768,357729683,0.26458973,3.8162752e-06,2.291928,3.4615123,0.16861397,3.4696543,0
357830876,357829669,0.2645264,3.8125247e-06,-1.8097317,3.4675138,0.104946434,3.4645712,0
357930700,357929653,0.26474854,3.8092046e-06,-0.57364416,3.4035666,0.010742575,3.3682015,0
358030840,358029639,0.2643792,3.8066314e-06,0.99820447,3.432738,0.03225194,3.4005926,0
358130802,358129624,0.2647255,3.8021558e-06,-2.3316338,3.375907,0.17893188,3.3908637,0
358230793,358229609,0.26505676,3.7972827e-06,1.9653292,3.4876313,0.12305451,3.4917486,0
358330636,358329594,0.2648118,3.793903e-06,-0.731115,3.5488586,0.016735556,3.513536,0
358430694,358429579,0.2650778,3.7911852e-06,0.024305716,3.5173342,1.8662107e-05,3.4778724,0
358530636,358529564,0.2649092,3.7899154e-06,-2.6212912,3.6521,0.20904768,3.6761043,0
358630576,358629549,0.26549497,3.7884765e-06,-3.8821268,3.8339767,0.43676463,3.9145715,0
358730634,358729534,0.26548713,3.7879545e-06,0.05963929,3.8874674,0.00010166131,3.8450983,0
358830691,358829519,0.26608407,3.7876061e-06,-1.2144947,4.269084,0.038389638,4.2256255,0
358930738,358929526,0.26603058,3.7893744e-06,-0.3863632,4.113805,0.004031859,4.0681524,0
359030689,359029491,0.26656082,3.790257e-06,-2.1412861,4.2095923,0.12102271,4.181938,0
359130702,359129473,0.2665345,3.7909663e-06,1.7925376,4.110253,0.08686113,4.1237483,0
359230612,359229459,0.26666552,3.7911461e-06,-0.46956164,3.9722533,0.0061674523,3.928157,0
359330566,359329443,0.26662105,3.7906489e-06,0.13359867,3.8256757,0.0005183864,3.787802,0
359430604,359429428,0.2667771,3.7887019e-06,-1.1906129,3.6538167,0.04310741,3.6158924,0
359530535,359529413,0.266843,3.7867433e-06,0.48899123,3.4819446,0.0076302323,3.4538798,0
359630484,359629398,0.26656196,3.7846048e-06,-0.15068631,3.5563738,0.0007094106,3.5167632,0
359730525,359729385,0.2667669,3.7816617e-06,3.1439044,3.641255,0.30160955,3.7270043,0
359830466,359829368,0.2667465,3.7806253e-06,-3.1886146,3.818516,0.29584682,3.8523893,0
359930507,359929353,0.26707003,3.7808295e-06,-3.404221,3.7651944,0.34198385,3.8044918,0
360030558,360029339,0.26714268,3.7807888e-06,0.36680746,3.7034883,0.0040366664,3.669623,0
360130380,360129323,0.26706395,3.7791713e-06,1.2710394,3.5524478,0.050529826,3.5408025,0
360230480,360229309,0.26688725,3.77614e-06,2.5167115,3.453165,0.20380132,3.4924886,0
360330625,360329293,0.2667754,3.7726384e-06,-0.984979,3.4651814,0.031108955,3.4312189,0
360430315,360429278,0.26666588,3.767939e-06,2.8798938,3.4560122,0.26664603,3.5072207,0
360530404,360529263,0.2664828,3.7655052e-06,0.41942757,3.469584,0.0056337044,3.432422,0
360630451,360629248,0.26665354,3.7626114e-06,-1.9488311,3.335071,0.12653212,3.3299606,0
360730425,360729277,0.2664999,3.7586603e-06,-1.2562379,3.2878408,0.053332318,3.2646117,0
360825581,360824218,0.266614,3.7534187e-06,2.6226296,3.4143388,0.22383335,3.429008,0
360925411,360924203,0.266594,3.7499992e-06,-2.1622682,3.3881493,0.15332538,3.3922265,0
361025342,361024188,0.26674178,3.7455864e-06,-1.4587023,3.2837293,0.07199851,3.2632608,0
361125304,361124173,0.26711693,3.7403329e-06,0.38852566,3.3164427,0.005057366,3.282961,0
361225319,361224160,0.2669656,3.736126e-06,-1.8746631,3.2778006,0.119130075,3.268124,0
361325361,361324180,0.2670376,3.7321731e-06,-2.7276433,3.1883504,0.25927854,3.2144928,0
361425442,361424130,0.26711747,3.7285495e-06,-2.2854831,3.183256,0.18232322,3.1889548,0
361525256,361524112,0.26702306,3.725047e-06,1.830745,3.1747365,0.11730202,3.177596,0
361625437,361624136,0.26730397,3.720086e-06,-3.056347,3.2113137,0.32320645,3.2511556,0
361725472,361724084,0.26783663,3.7168588e-06,-0.02953136,3.5022545,2.7667931e-05,3.4645455,0
361825166,361824067,0.26730672,3.7156349e-06,4.245954,3.713741,0.53938204,3.8646188,0
361925196,361924076,0.26667142,3.7189557e-06,3.6584926,4.329886,0.3434673,4.3995595,0
362025135,362024038,0.2662753,3.7229154e-06,2.3977187,4.4390593,0.14390072,4.428264,0
362125127,362124021,0.26601377,3.7291086e-06,0.02865994,4.4388776,2.0560557e-05,4.393869,0
362225357,362224007,0.2662842,3.7334846e-06,-2.1872616,4.4728847,0.118842356,4.485991,0
362325537,362323991,0.26629013,3.7351099e-06,0.17985356,4.48947,0.00080057216,4.439614,0
362425300,362424027,0.26646903,3.737585e-06,0.38914135,4.4056296,0.0038191287,4.35747,0
362525049,362523964,0.26646858,3.7399393e-06,0.36867505,4.2135763,0.0035842157,4.1671395,0
362625492,362623946,0.2664315,3.7412215e-06,0.58128893,4.1054044,0.009145041,4.06147,0
362724975,362723930,0.26657462,3.742205e-06,0.26533532,4.0479894,0.00193245,4.003325,0
362825151,362823915,0.2663994,3.743737e-06,1.0678823,3.8976498,0.03250884,3.862258,0
362924955,362923900,0.26669127,3.743518e-06,-2.1775022,3.8429697,0.13709061,3.8465335,0
363025255,363023884,0.267192,3.7445166e-06,-0.67466754,4.185981,0.012082029,4.14118,0
363124951,363123871,0.26718345,3.7461732e-06,-0.07073693,4.0535264,0.00013715665,4.008693,0
363225477,363223854,0.26704055,3.7474488e-06,-1.5952837,4.032641,0.070120305,4.0085583,0
363324913,363323838,0.2671681,3.7487123e-06,-2.789679,3.928642,0.22010176,3.9512274,0
