timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
336392766,0.2001715,0.20018177,0.37880453,1.2115656,1.2115663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406773,0.0,0.0,nan,0.0,0.0,0.0901511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336592741,0.15845487,0.15846199,0.28265572,1.2184025,1.2184033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408089,0.0,0.0,nan,0.0,0.0,0.09015108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336792709,0.12617116,0.12617478,0.21430543,1.2266315,1.2266322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407873,0.0,0.0,nan,0.0,0.0,0.09015104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336992726,0.13412073,0.13412279,0.24217547,1.2268898,1.2268906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407362,0.0,0.0,nan,0.0,0.0,0.09015102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337192653,0.1349421,0.13494325,0.2494164,1.2358834,1.2358841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408242,0.0,0.0,nan,0.0,0.0,0.09015101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337392624,0.23904094,0.23904276,0.48786017,1.2774746,1.2774754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.41021,0.0,0.0,nan,0.0,0.0,0.090151094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337592596,0.3267923,0.32679242,0.6828582,1.3341833,1.3341842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.413311,0.0,0.0,nan,0.0,0.0,0.09015108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337792567,0.22754596,0.22754635,0.45599464,1.3889652,1.3889661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.414357,0.0,0.0,nan,0.0,0.0,0.09015105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337992539,0.314393,0.31439406,0.6518509,1.4414428,1.4414438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.416857,0.0,0.0,nan,0.0,0.0,0.09015104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338192511,0.24739543,0.24739984,0.49944982,1.4915948,1.4915956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.419518,0.0,0.0,nan,0.0,0.0,0.090151116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338392482,0.19076344,0.19078083,0.37322465,1.4931043,1.4931047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.42078,0.0,0.0,nan,0.0,0.0,0.09015114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338592454,0.15944429,0.15945661,0.30655736,1.4985275,1.4985275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.421114,0.0,0.0,nan,0.0,0.0,0.0901511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338792426,0.13347143,0.13348798,0.25387162,1.4949946,1.4949945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.421468,0.0,0.0,nan,0.0,0.0,0.0901512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338992397,0.11362511,0.113674365,0.215603,1.493064,1.4930626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.420387,0.0,0.0,nan,0.0,0.0,0.090151176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339192369,0.11062076,0.11071672,0.21535958,1.4936122,1.4936103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.418579,0.0,0.0,nan,0.0,0.0,0.090151116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339392387,0.108620696,0.108687796,0.215111,1.4973795,1.4973791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4182415,0.0,0.0,nan,0.0,0.0,0.090151064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339592312,0.119496435,0.11953279,0.24278317,1.5091101,1.5091088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.41787,0.0,0.0,nan,0.0,0.0,0.09015102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339792284,0.12054124,0.1205455,0.2470693,1.5186282,1.518628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.416827,0.0,0.0,nan,0.0,0.0,0.09015161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339992262,0.16844079,0.16834812,0.35619742,1.5439622,1.5439633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.418351,0.0,0.0,nan,0.0,0.0,0.090151206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340192227,0.12652569,0.12635551,0.26180843,1.5441114,1.5441128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.418234,0.0,0.0,nan,0.0,0.0,0.090150855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340392199,0.115694955,0.115551025,0.238384,1.5442477,1.5442485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.418334,0.0,0.0,nan,0.0,0.0,0.09015079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340592172,0.10445807,0.1043885,0.2146906,1.535923,1.5359249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.416678,0.0,0.0,nan,0.0,0.0,0.09015112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340792142,0.10487583,0.104824975,0.21721165,1.5353981,1.5354013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.415855,0.0,0.0,nan,0.0,0.0,0.09015076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340992114,0.10310397,0.103056,0.21435265,1.5252428,1.5252458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.415022,0.0,0.0,nan,0.0,0.0,0.09015075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341192116,0.10263227,0.10259835,0.21428593,1.5127506,1.5127531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.414809,0.0,0.0,nan,0.0,0.0,0.09015072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341392057,0.10222594,0.10220241,0.21416165,1.5003245,1.5003266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.413377,0.0,0.0,nan,0.0,0.0,0.09015068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341592028,0.1018774,0.10186027,0.21405055,1.4903344,1.490336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4126625,0.0,0.0,nan,0.0,0.0,0.09015063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341792000,0.10168756,0.10168043,0.21399121,1.483081,1.4830817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.412541,0.0,0.0,nan,0.0,0.0,0.090150766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341991972,0.10148592,0.10147009,0.21395884,1.4731469,1.4731474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.411882,0.0,0.0,nan,0.0,0.0,0.09015074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342191943,0.10122591,0.1011825,0.2138358,1.4700229,1.4700232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.411169,0.0,0.0,nan,0.0,0.0,0.09015042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342391939,0.10175069,0.101705216,0.21515955,1.4699463,1.4699461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.410594,0.0,0.0,nan,0.0,0.0,0.09015035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342591886,0.1010046,0.10099194,0.21374232,1.4695492,1.4695491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.410031,0.0,0.0,nan,0.0,0.0,0.090150826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342791857,0.10088302,0.10088397,0.21374294,1.471543,1.471543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.409406,0.0,0.0,nan,0.0,0.0,0.09015043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342991834,0.107469924,0.10746812,0.22877647,1.4734503,1.4734496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40966,0.0,0.0,nan,0.0,0.0,0.09015023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343191800,0.104407266,0.10442618,0.22189733,1.4732509,1.4732494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.409826,0.0,0.0,nan,0.0,0.0,0.090152435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343391772,0.104462296,0.10449437,0.22191675,1.4757258,1.4757243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40883,0.0,0.0,nan,0.0,0.0,0.090153635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343591743,0.109366745,0.10938615,0.23302087,1.4777333,1.4777317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408661,0.0,0.0,nan,0.0,0.0,0.090153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343791715,0.100836076,0.10084048,0.21369766,1.475115,1.4751134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408746,0.0,0.0,nan,0.0,0.0,0.090153195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343991686,0.10080289,0.10080861,0.21371897,1.4748774,1.4748759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408314,0.0,0.0,nan,0.0,0.0,0.09015302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344191657,0.109964766,0.10996906,0.23444922,1.4772475,1.477246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407592,0.0,0.0,nan,0.0,0.0,0.09015316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344391629,0.11525166,0.11525662,0.24600813,1.4800327,1.4800307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408198,0.0,0.0,nan,0.0,0.0,0.090152964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344591601,0.116042994,0.11605082,0.2475231,1.4849058,1.484904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408302,0.0,0.0,nan,0.0,0.0,0.09015267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344791575,0.1129288,0.11293543,0.24041098,1.4849745,1.4849733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.408326,0.0,0.0,nan,0.0,0.0,0.090152495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344991544,0.10366997,0.10367563,0.21942712,1.4824376,1.4824368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407381,0.0,0.0,nan,0.0,0.0,0.09015226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345191515,0.10115658,0.10116158,0.21393761,1.4771771,1.4771764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40757,0.0,0.0,nan,0.0,0.0,0.090152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345391486,0.101066835,0.101071596,0.21391723,1.4746115,1.474611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407246,0.0,0.0,nan,0.0,0.0,0.09015185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345591458,0.10100768,0.101011336,0.21396123,1.4744227,1.4744225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406274,0.0,0.0,nan,0.0,0.0,0.090151586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345791429,0.10098936,0.10099233,0.21395046,1.4742458,1.4742458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406518,0.0,0.0,nan,0.0,0.0,0.090151295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345991400,0.100978374,0.100980386,0.21394251,1.4740816,1.4740819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406245,0.0,0.0,nan,0.0,0.0,0.090151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346191371,0.10097635,0.100977324,0.21399795,1.4739289,1.4739294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406528,0.0,0.0,nan,0.0,0.0,0.09015083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346391344,0.101037405,0.10103793,0.2140393,1.4740747,1.4740754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405617,0.0,0.0,nan,0.0,0.0,0.09015052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346591314,0.10090673,0.10090689,0.21399124,1.4736396,1.4736404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405396,0.0,0.0,nan,0.0,0.0,0.0901502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346791285,0.100940235,0.10093974,0.21399455,1.4735191,1.47352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405726,0.0,0.0,nan,0.0,0.0,0.09014986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346991257,0.10095464,0.10095358,0.21405801,1.4734097,1.4734108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405382,0.0,0.0,nan,0.0,0.0,0.090149514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347191227,0.100913115,0.100911394,0.21405704,1.473311,1.4733123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405184,0.0,0.0,nan,0.0,0.0,0.09014928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347391199,0.101041935,0.10103685,0.21410397,1.4735014,1.4735031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405529,0.0,0.0,nan,0.0,0.0,0.090148926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347591171,0.100981265,0.10096804,0.21411473,1.4731153,1.473117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.40536,0.0,0.0,nan,0.0,0.0,0.09014856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347791144,0.10103924,0.10102595,0.2141581,1.4733231,1.4733247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404513,0.0,0.0,nan,0.0,0.0,0.09014821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347991112,0.10101488,0.101009846,0.21414739,1.4756043,1.4756056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404898,0.0,0.0,nan,0.0,0.0,0.09014789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348191083,0.101007886,0.101002425,0.21414167,1.4755306,1.4755318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404762,0.0,0.0,nan,0.0,0.0,0.090147644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348391060,0.100998014,0.10099286,0.21419692,1.4754612,1.4754624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403948,0.0,0.0,nan,0.0,0.0,0.0901473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348591025,0.10101306,0.10100815,0.21419254,1.4730287,1.4730299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404365,0.0,0.0,nan,0.0,0.0,0.09014694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348790997,0.10093005,0.1009252,0.21414083,1.4703158,1.470317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404268,0.0,0.0,nan,0.0,0.0,0.09014658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348990969,0.101025224,0.101020545,0.21417828,1.4705541,1.4705553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404711,0.0,0.0,nan,0.0,0.0,0.09014637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349190939,0.10102724,0.10102287,0.21422501,1.4681307,1.4681319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404443,0.0,0.0,nan,0.0,0.0,0.09014604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349390910,0.10102243,0.10101804,0.21420659,1.4680736,1.4680746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404872,0.0,0.0,nan,0.0,0.0,0.09014572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349590881,0.101015456,0.10101168,0.21418418,1.4727526,1.4727535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404775,0.0,0.0,nan,0.0,0.0,0.09014542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349790852,0.10092819,0.10092602,0.21417505,1.4771736,1.4771744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.403984,0.0,0.0,nan,0.0,0.0,0.09014529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349990826,0.10457586,0.104573674,0.2223277,1.4820102,1.482011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404573,0.0,0.0,nan,0.0,0.0,0.09014503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350190794,0.11093519,0.110938616,0.23636079,1.4849129,1.4849136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404833,0.0,0.0,nan,0.0,0.0,0.09014481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350390765,0.11357168,0.11357179,0.24216628,1.4899521,1.4899528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405175,0.0,0.0,nan,0.0,0.0,0.09014458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350590741,0.10121572,0.10121428,0.21425399,1.4944054,1.494406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404897,0.0,0.0,nan,0.0,0.0,0.090144336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350790706,0.10118513,0.1011834,0.21420409,1.4991899,1.4991906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404813,0.0,0.0,nan,0.0,0.0,0.09014423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350990677,0.101161644,0.10115993,0.2142138,1.5039915,1.5039921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.404737,0.0,0.0,nan,0.0,0.0,0.090144046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351190648,0.124770984,0.124771,0.26723063,1.5096246,1.5096252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.4046545,0.0,0.0,nan,0.0,0.0,0.09014393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351390619,0.122221425,0.12223113,0.26122233,1.512201,1.5122014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.405767,0.0,0.0,nan,0.0,0.0,0.0901438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351590589,0.12172498,0.12173411,0.2597735,1.5174744,1.517475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.406308,0.0,0.0,nan,0.0,0.0,0.0901437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351790560,0.11476432,0.114770554,0.2436853,1.5229039,1.5229046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,12.407177,0.0,0.0,nan,0.0,0.0,0.09014368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
