timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
353178217,353178217,39,0,0,20002,1500,1416,1334,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
353685805,353685805,39,0,0,20003,1501,1471,1334,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
354178042,354178042,39,0,0,20002,1500,1470,1263,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
354693139,354693139,39,0,0,20003,1501,1474,1252,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
355195698,355195698,39,0,0,20003,1500,1491,1264,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
355682776,355682776,39,0,0,20002,1473,1500,1318,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
356191148,356191148,39,0,0,20002,1439,1498,1326,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
356693251,356693251,39,0,0,20002,1413,1503,1367,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
357185328,357185328,39,0,0,20002,1498,1501,1383,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
357682665,357682665,39,0,0,20003,1493,1501,1465,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
358182486,358182486,39,0,0,20003,1492,1501,1502,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
358680514,358680514,39,0,0,20003,1496,1525,1504,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
359197479,359197479,39,0,0,20003,1464,1582,1504,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
359680368,359680368,39,0,0,20002,1473,1582,1504,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
360197194,360197194,39,0,0,20002,1469,1574,1504,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
360684811,360684811,39,0,0,20002,1442,1589,1505,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
361179702,361179702,39,0,0,20003,1452,1585,1505,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
361696997,361696997,39,0,0,20003,1471,1628,1488,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
362181802,362181802,39,0,0,20003,1460,1605,1454,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
362681859,362681859,39,0,0,20002,1423,1588,1447,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
363181764,363181764,39,0,0,20002,1464,1581,1446,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
363685533,363685533,39,0,0,20003,1475,1578,1406,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
364194866,364194866,39,0,0,20003,1479,1574,1312,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
364686781,364686781,39,0,0,20002,1501,1438,1293,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
365191452,365191452,39,0,0,20003,1501,1401,1298,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
365685511,365685511,39,0,0,20003,1501,1422,1299,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
366198915,366198915,39,0,0,20003,1501,1498,1313,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
366696208,366696208,39,0,0,20002,1503,1388,1313,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
367186282,367186282,39,0,0,20003,1500,1412,1313,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
367678886,367678886,39,0,0,20003,1500,1414,1384,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
368195993,368195993,39,0,0,20003,1501,1399,1452,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
368694225,368694225,39,0,0,20002,1501,1405,1499,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
369185862,369185862,39,0,0,20003,1501,1444,1503,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
369680837,369680837,39,0,0,20002,1501,1469,1503,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
370193986,370193986,39,0,0,20002,1503,1479,1503,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
370685886,370685886,39,0,0,20003,1502,1501,1503,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
371183931,371183931,39,0,0,20003,1501,1556,1511,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
371686134,371686134,39,0,0,20002,1492,1597,1507,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
372185321,372185321,39,0,0,20002,1496,1590,1541,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
372695273,372695273,39,0,0,20002,1497,1581,1591,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
373197808,373197808,39,0,0,20002,1467,1573,1590,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
373690412,373690412,39,0,0,20003,1399,1557,1590,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
374187769,374187769,39,0,0,20003,1444,1566,1590,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
374696229,374696229,39,0,0,20002,1433,1560,1590,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
375193651,375193651,39,0,0,20002,1441,1575,1513,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
375677531,375677531,39,0,0,20002,1434,1576,1548,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
376182863,376182863,39,0,0,20002,1438,1575,1548,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
376684584,376684584,39,0,0,20003,1438,1580,1548,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
377194629,377194629,39,0,0,20003,1438,1549,1562,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
377679665,377679665,39,0,0,20002,1437,1546,1562,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
378189332,378189332,39,0,0,20002,1437,1542,1564,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
378683313,378683313,39,0,0,20003,1458,1507,1564,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
379186850,379186850,39,0,0,20002,1434,1502,1564,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
379686875,379686875,39,0,0,20003,1450,1502,1563,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
380184030,380184030,39,0,0,20003,1481,1476,1567,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
380694172,380694172,39,0,0,20002,1474,1404,1505,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
381189012,381189012,39,0,0,20003,1479,1447,1505,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
381688749,381688749,39,0,0,20003,1497,1351,1497,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
382186396,382186396,39,0,0,20002,1488,1495,1386,1497,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
382693890,382693890,39,0,0,20003,1368,1533,1373,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
383196283,383196283,39,0,0,20002,1501,1547,1207,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
383698474,383698474,39,0,0,20003,1468,1543,1212,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
384178336,384178336,39,0,0,20003,1460,1539,1211,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
384691690,384691690,39,0,0,20002,1458,1526,1211,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
385193269,385193269,39,0,0,20002,1434,1511,1302,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
385691983,385691983,39,0,0,20002,1431,1510,1310,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
386183223,386183223,39,0,0,20002,1436,1505,1367,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
386685675,386685675,39,0,0,20003,1456,1512,1379,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
387187810,387187810,39,0,0,20002,1455,1504,1479,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
387687728,387687728,39,0,0,20002,1457,1504,1539,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
388190942,388190942,39,0,0,20002,1449,1509,1687,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
388693190,388693190,39,0,0,20003,1448,1510,1711,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
389191218,389191218,39,0,0,20003,1448,1504,1705,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
389691636,389691636,39,0,0,20002,1451,1509,1634,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
390185107,390185107,39,0,0,20002,1452,1509,1697,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
390682338,390682338,39,0,0,20002,1452,1509,1618,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
391187109,391187109,39,0,0,20002,1452,1503,1593,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
391692617,391692617,39,0,0,20002,1453,1504,1648,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
392186947,392186947,39,0,0,20002,1474,1485,1616,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
392680111,392680111,39,0,0,20003,1493,1408,1617,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
393186886,393186886,39,0,0,20002,1496,1467,1640,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
393699403,393699403,39,0,0,20002,1496,1456,1640,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
394189392,394189392,39,0,0,20003,1497,1434,1652,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
394687170,394687170,39,0,0,20002,1496,1436,1652,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
395194710,395194710,39,0,0,20003,1497,1441,1652,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
395689184,395689184,39,0,0,20002,1492,1437,1652,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
396184948,396184948,39,0,0,20003,1483,1433,1612,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
396686648,396686648,39,0,0,20002,1483,1439,1619,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
397191099,397191099,39,0,0,20003,1478,1438,1622,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
397678927,397678927,39,0,0,20003,1460,1443,1621,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
398185895,398185895,39,0,0,20002,1459,1444,1622,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
398686348,398686348,39,0,0,20002,1415,1444,1621,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
399186040,399186040,39,0,0,20002,1447,1441,1577,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
399678353,399678353,39,0,0,20002,1429,1471,1561,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
400195488,400195488,39,0,0,20003,1431,1480,1541,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
400684646,400684646,39,0,0,20003,1423,1493,1538,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
401195341,401195341,39,0,0,20003,1457,1498,1501,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
401695178,401695178,39,0,0,20002,1442,1497,1406,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
402190348,402190348,39,0,0,20002,1440,1497,1349,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
402685899,402685899,39,0,0,20003,1439,1498,1352,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
403185141,403185141,39,0,0,20002,1438,1497,1352,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
403691179,403691179,39,0,0,20003,1437,1498,1352,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
404193259,404193259,39,0,0,20002,1436,1497,1352,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
404698990,404698990,39,0,0,20003,1436,1497,1286,1497,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
405182707,405182707,39,0,0,20002,1436,1497,1288,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
405684834,405684834,39,0,0,20003,1436,1498,1287,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
406187082,406187082,39,0,0,20003,1436,1497,1287,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
406689496,406689496,39,0,0,20003,1438,1497,1298,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
407187002,407187002,39,0,0,20002,1442,1497,1298,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
407686852,407686852,39,0,0,20003,1445,1496,1315,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
408184135,408184135,39,0,0,20002,1425,1494,1320,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
408692938,408692938,39,0,0,20002,1448,1489,1346,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
409184179,409184179,39,0,0,20003,1436,1463,1349,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
409678776,409678776,39,0,0,20003,1444,1426,1347,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
410176501,410176501,39,0,0,20003,1443,1437,1347,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
410686279,410686279,39,0,0,20002,1440,1430,1347,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
411183488,411183488,39,0,0,20003,1440,1430,1347,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
411698406,411698406,39,0,0,20003,1441,1428,1347,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
412196014,412196014,39,0,0,20002,1440,1429,1347,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
412681681,412681681,39,0,0,20002,1440,1428,1348,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
413190797,413190797,39,0,0,20003,1440,1431,1347,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
413687174,413687174,39,0,0,20003,1442,1467,1347,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
414193132,414193132,39,0,0,20002,1440,1438,1328,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
414692773,414692773,39,0,0,20002,1439,1438,1266,1497,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
415182770,415182770,39,0,0,20002,1432,1447,1261,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
415687846,415687846,39,0,0,20002,1422,1447,1263,1497,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
416195657,416195657,39,0,0,20003,1421,1442,1284,1497,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
416677479,416677479,39,0,0,20003,1421,1442,1302,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
417195693,417195693,39,0,0,20003,1422,1441,1326,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
417685536,417685536,39,0,0,20003,1459,1438,1342,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
418185831,418185831,39,0,0,20002,1458,1439,1385,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
418687071,418687071,39,0,0,20002,1455,1441,1413,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
419179715,419179715,39,0,0,20002,1437,1438,1413,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
419681907,419681907,39,0,0,20003,1427,1446,1364,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
420179411,420179411,39,0,0,20002,1439,1445,1342,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
420696655,420696655,39,0,0,20003,1440,1445,1341,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
421199411,421199411,39,0,0,20002,1461,1458,1341,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
421681571,421681571,39,0,0,20003,1479,1461,1342,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
422191419,422191419,39,0,0,20002,1483,1461,1344,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
422694652,422694652,39,0,0,20002,1490,1457,1370,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
423179007,423179007,39,0,0,20003,1497,1457,1370,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
423678725,423678725,39,0,0,20003,1497,1458,1371,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
424190992,424190992,39,0,0,20002,1499,1454,1374,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
424694837,424694837,39,0,0,20002,1500,1448,1386,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
425180779,425180779,39,0,0,20003,1501,1434,1384,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
425698420,425698420,39,0,0,20003,1503,1438,1384,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
426180565,426180565,39,0,0,20002,1501,1471,1390,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
426685666,426685666,39,0,0,20003,1501,1500,1389,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
427183591,427183591,39,0,0,20003,1500,1499,1471,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
427685265,427685265,39,0,0,20002,1500,1498,1503,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
428185126,428185126,39,0,0,20002,1498,1500,1549,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
428695637,428695637,39,0,0,20003,1498,1500,1628,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
429194966,429194966,39,0,0,20002,1498,1500,1597,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
429693888,429693888,39,0,0,20002,1498,1500,1639,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
430179760,430179760,39,0,0,20002,1498,1500,1631,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
430687312,430687312,39,0,0,20003,1498,1500,1629,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,8,0,0,2
431187305,431187305,39,0,0,20002,1498,1499,1630,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,8,0,0,2
