timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
341792000,36.20480503895056,138.25292039043129,44.596184,86.5114,-0.0,2.2440295,4.37145,0.0,2,0,0,0
341991972,36.204804837173164,138.25292135225752,44.581753,86.49004,-0.0,2.2438045,4.3713136,0.0,2,0,0,0
342191943,36.204804921403934,138.252921805616,44.574894,86.47676,-0.0,2.243606,4.371421,0.0,2,0,0,0
342391939,36.20480519688109,138.25292142158975,44.575703,86.471115,-0.0,2.2434213,4.3712935,0.0,2,0,0,0
342591886,36.20480548030986,138.25292032761297,44.569466,86.45835,-0.0,2.2432427,4.3711686,0.0,2,0,0,0
342791857,36.20480562619034,138.25291914003768,44.56574,86.448135,-0.0,2.2430809,4.371282,0.0,2,0,0,0
342991834,36.20480550714823,138.25291859506564,44.57135,86.44786,-0.0,2.2430239,4.371188,0.0,2,0,0,0
343191800,36.20480521824441,138.25291897165798,44.580715,86.45084,-0.0,2.2429364,4.371084,0.0,2,0,0,0
343391772,36.20480495444106,138.25291980388167,44.586716,86.45051,-0.0,2.2428484,4.371217,0.0,2,0,0,0
343591743,36.20480505093743,138.25292027209474,44.58928,86.447296,-0.0,2.2428343,4.3711367,0.0,2,0,0,0
343791715,36.20480560919365,138.25291997240572,44.58891,86.44062,-0.0,2.2427208,4.3710246,0.0,2,0,0,0
343991686,36.2048062222361,138.2529193131692,44.572853,86.418686,-0.0,2.2426157,4.370916,0.0,2,0,0,0
344191657,36.20480642375189,138.25291883428852,44.56306,86.4032,-0.0,2.242625,4.3710766,0.0,2,0,0,0
344391629,36.20480633982772,138.25291857523007,44.568012,86.40318,-0.0,2.2426803,4.371024,0.0,2,0,0,0
344591601,36.204806372678256,138.25291845354045,44.577793,86.40776,-0.0,2.242748,4.3709755,0.0,2,0,0,0
344791575,36.20480652732291,138.25291848326972,44.592957,86.41795,-0.0,2.2427826,4.370917,0.0,2,0,0,0
344991544,36.20480662084428,138.2529185475231,44.611317,86.4311,-0.0,2.2427084,4.371055,0.0,2,0,0,0
345191515,36.20480665168145,138.2529185969377,44.617455,86.43162,-0.0,2.2426133,4.370954,0.0,2,0,0,0
345391486,36.204806695634375,138.25291862874607,44.6179,86.425934,-0.0,2.2425232,4.3708572,0.0,2,0,0,0
345591458,36.204806758492275,138.2529186542112,44.620014,86.422104,-0.0,2.24244,4.37099,0.0,2,0,0,0
345791429,36.20480683755994,138.25291865500802,44.621834,86.41816,-0.0,2.2423627,4.3708963,0.0,2,0,0,0
345991400,36.204806904234424,138.25291866161373,44.629017,86.41997,-0.0,2.2422917,4.3708053,0.0,2,0,0,0
346191371,36.20480692728617,138.2529186751364,44.63681,86.421585,-0.0,2.2422264,4.3707166,0.0,2,0,0,0
346391344,36.20480693905327,138.25291867655056,44.633316,86.41141,-0.0,2.2421563,4.370855,0.0,2,0,0,0
346591314,36.2048069573107,138.25291868108596,44.631153,86.402954,-0.0,2.2421017,4.37077,0.0,2,0,0,0
346791285,36.204806992581965,138.25291867146262,44.63238,86.397865,-0.0,2.2420514,4.370687,0.0,2,0,0,0
346991257,36.204807045480294,138.25291860220565,44.623596,86.38307,-0.0,2.2420058,4.3708286,0.0,2,0,0,0
347191227,36.20480724458604,138.25291831710717,44.621964,86.3762,-0.0,2.2419646,4.370746,0.0,2,0,0,0
347391199,36.20480765187159,138.25291776293486,44.628815,86.37808,-0.0,2.2419174,4.370665,0.0,2,0,0,0
347591171,36.20480792319017,138.25291746299547,44.633263,86.37776,-0.0,2.2418835,4.3705864,0.0,2,0,0,0
347791144,36.20480783282926,138.25291777130374,44.64238,86.38282,-0.0,2.2418432,4.370731,0.0,2,0,0,0
347991112,36.20480751138261,138.25291837352503,44.652817,86.38906,-0.0,2.2418096,4.370654,0.0,2,0,0,0
348191083,36.20480726700098,138.25291876128406,44.650486,86.38279,-0.0,2.2417789,4.3705792,0.0,2,0,0,0
348391060,36.20480718638738,138.25291885442408,44.645954,86.37442,-0.0,2.2417507,4.370727,0.0,2,0,0,0
348591025,36.204807209518464,138.25291880295345,44.634453,86.359634,-0.0,2.2417223,4.3706546,0.0,2,0,0,0
348790997,36.204807289075006,138.25291873190122,44.626343,86.34834,-0.0,2.2417035,4.370584,0.0,2,0,0,0
348990969,36.20480735533567,138.25291868217374,44.62312,86.341934,-0.0,2.2416775,4.370514,0.0,2,0,0,0
349190939,36.20480737371531,138.25291865952533,44.622208,86.33766,-0.0,2.2416518,4.3706636,0.0,2,0,0,0
349390910,36.20480738144497,138.25291868823442,44.62134,86.33353,-0.0,2.2416286,4.370592,0.0,2,0,0,0
349590881,36.20480746510112,138.25291890869954,44.622128,86.33107,-0.0,2.2416122,4.370521,0.0,2,0,0,0
349790852,36.20480772953053,138.25291941334163,44.619938,86.325676,-0.0,2.2416127,4.370672,0.0,2,0,0,0
349990826,36.20480804695902,138.25291977030798,44.610264,86.31229,-0.0,2.2416613,4.370619,0.0,2,0,0,0
350190794,36.20480809527744,138.25291975520796,44.600925,86.299225,-0.0,2.2417674,4.370588,0.0,2,0,0,0
350390765,36.20480786243994,138.25291945644062,44.58817,86.28274,-0.0,2.2419016,4.370566,0.0,2,0,0,0
350590741,36.20480757587433,138.25291915921997,44.583584,86.27492,-0.0,2.2419045,4.3707166,0.0,2,0,0,0
350790706,36.20480745712273,138.2529190485436,44.581562,86.2694,-0.0,2.2419116,4.3706465,0.0,2,0,0,0
350990677,36.204807672322474,138.2529192073619,44.582634,86.267105,-0.0,2.2419226,4.3705773,0.0,2,0,0,0
351190648,36.204808271948956,138.2529196944872,44.58124,86.26195,-0.0,2.2421706,4.3708124,0.0,2,0,0,0
351390619,36.20480885606895,138.25292016777527,44.572678,86.249664,-0.0,2.2424,4.370816,0.0,2,0,0,0
351590589,36.20480903634906,138.2529202750149,44.56335,86.23709,-0.0,2.2426195,4.370816,0.0,2,0,0,0
351790560,36.204809003777285,138.25292012730762,44.512028,86.18188,-0.0,2.2427487,4.370789,0.0,2,0,0,0
352000530,36.20480883452668,138.25291986304947,44.482887,86.15038,-0.0,2.242856,4.3707705,0.0,2,0,0,0
352190502,36.20480851703386,138.25291958023382,44.48642,86.1514,-0.0,2.242677,4.3708544,0.0,2,0,0,0
352390472,36.20480824814676,138.25291938831782,44.487347,86.14995,-0.0,2.242647,4.370774,0.0,2,0,0,0
352590443,36.20480828391546,138.25291939434013,44.462288,86.121956,-0.0,2.2428756,4.3707733,0.0,2,0,0,0
352790415,36.20480843126358,138.25291950105358,44.451466,86.109314,-0.0,2.243253,4.371046,0.0,2,0,0,0
352990385,36.20480843017435,138.25291949537012,44.447006,86.10274,-0.0,2.2436638,4.3710976,0.0,2,0,0,0
353190356,36.20480835483965,138.25291945156295,44.44191,86.09652,-0.0,2.243931,4.3711033,0.0,2,0,0,0
353400325,36.20480832977883,138.2529194839357,44.437084,86.090195,-0.0,2.2445393,4.3712254,0.0,2,0,0,0
353600322,36.20480821114731,138.2529194671619,44.44273,86.09453,-0.0,2.2444272,4.3713574,0.0,2,0,0,0
353790268,36.20480800629524,138.2529193006195,44.45388,86.10403,-0.0,2.244172,4.3711877,0.0,2,0,0,0
353990238,36.20480780209285,138.25291909113753,44.462593,86.11061,-0.0,2.2441149,4.3710938,0.0,2,0,0,0
354190208,36.20480774406144,138.25291901239692,44.458572,86.10458,-0.0,2.2440393,4.371227,0.0,2,0,0,0
354390181,36.20480775842081,138.2529190043513,44.431732,86.07583,-0.0,2.2439518,4.3711243,0.0,2,0,0,0
354590149,36.20480777159232,138.25291905514067,44.42784,86.07039,-0.0,2.2439492,4.371046,0.0,2,0,0,0
354800123,36.20480775359003,138.25291912025497,44.42646,86.067215,-0.0,2.24403,4.371009,0.0,2,0,0,0
355000089,36.20480776630269,138.25291919764308,44.422417,86.061646,-0.0,2.2439723,4.370911,0.0,2,0,0,0
355190101,36.20480776937955,138.2529192183323,44.426315,86.06398,-0.0,2.243781,4.370983,0.0,2,0,0,0
355390036,36.204807756413885,138.25291923110893,44.430237,86.06618,-0.0,2.243923,4.370942,0.0,2,0,0,0
355590002,36.204807727789486,138.2529192546281,44.434284,86.06848,-0.0,2.2440517,4.371131,0.0,2,0,0,0
355789972,36.2048076943922,138.25291927676318,44.44492,86.07742,-0.0,2.243986,4.371028,0.0,2,0,0,0
355989955,36.20480764580791,138.25291930852177,44.485687,86.1158,-0.0,2.2439325,4.3709283,0.0,2,0,0,0
356199949,36.20480759475999,138.25291933816916,44.496365,86.1228,-0.0,2.244021,4.3708906,0.0,2,0,0,0
356399882,36.20480754622073,138.25291934315646,44.493965,86.116486,-0.0,2.2439673,4.3710227,0.0,2,0,0,0
356589856,36.20480742423147,138.25291932614917,44.491207,86.109985,-0.0,2.2437878,4.3708673,0.0,2,0,0,0
356789823,36.204807181533006,138.2529194418557,44.497734,86.11211,-0.0,2.2437425,4.370774,0.0,2,0,0,0
356989794,36.20480686356845,138.25291977510358,44.507042,86.11708,-0.0,2.2436864,4.3709073,0.0,2,0,0,0
357189771,36.204806697598386,138.25292001185574,44.503113,86.109055,-0.0,2.2436326,4.3708158,0.0,2,0,0,0
357389739,36.204806834781095,138.2529197846032,44.50361,86.105736,-0.0,2.243589,4.3707275,0.0,2,0,0,0
357599708,36.204807104495856,138.25291927936192,44.507607,86.105965,-0.0,2.243688,4.3707004,0.0,2,0,0,0
357799673,36.20480714216,138.252919059356,44.50456,86.098785,-0.0,2.243895,4.370688,0.0,2,0,0,0
357999643,36.20480682880965,138.2529191202302,44.500786,86.09046,-0.0,2.2449303,4.371137,0.0,2,0,0,0
358189615,36.20480636205826,138.25291929935858,44.49118,86.07511,-0.0,2.2459168,4.371294,0.0,2,0,0,0
358389585,36.20480596584189,138.25291933967543,44.47689,86.05575,-0.0,2.2465463,4.371367,0.0,2,0,0,0
358589554,36.20480576089012,138.25291935427924,44.469,86.04323,-0.0,2.247116,4.371671,0.0,2,0,0,0
358789525,36.204805676876965,138.2529194057701,44.453773,86.02363,-0.0,2.247672,4.3717294,0.0,2,0,0,0
358989495,36.20480564330173,138.25291941568622,44.440235,86.00647,-0.0,2.2477522,4.371676,0.0,2,0,0,0
359199463,36.20480559295172,138.25291936162415,44.417427,85.980896,-0.0,2.2477913,4.3716335,0.0,2,0,0,0
359399434,36.20480532470143,138.25291916559758,44.39968,85.96138,-0.0,2.247525,4.371742,0.0,2,0,0,0
359589404,36.204804902820676,138.25291888233474,44.39112,85.95178,-0.0,2.2471204,4.371535,0.0,2,0,0,0
359789374,36.20480459915225,138.25291873052504,44.380085,85.93979,-0.0,2.2469063,4.371643,0.0,2,0,0,0
359989344,36.204804585644105,138.25291881123647,44.382313,85.94148,-0.0,2.2467113,4.3715086,0.0,2,0,0,0
360189314,36.20480471042612,138.2529189765371,44.381344,85.940056,-0.0,2.2465303,4.3713784,0.0,2,0,0,0
360399282,36.204804813330284,138.2529190585018,44.377907,85.93678,-0.0,2.2465158,4.371315,0.0,2,0,0,0
360599252,36.20480482372942,138.25291908071824,44.3796,85.93806,-0.0,2.2464552,4.3712163,0.0,2,0,0,0
360799279,36.20480478064809,138.25291903190288,44.3793,85.93711,-0.0,2.246643,4.37143,0.0,2,0,0,0
360994192,36.20480456246262,138.25291902765662,44.38385,85.94084,-0.0,2.2472372,4.3714895,0.0,2,0,0,0
361194162,36.204804147616805,138.25291921548427,44.39001,85.946045,-0.0,2.2480538,4.3716025,0.0,2,0,0,0
361394133,36.20480377216331,138.25291945519655,44.40714,85.96172,-0.0,2.2493172,4.3720603,0.0,2,0,0,0
361594139,36.20480367437828,138.2529193053545,44.422844,85.974915,-0.0,2.2505271,4.372236,0.0,2,0,0,0
361794071,36.20480358282203,138.2529188286011,44.43243,85.98137,-0.0,2.2516265,4.3723717,0.0,2,0,0,0
361994049,36.204803220341724,138.25291829362558,44.449905,85.996155,-0.0,2.252745,4.372503,0.0,2,0,0,0
362194019,36.20480301686191,138.2529181385686,44.458504,86.00142,-0.0,2.2522385,4.372574,0.0,2,0,0,0
362393980,36.20480352227446,138.25291840321668,44.44352,85.9805,-0.0,2.2528174,4.372599,0.0,2,0,0,0
362593951,36.20480425148265,138.25291860418156,44.451744,85.98594,-0.0,2.2531388,4.3725686,0.0,2,0,0,0
362793922,36.20480472430306,138.25291881869617,44.475986,86.00676,-0.0,2.2537405,4.372873,0.0,2,0,0,0
362993888,36.20480482379159,138.25291919665182,44.500412,86.02705,-0.0,2.2533946,4.3726993,0.0,2,0,0,0
363193860,36.20480470302771,138.2529195849765,44.52381,86.045654,-0.0,2.2530663,4.372528,0.0,2,0,0,0
363393828,36.20480482890002,138.25291955475214,44.544727,86.060745,-0.0,2.252656,4.372603,0.0,2,0,0,0
363593799,36.204805225284716,138.25291921921607,44.557865,86.06793,-0.0,2.252227,4.3723955,0.0,2,0,0,0
363793767,36.20480553142536,138.25291904426237,44.570137,86.074135,-0.0,2.2518537,4.3721986,0.0,2,0,0,0
363993740,36.20480568291168,138.25291903065767,44.573383,86.070984,-0.0,2.251525,4.3720107,0.0,2,0,0,0
364193755,36.20480564583826,138.2529190520914,44.56797,86.059296,-0.0,2.251231,4.3720875,0.0,2,0,0,0
364393674,36.204805664194325,138.25291914275388,44.57431,86.06006,-0.0,2.2509706,4.3719125,0.0,2,0,0,0
364593645,36.20480575088123,138.25291917882498,44.57711,86.05803,-0.0,2.250732,4.371744,0.0,2,0,0,0
364793613,36.204805786712114,138.2529192324355,44.5726,86.04851,-0.0,2.2516904,4.372158,0.0,2,0,0,0
364993582,36.20480580900806,138.25291942966427,44.55648,86.02765,-0.0,2.2526674,4.3723016,0.0,2,0,0,0
365193552,36.20480588587153,138.25291960255015,44.54195,86.00886,-0.0,2.2533665,4.372361,0.0,2,0,0,0
365393520,36.20480613507426,138.25291982984123,44.524296,85.98726,-0.0,2.2541459,4.372439,0.0,2,0,0,0
365593491,36.20480648793912,138.2529201770343,44.515434,85.975174,-0.0,2.2544043,4.3726687,0.0,2,0,0,0
365793459,36.2048067598945,138.25292034295825,44.506294,85.96272,-0.0,2.2539062,4.3724513,0.0,2,0,0,0
365993465,36.20480658919017,138.25292011475275,44.50563,85.95892,-0.0,2.2534637,4.372246,0.0,2,0,0,0
366193399,36.20480590920524,138.25291954847313,44.50736,85.95744,-0.0,2.2530696,4.3723125,0.0,2,0,0,0
366393366,36.204805254454804,138.25291898996014,44.50043,85.94809,-0.0,2.2527173,4.372122,0.0,2,0,0,0
366593335,36.204804889449754,138.2529187302256,44.493187,85.93881,-0.0,2.252403,4.37194,0.0,2,0,0,0
366793304,36.20480488599446,138.25291879799101,44.485012,85.92839,-0.0,2.2521238,4.371766,0.0,2,0,0,0
366993275,36.20480532252727,138.252919241114,44.47179,85.9139,-0.0,2.252008,4.3718834,0.0,2,0,0,0
367193243,36.204806087947986,138.252919966897,44.445263,85.886215,-0.0,2.2521014,4.37181,0.0,2,0,0,0
367393212,36.204806772885895,138.2529205613881,44.410202,85.85083,-0.0,2.2519922,4.3716836,0.0,2,0,0,0
367593182,36.20480681050715,138.25292054260842,44.392063,85.833206,-0.0,2.2517643,4.371775,0.0,2,0,0,0
367793176,36.20480617051705,138.25291995677324,44.37974,85.82234,-0.0,2.2515306,4.3716173,0.0,2,0,0,0
367993118,36.204805511095586,138.2529193843,44.371964,85.81582,-0.0,2.2514389,4.3715005,0.0,2,0,0,0
368193087,36.20480530869965,138.25291926354203,44.36925,85.814674,-0.0,2.2512348,4.371353,0.0,2,0,0,0
368393055,36.20480550761885,138.252919495839,44.357178,85.80371,-0.0,2.2514045,4.371553,0.0,2,0,0,0
368593032,36.204805823426376,138.25291977560676,44.346268,85.79364,-0.0,2.251748,4.371555,0.0,2,0,0,0
368792992,36.20480600496403,138.2529199455511,44.339466,85.78764,-0.0,2.2517085,4.3714514,0.0,2,0,0,0
368992961,36.20480606552554,138.25291999854298,44.33041,85.780106,-0.0,2.2516546,4.3715887,0.0,2,0,0,0
369192931,36.20480603272434,138.25291994433974,44.31696,85.7693,-0.0,2.251546,4.371466,0.0,2,0,0,0
369392898,36.204805806808146,138.25291974295368,44.31234,85.7682,-0.0,2.2513592,4.3713245,0.0,2,0,0,0
369592867,36.20480541405459,138.25291941952327,44.31312,85.77201,-0.0,2.2511835,4.371427,0.0,2,0,0,0
369792835,36.2048050906246,138.25291923282506,44.31807,85.781105,-0.0,2.2510893,4.3713145,0.0,2,0,0,0
369992804,36.20480491906153,138.25291928923082,44.33362,85.80101,-0.0,2.2514246,4.371321,0.0,2,0,0,0
370192773,36.20480481991496,138.2529194550119,44.345398,85.81766,-0.0,2.2521265,4.371418,0.0,2,0,0,0
370392741,36.204804784681215,138.25291969071543,44.353123,85.83026,-0.0,2.2528882,4.3717637,0.0,2,0,0,0
370592710,36.20480478712661,138.2529198600094,44.36052,85.842354,-0.0,2.2539282,4.3719144,0.0,2,0,0,0
370792678,36.20480475297352,138.2529199570263,44.367817,85.85451,-0.0,2.254773,4.3720117,0.0,2,0,0,0
370992647,36.20480477174877,138.2529200169449,44.377716,85.870224,-0.0,2.2555816,4.3723626,0.0,2,0,0,0
371192615,36.20480484128998,138.25292007923477,44.383038,85.880875,-0.0,2.256359,4.372441,0.0,2,0,0,0
371392595,36.204804797451764,138.2529201061924,44.380276,85.88279,-0.0,2.2568467,4.37246,0.0,2,0,0,0
371592551,36.20480447849555,138.25292003190444,44.376118,85.88318,-0.0,2.2574048,4.372768,0.0,2,0,0,0
371792557,36.20480397860954,138.2529198086756,44.375626,85.887405,-0.0,2.2575006,4.3727117,0.0,2,0,0,0
371992488,36.20480366799729,138.2529196706722,44.365437,85.88184,-0.0,2.2575424,4.372649,0.0,2,0,0,0
372192457,36.204803708859416,138.25291976907386,44.36285,85.88292,-0.0,2.2571406,4.372493,0.0,2,0,0,0
372392425,36.2048038544847,138.25291998534004,44.36428,85.8882,-0.0,2.2565026,4.3725505,0.0,2,0,0,0
372592393,36.20480399205228,138.2529201785674,44.381832,85.91,-0.0,2.2559597,4.372347,0.0,2,0,0,0
372792361,36.20480407737335,138.25292037049135,44.39293,85.92453,-0.0,2.2554765,4.3721523,0.0,2,0,0,0
372992329,36.20480415454773,138.2529205417563,44.387543,85.9219,-0.0,2.2550385,4.3719664,0.0,2,0,0,0
373192318,36.204804208871906,138.25292071145319,44.377754,85.91487,-0.0,2.254625,4.3720436,0.0,2,0,0,0
373392264,36.20480424216197,138.25292082930244,44.372795,85.912415,-0.0,2.2542534,4.371866,0.0,2,0,0,0
373592232,36.204804218136765,138.25292087936074,44.367847,85.90971,-0.0,2.253905,4.371697,0.0,2,0,0,0
373792202,36.20480414416466,138.25292107522935,44.362713,85.90698,-0.0,2.2535765,4.371784,0.0,2,0,0,0
373992168,36.20480392145717,138.2529215625708,44.359123,85.905914,-0.0,2.2532697,4.3716254,0.0,2,0,0,0
374192136,36.204803679534876,138.25292202013696,44.347126,85.896675,-0.0,2.2529821,4.3714733,0.0,2,0,0,0
374392104,36.204803726340586,138.25292193621658,44.34449,85.897,-0.0,2.2527122,4.3715687,0.0,2,0,0,0
374592072,36.204804057090726,138.25292130687993,44.361885,85.91971,-0.0,2.2534478,4.3717,0.0,2,0,0,0
374792041,36.20480437480122,138.2529206854349,44.38102,85.94449,-0.0,2.2543955,4.37186,0.0,2,0,0,0
374992051,36.20480450866373,138.25292037629276,44.397438,85.96718,-0.0,2.2550688,4.3719335,0.0,2,0,0,0
375191978,36.204804451255185,138.25292019773036,44.403374,85.979294,-0.0,2.2557242,4.3722577,0.0,2,0,0,0
375391943,36.20480428051869,138.25292003750124,44.408897,85.991,-0.0,2.2562637,4.3722997,0.0,2,0,0,0
375591910,36.20480409937233,138.25292000535367,44.425766,86.01388,-0.0,2.2561839,4.3722024,0.0,2,0,0,0
375791878,36.204803986369214,138.25292007949312,44.43381,86.027466,-0.0,2.2557082,4.3720155,0.0,2,0,0,0
375991846,36.2048040252405,138.25292017788183,44.43799,86.0367,-0.0,2.2552676,4.3720937,0.0,2,0,0,0
376191813,36.2048041857344,138.25292023923336,44.442436,86.04605,-0.0,2.2548623,4.371919,0.0,2,0,0,0
376391788,36.20480426014176,138.25292021995412,44.44811,86.056305,-0.0,2.2544827,4.3717523,0.0,2,0,0,0
376591748,36.204804240611764,138.2529201510312,44.442226,86.05467,-0.0,2.254128,4.3715925,0.0,2,0,0,0
376791716,36.204804171235665,138.25292007803662,44.43954,86.056274,-0.0,2.2537954,4.3716855,0.0,2,0,0,0
376991718,36.20480415101634,138.252920011092,44.451508,86.07235,-0.0,2.2534997,4.3715363,0.0,2,0,0,0
377191651,36.20480424125823,138.25292022755914,44.472794,86.09744,-0.0,2.253522,4.3714724,0.0,2,0,0,0
377391618,36.20480450714028,138.25292074675022,44.482323,86.10983,-0.0,2.2544103,4.3718824,0.0,2,0,0,0
377591586,36.20480477315743,138.25292127201377,44.487774,86.11801,-0.0,2.2554622,4.3720646,0.0,2,0,0,0
377791553,36.2048049540529,138.25292168103664,44.487614,86.11996,-0.0,2.2565792,4.37224,0.0,2,0,0,0
377991521,36.20480501811151,138.2529219125311,44.487328,86.12142,-0.0,2.2576451,4.3726583,0.0,2,0,0,0
378191514,36.20480491965858,138.2529220783351,44.48454,86.120285,-0.0,2.2588592,4.3728275,0.0,2,0,0,0
378391455,36.204804762790424,138.2529221896333,44.480415,86.11766,-0.0,2.2601056,4.372988,0.0,2,0,0,0
378591446,36.20480463248938,138.25292209433627,44.473846,86.1137,-0.0,2.2617495,4.3732047,0.0,2,0,0,0
378791391,36.20480440113133,138.25292194435406,44.46856,86.11336,-0.0,2.2637594,4.3737693,0.0,2,0,0,0
378991357,36.204804032701006,138.25292186173635,44.466255,86.11664,-0.0,2.2659826,4.374049,0.0,2,0,0,0
379191324,36.20480360541697,138.25292189831282,44.461205,86.11766,-0.0,2.2683291,4.3743234,0.0,2,0,0,0
379391290,36.20480319144274,138.25292217213132,44.456654,86.12186,-0.0,2.2703276,4.374866,0.0,2,0,0,0
379591266,36.20480298566653,138.25292240593058,44.450302,86.125916,-0.0,2.2726197,4.3751016,0.0,2,0,0,0
379791225,36.20480305591959,138.25292244549212,44.438877,86.12541,-0.0,2.2751744,4.375354,0.0,2,0,0,0
379991191,36.20480324797217,138.25292246749137,44.41398,86.11058,-0.0,2.2778993,4.3759747,0.0,2,0,0,0
380191159,36.20480343287613,138.25292268972836,44.38785,86.09591,-0.0,2.280621,4.376211,0.0,2,0,0,0
380391126,36.20480363407884,138.25292293675471,44.362362,86.0824,-0.0,2.2836397,4.376462,0.0,2,0,0,0
380591092,36.20480380392016,138.25292303767642,44.333748,86.0679,-0.0,2.2852747,4.376556,0.0,2,0,0,0
380791059,36.20480405000422,138.25292323557255,44.29152,86.04152,-0.0,2.2871673,4.377074,0.0,2,0,0,0
