timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
357397449,0.0799582,0.07429945,-0.074191764,0.0
357599931,0.085291706,0.07394301,-0.074404985,0.0
357799893,0.08669178,0.0738417,-0.07447426,0.0
357999869,0.08630111,0.071964234,-0.07434007,0.0
358198590,0.08638305,0.07276784,-0.0741859,0.0
358398552,0.08568251,0.07211636,-0.07405188,0.0
358597270,0.086315975,0.07091605,-0.073853225,0.0
358797241,0.084970705,0.07083055,-0.073744565,0.0
358997222,0.08512707,0.07108452,-0.07375916,0.0
359199683,0.08396544,0.066651054,-0.0737362,0.0
359399665,0.08683274,0.073659435,-0.07374028,0.0
359598373,0.086474136,0.07733002,-0.07384166,0.0
359798372,0.08579668,0.0730551,-0.07368749,0.0
359998328,0.08681655,0.068501234,-0.07350912,0.0
360197030,0.084887125,0.0722776,-0.073250316,0.0
360400780,0.08569941,0.07224839,-0.07297185,0.0
360599475,0.08647792,0.07390056,-0.07258681,0.0
360799502,0.08241118,0.07161239,-0.071956255,0.0
360998162,0.08675857,0.07610694,-0.07161814,0.0
361198129,0.088365845,0.072622634,-0.07115792,0.0
361398102,0.08228405,0.07002598,-0.07068573,0.0
361596827,0.078351125,0.066027924,-0.07014186,0.0
361796791,0.08336257,0.07187863,-0.069713324,0.0
361999277,0.08545641,0.07595439,-0.06930406,0.0
362199232,0.082157955,0.069502376,-0.06899471,0.0
362399204,0.08472006,0.07128637,-0.069225766,0.0
362597916,0.08312179,0.065476015,-0.069499835,0.0
362797899,0.08315762,0.0698017,-0.07016191,0.0
362997873,0.08972873,0.0718657,-0.0707313,0.0
363200325,0.090587795,0.07238746,-0.0710731,0.0
363400320,0.07962791,0.069216534,-0.07133996,0.0
363599024,0.085334316,0.06954672,-0.07162589,0.0
363798997,0.08667265,0.06980472,-0.07151936,0.0
363997710,0.08676818,0.06880122,-0.07140443,0.0
364197670,0.086472705,0.06972695,-0.07151545,0.0
364397644,0.08737135,0.06952198,-0.07191761,0.0
364600122,0.08954092,0.0669766,-0.07250231,0.0
364800090,0.091195755,0.074555255,-0.07335597,0.0
364998811,0.09082921,0.06931158,-0.07405903,0.0
365198780,0.089918844,0.070649505,-0.07487546,0.0
365398748,0.09152283,0.074545704,-0.07557732,0.0
365597459,0.09053992,0.06912099,-0.07607723,0.0
365797428,0.08884288,0.0694361,-0.0763985,0.0
365999896,0.09201748,0.0778975,-0.07708949,0.0
366199874,0.090051584,0.08310266,-0.07737313,0.0
366399843,0.08946727,0.076355435,-0.077475704,0.0
366598560,0.09064233,0.07720111,-0.077604614,0.0
366798574,0.08922452,0.07920486,-0.07776035,0.0
366997238,0.08748897,0.074014954,-0.07792412,0.0
367197212,0.089569494,0.06897889,-0.07792775,0.0
367397184,0.08806484,0.07208498,-0.07816212,0.0
367599647,0.08970049,0.081788644,-0.07847778,0.0
367799615,0.08932024,0.086685464,-0.07842272,0.0
367998341,0.09069213,0.08142507,-0.0782431,0.0
368198314,0.09141831,0.07099955,-0.0778991,0.0
368398286,0.09154514,0.07126698,-0.07761817,0.0
368596988,0.090160005,0.07698599,-0.07762163,0.0
368796956,0.08974879,0.075565584,-0.077508464,0.0
368999433,0.088653415,0.075806215,-0.07729212,0.0
369199392,0.08741639,0.07122948,-0.07676775,0.0
369399370,0.08683015,0.0809305,-0.07639627,0.0
369598093,0.0875984,0.07791543,-0.07602385,0.0
369798055,0.08614103,0.07471213,-0.07578946,0.0
369996832,0.086513884,0.074191086,-0.075717,0.0
370200492,0.08638343,0.072689466,-0.0754321,0.0
370399214,0.086187616,0.07195422,-0.07529367,0.0
370599229,0.08724562,0.07365325,-0.07526199,0.0
370799150,0.08594136,0.07434888,-0.07517664,0.0
370997877,0.084930524,0.07468934,-0.075135596,0.0
371197840,0.08587723,0.0751601,-0.07514601,0.0
371397819,0.08578715,0.07179139,-0.07558098,0.0
371600273,0.08959269,0.07737269,-0.07622791,0.0
371800247,0.08921589,0.083147205,-0.07684056,0.0
371998966,0.0899117,0.07364793,-0.07728706,0.0
372198937,0.08759156,0.072524786,-0.0776128,0.0
372398895,0.087590404,0.07546919,-0.077597685,0.0
372597612,0.08537826,0.07401512,-0.07747593,0.0
372797588,0.086785436,0.07643599,-0.0771096,0.0
372996295,0.08636751,0.072020456,-0.07660085,0.0
373200020,0.08623474,0.07279315,-0.076332554,0.0
373398737,0.08803919,0.07210702,-0.07609109,0.0
373598699,0.08415344,0.07487996,-0.07601788,0.0
373798677,0.08515221,0.075428195,-0.07614908,0.0
373997387,0.09344416,0.075778686,-0.0763385,0.0
374197355,0.09332152,0.07278879,-0.07627503,0.0
374397325,0.084783874,0.07707268,-0.07634243,0.0
374599831,0.081996284,0.07648262,-0.07648066,0.0
374799760,0.08875894,0.075434536,-0.07666202,0.0
374998474,0.08545232,0.07091174,-0.07644166,0.0
375198442,0.08548639,0.07643263,-0.07651836,0.0
375397162,0.08650721,0.07533778,-0.076874875,0.0
375597137,0.086722285,0.074440226,-0.077139616,0.0
375797101,0.08460725,0.0764446,-0.07741464,0.0
375999564,0.085486464,0.07428775,-0.07755096,0.0
376199534,0.082518786,0.07059245,-0.07744889,0.0
376398250,0.08179551,0.07330817,-0.07759931,0.0
376598224,0.082767494,0.07215699,-0.07777376,0.0
376798190,0.07824371,0.07362357,-0.077925235,0.0
376996900,0.081727624,0.07615721,-0.078244865,0.0
377196870,0.081502065,0.075949416,-0.078214385,0.0
377396861,0.08224446,0.07307122,-0.07803259,0.0
377599353,0.0821743,0.07316394,-0.07774873,0.0
377799282,0.082550205,0.07152292,-0.077366255,0.0
377997993,0.08298424,0.07186582,-0.07691994,0.0
378197961,0.08501163,0.073848985,-0.076656796,0.0
378396675,0.08841065,0.07380606,-0.07638997,0.0
378600400,0.08764557,0.07365408,-0.07620214,0.0
378800367,0.0899056,0.07443462,-0.07599762,0.0
378999077,0.088896975,0.074189894,-0.0757472,0.0
379199052,0.08720913,0.0737935,-0.075660214,0.0
379397767,0.09434469,0.07600209,-0.07548067,0.0
379597725,0.08159477,0.07422818,-0.074991666,0.0
379797720,0.08199699,0.07411561,-0.07463177,0.0
380000157,0.08355352,0.07344991,-0.07445339,0.0
380200123,0.08654592,0.07345628,-0.07455698,0.0
380398841,0.08628632,0.073629536,-0.07481941,0.0
380598817,0.08723154,0.076590165,-0.07509369,0.0
380798790,0.08661281,0.07083549,-0.07516744,0.0
380997494,0.083720714,0.07099659,-0.07526203,0.0
381197467,0.08680723,0.070001766,-0.075352676,0.0
381399924,0.09114162,0.08169956,-0.075469226,0.0
381599890,0.09016811,0.08190201,-0.075450994,0.0
381799859,0.08940157,0.073465064,-0.07556384,0.0
381998577,0.09024008,0.07094728,-0.07551319,0.0
382198543,0.0888999,0.07017958,-0.075391226,0.0
382397260,0.084527135,0.07213016,-0.07509544,0.0
382597227,0.08507642,0.082836464,-0.07636837,0.0
382797195,0.09069371,0.085237086,-0.07809099,0.0
382999658,0.09692727,0.08007212,-0.079857774,0.0
383199626,0.09216196,0.07669886,-0.0805928,0.0
383398344,0.08112049,0.07108674,-0.08063597,0.0
383598305,0.07980124,0.07508791,-0.08080532,0.0
383798287,0.089588895,0.07400334,-0.0805246,0.0
383996991,0.0876772,0.0738179,-0.079873405,0.0
384196961,0.08717126,0.07448647,-0.07914262,0.0
384399417,0.08691678,0.07399353,-0.078292675,0.0
384599388,0.08606806,0.07321561,-0.07734954,0.0
384799362,0.08678476,0.073024206,-0.0764199,0.0
384998121,0.08675453,0.07177526,-0.07590502,0.0
385198038,0.0904213,0.07453122,-0.07571334,0.0
385396759,0.08816943,0.072342016,-0.07539313,0.0
385596720,0.088068075,0.072588,-0.0754065,0.0
385799208,0.0902996,0.07350319,-0.075724944,0.0
385999152,0.08927591,0.07414812,-0.0763119,0.0
386199121,0.08857003,0.07391311,-0.076816216,0.0
386397837,0.09208096,0.07302718,-0.0772857,0.0
386597819,0.09093955,0.07328355,-0.077584,0.0
386797771,0.08721893,0.0742598,-0.07800541,0.0
386996533,0.09117235,0.07664874,-0.07878714,0.0
387200203,0.08959528,0.078526914,-0.07944845,0.0
387398909,0.090141304,0.079169385,-0.079912886,0.0
387598888,0.09246253,0.078929275,-0.08025567,0.0
387798852,0.09163764,0.07735227,-0.080444485,0.0
387997560,0.0936444,0.07691122,-0.08103141,0.0
388197523,0.094746694,0.07729134,-0.08232667,0.0
388396245,0.09174889,0.076600574,-0.08273532,0.0
388599969,0.09115017,0.07431469,-0.08254285,0.0
388798706,0.09577856,0.07620868,-0.08328454,0.0
388998639,0.09935597,0.08122702,-0.084248185,0.0
389198600,0.097299576,0.083214305,-0.08448287,0.0
389397318,0.092988364,0.078363925,-0.083652556,0.0
389597281,0.08755945,0.07487978,-0.082104914,0.0
389797250,0.08601797,0.07476149,-0.08093742,0.0
389999716,0.08840237,0.075964466,-0.08084574,0.0
390199685,0.093472004,0.07979949,-0.08189495,0.0
390398395,0.09364477,0.076861404,-0.08222801,0.0
390598360,0.088439874,0.072050415,-0.08137528,0.0
390798325,0.084550776,0.070866495,-0.08038964,0.0
390997046,0.08648856,0.07544124,-0.0805096,0.0
391197004,0.08683297,0.075320475,-0.080556385,0.0
391399471,0.08501264,0.07220275,-0.07972162,0.0
391599438,0.08652053,0.07512433,-0.07944959,0.0
391798149,0.08943749,0.077672064,-0.079690516,0.0
391998119,0.086876705,0.07546222,-0.07929729,0.0
392198075,0.08552125,0.074306585,-0.0786632,0.0
392396792,0.087053664,0.07646612,-0.07814557,0.0
392596761,0.0852937,0.07352629,-0.0773827,0.0
392799229,0.084332034,0.074408814,-0.07676949,0.0
392999195,0.079930805,0.070178226,-0.07597223,0.0
393199154,0.08729461,0.077365324,-0.07573799,0.0
393397867,0.08681315,0.07650654,-0.075390816,0.0
393597830,0.08555127,0.074121065,-0.07516152,0.0
393797806,0.08563079,0.074085884,-0.074993476,0.0
394000270,0.087983616,0.073401056,-0.0749509,0.0
394200227,0.087890394,0.07577405,-0.07510141,0.0
394398951,0.08673562,0.07301782,-0.07527944,0.0
394598912,0.08719468,0.07605735,-0.07546262,0.0
394798891,0.08722954,0.07397954,-0.07549806,0.0
394997587,0.08655419,0.073688366,-0.07553531,0.0
395197543,0.08754958,0.07628499,-0.07571225,0.0
395396261,0.089017935,0.075254224,-0.075685196,0.0
395600032,0.08768252,0.074641325,-0.075479776,0.0
395799955,0.085948646,0.0734365,-0.07510758,0.0
395998657,0.08653941,0.07337274,-0.074744806,0.0
396198627,0.08528146,0.069052756,-0.0742089,0.0
396397334,0.085834235,0.0712617,-0.07409009,0.0
396597307,0.08620431,0.07567686,-0.07433045,0.0
396797266,0.08763168,0.07458427,-0.07471415,0.0
396999734,0.08605333,0.07347039,-0.07512509,0.0
397199690,0.08582822,0.07658645,-0.0758068,0.0
397398404,0.08572593,0.077457026,-0.07639654,0.0
397598378,0.086068146,0.07733852,-0.076845385,0.0
397798336,0.08726683,0.07784433,-0.077253506,0.0
397997042,0.08606933,0.07652102,-0.07763663,0.0
398197008,0.08808688,0.077768214,-0.078007795,0.0
398399472,0.08475068,0.077207334,-0.0784254,0.0
398599437,0.08683072,0.07644261,-0.0788688,0.0
398798162,0.0863425,0.0801929,-0.07934371,0.0
398998119,0.09386413,0.07987814,-0.079884246,0.0
399198079,0.09033794,0.075370915,-0.079921626,0.0
399396790,0.08430142,0.07791186,-0.080342926,0.0
399596756,0.082998194,0.07972903,-0.08108091,0.0
399799221,0.09113137,0.07846509,-0.081687815,0.0
399999185,0.09298873,0.07962128,-0.08190905,0.0
400199147,0.08845525,0.07849614,-0.08189487,0.0
400397861,0.084650345,0.07798298,-0.081655644,0.0
400597825,0.094110295,0.07806503,-0.08146605,0.0
400797799,0.09504617,0.07758587,-0.08115338,0.0
400996515,0.090577155,0.07580555,-0.08094379,0.0
401200212,0.07975453,0.07813255,-0.08150117,0.0
401398956,0.087793775,0.07764674,-0.082099594,0.0
401598888,0.08861696,0.078976646,-0.08252221,0.0
401798857,0.08690707,0.076683775,-0.08238877,0.0
401997579,0.08875891,0.0769317,-0.08258544,0.0
402197551,0.08948876,0.07780189,-0.08285693,0.0
402396266,0.090414375,0.07740899,-0.08292232,0.0
402600008,0.08928281,0.07741279,-0.08284297,0.0
402798679,0.08817864,0.07770622,-0.082761355,0.0
402998652,0.08935509,0.07836911,-0.08266077,0.0
403198597,0.08782617,0.07781622,-0.08247239,0.0
403397316,0.08831317,0.07806377,-0.08238886,0.0
403597274,0.088555925,0.07771115,-0.082227,0.0
403797319,0.08721146,0.07800388,-0.082036436,0.0
403999695,0.09063831,0.07761847,-0.08183446,0.0
404199710,0.089839794,0.077884555,-0.08169027,0.0
404398372,0.08840078,0.077936396,-0.08152179,0.0
404598335,0.08995788,0.077761024,-0.081309296,0.0
404798311,0.0888691,0.07748739,-0.08081687,0.0
404997016,0.08881369,0.07786079,-0.08047535,0.0
405196981,0.08803961,0.077548385,-0.080240786,0.0
405399432,0.08852111,0.07794776,-0.079981565,0.0
405599396,0.08785123,0.07754708,-0.079762384,0.0
405799371,0.08956533,0.078126386,-0.079588056,0.0
405998079,0.0881988,0.078019924,-0.07943457,0.0
406198038,0.0886469,0.07834345,-0.079332456,0.0
406396756,0.09087288,0.07790459,-0.079281434,0.0
406596715,0.09153521,0.07894097,-0.07939008,0.0
406799173,0.0911317,0.07954915,-0.07960236,0.0
406999132,0.09059013,0.07988421,-0.079649344,0.0
407199145,0.08883246,0.07940041,-0.07971034,0.0
407397812,0.091374785,0.07985285,-0.07983413,0.0
407597778,0.08935148,0.0791948,-0.07993135,0.0
407797749,0.088699006,0.07949193,-0.08018787,0.0
408000195,0.08587402,0.07883935,-0.08042508,0.0
408200154,0.09190305,0.07962336,-0.08086279,0.0
408398881,0.089942455,0.07829405,-0.081096604,0.0
408598831,0.08872427,0.078372166,-0.08133389,0.0
408798801,0.084217735,0.07921856,-0.08167844,0.0
408997508,0.086631,0.07723662,-0.0818336,0.0
409197480,0.090049595,0.07812265,-0.08179626,0.0
409399952,0.08938143,0.07746279,-0.081624806,0.0
409599898,0.08822034,0.076422505,-0.08123746,0.0
409799860,0.090080835,0.072382964,-0.08085554,0.0
409998575,0.08842088,0.074012704,-0.08054369,0.0
410198573,0.0877275,0.07703873,-0.08022941,0.0
410397245,0.08862897,0.074897535,-0.079851925,0.0
410597218,0.08842382,0.07240731,-0.07953546,0.0
410799668,0.088984914,0.07535117,-0.07934504,0.0
410999624,0.08770111,0.0755319,-0.079228096,0.0
411199593,0.08895825,0.07542946,-0.079134256,0.0
411398298,0.088319555,0.07399538,-0.07886811,0.0
411598272,0.08863674,0.07600081,-0.07874691,0.0
411798223,0.08895595,0.075624384,-0.0785627,0.0
411998195,0.08807754,0.07599753,-0.07832714,0.0
412196911,0.08722293,0.07634623,-0.078186676,0.0
412399354,0.08901002,0.07598876,-0.0780352,0.0
412599318,0.08945505,0.07705015,-0.07796123,0.0
412799285,0.08882555,0.077601284,-0.07787313,0.0
412997998,0.08944008,0.07691583,-0.07782291,0.0
413197965,0.08924258,0.077938706,-0.07776267,0.0
413396670,0.08920088,0.07767341,-0.07767142,0.0
413600380,0.08962344,0.075027436,-0.07755363,0.0
413800343,0.089721076,0.078929916,-0.077490546,0.0
413999071,0.089154206,0.07633546,-0.07723096,0.0
414199045,0.08840731,0.07588696,-0.077020034,0.0
414397723,0.08917761,0.07437253,-0.07676851,0.0
414597681,0.08871268,0.07262265,-0.076450214,0.0
414797650,0.086562134,0.07507874,-0.0761482,0.0
415000111,0.088545695,0.072769366,-0.07592271,0.0
415200068,0.08827419,0.07456351,-0.07580195,0.0
415398779,0.08952191,0.074427046,-0.075782195,0.0
415598741,0.08919253,0.07396301,-0.07569464,0.0
415798712,0.087379426,0.07415318,-0.07557509,0.0
415997459,0.087283686,0.07396542,-0.075566314,0.0
416197374,0.08783608,0.07530531,-0.07552805,0.0
416397338,0.08504295,0.075300775,-0.07542433,0.0
416599798,0.0864085,0.07470274,-0.07555059,0.0
416799768,0.08685916,0.07586888,-0.07571291,0.0
416998466,0.087690875,0.07489442,-0.07591862,0.0
417198429,0.08738922,0.07472184,-0.076094,0.0
417397185,0.08864324,0.07536474,-0.07628759,0.0
417597101,0.09377887,0.07463687,-0.076644406,0.0
417800823,0.08632812,0.076844074,-0.07692246,0.0
417999522,0.08933006,0.07555129,-0.077359475,0.0
418199483,0.09016084,0.07680907,-0.07790763,0.0
418398204,0.09119977,0.0782136,-0.07843686,0.0
418598149,0.09002845,0.077761285,-0.07861939,0.0
418798131,0.09158971,0.07973799,-0.078740105,0.0
418996824,0.09066505,0.07722664,-0.07873729,0.0
419196790,0.09050875,0.077652514,-0.07867209,0.0
419399280,0.08937833,0.078122765,-0.07860597,0.0
419599210,0.09326324,0.07826006,-0.078355886,0.0
419799170,0.08857867,0.07662792,-0.07813384,0.0
419997875,0.090288274,0.076799,-0.07814113,0.0
420197846,0.08732811,0.07664856,-0.078170806,0.0
420397805,0.08751206,0.07661253,-0.07845112,0.0
420600257,0.08829027,0.077348545,-0.07868143,0.0
420800222,0.08812997,0.077844016,-0.07903662,0.0
420998930,0.09448999,0.078847006,-0.079422385,0.0
421198906,0.092318766,0.07783763,-0.079600096,0.0
421398864,0.08956499,0.07857123,-0.079792924,0.0
421597564,0.088738896,0.07844352,-0.07976803,0.0
421797517,0.088850036,0.078235276,-0.07954862,0.0
421996241,0.08840076,0.07837177,-0.07905024,0.0
422199944,0.08840898,0.07766387,-0.0785402,0.0
422399909,0.0897308,0.077148326,-0.07812119,0.0
422598610,0.09002925,0.07702484,-0.07771317,0.0
422798570,0.08882511,0.0761828,-0.077258095,0.0
422997295,0.087541975,0.07648041,-0.07678772,0.0
423197241,0.08610052,0.07641721,-0.0761921,0.0
423397203,0.08601071,0.076332256,-0.075487055,0.0
423599663,0.08502996,0.0760261,-0.07469083,0.0
423799619,0.08620211,0.07531977,-0.0738996,0.0
423998330,0.08439624,0.07464099,-0.07311115,0.0
424198291,0.08457589,0.07527521,-0.072309844,0.0
424398260,0.08421253,0.075630106,-0.071555346,0.0
424596956,0.08400263,0.07490197,-0.07095065,0.0
424796919,0.08332207,0.076926395,-0.07044454,0.0
424999388,0.08201124,0.07113193,-0.06989236,0.0
425199369,0.085749686,0.0735129,-0.0694846,0.0
425399304,0.085370585,0.07528748,-0.069141,0.0
425598015,0.084575586,0.075314514,-0.06889642,0.0
425797971,0.083066754,0.07564944,-0.06878286,0.0
425996679,0.08526388,0.07479163,-0.068758994,0.0
426200399,0.08456079,0.07490886,-0.068732455,0.0
426400347,0.0845766,0.07578486,-0.06882298,0.0
426599071,0.082981795,0.075759344,-0.06887215,0.0
426799026,0.08219243,0.07511842,-0.06893823,0.0
426997728,0.08310959,0.074214995,-0.06919698,0.0
427197691,0.0828486,0.07362839,-0.06937011,0.0
427397646,0.084205694,0.073056065,-0.06938044,0.0
427596362,0.08124964,0.07099422,-0.069364436,0.0
427800065,0.08177758,0.06953761,-0.069220096,0.0
427998782,0.08380716,0.069760345,-0.06901456,0.0
428198736,0.08414416,0.072429284,-0.068803914,0.0
428398688,0.08509684,0.074189186,-0.06874925,0.0
428597400,0.0854658,0.07471691,-0.069130935,0.0
428797360,0.08598263,0.07483341,-0.06981321,0.0
428997334,0.08489719,0.07379798,-0.07034164,0.0
429199777,0.08372457,0.07081831,-0.070054576,0.0
429399736,0.08505811,0.0721447,-0.070438445,0.0
429598445,0.08793638,0.074656494,-0.070928015,0.0
429798403,0.08878575,0.07597824,-0.07129541,0.0
429998369,0.08953955,0.075530104,-0.071513504,0.0
430197078,0.08757727,0.075884104,-0.07184625,0.0
430397065,0.08926344,0.077687584,-0.07238428,0.0
430599490,0.090526804,0.07800647,-0.07297845,0.0
430799447,0.092625864,0.07803033,-0.07352014,0.0
430998158,0.09180687,0.07907564,-0.07392034,0.0
431198120,0.09040917,0.07910367,-0.07419471,0.0
431398076,0.09043775,0.07887731,-0.07436687,0.0
431596791,0.08814149,0.079979844,-0.07454743,0.0
431796751,0.08910349,0.07916901,-0.07465632,0.0
431999213,0.09122179,0.07809979,-0.07456698,0.0
432199173,0.08959628,0.07631738,-0.07407386,0.0
432399116,0.087055385,0.07796472,-0.074268036,0.0
432597888,0.090125434,0.07731421,-0.07451186,0.0
432797791,0.089752056,0.07712679,-0.074656695,0.0
432997752,0.09112688,0.07744378,-0.07473522,0.0
433200209,0.09082785,0.0773636,-0.074579775,0.0
433400160,0.09061323,0.07708434,-0.07426551,0.0
433598869,0.0905084,0.07674248,-0.07389148,0.0
433798825,0.09078706,0.076487765,-0.07370034,0.0
433998807,0.090351835,0.07717724,-0.07376097,0.0
434197501,0.08986845,0.07701503,-0.07396787,0.0
434397476,0.08905207,0.07702601,-0.074357845,0.0
434596171,0.09006954,0.07731518,-0.07499922,0.0
434799873,0.088590465,0.07729026,-0.07580737,0.0
434999897,0.0890564,0.07822725,-0.07672511,0.0
435198535,0.0885567,0.07742715,-0.07744373,0.0
435398497,0.090032816,0.07798561,-0.07815126,0.0
435597214,0.084106304,0.075367264,-0.07860216,0.0
435797179,0.09009769,0.07921988,-0.07900513,0.0
436000877,0.095279716,0.07847641,-0.07909455,0.0
436199580,0.08745777,0.078425966,-0.07942794,0.0
436399533,0.093052715,0.07797306,-0.07991835,0.0
436598243,0.09249321,0.07629153,-0.08033938,0.0
