timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
334792992,169427056,36.20478810000001,138.2529164,2.0333552,0.28786045,0.16157134,-0.009997261,0.013038626,0.0,-0.0047378964,0.009161104,0.0121490825,-0.025738228,0.0045670727,-0.008237397,-0.022344075,-2.4977424,1.8459767,1.3460071,-2.5783832,0.0021580907,44.252674,0.1,0.3524726,0.389127,0.14006189,0.103839666,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
334892978,169427056,36.20478810000001,138.2529164,2.032738,0.28910115,0.15544224,-0.009997261,0.013038626,0.0,0.0012734432,-0.000525135,0.008961167,-0.031228568,0.0045670727,-0.008237397,-0.022344075,2.4707997,-2.0584655,1.9603541,-2.5792937,0.0021580907,44.252674,0.1,0.34440067,0.38673046,0.13792223,0.10241525,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
334992963,169427056,36.20478810000001,138.2529164,2.0323188,0.29285836,0.1462972,-0.009997261,0.013038626,0.0,-0.00048496586,-0.01785738,-3.6098325e-05,-0.045276713,0.0045670727,-0.008237397,-0.022344075,3.8408284,-9.627201,2.188721,-2.57641,0.0021580907,44.252674,0.10643609,0.3523404,0.39087504,0.14989121,0.10402422,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335092949,169427056,36.20478810000001,138.2529164,2.0302565,0.29672527,0.13498187,-0.009997261,0.013038626,0.0,-0.044003367,0.034352895,-0.04066691,-0.08976957,0.0045670727,-0.008237397,-0.022344075,-0.64844763,4.362286,-5.8676767,-2.56813,0.0021580907,44.252674,0.11775142,0.34430346,0.38845256,0.15350041,0.10259421,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335192935,169427056,36.20478810000001,138.2529164,2.0248055,0.30062464,0.1189017,-0.009997261,0.013038626,0.0,-0.06249443,-0.0022707586,-0.051041797,-0.10672078,0.0045670727,-0.008237397,-0.022344075,0.9963697,-9.699922,1.2026255,-2.553873,0.0021580907,44.252674,0.13383159,0.3522356,0.39020357,0.17177351,0.103948444,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335292926,169427056,36.20478810000001,138.2529164,2.0160964,0.30403006,0.09834619,-0.009997261,0.013038626,0.0,-0.1015337,-0.0011978791,-0.13887258,-0.19911811,0.0045670727,-0.008237397,-0.022344075,6.5330663,-10.812335,0.2508858,-2.536546,0.0021580907,44.252674,0.1543871,0.34422314,0.3877978,0.17468317,0.10253627,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335392907,169427056,36.20478810000001,138.2529164,2.0039005,0.3067238,0.06550501,-0.009997261,0.013038626,0.0,-0.17261471,0.032769658,-0.26380324,-0.32922697,0.0045670727,-0.008237397,-0.022344075,-3.5300987,0.6679183,-0.43204138,-2.5203595,0.0021580907,44.252674,0.18722828,0.35224804,0.38953847,0.19548972,0.103896454,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335492893,169427056,36.20478810000001,138.2529164,1.9892623,0.30866122,0.025814794,-0.009997261,0.013038626,0.0,-0.18313392,0.02150117,-0.31191352,-0.37914345,0.0045670727,-0.008237397,-0.022344075,3.9772444,-3.3283038,-1.3045866,-2.5073845,0.0021580907,44.252674,0.22691849,0.34413016,0.3895171,0.19327326,0.10274772,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335592927,169427056,36.20478810000001,138.2529164,1.9778647,0.30999115,-0.00883518,-0.009997261,0.013038626,0.0,-0.19630174,0.025022615,-0.33256853,-0.39444557,0.0045670727,-0.008237397,-0.022344075,1.2869698,1.0388504,1.961873,-2.4964073,0.0021580907,44.252674,0.26156846,0.352347,0.39126343,0.21421681,0.1041256,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335692864,169427056,36.20478810000001,138.2529164,1.9662377,0.30969766,-0.042658515,-0.009997261,0.013038626,0.0,-0.18707345,-0.02112816,-0.35528263,-0.40913108,0.0045670727,-0.008237397,-0.022344075,2.1243937,-9.336473,-1.1985793,-2.4894695,0.0021580907,44.252674,0.2953918,0.3441327,0.3888193,0.20573227,0.10270659,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335792851,169427056,36.20478810000001,138.2529164,1.9601392,0.30580485,-0.06852259,-0.009997261,0.013038626,0.0,-0.17087458,-0.028429711,-0.38355973,-0.4209072,0.0045670727,-0.008237397,-0.022344075,3.3819642,-8.630792,-1.7967126,-2.4853597,0.0021580907,44.252674,0.32125586,0.35257602,0.39056355,0.22540992,0.104073025,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335892873,169427056,36.20478810000001,138.2529164,1.9539925,0.30236652,-0.10053826,-0.009997261,0.013038626,0.0,-0.15712321,0.010065559,-0.42876062,-0.45414013,0.0045670727,-0.008237397,-0.022344075,-1.1341769,6.2037373,-1.8905693,-2.4833603,0.0021580907,44.252674,0.35327154,0.34639588,0.38942838,0.22096185,0.10349395,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
335992823,169427056,36.20478810000001,138.2529164,1.9490408,0.30082947,-0.138284,-0.009997261,0.013038626,0.0,-0.12138167,0.0008601195,-0.48470393,-0.5005552,0.0045670727,-0.008237397,-0.022344075,5.542865,2.0332818,-1.067408,-2.4835513,0.0021580907,44.252674,0.3910173,0.3557548,0.3911917,0.23974456,0.104834475,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336092809,169427056,36.20478810000001,138.2529164,1.9465286,0.30045778,-0.18067183,-0.009997261,0.013038626,0.0,-0.11498272,0.004771745,-0.4918214,-0.50031424,0.0045670727,-0.008237397,-0.022344075,-2.4160967,3.145054,-0.2928225,-2.485354,0.0021580907,44.252674,0.4334051,0.35054186,0.39068875,0.23590942,0.10464189,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336192794,169427056,36.20478810000001,138.2529164,1.9540215,0.30555362,-0.22277643,-0.009997261,0.013038626,0.0,-0.07561306,-0.004718464,-0.52441275,-0.5240229,0.0045670727,-0.008237397,-0.022344075,-0.83185256,-4.043207,-0.32670373,-2.4877524,0.0021580907,44.252674,0.4755097,0.3612257,0.39250183,0.2537867,0.10596505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336292780,169427056,36.20478810000001,138.2529164,1.9616481,0.31068423,-0.26932302,-0.009997261,0.013038626,0.0,-0.04077281,0.013481352,-0.5713024,-0.5641939,0.0045670727,-0.008237397,-0.022344075,0.81493956,1.9256493,-3.3876534,-2.4912753,0.0021580907,44.252674,0.52205634,0.35495806,0.39431694,0.24408534,0.10590185,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336392766,169427056,36.20478810000001,138.2529164,1.9717293,0.31616107,-0.3133066,-0.009997261,0.013038626,0.0,-0.021582367,0.0172255,-0.61360973,-0.5938218,0.0045670727,-0.008237397,-0.022344075,2.570637,1.5787004,-2.2640257,-2.494125,0.0021580907,44.252674,0.5660399,0.3667254,0.39620572,0.26072478,0.10722276,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336492752,169427056,36.20478810000001,138.2529164,1.9801898,0.32038665,-0.36326182,-0.009997261,0.013038626,0.0,-0.025122814,0.026173374,-0.65142936,-0.62132996,0.0045670727,-0.008237397,-0.022344075,-6.301789,6.532322,2.1150625,-2.4969687,0.0021580907,44.252674,0.6159951,0.3571448,0.3945686,0.24047826,0.10624575,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336592741,169427056,36.20478810000001,138.2529164,1.9868565,0.32268,-0.40850952,-0.009997261,0.013038626,0.0,0.024849482,-0.016026111,-0.69966286,-0.651026,0.0045670727,-0.008237397,-0.022344075,9.147206,-7.911629,0.42783973,-2.500258,0.0021580907,44.252674,0.66124284,0.36912087,0.3964595,0.25541538,0.10755581,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336692719,169427056,36.20478810000001,138.2529164,1.9949871,0.32287657,-0.45852605,-0.009997261,0.013038626,0.0,0.012917245,-0.00472021,-0.74016076,-0.67475194,0.0045670727,-0.008237397,-0.022344075,-1.178446,2.9417694,0.6706559,-2.4923124,0.0021580907,44.252674,0.71125937,0.3562303,0.39363298,0.22706872,0.10580512,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336792709,169427056,36.20478810000001,138.2529164,2.0117702,0.3186731,-0.4924729,-0.009997261,0.013038626,0.0,0.057464723,-0.03904651,-0.7003885,-0.60468596,0.0045670727,-0.008237397,-0.022344075,8.2410145,-8.253725,1.6613848,-2.4840977,0.0021580907,44.252674,0.7452062,0.36754927,0.39549226,0.24007782,0.10711373,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336892695,169427056,36.20478810000001,138.2529164,2.027073,0.31404808,-0.52228224,-0.009997261,0.013038626,0.0,0.0682041,-0.034785096,-0.57478887,-0.45607367,0.0045670727,-0.008237397,-0.022344075,4.3372326,-3.7399304,3.6911564,-2.477454,0.0021580907,44.252674,0.77501553,0.35686967,0.39324635,0.21983555,0.105749786,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
336992726,169427056,36.20478810000001,138.2529164,2.0388632,0.31056148,-0.5228747,-0.009997261,0.013038626,0.0,0.08555547,-0.012935879,-0.3769423,-0.22594295,0.0045670727,-0.008237397,-0.022344075,4.7961736,3.7858105,-0.40116864,-2.4733675,0.0021580907,44.252674,0.775608,0.36802027,0.39764068,0.23153232,0.10734302,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337092667,169427056,36.20478810000001,138.2529164,2.0498545,0.30868807,-0.5082041,-0.009997261,0.013038626,0.0,0.068784885,-0.005811726,-0.025372779,0.14221902,0.0045670727,-0.008237397,-0.022344075,-7.997059,7.289816,4.230252,-2.4730313,0.0021580907,44.252674,0.7609374,0.35784283,0.39546898,0.21385697,0.106043324,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337192653,169427056,36.20478810000001,138.2529164,2.057575,0.31499293,-0.45037508,-0.009997261,0.013038626,0.0,0.07565524,0.0018710583,0.46892735,0.64974356,0.0045670727,-0.008237397,-0.022344075,-6.6921844,4.8019238,6.431794,-2.4756439,0.0021580907,44.252674,0.7031084,0.3688837,0.3973447,0.22453713,0.10734591,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337292638,169427056,36.20478810000001,138.2529164,2.0630286,0.31801277,-0.3693022,-0.009997261,0.013038626,0.0,0.08185181,-0.0075794114,0.68766224,0.86622727,0.0045670727,-0.008237397,-0.022344075,-4.6372466,0.5689574,-1.2307462,-2.473595,0.0021580907,44.252674,0.6220355,0.36409992,0.39717996,0.21978398,0.10731525,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337392624,169427056,36.20478810000001,138.2529164,2.0597765,0.3115225,-0.29525894,-0.009997261,0.013038626,0.0,0.07200888,-0.010535909,0.60965675,0.77425504,0.0045670727,-0.008237397,-0.022344075,-4.0295286,6.0327053,2.2588248,-2.4683228,0.0021580907,44.252674,0.5479922,0.3760744,0.39909416,0.23016064,0.108597785,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337492610,169427056,36.20478810000001,138.2529164,2.0551555,0.30469328,-0.24408567,-0.009997261,0.013038626,0.0,0.041430376,-0.03028166,0.42768523,0.57226753,0.0045670727,-0.008237397,-0.022344075,-6.6967144,0.4920012,0.7201375,-2.4636073,0.0021580907,44.252674,0.49681896,0.37287894,0.39949083,0.22775784,0.10888869,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337592596,169427056,36.20478810000001,138.2529164,2.0454197,0.2972449,-0.21897729,-0.009997261,0.013038626,0.0,0.029934408,-0.018498251,0.33711883,0.45108464,0.0045670727,-0.008237397,-0.022344075,-0.62375194,7.5293207,-0.67204833,-2.4610474,0.0021580907,44.252674,0.47171056,0.38608664,0.40145075,0.23765934,0.1101475,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337692591,169427056,36.20478810000001,138.2529164,2.035917,0.2888594,-0.2085019,-0.009997261,0.013038626,0.0,0.0052187047,-0.019819863,0.15767968,0.24304827,0.0045670727,-0.008237397,-0.022344075,-5.055923,2.8574607,-0.7770537,-2.4579828,0.0021580907,44.252674,0.4612352,0.37954223,0.4009996,0.22833154,0.10986558,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337792567,169427056,36.20478810000001,138.2529164,2.0296328,0.27799556,-0.22472629,-0.009997261,0.013038626,0.0,0.0405015,0.018399352,-0.03223778,0.0229433,0.0045670727,-0.008237397,-0.022344075,-5.439187,8.429394,1.5592802,-2.4563818,0.0021580907,44.252674,0.47745958,0.39334995,0.4056846,0.23771584,0.11143571,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337892553,169427056,36.20478810000001,138.2529164,2.0304804,0.27323925,-0.25009966,-0.009997261,0.013038626,0.0,0.1086468,0.0561243,-0.03521663,-0.004630384,0.0045670727,-0.008237397,-0.022344075,-0.5123687,4.2124777,2.8109214,-2.4589715,0.0021580907,44.252674,0.50283295,0.38912603,0.40594548,0.23245706,0.1115687,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
337992539,169427056,36.20478810000001,138.2529164,2.0403597,0.27547282,-0.26435208,-0.009997261,0.013038626,0.0,0.19336309,0.086435,0.12559989,0.13594365,0.0045670727,-0.008237397,-0.022344075,2.0898845,-4.6633286,1.9658747,-2.4630053,0.0021580907,44.252674,0.5170854,0.40387055,0.40800133,0.24148744,0.11278368,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338092532,169427056,36.20478810000001,138.2529164,2.0575538,0.28029916,-0.25767118,-0.009997261,0.013038626,0.0,0.24381872,0.13004531,0.27048862,0.26695824,0.0045670727,-0.008237397,-0.022344075,1.1056972,-2.3655272,0.4602275,-2.46657,0.0021580907,44.252674,0.51040447,0.39654058,0.4076154,0.23165576,0.112474054,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338192511,169427056,36.20478810000001,138.2529164,2.0760236,0.27837655,-0.23983799,-0.009997261,0.013038626,0.0,0.26698726,0.123074874,0.28042075,0.26830986,0.0045670727,-0.008237397,-0.022344075,-1.218013,-5.1090946,0.014873405,-2.4675145,0.0021580907,44.252674,0.4925713,0.4116631,0.4096768,0.24028553,0.1136518,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338292496,169427056,36.20478810000001,138.2529164,2.0941567,0.2782751,-0.22647732,-0.009997261,0.013038626,0.0,0.2548614,0.14900795,0.23087732,0.20902209,0.0045670727,-0.008237397,-0.022344075,-6.6236877,8.958557,-0.7594354,-2.4676876,0.0021580907,44.252674,0.47921062,0.39990962,0.40836197,0.2253166,0.11277918,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338392482,169427056,36.20478810000001,138.2529164,2.1028512,0.27388963,-0.21794264,-0.009997261,0.013038626,0.0,0.24597411,0.10600604,0.25275367,0.21896216,0.0045670727,-0.008237397,-0.022344075,1.266238,6.8627367,0.83027834,-2.469376,0.0021580907,44.252674,0.47067595,0.41477597,0.4104045,0.23332615,0.11394921,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338492468,169427056,36.20478810000001,138.2529164,2.112474,0.26742133,-0.20577137,-0.009997261,0.013038626,0.0,0.272914,0.060598325,0.27023125,0.22634447,0.0045670727,-0.008237397,-0.022344075,3.2736702,2.8846598,-1.1569922,-2.4710917,0.0021580907,44.252674,0.45850468,0.40001768,0.41108257,0.21559994,0.11293793,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338592454,169427056,36.20478810000001,138.2529164,2.114764,0.2504426,-0.1945496,-0.009997261,0.013038626,0.0,0.33189616,0.015857875,0.2822373,0.22808743,0.0045670727,-0.008237397,-0.022344075,8.343693,-3.5241015,2.4844182,-2.4700837,0.0021580907,44.252674,0.4472829,0.4142396,0.4131304,0.22299598,0.114106104,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338692440,169427056,36.20478810000001,138.2529164,2.129955,0.23706205,-0.18284997,-0.009997261,0.013038626,0.0,0.43792653,0.010604722,0.2701379,0.20825994,0.0045670727,-0.008237397,-0.022344075,-0.8348544,-0.75905997,-1.5074445,-2.467041,0.0021580907,44.252674,0.43558326,0.39741638,0.4100092,0.20385471,0.112189636,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338792426,169427056,36.20478810000001,138.2529164,2.1441019,0.2278738,-0.17547575,-0.009997261,0.013038626,0.0,0.5588935,0.036259264,0.29968482,0.22511718,0.0045670727,-0.008237397,-0.022344075,-0.5806783,-2.0742207,1.0160202,-2.4678626,0.0021580907,44.252674,0.42820904,0.4107238,0.4119908,0.21064702,0.11333932,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338892412,169427056,36.20478810000001,138.2529164,2.1747887,0.22581461,-0.16340701,-0.009997261,0.013038626,0.0,0.70038795,0.08761967,0.33264485,0.24786697,0.0045670727,-0.008237397,-0.022344075,6.5457406,-7.9697433,2.9681666,-2.470694,0.0021580907,44.252674,0.41614032,0.3930558,0.40802887,0.19141266,0.11093531,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
338992397,169427056,36.20478810000001,138.2529164,2.187736,0.2359138,-0.15727778,-0.009997261,0.013038626,0.0,0.7536978,0.17029668,0.32964388,0.22963764,0.0045670727,-0.008237397,-0.022344075,-0.61715764,-2.0417988,-2.113079,-2.472673,0.0021580907,44.252674,0.41001105,0.40533012,0.4099391,0.19764692,0.11208143,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339092383,169427056,36.20478810000001,138.2529164,2.2070503,0.2514135,-0.1474879,-0.009997261,0.013038626,0.0,0.75170726,0.24507026,0.35023543,0.2381787,0.0045670727,-0.008237397,-0.022344075,-1.9277631,1.4168836,0.527023,-2.4723566,0.0021580907,44.252674,0.40022117,0.38999936,0.40889218,0.18202835,0.11014802,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339192369,169427056,36.20478810000001,138.2529164,2.1948977,0.2650845,-0.14386943,-0.009997261,0.013038626,0.0,0.67839164,0.27889833,0.32297045,0.19422096,0.0045670727,-0.008237397,-0.022344075,-0.4634767,6.8500323,-1.2171005,-2.4700327,0.0021580907,44.252674,0.39660272,0.40151232,0.41078702,0.18787289,0.11132936,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339292360,169427056,36.20478810000001,138.2529164,2.1811407,0.2779117,-0.14020802,-0.009997261,0.013038626,0.0,0.5604347,0.22439222,0.3284559,0.1864136,0.0045670727,-0.008237397,-0.022344075,3.9701512,-3.6328475,-3.734621,-2.4695706,0.0021580907,44.252674,0.3929413,0.38768327,0.40703133,0.17457898,0.109142,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339392387,169427056,36.20478810000001,138.2529164,2.1297278,0.27515045,-0.14517576,-0.009997261,0.013038626,0.0,0.3825481,0.13075007,0.32995304,0.16802157,0.0045670727,-0.008237397,-0.022344075,-2.1818283,0.9871583,-0.13836727,-2.4718063,0.0021580907,44.252674,0.39790905,0.39860448,0.40886837,0.18006739,0.11031957,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339492330,169427056,36.20478810000001,138.2529164,2.0851803,0.25931218,-0.14594114,-0.009997261,0.013038626,0.0,0.28268412,-0.06322528,0.30164567,0.12581593,0.0045670727,-0.008237397,-0.022344075,5.386155,-2.870353,-1.1445923,-2.4751706,0.0021580907,44.252674,0.39867443,0.3872635,0.4058794,0.1700814,0.108586684,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339592312,169427056,36.20478810000001,138.2529164,2.0387785,0.21333937,-0.15306324,-0.009997261,0.013038626,0.0,0.20449091,-0.3062116,0.33761868,0.14505611,0.0045670727,-0.008237397,-0.022344075,0.05139095,-9.145257,1.6026973,-2.475565,0.0021580907,44.252674,0.40579653,0.39787677,0.40767708,0.17530638,0.10973749,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339692298,169427056,36.20478810000001,138.2529164,2.0047474,0.15474442,-0.15448385,-0.009997261,0.013038626,0.0,0.21876743,-0.5502886,0.33924195,0.13647756,0.0045670727,-0.008237397,-0.022344075,2.8022788,-5.6764145,0.5197724,-2.471635,0.0021580907,44.252674,0.40721714,0.387156,0.4048124,0.16639629,0.10808536,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339792284,169427056,36.20478810000001,138.2529164,1.974936,0.091939256,-0.15604433,-0.009997261,0.013038626,0.0,0.19732434,-0.73754,0.36997345,0.15451111,0.0045670727,-0.008237397,-0.022344075,-0.39423883,-0.13735859,0.77038306,-2.4712515,0.0021580907,44.252674,0.40877762,0.39752218,0.4093542,0.17148031,0.10956118,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
339892270,169427056,36.20478810000001,138.2529164,1.9585202,0.019411797,-0.14921328,-0.009997261,0.013038626,0.0,0.21529727,-0.8992161,0.38829753,0.16624571,0.0045670727,-0.008237397,-0.022344075,2.412626,-6.940859,-0.9494317,-2.4731112,0.0021580907,44.252674,0.40194657,0.39019898,0.40793073,0.16665842,0.108792655,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0
339992262,169427056,36.20478810000001,138.2529164,1.9497313,-0.03679259,-0.14831775,-0.009997261,0.013038626,0.0,0.18127573,-0.96026003,0.3893469,0.15579118,0.0045670727,-0.008237397,-0.022344075,-2.1083596,-3.1595886,-0.62417716,-2.474726,0.0021580907,44.252674,0.40105104,0.40069163,0.40973032,0.17171481,0.109959446,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0
340092242,169427056,36.20478810000001,138.2529164,1.9430834,-0.090308666,-0.14906925,-0.009997261,0.013038626,0.0,0.15404089,-0.9299523,0.25531387,0.0141681,0.0045670727,-0.008237397,-0.022344075,3.199565,2.0583022,-2.443781,-2.47665,0.0021580907,44.252674,0.40180254,0.3905265,0.40707836,0.16400027,0.108487785,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0
