timestamp,load,ram_usage
388855331,0.46546793,0.5395368
389355280,0.46066022,0.5395368
389855107,0.45775437,0.5395368
390355169,0.45808214,0.5395368
390854993,0.4593246,0.5395368
391355051,0.45679027,0.5395368
391854910,0.46388972,0.5395368
392354956,0.44981754,0.5395368
392854909,0.4557979,0.5395368
393355042,0.46709454,0.5395368
393855096,0.46186447,0.5395368
394354910,0.4523319,0.5395368
394854999,0.45548892,0.5395368
395354910,0.45738435,0.5395368
395855272,0.457304,0.5395368
396354964,0.45514286,0.5395368
396854912,0.4557603,0.5395368
397354910,0.45563602,0.5395368
397854974,0.4614948,0.5395368
398354943,0.45786458,0.5395368
398854909,0.66905546,0.5395368
399354911,0.7071426,0.5395368
399854956,0.725021,0.5395368
400354912,0.65409744,0.5395368
400854909,0.44555908,0.5395368
401354914,0.45631528,0.5395368
401854960,0.45608807,0.5395368
402354911,0.4520492,0.5395368
402855010,0.46034068,0.5395368
403354946,0.45921588,0.5395368
403854913,0.45359546,0.5395368
404354911,0.44637954,0.5395368
404854998,0.4507593,0.5395368
405354992,0.45679098,0.5395368
405854924,0.4521088,0.5395368
406354912,0.46132386,0.5395368
406854909,0.44814688,0.5395368
407354909,0.454444,0.5395368
407854911,0.4503702,0.5395368
408355004,0.46436584,0.5395368
408854955,0.45024037,0.5395368
409355398,0.45037764,0.5395368
409854968,0.45592892,0.5395368
410354936,0.4469999,0.5395368
410854911,0.45983702,0.5395368
411354913,0.4555518,0.5395368
411854909,0.45335603,0.5395368
412354955,0.45428222,0.5395368
412854925,0.45373702,0.5395368
413354970,0.47024918,0.5395368
413854909,0.44467998,0.5395368
414354911,0.460828,0.5395368
414854986,0.44906485,0.5395368
415354909,0.46185714,0.5395368
415856105,0.45814794,0.5395368
416355836,0.45946705,0.5395368
416855560,0.46218234,0.5395368
417355561,0.45898694,0.5395368
417855670,0.46009701,0.5395368
418355262,0.44499087,0.5395368
418855174,0.45990592,0.5395368
419355710,0.45512003,0.5395368
419855142,0.45588946,0.5395368
420355181,0.45716918,0.5395368
420854910,0.45530987,0.5395368
421354946,0.4653231,0.5395368
421854911,0.4473849,0.5395368
422355038,0.46596056,0.5395368
422855200,0.45742488,0.5395368
423354910,0.44731653,0.5395368
423854911,0.466038,0.5395368
424354911,0.46221292,0.5395368
424854928,0.45915258,0.5395368
425354935,0.45146567,0.5395368
425854910,0.44539917,0.5395368
426354964,0.46066022,0.5395368
426854954,0.45649284,0.5395368
427354910,0.46011055,0.5395368
427854913,0.45712602,0.5395368
428355050,0.45496398,0.5395368
428855005,0.462332,0.5395368
429354912,0.46016467,0.5395368
429854943,0.452789,0.5395368
430354931,0.46133846,0.5395368
430854987,0.4552449,0.5395368
431354911,0.45007098,0.5395368
431854911,0.46207,0.5395368
432354911,0.46094602,0.5395368
432854966,0.45873398,0.5395368
433354937,0.45856833,0.5395368
433854914,0.4624253,0.5395368
434355045,0.45460653,0.5395368
434855033,0.46244007,0.5395368
435354921,0.45813972,0.5395368
435854911,0.4510312,0.5395368
436354955,0.45313996,0.5395368
436854987,0.45656586,0.5395368
437354909,0.48419654,0.5395368
437854911,0.45477706,0.5395368
438354910,0.46001893,0.5395368
438854951,0.4534924,0.5395368
439354986,0.46301788,0.5395368
439854909,0.46182,0.5395368
440354950,0.45556462,0.5395368
440855226,0.4535836,0.5395368
441355278,0.46081394,0.5395368
441855006,0.45589495,0.5395368
442354938,0.4573933,0.5395368
442855009,0.46195436,0.5395368
443355019,0.45973223,0.5395368
443854994,0.46605635,0.5395368
444355013,0.46358514,0.5395368
444854912,0.46212655,0.5395368
445354909,0.46169895,0.5395368
445854915,0.46746838,0.5395368
446355049,0.44533557,0.5395368
446855030,0.46052045,0.5395368
447355008,0.46211672,0.5395368
447854919,0.45349574,0.5395368
448354912,0.46075493,0.5395368
448854953,0.464396,0.5395368
449354909,0.456204,0.5395368
449854910,0.45262307,0.5395368
450354946,0.44930202,0.5395368
450855025,0.45575,0.5395368
451354933,0.45495784,0.5395368
451855130,0.46061122,0.5395368
452355081,0.4624527,0.5395368
452854911,0.46695864,0.5395368
453354972,0.44901,0.5395368
453854925,0.4531315,0.5395368
454354994,0.45747888,0.5395368
454854910,0.4535362,0.5395368
455354909,0.4511609,0.5395368
455854911,0.46812814,0.5395368
456354911,0.45339292,0.5395368
456854942,0.46718496,0.5395368
457354911,0.45930398,0.5395368
457855129,0.4570269,0.5395368
458354910,0.44945484,0.5395368
458854910,0.45106602,0.5395368
459354909,0.44763088,0.5395368
459854909,0.452672,0.5395368
460354910,0.46102107,0.5395368
460854911,0.4504829,0.5395368
461354981,0.458224,0.5395368
461854910,0.46255463,0.5395368
462354908,0.44495797,0.5395368
462854924,0.45740718,0.5395368
463355386,0.45824754,0.5395368
463855189,0.45898974,0.5395368
464355167,0.4479199,0.5395368
464855498,0.45901686,0.5395368
465355388,0.46242964,0.5395368
465855272,0.45689023,0.5395368
466355228,0.45483583,0.5395368
466855035,0.46320987,0.5395368
467354914,0.45419502,0.5395368
467854947,0.46420294,0.5395368
468354975,0.4669913,0.5395368
468855074,0.45029044,0.5395368
469355108,0.45921856,0.5395368
469854917,0.4588791,0.5395368
470354937,0.46385467,0.5395368
470854931,0.45141435,0.5395368
471354911,0.4669748,0.5395368
471855060,0.4528175,0.5395368
472354913,0.4613855,0.5395368
472854911,0.45818877,0.5395368
473354941,0.46259397,0.5395368
473854909,0.45348603,0.5395368
474355046,0.4637649,0.5395368
474854909,0.45174688,0.5395368
475354941,0.45113653,0.5395368
475854911,0.45622587,0.5395368
476354933,0.45017022,0.5395368
476854909,0.4481184,0.5395368
477354912,0.45937908,0.5395368
477854908,0.4595369,0.5395368
478354928,0.46207845,0.5395368
478855025,0.46308786,0.5395368
479354911,0.44652402,0.5395368
479855049,0.45628005,0.5395368
480354912,0.44935715,0.5395368
480854916,0.45185202,0.5395368
481354929,0.46507818,0.5395368
481854962,0.45590407,0.5395368
482355016,0.47043306,0.5395368
482854910,0.45650893,0.5395368
483355106,0.45333064,0.5395368
483854909,0.46615106,0.5395368
484354909,0.446216,0.5395368
484855293,0.459656,0.5395368
485355384,0.4635315,0.5395368
485855337,0.4618914,0.5395368
486355038,0.44666487,0.5395368
486854910,0.45138592,0.5395368
487354911,0.45848507,0.5395368
487854912,0.459902,0.5395368
488354910,0.45982182,0.5395368
488855153,0.44869882,0.5395368
489354962,0.45211178,0.5395368
489854911,0.4672426,0.5395368
490354998,0.46476525,0.5395368
490854944,0.46225846,0.5395368
491355018,0.44500053,0.5395368
491854946,0.45661372,0.5395368
492354909,0.44967598,0.5395368
492854932,0.45610082,0.5395368
493354909,0.46003133,0.5395368
493854910,0.462326,0.5395368
494354912,0.46057522,0.5395368
494854909,0.46593082,0.5395368
495355153,0.45128632,0.5395368
495854909,0.46452355,0.5395368
496354933,0.45751697,0.5395368
496854921,0.4663192,0.5395368
497354909,0.4544549,0.5395368
497854909,0.45385998,0.5395368
498354909,0.459494,0.5395368
498854912,0.45863998,0.5395368
499354910,0.4575671,0.5395368
499854953,0.44992018,0.5395368
500355140,0.46037757,0.5395368
500854914,0.4620114,0.5395368
501354965,0.46498328,0.5395368
501854910,0.4585402,0.5395368
502355017,0.4552769,0.5395368
502854909,0.46688598,0.5395368
503354921,0.4497612,0.5395368
503854912,0.45718008,0.5395368
504354910,0.463804,0.5395368
504854939,0.45675552,0.5395368
505354913,0.45164222,0.5395368
505855184,0.4611653,0.5395368
506355171,0.44068635,0.5395368
506855136,0.6680821,0.5395368
507354955,0.67071414,0.5395368
507854911,0.45065147,0.5395368
508354911,0.45984602,0.5395368
508854951,0.4592874,0.5395368
509355040,0.45356,0.5395368
509854943,0.46245778,0.5395368
510355079,0.45099366,0.5395368
510855030,0.4675588,0.5395368
511354912,0.44543135,0.5395368
511854970,0.46215194,0.5395368
512354911,0.46480817,0.5395368
512854970,0.45689875,0.5395368
513354937,0.45565146,0.5395368
513854939,0.4528693,0.5395368
514354910,0.4627058,0.5395368
514854945,0.451666,0.5395368
515354911,0.457882,0.5395368
515855016,0.46343935,0.5395368
516354969,0.46216762,0.5395368
516854914,0.46475214,0.5395368
517354937,0.45164144,0.5395368
517854910,0.46204585,0.5395368
518354967,0.45305103,0.5395368
518854910,0.44421756,0.5395368
519354949,0.4515828,0.5395368
519854943,0.4585744,0.5395368
520354913,0.45894843,0.5395368
520855283,0.46221888,0.5395368
521355049,0.4471702,0.5395368
521855073,0.4494037,0.5395368
522354931,0.460876,0.5395368
522854909,0.45137185,0.5395368
523354909,0.46462202,0.5395368
523854909,0.459266,0.5395368
524354918,0.44998592,0.5395368
524854923,0.4608003,0.5395368
525355336,0.44645363,0.5395368
525855320,0.46364874,0.5395368
526355128,0.44848716,0.5395368
526855029,0.45316488,0.5395368
527355017,0.4506768,0.5395368
527854929,0.45982695,0.5395368
528354936,0.44655687,0.5395368
528854909,0.4664061,0.5395368
529354909,0.4479391,0.5395368
529854913,0.4538889,0.5395368
530355118,0.45995772,0.5395368
530854966,0.44832408,0.5395368
531355029,0.4544053,0.5395368
531854939,0.45541942,0.5395368
532354910,0.46267098,0.5395368
532854911,0.46651894,0.5395368
533354970,0.4681719,0.5395368
533854985,0.4541942,0.5395368
534354946,0.44917887,0.5395368
534855132,0.45206344,0.5395368
535354950,0.4748084,0.5395368
535854914,0.45383847,0.5395368
536354945,0.45448548,0.5395368
536854931,0.45048523,0.5395368
537354910,0.45857602,0.5395368
537854910,0.4482391,0.5395368
538354975,0.45950425,0.5395368
538854963,0.46540743,0.5395368
539354960,0.44751215,0.5395368
539855080,0.46761382,0.5395368
540355087,0.45437026,0.5395368
540854910,0.4555393,0.5395368
541354998,0.46022928,0.5395368
541854931,0.45490617,0.5395368
542354910,0.4620614,0.5395368
542854909,0.460118,0.5395368
543354909,0.45161402,0.5395368
543854985,0.45384198,0.5395368
544354910,0.45372403,0.5395368
544855352,0.45398778,0.5395368
545355409,0.44302016,0.5395368
545855050,0.4579847,0.5395368
546354912,0.44630384,0.5395368
546854996,0.45436382,0.5395368
547354933,0.46015966,0.5395368
547855451,0.44681555,0.5395368
548354910,0.68846893,0.5395368
548854974,0.73083866,0.5395368
549355054,0.45476186,0.5395368
549854990,0.4475022,0.5395368
550354919,0.45684707,0.5395368
550855008,0.4591843,0.5395368
551354911,0.4562431,0.5395368
551854913,0.45589185,0.5395368
552354930,0.45666665,0.5395368
552854987,0.45249152,0.5395368
553354945,0.4487062,0.5395368
553854914,0.46643895,0.5395368
554354990,0.45528024,0.5395368
554854911,0.5020473,0.5395368
555354950,0.46429193,0.5395368
