timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
362004535,4259850,4325386,0,0,0,0,0,0.062144548,0.0019228505,3.6292658e-06,1033,1001
362943718,4259850,4325386,0,0,0,0,0,0.06477512,0.0021307112,2.8311042e-06,1033,1001
363993024,4259850,4325386,0,0,0,0,0,0.06837172,0.0019648778,1.7851893e-06,1033,1001
364932290,4259850,4325386,0,0,0,0,0,0.08363838,0.0017410772,2.334595e-06,1033,1001
365976583,4259850,4325386,0,0,0,0,0,0.063244216,0.0022841531,6.3313755e-06,1033,1001
367010842,4259850,4325386,0,0,0,0,0,0.07364402,0.0020705932,4.8549587e-06,1033,1001
367955120,4259850,4325386,0,0,0,0,0,0.07929166,0.002546592,1.0008006e-05,1033,1001
368994681,4259850,4325386,0,0,0,0,0,0.066125244,0.0021736892,2.5715751e-06,1033,1001
369933939,4259850,4325386,0,0,0,0,0,0.0636146,0.0015903321,2.079322e-06,1033,1001
370978087,4259850,4325386,0,0,0,0,0,0.056025036,0.0025718177,8.079193e-07,1033,1001
371912289,4259850,4325386,0,0,0,0,0,0.07688996,0.002137797,4.5875504e-06,1033,1001
372961531,4259850,4325386,0,0,0,0,0,0.057773218,0.0024668868,2.4345388e-06,1033,1001
374010784,4259850,4325386,0,0,0,0,0,0.06422492,0.0021354628,1.4744504e-06,1033,1001
374950098,4259850,4325386,0,0,0,0,0,0.054431718,0.0024229721,2.5638387e-06,1033,1001
375989386,4259850,4325386,0,0,0,0,0,0.053292297,0.0023521585,2.33786e-06,1033,1001
376933744,4259850,4325386,0,0,0,0,0,0.057271685,0.0027135191,2.827325e-06,1033,1001
377978224,4259850,4325386,0,0,0,0,0,0.055266593,0.0021097262,1.1836242e-06,1033,1001
378922365,4259850,4325386,0,0,0,0,0,0.06597882,0.0018595675,6.492972e-07,1033,1001
379956631,4259850,4325386,0,0,0,0,0,0.079367995,0.002587243,1.6013056e-06,1033,1001
381005717,4259850,4325386,0,0,0,0,0,0.06940215,0.002621757,4.7625867e-06,1033,1001
381950038,4259850,4325386,0,0,0,0,0,0.07424207,0.002470159,6.4883307e-06,1033,1001
382994272,4259850,4325386,0,0,0,0,0,0.06016582,0.0022536637,6.8931945e-06,1033,1001
383938591,4259850,4325386,0,0,0,0,0,0.056381956,0.0020012304,3.5234384e-06,1033,1001
384977919,4259850,4325386,0,0,0,0,0,0.053874955,0.001955125,1.3070727e-06,1033,1001
385922159,4259850,4325386,0,0,0,0,0,0.063701324,0.0025001515,1.0750749e-06,1033,1001
386961642,4259850,4325386,0,0,0,0,0,0.072000995,0.001980809,8.6916947e-07,1033,1001
388000959,4259850,4325386,0,0,0,0,0,0.068355605,0.0027267996,1.0217004e-06,1033,1001
388940158,4259850,4325386,0,0,0,0,0,0.060269464,0.0022273727,1.0665399e-06,1033,1001
389984261,4259850,4325386,0,0,0,0,0,0.053651907,0.0017118658,7.5197e-07,1033,1001
390928530,4259850,4325386,0,0,0,0,0,0.05740482,0.0023941873,1.3260867e-06,1033,1001
391977746,4259850,4325386,0,0,0,0,0,0.06465227,0.0021759893,9.66059e-07,1033,1001
392922059,4259850,4325386,0,0,0,0,0,0.06722815,0.0024113576,2.7027388e-06,1033,1001
393971371,4259850,4325386,0,0,0,0,0,0.06383832,0.002926,2.7529413e-06,1033,1001
394915597,4259850,4325386,0,0,0,0,0,0.059557173,0.0029473398,1.7000798e-06,1033,1001
395965081,4259850,4325386,0,0,0,0,0,0.063734904,0.0019749468,1.2331944e-06,1033,1001
397004320,4259850,4325386,0,0,0,0,0,0.06422596,0.0025112145,2.2794584e-06,1033,1001
397933572,4259850,4325386,0,0,0,0,0,0.062083732,0.0020215705,1.3223215e-06,1033,1001
398982617,4259850,4325386,0,0,0,0,0,0.060230974,0.0022035572,1.5602405e-06,1033,1001
399926959,4259850,4325386,0,0,0,0,0,0.06186833,0.0020653538,2.261002e-06,1033,1001
400971151,4259850,4325386,0,0,0,0,0,0.05678846,0.0019023104,2.7187905e-06,1033,1001
401915459,4259850,4325386,0,0,0,0,0,0.055576988,0.0025397905,1.4600917e-06,1033,1001
402964770,4259850,4325386,0,0,0,0,0,0.056884624,0.0028220413,6.4247627e-07,1033,1001
404013919,4259850,4325386,0,0,0,0,0,0.06504665,0.0024130456,3.8375825e-07,1033,1001
404958476,4259850,4325386,0,0,0,0,0,0.058657583,0.0022472246,5.236754e-07,1033,1001
405997478,4259850,4325386,0,0,0,0,0,0.057040904,0.0021053364,4.3496908e-07,1033,1001
406931966,4259850,4325386,0,0,0,0,0,0.07793319,0.0023044401,6.150825e-07,1033,1001
407981054,4259850,4325386,0,0,0,0,0,0.055995334,0.0028730724,6.677879e-07,1033,1001
408925316,4259850,4325386,0,0,0,0,0,0.058238197,0.0022366378,1.1899581e-06,1033,1001
409964529,4259850,4325386,0,0,0,0,0,0.06291324,0.0024636777,4.345107e-06,1033,1001
411013757,4259850,4325386,0,0,0,0,0,0.066398405,0.0021263827,1.8670878e-06,1033,1001
411943090,4259850,4325386,0,0,0,0,0,0.059538003,0.002261501,1.118148e-06,1033,1001
412987295,4259850,4325386,0,0,0,0,0,0.06281758,0.0027890962,1.327191e-06,1033,1001
413926723,4259850,4325386,0,0,0,0,0,0.07277706,0.0017340127,1.4472818e-06,1033,1001
414965908,4259850,4325386,0,0,0,0,0,0.055647004,0.0025501978,2.3538453e-06,1033,1001
416005193,4259850,4325386,0,0,0,0,0,0.058307216,0.0031193125,1.3090886e-06,1033,1001
416939356,4259850,4325386,0,0,0,0,0,0.06419507,0.0024702402,1.0732475e-06,1033,1001
417988646,4259850,4325386,0,0,0,0,0,0.06623703,0.0020906113,1.9332383e-06,1033,1001
418922921,4259850,4325386,0,0,0,0,0,0.0772781,0.0018370738,1.064887e-06,1033,1001
419972109,4259850,4325386,0,0,0,0,0,0.06517327,0.0021359646,1.4034289e-06,1033,1001
421011564,4259850,4325386,0,0,0,0,0,0.05164979,0.0027671107,1.21369e-06,1033,1001
421955629,4259850,4325386,0,0,0,0,0,0.06840006,0.0022854395,8.7258957e-07,1033,1001
423000006,4259850,4325386,0,0,0,0,0,0.0592408,0.0022100243,4.619338e-07,1033,1001
423939146,4259850,4325386,0,0,0,0,0,0.06434801,0.0026179992,4.8942525e-07,1033,1001
424973464,4259850,4325386,0,0,0,0,0,0.073807195,0.0026275641,1.5942506e-06,1033,1001
426007603,4259850,4325386,0,0,0,0,0,0.064881444,0.0025094657,1.0618318e-06,1033,1001
426951953,4259850,4325386,0,0,0,0,0,0.07349571,0.0016172025,6.138599e-07,1033,1001
427991152,4259850,4325386,0,0,0,0,0,0.061199654,0.002110433,5.164358e-07,1033,1001
428935415,4259850,4325386,0,0,0,0,0,0.075915545,0.0021787512,8.048797e-07,1033,1001
429984815,4259850,4325386,0,0,0,0,0,0.07207769,0.0019525802,6.4440576e-07,1033,1001
430928928,4259850,4325386,0,0,0,0,0,0.07132799,0.0020142044,3.8916022e-07,1033,1001
431978139,4259850,4325386,0,0,0,0,0,0.060825273,0.0025047462,4.013187e-07,1033,1001
432917486,4259850,4325386,0,0,0,0,0,0.06708795,0.0026988955,5.547334e-07,1033,1001
433956753,4259850,4325386,0,0,0,0,0,0.057236824,0.001991461,3.505758e-07,1033,1001
434985920,4259850,4325386,0,0,0,0,0,0.054503825,0.0026975253,4.983251e-07,1033,1001
435930168,4259850,4325386,0,0,0,0,0,0.06004416,0.002200503,2.2816218e-06,1033,1001
436979592,4259850,4325386,0,0,0,0,0,0.063222975,0.0020098411,1.2192469e-06,1033,1001
437923743,4259850,4325386,0,0,0,0,0,0.060981564,0.002959049,6.1704677e-06,1033,1001
438972944,4259850,4325386,0,0,0,0,0,0.06803471,0.002628577,2.755111e-06,1033,1001
439912172,4259850,4325386,0,0,0,0,0,0.071314916,0.00304858,1.0161926e-06,1033,1001
440961432,4259850,4325386,0,0,0,0,0,0.06549688,0.0024775895,3.5357846e-07,1033,1001
441995800,4259850,4325386,0,0,0,0,0,0.07765926,0.0025651534,4.100492e-07,1033,1001
442930518,4259850,4325386,0,0,0,0,0,0.068042055,0.0021644975,1.2131256e-06,1033,1001
443964485,4259850,4325386,0,0,0,0,0,0.057852194,0.0028423364,3.9370257e-06,1033,1001
445008388,4259850,4325386,0,0,0,0,0,0.053821974,0.0026130187,3.7761986e-06,1033,1001
445952687,4259850,4325386,0,0,0,0,0,0.05886288,0.0026664245,2.3653809e-06,1033,1001
446996836,4259850,4325386,0,0,0,0,0,0.0660459,0.0022254416,1.240477e-06,1033,1001
447941125,4259850,4325386,0,0,0,0,0,0.06932748,0.00196589,5.263056e-07,1033,1001
448985332,4259850,4325386,0,0,0,0,0,0.06568068,0.0022220148,1.6491822e-06,1033,1001
449929657,4259850,4325386,0,0,0,0,0,0.059004437,0.002859454,5.8679993e-06,1033,1001
450964125,4259850,4325386,0,0,0,0,0,0.07015352,0.0018400109,1.4098607e-06,1033,1001
452003346,4259850,4325386,0,0,0,0,0,0.053317834,0.0023288007,1.5226642e-06,1033,1001
452937526,4259850,4325386,0,0,0,0,0,0.059525046,0.0022209252,1.3170104e-06,1033,1001
453981600,4259850,4325386,0,0,0,0,0,0.0666446,0.0027055999,3.0204833e-06,1033,1001
454925838,4259850,4325386,0,0,0,0,0,0.0618771,0.0025041213,1.8219122e-06,1033,1001
455970033,4259850,4325386,0,0,0,0,0,0.066446014,0.0025233116,1.9861577e-06,1033,1001
457014242,4259850,4325386,0,0,0,0,0,0.08109706,0.0023069633,1.1693196e-06,1033,1001
457948849,4259850,4325386,0,0,0,0,0,0.053955007,0.0025670384,1.5492265e-06,1033,1001
458997807,4259850,4325386,0,0,0,0,0,0.055421855,0.002269622,1.2147281e-06,1033,1001
459937101,4259850,4325386,0,0,0,0,0,0.057608124,0.0019970795,1.1527653e-06,1033,1001
460981297,4259850,4325386,0,0,0,0,0,0.057018556,0.0022698801,6.137039e-07,1033,1001
462015493,4259850,4325386,0,0,0,0,0,0.08152354,0.0023308503,6.28195e-07,1033,1001
462959759,4259850,4325386,0,0,0,0,0,0.06282277,0.0029609334,5.400079e-07,1033,1001
464008923,4259850,4325386,0,0,0,0,0,0.059861887,0.003088117,1.9895856e-06,1033,1001
464943457,4259850,4325386,0,0,0,0,0,0.057209905,0.002453441,2.1862056e-06,1033,1001
465992455,4259850,4325386,0,0,0,0,0,0.071292035,0.0020682325,3.2291148e-06,1033,1001
466936825,4259850,4325386,0,0,0,0,0,0.05953655,0.0031638672,2.5866043e-06,1033,1001
467980937,4259850,4325386,0,0,0,0,0,0.061335973,0.0028202953,8.752045e-07,1033,1001
468925171,4259850,4325386,0,0,0,0,0,0.06511815,0.0025542441,5.546532e-06,1033,1001
469974364,4259850,4325386,0,0,0,0,0,0.069413334,0.002122333,4.268489e-06,1033,1001
471014122,4259850,4325386,0,0,0,0,0,0.054117527,0.0026297756,5.9213303e-06,1033,1001
471952872,4259850,4325386,0,0,0,0,0,0.057590067,0.0026976594,3.964913e-06,1033,1001
473002081,4259850,4325386,0,0,0,0,0,0.0540038,0.0025299524,2.641285e-06,1033,1001
473941464,4259850,4325386,0,0,0,0,0,0.05928865,0.0023078907,2.0157122e-06,1033,1001
474985526,4259850,4325386,0,0,0,0,0,0.08299208,0.0031666756,4.5232377e-06,1033,1001
475929805,4259850,4325386,0,0,0,0,0,0.04904743,0.0023582997,9.721274e-07,1033,1001
476974006,4259850,4325386,0,0,0,0,0,0.055957165,0.0032003263,2.9826062e-06,1033,1001
477918276,4259850,4325386,0,0,0,0,0,0.051254656,0.0022127782,2.2941563e-06,1033,1001
478957726,4259850,4325386,0,0,0,0,0,0.07290704,0.003024523,3.4674204e-06,1033,1001
479996744,4259850,4325386,0,0,0,0,0,0.075274356,0.002327204,1.8004464e-06,1033,1001
480936115,4259850,4325386,0,0,0,0,0,0.0530229,0.002439184,7.142171e-07,1033,1001
481975155,4259850,4325386,0,0,0,0,0,0.05911399,0.0021873768,1.0330856e-06,1033,1001
482914539,4259850,4325386,0,0,0,0,0,0.062564276,0.00212946,4.958274e-07,1033,1001
483958714,4259850,4325386,0,0,0,0,0,0.057517335,0.0028951415,1.9043324e-06,1033,1001
485007840,4259850,4325386,0,0,0,0,0,0.07175153,0.0030454784,2.0668895e-06,1033,1001
485942372,4259850,4325386,0,0,0,0,0,0.07758943,0.0014671021,2.4347762e-06,1033,1001
486991301,4259850,4325386,0,0,0,0,0,0.062188435,0.0024962563,3.061178e-06,1033,1001
487930694,4259850,4325386,0,0,0,0,0,0.069961354,0.0022552437,2.866727e-06,1033,1001
488969778,4259850,4325386,0,0,0,0,0,0.054109495,0.0019332737,1.7031106e-06,1033,1001
490004000,4259850,4325386,0,0,0,0,0,0.056649152,0.0029107067,9.1291076e-07,1033,1001
490943324,4259850,4325386,0,0,0,0,0,0.07181134,0.002792249,4.0489894e-07,1033,1001
491992445,4259850,4325386,0,0,0,0,0,0.07205913,0.002436061,9.352858e-07,1033,1001
492926941,4259850,4325386,0,0,0,0,0,0.07871522,0.00298319,6.191735e-07,1033,1001
493975908,4259850,4325386,0,0,0,0,0,0.06945604,0.0021188313,5.708105e-07,1033,1001
494920182,4259850,4325386,0,0,0,0,0,0.061136223,0.0021802357,1.1938605e-06,1033,1001
495969367,4259850,4325386,0,0,0,0,0,0.0641611,0.0033214667,7.844885e-07,1033,1001
496913652,4259850,4325386,0,0,0,0,0,0.06609016,0.0024284567,4.414537e-07,1033,1001
497952968,4259850,4325386,0,0,0,0,0,0.07396702,0.0018452451,3.2798093e-07,1033,1001
499002307,4259850,4325386,0,0,0,0,0,0.06224456,0.002717836,5.700205e-07,1033,1001
499936511,4259850,4325386,0,0,0,0,0,0.07551631,0.001981689,5.047891e-07,1033,1001
500980495,4259850,4325386,0,0,0,0,0,0.081841365,0.0020357203,4.1737496e-07,1033,1001
501924778,4259850,4325386,0,0,0,0,0,0.076051675,0.0029094198,6.538987e-06,1033,1001
502963951,4259850,4325386,0,0,0,0,0,0.067370936,0.0026702425,3.6540555e-06,1033,1001
504013147,4259850,4325386,0,0,0,0,0,0.056487784,0.0027619966,3.2364462e-06,1033,1001
504957436,4259850,4325386,0,0,0,0,0,0.0726661,0.002430735,2.8992447e-06,1033,1001
506006605,4259850,4325386,0,0,0,0,0,0.06584156,0.0025286584,4.557097e-06,1033,1001
506951018,4259850,4325386,0,0,0,0,0,0.056463223,0.0030210007,4.688571e-06,1033,1001
507990212,4259850,4325386,0,0,0,0,0,0.059894748,0.0023908895,3.24384e-06,1033,1001
508929441,4259850,4325386,0,0,0,0,0,0.06707701,0.0023775115,2.7386945e-06,1033,1001
509973562,4259850,4325386,0,0,0,0,0,0.06516842,0.0025606565,1.5405312e-06,1033,1001
510917815,4259850,4325386,0,0,0,0,0,0.049670476,0.0026798449,1.6985997e-06,1033,1001
511961986,4259850,4325386,0,0,0,0,0,0.081536755,0.0025546108,2.320476e-06,1033,1001
513011205,4259850,4325386,0,0,0,0,0,0.0557447,0.0022922596,2.4340702e-06,1033,1001
513945536,4259850,4325386,0,0,0,0,0,0.06064744,0.0026757575,8.351679e-06,1033,1001
514989607,4259850,4325386,0,0,0,0,0,0.06605551,0.0032112927,7.457955e-06,1033,1001
515933939,4259850,4325386,0,0,0,0,0,0.08097855,0.0027977175,7.708275e-06,1033,1001
516973184,4259850,4325386,0,0,0,0,0,0.056352224,0.0023803664,6.8653726e-06,1033,1001
518002699,4259850,4325386,0,0,0,0,0,0.069165684,0.0029130324,9.789109e-06,1033,1001
518936861,4259850,4325386,0,0,0,0,0,0.06533627,0.00245464,7.461559e-06,1033,1001
519985712,4259850,4325386,0,0,0,0,0,0.07970452,0.0026382352,6.925258e-06,1033,1001
520929983,4259850,4325386,0,0,0,0,0,0.06665148,0.0024512692,9.958522e-06,1033,1001
521974171,4259850,4325386,0,0,0,0,0,0.07834086,0.00299048,6.408687e-06,1033,1001
522918433,4259850,4325386,0,0,0,0,0,0.057039265,0.0028201686,6.0890593e-06,1033,1001
523957650,4259850,4325386,0,0,0,0,0,0.060240973,0.0024443942,7.3171655e-06,1033,1001
525006802,4259850,4325386,0,0,0,0,0,0.05550096,0.002561144,7.463206e-06,1033,1001
525946247,4259850,4325386,0,0,0,0,0,0.054662075,0.001885052,8.0685395e-06,1033,1001
526985287,4259850,4325386,0,0,0,0,0,0.057761278,0.0025598507,7.3734973e-06,1033,1001
527924602,4259850,4325386,0,0,0,0,0,0.06633929,0.0024024325,4.0870905e-06,1033,1001
528968760,4259850,4325386,0,0,0,0,0,0.063732065,0.0020296576,2.2905926e-06,1033,1001
529912996,4259850,4325386,0,0,0,0,0,0.056248933,0.0024184668,2.7990686e-06,1033,1001
530957157,4259850,4325386,0,0,0,0,0,0.05769479,0.0022898759,3.881361e-06,1033,1001
532006328,4259850,4325386,0,0,0,0,0,0.06454081,0.0026901804,8.049988e-06,1033,1001
532945689,4259850,4325386,0,0,0,0,0,0.054135416,0.0022023348,7.5222097e-06,1033,1001
533989779,4259850,4325386,0,0,0,0,0,0.06533021,0.0024022372,7.086289e-06,1033,1001
534934028,4259850,4325386,0,0,0,0,0,0.06652759,0.0023116951,5.7433786e-06,1033,1001
535973335,4259850,4325386,0,0,0,0,0,0.057749372,0.0021426433,4.5079823e-06,1033,1001
537007407,4259850,4325386,0,0,0,0,0,0.07524517,0.0026499436,7.848014e-06,1033,1001
537941982,4259850,4325386,0,0,0,0,0,0.063842446,0.0021228069,6.31661e-06,1033,1001
538990851,4259850,4325386,0,0,0,0,0,0.07124127,0.0020062488,5.758573e-06,1033,1001
539935111,4259850,4325386,0,0,0,0,0,0.08371966,0.0025275713,7.111861e-06,1033,1001
540974282,4259850,4325386,0,0,0,0,0,0.07679415,0.0021540753,3.1803831e-06,1033,1001
541918591,4259850,4325386,0,0,0,0,0,0.07026588,0.0025765277,6.2912372e-06,1033,1001
542957781,4259850,4325386,0,0,0,0,0,0.06880148,0.002081584,2.6283828e-06,1033,1001
544006906,4259850,4325386,0,0,0,0,0,0.06596151,0.0024647983,3.3961169e-06,1033,1001
544941351,4259850,4325386,0,0,0,0,0,0.07222348,0.0026035223,3.508525e-06,1033,1001
545975358,4259850,4325386,0,0,0,0,0,0.06365881,0.0022193906,6.6565954e-06,1033,1001
547009615,4259850,4325386,0,0,0,0,0,0.056999933,0.0020520496,1.0618385e-05,1033,1001
547953797,4259850,4325386,0,0,0,0,0,0.06679029,0.0025134808,1.9413812e-05,1033,1001
549002979,4259850,4325386,0,0,0,0,0,0.055454902,0.0016743741,4.0482396e-06,1033,1001
549937436,4259850,4325386,0,0,0,0,0,0.02068044,0.000563859,7.144986e-07,1033,1001
550986471,4259850,4325386,0,0,0,0,0,0.0051994496,0.00010173033,8.7501434e-08,1033,1001
551930662,4259850,4325386,0,0,0,0,0,0.0040581743,4.6932713e-05,1.3475599e-08,1033,1001
552969843,4259850,4325386,0,0,0,0,0,0.0034316436,4.0427367e-05,2.0472428e-09,1033,1001
553914108,4259850,4325386,0,0,0,0,0,0.003795091,3.9972187e-05,6.910039e-10,1033,1001
554953508,4259850,4325386,0,0,0,0,0,0.0042189234,3.86638e-05,4.9527377e-10,1033,1001
