timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,state_of_health,max_error,connected,source,priority,id,is_powering_off,warning
336294678,15.6762085,15.230892,12.6869,11.011141,0.0,22.449493,0.5727795,1.0717126,nan,4,3.807723,3.807723,3.807723,3.807723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
336593902,15.326228,15.229697,14.0933,11.800719,0.0,23.501028,0.57980376,1.0704505,nan,4,3.8074243,3.8074243,3.8074243,3.8074243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
336893834,15.326228,15.215179,8.0282,11.081064,0.0,24.376818,0.57637864,1.0710655,nan,4,3.8037949,3.8037949,3.8037949,3.8037949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
337193713,14.9325,15.258376,10.137799,8.486806,0.0,24.818316,0.58479863,1.0695548,nan,4,3.814594,3.814594,3.814594,3.814594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
337493907,15.588714,15.2264,10.5187,10.973723,0.0,26.006115,0.5804375,1.0703367,nan,4,3.8066,3.8066,3.8066,3.8066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
337793592,15.544967,15.226792,9.376,12.150309,0.0,27.136194,0.58810645,1.0689625,nan,4,3.806698,3.806698,3.806698,3.806698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
338093697,14.888753,15.233252,12.100901,10.975866,0.0,27.921324,0.5887702,1.0688437,nan,4,3.808313,3.808313,3.808313,3.808313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
338394304,15.019996,15.213142,9.8155,11.099209,0.0,28.869833,0.58267003,1.0699364,nan,4,3.8032856,3.8032856,3.8032856,3.8032856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
338694281,15.194985,15.212269,11.5442,11.196554,0.0,29.807924,0.58362895,1.0697645,nan,4,3.8030672,3.8030672,3.8030672,3.8030672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
338993951,15.530384,15.232937,10.8996,11.487149,0.0,30.797422,0.59274465,1.068133,nan,4,3.8082342,3.8082342,3.8082342,3.8082342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
339293716,15.04916,15.232987,10.4894,11.36517,0.0,31.73743,0.59365684,1.06797,nan,4,3.8082469,3.8082469,3.8082469,3.8082469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
339593486,15.238733,15.204702,11.9251,11.644117,0.0,32.720123,0.58332807,1.0698184,nan,4,3.8011756,3.8011756,3.8011756,3.8011756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
339893398,14.9325,15.1827965,10.4601,11.330986,0.0,33.625572,0.57473594,1.0713608,nan,4,3.7956991,3.7956991,3.7956991,3.7956991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
340193794,15.194985,15.164236,11.5442,12.648661,0.0,34.797012,0.57279235,1.0717103,nan,4,3.791059,3.791059,3.791059,3.791059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
340493395,15.224151,15.1768875,9.844799,11.086359,0.0,35.560596,0.57476693,1.0713552,nan,4,3.7942219,3.7942219,3.7942219,3.7942219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
340793377,15.267898,15.178938,11.5149,11.21624,0.0,36.50111,0.5758694,1.0711571,nan,4,3.7947345,3.7947345,3.7947345,3.7947345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
341093460,15.019996,15.199623,9.756901,11.0504875,0.0,37.423733,0.58313495,1.069853,nan,4,3.7999058,3.7999058,3.7999058,3.7999058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
341393249,15.078325,15.188499,10.665199,11.246568,0.0,38.38101,0.5795539,1.0704954,nan,4,3.7971249,3.7971249,3.7971249,3.7971249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
341694046,14.9470825,15.158123,10.0206,11.2097,0.0,39.324776,0.56842834,1.0724959,nan,4,3.7895308,3.7895308,3.7895308,3.7895308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
341993695,15.3116455,15.174287,11.1926,11.375096,0.0,40.275692,0.5747517,1.071358,nan,4,3.7935717,3.7935717,3.7935717,3.7935717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
342293785,15.005413,15.174079,11.2219,11.592926,0.0,41.26307,0.5752705,1.0712647,nan,4,3.7935197,3.7935197,3.7935197,3.7935197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
342593494,14.99083,15.181695,10.0499,11.446391,0.0,42.20618,0.5782569,1.0707282,nan,4,3.7954237,3.7954237,3.7954237,3.7954237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
342893458,14.9325,15.1617155,10.4307995,11.431412,0.0,43.154694,0.57080823,1.0720674,nan,4,3.7904289,3.7904289,3.7904289,3.7904289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
343193126,15.122072,15.161909,11.2512,11.3417015,0.0,44.09006,0.5709751,1.0720373,nan,4,3.7904773,3.7904773,3.7904773,3.7904773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
343493174,15.588714,15.186285,12.2474,11.703558,0.0,45.10208,0.5803054,1.0703605,nan,4,3.7965713,3.7965713,3.7965713,3.7965713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
343793356,15.486635,15.191287,11.0754,11.415496,0.0,46.02345,0.58133394,1.0701759,nan,4,3.7978218,3.7978218,3.7978218,3.7978218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
344093262,14.888753,15.178427,13.1264,11.518209,0.0,46.992664,0.5770715,1.0709411,nan,4,3.7946067,3.7946067,3.7946067,3.7946067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
344393268,15.34081,15.1889,10.6945,11.4693985,0.0,47.950413,0.5807741,1.0702764,nan,4,3.797225,3.797225,3.797225,3.797225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
344693744,14.9325,15.158263,9.8741,11.394925,0.0,48.89944,0.5688804,1.0724145,nan,4,3.7895658,3.7895658,3.7895658,3.7895658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
344993186,14.903335,15.127773,10.7238,11.103981,0.0,49.796402,0.55633,1.0746801,nan,4,3.7819433,3.7819433,3.7819433,3.7819433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
345293114,14.7866745,15.106806,9.9034,11.123481,0.0,50.72786,0.5478657,1.0762134,nan,4,3.7767015,3.7767015,3.7767015,3.7767015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
345593119,15.238733,15.0841675,11.0168,11.151507,0.0,51.664074,0.53953964,1.0777259,nan,4,3.7710419,3.7710419,3.7710419,3.7710419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
345893099,15.209568,15.122939,11.2805,11.098644,0.0,52.58723,0.55437976,1.075033,nan,4,3.7807348,3.7807348,3.7807348,3.7807348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
346193097,14.859588,15.156864,10.665199,11.005937,0.0,53.49709,0.56673557,1.072801,nan,4,3.789216,3.789216,3.789216,3.789216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
346493131,15.5158,15.150996,12.0130005,11.254339,0.0,54.45864,0.56507856,1.0730997,nan,4,3.787749,3.787749,3.787749,3.787749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
346793205,15.092908,15.17041,12.1888,11.25838,0.0,55.389267,0.5720199,1.0718493,nan,4,3.7926025,3.7926025,3.7926025,3.7926025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
347093126,15.442888,15.153102,10.7238,11.315279,0.0,56.338345,0.56613,1.0729102,nan,4,3.7882755,3.7882755,3.7882755,3.7882755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
347393100,15.5158,15.138716,10.3136,11.124307,0.0,57.253418,0.5602668,1.0739684,nan,4,3.784679,3.784679,3.784679,3.784679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
347693095,15.28248,15.1100235,12.306,11.648829,0.0,58.27636,0.5498541,1.0758528,nan,4,3.7775059,3.7775059,3.7775059,3.7775059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
347993096,15.472054,15.124549,13.185,11.790802,0.0,59.275208,0.5548952,1.0749396,nan,4,3.7811372,3.7811372,3.7811372,3.7811372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
348293155,15.442888,15.114051,12.130199,11.459288,0.0,60.20173,0.5507749,1.0756859,nan,4,3.7785127,3.7785127,3.7785127,3.7785127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
348593096,15.428306,15.134789,12.3352995,11.662322,0.0,61.1922,0.5589021,1.0742149,nan,4,3.7836974,3.7836974,3.7836974,3.7836974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
348893103,14.64085,15.125522,11.749299,11.368934,0.0,62.104458,0.55570775,1.0747926,nan,4,3.7813804,3.7813804,3.7813804,3.7813804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
349193094,14.87417,15.132874,9.8741,11.034901,0.0,62.99411,0.5583752,1.0743102,nan,4,3.7832184,3.7832184,3.7832184,3.7832184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
349493095,14.903335,15.128031,11.661401,11.137168,0.0,63.933975,0.55695564,1.0745668,nan,4,3.7820077,3.7820077,3.7820077,3.7820077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
349793170,15.136655,15.109813,13.507299,11.453873,0.0,64.91059,0.55024177,1.0757825,nan,4,3.7774532,3.7774532,3.7774532,3.7774532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
350093102,15.078325,15.1109915,11.749299,11.357899,0.0,65.85168,0.5507811,1.0756848,nan,4,3.7777479,3.7777479,3.7777479,3.7777479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
350393093,15.326228,15.10937,12.5111,11.521951,0.0,66.83214,0.55048114,1.075739,nan,4,3.7773426,3.7773426,3.7773426,3.7773426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
350693094,15.194985,15.081886,10.841001,11.606193,0.0,67.81198,0.5401185,1.0776206,nan,4,3.7704716,3.7704716,3.7704716,3.7704716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
350993218,14.99083,15.093146,13.3608,11.899524,0.0,68.82109,0.54490215,1.0767512,nan,4,3.7732866,3.7732866,3.7732866,3.7732866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
351293109,14.611684,15.078409,11.1926,11.691406,0.0,69.769295,0.53950864,1.0777316,nan,4,3.7696023,3.7696023,3.7696023,3.7696023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
351593124,14.961665,15.050901,9.6104,10.781055,0.0,70.599434,0.5266903,1.0800686,nan,4,3.7627254,3.7627254,3.7627254,3.7627254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
351893124,14.845005,15.059932,15.411799,11.9452305,0.0,71.695335,0.5312541,1.0792353,nan,4,3.764983,3.764983,3.764983,3.764983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
352193107,14.772092,15.071794,9.1123,11.5649185,0.0,72.62204,0.5357507,1.0784156,nan,4,3.7679484,3.7679484,3.7679484,3.7679484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
352493096,15.063743,15.079867,12.130199,11.429418,0.0,73.55499,0.5379742,1.0780108,nan,4,3.7699668,3.7699668,3.7699668,3.7699668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
352793246,15.486635,15.057114,11.602799,11.25015,0.0,74.485825,0.5300501,1.079455,nan,4,3.7642784,3.7642784,3.7642784,3.7642784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
353093188,14.903335,15.0655775,12.5404005,11.216654,0.0,75.4146,0.53294116,1.0789276,nan,4,3.7663944,3.7663944,3.7663944,3.7663944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
353393165,15.472054,15.086986,11.4855995,11.603429,0.0,76.423,0.5414308,1.077382,nan,4,3.7717464,3.7717464,3.7717464,3.7717464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
353693116,15.369976,15.117943,10.3429,11.500352,0.0,77.36938,0.55314237,1.075257,nan,4,3.7794857,3.7794857,3.7794857,3.7794857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
353993127,14.203374,15.096781,11.602799,11.6952505,0.0,78.36127,0.5449112,1.0767497,nan,4,3.7741952,3.7741952,3.7741952,3.7741952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
354293130,14.451278,15.086432,14.1812,11.342296,0.0,79.24112,0.5391877,1.07779,nan,4,3.771608,3.771608,3.771608,3.771608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
354593119,15.165821,15.104617,9.9034,11.138796,0.0,80.15056,0.54663926,1.0764359,nan,4,3.7761543,3.7761543,3.7761543,3.7761543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
354893107,14.961665,15.097198,10.5187,10.857566,0.0,81.025604,0.54363996,1.0769805,nan,4,3.7742994,3.7742994,3.7742994,3.7742994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
355193098,15.107491,15.074527,9.5225,11.108994,0.0,81.978874,0.5349949,1.0785533,nan,4,3.7686317,3.7686317,3.7686317,3.7686317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
355493098,15.063743,15.07591,9.8741,11.174779,0.0,82.91718,0.53540164,1.0784793,nan,4,3.7689774,3.7689774,3.7689774,3.7689774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
355793095,14.495025,15.063353,12.9799,11.883846,0.0,83.9557,0.5327061,1.0789706,nan,4,3.7658381,3.7658381,3.7658381,3.7658381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
356093094,14.757509,15.060399,8.497,10.968606,0.0,84.78207,0.529712,1.0795168,nan,4,3.7650998,3.7650998,3.7650998,3.7650998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
356393092,14.9470825,15.077573,11.9251,11.22837,0.0,85.74237,0.53653413,1.0782729,nan,4,3.7693932,3.7693932,3.7693932,3.7693932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
356693226,15.5158,15.070371,13.0385,11.620461,0.0,86.748634,0.534766,1.078595,nan,4,3.7675927,3.7675927,3.7675927,3.7675927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
356993110,15.165821,15.082529,10.6945,11.0793915,0.0,87.61786,0.539192,1.0777892,nan,4,3.7706323,3.7706323,3.7706323,3.7706323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
357293111,14.903335,15.066845,13.1557,11.440004,0.0,88.59557,0.53421336,1.0786958,nan,4,3.7667112,3.7667112,3.7667112,3.7667112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
357593095,15.326228,15.078804,10.196401,11.234844,0.0,89.503975,0.5387166,1.0778756,nan,4,3.769701,3.769701,3.769701,3.769701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
357893095,15.3116455,15.050998,10.8117,11.207598,0.0,90.43021,0.52752095,1.0799168,nan,4,3.7627494,3.7627494,3.7627494,3.7627494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
358193123,14.174209,15.02874,10.9581995,11.150524,0.0,91.35351,0.5183595,1.0815929,nan,4,3.757185,3.757185,3.757185,3.757185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
358493093,15.063743,15.008113,10.196401,11.402346,0.0,92.334045,0.5103219,1.0830675,nan,4,3.7520282,3.7520282,3.7520282,3.7520282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
358793102,15.6762085,15.032695,11.4855995,11.324406,0.0,93.269295,0.5198844,1.0813135,nan,4,3.7581737,3.7581737,3.7581737,3.7581737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
359093092,15.574131,15.023588,14.005401,11.378182,0.0,94.215004,0.51667434,1.0819017,nan,4,3.755897,3.755897,3.755897,3.755897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
359393094,15.822034,15.0539055,11.749299,11.173521,0.0,95.13233,0.5289481,1.0796562,nan,4,3.7634764,3.7634764,3.7634764,3.7634764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
359693093,14.87417,15.073281,10.870299,11.125648,0.0,96.05379,0.53626806,1.0783213,nan,4,3.7683203,3.7683203,3.7683203,3.7683203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
359993205,15.559548,15.046023,11.5442,11.229952,0.0,97.006165,0.5258048,1.0802304,nan,4,3.7615058,3.7615058,3.7615058,3.7615058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
360293128,15.136655,15.053384,11.134,11.27539,0.0,97.94891,0.528704,1.0797007,nan,4,3.763346,3.763346,3.763346,3.763346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
360593113,15.034578,15.052458,13.185,11.41619,0.0,98.91887,0.52862674,1.0797149,nan,4,3.7631145,3.7631145,3.7631145,3.7631145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
360893101,15.3116455,15.054717,10.255,11.22884,0.0,99.84672,0.52944165,1.0795661,nan,4,3.7636793,3.7636793,3.7636793,3.7636793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
361193189,14.52419,15.0534725,10.255,11.406965,0.0,100.819534,0.5294288,1.0795684,nan,4,3.7633681,3.7633681,3.7633681,3.7633681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
361493213,15.457471,15.053077,11.0754,11.451368,0.0,101.7814,0.52899104,1.0796484,nan,4,3.7632692,3.7632692,3.7632692,3.7632692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
361793181,15.369976,15.038091,11.397699,11.479701,0.0,102.74776,0.5236476,1.0806248,nan,4,3.7595227,3.7595227,3.7595227,3.7595227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
362093110,14.903335,15.036409,9.493199,11.0077505,0.0,103.61381,0.5222629,1.0808781,nan,4,3.7591023,3.7591023,3.7591023,3.7591023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
362393182,14.670015,15.032639,11.72,11.345604,0.0,104.58627,0.5209082,1.0811261,nan,4,3.7581596,3.7581596,3.7581596,3.7581596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
362693129,15.092908,15.05204,11.5735,11.452856,0.0,105.54672,0.5286606,1.0797087,nan,4,3.76301,3.76301,3.76301,3.76301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
362993098,14.9325,15.059043,10.2843,11.295069,0.0,106.47419,0.531421,1.0792049,nan,4,3.7647607,3.7647607,3.7647607,3.7647607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
363293107,14.58252,15.058007,12.745501,11.641048,0.0,107.46764,0.5313042,1.0792261,nan,4,3.7645018,3.7645018,3.7645018,3.7645018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
363593100,15.136655,15.038757,13.0092,11.354374,0.0,108.37891,0.5234974,1.0806522,nan,4,3.7596893,3.7596893,3.7596893,3.7596893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
363893138,14.742928,15.026362,12.4525,11.32589,0.0,109.321075,0.51804477,1.0816505,nan,4,3.7565906,3.7565906,3.7565906,3.7565906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
364193130,14.772092,15.021843,13.7124,11.176849,0.0,110.22035,0.51584846,1.0820531,nan,4,3.7554607,3.7554607,3.7554607,3.7554607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
364493124,15.238733,15.046944,9.5225,11.054516,0.0,111.13329,0.52514964,1.0803502,nan,4,3.761736,3.761736,3.761736,3.761736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
364793094,14.728345,15.048755,11.397699,11.341482,0.0,112.10348,0.5262206,1.0801544,nan,4,3.7621887,3.7621887,3.7621887,3.7621887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0
