timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
339797287,-0.33084297,0.0064137406,0.103230014,0.9380008,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
339847279,-0.3300306,0.012241936,0.08460768,0.9400912,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
339897269,-0.32914108,0.01487212,0.06448232,0.9419592,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
339947263,-0.32827482,0.01518235,0.042898662,0.9434855,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
339997256,-0.32733852,0.013234406,0.022372283,0.94454956,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340047248,-0.32666385,0.010124836,0.0038040665,0.9450787,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340097242,-0.3265163,0.007217026,-0.01579388,0.9450321,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340147233,-0.3261501,0.0052922824,-0.035128858,0.94465035,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340197227,-0.32589132,-0.00015031073,-0.05198779,0.94397676,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340247219,-0.32505473,-0.006815866,-0.06751474,0.9432576,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340297212,-0.32434183,-0.014259645,-0.08386449,0.94210714,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340347205,-0.32321632,-0.020782163,-0.09758969,0.94105023,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340397198,-0.3219367,-0.02550073,-0.1034761,0.940744,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340447191,-0.3206354,-0.026329735,-0.09863059,0.9416856,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340497184,-0.3200052,-0.024373302,-0.09065804,0.94275326,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340547177,-0.31977475,-0.019370282,-0.08019484,0.943895,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340597169,-0.31997365,-0.01192764,-0.065861605,0.9450592,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340647163,-0.32041594,-0.003827068,-0.048151933,0.9460446,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340697155,-0.32064122,-0.00041416835,-0.028038437,0.94678557,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340747150,-0.32051772,-0.002123858,-0.007948465,0.94720685,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340797141,-0.32053378,-0.0029393262,0.0046948525,0.947221,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340847134,-0.32099834,-0.0035141483,0.014239572,0.9469662,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340897127,-0.32141373,-0.0035633678,0.02111405,0.9466968,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340947120,-0.32163444,-0.0033766918,0.022632685,0.9465874,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
340997113,-0.3220805,-0.003268475,0.025077261,0.94637454,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341047106,-0.32227787,-0.003388212,0.027899142,0.94622785,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341097099,-0.3224212,-0.0032814343,0.027592648,0.9461884,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341147094,-0.3226598,-0.0023170775,0.024643986,0.9461913,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341197114,-0.32258332,-0.0018774221,0.022846172,0.9462635,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341247076,-0.3228366,-0.00043086763,0.019326778,0.9462573,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341297071,-0.32341328,0.00055857335,0.016870378,0.94610727,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341347063,-0.32364574,-0.00033545116,0.008080255,0.9461438,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341397056,-0.32368615,0.0044678496,-0.009357309,0.94610775,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341447058,-0.3241438,0.0122540435,-0.031727143,0.9453963,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341497043,-0.32394314,0.017937597,-0.05193714,0.9444796,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341547035,-0.32381886,0.019822381,-0.07540911,0.9429009,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341597027,-0.32367733,0.01791348,-0.09571932,0.94114286,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341647020,-0.32351226,0.014849159,-0.11134693,0.9395325,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341697013,-0.32357538,0.012673321,-0.11359044,0.9392741,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341747007,-0.32373723,0.007106673,-0.10713753,0.94003475,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341796999,-0.3235773,-0.0017985853,-0.0948758,0.94143146,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341846992,-0.32336763,-0.012498988,-0.07638251,0.94310284,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341896985,-0.3232563,-0.02175044,-0.057794537,0.94429445,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341946978,-0.32331398,-0.027662685,-0.03615008,0.94519633,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
341996971,-0.32363427,-0.027961884,-0.015540603,0.94564134,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342046964,-0.3239729,-0.025183018,0.0033023134,0.9457254,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342096956,-0.32450655,-0.022293197,0.024964113,0.94529116,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342146949,-0.3241984,-0.019831741,0.046225756,0.94465095,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342196947,-0.3246186,-0.013563917,0.06098181,0.9437797,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342246935,-0.32411954,-0.0039089033,0.0721333,0.943254,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342296928,-0.32446364,0.007108825,0.06706959,0.94349056,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342346921,-0.3247689,0.018735297,0.06755789,0.9431914,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342396914,-0.3251617,0.022240732,0.07613211,0.9423265,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342446907,-0.32559532,0.024158934,0.08243916,0.94159853,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342496899,-0.32624552,0.02433993,0.081564315,0.941445,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342546892,-0.3266153,0.027553454,0.071758926,0.94202656,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342596885,-0.32703716,0.02901829,0.056318212,0.94288546,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342646878,-0.3271901,0.027187567,0.04111553,0.9436722,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342696871,-0.32723486,0.025654664,0.024327569,0.9442814,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342746866,-0.32709643,0.025133323,0.0014222129,0.9446556,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342796857,-0.32708964,0.026031153,-0.020792851,0.94440585,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342846850,-0.32709798,0.024354035,-0.04026441,0.94381815,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342896843,-0.32689023,0.021152142,-0.060741056,0.94287115,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342946836,-0.32684657,0.01713765,-0.07968065,0.94155645,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
342996831,-0.32660013,0.009075119,-0.09344379,0.9404884,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343046844,-0.326527,0.0024961212,-0.09367839,0.94053084,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343096825,-0.3263738,-0.0022395346,-0.09033353,0.9409118,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343146807,-0.3259811,-0.0031269805,-0.088634215,0.94120705,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343196799,-0.32618517,-5.628157e-05,-0.08240172,0.9417077,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343246793,-0.32603532,0.00057325483,-0.067085035,0.94297415,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343296786,-0.32548463,-0.003935364,-0.051246513,0.9441495,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343346778,-0.32467663,-0.012195807,-0.029630307,0.9452822,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343396771,-0.3233765,-0.023773355,-0.0029487559,0.9459671,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343446764,-0.3224689,-0.03456687,0.021999432,0.9456929,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343496757,-0.32121632,-0.041488346,0.044845767,0.9450332,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343546750,-0.32000607,-0.04380474,0.067442626,0.9439962,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343596743,-0.31905484,-0.04281211,0.08612805,0.9428432,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343646740,-0.31878763,-0.04323182,0.09221107,0.9423389,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343696733,-0.3194141,-0.042292964,0.08863244,0.9425128,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343746721,-0.31977633,-0.037552945,0.076571554,0.943647,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343796715,-0.32063285,-0.027398508,0.059084434,0.94496197,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343846707,-0.3210277,-0.014258036,0.040448457,0.9460982,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343896700,-0.3211137,0.00049859233,0.022365192,0.9467764,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343946692,-0.32124397,0.0147877475,0.004203417,0.9468717,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
343996686,-0.32084796,0.029866695,-0.016339889,0.94651866,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344046682,-0.3208494,0.04132381,-0.032657325,0.94566464,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344096671,-0.3207617,0.04381637,-0.036194272,0.9454534,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344146664,-0.32096815,0.03940946,-0.03374783,0.9456678,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344196687,-0.32161796,0.030031241,-0.015913066,0.9462594,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344246650,-0.32183284,0.015416445,0.0076444936,0.9466402,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344296643,-0.32217124,0.00015488731,0.020334592,0.946463,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344346679,-0.32231927,-0.010192941,0.023666842,0.9462803,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344396628,-0.3229077,-0.016002264,0.017473044,0.94613385,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344446621,-0.32339105,-0.021210577,0.007817077,0.94599545,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344496615,-0.3238317,-0.028739052,-0.005109293,0.94566435,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344546607,-0.32437515,-0.031719796,-0.015716886,0.9452659,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344596600,-0.3244972,-0.028650701,-0.012762918,0.9453665,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344646593,-0.32447785,-0.020425862,-0.012148251,0.9455947,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
344696641,-0.3246589,-0.010093347,-0.010062253,0.94572383,0.9999994,5.5200755e-10,-4.978462e-10,0.0010790451,3
