timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
335592927,-0.30780408,0.022509603,-0.010920435,0.95112085,-0.13963479,0.027050352,-0.30167493,2.0277593,0.30107334,0.05182668,0.000113376045,-8.984154e-06,-9.30656e-06,0.00021890778,-0.00016720193,0.0013475982,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,9.903503e-07,0.0013897449,0.04882802,3.424134e-05,3.6857525e-06,3.6992976e-06,3.6493554e-06,0.022935808,0.022953033,0.01084214,0.062074184,0.062074218,0.15308706,1.9697936e-11,1.9696545e-11,3.3548494e-11,3.177985e-06,3.178012e-06,5.000035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001203893,0.020535206,0.019544724,663,0.352347,0.39126343,0.08902414,0.071173586,0.002393014,0.002393014,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
335792851,-0.31902105,0.009651883,-0.0051996587,0.9476843,-0.15100838,-0.0061458726,-0.3291151,2.0190077,0.29362804,0.026425745,0.0001132812,-9.045856e-06,-9.715885e-06,0.0003515765,-0.00039858153,0.0013283922,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,1.3125842e-06,0.0019088731,0.049992543,3.4003857e-05,3.7991476e-06,3.8009423e-06,3.893841e-06,0.025395805,0.025413834,0.010831195,0.062154856,0.062154993,0.15253988,1.9814388e-11,1.9812922e-11,3.3545493e-11,2.7242372e-06,2.724256e-06,5.0000263e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002018693,0.03332347,0.044916105,663,0.35257602,0.39056355,0.14525968,0.12748152,0.0017493744,0.0017493744,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
335992823,-0.32373217,-0.0014973738,-0.003056126,0.9461426,-0.14547117,-0.013130477,-0.38760343,1.9911513,0.29787886,-0.042624407,0.000113304435,-9.065606e-06,-1.0169277e-05,0.0004200166,-0.00034021577,0.0013249731,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,1.0258468e-06,0.0018819475,0.053956244,3.3903965e-05,3.9588012e-06,3.958627e-06,3.988816e-06,0.028731696,0.02874576,0.010990267,0.063280515,0.063280955,0.15303093,1.9975584e-11,1.9974088e-11,3.3542728e-11,2.401549e-06,2.4015724e-06,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025388927,0.015628882,0.027995523,663,0.3557548,0.3911917,0.13812627,0.032969028,0.00076801266,0.00076801266,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
336192794,-0.3242528,-0.0023297896,-0.002662404,0.94596386,-0.06332237,0.012686975,-0.47392118,2.0014954,0.31618205,-0.11513242,0.00011330231,-9.152339e-06,-1.0630845e-05,0.00074757857,-0.00038500282,0.0013158849,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,8.403566e-07,0.0018744689,0.049441744,3.390144e-05,4.1373532e-06,4.137444e-06,3.9841498e-06,0.03219875,0.03220895,0.011228591,0.06524155,0.06524245,0.1540577,2.0153112e-11,2.0151618e-11,3.354014e-11,2.1413755e-06,2.141395e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002712024,0.037713997,0.040523924,663,0.3612257,0.39250183,0.11182748,0.11602137,0.010320721,0.010320721,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
336392766,-0.32190585,-0.00169627,-0.0020759078,0.9467679,-0.04178008,0.022914713,-0.5088277,2.0002482,0.32152987,-0.18549594,0.000113298585,-9.166859e-06,-1.1030273e-05,0.00080602965,-0.00041388324,0.0013012332,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,8.5162367e-07,0.0020499297,0.048824932,3.3965156e-05,4.3255195e-06,4.3255604e-06,3.9134598e-06,0.03398522,0.033992194,0.01149672,0.06724315,0.06724435,0.15697896,2.0336654e-11,2.0335175e-11,3.3537582e-11,1.867761e-06,1.8677731e-06,5.0000345e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002487561,0.023193676,0.039750595,663,0.3667254,0.39620572,0.10351428,0.12496527,0.0051598125,0.0051598125,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
336592741,-0.31865436,0.00410241,0.00033274133,0.947862,-0.0071101245,0.0060359943,-0.5921789,1.9931589,0.32274255,-0.2501554,0.000113295086,-9.162834e-06,-1.1300992e-05,0.00075657683,-0.00040910454,0.0012757843,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,8.5348415e-07,0.0024977352,0.057184212,3.4044624e-05,4.521128e-06,4.5213496e-06,3.827128e-06,0.032616418,0.032620605,0.011568252,0.06812452,0.068125695,0.15718013,2.0523739e-11,2.0522285e-11,3.3535057e-11,1.5582824e-06,1.5582839e-06,5.0000175e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018949207,0.0176093,0.047368016,663,0.36912087,0.3964595,0.048714202,0.1930691,0.0047154413,0.0047154413,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
336792709,-0.31612068,0.004645488,0.0015218976,0.94870645,0.057845764,-0.02616492,-0.6645156,2.0279047,0.31089506,-0.29252046,0.00011327067,-9.187427e-06,-1.1437898e-05,0.000866413,-0.00058695825,0.0012317753,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,9.668264e-07,0.002502966,0.06364368,3.4100893e-05,4.7244976e-06,4.724758e-06,3.7635257e-06,0.02881747,0.028819896,0.011473351,0.06754578,0.06754669,0.15641412,2.071469e-11,2.071326e-11,3.353252e-11,1.2597579e-06,1.25975e-06,5.0000086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011144688,0.036903694,0.08130491,663,0.36754927,0.39549226,0.032245662,0.28370234,0.009788273,0.009788273,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
336992726,-0.32410738,0.0031716118,-0.0023633847,0.946012,0.063967764,-0.039243676,-0.62048525,2.0279028,0.30986848,-0.34568238,0.000113268354,-9.188407e-06,-1.142933e-05,0.0008220152,-0.0005205322,0.0011880231,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,7.7175525e-07,0.0020539751,0.06368852,3.3904224e-05,4.9342957e-06,4.9342025e-06,3.953132e-06,0.02680283,0.026804388,0.011522524,0.06771905,0.06771986,0.15811811,2.0908905e-11,2.0907503e-11,3.3529873e-11,1.0724569e-06,1.0724502e-06,5.0000427e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027208932,0.034185473,0.08815246,663,0.36802027,0.39764068,0.037479453,0.30894202,0.0024572117,0.0024572117,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
337192653,-0.32800514,0.001872585,0.0003146575,0.944674,0.04926856,0.014562104,-0.24642424,2.0274448,0.33396044,-0.41387677,0.00011327073,-9.189679e-06,-1.1290508e-05,0.00085232884,-0.00036815737,0.0011689144,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,6.832857e-07,0.0018702835,0.06157961,3.385392e-05,5.1487723e-06,5.148703e-06,4.0592595e-06,0.025208028,0.025208896,0.011523144,0.06803722,0.068037964,0.15788282,2.1104684e-11,2.1103312e-11,3.3549677e-11,9.31611e-07,9.31604e-07,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00054169685,0.03318201,0.05568082,663,0.3688837,0.3973447,0.05498121,0.15510757,0.0045033516,0.0045033516,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
337392624,-0.32629573,-0.0003075443,0.0028581882,0.94526345,0.053056043,-0.02996221,0.5887073,2.0089242,0.3036301,-0.41579902,0.000113265734,-9.195347e-06,-1.10050505e-05,0.0006657787,-0.00039257438,0.0011795775,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,7.857478e-07,0.0017539607,0.060402013,3.3876164e-05,5.367952e-06,5.367618e-06,4.029345e-06,0.026486458,0.02648746,0.011793478,0.070715584,0.07071638,0.15927616,2.130105e-11,2.1299688e-11,3.3547047e-11,8.675668e-07,8.67557e-07,5.000017e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001329677,0.036529984,0.038990047,663,0.3760744,0.39909416,0.08988511,0.10763371,0.008354221,0.008354221,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
337592596,-0.330166,0.014156508,-0.0026671146,0.943813,0.03180468,-0.031265084,0.5235522,2.0002024,0.2944242,-0.3463376,0.00011326241,-9.19567e-06,-1.0753393e-05,0.00061417505,-0.00036493698,0.0012007131,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,7.415688e-07,0.0017286781,0.056092143,3.375997e-05,5.589849e-06,5.595728e-06,4.1350277e-06,0.028240541,0.028241415,0.012132471,0.07453101,0.07453189,0.16116272,2.14976e-11,2.149625e-11,3.3544466e-11,8.202358e-07,8.2022564e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015253676,0.034680497,0.0678882,663,0.38608664,0.40145075,0.066962674,0.19483973,0.0077706426,0.0077706426,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
337792567,-0.3331893,0.009856656,-0.005897365,0.94279,-0.0015193028,-0.04917351,0.261895,2.0021722,0.26331362,-0.30610016,0.00011326527,-9.196439e-06,-1.0458446e-05,0.0005728809,-0.00043063881,0.001214898,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,2.1881303e-06,0.0019254896,0.058019307,3.3668413e-05,5.8188025e-06,5.8201326e-06,4.220897e-06,0.028254062,0.028254764,0.012417918,0.07736161,0.07736257,0.16457999,2.1694741e-11,2.1693402e-11,3.3541853e-11,7.5338824e-07,7.5337596e-07,5.0000338e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016220966,0.030322567,0.069052294,663,0.39334995,0.4056846,0.09565461,0.1076265,0.0066753947,0.0066753947,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
337992539,-0.33490792,-0.034146387,-0.01900396,0.94144017,0.080432475,-0.02218463,-0.101731054,2.0063431,0.25685325,-0.31229055,0.00011326278,-9.194954e-06,-1.0109861e-05,0.0005835083,-0.00042808466,0.0012188546,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,3.3344e-06,0.002193999,0.05968191,3.3560562e-05,6.0566617e-06,6.0913694e-06,4.2864317e-06,0.029157292,0.029158892,0.012720157,0.081555195,0.08155624,0.16646509,2.1892642e-11,2.1891315e-11,3.3539286e-11,7.095827e-07,7.095687e-07,5.000026e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018600576,0.018804131,0.052858416,663,0.40387055,0.40800133,0.114145584,0.008869245,0.0018653865,0.0018653865,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
338192511,-0.33030736,-0.057582952,-0.020056093,0.9419019,0.19710605,0.06975567,0.16222957,2.0160654,0.22646177,-0.31724286,0.00011325571,-9.200185e-06,-9.590533e-06,0.00047947888,-0.0004910008,0.0012164109,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,4.56478e-06,0.0021091548,0.059870742,3.3576813e-05,6.282599e-06,6.396699e-06,4.2068664e-06,0.028862154,0.028874982,0.012916731,0.08473265,0.084733844,0.16783507,2.209088e-11,2.2089563e-11,3.3536385e-11,6.572829e-07,6.5722384e-07,5.000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002578455,0.029218104,0.050172836,663,0.4116631,0.4096768,0.1467033,0.10047219,0.005530307,0.005530307,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
338392482,-0.3290546,0.017615488,0.00024999745,0.94414663,0.22449599,0.09916989,0.23849815,2.024422,0.22579648,-0.30126208,0.00011324865,-9.202324e-06,-9.090608e-06,0.00036856934,-0.00046796285,0.0012255916,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,4.1495814e-06,0.00210459,0.0669792,3.3701428e-05,6.5327886e-06,6.542026e-06,4.17502e-06,0.027214522,0.027226575,0.012984423,0.086019106,0.08602,0.16843186,2.2289197e-11,2.2287913e-11,3.3532694e-11,5.9748385e-07,5.9729655e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029214234,0.032280724,0.06317836,663,0.41477597,0.4104045,0.12513718,0.08411919,0.005672284,0.005672284,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
338592454,-0.32825127,0.0055164495,0.0065195616,0.9445518,0.18692304,0.039495297,0.24602109,2.0185487,0.20847104,-0.27544972,0.000113241804,-9.201309e-06,-8.688461e-06,0.0002167679,-0.00047129704,0.0012317704,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,3.7419206e-06,0.0018603081,0.06905303,3.3704815e-05,6.7837254e-06,6.781151e-06,4.169004e-06,0.02485832,0.024868885,0.0130202025,0.08579703,0.08579742,0.17067672,2.2487812e-11,2.248653e-11,3.3528895e-11,5.400926e-07,5.398096e-07,5.000025e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026301313,0.04567961,0.072783045,663,0.4142396,0.4131304,0.12603724,0.09884303,0.005528364,0.005528364,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
338792426,-0.3268662,-0.05184585,0.01878087,0.94346064,0.27854553,-0.0083529325,0.23857713,1.9996262,0.2088757,-0.26461083,0.00011324376,-9.1951615e-06,-8.241537e-06,9.334067e-05,-0.00038535584,0.0012461493,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,4.221296e-06,0.0017524628,0.06498312,3.3621785e-05,7.028694e-06,7.118352e-06,4.1721355e-06,0.022175526,0.02219664,0.012845802,0.084346965,0.08434709,0.1697364,2.2686518e-11,2.2685223e-11,3.3525203e-11,4.884381e-07,4.881056e-07,5.000008e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025596297,0.052569833,0.083661,663,0.4107238,0.4119908,0.13204731,0.13407177,0.009542732,0.009542732,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
338992397,-0.32442185,-0.09877366,8.529679e-05,0.9407413,0.47215828,0.0389104,0.28246906,1.9614805,0.21899126,-0.26194283,0.000113253845,-9.179011e-06,-7.849638e-06,-9.692379e-05,-0.00021874617,0.0012625387,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,3.5449852e-06,0.0016419896,0.06772857,3.350403e-05,7.224766e-06,7.591527e-06,4.1824246e-06,0.01949976,0.019564541,0.012562248,0.082146555,0.08214595,0.16805008,2.288507e-11,2.2883674e-11,3.3542103e-11,4.4471773e-07,4.4435194e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024244767,0.078637846,0.124714985,663,0.40533012,0.4099391,0.14056212,0.24368875,0.011487218,0.011487218,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
339192369,-0.32767007,-0.050487045,-0.04004834,0.942592,0.59795403,0.16026305,0.2925393,1.9217759,0.20971557,-0.25400212,0.00011326841,-9.124429e-06,-7.4866866e-06,-0.00038538384,-7.215681e-05,0.001282578,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,7.417074e-06,0.0022984773,0.066866264,3.35666e-05,7.5850753e-06,7.6172128e-06,4.23542e-06,0.017610049,0.017686171,0.012394226,0.08060687,0.080605276,0.16874596,2.3083344e-11,2.3081882e-11,3.3533204e-11,4.1318611e-07,4.1272943e-07,5.0000352e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021963,0.09957591,0.16435316,663,0.40151232,0.41078702,0.06604186,0.36093363,0.0074974205,0.0074974205,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
339392387,-0.32803145,0.03585627,-0.015547976,0.943858,0.45403218,0.23573236,0.26208517,1.8807023,0.20800114,-0.26243228,0.00011328998,-9.038012e-06,-7.37371e-06,-0.0006757849,3.8641385e-05,0.0013082426,0.2223737,-0.0308005,1.0,0.0,0.0,0.0,0.0,0.0,7.206874e-06,0.0021461225,0.063721605,3.362163e-05,7.823233e-06,7.858359e-06,4.22716e-06,0.016193075,0.01623119,0.012170407,0.07944338,0.07944216,0.16717334,2.3280997e-11,2.3279474e-11,3.3524145e-11,3.8916318e-07,3.886561e-07,5.0000168e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011979652,0.10370936,0.1836113,663,0.39860448,0.40886837,0.021077778,0.38677123,0.011374168,0.011374168,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
