timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
338797650,338797426,0.10011102,0.050158057,-0.07151387,0.26407325,0.0,0.0,0.0,-1.0
338900129,338899910,0.21245155,0.037032012,-0.07141963,0.26766437,0.0,0.0,0.0,-1.0
338997662,338997434,0.14656787,0.05006433,-0.075689614,0.26304534,0.0,0.0,0.0,-1.0
339098852,339098633,0.15011995,0.083912395,-0.07669915,0.26581812,0.0,0.0,0.0,-1.0
339197594,339197369,-0.011090349,0.07869674,-0.07519976,0.2647291,0.0,0.0,0.0,-1.0
339298825,339298604,0.20438723,0.12768623,-0.07520365,0.26533005,0.0,0.0,0.0,-1.0
339396310,339396090,0.06819724,0.07220148,-0.07326381,0.26238185,0.0,0.0,0.0,-1.0
339498810,339498577,0.08438266,0.049100094,-0.07645262,0.26000342,0.0,0.0,0.0,-1.0
339600034,339599811,0.10674213,0.069115244,-0.073930636,0.2704067,0.0,0.0,0.0,-1.0
339697519,339697297,0.09234209,0.05974325,-0.07240886,0.25263235,0.0,0.0,0.0,-1.0
339798758,339798533,-0.015663268,0.089072004,-0.07848269,0.26046756,0.0,0.0,0.0,-1.0
339897493,339897269,0.02601296,0.10808483,-0.073954515,0.25898534,0.0,0.0,0.0,-1.0
339998726,339998505,0.13973798,0.08767326,-0.07057764,0.2956517,0.0,0.0,0.0,-1.0
340096216,340095991,0.05005085,0.07118849,-0.07529025,0.33742166,0.0,0.0,0.0,-1.0
340198700,340198477,-0.017746149,0.10277683,-0.07347002,0.28098267,0.0,0.0,0.0,-1.0
340299973,340299753,0.073671654,0.075598665,-0.06763732,0.24899378,0.0,0.0,0.0,-1.0
340397422,340397198,0.01575453,0.073066324,-0.062251076,0.22693367,0.0,0.0,0.0,-1.0
340498663,340498435,0.113609485,0.044693194,-0.0647216,0.24444745,0.0,0.0,0.0,-1.0
340597391,340597169,0.019618303,0.037740007,-0.07031693,0.26914644,0.0,0.0,0.0,-1.0
340698630,340698406,0.09433244,0.10242687,-0.07165427,0.27248532,0.0,0.0,0.0,-1.0
340796125,340795899,0.13479829,0.0725883,-0.07731041,0.26887378,0.0,0.0,0.0,-1.0
340898601,340898381,0.20964512,0.07712816,-0.07589512,0.2629656,0.0,0.0,0.0,-1.0
340999836,340999612,0.037211273,0.08289746,-0.07505526,0.25015518,0.0,0.0,0.0,-1.0
341097324,341097099,0.05648209,0.07444792,-0.07466835,0.25498918,0.0,0.0,0.0,-1.0
341199814,341199585,0.16985838,0.061457776,-0.07131199,0.26888895,0.0,0.0,0.0,-1.0
341297301,341297071,0.09317526,0.05196346,-0.07682621,0.27101013,0.0,0.0,0.0,-1.0
341398533,341398306,0.056056745,0.064420134,-0.07756546,0.27516758,0.0,0.0,0.0,-1.0
341497280,341497043,0.058216877,0.086029194,-0.07695068,0.2739643,0.0,0.0,0.0,-1.0
341598506,341598278,0.12480658,0.021939008,-0.07596973,0.26397368,0.0,0.0,0.0,-1.0
341699750,341699513,0.09235289,0.092466086,-0.07451607,0.2620219,0.0,0.0,0.0,-1.0
341797223,341796999,0.104521856,0.07187231,-0.07283688,0.2590771,0.0,0.0,0.0,-1.0
341899704,341899486,0.113801144,0.031516902,-0.072339214,0.27575332,0.0,0.0,0.0,-1.0
341997202,341996971,0.099044755,0.08563453,-0.078433625,0.2758477,0.0,0.0,0.0,-1.0
342098440,342098210,-0.049611382,0.11081877,-0.07980158,0.2815721,0.0,0.0,0.0,-1.0
342197178,342196947,-0.042916857,0.10310398,-0.07663822,0.26767278,0.0,0.0,0.0,-1.0
342298404,342298181,0.10256152,0.12031608,-0.080549546,0.26322788,0.0,0.0,0.0,-1.0
342399635,342399413,0.099080764,0.1045453,-0.07713107,0.27103534,0.0,0.0,0.0,-1.0
342497121,342496899,0.12529412,0.05732364,-0.0778969,0.26737338,0.0,0.0,0.0,-1.0
342599605,342599385,0.052451864,0.0567893,-0.081976175,0.26886255,0.0,0.0,0.0,-1.0
342697095,342696871,0.072412856,0.07712349,-0.07958412,0.26887003,0.0,0.0,0.0,-1.0
342798333,342798108,0.11348365,0.07618326,-0.07994646,0.27057815,0.0,0.0,0.0,-1.0
342897081,342896843,0.069550894,0.06133199,-0.08429361,0.27218768,0.0,0.0,0.0,-1.0
342998309,342998079,0.18169996,0.063681275,-0.07764037,0.26932192,0.0,0.0,0.0,-1.0
343099539,343099317,0.04777086,0.05673091,-0.08293176,0.26908967,0.0,0.0,0.0,-1.0
343198284,343198052,0.029733093,0.081335664,-0.082133345,0.26411673,0.0,0.0,0.0,-1.0
343299503,343299285,0.2120027,0.062300015,-0.08186681,0.2641448,0.0,0.0,0.0,-1.0
343396993,343396771,0.07338991,0.07753032,-0.07592234,0.27126625,0.0,0.0,0.0,-1.0
343498244,343498011,0.066308275,0.06813838,-0.07604828,0.2711328,0.0,0.0,0.0,-1.0
343596965,343596743,-0.047278266,0.092566185,-0.07921066,0.26378098,0.0,0.0,0.0,-1.0
343698203,343697979,0.010666459,0.08171622,-0.077247046,0.25578433,0.0,0.0,0.0,-1.0
343799440,343799217,0.15621391,0.09458523,-0.0794194,0.26575297,0.0,0.0,0.0,-1.0
343898188,343897950,0.13450705,0.053600274,-0.0770961,0.27424037,0.0,0.0,0.0,-1.0
343999406,343999186,0.16025619,0.09175865,-0.079808496,0.2718837,0.0,0.0,0.0,-1.0
344096896,344096671,0.23302788,0.07456168,-0.07748692,0.26931602,0.0,0.0,0.0,-1.0
344198132,344197907,0.009470975,0.08586915,-0.073262446,0.26570448,0.0,0.0,0.0,-1.0
344296867,344296643,0.03962594,0.0712501,-0.07877906,0.26373607,0.0,0.0,0.0,-1.0
344398103,344397880,-0.0013497238,0.09852521,-0.0840049,0.26468056,0.0,0.0,0.0,-1.0
344496852,344496615,0.13777407,0.06920573,-0.080199115,0.26500037,0.0,0.0,0.0,-1.0
344598079,344597851,0.006758801,0.06782245,-0.07881108,0.26628742,0.0,0.0,0.0,-1.0
344699304,344699085,0.014780353,0.059225786,-0.07948261,0.2635624,0.0,0.0,0.0,-1.0
344796802,344796578,0.18328334,0.08356987,-0.076308385,0.26351732,0.0,0.0,0.0,-1.0
344899289,344899057,0.0762267,0.066248246,-0.079987176,0.25781143,0.0,0.0,0.0,-1.0
344996771,344996543,-0.014296286,0.08186865,-0.07316821,0.25747553,0.0,0.0,0.0,-1.0
345098023,345097787,0.038323928,0.08058533,-0.0737195,0.26314864,0.0,0.0,0.0,-1.0
345199237,345199014,0.05805127,0.05087308,-0.07921811,0.26261765,0.0,0.0,0.0,-1.0
345297972,345297750,0.10106426,0.11566263,-0.07775794,0.26579502,0.0,0.0,0.0,-1.0
345399215,345398989,0.16889296,0.03679859,-0.07570427,0.26824042,0.0,0.0,0.0,-1.0
345496696,345496471,0.16428538,0.054404262,-0.0820042,0.2687785,0.0,0.0,0.0,-1.0
345599214,345598994,0.0655245,0.06702561,-0.081807874,0.26526198,0.0,0.0,0.0,-1.0
345696665,345696442,0.05158047,0.08516808,-0.07553829,0.26714736,0.0,0.0,0.0,-1.0
345797906,345797682,0.05660825,0.08243385,-0.0790291,0.26393223,0.0,0.0,0.0,-1.0
345899133,345898914,0.14182745,0.066135146,-0.07618806,0.26356843,0.0,0.0,0.0,-1.0
345997875,345997649,0.22572488,0.06566971,-0.076983154,0.25893372,0.0,0.0,0.0,-1.0
346099107,346098884,0.09426469,0.067912675,-0.078478955,0.2578084,0.0,0.0,0.0,-1.0
346197853,346197620,0.036018234,0.085846715,-0.0762743,0.26510334,0.0,0.0,0.0,-1.0
346299076,346298856,0.06573633,0.081190564,-0.07273558,0.27350378,0.0,0.0,0.0,-1.0
346396566,346396342,0.14762928,0.07437658,-0.07878017,0.26775578,0.0,0.0,0.0,-1.0
346497798,346497577,0.053760055,0.061047263,-0.07784222,0.26744375,0.0,0.0,0.0,-1.0
346600290,346600062,0.11401087,0.080947496,-0.075130224,0.26112995,0.0,0.0,0.0,-1.0
346697774,346697549,0.017363913,0.067818925,-0.07774574,0.25941566,0.0,0.0,0.0,-1.0
346799013,346798784,0.15722303,0.089353584,-0.07450066,0.26145884,0.0,0.0,0.0,-1.0
346897797,346897562,0.13097726,0.11323949,-0.07374613,0.27299204,0.0,0.0,0.0,-1.0
346998977,346998756,0.011313612,0.0813144,-0.07840856,0.27282766,0.0,0.0,0.0,-1.0
347096470,347096242,0.067128345,0.09519572,-0.07641069,0.2719368,0.0,0.0,0.0,-1.0
347197704,347197481,-0.030283954,0.09222479,-0.07986075,0.26129127,0.0,0.0,0.0,-1.0
347300181,347299962,0.04978863,0.08747839,-0.073772155,0.26012698,0.0,0.0,0.0,-1.0
347397673,347397448,0.04387294,0.064512305,-0.07857592,0.2684267,0.0,0.0,0.0,-1.0
347498917,347498694,0.19080563,0.12534411,-0.075357005,0.27464354,0.0,0.0,0.0,-1.0
347597650,347597420,0.27053264,0.054192845,-0.077961266,0.27141315,0.0,0.0,0.0,-1.0
347698875,347698654,-0.035801273,0.10700258,-0.07470232,0.2663212,0.0,0.0,0.0,-1.0
347796365,347796140,-0.06029937,0.08304869,-0.07132222,0.26202932,0.0,0.0,0.0,-1.0
347898859,347898628,0.13943869,0.07376548,-0.072337784,0.258617,0.0,0.0,0.0,-1.0
348000080,347999861,0.015260221,0.07922764,-0.077132195,0.26645276,0.0,0.0,0.0,-1.0
348097583,348097347,0.08906821,0.090372026,-0.07471087,0.26549765,0.0,0.0,0.0,-1.0
348198803,348198584,-0.040770218,0.09315419,-0.07396326,0.2644463,0.0,0.0,0.0,-1.0
348297539,348297318,0.13084397,0.09241764,-0.078609325,0.26298234,0.0,0.0,0.0,-1.0
348398781,348398554,0.14551133,0.052397307,-0.07511554,0.26536468,0.0,0.0,0.0,-1.0
348496259,348496039,-0.046903525,0.08974885,-0.07532586,0.26634097,0.0,0.0,0.0,-1.0
348598751,348598525,0.16378267,0.032924935,-0.07376179,0.27202612,0.0,0.0,0.0,-1.0
348700014,348699794,0.064063214,0.0707364,-0.07889023,0.26860616,0.0,0.0,0.0,-1.0
348797467,348797246,0.082221605,0.07971994,-0.07531227,0.26818892,0.0,0.0,0.0,-1.0
348898702,348898481,0.010429102,0.0733705,-0.0781027,0.26559544,0.0,0.0,0.0,-1.0
348997441,348997217,0.012306431,0.084986664,-0.0762007,0.261629,0.0,0.0,0.0,-1.0
349098739,349098508,0.07596749,0.06617217,-0.070180565,0.26399678,0.0,0.0,0.0,-1.0
349196168,349195938,0.098642014,0.07203702,-0.075719155,0.26489428,0.0,0.0,0.0,-1.0
349298645,349298425,0.12788475,0.08045851,-0.07428682,0.27028975,0.0,0.0,0.0,-1.0
349399878,349399659,0.13392848,0.07079971,-0.079118796,0.27115074,0.0,0.0,0.0,-1.0
349497374,349497150,0.15367636,0.07488088,-0.0779536,0.27100503,0.0,0.0,0.0,-1.0
349599854,349599629,0.032409325,0.047721837,-0.071694076,0.26672843,0.0,0.0,0.0,-1.0
349697350,349697128,0.06789077,0.06976246,-0.06951697,0.2690671,0.0,0.0,0.0,-1.0
349798574,349798352,0.031494368,0.049005434,-0.07445411,0.27110156,0.0,0.0,0.0,-1.0
349897321,349897087,-0.038963977,0.05292303,-0.0760093,0.26878345,0.0,0.0,0.0,-1.0
349998553,349998329,0.15764764,0.11052517,-0.07844447,0.26727578,0.0,0.0,0.0,-1.0
350099789,350099557,0.03405673,0.03929174,-0.07073124,0.26395285,0.0,0.0,0.0,-1.0
350197275,350197043,0.05651439,0.08723591,-0.07623926,0.2703549,0.0,0.0,0.0,-1.0
350299755,350299528,-0.027290216,0.10322218,-0.073739104,0.27247778,0.0,0.0,0.0,-1.0
350397235,350397014,0.08047342,0.06900668,-0.08228922,0.26974988,0.0,0.0,0.0,-1.0
350498478,350498251,0.20775737,0.052773472,-0.0759698,0.27226925,0.0,0.0,0.0,-1.0
350597209,350596984,0.22308327,0.04419568,-0.07681304,0.2691635,0.0,0.0,0.0,-1.0
350698443,350698220,0.0915152,0.08969652,-0.082597375,0.26901782,0.0,0.0,0.0,-1.0
350799672,350799455,0.17408976,0.097132415,-0.07722739,0.27165973,0.0,0.0,0.0,-1.0
350897167,350896943,0.1324923,0.038483817,-0.080835186,0.27190465,0.0,0.0,0.0,-1.0
350999645,350999426,0.031320248,0.048716128,-0.07270562,0.2701807,0.0,0.0,0.0,-1.0
351097142,351096915,0.13853998,0.064002536,-0.07264447,0.26791263,0.0,0.0,0.0,-1.0
351198420,351198192,0.028323917,0.09593358,-0.07847447,0.27388072,0.0,0.0,0.0,-1.0
351297107,351296882,0.036833815,0.089624025,-0.076801315,0.2783148,0.0,0.0,0.0,-1.0
351398339,351398118,0.10898201,0.12931211,-0.079914995,0.27283853,0.0,0.0,0.0,-1.0
351499570,351499353,0.009279368,0.08563281,-0.075880006,0.22523373,0.0,0.0,0.0,-1.0
351598324,351598091,0.09940309,0.027589777,-0.07488679,0.23907776,0.0,0.0,0.0,-1.0
351699545,351699324,0.16740492,0.07246662,-0.07399503,0.26653928,0.0,0.0,0.0,-1.0
351797037,351796810,0.07298808,0.08604598,-0.07584675,0.3030675,0.0,0.0,0.0,-1.0
351898268,351898046,0.18836163,0.045200393,-0.07473383,0.28625566,0.0,0.0,0.0,-1.0
351997014,351996781,0.15363137,0.13141926,-0.07704362,0.26570868,0.0,0.0,0.0,-1.0
352098242,352098019,0.19677226,0.11361415,-0.07455817,0.26693237,0.0,0.0,0.0,-1.0
352199479,352199254,0.05520714,0.0706246,-0.07837987,0.26417324,0.0,0.0,0.0,-1.0
352298221,352297992,-0.0012656203,0.07492144,-0.0736398,0.24892509,0.0,0.0,0.0,-1.0
352399440,352399222,0.08308236,0.039896686,-0.06319984,0.25571874,0.0,0.0,0.0,-1.0
352496930,352496707,-0.033284217,0.09247999,-0.074138805,0.27434358,0.0,0.0,0.0,-1.0
352598165,352597943,0.13127187,0.08755408,-0.07492115,0.27308202,0.0,0.0,0.0,-1.0
352696903,352696678,0.022690937,0.07831989,-0.0736218,0.2686792,0.0,0.0,0.0,-1.0
352798135,352797913,0.04920759,0.12783994,-0.0746918,0.2680542,0.0,0.0,0.0,-1.0
352899366,352899148,0.08998689,0.07806467,-0.07172667,0.26368117,0.0,0.0,0.0,-1.0
352998105,352997884,0.0989213,0.072519235,-0.07494913,0.26140267,0.0,0.0,0.0,-1.0
353099345,353099119,0.18101308,0.07744574,-0.07496144,0.26561368,0.0,0.0,0.0,-1.0
353196830,353196609,0.04191496,0.1139427,-0.07545172,0.273437,0.0,0.0,0.0,-1.0
353299326,353299097,0.20222539,0.02656854,-0.07245758,0.27025133,0.0,0.0,0.0,-1.0
353396796,353396575,0.057242583,0.08945011,-0.073513314,0.2687458,0.0,0.0,0.0,-1.0
353498033,353497810,0.23740657,0.06945765,-0.07445447,0.26351613,0.0,0.0,0.0,-1.0
353599264,353599045,0.030598382,0.074118145,-0.07504506,0.26567438,0.0,0.0,0.0,-1.0
353698000,353697781,0.0006435484,0.06196017,-0.07463379,0.26284802,0.0,0.0,0.0,-1.0
353799243,353799016,0.052013017,0.07741521,-0.07632354,0.26509547,0.0,0.0,0.0,-1.0
353896722,353896502,0.017306164,0.07572866,-0.073177285,0.26760787,0.0,0.0,0.0,-1.0
353999214,353998987,0.13684733,0.07128599,-0.07547476,0.25745633,0.0,0.0,0.0,-1.0
354096694,354096472,0.062347326,0.05880695,-0.06932401,0.2137862,0.0,0.0,0.0,-1.0
354197927,354197707,0.06184697,0.06996549,-0.068521865,0.26431784,0.0,0.0,0.0,-1.0
354299161,354298942,0.147533,0.10021335,-0.07218506,0.2810953,0.0,0.0,0.0,-1.0
354397902,354397679,0.04772897,0.054550935,-0.07086821,0.27382737,0.0,0.0,0.0,-1.0
354499134,354498913,0.1609392,0.063571714,-0.07625186,0.26637304,0.0,0.0,0.0,-1.0
354596620,354596398,0.14590015,0.07246034,-0.071978964,0.26015046,0.0,0.0,0.0,-1.0
354699103,354698883,-0.006147029,0.047773555,-0.07272271,0.26495323,0.0,0.0,0.0,-1.0
354796591,354796369,0.046567064,0.06314637,-0.06954587,0.26187965,0.0,0.0,0.0,-1.0
354897827,354897604,0.097083695,0.07277183,-0.07021002,0.2611598,0.0,0.0,0.0,-1.0
355000330,355000089,-0.09582148,0.07453106,-0.071959235,0.2804114,0.0,0.0,0.0,-1.0
355097793,355097574,-0.07310485,0.08074236,-0.07345533,0.25941417,0.0,0.0,0.0,-1.0
355199026,355198807,0.04836129,0.09912724,-0.07390536,0.25646028,0.0,0.0,0.0,-1.0
355297769,355297545,0.111875124,0.0640941,-0.0712764,0.26367134,0.0,0.0,0.0,-1.0
355399011,355398780,-0.0061430433,0.07700716,-0.07617934,0.26506355,0.0,0.0,0.0,-1.0
355496488,355496267,0.106815144,0.060737144,-0.07770173,0.26587242,0.0,0.0,0.0,-1.0
355597721,355597501,0.14197712,0.0619914,-0.074199274,0.26761577,0.0,0.0,0.0,-1.0
355701472,355701236,0.15070216,0.09036201,-0.07621397,0.29530764,0.0,0.0,0.0,-1.0
355797690,355797471,0.16209838,0.0794886,-0.077594094,0.2802461,0.0,0.0,0.0,-1.0
355898931,355898707,0.08171238,0.07423207,-0.070990965,0.24611746,0.0,0.0,0.0,-1.0
355997664,355997441,0.11450307,0.06748886,-0.072001085,0.25732315,0.0,0.0,0.0,-1.0
356098898,356098678,0.025404781,0.0550004,-0.07172895,0.24727386,0.0,0.0,0.0,-1.0
356196390,356196166,0.12305922,0.04863975,-0.06961264,0.26619685,0.0,0.0,0.0,-1.0
356297666,356297438,0.19367634,0.045017768,-0.070996545,0.26625323,0.0,0.0,0.0,-1.0
356400104,356399882,-0.01157429,0.11199254,-0.07357129,0.26844904,0.0,0.0,0.0,-1.0
356497590,356497367,-0.095290326,0.039479718,-0.06904107,0.26626012,0.0,0.0,0.0,-1.0
356598824,356598602,0.062302437,0.079864874,-0.074221395,0.26903787,0.0,0.0,0.0,-1.0
356697556,356697337,0.16679001,0.0676947,-0.07882708,0.28924,0.0,0.0,0.0,-1.0
356798797,356798572,0.081877075,0.09347919,-0.07489408,0.25720465,0.0,0.0,0.0,-1.0
356896279,356896058,0.108648784,0.03175033,-0.068046756,0.2599927,0.0,0.0,0.0,-1.0
356998771,356998543,0.12424966,0.0841106,-0.07238162,0.26473132,0.0,0.0,0.0,-1.0
357101257,357101029,-0.022793625,0.058544893,-0.06902984,0.26822096,0.0,0.0,0.0,-1.0
357197490,357197263,-8.666322e-05,0.09867024,-0.07503867,0.28577223,0.0,0.0,0.0,-1.0
357298725,357298498,0.083024785,0.048553005,-0.08016303,0.283103,0.0,0.0,0.0,-1.0
357397452,357397233,0.14437906,0.07323782,-0.07744781,0.24713959,0.0,0.0,0.0,-1.0
357498696,357498468,0.10807553,0.069275655,-0.079618916,0.2833078,0.0,0.0,0.0,-1.0
357596178,357595953,0.11835183,0.052610893,-0.079394944,0.26425755,0.0,0.0,0.0,-1.0
357698662,357698438,0.13992357,0.07581473,-0.07493587,0.26566243,0.0,0.0,0.0,-1.0
357799896,357799673,0.10432453,0.06617429,-0.07233717,0.26274842,0.0,0.0,0.0,-1.0
357897383,357897158,0.051063556,0.062597774,-0.07756314,0.26059446,0.0,0.0,0.0,-1.0
357999872,357999643,0.20445086,0.06925506,-0.0707678,0.25495303,0.0,0.0,0.0,-1.0
358097349,358097129,0.038215745,0.088930786,-0.0715311,0.26483884,0.0,0.0,0.0,-1.0
358198593,358198364,0.05260251,0.072669044,-0.07346803,0.26982713,0.0,0.0,0.0,-1.0
358297325,358297099,0.05104132,0.07044353,-0.07627821,0.26640126,0.0,0.0,0.0,-1.0
358398555,358398334,0.14920942,0.05683009,-0.07252523,0.26376387,0.0,0.0,0.0,-1.0
358499799,358499568,0.102524914,0.06720958,-0.0697785,0.25645736,0.0,0.0,0.0,-1.0
358597274,358597054,-0.011865365,0.05217387,-0.075277604,0.26711652,0.0,0.0,0.0,-1.0
358699765,358699538,0.1948709,0.0732884,-0.07200038,0.26630768,0.0,0.0,0.0,-1.0
358797244,358797024,0.035948806,0.04163423,-0.073517084,0.27039874,0.0,0.0,0.0,-1.0
358898526,358898303,0.12686346,0.07171914,-0.076325715,0.26377538,0.0,0.0,0.0,-1.0
358997225,358996996,0.05265266,0.06440002,-0.0732212,0.27008596,0.0,0.0,0.0,-1.0
359098454,359098229,0.13479377,0.054719,-0.072447196,0.27135006,0.0,0.0,0.0,-1.0
359199686,359199463,0.02009683,0.07586478,-0.07603789,0.27334377,0.0,0.0,0.0,-1.0
359297176,359296949,0.12571207,0.100491576,-0.07415533,0.2700719,0.0,0.0,0.0,-1.0
359399668,359399434,0.0068224114,0.11418924,-0.07311348,0.27214947,0.0,0.0,0.0,-1.0
359497142,359496920,0.1726539,0.09512111,-0.074682735,0.264598,0.0,0.0,0.0,-1.0
359598376,359598154,0.07120999,0.014049816,-0.07513317,0.26406372,0.0,0.0,0.0,-1.0
359697110,359696888,0.11112209,0.051804435,-0.0736769,0.27237672,0.0,0.0,0.0,-1.0
359798375,359798153,0.17042863,0.105755694,-0.07385049,0.26946267,0.0,0.0,0.0,-1.0
359899581,359899358,0.070928834,0.02873448,-0.07315542,0.26449028,0.0,0.0,0.0,-1.0
359998330,359998095,0.12758893,0.045608584,-0.067696944,0.26351705,0.0,0.0,0.0,-1.0
360099556,360099329,0.09461477,0.08111868,-0.07111265,0.26566523,0.0,0.0,0.0,-1.0
360197034,360196813,0.12787415,0.13156977,-0.072929345,0.27006322,0.0,0.0,0.0,-1.0
360298270,360298049,0.13449349,0.058092687,-0.07133705,0.2712202,0.0,0.0,0.0,-1.0
360397004,360396783,0.10093342,0.029639581,-0.066320896,0.27440494,0.0,0.0,0.0,-1.0
360498242,360498018,0.00923065,0.10025366,-0.0675768,0.2663108,0.0,0.0,0.0,-1.0
360599478,360599252,-0.045869537,0.026669424,-0.064508334,0.26366407,0.0,0.0,0.0,-1.0
360698216,360697987,0.14446515,0.046220154,-0.06689111,0.26668835,0.0,0.0,0.0,-1.0
360799505,360799279,0.0997137,0.07822304,-0.07146302,0.27107897,0.0,0.0,0.0,-1.0
360896938,360896708,0.1125199,0.06890929,-0.06649803,0.26901543,0.0,0.0,0.0,-1.0
360998165,360997942,0.09558179,0.03855621,-0.069757804,0.2710017,0.0,0.0,0.0,-1.0
361096900,361096677,0.22539192,0.06169681,-0.06321857,0.27379864,0.0,0.0,0.0,-1.0
361198132,361197912,0.06760689,0.050687764,-0.06779694,0.26891318,0.0,0.0,0.0,-1.0
361299372,361299147,0.12011813,0.07595953,-0.06908515,0.26957002,0.0,0.0,0.0,-1.0
