timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
615938629,-0.021892449,-0.1283155,0.00022124135,0.0,0.0,-0.001
615958637,-0.021378402,-0.12810123,0.00058448606,0.0,0.0,-0.001
615978634,-0.020444702,-0.12717235,0.0004380589,0.0,0.0,-0.001
615998578,-0.02017786,-0.1261934,0.000107115615,0.0,0.0,-0.001
616018612,-0.021061702,-0.12523858,0.00013829385,0.0,0.0,-0.001
616033638,-0.02029896,-0.123891324,-0.00016727534,0.0,0.0,-0.001
616058558,-0.01974223,-0.12445277,0.00015258632,0.0,0.0,-0.001
616078580,-0.021246295,-0.12448879,-1.9063886e-05,0.0,0.0,-0.001
616098617,-0.021329032,-0.12540215,-2.0228543e-05,0.0,0.0,-0.001
616118607,-0.021669514,-0.12607339,-0.00022034936,0.0,0.0,-0.001
616138591,-0.022442423,-0.12629794,-0.00020899474,0.0,0.0,-0.001
616158588,-0.0226877,-0.12688771,0.00033160872,0.0,0.0,-0.001
616173590,-0.02285299,-0.1277639,0.00047168895,0.0,0.0,-0.001
616198636,-0.022517744,-0.12787853,-0.00021846415,0.0,0.0,-0.001
616218553,-0.022400076,-0.12764266,5.018823e-05,0.0,0.0,-0.001
616238552,-0.022262905,-0.12725496,8.667544e-05,0.0,0.0,-0.001
616258570,-0.023063641,-0.12902783,0.0019137871,0.0,0.0,-0.001
616278509,-0.012319313,-0.13203286,0.002092068,0.0,0.0,-0.007444425
616298570,-0.0059901974,-0.13491131,0.0020749406,0.0,0.0,-0.01063627
616313474,-0.005367834,-0.1354586,0.002227507,0.0,0.0,-0.01063627
616338474,-0.010284822,-0.12109558,0.0023615407,0.0,0.0,-0.016533691
616358512,0.00019675691,-0.13317212,0.0021669804,0.0,0.0,-0.019478539
616378556,-0.014922243,-0.11267446,0.002181878,0.0,0.0,-0.023162091
616398492,-0.0116097815,-0.101236686,0.0024311764,0.0,0.0,-0.025469258
616418508,0.0040534725,-0.107870094,0.0027360264,0.0,0.0,-0.02797594
616438518,0.004298153,-0.09310578,0.002544705,0.0,0.0,-0.03171519
616453536,0.0050926227,-0.08976431,0.002903081,0.0,0.0,-0.03171519
616478553,-0.0008446432,-0.14938349,0.0035156817,0.0,0.0,-0.034134313
616498544,-0.034836154,-0.17055745,0.0035511262,0.0,0.0,-0.036458205
616518437,-0.00707834,-0.1628746,0.0033112068,0.0,0.0,-0.04158661
616538495,-0.040435493,-0.11141198,0.0029128948,0.0,0.0,-0.045129646
616558532,0.0348921,-0.113716684,0.0036717998,0.0,0.0,-0.051127225
616578451,-0.0010674385,-0.08202573,0.0037255771,0.0,0.0,-0.054850213
616593490,0.0008289262,-0.08399514,0.00424775,0.0,0.0,-0.054850213
616618484,0.006466078,-0.071122505,0.004196024,0.0,0.0,-0.06440018
616638431,0.03691514,-0.08457022,0.0050084936,0.0,0.0,-0.06732889
616658502,0.0100584505,-0.1315701,0.0054505733,0.0,0.0,-0.06820181
616678514,-0.044026252,-0.1196794,0.0052191564,0.0,0.0,-0.07045362
616698403,0.010966686,-0.10922621,0.0058606374,0.0,0.0,-0.07661926
616718447,0.03791443,-0.14124882,0.0059919255,0.0,0.0,-0.08021207
616733402,0.037696466,-0.13992062,0.0064805835,0.0,0.0,-0.08021207
616758430,-0.0019120491,-0.14173484,0.006961985,0.0,0.0,-0.08730516
616778433,0.076965734,-0.041314416,0.007061069,0.0,0.0,-0.09593638
616798455,-0.063995495,-0.107121654,0.0070846756,0.0,0.0,-0.097231545
616818417,0.072650135,-0.06199039,0.007929561,0.0,0.0,-0.10471202
616838432,-0.013185833,-0.1252661,0.0072928676,0.0,0.0,-0.10874457
616858467,0.061953653,-0.051080357,0.009082827,0.0,0.0,-0.1112565
616873417,0.06059206,-0.04956795,0.009273359,0.0,0.0,-0.1112565
616898422,0.0335421,-0.09054883,0.009598558,0.0,0.0,-0.12058271
616918569,0.034848515,-0.032672945,0.010022174,0.0,0.0,-0.12805997
616938413,-0.0021822818,-0.133554,0.009940863,0.0,0.0,-0.12869558
616958441,0.06136623,-0.084569685,0.010747436,0.0,0.0,-0.13719565
616978426,0.013486602,-0.039452355,0.012501647,0.0,0.0,-0.14165287
616998365,0.07540749,-0.07541611,0.011901293,0.0,0.0,-0.14675634
617013412,0.072210036,-0.07500712,0.012291838,0.0,0.0,-0.14675634
617038407,-0.014855077,-0.037898127,0.012937327,0.0,0.0,-0.15781233
617058367,0.043857384,-0.03716905,0.012832446,0.0,0.0,-0.16318916
617078462,0.075873785,-0.014412195,0.013846684,0.0,0.0,-0.16910867
617098543,0.081921704,0.006855754,0.015111605,0.0,0.0,-0.17395818
617118466,0.11244098,-0.0688698,0.015006687,0.0,0.0,-0.17847107
617138440,0.10992497,-0.07824098,0.014244061,0.0,0.0,-0.1837926
617153487,0.11296865,-0.075595364,0.013295535,0.0,0.0,-0.1837926
617178403,0.036303896,0.011614753,0.011655452,0.0,0.0,-0.19628206
617198422,0.13841912,-0.0011412082,0.008947979,0.0,0.0,-0.19963732
617218436,0.11249473,0.048906885,0.006556423,0.0,0.0,-0.207789
617238384,0.12543824,0.07755113,0.0036891988,0.0,0.0,-0.21295132
617258435,0.22639064,0.045166522,-0.00079411,0.0,0.0,-0.21387689
617278503,0.18173589,0.08574255,-0.0050765635,0.0,0.0,-0.22201113
617293381,0.20051283,0.10323073,-0.007555947,0.0,0.0,-0.22201113
617318371,0.23899926,0.18316934,-0.013807643,0.0,0.0,-0.23501892
617338417,0.35286483,0.19090939,-0.022112848,0.0,0.0,-0.24245337
617358439,0.33281887,0.20993999,-0.029929878,0.0,0.0,-0.24473424
617378425,0.28977686,0.2867582,-0.038351897,0.0,0.0,-0.24868143
617398359,0.26590514,0.3034376,-0.047544964,0.0,0.0,-0.25278544
617418423,0.29077289,0.30381292,-0.056870703,0.0,0.0,-0.25794515
617433402,0.30455017,0.30923554,-0.06280822,0.0,0.0,-0.25794515
617458478,0.42203787,0.28249794,-0.07639668,0.0,0.0,-0.26223543
617478415,0.46856213,0.33430818,-0.08715609,0.0,0.0,-0.26759204
617498387,0.4493152,0.371553,-0.097305164,0.0,0.0,-0.2685939
617518322,0.41738182,0.3735193,-0.106862776,0.0,0.0,-0.27026537
617538368,0.38375574,0.37567818,-0.11648408,0.0,0.0,-0.27305108
617558398,0.4014551,0.3668583,-0.1257598,0.0,0.0,-0.27099976
617573313,0.39100134,0.36067367,-0.13375407,0.0,0.0,-0.27099976
617598337,0.5261675,0.38813952,-0.14582798,0.0,0.0,-0.26163247
617618359,0.45317283,0.421567,-0.15504114,0.0,0.0,-0.2591016
617638341,0.3369884,0.43849045,-0.16337058,0.0,0.0,-0.25203705
617658387,0.29306775,0.44390196,-0.17159235,0.0,0.0,-0.25131646
617678341,0.30828664,0.4108038,-0.17920509,0.0,0.0,-0.24773605
617698284,0.38587576,0.38381064,-0.18697104,0.0,0.0,-0.24511603
617718330,0.44844753,0.3764216,-0.19497082,0.0,0.0,-0.24480622
617738344,0.42648005,0.3622365,-0.20243914,0.0,0.0,-0.24521776
617758276,0.38345248,0.31414932,-0.20849007,0.0,0.0,-0.2464259
617778306,0.30465358,0.27182359,-0.2129899,0.0,0.0,-0.24599425
617798324,0.23554012,0.2499013,-0.2168838,0.0,0.0,-0.24568312
617818307,0.23126991,0.25195324,-0.22114982,0.0,0.0,-0.24845055
617838341,0.26623186,0.25765795,-0.225836,0.0,0.0,-0.2526545
617858317,0.30483362,0.249203,-0.23046124,0.0,0.0,-0.25277323
617878257,0.2524028,0.2493864,-0.2346991,0.0,0.0,-0.253667
617898298,0.1623973,0.26769775,-0.23751493,0.0,0.0,-0.2549118
617918319,0.17068194,0.26258025,-0.24071406,0.0,0.0,-0.25636306
617938236,0.20646706,0.24124739,-0.24339777,0.0,0.0,-0.2563069
617958286,0.3057309,0.23261493,-0.24688096,0.0,0.0,-0.25900483
617978293,0.28202122,0.21806039,-0.25040722,0.0,0.0,-0.25885937
617998245,0.23435184,0.23844713,-0.25366464,0.0,0.0,-0.2586404
618018286,0.20095669,0.22265974,-0.25539652,0.0,0.0,-0.26054922
618038236,0.18490413,0.16689134,-0.2568489,0.0,0.0,-0.2626438
618058184,0.225179,0.14789894,-0.25862932,0.0,0.0,-0.26662156
618078229,0.23311864,0.13599375,-0.26043788,0.0,0.0,-0.26619062
618098280,0.1706087,0.14867963,-0.26227915,0.0,0.0,-0.2645948
618118162,0.09133428,0.15888962,-0.26296404,0.0,0.0,-0.26337436
618138213,0.11402136,0.17760761,-0.26369265,0.0,0.0,-0.26670048
618158220,0.149936,0.16348614,-0.26462972,0.0,0.0,-0.26573962
618178181,0.13052316,0.17612858,-0.2662789,0.0,0.0,-0.2643174
618198237,0.095325805,0.17684942,-0.26656175,0.0,0.0,-0.26253852
618218204,0.15138945,0.13429902,-0.26586336,0.0,0.0,-0.26144367
618238142,0.23823579,0.103461996,-0.2656568,0.0,0.0,-0.26228926
618258193,0.241904,0.0703945,-0.2662157,0.0,0.0,-0.25876716
618278254,0.18982488,0.07299406,-0.26616833,0.0,0.0,-0.25619888
618298134,0.14412901,0.109965265,-0.26454195,0.0,0.0,-0.2577444
618318179,0.15799125,0.12978578,-0.2626944,0.0,0.0,-0.2590154
618338188,0.18113449,0.118322186,-0.26202285,0.0,0.0,-0.2594097
618358152,0.17367901,0.10638712,-0.26173344,0.0,0.0,-0.25999093
618378213,0.14845006,0.08912835,-0.26079503,0.0,0.0,-0.25943184
618398182,0.13245003,0.09105793,-0.25886247,0.0,0.0,-0.26084024
618418126,0.14261201,0.08371417,-0.25740403,0.0,0.0,-0.2627272
618438171,0.15622738,0.050320942,-0.25648153,0.0,0.0,-0.26553702
618458209,0.10255769,0.017315874,-0.25543043,0.0,0.0,-0.26382822
618478098,0.006794712,0.023868661,-0.25411165,0.0,0.0,-0.26158983
618498090,-0.032477297,0.02383647,-0.25130543,0.0,0.0,-0.26111543
618518095,-0.0064559137,0.060065046,-0.24944058,0.0,0.0,-0.26201838
618538167,0.006522787,0.06515801,-0.24849868,0.0,0.0,-0.26124683
618558227,-0.01189835,0.07156304,-0.24747951,0.0,0.0,-0.25913742
618578079,0.0054518995,0.07939161,-0.24576125,0.0,0.0,-0.2597136
618598129,0.021796795,0.0941108,-0.24403471,0.0,0.0,-0.2605119
618618087,0.12964961,0.05002365,-0.2424139,0.0,0.0,-0.2621979
618638122,0.14681166,0.03330398,-0.2410855,0.0,0.0,-0.26339364
618658109,0.11481445,0.005080634,-0.23955074,0.0,0.0,-0.26253667
618678062,0.035526145,0.02866016,-0.23761277,0.0,0.0,-0.26328835
618698070,0.021041099,0.06706953,-0.23479742,0.0,0.0,-0.26523727
618718132,0.07701975,0.06170505,-0.23247935,0.0,0.0,-0.26651168
618738229,0.1029931,0.052275978,-0.23095538,0.0,0.0,-0.2662738
618758050,0.06478603,0.06621536,-0.22963983,0.0,0.0,-0.26627803
618778102,0.060124584,0.093552686,-0.22767124,0.0,0.0,-0.26866525
618798051,0.13142547,0.07382645,-0.22545353,0.0,0.0,-0.27036265
618818079,0.18855347,0.03530869,-0.22350235,0.0,0.0,-0.2736948
618838160,0.18273172,0.02101668,-0.22282526,0.0,0.0,-0.27335772
618858035,0.03483501,0.011765732,-0.222047,0.0,0.0,-0.27042502
618878039,-0.051355142,0.04166022,-0.21893468,0.0,0.0,-0.27279758
618898165,0.0006244079,0.04841014,-0.21552582,0.0,0.0,-0.2731658
618918201,0.102702685,0.043519873,-0.21407826,0.0,0.0,-0.27056015
618938083,0.11464238,0.053759642,-0.21278252,0.0,0.0,-0.265649
618958127,0.19883657,0.08308636,-0.21081118,0.0,0.0,-0.26711836
618978154,0.25030246,0.069368854,-0.20824867,0.0,0.0,-0.27256843
618998118,0.27653578,0.035964515,-0.20641714,0.0,0.0,-0.27213925
619018147,0.1454813,0.042475723,-0.20542634,0.0,0.0,-0.26975915
619038123,-1.7610366e-05,0.09548275,-0.2028238,0.0,0.0,-0.26960203
619058064,0.066458985,0.099237226,-0.1988661,0.0,0.0,-0.27007496
619078127,0.15403472,0.078425676,-0.19629978,0.0,0.0,-0.26866034
619098149,0.18060479,0.0621112,-0.19553384,0.0,0.0,-0.26840037
619118062,0.18819456,0.06487047,-0.0001532975,0.0,0.0,-0.265974
619138098,0.046898197,0.043118674,0.0023088723,0.0,0.0,-0.26373914
619158116,-0.2177697,0.02331462,0.00037934474,0.0,0.0,-0.26188657
619178093,-0.35542956,0.070262246,-0.002691269,0.0,0.0,-0.25902772
619198099,-0.37406224,0.13289058,-0.005533161,0.0,0.0,-0.25548425
619218090,-0.36954653,0.1657796,-0.008424828,0.0,0.0,-0.25187796
619238033,-0.273131,0.07995884,-0.013251783,0.0,0.0,-0.24749145
619258090,-0.1755433,-0.02433112,-0.018421063,0.0,0.0,-0.24296854
619278097,0.05038142,-0.02378896,-0.020102508,0.0,0.0,-0.23758146
619298008,0.25920293,0.0037680462,-0.020423707,0.0,0.0,-0.16272897
619318067,0.29661235,0.0121560395,-0.020616768,0.0,0.0,-0.15228693
619338071,0.2879731,-0.0072961557,-0.018909784,0.0,0.0,-0.14488187
619358042,0.30858362,-0.08381879,-0.0124559635,0.0,0.0,-0.14252062
619378067,0.27231172,-0.20332003,-0.0012397292,0.0,0.0,-0.14565939
619398067,0.22086442,-0.17980333,0.014817274,0.0,0.0,-0.15337391
619417991,0.35134315,-0.18823604,0.038113393,0.0,0.0,-0.16037944
619438049,0.46517706,-0.25072125,0.07131252,0.0,0.0,-0.17184372
619458065,0.51204026,-0.3277687,0.111980125,0.0,0.0,-0.1796885
619477968,0.60982674,-0.31772757,0.16305754,0.0,0.0,-0.18975018
619498039,0.79301006,-0.24196313,0.22436707,0.0,0.0,-0.19715896
619518096,0.9700175,-0.21067153,0.29189193,0.0,0.0,-0.2017311
619538052,0.9960468,-0.1226547,0.3636968,0.0,0.0,-0.20481165
619558038,0.90928704,-0.02515635,0.4389528,0.0,0.0,-0.21188748
619578013,0.8021524,0.09543373,0.5138071,0.0,0.0,-0.2172053
619597956,0.6503888,0.21520028,0.5768923,0.0,0.0,-0.22057216
619618010,0.37579983,0.17137744,0.622455,0.0,0.0,-0.22274417
619637975,0.36773404,0.15529221,0.6554521,0.0,0.0,-0.21810952
619657986,0.14738764,0.13439079,0.67723584,0.0,0.0,-0.21214217
619677951,0.000977748,0.1169155,0.6881902,0.0,0.0,-0.21122815
619697947,-0.056752574,0.06565469,0.69471705,0.0,0.0,-0.20566683
619717988,-0.08115948,-0.03734967,0.69874156,0.0,0.0,-0.19885921
619737926,-0.09198564,-0.071850434,0.7000253,0.0,0.0,-0.19673356
619757894,-0.3612119,-0.024589254,0.6948891,0.0,0.0,-0.19871671
619777939,-0.2521913,-0.0887238,0.69135404,0.0,0.0,-0.20378146
619797931,-0.22363152,-0.15432966,0.6851825,0.0,0.0,-0.20593055
619817942,-0.4746567,0.03628792,0.6716764,0.0,0.0,-0.20992981
619837909,-0.28012526,0.15762666,0.65861046,0.0,0.0,-0.21649247
619857866,-0.46149614,0.3575693,0.6469147,0.0,0.0,-0.22054687
619877879,-0.38883477,0.4312374,0.6316494,0.0,0.0,-0.22427723
619897909,-0.3535384,0.5091134,0.6156726,0.0,0.0,-0.23276897
619917846,-0.4137708,0.67354643,0.60029614,0.0,0.0,-0.23994547
619937846,-0.3683008,0.7723274,0.5817913,0.0,0.0,-0.24288449
619957909,-0.4157571,0.7280386,0.56704444,0.0,0.0,-0.24491237
619977893,-0.539518,0.7191535,0.5511498,0.0,0.0,-0.24666487
619997886,-0.38874388,0.63134885,0.5305991,0.0,0.0,-0.2426528
620017897,-0.25315708,0.45307294,0.51066524,0.0,0.0,-0.23603685
620037829,-0.28451562,0.2765198,0.48997444,0.0,0.0,-0.23519701
620057835,-0.260796,0.086321354,0.46930534,0.0,0.0,-0.2316627
620077875,-0.044556748,-0.1106237,0.4467342,0.0,0.0,-0.23122604
620097816,-0.09440871,-0.29486904,0.4249258,0.0,0.0,-0.22974233
620117818,-0.021639468,-0.40240005,0.40483192,0.0,0.0,-0.22775887
620137870,-0.026604468,-0.21049303,0.38710484,0.0,0.0,-0.2311442
620157948,-0.158018,-0.026532765,0.36852866,0.0,0.0,-0.23186803
620177850,-0.10853185,0.111912,0.35043103,0.0,0.0,-0.23044735
620197846,-0.07338058,0.29649797,0.33221743,0.0,0.0,-0.22787252
620217800,0.039602984,0.42269495,0.3130027,0.0,0.0,-0.22638683
620237804,0.16056201,0.48302636,0.29224345,0.0,0.0,-0.22785081
620257851,0.09581074,0.60599697,0.27543378,0.0,0.0,-0.22952421
620277784,0.08884684,0.47651953,0.25544804,0.0,0.0,-0.23056312
620297790,0.050251544,0.27674523,0.23621076,0.0,0.0,-0.2297675
620317829,0.044521473,0.08882449,0.21855801,0.0,0.0,-0.23162776
620337917,0.06618155,-0.07783989,0.20138083,0.0,0.0,-0.2312032
620357828,0.011677698,-0.18848549,0.18358214,0.0,0.0,-0.23112954
620377811,-0.004421138,-0.3263275,0.1653635,0.0,0.0,-0.23271343
620397771,0.0034715356,-0.4638567,0.14744838,0.0,0.0,-0.23566486
620417779,0.039801665,-0.59743744,0.1303835,0.0,0.0,-0.23273689
620437864,0.08562877,-0.68674767,0.11478828,0.0,0.0,-0.23279814
620457754,0.12822106,-0.7309434,0.09998408,0.0,0.0,-0.23581348
620477750,0.16667308,-0.6996471,0.085612126,0.0,0.0,-0.23794198
620497801,0.19647543,-0.6686692,0.07186606,0.0,0.0,-0.23776178
620517908,0.23862429,-0.682201,0.058692742,0.0,0.0,-0.23588341
620537788,0.29453236,-0.6706369,0.046537634,0.0,0.0,-0.23707244
620557784,0.36513704,-0.639098,0.035767503,0.0,0.0,-0.23874494
620577863,0.44608164,-0.576366,0.025616229,0.0,0.0,-0.23840025
620597740,0.5854492,-0.46521765,0.015685737,0.0,0.0,-0.23784044
620617882,0.7078853,-0.37354398,0.0048456257,0.0,0.0,-0.23940107
620637768,0.76890457,-0.30768365,-0.005761292,0.0,0.0,-0.24113855
620657715,0.7781542,-0.31755352,-0.013973951,0.0,0.0,-0.23944212
620677843,0.771058,-0.35526955,-0.020328073,0.0,0.0,-0.23971532
620697861,0.7401215,-0.37886554,-0.025915492,0.0,0.0,-0.24068347
620717905,0.65745515,-0.4355743,-0.02909277,0.0,0.0,-0.24082232
620737862,0.4736847,-0.3729754,-0.03879892,0.0,0.0,-0.23968577
620757815,0.2875673,-0.3123295,-0.04814405,0.0,0.0,-0.24147356
620777884,0.10649972,-0.2349859,-0.05714095,0.0,0.0,-0.24286267
620797924,-0.060269717,-0.17426158,-0.06522323,0.0,0.0,-0.2387696
620817818,-0.30569473,-0.14324279,-0.07354079,0.0,0.0,-0.23341826
620837862,-0.42902702,-0.033160724,-0.08336635,0.0,0.0,-0.23318398
620857811,-0.49174172,0.07755326,-0.09120135,0.0,0.0,-0.23269664
620877855,-0.49935582,0.22116658,-0.09854131,0.0,0.0,-0.23145328
620897907,-0.49615046,0.33531374,-0.10451609,0.0,0.0,-0.22960638
620917787,-0.42696968,0.36992386,-0.110399134,0.0,0.0,-0.23051442
620937803,-0.4995615,0.3457516,-0.11370643,0.0,0.0,-0.23143712
620957844,-0.5758783,0.39378762,-0.11552729,0.0,0.0,-0.23392585
620977896,-0.5369307,0.4666334,-0.11798462,0.0,0.0,-0.23704128
620997771,-0.5083843,0.53213894,-0.11933752,0.0,0.0,-0.23442204
621017797,-0.41346428,0.5651787,-0.12068388,0.0,0.0,-0.23277172
621037762,-0.39708993,0.5946702,-0.1209104,0.0,0.0,-0.23384382
621057795,-0.4615765,0.6053198,-0.11960791,0.0,0.0,-0.23382497
621077890,-0.56576455,0.58311886,-0.11843476,0.0,0.0,-0.23352186
621097744,-0.61000234,0.6419982,-0.114262015,0.0,0.0,-0.23585495
621117755,-0.52152634,0.6799629,-0.113170534,0.0,0.0,-0.23857749
621137805,-0.48261335,0.6829098,-0.111480094,0.0,0.0,-0.2401298
621157775,-0.4511889,0.6697277,-0.10882236,0.0,0.0,-0.23812264
621177726,-0.47254667,0.63975483,-0.10619144,0.0,0.0,-0.23579071
621197765,-0.3710971,0.52315664,-0.110793434,0.0,0.0,-0.23586534
621217719,-0.26668596,0.32339096,-0.120892316,0.0,0.0,-0.23588496
621237752,-0.042582843,0.24582124,-0.12431796,0.0,0.0,-0.23651515
621257846,0.16789943,0.1932045,-0.12545967,0.0,0.0,-0.23905462
621277712,0.31694508,0.13797523,-0.12766422,0.0,0.0,-0.24101324
621297713,0.5242683,0.13384455,-0.12898122,0.0,0.0,-0.24128062
621317768,0.63387597,0.085096024,-0.13201681,0.0,0.0,-0.23848759
621337816,0.715409,0.053775184,-0.1333049,0.0,0.0,-0.24668115
621357689,0.80365604,0.040922187,-0.13371593,0.0,0.0,-0.25709516
621377729,0.8792048,0.069004595,-0.1332938,0.0,0.0,-0.26762745
621397682,0.89403296,0.11037902,-0.13379991,0.0,0.0,-0.27837208
621417723,0.7902279,0.2428767,-0.13483495,0.0,0.0,-0.288583
621437778,0.75943714,0.24160697,-0.13755724,0.0,0.0,-0.29316226
621457677,0.6985442,0.2379838,-0.13965055,0.0,0.0,-0.29772332
621477649,0.7525313,0.30869603,-0.14277086,0.0,0.0,-0.3077276
621497665,0.7969902,0.3688558,-0.1472458,0.0,0.0,-0.31297457
621517635,0.84885025,0.39095077,-0.15237072,0.0,0.0,-0.3211065
621537630,0.9751582,0.3224264,-0.15544406,0.0,0.0,-0.31373745
621557666,0.97833407,0.27806982,-0.1562134,0.0,0.0,-0.3016033
621577633,0.84021103,0.2110609,-0.15641427,0.0,0.0,-0.28535932
621597677,0.7772985,0.08947469,-0.15130287,0.0,0.0,-0.2730125
621617711,0.7107977,-0.10090769,-0.13947079,0.0,0.0,-0.2564727
621637549,0.49542588,-0.1530905,-0.13561639,0.0,0.0,-0.2429256
621657544,0.24358734,-0.15492815,-0.13447326,0.0,0.0,-0.23388511
621677614,0.12195111,-0.23782477,-0.12705122,0.0,0.0,-0.22074452
621697587,0.06734012,-0.30517814,-0.120388076,0.0,0.0,-0.20866409
621717539,-0.117871225,-0.29422605,-0.11905356,0.0,0.0,-0.1983756
621737588,-0.2306003,-0.34232047,-0.11335793,0.0,0.0,-0.19185968
621757537,-0.38089412,-0.34281307,-0.1105614,0.0,0.0,-0.19893883
621777574,-0.54193336,-0.41974047,-0.104844876,0.0,0.0,-0.2039783
621797631,-0.54936045,-0.437353,-0.1010753,0.0,0.0,-0.21288627
621817513,-0.45447576,-0.47098082,-0.09612007,0.0,0.0,-0.21350871
621837521,-0.48169655,-0.49339327,-0.09401875,0.0,0.0,-0.22219639
621857578,-0.565693,-0.49254432,-0.09434532,0.0,0.0,-0.22826451
621877552,-0.6462946,-0.518805,-0.09360667,0.0,0.0,-0.23190863
621897517,-0.6479807,-0.55470747,-0.0920122,0.0,0.0,-0.23665427
621917555,-0.72429675,-0.4872848,-0.09310731,0.0,0.0,-0.24100874
621937498,-0.770347,-0.42909884,-0.094219275,0.0,0.0,-0.24466217
621957534,-0.8294096,-0.35094735,-0.09534749,0.0,0.0,-0.24847326
621977601,-0.72435224,-0.16423698,-0.09284477,0.0,0.0,-0.24692719
621997487,-0.5100478,-0.051521774,-0.09076754,0.0,0.0,-0.25091586
622017485,-0.31376943,0.046320457,-0.09005899,0.0,0.0,-0.24225137
622037542,-0.1223902,0.08679254,-0.09062622,0.0,0.0,-0.23843186
622057520,0.06934828,0.15576433,-0.090193294,0.0,0.0,-0.24134865
622077464,0.22911389,0.14970155,-0.09013726,0.0,0.0,-0.241342
622097534,0.3572611,0.12587352,-0.090342745,0.0,0.0,-0.2426532
622117473,0.5129316,0.11261275,-0.0900159,0.0,0.0,-0.24332593
622137491,0.7013105,0.091644034,-0.08884405,0.0,0.0,-0.24306731
622157551,0.81935877,0.062008407,-0.08789131,0.0,0.0,-0.2445712
622177456,0.7825776,0.130675,-0.08918083,0.0,0.0,-0.24380003
622197456,0.7450903,0.19415946,-0.091132045,0.0,0.0,-0.24314992
622217505,0.72453034,0.26157397,-0.09383774,0.0,0.0,-0.2424123
622237493,0.7244974,0.3256181,-0.09774281,0.0,0.0,-0.24043013
622257441,0.755077,0.3616008,-0.10201311,0.0,0.0,-0.23685527
622277485,0.7061924,0.46720922,-0.10958454,0.0,0.0,-0.24218078
622297434,0.6738249,0.50883496,-0.11465098,0.0,0.0,-0.23682053
622317461,0.53553313,0.6162548,-0.12229337,0.0,0.0,-0.24106692
622337516,0.4032541,0.6908159,-0.1282235,0.0,0.0,-0.23269205
622357420,0.32400078,0.76291215,-0.1357418,0.0,0.0,-0.24172458
622377420,0.29206955,0.83690536,-0.14555827,0.0,0.0,-0.24576075
622397544,0.26131722,0.9120104,-0.15606403,0.0,0.0,-0.24124534
622417494,0.22255889,0.9620074,-0.16366243,0.0,0.0,-0.23766506
622437405,0.19386813,1.0005093,-0.17035075,0.0,0.0,-0.23673227
622457527,0.26107195,0.9531703,-0.17430766,0.0,0.0,-0.24784446
622477402,0.32581982,0.9205531,-0.17912193,0.0,0.0,-0.24691913
622497490,0.31212133,0.66533065,-0.16396563,0.0,0.0,-0.24102306
622517551,0.26347956,0.46675065,-0.15143695,0.0,0.0,-0.25125265
622537457,0.15968275,0.29138812,-0.13859552,0.0,0.0,-0.25797078
622557449,0.0746443,0.12066645,-0.12649855,0.0,0.0,-0.24875037
