timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
668317116,4259850,4325386,0,0,0,0,0,0.054324497,0.002636248,5.7862854e-07,1036,1000
669261395,4259850,4325386,0,0,0,0,0,0.065991946,0.0022187012,5.451224e-07,1036,1000
670300685,4259850,4325386,0,0,0,0,0,0.054791916,0.0028157616,6.691299e-07,1036,1000
671349816,4259850,4325386,0,0,0,0,0,0.04999773,0.002003368,1.4265011e-06,1036,1000
672279431,4259850,4325386,0,0,0,0,0,0.052679826,0.0023953768,3.424876e-06,1036,1000
673323457,4259850,4325386,0,0,0,0,0,0.046862178,0.002248866,2.6073353e-06,1036,1000
674357800,4259850,4325386,0,0,0,0,0,0.0662733,0.0022853971,3.7447794e-06,1036,1000
675301808,4259850,4325386,0,0,0,0,0,0.061293934,0.0027384688,6.1882697e-06,1036,1000
676351091,4259850,4325386,0,0,0,0,0,0.056429185,0.002034958,5.6876916e-06,1036,1000
677290293,4259850,4325386,0,0,0,0,0,0.054406445,0.0022416967,4.4421477e-06,1036,1000
678339490,4259850,4325386,0,0,0,0,0,0.057910103,0.0025698834,2.6305254e-06,1036,1000
679278776,4259850,4325386,0,0,0,0,0,0.063434616,0.001949938,1.7403617e-06,1036,1000
680327977,4259850,4325386,0,0,0,0,0,0.063555844,0.0024850506,4.893676e-06,1036,1000
681267564,4259850,4325386,0,0,0,0,0,0.06089791,0.0025150557,4.500286e-06,1036,1000
682306667,4259850,4325386,0,0,0,0,0,0.0598325,0.0020729601,3.6710044e-06,1036,1000
683355877,4259850,4325386,0,0,0,0,0,0.055869423,0.0021061422,3.6725412e-06,1036,1000
684294945,4259850,4325386,0,0,0,0,0,0.051990952,0.0020344881,1.8428441e-06,1036,1000
685344148,4259850,4325386,0,0,0,0,0,0.06672132,0.0019874454,1.2974432e-06,1036,1000
686278419,4259850,4325386,0,0,0,0,0,0.049897224,0.0022983067,1.426317e-06,1036,1000
687327603,4259850,4325386,0,0,0,0,0,0.0584423,0.002524235,1.2679831e-06,1036,1000
688256894,4259850,4325386,0,0,0,0,0,0.053822234,0.0023036557,7.3689125e-07,1036,1000
689306091,4259850,4325386,0,0,0,0,0,0.063211285,0.0022385144,6.0741654e-06,1036,1000
690355537,4259850,4325386,0,0,0,0,0,0.05949724,0.0026810465,6.8005947e-06,1036,1000
691294720,4259850,4325386,0,0,0,0,0,0.0636034,0.0023970285,6.075571e-06,1036,1000
692333970,4259850,4325386,0,0,0,0,0,0.055291526,0.0026173834,5.8917603e-06,1036,1000
693273039,4259850,4325386,0,0,0,0,0,0.061429612,0.0023010517,6.4937035e-06,1036,1000
694322240,4259850,4325386,0,0,0,0,0,0.06694333,0.0021905545,3.2678388e-06,1036,1000
695256502,4259850,4325386,0,0,0,0,0,0.053444624,0.002355452,2.662965e-06,1036,1000
696305701,4259850,4325386,0,0,0,0,0,0.057817154,0.002103636,1.1442718e-06,1036,1000
697349887,4259850,4325386,0,0,0,0,0,0.050893456,0.0018802286,4.4706715e-07,1036,1000
698294161,4259850,4325386,0,0,0,0,0,0.07471973,0.0015032574,3.9649964e-07,1036,1000
699338383,4259850,4325386,0,0,0,0,0,0.073914416,0.002165675,4.53503e-07,1036,1000
700277842,4259850,4325386,0,0,0,0,0,0.06527325,0.002314383,6.1299863e-07,1036,1000
701312073,4259850,4325386,0,0,0,0,0,0.055296436,0.0024481388,1.0197297e-06,1036,1000
702351025,4259850,4325386,0,0,0,0,0,0.07474011,0.0019445417,1.1887487e-06,1036,1000
703295346,4259850,4325386,0,0,0,0,0,0.062143628,0.0019950962,7.605332e-07,1036,1000
704339527,4259850,4325386,0,0,0,0,0,0.06653883,0.0025520432,9.825234e-07,1036,1000
705283784,4259850,4325386,0,0,0,0,0,0.074153624,0.0016673506,4.2693574e-07,1036,1000
706327936,4259850,4325386,0,0,0,0,0,0.056791693,0.0018224625,3.8097463e-07,1036,1000
707272270,4259850,4325386,0,0,0,0,0,0.05323316,0.0023074474,8.853642e-07,1036,1000
708321608,4259850,4325386,0,0,0,0,0,0.05601507,0.0027013598,6.8435447e-06,1036,1000
709260744,4259850,4325386,0,0,0,0,0,0.06213201,0.002488769,5.1791653e-06,1036,1000
710300102,4259850,4325386,0,0,0,0,0,0.066563234,0.0022943516,3.96109e-06,1036,1000
711349086,4259850,4325386,0,0,0,0,0,0.06033364,0.0023855146,1.8394352e-06,1036,1000
712293304,4259850,4325386,0,0,0,0,0,0.052487835,0.0025480243,1.7356831e-06,1036,1000
713337495,4259850,4325386,0,0,0,0,0,0.05986011,0.0020651435,8.747334e-07,1036,1000
714281808,4259850,4325386,0,0,0,0,0,0.067833744,0.0025058563,5.97055e-07,1036,1000
715315967,4259850,4325386,0,0,0,0,0,0.04802235,0.0027221735,4.650009e-07,1036,1000
716260267,4259850,4325386,0,0,0,0,0,0.04130173,0.0025443546,4.4756428e-07,1036,1000
717299598,4259850,4325386,0,0,0,0,0,0.064828366,0.002511605,1.4985097e-06,1036,1000
718338707,4259850,4325386,0,0,0,0,0,0.07775506,0.0018972306,6.0684494e-07,1036,1000
719272927,4259850,4325386,0,0,0,0,0,0.06653518,0.001772344,4.597583e-07,1036,1000
720322044,4259850,4325386,0,0,0,0,0,0.051644385,0.0025327583,1.7742004e-06,1036,1000
721266305,4259850,4325386,0,0,0,0,0,0.06711023,0.0020225951,1.0665001e-06,1036,1000
722310485,4259850,4325386,0,0,0,0,0,0.055300582,0.0025431055,1.2014843e-06,1036,1000
723254809,4259850,4325386,0,0,0,0,0,0.057255402,0.0028746328,1.1782785e-06,1036,1000
724294210,4259850,4325386,0,0,0,0,0,0.0551607,0.0027446123,1.5856643e-06,1036,1000
725343122,4259850,4325386,0,0,0,0,0,0.06950993,0.0025545184,7.5318985e-06,1036,1000
726282581,4259850,4325386,0,0,0,0,0,0.0679301,0.0023521616,4.302856e-06,1036,1000
727326797,4259850,4325386,0,0,0,0,0,0.05493396,0.002703255,3.6009903e-06,1036,1000
728255891,4259850,4325386,0,0,0,0,0,0.055925317,0.0024221803,2.270836e-06,1036,1000
729300003,4259850,4325386,0,0,0,0,0,0.049730945,0.0024973769,1.4315126e-06,1036,1000
730349186,4259850,4325386,0,0,0,0,0,0.064244516,0.0028018549,8.417054e-07,1036,1000
731288543,4259850,4325386,0,0,0,0,0,0.067934,0.0024256352,4.4938858e-07,1036,1000
732337615,4259850,4325386,0,0,0,0,0,0.047780134,0.002979158,6.239436e-07,1036,1000
733282059,4259850,4325386,0,0,0,0,0,0.04724392,0.0027969694,1.2787698e-06,1036,1000
734326058,4259850,4325386,0,0,0,0,0,0.06067528,0.0022220754,1.1563169e-06,1036,1000
735270329,4259850,4325386,0,0,0,0,0,0.058988784,0.0022820283,7.673288e-07,1036,1000
736304576,4259850,4325386,0,0,0,0,0,0.06221021,0.002758124,1.8082378e-06,1036,1000
737338801,4259850,4325386,0,0,0,0,0,0.058272794,0.0018844531,1.837314e-06,1036,1000
738282973,4259850,4325386,0,0,0,0,0,0.057249494,0.0024295007,1.7376859e-06,1036,1000
739332155,4259850,4325386,0,0,0,0,0,0.054450247,0.0023813609,2.2261283e-06,1036,1000
740276591,4259850,4325386,0,0,0,0,0,0.05731901,0.0021758073,1.6868765e-06,1036,1000
741325541,4259850,4325386,0,0,0,0,0,0.062234607,0.0023107496,7.75935e-07,1036,1000
742264912,4259850,4325386,0,0,0,0,0,0.06184338,0.0024672276,7.412913e-06,1036,1000
743304047,4259850,4325386,0,0,0,0,0,0.063716866,0.002500677,3.3468623e-06,1036,1000
744353143,4259850,4325386,0,0,0,0,0,0.07165984,0.0026467731,4.297548e-06,1036,1000
745292415,4259850,4325386,0,0,0,0,0,0.062335294,0.002843246,4.678784e-06,1036,1000
746331593,4259850,4325386,0,0,0,0,0,0.0602481,0.0024431236,3.712348e-06,1036,1000
747266122,4259850,4325386,0,0,0,0,0,0.069460146,0.0022783994,6.025708e-06,1036,1000
748315014,4259850,4325386,0,0,0,0,0,0.051898092,0.0026810034,3.2474459e-06,1036,1000
749359285,4259850,4325386,0,0,0,0,0,0.07620173,0.0024129043,2.4796582e-06,1036,1000
750298437,4259850,4325386,0,0,0,0,0,0.06691543,0.0026319523,3.36043e-06,1036,1000
751347607,4259850,4325386,0,0,0,0,0,0.07178016,0.002167368,2.6725452e-06,1036,1000
752281870,4259850,4325386,0,0,0,0,0,0.055041477,0.0021873992,1.2483335e-06,1036,1000
753331079,4259850,4325386,0,0,0,0,0,0.06093175,0.0025038782,5.0489084e-06,1036,1000
754270552,4259850,4325386,0,0,0,0,0,0.061760172,0.0023116143,3.377082e-06,1036,1000
755304790,4259850,4325386,0,0,0,0,0,0.062140815,0.0023042688,1.9564525e-06,1036,1000
756333930,4259850,4325386,0,0,0,0,0,0.07193627,0.002316972,2.1927463e-06,1036,1000
757267923,4259850,4325386,0,0,0,0,0,0.060328953,0.002270851,1.6412098e-06,1036,1000
758317146,4259850,4325386,0,0,0,0,0,0.060297176,0.002660639,1.4053993e-06,1036,1000
759261453,4259850,4325386,0,0,0,0,0,0.05247499,0.0027332462,8.808441e-07,1036,1000
760310491,4259850,4325386,0,0,0,0,0,0.06990082,0.002512117,1.9022694e-06,1036,1000
761349693,4259850,4325386,0,0,0,0,0,0.06444825,0.0024485644,8.230219e-07,1036,1000
762293913,4259850,4325386,0,0,0,0,0,0.06582843,0.0022664526,5.521093e-07,1036,1000
763338300,4259850,4325386,0,0,0,0,0,0.06516422,0.00230394,1.4799675e-06,1036,1000
764272341,4259850,4325386,0,0,0,0,0,0.07898803,0.0024736011,2.095287e-06,1036,1000
765311584,4259850,4325386,0,0,0,0,0,0.056496657,0.0025922405,1.0789267e-06,1036,1000
766355682,4259850,4325386,0,0,0,0,0,0.056756575,0.0023683272,4.1163577e-07,1036,1000
767299961,4259850,4325386,0,0,0,0,0,0.052966643,0.0025270528,2.6218268e-06,1036,1000
768344126,4259850,4325386,0,0,0,0,0,0.07018158,0.0027947598,3.2183427e-06,1036,1000
769288334,4259850,4325386,0,0,0,0,0,0.07101102,0.001951456,1.3013718e-06,1036,1000
770337664,4259850,4325386,0,0,0,0,0,0.06643286,0.001961855,1.9364652e-06,1036,1000
771276756,4259850,4325386,0,0,0,0,0,0.06291667,0.0023438355,1.2998489e-06,1036,1000
772325919,4259850,4325386,0,0,0,0,0,0.06593058,0.002495722,6.5251083e-07,1036,1000
773260163,4259850,4325386,0,0,0,0,0,0.063840084,0.002178931,1.0889981e-06,1036,1000
774289451,4259850,4325386,0,0,0,0,0,0.05607181,0.0024257526,2.9592832e-06,1036,1000
775333544,4259850,4325386,0,0,0,0,0,0.052704923,0.0019708606,3.835612e-06,1036,1000
776277760,4259850,4325386,0,0,0,0,0,0.06453567,0.0019284397,2.879878e-06,1036,1000
777322181,4259850,4325386,0,0,0,0,0,0.06253038,0.0021968195,2.718417e-06,1036,1000
778266161,4259850,4325386,0,0,0,0,0,0.06365814,0.0016666929,8.3167924e-07,1036,1000
779315377,4259850,4325386,0,0,0,0,0,0.05507867,0.0024450985,2.4197932e-06,1036,1000
780354485,4259850,4325386,0,0,0,0,0,0.067185245,0.0022622836,2.7860353e-06,1036,1000
781298729,4259850,4325386,0,0,0,0,0,0.051015284,0.0021478643,2.469073e-06,1036,1000
782337995,4259850,4325386,0,0,0,0,0,0.06843767,0.0020901603,2.6031864e-06,1036,1000
783277326,4259850,4325386,0,0,0,0,0,0.0646226,0.0020691915,2.278842e-06,1036,1000
784321598,4259850,4325386,0,0,0,0,0,0.07009689,0.0020058858,1.2516433e-06,1036,1000
785265543,4259850,4325386,0,0,0,0,0,0.052309364,0.0026854693,6.507175e-06,1036,1000
786314705,4259850,4325386,0,0,0,0,0,0.059937797,0.0020238024,6.5366316e-06,1036,1000
787358864,4259850,4325386,0,0,0,0,0,0.061673466,0.0028086975,2.1542978e-06,1036,1000
788303103,4259850,4325386,0,0,0,0,0,0.06479932,0.0021565168,7.0001164e-07,1036,1000
789342296,4259850,4325386,0,0,0,0,0,0.06343742,0.0023737487,1.2631186e-06,1036,1000
790286513,4259850,4325386,0,0,0,0,0,0.0658804,0.0026659095,1.1507894e-06,1036,1000
791325976,4259850,4325386,0,0,0,0,0,0.064304926,0.0021295787,6.2314007e-07,1036,1000
792269986,4259850,4325386,0,0,0,0,0,0.05499536,0.0022695214,4.5367426e-07,1036,1000
793314131,4259850,4325386,0,0,0,0,0,0.06481656,0.0019264548,3.180099e-07,1036,1000
794358272,4259850,4325386,0,0,0,0,0,0.049429767,0.002607547,4.2978678e-07,1036,1000
795302476,4259850,4325386,0,0,0,0,0,0.059325848,0.0023330909,5.3228746e-07,1036,1000
796346658,4259850,4325386,0,0,0,0,0,0.05696914,0.0019700553,1.0915281e-06,1036,1000
797290873,4259850,4325386,0,0,0,0,0,0.069460064,0.0016502724,7.2293847e-07,1036,1000
798335209,4259850,4325386,0,0,0,0,0,0.07082082,0.0017416509,5.615894e-07,1036,1000
799274335,4259850,4325386,0,0,0,0,0,0.07217834,0.0022418238,5.056403e-07,1036,1000
800323455,4259850,4325386,0,0,0,0,0,0.059080634,0.002628405,2.240887e-06,1036,1000
801358320,4259850,4325386,0,0,0,0,0,0.059530728,0.0025569224,1.4781591e-06,1036,1000
802291941,4259850,4325386,0,0,0,0,0,0.06381669,0.0022854353,2.1046937e-06,1036,1000
803321025,4259850,4325386,0,0,0,0,0,0.064502425,0.0024542925,4.160013e-06,1036,1000
804260265,4259850,4325386,0,0,0,0,0,0.068566605,0.0022142732,1.6564748e-06,1036,1000
805304508,4259850,4325386,0,0,0,0,0,0.07035921,0.0019598824,2.8903394e-06,1036,1000
806348612,4259850,4325386,0,0,0,0,0,0.0680718,0.002294954,1.1657794e-06,1036,1000
807292805,4259850,4325386,0,0,0,0,0,0.060297444,0.0016976105,1.4922019e-06,1036,1000
808332109,4259850,4325386,0,0,0,0,0,0.05416891,0.0021852055,1.2616213e-06,1036,1000
809276242,4259850,4325386,0,0,0,0,0,0.05543327,0.0026430378,1.0954917e-06,1036,1000
810315371,4259850,4325386,0,0,0,0,0,0.061201673,0.0020511155,1.4198836e-06,1036,1000
811360369,4259850,4325386,0,0,0,0,0,0.060145967,0.0016955353,1.2490904e-06,1036,1000
812298940,4259850,4325386,0,0,0,0,0,0.06549214,0.0025832367,3.4732861e-06,1036,1000
813342903,4259850,4325386,0,0,0,0,0,0.063371934,0.0022033984,4.193313e-06,1036,1000
814287142,4259850,4325386,0,0,0,0,0,0.06119488,0.0021007864,1.866116e-06,1036,1000
815331288,4259850,4325386,0,0,0,0,0,0.066767536,0.0019279129,1.0303388e-06,1036,1000
816275528,4259850,4325386,0,0,0,0,0,0.051379133,0.002412902,4.4107182e-06,1036,1000
817314975,4259850,4325386,0,0,0,0,0,0.056774475,0.0023866014,4.7517187e-06,1036,1000
818258926,4259850,4325386,0,0,0,0,0,0.06814798,0.0017383646,3.6905342e-06,1036,1000
819308132,4259850,4325386,0,0,0,0,0,0.073652565,0.002381899,3.6088684e-06,1036,1000
820352231,4259850,4325386,0,0,0,0,0,0.0637489,0.0026597083,2.231949e-06,1036,1000
821281655,4259850,4325386,0,0,0,0,0,0.05915305,0.0026381344,1.3229054e-06,1036,1000
822325624,4259850,4325386,0,0,0,0,0,0.06159387,0.00210664,1.6712152e-06,1036,1000
823269872,4259850,4325386,0,0,0,0,0,0.061121386,0.0028018968,8.7421387e-07,1036,1000
824314261,4259850,4325386,0,0,0,0,0,0.049966954,0.0033498642,8.812117e-06,1036,1000
825258295,4259850,4325386,0,0,0,0,0,0.06036538,0.0024815933,3.1712607e-06,1036,1000
826307459,4259850,4325386,0,0,0,0,0,0.064645275,0.0019769755,1.1451178e-06,1036,1000
827346540,4259850,4325386,0,0,0,0,0,0.06477624,0.001878505,2.2247439e-06,1036,1000
828290863,4259850,4325386,0,0,0,0,0,0.06677065,0.001748587,9.4001905e-07,1036,1000
829335212,4259850,4325386,0,0,0,0,0,0.06129485,0.0025415919,6.163168e-07,1036,1000
830279161,4259850,4325386,0,0,0,0,0,0.06852476,0.0025225722,5.3965766e-07,1036,1000
831313577,4259850,4325386,0,0,0,0,0,0.056812778,0.001964283,3.119982e-07,1036,1000
832257550,4259850,4325386,0,0,0,0,0,0.05898153,0.0030207126,1.6958192e-06,1036,1000
833306771,4259850,4325386,0,0,0,0,0,0.065183826,0.0023042054,3.295223e-06,1036,1000
834350851,4259850,4325386,0,0,0,0,0,0.06568478,0.0022225957,3.7174732e-06,1036,1000
835295081,4259850,4325386,0,0,0,0,0,0.07388651,0.002985967,4.611859e-06,1036,1000
836339305,4259850,4325386,0,0,0,0,0,0.060187876,0.0023424523,2.5753586e-06,1036,1000
837283471,4259850,4325386,0,0,0,0,0,0.057849914,0.002610639,3.8673575e-06,1036,1000
838327727,4259850,4325386,0,0,0,0,0,0.059848037,0.0024312309,5.4946822e-06,1036,1000
839261851,4259850,4325386,0,0,0,0,0,0.070728466,0.0029955504,5.1801394e-06,1036,1000
840296037,4259850,4325386,0,0,0,0,0,0.05851533,0.002396372,2.997536e-06,1036,1000
841335156,4259850,4325386,0,0,0,0,0,0.06651324,0.0023105468,3.2327512e-06,1036,1000
842279383,4259850,4325386,0,0,0,0,0,0.05349764,0.001923716,1.0699341e-06,1036,1000
843323910,4259850,4325386,0,0,0,0,0,0.05643758,0.0017341023,1.7978216e-06,1036,1000
844267773,4259850,4325386,0,0,0,0,0,0.046019547,0.0016497929,2.6139655e-06,1036,1000
845317003,4259850,4325386,0,0,0,0,0,0.059105076,0.002205253,3.0452868e-06,1036,1000
846256138,4259850,4325386,0,0,0,0,0,0.057009943,0.0018967275,2.2719612e-06,1036,1000
847305325,4259850,4325386,0,0,0,0,0,0.0725303,0.0021941923,1.6235435e-06,1036,1000
848354791,4259850,4325386,0,0,0,0,0,0.056153864,0.0019576272,1.5425692e-06,1036,1000
849288679,4259850,4325386,0,0,0,0,0,0.039199427,0.0012392527,4.6303458e-07,1036,1000
850313120,4259850,4325386,0,0,0,0,0,0.01510798,0.00041393252,9.121975e-08,1036,1000
851257057,4259850,4325386,0,0,0,0,0,0.010529973,0.00022811392,2.5542041e-08,1036,1000
852306218,4259850,4325386,0,0,0,0,0,0.010112296,0.00020746455,1.5567997e-08,1036,1000
853350344,4259850,4325386,0,0,0,0,0,0.009689417,0.00023468075,1.7038149e-08,1036,1000
854294627,4259850,4325386,0,0,0,0,0,0.009579646,0.0002356409,1.6364167e-08,1036,1000
855333759,4259850,4325386,0,0,0,0,0,0.008594267,0.00024227789,1.8999406e-08,1036,1000
856277962,4259850,4325386,0,0,0,0,0,0.00485394,8.975416e-05,5.5911102e-09,1036,1000
857322224,4259850,4325386,0,0,0,0,0,0.004187552,4.397935e-05,1.0390525e-09,1036,1000
858261335,4259850,4325386,0,0,0,0,0,0.0037661304,3.9795945e-05,5.351796e-10,1036,1000
859305592,4259850,4325386,0,0,0,0,0,0.005916204,3.9076098e-05,4.689002e-10,1036,1000
860344717,4259850,4325386,0,0,0,0,0,0.0038158242,4.0317373e-05,4.74124e-10,1036,1000
861288860,4259850,4325386,0,0,0,0,0,0.0038304834,3.9081835e-05,4.252145e-10,1036,1000
