timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping
623357118,623356814,3932170,3932170,-0.0010905126,-1.5690008e-05,-0.00020611552,-0.008543302,0.06378205,-0.05960059,4971,4971,0
623857076,623856711,3932170,3932170,0.0010240759,-0.00086463743,0.00021122786,-0.011311892,0.009700901,-0.044680674,4999,4999,0
624356941,624356638,3932170,3932170,-0.0006387334,-2.2084081e-05,-0.00066511775,0.006199712,0.013800529,-0.06316037,5013,5013,0
624856970,624856538,3932170,3932170,-0.0012837761,-0.000483944,-1.6623262e-05,-0.00912916,-0.011850842,-0.058978565,5000,5000,0
625356798,625356449,3932170,3932170,-0.0003628093,-0.00024627868,1.0640664e-05,-0.017009806,-0.00011611267,-0.048456155,4997,4997,0
625856663,625856362,3932170,3932170,3.7566651e-06,-0.0032212255,-0.00030089976,-0.021849606,-0.021106735,-0.056137834,4999,4999,0
626356652,626356278,3932170,3932170,-0.00023107063,-0.0007683565,0.00013005445,-0.025370803,-0.016109623,-0.0563521,5003,5003,0
626856494,626856187,3932170,3932170,-0.0038619558,-4.3705688e-05,0.00061993493,0.005907985,0.0098578045,-0.061392725,4996,4996,0
627356434,627356099,3932170,3932170,0.003009499,0.0016397734,-0.0004306472,0.022790117,-0.022718204,-0.06518805,4999,4999,0
627856315,627856013,3932170,3932170,-0.0014196249,-0.0027408507,0.00028609522,-0.005188336,0.022293298,-0.060338125,5000,5000,0
628356273,628355924,3932170,3932170,-0.001471361,0.0002660297,0.00013356862,-0.013955857,0.011661,-0.047188375,4954,4954,0
628856149,628855836,3932170,3932170,0.002184157,0.0030061456,0.00041878945,-0.0033385009,-0.0014013315,-0.04406405,4996,4996,0
629356105,629355751,3932170,3932170,-0.0051153973,-0.002279915,-0.00028295498,-0.007675887,-0.0021730633,-0.057941724,5002,5002,0
629856074,629855662,3932170,3932170,0.00588283,-0.0004165555,0.00037286425,0.009695095,0.03672419,-0.043692518,5001,5001,0
630355955,630355618,3932170,3932170,0.004933247,0.0028816273,0.0004324444,0.007060056,-0.036421165,-0.043917473,5048,5048,0
630855859,630855484,3932170,3932170,-0.0032410612,-0.0023796798,-0.00013746825,0.0065599,0.052342664,-0.043628193,4999,4999,0
631360697,631360396,3932170,3932170,0.0005805768,-0.0013948632,-0.00017647796,-0.018602641,0.024345273,-0.042913213,4998,4998,0
631855747,631855308,3932170,3932170,0.0003253529,0.00050847535,2.0801433e-05,-0.0057682404,0.026441056,-0.044238456,4998,4998,0
632355564,632355220,3932170,3932170,-0.00027316876,0.00014250007,-0.0007771542,-0.026151363,0.0342561,-0.055869736,5000,5000,0
632855439,632855131,3932170,3932170,0.0013537164,-0.00042609978,0.0003276109,0.009698989,0.026491739,-0.038654823,4995,4995,0
633355387,633355043,3932170,3932170,0.0002787899,-0.00032352415,-0.0014007273,-0.031211523,-0.030980011,-0.046245076,4999,4999,0
633855349,633855006,3932170,3932170,-0.0002336488,0.00068886403,0.0005541224,-0.020161562,-0.044028603,-0.05665378,5046,5046,0
634360209,634359864,3932170,3932170,0.0007463795,0.001794306,0.00024328896,-0.010400667,-0.0068874243,-0.0663971,4999,4999,0
634860118,634859776,3932170,3932170,0.001043173,-0.0012986702,0.0006037082,-0.011137516,-0.08487757,-0.04059246,4984,4984,0
635355092,635354688,3932170,3932170,-0.0008162874,-0.00043564042,-0.00064750394,0.017011493,0.037411384,-0.022375636,4999,4999,0
635854922,635854611,3932170,3932170,0.0017559762,0.00024942114,6.706741e-05,-0.023601074,-0.010829349,-0.050414957,5012,5012,0
636354907,636354509,3932170,3932170,0.0030641924,0.00063782174,0.0007664403,-0.014262022,0.0045559453,-0.0435862,4998,4998,0
636854817,636854420,3932170,3932170,-0.0021636377,0.000121080535,2.7476233e-05,0.0117140105,-0.04365081,-0.055802733,4999,4999,0
637359692,637359342,3932170,3932170,-0.0008904002,0.001674908,-8.069266e-05,0.0049842265,-0.0036636065,-0.057754036,4989,4989,0
637859577,637859241,3932170,3932170,-0.00039234484,0.0017443497,0.00024174993,0.008061737,0.00010591113,-0.04896687,5000,5000,0
638359515,638359154,3932170,3932170,0.00025800025,0.0006588624,8.077785e-05,0.013487374,-0.018503878,-0.05254463,5003,5003,0
638854423,638854063,3932170,3932170,-0.0021324717,-0.00031883558,-7.101722e-05,0.009306102,-0.0024856376,-0.050258867,4999,4999,0
639354274,639353972,3932170,3932170,0.001260967,-0.0020030716,-0.00023888213,-0.022198366,0.015259033,-0.053404473,4999,4999,0
639854184,639853882,3932170,3932170,0.0021850602,-0.0007528578,-0.0015601079,-0.020856066,-0.023259806,-0.04377967,4999,4999,0
640359231,640358792,3932170,3932170,-0.002138719,-0.00015242593,0.0008861981,0.0028653373,-0.00073637353,-0.039822496,4999,4999,0
640859051,640858701,3932170,3932170,0.0025890428,0.00013514297,0.002134105,-0.001219098,0.01349142,-0.028229471,4986,4986,0
641358959,641358611,3932170,3932170,6.904088e-06,1.1016395e-05,0.00028574,-0.023016293,-0.010623012,-0.060879964,5000,5000,0
641858828,641858520,3932170,3932170,0.0016213193,0.0019633458,-0.00046917822,0.014176726,0.05719681,-0.05455031,4999,4999,0
642353831,642353430,3932170,3932170,-0.00015245753,0.0020063086,-0.00010842699,0.018530134,-0.023645934,-0.038387652,4999,4999,0
642858643,642858339,3932170,3932170,-0.003196993,-8.3905645e-05,-0.00025560067,0.011252191,0.014319758,-0.050624207,4999,4999,0
643358584,643358282,3932170,3932170,0.0008884098,-0.00012354284,0.0003165427,0.029470352,-0.023487628,-0.0363377,5033,5033,0
643858529,643858157,3932170,3932170,0.0015194404,-5.1595485e-05,0.00017243353,-0.0060799816,-0.025707584,-0.036528956,4999,4999,0
644358446,644358142,3932170,3932170,-0.0012432243,0.00025229502,-0.00055241445,-0.011487192,-0.021952106,-0.05329184,5024,5024,0
644858296,644857975,3932170,3932170,-0.0008832745,-0.00052302383,-0.0002606434,-0.021390999,-0.013327326,-0.07039894,5000,5000,0
645358201,645357896,3932170,3932170,-0.00027040142,-0.00026588634,-0.00028284054,0.005160355,-0.023475258,-0.03480011,5009,5009,0
645858221,645857791,3932170,3932170,-0.00033832932,-8.190263e-05,-0.00016201772,0.010054594,0.015950482,-0.046351682,4997,4997,0
646358048,646357742,3932170,3932170,-0.0015188913,9.986366e-06,-0.0005826827,-0.004637216,-0.0039606635,-0.058645993,5042,5042,0
646857958,646857607,3932170,3932170,0.0018751193,-0.00031039905,0.00020255748,-0.0060136435,0.021780854,-0.04391991,4998,4998,0
647357915,647357516,3932170,3932170,-0.0015380415,1.1395288e-05,-4.2565138e-05,0.010881662,0.0044039907,-0.06245196,4999,4999,0
647857830,647857425,3932170,3932170,0.0011453432,0.0004087419,0.00035491883,-0.0020236706,0.0020123522,-0.05943592,5001,5001,0
648357687,648357339,3932170,3932170,0.0003777131,0.00014724431,4.7350768e-05,-0.00095729966,-0.03664036,-0.050552767,5005,5005,0
648857553,648857239,3932170,3932170,-0.0026097072,0.00014255369,-0.0002332031,-0.009539663,-0.041352846,-0.05672734,4999,4999,0
649357639,649357146,3932170,3932170,-0.0014880572,3.9645896e-05,-0.0005821326,0.0016879489,-0.018313406,-0.057082195,4999,4999,0
649857353,649857054,3932170,3932170,0.0011072451,6.523733e-05,-0.0002239976,-0.0019736325,-0.021877617,-0.05496101,5000,5000,0
650357296,650356960,3932170,3932170,0.0034858778,-0.00043083756,-0.0004291206,0.0020305011,0.014268587,-0.042088784,4999,4999,0
650857169,650856867,3932170,3932170,0.0022545329,-0.0014675944,-0.00010518819,0.00017564255,-0.008042422,-0.053775664,4999,4999,0
651357122,651356774,3932170,3932170,-0.0005341184,0.0042685783,1.42054605e-05,0.014546464,-0.03997014,-0.061914187,4999,4999,0
651856993,651856681,3932170,3932170,-0.00082966354,0.00076265755,0.00021559438,-0.0063155605,-0.04973229,-0.046487674,4999,4999,0
652356927,652356624,3932170,3932170,0.0027744083,-0.0035799746,-2.5147303e-06,-0.0009951738,0.017592803,-0.056622863,5036,5036,0
652856935,652856500,3932170,3932170,-0.0006723339,0.0003622583,-0.00041850563,-0.002590579,-0.051104367,-0.04320264,5006,5006,0
653356700,653356400,3932170,3932170,-0.0015677921,-0.0018499818,-0.00015271823,0.004176076,-0.017021328,-0.056315664,4988,4988,0
653856659,653856306,3932170,3932170,0.00029908642,-0.00021470334,0.0004577718,-0.010060557,-0.022949561,-0.04603553,5000,5000,0
654356514,654356211,3932170,3932170,7.4675634e-05,-0.00014800219,0.00016479415,0.002161523,-0.030564243,-0.0646839,4997,4997,0
654856505,654856118,3932170,3932170,-0.0002747406,-0.0020296746,0.00024989163,-0.0029584344,-0.018314095,-0.029546835,5000,5000,0
655356332,655356022,3932170,3932170,-0.0016390381,-0.0012116208,-7.07476e-05,-0.004091152,-0.0025947888,-0.061834257,4998,4998,0
655856266,655855958,3932170,3932170,-0.00012650211,0.0012193157,-9.6962e-05,-0.002084034,-0.025361475,-0.048907947,5029,5029,0
656356189,656355833,3932170,3932170,0.0013279946,6.996998e-05,0.00044313676,0.008687998,-0.029589247,-0.04833648,4999,4999,0
656856100,656855743,3932170,3932170,-8.190159e-05,-0.00021222442,-0.00036262296,0.015756031,0.015312053,-0.046456907,5004,5004,0
657355984,657355643,3932170,3932170,-0.0010261032,5.570753e-05,-0.00025540096,-0.015425311,0.04822916,-0.051604204,4987,4987,0
657855908,657855548,3932170,3932170,0.0018541869,-0.00092881464,0.00037121185,-0.00543688,-0.00021316273,-0.05024907,4997,4997,0
658355879,658355452,3932170,3932170,0.0010140948,0.0015011828,0.00012966244,0.026019663,0.0021900092,-0.041196797,4998,4998,0
658860703,658860362,3932170,3932170,0.000548311,0.00045381804,0.00026645526,-0.00431497,0.020283254,-0.047346473,5006,5006,0
659360615,659360260,3932170,3932170,-0.0007827303,0.00014629561,0.0003168614,-0.004000384,-0.026926879,-0.050899405,5000,5000,0
659855558,659855164,3932170,3932170,0.00045966328,-0.00036181178,0.00026819357,0.0072836885,-0.009789209,-0.064776294,4998,4998,0
660355385,660355081,3932170,3932170,-0.0008445857,-0.00013801432,8.771005e-05,0.002966855,-0.035518214,-0.045477066,4996,4996,0
660855323,660854972,3932170,3932170,0.0008370077,0.00043114353,0.00029909206,0.021488998,0.018973451,-0.053871885,4999,4999,0
661355176,661354876,3932170,3932170,0.000602129,0.00011425249,0.00026818443,-0.012816904,-0.029130401,-0.045326896,5000,5000,0
661860158,661859805,3932170,3932170,0.0039939866,-0.00038818893,0.00012323822,0.0008939691,-0.008408448,-0.040928602,5023,5023,0
662360102,662359681,3932170,3932170,0.0019910547,-0.00077490066,0.00047657365,0.007934113,-0.0042855022,-0.05725311,5000,5000,0
662859882,662859584,3932170,3932170,0.0012543905,-3.1055337e-05,0.00059284805,-0.0063778292,-0.034575768,-0.048726544,4999,4999,0
663354859,663354494,3932170,3932170,-0.00017210848,-0.0004383008,-0.0002391526,-0.009802816,0.014224468,-0.051864516,5006,5006,0
663854742,663854436,3932170,3932170,-0.0032784624,0.00032765005,-0.000309486,-0.00014554014,0.025769636,-0.052722435,4952,4952,0
664354638,664354293,3932170,3932170,0.0008177277,0.00019132446,0.00042707156,0.007520107,0.0093500335,-0.040194605,5000,5000,0
664859589,664859193,3932170,3932170,0.0026176944,0.00042815963,0.00040159273,0.013997287,-0.003852513,-0.05034808,4993,4993,0
665359468,665359122,3932170,3932170,-0.0008083565,8.783324e-05,0.00051966985,-0.00068087754,0.0032670544,-0.043366294,5022,5022,0
665859390,665858997,3932170,3932170,0.0011701293,0.00029091156,0.0003389277,0.019475514,-0.02404961,-0.043559305,4998,4998,0
666359207,666358899,3932170,3932170,0.0013134258,-0.00012240399,-0.00067645643,-0.0078045675,-0.024002228,-0.054406185,4992,4992,0
666854109,666853802,3932170,3932170,-0.0004494833,0.00033633312,0.00055387407,-0.0070763025,0.0041894065,-0.057276376,4999,4999,0
667354109,667353703,3932170,3932170,-0.0013149882,-0.0003597792,6.847358e-05,-0.013011793,-0.029132789,-0.0462234,4999,4999,0
667858994,667858603,3932170,3932170,-0.00037505597,0.00015830396,3.771304e-05,-0.005732828,0.041556764,-0.04804211,4999,4999,0
668358813,668358504,3932170,3932170,-0.004043232,0.00015689243,-0.00014261065,0.0049513206,0.0039491267,-0.056971204,4999,4999,0
668858811,668858405,3932170,3932170,-0.00064819976,-0.00034373213,-0.0003868038,-0.0064526442,0.00070321583,-0.054671858,4999,4999,0
669358607,669358305,3932170,3932170,6.6072e-05,8.044585e-06,-0.0003633801,-0.0036756876,0.06387658,-0.050235435,4998,4998,0
669858552,669858206,3932170,3932170,0.00027259928,-4.6520978e-05,0.00022673125,0.016669981,-0.00982228,-0.044352364,4999,4999,0
670353407,670353107,3932170,3932170,-0.0011556651,-0.00038404972,-0.00021539842,-0.021064863,-0.022874406,-0.044273585,4999,4999,0
670858354,670858007,3932170,3932170,-0.0041061193,-0.00040436,-0.00031671472,0.030416768,-0.0117657855,-0.051306643,4998,4998,0
671358319,671357906,3932170,3932170,0.001356184,0.003035058,-1.33708345e-05,0.00090859435,-0.00991408,-0.046997003,4999,4999,0
671858108,671857805,3932170,3932170,0.0012516498,0.00070625165,0.0005012964,0.010519306,0.03491568,-0.05011019,4998,4998,0
672358085,672357705,3932170,3932170,-0.00028998568,-0.00021583131,0.00026821293,-0.01678907,0.004162561,-0.053413916,4999,4999,0
672857955,672857608,3932170,3932170,0.001948353,-0.00079114933,-9.4643285e-05,-0.01135684,-0.0003398694,-0.0389801,4998,4998,0
673357816,673357506,3932170,3932170,0.00081509433,0.0012883347,0.00048475846,-0.017557178,-0.010088705,-0.03800201,5002,5002,0
673857752,673857402,3932170,3932170,-0.0019885378,-0.0015132646,-0.00028601688,0.0041392986,0.007845566,-0.052256152,4999,4999,0
674357648,674357301,3932170,3932170,0.0014932642,0.0028420757,0.00027144124,0.006126876,0.0650472,-0.032045066,4999,4999,0
674857569,674857201,3932170,3932170,-0.0010760892,-0.0026233578,-7.8269084e-05,-0.007612304,-0.032557126,-0.050501432,5000,5000,0
675357408,675357100,3932170,3932170,-0.0025523773,0.0040940717,-0.00035304305,0.007977864,0.0112931635,-0.055116918,4998,4998,0
675857445,675856997,3932170,3932170,0.001089276,0.0022049067,-0.0001710799,0.02440373,0.040122192,-0.033543,5000,5000,0
676357252,676356894,3932170,3932170,-0.0019602913,-7.748317e-06,-0.00011293511,-0.018162804,0.0126071675,-0.053873163,4999,4999,0
676857183,676856792,3932170,3932170,0.0018790101,0.0031128621,-0.00015951926,-0.027273519,-0.0054425225,-0.041114666,4999,4999,0
677356997,677356689,3932170,3932170,0.0017059415,-2.4181852e-05,0.00013701439,0.015941197,0.0021960866,-0.048652664,4998,4998,0
677856981,677856587,3932170,3932170,0.003973715,0.0005265456,0.0002957886,-0.020861207,-0.021025233,-0.047322173,4999,4999,0
678356791,678356484,3932170,3932170,-0.000541251,-0.0008389334,5.1402247e-05,-0.010221192,-0.07245909,-0.045032877,4999,4999,0
678856687,678856382,3932170,3932170,-0.0003635136,-0.0006033448,0.00033583082,-0.014905323,-0.033902463,-0.0467701,5000,5000,0
679356715,679356280,3932170,3932170,-0.0023041428,-0.0022941704,-8.1830614e-05,0.013382357,-0.038476262,-0.039136205,5001,5001,0
679856519,679856175,3932170,3932170,0.00015274002,-0.00077515113,-0.0001278365,0.0068070763,-0.01918076,-0.0304306,4999,4999,0
680356463,680356071,3932170,3932170,0.00204589,4.9291502e-05,-0.0003058394,0.016470501,0.028014787,-0.049707685,4999,4999,0
680856272,680855967,3932170,3932170,-0.0053077373,0.0019595202,-0.00038101524,-0.003538492,-0.00911183,-0.059417672,4990,4990,0
681356330,681355863,3932170,3932170,0.0023529215,-0.0032829517,0.00029968706,5.221004e-05,0.044333573,-0.053022496,4998,4998,0
681856070,681855759,3932170,3932170,0.0019069739,0.0010488875,-0.0007133743,-0.010607071,-0.005696558,-0.045155454,4997,4997,0
682355965,682355655,3932170,3932170,0.0011034706,-0.0023143943,-0.00012740408,0.017962577,-0.0027929803,-0.052607976,4999,4999,0
682855858,682855550,3932170,3932170,0.00017754892,0.0032480184,-0.000106156665,0.022647455,0.013997537,-0.04638691,4998,4998,0
683360909,683360448,3932170,3932170,0.00068401516,-0.0006166762,0.00010958343,0.008616566,-0.010438875,-0.05538357,5001,5001,0
683860640,683860340,3932170,3932170,-0.0012873439,0.00055829156,-0.00010382919,-0.00053746393,0.0109138405,-0.064051874,4999,4999,0
684355555,684355253,3932170,3932170,0.00015928902,7.102173e-05,0.00029127122,0.01994048,-0.014418172,-0.05090881,5015,5015,0
684855544,684855134,3932170,3932170,0.0024921333,7.333134e-05,-0.00083412614,0.014818698,0.0024082318,-0.04753763,5002,5002,0
685355373,685355026,3932170,3932170,-0.00347605,-9.3982926e-05,-0.00017504864,0.011610237,-0.016279822,-0.03783832,4999,4999,0
685855225,685854920,3932170,3932170,0.0026353446,0.00042537216,-0.00053288526,0.0026623255,-0.019529887,-0.042603284,4999,4999,0
686360122,686359814,3932170,3932170,0.0040855524,-0.00071743835,0.00030028407,0.018714592,0.012576802,-0.05215632,5000,5000,0
686860058,686859707,3932170,3932170,0.0008330196,0.0002065261,0.00041765595,-0.0015921147,-6.666401e-05,-0.04740646,4999,4999,0
687359903,687359601,3932170,3932170,0.00036131006,0.00044145042,0.000105682215,0.002019393,-0.0031154456,-0.04185975,4999,4999,0
687854807,687854498,3932170,3932170,0.0021264933,-7.910626e-05,0.00056991423,-0.0033267953,-0.0074936734,-0.033042226,5001,5001,0
688354784,688354390,3932170,3932170,0.00023430349,-0.00018832654,0.00039477742,-0.011094047,0.050126474,-0.06144629,5000,5000,0
688854628,688854283,3932170,3932170,0.0017770547,0.0016784839,0.00020375314,0.0073440163,0.0006288754,-0.03723517,4999,4999,0
689359485,689359175,3932170,3932170,-0.0015223668,-0.0030690876,0.00043071827,0.0150578115,0.037781395,-0.06304836,4999,4999,0
689859368,689859068,3932170,3932170,-0.00048164508,0.002698681,-0.00012086209,-0.017159944,0.06142905,-0.041793745,4998,4998,0
690359308,690358961,3932170,3932170,0.0029842034,0.00090627954,0.0003607884,-0.012693994,-0.0033610833,-0.04620143,4999,4999,0
690859159,690858860,3932170,3932170,-0.0025212176,-0.0032560467,0.0011616168,-0.022309117,0.013832403,-0.048924044,5006,5006,0
691354098,691353747,3932170,3932170,0.0046896082,0.0015730732,0.0006006926,-0.003055061,-0.009828723,-0.043110944,4999,4999,0
691853971,691853647,3932170,3932170,-0.0074702613,0.0003522573,0.000122045996,-0.012391649,-0.011040436,-0.048312154,5007,5007,0
692358942,692358530,3932170,3932170,0.0019983298,-0.004806712,0.00029032285,-0.026570823,-0.021727774,-0.037737157,4999,4999,0
692858722,692858422,3932170,3932170,-0.002343137,0.00411676,-0.000119488934,0.013395703,-0.013430158,-0.054039422,4999,4999,0
693358650,693358314,3932170,3932170,-0.0023572196,-0.0030450367,-1.02841095e-05,0.021912696,0.0028938432,-0.051484242,5000,5000,0
693858615,693858205,3932170,3932170,0.000505011,-0.001284979,-0.00015595615,-0.018281426,0.006606937,-0.036286607,4999,4999,0
694358441,694358097,3932170,3932170,0.0019628466,0.00072020036,0.00018672082,-0.0039145118,-0.03764601,-0.044309698,4999,4999,0
694853291,694852989,3932170,3932170,-0.0015002998,0.00065990596,-0.00032576788,0.007261622,0.042865247,-0.059206594,4999,4999,0
695358179,695357879,3932170,3932170,0.0019007722,0.0005073433,-0.00018775552,0.011846325,-0.027974598,-0.039807588,4999,4999,0
695858206,695857770,3932170,3932170,0.00012985295,-0.00020109923,0.00042291865,0.001627431,0.042533338,-0.04395016,4999,4999,0
696357962,696357660,3932170,3932170,0.001055105,-7.3367155e-05,-0.00022436182,0.0058177775,0.013152497,-0.052805655,4991,4991,0
696857899,696857578,3932170,3932170,0.0007781707,0.00026879425,0.00039036633,0.015846508,-0.036797732,-0.048232667,5026,5026,0
697357749,697357441,3932170,3932170,-1.0470216e-05,-0.00023986484,-6.848363e-05,0.011360814,-0.012562054,-0.052010793,4998,4998,0
697857683,697857332,3932170,3932170,-0.0012047783,-5.464543e-05,-2.7161275e-05,-0.002736467,0.004702975,-0.038246956,4999,4999,0
698357576,698357221,3932170,3932170,0.0021879175,-0.00018552577,7.8401594e-05,0.01093433,0.0065548453,-0.03893302,4998,4998,0
698857417,698857112,3932170,3932170,0.0011243632,-0.00022563919,0.0002245683,0.01900922,0.030832373,-0.04926537,5000,5000,0
699357354,699357001,3932170,3932170,0.0029983798,0.00033301412,0.0003703693,0.0075748567,-0.037109062,-0.04587988,4994,4994,0
699857193,699856892,3932170,3932170,-0.0031600317,0.00025856777,-0.0006176672,0.0053563067,0.0021462815,-0.052676134,4997,4997,0
700357088,700356780,3932170,3932170,0.0013092043,-9.907656e-05,-9.139089e-05,-0.020147042,0.042625938,-0.037303343,4967,4967,0
700856978,700856670,3932170,3932170,0.0031773057,0.00078870344,0.00023289312,0.017822383,0.0037192344,-0.046404958,5000,5000,0
701356932,701356558,3932170,3932170,-0.00075622625,9.3183146e-05,-0.00060145184,0.013765224,0.023006149,-0.06327825,4999,4999,0
701856758,701856447,3932170,3932170,0.0011119348,-0.00020213128,-7.195024e-05,-0.023443203,-0.03329183,-0.065748595,4998,4998,0
702356673,702356335,3932170,3932170,-0.00033976577,0.00020976664,-0.00033566504,-0.012045964,-0.030619184,-0.058185857,4997,4997,0
702856526,702856224,3932170,3932170,0.0015846863,0.00017820598,0.00011428576,0.012046634,0.0576851,-0.0467881,4980,4980,0
703356505,703356156,3932170,3932170,-0.0003227425,0.00023578487,-0.00046598137,0.026323171,0.0026107733,-0.055733364,5036,5036,0
703856352,703856000,3932170,3932170,0.0028034975,6.553475e-05,0.000271737,0.0069305785,-0.018883979,-0.03305695,4999,4999,0
704356187,704355888,3932170,3932170,0.0017990478,-4.8101305e-05,0.0005960102,-0.007341746,-0.016711047,-0.035126887,4999,4999,0
704861133,704860775,3932170,3932170,0.0010742128,0.00014835768,0.00026764607,-0.021559931,0.022397494,-0.0463051,4999,4999,0
705355963,705355663,3932170,3932170,-9.272254e-05,7.366479e-05,3.7669004e-05,0.014172021,0.06648765,-0.042882048,4982,4982,0
705855932,705855551,3932170,3932170,-0.003108196,-0.000115059396,-0.00041320463,-0.0028936074,-0.014360015,-0.05983943,4999,4999,0
706355749,706355440,3932170,3932170,0.0019138935,0.00013196505,0.00030616135,0.016409563,-0.035643034,-0.048443034,5001,5001,0
706855707,706855326,3932170,3932170,-0.00027340098,-0.00024258181,-0.00023836418,-0.00985138,0.0020051831,-0.035721283,5000,5000,0
707355560,707355212,3932170,3932170,0.005937343,-0.00076073396,0.0006240462,-0.008019937,-0.022558363,-0.047421783,4999,4999,0
707860407,707860098,3932170,3932170,-0.00025643772,-0.0011339847,0.00010394022,-0.01212753,-0.012844421,-0.047365703,4999,4999,0
708360341,708359984,3932170,3932170,-0.0016024751,0.0015838483,0.00036204507,0.032233443,-0.02723776,-0.04434785,4998,4998,0
708855220,708854916,3932170,3932170,0.0074439705,0.0011020896,6.286403e-05,0.0053848797,0.040200405,-0.04737965,4998,4998,0
709355104,709354758,3932170,3932170,-0.0011396032,-0.0034318485,3.9840852e-05,-0.010609085,0.036000457,-0.030212313,4998,4998,0
709854947,709854645,3932170,3932170,-0.0022865755,0.0021933434,-0.00072776567,0.0011243058,-0.009583482,-0.058879007,5000,5000,0
710354924,710354531,3932170,3932170,0.003097893,0.00077416596,0.00036596568,-0.00927955,0.007316343,-0.031379014,4999,4999,0
710859716,710859416,3932170,3932170,-0.0014119521,-0.00087618537,-0.00035222142,0.022833142,0.00401412,-0.046691857,4999,4999,0
711359639,711359301,3932170,3932170,-0.00048349373,0.00036572816,0.00024049947,-0.018622655,0.014644405,-0.049228135,4999,4999,0
711859486,711859186,3932170,3932170,0.00046642422,0.0004677601,-0.0001923419,-0.01816338,0.041527614,-0.05654292,4999,4999,0
712354425,712354073,3932170,3932170,5.7938803e-05,-0.00026121174,-0.00016742073,-0.004484967,-0.026645212,-0.037785422,4999,4999,0
712854260,712853958,3932170,3932170,0.00022882197,0.00018880147,-0.00027741367,-0.012200649,0.009877749,-0.048411343,4999,4999,0
713359216,713358842,3932170,3932170,0.0012611122,0.0005329141,0.00023336729,-0.013278753,-0.030753644,-0.042107675,4999,4999,0
713859121,713858727,3932170,3932170,-0.0011117121,0.00019317662,0.00070425536,-0.012786921,-0.012373557,-0.042771105,4999,4999,0
714358992,714358637,3932170,3932170,0.0020534112,0.00031010227,0.00039072,-0.007429271,0.023246901,-0.046693176,5004,5004,0
714858800,714858496,3932170,3932170,-0.0007752065,0.0005566742,0.0002802712,0.01459247,0.03780074,-0.041696,4989,4989,0
715358727,715358380,3932170,3932170,0.0017219651,-4.7205773e-05,0.00012527734,0.013870739,0.03334138,-0.035509486,4998,4998,0
715853647,715853266,3932170,3932170,0.00094904826,0.000116711395,0.000341971,-0.0045977905,0.039971616,-0.060143605,4998,4998,0
716358456,716358149,3932170,3932170,0.00028704005,-0.000102530365,-0.00013299519,-0.014624302,0.008481254,-0.05076971,5000,5000,0
