timestamp,yaw_composite,yaw_variance,yaw[0],yaw[1],yaw[2],yaw[3],yaw[4],innov_vn[0],innov_vn[1],innov_vn[2],innov_vn[3],innov_vn[4],innov_ve[0],innov_ve[1],innov_ve[2],innov_ve[3],innov_ve[4],weight[0],weight[1],weight[2],weight[3],weight[4]
619942395,2.1087995,3.4566371,-2.7042346,-1.4345992,-0.1533747,1.1054635,2.3389015,-0.8822867,-1.3789885,-1.518547,-1.1083032,-0.71536005,0.9734813,0.9591491,0.48224413,0.20238921,0.5057638,0.20073836,0.18995455,0.19290744,0.20569602,0.21070361
620142360,2.2660608,3.3748696,-2.655919,-1.3849324,-0.09581877,1.1666181,2.3942842,-0.5016622,-0.82971007,-0.9370193,-0.6741073,-0.41265664,0.3092417,0.3206916,0.00786373,-0.18439296,0.00016441941,0.20247991,0.18749632,0.18960123,0.20605922,0.21436338
620342325,2.3329937,3.3641567,-2.5822806,-1.3102009,-0.019105949,1.2434695,2.4692097,0.111111134,-0.16899103,-0.3601182,-0.19019772,0.09183511,0.28623858,0.39940113,0.16060168,-0.08718887,-0.007385239,0.2024897,0.18664603,0.18903464,0.20656404,0.21526562
620542290,2.394372,3.3528438,-2.5151196,-1.2419646,0.051006835,1.3136382,2.5375488,0.23552701,-0.15643774,-0.42934424,-0.19408415,0.20318645,0.2891963,0.45353612,0.120486446,-0.23040271,-0.12285942,0.20250288,0.18582743,0.18848325,0.2070467,0.2161397
620742274,2.4622173,3.3496876,-2.4619727,-1.1897461,0.10246355,1.3655885,2.5905454,0.39556712,-0.16245309,-0.47663522,-0.09933569,0.41978005,0.25889266,0.41685537,-0.0799558,-0.5152899,-0.30371615,0.2026881,0.18620472,0.18855107,0.20669866,0.21585752
620942221,2.5122495,3.3327363,-2.4167678,-1.143827,0.150437,1.4140301,2.6373043,0.27330008,-0.27605104,-0.5631026,-0.17907771,0.31885022,0.37057996,0.5027648,0.0071840137,-0.4027706,-0.17659852,0.20289838,0.18533772,0.18777516,0.20708027,0.21690843
621142186,2.5364728,3.342356,-2.40028,-1.1286044,0.16338271,1.4268546,2.6523283,0.3453093,0.030633373,-0.18179488,0.011859296,0.3258005,0.0043388456,0.1296123,-0.14051169,-0.4159639,-0.32368103,0.20290084,0.18625328,0.18837577,0.20652951,0.21594065
621342151,2.5399837,3.3391447,-2.3939228,-1.1217512,0.17108567,1.4346259,2.6592152,0.18115631,0.18626848,-0.00752382,-0.12151499,-0.005752437,-0.048937336,0.15186661,0.21486565,0.05065323,-0.10561581,0.20288418,0.18602918,0.18824472,0.20667441,0.21616744
621542125,2.5063977,3.3365996,-2.3960667,-1.1220007,0.17269988,1.4352207,2.6576333,0.32959998,0.46389505,0.42851818,0.2754041,0.21839744,-0.32086998,-0.24480227,-0.09227836,-0.0824276,-0.22033559,0.20245998,0.18506713,0.18802309,0.2075281,0.21692167
621742081,2.5038846,3.3390849,-2.3940175,-1.1200845,0.17393793,1.4360342,2.6589983,-0.15370123,-0.09304529,0.0816229,0.11938223,-0.022888713,0.05566422,-0.10634506,-0.09382659,0.07331942,0.16073647,0.2024055,0.1850806,0.18808463,0.20755596,0.21687336
621942048,2.5084436,3.3385715,-2.3966112,-1.1230849,0.17113613,1.4338353,2.6569073,0.22961989,0.18148738,0.19944608,0.2574566,0.2745263,0.0068359696,-0.026008185,-0.08229936,-0.08134439,-0.027487244,0.2024479,0.18528974,0.18818215,0.20740223,0.21667796
622142017,2.4641473,3.3532336,-2.4042568,-1.1296995,0.16331495,1.4240795,2.6472979,0.34720546,0.22373095,-0.040656112,-0.06588594,0.1677613,-0.08248756,0.15296951,0.100357436,-0.1621741,-0.26774246,0.20189622,0.18525891,0.18869852,0.20778123,0.21636514
622341976,2.4378502,3.35985,-2.4069405,-1.1314348,0.1616393,1.4214705,2.6440861,0.33278504,0.2572453,-0.07977486,-0.19350544,0.056196854,-0.11245811,0.21227105,0.23185435,-0.07809478,-0.28045824,0.20152172,0.18501833,0.18890427,0.20817055,0.21638514
622541942,2.3968763,3.374785,-2.4061987,-1.1295729,0.16370544,1.4226289,2.6445687,0.3569374,0.38004315,0.06003805,-0.14165981,0.03952649,-0.2459392,0.090558544,0.20915002,-0.056562074,-0.32633653,0.200712,0.18458332,0.18940575,0.2089625,0.21633632
622741907,2.3471596,3.3890338,-2.4257758,-1.1477993,0.14491501,1.4020882,2.6234865,0.33588862,0.4058358,-0.06575474,-0.39790747,-0.15282929,-0.3420931,0.16485696,0.37694123,-0.0032394142,-0.43004495,0.20031601,0.1845502,0.18977115,0.2092419,0.21612076
622941872,2.489355,3.3333385,-2.4235249,-1.1505958,0.14194942,1.4040794,2.6285336,0.44123507,0.35035312,-0.49418622,-0.8762795,-0.31076318,-0.33598045,0.50886434,0.6608181,-0.084360704,-0.6733574,0.2026065,0.18598755,0.18848838,0.20687905,0.21603851
623141837,2.175994,3.51545,-2.4108095,-1.1301831,0.15743135,1.4091272,2.6322424,1.199089,0.87736744,-0.3512547,-0.7211975,0.2186626,-0.48154235,0.68764263,0.71128786,-0.4340451,-1.1340463,0.1973449,0.18491013,0.19293831,0.21096437,0.2138424
623341825,2.042309,3.657242,-2.4082308,-1.1271975,0.15577774,1.4044592,2.630197,1.0612199,0.6193996,-0.6252393,-0.89472723,0.11700782,-0.3935354,0.76798934,0.6710736,-0.51588535,-1.1467663,0.19569443,0.18608257,0.19536515,0.21131547,0.2115424
623546770,1.852069,3.481896,-2.4014645,-1.1143472,0.16743615,1.4093804,2.6323066,1.0176615,0.66569394,-0.31601423,-0.5321448,0.26790383,-0.24828625,0.67026436,0.59340274,-0.34288123,-0.8461337,0.19219996,0.18455744,0.19786014,0.21452978,0.21085268
623746731,1.8269118,3.478811,-2.4176219,-1.131207,0.14982885,1.3920729,2.615896,0.31843677,0.1779835,-0.2480523,-0.35539126,-0.017897647,-0.16405912,0.24080662,0.22015321,-0.1802052,-0.41198194,0.19224975,0.18494219,0.19807142,0.21425697,0.2104797
623946696,1.8208174,3.4734724,-2.4224238,-1.1342121,0.14797078,1.3891196,2.610876,0.004897751,-0.023222957,-0.006590713,0.02841533,0.03533654,0.032908544,0.00794551,-0.025618486,-0.019832753,0.01385936,0.19224937,0.18494777,0.19807592,0.21425368,0.21047327
624146661,1.8143967,3.474419,-2.4230084,-1.1368347,0.1438201,1.386048,2.6102557,-0.0720882,-0.08801904,0.046334717,0.13630606,0.06593634,0.13543916,-0.009064615,-0.064474516,0.043886866,0.16233355,0.19219717,0.18504147,0.19819205,0.21422808,0.21034123
624346627,1.8145341,3.4766126,-2.4254785,-1.139326,0.14136972,1.3836585,2.6078746,-0.020936323,-0.05570537,-0.009016439,0.04954427,0.042646546,0.012104206,-0.04633655,-0.09565958,-0.066742465,-0.003461008,0.19223645,0.18503976,0.19815126,0.21420418,0.21036832
624546591,1.8001293,3.4674306,-2.433688,-1.145562,0.13621539,1.3771608,2.5992525,0.113673754,0.0454264,-0.022002557,0.0042139133,0.085324675,-0.02277364,0.0282128,-0.022444624,-0.09968643,-0.10118842,0.1921977,0.1851,0.19823116,0.21419202,0.21027908
624746562,1.7825963,3.4648113,-2.4427938,-1.1565303,0.12388089,1.3658507,2.5902345,0.20214011,0.10790022,-0.06033601,-0.06617418,0.090537176,-0.033718865,0.11499768,0.066896446,-0.10301868,-0.16463463,0.19203915,0.18510415,0.19839501,0.21429232,0.21016936
624946523,1.7609683,3.4468849,-2.4499497,-1.1613421,0.12014472,1.3603442,2.5823743,0.23065412,0.096715175,-0.06645745,-0.031245176,0.14644791,0.037060693,0.16873452,0.07796177,-0.09998034,-0.12593435,0.19180717,0.18503627,0.19858477,0.21448514,0.21008669
625146486,1.7516187,3.4413474,-2.4501572,-1.1616689,0.11947232,1.3595839,2.5819209,0.20085251,0.050598003,-0.12825145,-0.086265616,0.110571586,-0.017360594,0.12592411,0.022823786,-0.17329216,-0.19890049,0.19174337,0.18518053,0.19874756,0.21443611,0.20989239
625346451,1.7416588,3.4388702,-2.4552183,-1.166877,0.114030235,1.354156,2.5767379,0.18170302,0.05011567,-0.14101128,-0.123985186,0.06890513,-0.029381447,0.13227029,0.05217138,-0.14849988,-0.1988489,0.19172946,0.18529502,0.19883956,0.21437334,0.20976259
625546417,1.7373799,3.4373887,-2.455028,-1.1669064,0.11372507,1.3539289,2.5768237,0.14961046,0.048030347,-0.12915176,-0.13308433,0.033418432,-0.062283963,0.09364303,0.040599942,-0.13911209,-0.20213132,0.19174394,0.1854473,0.19892822,0.21426858,0.20961198
625746381,1.7324973,3.4367042,-2.457692,-1.1697004,0.11078966,1.3510482,2.5741162,0.14103085,0.031798597,-0.122334346,-0.10584284,0.051661152,-0.022212392,0.10728663,0.039570533,-0.12322139,-0.1615984,0.19175443,0.18552989,0.19897376,0.21420999,0.20953195
625946346,1.7198471,3.4246347,-2.4559145,-1.1675941,0.11273201,1.3525157,2.5755143,0.23404428,0.12830979,-0.020205293,-0.00387403,0.14820695,0.00590259,0.13053167,0.0647999,-0.092223465,-0.12882923,0.19150291,0.18547983,0.19919586,0.21440408,0.20941734
626146311,1.6831199,3.3986595,-2.4482758,-1.1599809,0.1189828,1.3579937,2.581949,0.2938478,0.2050871,0.05348538,0.0517025,0.19531205,-0.24651499,-0.11357464,-0.16079117,-0.31510788,-0.3677808,0.19108914,0.18590733,0.19990544,0.2144034,0.20869471
626346276,1.6660022,3.3851504,-2.4421995,-1.1537415,0.12458277,1.3631659,2.5874436,0.010275319,0.062475875,-0.032081295,-0.13705383,-0.11276044,-0.26992956,-0.15476203,-0.072574995,-0.13522443,-0.2544049,0.19082686,0.18605292,0.20027149,0.21448214,0.20836665
626546241,1.6874318,3.391786,-2.4367068,-1.1481104,0.13093317,1.36977,2.5935528,0.09235069,0.24084744,0.19085845,0.018871333,-0.041820943,-0.13147578,-0.034333505,0.13441616,0.13915464,-0.020690525,0.19087796,0.18579845,0.20004715,0.2146094,0.20866708
626746258,1.6857272,3.3787045,-2.4247074,-1.1353458,0.14380269,1.3819096,2.6052566,0.24368377,0.28255308,0.19182003,0.10188658,0.13198197,-0.21390077,-0.10670955,-0.039492577,-0.103076436,-0.20850834,0.19048549,0.18553643,0.20026952,0.21502893,0.20867963
626946173,1.6740304,3.3552358,-2.4111123,-1.120315,0.15903725,1.3957206,2.6181397,0.4418863,0.37850216,0.21439648,0.1807634,0.31635657,0.0030944534,0.15692466,0.13981268,-0.016983379,-0.10041025,0.18973736,0.18504564,0.2007022,0.21582237,0.20869243
627146136,1.6673362,3.3510184,-2.410769,-1.121097,0.15711446,1.3939358,2.6181273,0.39492565,0.39463577,0.33861864,0.30619738,0.33934623,0.042210747,0.101391904,0.11772318,0.07113747,0.024953034,0.18951052,0.18475248,0.20073329,0.21615419,0.20884953
627346101,1.6147152,3.321717,-2.4233885,-1.1319389,0.14577036,1.3808169,2.604157,-0.49600607,-0.39470714,-0.20477326,-0.19447477,-0.3683282,0.002517355,-0.16646113,-0.117132135,0.07349835,0.14546879,0.18853801,0.1843299,0.20145003,0.21705166,0.2086304
627546066,1.6752428,3.2922955,-2.4366884,-1.1366713,0.14812842,1.3794856,2.5935245,-0.863217,-0.75279325,-0.28549618,-0.1261872,-0.4685731,-0.35051847,-0.8086907,-0.8309417,-0.4061812,-0.11701915,0.18652639,0.17948592,0.20017087,0.22145492,0.2123618
627746031,1.7065507,3.304567,-2.4368763,-1.1366973,0.14946574,1.3814601,2.594663,-0.32906795,-0.20403503,0.24176013,0.37032416,0.034889717,0.013859808,-0.4179491,-0.4155155,-0.006013632,0.2505228,0.18685701,0.17895395,0.19945306,0.2215767,0.2131593
627945996,1.7135308,3.310243,-2.4436016,-1.1432449,0.14356604,1.3758534,2.5886388,-0.007332653,0.032407783,0.11750774,0.1267012,0.052790526,-0.27265242,-0.35019875,-0.3333797,-0.24999717,-0.21405835,0.18697143,0.1786833,0.19914205,0.22167493,0.21352834
628145961,1.6594815,3.2735348,-2.4464202,-1.142519,0.14414607,1.3728426,2.583145,0.41752926,0.3385744,0.1002725,0.043352157,0.2292695,-0.33226845,-0.10464078,-0.118949234,-0.3409227,-0.46888566,0.18602677,0.17897949,0.20032509,0.22210981,0.2125589
628345926,1.6350635,3.2541351,-2.4532633,-1.1477604,0.13909307,1.3663609,2.5756276,0.44250762,0.351789,0.043379232,-0.04180312,0.19182573,-0.08168198,0.21665356,0.21024595,-0.07339366,-0.24870786,0.18524113,0.17845672,0.20076951,0.22296129,0.21257134
628545907,1.6616265,3.282293,-2.4740179,-1.1696045,0.11896647,1.3480464,2.5569255,0.09841584,0.21992107,0.08752012,-0.09967446,-0.0967917,0.23492302,0.40904385,0.5707432,0.4985991,0.29959172,0.18622054,0.1783107,0.19965798,0.22240411,0.21340674
628745855,1.6856703,3.3470724,-2.4615686,-1.1674751,0.11533438,1.3508339,2.5698245,-0.35102934,0.1374104,0.33240935,-0.020054631,-0.4283514,0.31421646,0.24908489,0.6962438,1.0081406,0.7852475,0.18876548,0.18174279,0.19946086,0.21854094,0.21148993
628945820,1.4923838,3.3336012,-2.4459655,-1.1603689,0.112540476,1.3502985,2.5795057,-0.7260906,-0.073049955,0.47555166,0.1607246,-0.55674714,0.5473979,0.16280961,0.67947817,1.3391267,1.2640359,0.19067977,0.18919207,0.20256887,0.21256581,0.20499353
629145785,1.2717757,3.3226066,-2.4508898,-1.1664085,0.10123493,1.3370177,2.569902,-0.75214106,-0.23685814,0.35534173,0.20226137,-0.46617556,0.16521224,-0.3009083,0.055065736,0.71451366,0.7848203,0.18968491,0.19134797,0.20502691,0.21181442,0.20212582
629345750,1.2807134,3.3035889,-2.451744,-1.1644108,0.10403823,1.3377753,2.568459,-0.53479946,-0.3154945,-0.015585691,-0.050907418,-0.36461467,-0.2576878,-0.5066668,-0.37092257,-0.049731344,0.021385744,0.18857618,0.19020797,0.20542662,0.21324484,0.20254447
629545715,1.2922351,3.308593,-2.43434,-1.1475718,0.120654576,1.3548958,2.586113,0.014745362,-0.096429504,-0.18880263,-0.13691059,-0.013200849,-0.20210226,-0.13830239,-0.2249621,-0.33767927,-0.32563883,0.18883999,0.19055851,0.20538555,0.21285328,0.20236266
629745679,1.2347126,3.3242977,-2.4233758,-1.1401465,0.1236723,1.3587434,2.5953875,0.36375985,0.09374321,-0.106433086,0.03440906,0.32050398,0.071076445,0.20010823,-0.017710514,-0.27147776,-0.22138113,0.18850133,0.19079328,0.20589393,0.21291631,0.20189515
629945645,1.233657,3.3301644,-2.4144053,-1.1318488,0.13157274,1.3670164,2.6043568,0.10396789,-0.14534128,-0.09646592,0.16968223,0.29584652,0.14828348,0.020533718,-0.25067422,-0.2898981,-0.051133394,0.18871206,0.19108701,0.20586905,0.21259622,0.20173566
630145627,1.3236156,3.2858474,-2.4294293,-1.1396669,0.12991,1.3620884,2.5907114,-0.62772024,-0.7280376,-0.19132464,0.21773109,-0.037382483,0.2756973,-0.32181388,-0.58666456,-0.17051175,0.35215253,0.18783765,0.18921773,0.20554613,0.21434563,0.20305285
630345574,1.2593457,3.2267015,-2.4089286,-1.1090605,0.15974201,1.3819832,2.60475,-1.2292001,-1.1336479,-0.1765799,0.28667974,-0.33657575,0.5642105,-0.41734576,-0.6042949,0.2247844,0.9340831,0.1825493,0.18606974,0.20899327,0.21972948,0.20265819
630545541,1.1224643,3.248132,-2.406867,-1.108021,0.15288873,1.3720367,2.6007097,-1.046578,-0.67520344,0.2628003,0.45446542,-0.3204726,0.39492947,-0.49026346,-0.38650876,0.5088256,0.99052894,0.1796099,0.18622585,0.21225308,0.22148043,0.20043072
630745503,1.1631563,3.234805,-2.3973067,-1.0984035,0.16376409,1.3835504,2.6114883,-0.559673,-0.03614136,0.62637097,0.52306247,-0.18661435,-0.13841864,-0.6886081,-0.35190138,0.36330473,0.50792575,0.17999142,0.18584964,0.21157904,0.22148861,0.20109136
630945469,1.2120249,3.212796,-2.4077003,-1.1050235,0.16250847,1.3812995,2.6030765,-0.09888235,0.36292642,0.5909896,0.29310998,-0.12787208,-0.22654282,-0.33146542,0.07037993,0.40770036,0.23956975,0.1807179,0.18564148,0.21065582,0.22116187,0.20182282
631145434,1.2263943,3.213387,-2.4079883,-1.1091775,0.15590468,1.3774809,2.603838,0.29684177,0.5149518,0.38950247,0.11442201,0.04971294,-0.14325523,0.05566694,0.31358644,0.28081176,0.008890852,0.18089478,0.18499047,0.2100203,0.22147538,0.20261905
631345398,1.2778221,3.1914008,-2.4159393,-1.1122063,0.15840507,1.3779439,2.597305,0.3728081,0.44307524,0.29588857,0.14651991,0.18685877,0.24191761,0.41955253,0.53336424,0.43499345,0.25999647,0.18115896,0.1843711,0.20931512,0.22171263,0.20344219
631545362,1.2821606,3.1863213,-2.4279518,-1.1237711,0.14754623,1.3670251,2.585721,0.32582152,0.3316626,0.22500144,0.15913816,0.21638955,0.25962973,0.37481415,0.41122517,0.3255683,0.23390281,0.18115996,0.18398896,0.20905195,0.22196223,0.20383686
631745327,1.2547481,3.1969137,-2.4344492,-1.1347061,0.1326419,1.3545424,2.579072,0.12725557,0.056105856,-0.04248015,-0.031884983,0.06861414,0.0031836778,0.08694054,0.04263036,-0.06095221,-0.08652872,0.1811269,0.18398055,0.20908146,0.22198892,0.20382226
631945292,1.2661374,3.1878166,-2.4391794,-1.1351274,0.13590902,1.3553371,2.5742908,0.09197879,-0.010577392,-0.09012755,-0.039447106,0.06964736,-0.07641359,-0.022176921,-0.10392453,-0.20183668,-0.18766892,0.18117818,0.18410042,0.20910999,0.22187698,0.20373438
632145276,1.2345269,3.1993012,-2.4487555,-1.149232,0.11789556,1.3399113,2.5646915,0.12035309,0.08122808,0.03763668,0.049689837,0.09864379,-0.10722665,-0.072430305,-0.100030854,-0.14803757,-0.15337959,0.18115604,0.18414935,0.20916745,0.22185877,0.20366837
632345221,1.2236074,3.1990626,-2.4601116,-1.1605755,0.10660132,1.3286462,2.553388,0.09041235,0.08689095,0.058429703,0.045913674,0.06401306,-0.005701732,0.023563344,0.02781782,0.0036592074,-0.0167762,0.18114139,0.18413451,0.20917287,0.22187772,0.20367356
632545188,1.2121434,3.1990743,-2.4720097,-1.1724979,0.09472419,1.3168368,2.5415592,-0.0029322356,-0.015232408,-0.016821118,-0.005840948,0.002264062,-0.009510646,-0.011409016,-0.023852618,-0.02865257,-0.02034597,0.18114369,0.1841353,0.2091708,0.22187579,0.20367444
632745150,1.2171416,3.1883245,-2.483595,-1.1794692,0.09125534,1.3103828,2.529519,0.06840208,0.06399716,0.052929576,0.051140223,0.059796304,-0.042521004,-0.032007273,-0.033671312,-0.043777272,-0.0493101,0.18113667,0.18413554,0.20917831,0.22187997,0.20366944
632945115,1.1894888,3.1987457,-2.4962327,-1.1967304,0.070619784,1.2928548,2.5174944,-0.05415725,-0.05636084,-0.016243132,0.00909394,-0.013069876,-0.024327613,-0.06756612,-0.081790164,-0.048972573,-0.014348799,0.18113935,0.18411507,0.20916098,0.221892,0.20369269
633145080,1.1929873,3.188112,-2.5086153,-1.2044432,0.06624576,1.2852801,2.504429,0.0056494847,0.022994794,0.057025343,0.060665324,0.029847762,-0.02629347,-0.05727208,-0.049841706,-0.015808566,-0.0012385612,0.1811521,0.1841111,0.2091444,0.22188638,0.203706
633345044,1.173309,3.1882174,-2.526925,-1.2227257,0.047863115,1.2667868,2.4859905,-0.06652986,-0.037418567,0.017887227,0.022682715,-0.027693324,0.027162742,-0.0229429,-0.009689331,0.045647323,0.06853686,0.18113916,0.18411803,0.20916308,0.22189009,0.20368959
633545014,1.1213905,3.201588,-2.5657609,-1.2668035,0.0007576189,1.2237046,2.4485202,0.21312359,0.21284556,0.29224873,0.33816355,0.29221904,0.033143584,-0.051282153,-0.07488931,-0.0090696905,0.05618463,0.18132697,0.1843021,0.20909016,0.22164868,0.20363209
633744973,1.0727168,3.2009861,-2.610966,-1.3118763,-0.04426063,1.178646,2.4033122,0.18885031,0.06889142,0.010728598,0.08978696,0.19753766,0.11786196,0.14414671,0.03856437,-0.04738132,-0.0022441,0.1811842,0.18429339,0.20923653,0.22174573,0.20354001
633944939,1.0661116,3.2022543,-2.6259913,-1.3236536,-0.054106716,1.1657933,2.3868504,-0.05157295,-0.24538507,-0.4920082,-0.45169085,-0.18945517,-0.16869418,0.03602524,-0.09010382,-0.3551514,-0.40727088,0.18204667,0.18499,0.20879754,0.22073619,0.20342956
634144902,1.0227289,3.216788,-2.6236234,-1.3222324,-0.054532625,1.1652083,2.3879385,0.3180223,0.13189568,-0.08157077,-0.029295333,0.20941505,-0.35171998,-0.18032938,-0.3082314,-0.5437692,-0.5742408,0.18198209,0.18591577,0.2095064,0.22016664,0.2024291
634344867,1.011405,3.228917,-2.6236386,-1.3275872,-0.06212356,1.1625508,2.3902779,0.14853883,-0.009325735,-0.077475525,0.031286985,0.16883628,0.068916135,0.094213,-0.046934742,-0.15360542,-0.087045684,0.18195064,0.18598212,0.20958585,0.22014299,0.20233841
634544831,1.0311241,3.2265258,-2.6111248,-1.3149831,-0.04930032,1.1754069,2.4029567,0.09527498,-0.03706289,-0.17620486,-0.13212875,0.03047534,0.11308829,0.22152787,0.12711935,-0.029981613,-0.04161699,0.18198533,0.18585415,0.20946045,0.22020538,0.20249473
634744796,1.0328854,3.2307558,-2.601729,-1.3060386,-0.040726323,1.1841986,2.4122374,0.2282689,0.10648948,-0.24347419,-0.33020878,-0.052591637,-0.14094697,0.19483237,0.1726135,-0.15514998,-0.3481022,0.18211694,0.18610759,0.20949277,0.21995538,0.20232722
634944761,1.0534625,3.2244155,-2.5910602,-1.2949543,-0.02932487,1.1954167,2.4230282,0.45569944,0.29173946,-0.2318921,-0.37906775,0.02528587,-0.10072304,0.4070441,0.39268917,-0.09216069,-0.39516515,0.18200254,0.18580021,0.20940346,0.22023045,0.20256329
635144725,1.0915488,3.2108467,-2.5709445,-1.2693497,-0.0009950232,1.2189194,2.441095,0.3482833,0.1837528,-0.28602532,-0.40149236,-0.028060649,-0.0816931,0.36868137,0.3378414,-0.1025977,-0.36071646,0.18217994,0.18574654,0.20917653,0.22015381,0.20274316
635344689,1.1063372,3.2085044,-2.5621085,-1.2603452,0.008290952,1.2282168,2.4501092,0.238018,0.18531813,-0.10581066,-0.2233906,-0.022781039,-0.07312291,0.2207287,0.2517117,-0.005320322,-0.20353535,0.18218267,0.18563086,0.20909432,0.22022825,0.2028639
635544694,1.0916277,3.2081876,-2.5767753,-1.2749764,-0.006403118,1.2134379,2.4353585,0.15415446,0.13327466,-0.06799589,-0.16381079,-0.034915805,-0.0850275,0.12282416,0.16002426,-0.012575332,-0.16173935,0.18217756,0.18561283,0.20908731,0.22024345,0.20287885
635744618,1.0902295,3.208845,-2.5774057,-1.2757049,-0.007187323,1.2127137,2.4347236,0.19734703,0.10691929,-0.16762483,-0.24029227,-0.025725754,-0.083686106,0.18121116,0.1688763,-0.08658168,-0.24176191,0.1822291,0.18567017,0.20907143,0.22017318,0.20285608
635944586,1.0946299,3.210159,-2.5709414,-1.2693965,-0.0009606975,1.2190499,2.4411929,0.14902444,0.09382348,-0.14481974,-0.22992231,-0.058024175,-0.105916016,0.13136487,0.14449,-0.07002265,-0.22315066,0.18228623,0.18576641,0.20907624,0.220074,0.20279716
636144546,1.0966176,3.2097087,-2.5654898,-1.2638009,0.004558368,1.224405,2.4464948,0.2113034,0.15267405,-0.058012694,-0.123931915,0.03401302,-0.09579596,0.1107354,0.11226165,-0.0802917,-0.20785238,0.18217473,0.18575427,0.20918658,0.22015263,0.20273189
636344511,1.1005024,3.207444,-2.5584316,-1.256345,0.011979971,1.2314386,2.4532948,0.31859377,0.20433906,-0.09849652,-0.16518891,0.08062014,-0.075958475,0.21189326,0.18359922,-0.10291235,-0.26288608,0.18195695,0.1856469,0.20934503,0.2203612,0.20269002
