timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
647354942,647354096,396809,-0.08271029,0.1483638,0.73188365,nan,0,1
648355987,648355146,396809,-0.115274556,0.15416884,0.7094682,nan,0,1
649357442,649356479,396809,-0.1507992,0.1686814,0.6998615,nan,0,1
650358110,650357267,396809,-0.14191803,0.026458196,0.75750136,nan,0,1
651360033,651359189,396809,-0.23369004,0.084508486,0.7414903,nan,0,1
652349398,652348517,396809,-0.16264075,0.18029144,0.7703103,nan,0,1
653350028,653349179,396809,-0.26329392,0.20351158,0.74469256,nan,0,1
654351484,654350545,396809,-0.20112579,0.22092664,0.78632134,nan,0,1
655352174,655351330,396809,-0.18632385,0.2296342,0.795928,nan,0,1
656353286,656352440,396809,-0.19816539,0.2296342,0.8151413,nan,0,1
657354681,657353796,396809,-0.18632385,0.23253673,0.8535679,nan,0,1
658355354,658354514,396809,-0.17744268,0.22382918,0.8599723,nan,0,1
659356391,659355543,396809,-0.18336345,0.21512164,0.83755684,nan,0,1
660357838,660356918,396809,-0.18336345,0.21802415,0.8151413,nan,0,1
661358563,661357724,396809,-0.19224462,0.22673169,0.795928,nan,0,1
662359637,662358795,396809,-0.17744268,0.2296342,0.7639059,nan,0,1
663349796,663348836,396809,-0.16856152,0.2296342,0.78311914,nan,0,1
664350456,664349579,396809,-0.13895765,0.22382918,0.79272574,nan,0,1
665351515,665350675,396809,-0.12415571,0.22092664,0.7607036,nan,0,1
666352953,666352045,396809,-0.10047262,0.15707135,0.7767147,nan,0,1
667353658,667352784,396809,-0.10047262,0.18029144,0.7767147,nan,0,1
668354679,668353834,396809,-0.10047262,0.18609649,0.7735125,nan,0,1
669355723,669354850,396809,-0.12119533,0.18029144,0.7703103,nan,0,1
670356730,670355887,396809,-0.14191803,0.188999,0.7478947,nan,0,1
671357828,671356986,396809,-0.20704655,0.188999,0.73188365,nan,0,1
672358868,672358027,396809,-0.16264075,0.18609649,0.7478947,nan,0,1
673359948,673359107,396809,-0.15968037,0.19480404,0.75109696,nan,0,1
674349690,674348849,396809,-0.17152192,0.21221913,0.7639059,nan,0,1
675350823,675349927,396809,-0.22776926,0.188999,0.7542992,nan,0,1
676351860,676351020,396809,-0.08567069,0.12224116,0.79272574,nan,0,1
677353268,677352391,396809,-0.017581778,0.087410994,0.767108,nan,0,1
678353865,678353023,396809,0.053467512,0.07580094,0.722277,nan,0,1
679354938,679354098,396809,0.1481999,0.09611855,0.6454238,nan,0,1
680356393,680355446,396809,0.18964532,-0.014177008,0.66463715,nan,0,1
681357177,681356263,396809,0.1274772,0.055483337,0.72868145,nan,0,1
682358033,682357191,396809,0.053467512,0.104826085,0.7126703,nan,0,1
683359462,683358567,396809,0.009061705,0.10192357,0.677446,nan,0,1
684349259,684348417,396809,-0.029423328,0.21221913,0.632615,nan,0,1
685350362,685349413,396809,-0.047185652,0.087410994,0.66463715,nan,0,1
686351384,686350408,396809,-0.08271029,0.15416884,0.66463715,nan,0,1
687352370,687351489,396809,-0.12119533,0.1512663,0.7062659,nan,0,1
688353408,688352501,396809,-0.15968037,0.15997386,0.75109696,nan,0,1
689355318,689354469,396809,-0.017581778,0.15997386,0.80873686,nan,0,1
690356390,690355550,396809,-0.3343432,0.17448644,0.7030637,nan,0,1
691357440,691356563,396809,-0.0027798433,0.006140595,0.79272574,nan,0,1
692358432,692357592,396809,-0.10343301,0.17738895,0.73828804,nan,0,1
693359468,693358628,396809,-0.026462942,0.13094871,0.75109696,nan,0,1
694360494,694359630,396809,-0.13303687,0.11643614,0.6998615,nan,0,1
695350304,695349463,396809,-0.07678952,0.02936071,0.73828804,nan,0,1
696351278,696350437,396809,-0.07974991,0.099021055,0.7158726,nan,0,1
697352349,697351506,396809,-0.07678952,0.110631116,0.72547925,nan,0,1
698353403,698352510,396809,-0.059027202,0.104826085,0.7414903,nan,0,1
699354466,699353626,396809,-0.053106423,0.11353363,0.7607036,nan,0,1
700355910,700355068,396809,-0.044225264,0.11353363,0.7895236,nan,0,1
701356461,701355620,396809,-0.050146036,0.11353363,0.7607036,nan,0,1
702357458,702356613,396809,-0.056066815,0.12224116,0.73828804,nan,0,1
703358876,703357999,396809,-0.067908354,0.11643614,0.7030637,nan,0,1
704348322,704347481,396809,-0.07678952,0.11643614,0.7158726,nan,0,1
705349287,705348442,396809,-0.08863108,0.104826085,0.72868145,nan,0,1
706350738,706349848,396809,-0.10935379,0.11353363,0.7478947,nan,0,1
707351371,707350530,396809,-0.1507992,0.10192357,0.7607036,nan,0,1
708352442,708351595,396809,0.017942866,0.06419089,0.8279502,nan,0,1
709353842,709352925,396809,-0.19520502,0.10192357,0.7767147,nan,0,1
710354855,710353918,396809,-0.10343301,0.049678314,0.77991694,nan,0,1
711355866,711354887,396809,-0.09751223,0.087410994,0.75109696,nan,0,1
712356843,712355962,396809,-0.10639339,0.058385853,0.72868145,nan,0,1
713357889,713357005,396809,-0.09751223,0.07580094,0.7062659,nan,0,1
714358534,714357693,396809,-0.09455185,0.09611855,0.69025487,nan,0,1
715359525,715358680,396809,-0.070868745,0.09611855,0.69345707,nan,0,1
716349295,716348448,396809,-0.056066815,0.10192357,0.7126703,nan,0,1
717350360,717349503,396809,-0.035344105,0.13675375,0.7478947,nan,0,1
718351754,718350882,396809,-0.017581778,0.09031351,0.7607036,nan,0,1
719352807,719351815,396809,0.00018054433,0.08160597,0.7542992,nan,0,1
720353745,720352811,396809,-0.047185652,0.087410994,0.72868145,nan,0,1
721355640,721354800,396809,-0.044225264,0.084508486,0.7414903,nan,0,1
722356697,722355805,396809,-0.070868745,0.03516574,0.7607036,nan,0,1
723358347,723357507,396809,-0.10639339,0.08160597,0.79272574,nan,0,1
724359124,724358196,396809,-0.19520502,0.110631116,0.7991302,nan,0,1
725348859,725347883,396809,-0.23961082,0.084508486,0.80873686,nan,0,1
726349826,726348939,396809,-0.073829144,0.13385123,0.84075904,nan,0,1
727350491,727349645,396809,-0.14191803,0.104826085,0.80553466,nan,0,1
728351504,728350663,396809,-0.10935379,0.11353363,0.7991302,nan,0,1
729352463,729351621,396809,-0.112314165,0.13094871,0.75750136,nan,0,1
730353504,730352662,396809,-0.10343301,0.104826085,0.7478947,nan,0,1
731354530,731353684,396809,-0.10343301,0.110631116,0.74469256,nan,0,1
732355927,732355041,396809,-0.08863108,0.11353363,0.7542992,nan,0,1
733356533,733355690,396809,-0.044225264,0.07580094,0.7767147,nan,0,1
734357523,734356682,396809,-0.03830449,0.078703456,0.7607036,nan,0,1
735358902,735358010,396809,-0.014621392,0.078703456,0.73188365,nan,0,1
736359914,736359037,396809,0.032744803,0.084508486,0.71907485,nan,0,1
737349711,737348796,396809,-0.0087006185,0.07580094,0.722277,nan,0,1
738350664,738349747,396809,-0.056066815,0.10192357,0.722277,nan,0,1
739351307,739350442,396809,-0.059027202,0.08160597,0.77991694,nan,0,1
740352347,740351506,396809,-0.10639339,0.13675375,0.8151413,nan,0,1
741353721,741352796,396809,-0.18632385,0.11643614,0.85036564,nan,0,1
742354328,742353488,396809,-0.15968037,0.11643614,0.85036564,nan,0,1
743355317,743354452,396809,-0.14783882,0.12514369,0.81193906,nan,0,1
744356745,744355795,396809,-0.08271029,0.1280462,0.767108,nan,0,1
745357362,745356515,396809,-0.1300765,0.15416884,0.6614349,nan,0,1
746347076,746346231,396809,-0.0027798433,-0.06351975,0.67104155,nan,0,1
747348101,747347260,396809,-0.08863108,0.07580094,0.6230083,nan,0,1
748349206,748348306,396809,-0.08271029,0.072898425,0.6230083,nan,0,1
749350447,749349597,396809,-0.14783882,0.061288364,0.61019945,nan,0,1
750351503,750350506,396809,-0.10343301,0.15416884,0.6262106,nan,0,1
751352441,751351583,396809,-0.11823494,0.110631116,0.6518283,nan,0,1
752353429,752352493,396809,-0.15968037,0.20641409,0.67104155,nan,0,1
753354477,753353543,396809,-0.23369004,0.13965626,0.7414903,nan,0,1
754355078,754354230,396809,-0.23072965,0.16577889,0.80553466,nan,0,1
755356070,755355218,396809,-0.09751223,0.12224116,0.93042105,nan,0,1
756357063,756356214,396809,-0.112314165,0.14255877,0.8279502,nan,0,1
757358029,757357187,396809,-0.12415571,0.049678314,0.7895236,nan,0,1
758348188,758347219,396809,-0.1271161,0.104826085,0.75750136,nan,0,1
759348818,759347973,396809,-0.12119533,0.1512663,0.7062659,nan,0,1
760349775,760348935,396809,-0.11823494,0.15997386,0.6806482,nan,0,1
761350792,761349927,396809,-0.11823494,0.12514369,0.6550305,nan,0,1
762351791,762350931,396809,-0.10047262,0.11353363,0.648626,nan,0,1
763352783,763351917,396809,-0.09455185,0.11353363,0.6390194,nan,0,1
764354187,764353175,396809,-0.10047262,0.19480404,0.632615,nan,0,1
765355113,765354234,396809,-0.10047262,0.110631116,0.648626,nan,0,1
766356150,766355213,396809,-0.08271029,0.11353363,0.648626,nan,0,1
767357101,767356254,396809,-0.03830449,0.110631116,0.67424375,nan,0,1
768357773,768356861,396809,-0.061987583,0.13094871,0.69025487,nan,0,1
769358678,769357831,396809,-0.073829144,0.11353363,0.677446,nan,0,1
770359680,770358838,396809,-0.07974991,0.10772859,0.6838504,nan,0,1
771360699,771359858,396809,-0.09751223,0.10772859,0.67104155,nan,0,1
772350855,772350001,396809,-0.10639339,0.13094871,0.6550305,nan,0,1
773351384,773350542,396809,-0.13303687,0.12224116,0.648626,nan,0,1
774352423,774351582,396809,-0.21592772,0.15416884,0.6390194,nan,0,1
775353753,775352896,396809,-0.1271161,0.1483638,0.6838504,nan,0,1
776354349,776353506,396809,-0.10935379,0.15707135,0.7062659,nan,0,1
777355358,777354517,396809,-0.09751223,0.15997386,0.73188365,nan,0,1
778356708,778355795,396809,-0.07974991,0.1483638,0.7414903,nan,0,1
779357687,779356843,396809,0.023863642,0.046775796,0.7414903,nan,0,1
780358356,780357488,396809,-0.005740231,0.067093395,0.7158726,nan,0,1
781359305,781358461,396809,0.017942866,0.11353363,0.7030637,nan,0,1
782349060,782348200,396809,-0.0027798433,0.1280462,0.7639059,nan,0,1
783350036,783349166,396809,-0.073829144,0.1280462,0.7735125,nan,0,1
784351418,784350550,396809,-0.10639339,0.13965626,0.79272574,nan,0,1
785352342,785351473,396809,-0.34322435,0.13094871,0.66783935,nan,0,1
786353320,786352397,396809,-0.08271029,0.12224116,0.6998615,nan,0,1
787355210,787354368,396809,-0.08863108,0.119338654,0.7062659,nan,0,1
788356205,788355363,396809,-0.08271029,0.13094871,0.72547925,nan,0,1
789357266,789356342,396809,-0.07678952,0.10192357,0.73828804,nan,0,1
790358523,790357554,396809,-0.070868745,0.119338654,0.7478947,nan,0,1
791359118,791358277,396809,-0.07974991,0.11643614,0.7414903,nan,0,1
792360093,792359251,396809,-0.070868745,0.11353363,0.72868145,nan,0,1
793349847,793349006,396809,-0.070868745,0.104826085,0.73188365,nan,0,1
794350791,794349950,396809,-0.059027202,0.11353363,0.73188365,nan,0,1
795352437,795351580,396809,-0.044225264,0.043873284,0.7639059,nan,0,1
796353149,796352179,396809,-0.053106423,0.099021055,0.767108,nan,0,1
797353789,797352902,396809,-0.08271029,0.1512663,0.7767147,nan,0,1
798355121,798354190,396809,-0.10639339,0.12224116,0.79272574,nan,0,1
799356057,799355119,396809,-0.14783882,0.13094871,0.7703103,nan,0,1
800356694,800355823,396809,-0.1507992,0.13094871,0.72868145,nan,0,1
801358069,801357119,396809,-0.16560113,0.13675375,0.7126703,nan,0,1
802359036,802358100,396809,-0.26625428,0.14546129,0.6390194,nan,0,1
803348710,803347799,396809,-0.15375958,0.13094871,0.6806482,nan,0,1
804349675,804348796,396809,-0.19816539,0.1483638,0.6838504,nan,0,1
805350657,805349798,396809,-0.16856152,0.1512663,0.7094682,nan,0,1
806351701,806350714,396809,-0.1271161,0.15416884,0.7607036,nan,0,1
807353535,807352668,396809,-0.091591455,0.15707135,0.80553466,nan,0,1
808354452,808353612,396809,-0.04126488,0.13385123,0.8247479,nan,0,1
809355435,809354593,396809,0.020903254,0.11353363,0.79272574,nan,0,1
810356540,810355659,396809,0.03570519,0.10772859,0.73828804,nan,0,1
811357386,811356545,396809,0.017942866,0.061288364,0.7607036,nan,0,1
812358324,812357482,396809,0.07419022,0.07580094,0.7735125,nan,0,1
813359699,813358806,396809,-0.026462942,-0.014177008,0.8023324,nan,0,1
814349427,814348548,396809,-0.067908354,0.046775796,0.80873686,nan,0,1
815350446,815349453,396809,-0.13303687,0.11643614,0.795928,nan,0,1
816352265,816351378,396809,-0.18336345,0.119338654,0.7895236,nan,0,1
817353186,817352342,396809,-0.20704655,0.14546129,0.7703103,nan,0,1
818354213,818353370,396809,-0.10047262,0.12514369,0.79272574,nan,0,1
819355593,819354752,396809,-0.15375958,0.12514369,0.75109696,nan,0,1
820356492,820355644,396809,-0.11823494,0.1280462,0.74469256,nan,0,1
821357499,821356594,396809,-0.1300765,0.12514369,0.74469256,nan,0,1
822358567,822357552,396809,-0.12119533,0.12224116,0.73828804,nan,0,1
823358989,823358147,396809,-0.1271161,0.1280462,0.73828804,nan,0,1
824349167,824348169,396809,-0.0087006185,0.119338654,0.7414903,nan,0,1
825349685,825348844,396809,-0.08271029,0.19770655,0.69665927,nan,0,1
826350688,826349845,396809,-0.06494798,0.119338654,0.73188365,nan,0,1
827352037,827351073,396809,-0.12415571,0.12514369,0.7703103,nan,0,1
828352707,828351821,396809,-0.061987583,0.12224116,0.7542992,nan,0,1
829353602,829352727,396809,-0.07678952,0.1280462,0.7478947,nan,0,1
830354972,830354018,396809,-0.08863108,0.13675375,0.7607036,nan,0,1
831355534,831354693,396809,-0.10935379,0.13385123,0.7767147,nan,0,1
832356501,832355660,396809,-0.1507992,0.099021055,0.78311914,nan,0,1
833357864,833356986,396809,-0.12119533,0.110631116,0.795928,nan,0,1
834358830,834357886,396809,-0.24849199,0.1715839,0.7158726,nan,0,1
835348528,835347637,396809,-0.16264075,0.16577889,0.73828804,nan,0,1
836350343,836349502,396809,-0.18928424,0.15707135,0.7158726,nan,0,1
837351395,837350467,396809,-0.21000695,0.18609649,0.67424375,nan,0,1
838352254,838351412,396809,-0.21296732,0.22382918,0.648626,nan,0,1
839353228,839352387,396809,-0.18040307,0.1919015,0.6550305,nan,0,1
840354175,840353310,396809,-0.10047262,0.052580826,0.7158726,nan,0,1
841355208,841354337,396809,-0.10639339,0.1280462,0.67424375,nan,0,1
842356551,842355558,396809,-0.03830449,0.11643614,0.6838504,nan,0,1
843357500,843356595,396809,-0.08567069,0.10772859,0.6838504,nan,0,1
844359272,844358432,396809,-0.0087006185,0.07580094,0.71907485,nan,0,1
845349027,845348185,396809,-0.044225264,0.12224116,0.7414903,nan,0,1
846350020,846349119,396809,-0.08271029,0.040970765,0.8151413,nan,0,1
847351052,847350209,396809,-0.10047262,0.11353363,0.9016012,nan,0,1
848351879,848351039,396809,-0.1744823,0.14546129,1.0200832,nan,0,1
849352823,849351981,396809,-0.18040307,0.14546129,1.016881,nan,0,1
850354231,850353355,396809,-0.18336345,0.14546129,1.0200832,nan,0,1
851354774,851353933,396809,-0.18336345,0.14546129,1.016881,nan,0,1
852355711,852354870,396809,-0.18336345,0.14546129,1.0200832,nan,0,1
853357038,853356155,396809,-0.18632385,0.14546129,1.0200832,nan,0,1
854358021,854357125,396809,-0.18336345,0.14546129,1.0232854,nan,0,1
855347789,855346821,396809,-0.18336345,0.14546129,1.0232854,nan,0,1
856349521,856348675,396809,-0.18632385,0.14546129,1.0200832,nan,0,1
857350547,857349666,396809,-0.18336345,0.14546129,1.0200832,nan,0,1
858351445,858350600,396809,-0.18632385,0.14546129,1.0200832,nan,0,1
859352481,859351640,396809,-0.18632385,0.14546129,1.0200832,nan,0,1
860352563,860351616,396809,-0.18632385,0.14546129,1.0232854,nan,0,1
861353093,861352236,396809,-0.18040307,0.14546129,1.0200832,nan,0,1
