timestamp,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],vibe[0],vibe[1],vibe[2],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,gps_check_fail_flags,filter_fault_flags,innovation_check_flags,solution_status_flags,n_states,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
617152883,-0.33737877,-0.0041031213,-0.0038906622,0.94135207,-0.00084329705,-0.005058522,-0.028604547,-0.304988,0.20230782,-2.9079118,0.000100903795,-5.992723e-06,-5.7210227e-06,-1.02476615e-05,2.8049903e-06,0.001294158,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,2.1664964e-07,0.0009885383,0.031844348,3.3498647e-05,3.6089411e-06,3.6085287e-06,4.2634038e-06,0.010771418,0.010771345,0.011564347,0.10818752,0.108187534,0.15989634,1.9627315e-11,1.9621756e-11,3.354931e-11,3.988806e-06,3.988805e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013508169,0.008266119,0.021782316,663,0.46516132,0.3998704,0.011997062,0.038908318,0.0026514684,0.0026514684,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
617352847,-0.33755362,0.0003188404,-0.0060278825,0.941287,0.003013255,-0.013862908,-0.023066068,-0.29534438,0.20545682,-2.9092915,0.00010087183,-6.0627726e-06,-5.7135157e-06,4.243916e-05,-2.12072e-05,0.0012928164,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,7.388843e-07,0.0013784294,0.03269257,3.348678e-05,3.5996159e-06,3.5977835e-06,4.2676543e-06,0.012751672,0.01275141,0.011470496,0.10779917,0.10779919,0.15884852,1.9617051e-11,1.961144e-11,3.3546627e-11,3.869601e-06,3.869599e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.687544e-05,0.008850505,0.017527184,663,0.4643257,0.39855805,0.005685179,0.032411173,0.0025002677,0.0025002677,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
617552813,-0.34617308,0.018777946,-0.013155736,0.9378905,-0.05048838,-0.0052749445,-0.07291999,-0.2972466,0.20961691,-2.9141688,0.00010086475,-6.091095e-06,-5.7190596e-06,7.711891e-05,-3.008204e-05,0.0012904572,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,1.0653913e-06,0.0015504571,0.04196279,3.3242217e-05,3.659967e-06,3.6660133e-06,4.4905687e-06,0.01659888,0.016600307,0.011544202,0.108142324,0.10814235,0.15874112,1.9675967e-11,1.9670312e-11,3.3543883e-11,3.6545912e-06,3.6546026e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016603764,0.010087479,0.015741525,663,0.46506417,0.39842328,0.0049854885,0.016559482,0.0019133923,0.0019133923,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
617752778,-0.36250848,0.021939466,-0.011652556,0.9316493,-0.10980619,0.020758217,-0.2687811,-0.28903514,0.20621586,-2.9053423,0.00010074702,-6.1797023e-06,-5.7945617e-06,0.00021933771,-0.00022935867,0.0012715787,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,1.3393828e-06,0.0018707138,0.048240796,3.2799864e-05,3.7403215e-06,3.7520851e-06,4.92276e-06,0.020796532,0.020807393,0.01162334,0.108517416,0.10851745,0.15866303,1.9759493e-11,1.9753815e-11,3.3540927e-11,3.3245917e-06,3.3246217e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046997736,0.036781937,0.05413726,663,0.46587002,0.3983253,0.040274225,0.11940326,0.002714074,0.002714074,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
617952748,-0.37497127,0.0096237995,-0.0063601444,0.9269647,-0.11235204,-0.0038381624,-0.3936048,-0.29119748,0.20956628,-2.934085,0.00010068952,-6.2864515e-06,-5.993509e-06,0.000436533,-0.00036136285,0.0012512025,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,1.3836003e-06,0.0023705647,0.047209192,3.247219e-05,3.8490316e-06,3.8499875e-06,5.257234e-06,0.024017608,0.02403146,0.011735785,0.10879068,0.1087907,0.16052625,1.9870014e-11,1.9864275e-11,3.353799e-11,2.9107846e-06,2.9108237e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009918655,0.052787967,0.073963426,663,0.4664562,0.40065727,0.055664387,0.12645572,0.005607258,0.005607258,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
618152708,-0.38162336,0.0029545953,-0.0067524244,0.9242885,-0.10732777,-0.013479602,-0.4054015,-0.30188426,0.2178601,-2.9810908,0.00010070086,-6.346917e-06,-6.2491176e-06,0.00059255335,-0.00034323207,0.0012340825,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,1.1286521e-06,0.0021935257,0.04890068,3.2289743e-05,3.9959173e-06,3.993921e-06,5.4341394e-06,0.026427584,0.026438417,0.011807405,0.109240875,0.109240964,0.16048315,2.0015142e-11,2.000938e-11,3.3535213e-11,2.5138465e-06,2.5139007e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014107461,0.0461522,0.06953785,663,0.4674204,0.40060347,0.087303765,0.11423325,0.0053049633,0.0053049633,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
618352673,-0.38416326,0.0015531997,-0.0035676626,0.92325705,-0.0438225,-0.016300932,-0.4658009,-0.30073166,0.22946738,-3.026817,0.00010070457,-6.410767e-06,-6.416703e-06,0.00079589774,-0.00034108316,0.0012135572,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,9.4736595e-07,0.0022259913,0.049871463,3.2218613e-05,4.1627554e-06,4.161847e-06,5.4989596e-06,0.02716759,0.027174214,0.01182369,0.109451525,0.10945163,0.160159,2.0179022e-11,2.0173297e-11,3.3532642e-11,2.1193443e-06,2.11941e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012640512,0.052763455,0.07659109,663,0.46787086,0.4001987,0.04797846,0.12906079,0.008411386,0.008411386,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
618552638,-0.383051,-0.0004975164,-0.0015654087,0.9237257,-0.050484844,0.008416707,-0.5656162,-0.3108164,0.22710785,-3.073786,0.00010069771,-6.404098e-06,-6.5180534e-06,0.0007452161,-0.0003436041,0.0011812801,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,9.715516e-07,0.002462573,0.052192427,3.2248623e-05,4.3485834e-06,4.3481505e-06,5.461907e-06,0.027056137,0.027060326,0.011829518,0.109620206,0.10962036,0.15979287,2.035827e-11,2.0352626e-11,3.3530154e-11,1.7858492e-06,1.7859068e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00082819123,0.03504444,0.0861694,663,0.46823132,0.399741,0.0074333404,0.2060389,0.0073370524,0.0073370524,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
618752606,-0.38023984,0.0029356852,0.00051070284,0.9248832,-0.0050144494,-0.007984246,-0.6718367,-0.31741786,0.2420689,-3.156942,0.00010071303,-6.4146907e-06,-6.455227e-06,0.00079643086,-0.00023106833,0.0011582098,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,7.8857704e-07,0.002270461,0.05386413,3.2319465e-05,4.5481365e-06,4.547778e-06,5.3838066e-06,0.027744642,0.027747475,0.0120092165,0.110446386,0.11044661,0.16216044,2.0548166e-11,2.0542623e-11,3.352762e-11,1.5578441e-06,1.5578985e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5350098e-05,0.03732327,0.07404047,663,0.46999255,0.40269148,0.04196651,0.17034084,0.010538958,0.010538958,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
618952568,-0.3770101,0.005452462,0.00021356452,0.9261931,-0.0340717,0.016831774,-0.73785746,-0.33818716,0.25038877,-3.257807,0.00010072056,-6.402579e-06,-6.261151e-06,0.0007111421,-9.843819e-05,0.0011318304,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,7.990217e-07,0.0025544695,0.06316095,3.2449625e-05,4.7558215e-06,4.7560025e-06,5.3092085e-06,0.02947066,0.029472576,0.012243389,0.11224251,0.11224285,0.16312306,2.0742963e-11,2.0737505e-11,3.3547595e-11,1.4067867e-06,1.4068333e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008190419,0.049447402,0.07273384,663,0.47379887,0.40388495,0.07965943,0.23352897,0.0070537496,0.0070537496,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
619152533,-0.373368,0.008394586,-0.0031964402,0.92763984,-0.04560211,0.0143757695,-0.82154477,-0.34341538,0.23625389,-3.3345997,0.00010069615,-6.4005985e-06,-5.8744436e-06,0.0006244682,-0.00014592314,0.0010836895,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,8.4014016e-07,0.0027154463,0.06373363,3.252721e-05,4.9687706e-06,4.969755e-06,5.2233204e-06,0.028203074,0.028204238,0.012280655,0.112765126,0.11276546,0.16303347,2.0938438e-11,2.0933064e-11,3.354507e-11,1.2095151e-06,1.2095468e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018172445,0.054599624,0.108215205,663,0.4749006,0.40377402,0.14898783,0.33070832,0.0110475505,0.0110475505,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
619352507,-0.37111107,0.0031889465,0.0029472385,0.9285784,-0.026548501,-0.0009134559,-0.94357336,-0.3482652,0.23265772,-3.4678297,0.00010067819,-6.4037363e-06,-5.2848773e-06,0.00060829445,-0.00013659254,0.001051626,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,1.2561849e-06,0.0026740823,0.060345624,3.2560092e-05,5.187201e-06,5.1865327e-06,5.1844318e-06,0.028912203,0.028913323,0.012560762,0.11466831,0.11466874,0.16614904,2.1135708e-11,2.1130413e-11,3.3542575e-11,1.0965762e-06,1.0965985e-06,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029226975,0.04475167,0.09246276,663,0.4788915,0.40761384,0.19110055,0.28029373,0.011748042,0.011748042,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
619552463,-0.36918685,0.010282353,-0.008577298,0.9292588,0.022678459,0.06098472,-0.5917733,-0.36783004,0.21213223,-3.6088588,0.000100652585,-6.404288e-06,-4.4647413e-06,0.00046563277,-0.00014376771,0.0010242619,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,5.5073233e-06,0.0026274333,0.05731157,3.2567852e-05,5.4115653e-06,5.411219e-06,5.1670118e-06,0.029189032,0.02919074,0.012757084,0.116719626,0.11672013,0.16704777,2.1333876e-11,2.1328644e-11,3.3539834e-11,9.937381e-07,9.937498e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041679316,0.054854963,0.08292457,663,0.48315603,0.40871477,0.2614255,0.24673246,0.01193548,0.01193548,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
619752453,-0.2767911,0.06582288,-0.013808301,0.95857364,0.2570304,0.31446692,0.4967864,-0.2655395,0.18577987,-3.6310084,0.000100654535,-6.3915436e-06,-3.5016587e-06,0.0004593652,-0.0005705696,0.0010314954,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,7.220613e-06,0.002528797,0.05379918,3.467816e-05,5.6220733e-06,5.767414e-06,2.9692771e-06,0.031933285,0.03194544,0.013178922,0.121275395,0.121275865,0.16923253,2.1532241e-11,2.1526909e-11,3.3536167e-11,9.4812043e-07,9.4812196e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052066334,0.109649494,0.12051466,663,0.49249494,0.41137883,0.31386286,0.29545638,0.045503035,0.045503035,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
619952393,-0.25256768,0.008611857,0.037051946,0.96683127,0.273321,0.12257573,0.26779288,-0.16528745,0.20645297,-3.584231,0.00010062956,-6.384122e-06,-2.4953085e-06,0.00051359227,-0.0007316967,0.0010369841,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,5.7304756e-06,0.002288132,0.056082167,3.5235742e-05,5.9147096e-06,5.8644496e-06,2.4924852e-06,0.034341402,0.034362108,0.013672008,0.12673813,0.12674017,0.17397887,2.1730773e-11,2.1725455e-11,3.3533096e-11,9.0464897e-07,9.04635e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005810636,0.09209977,0.1299625,663,0.50346625,0.41710773,0.2914582,0.1358575,0.043253373,0.043253373,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
620152358,-0.27766368,-0.01142878,-0.0020316315,0.96060824,0.31881717,0.0794554,0.26048988,-0.109959505,0.18643387,-3.5642366,0.000100612844,-6.3802104e-06,-1.5701394e-06,0.00041363237,-0.00079304393,0.0010454763,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,6.49586e-06,0.002565481,0.05555991,3.4727665e-05,6.1062424e-06,6.1130204e-06,3.0260624e-06,0.035895575,0.035913035,0.014026633,0.1322756,0.13227874,0.17616878,2.1929285e-11,2.1923947e-11,3.352989e-11,8.5271625e-07,8.527002e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056620515,0.06619723,0.11743532,663,0.51434845,0.41972464,0.24239857,0.09437153,0.029856103,0.029856103,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
620352375,-0.31177214,-0.02158069,-0.02496783,0.94958365,0.4001678,0.0835431,0.28585684,-0.05366363,0.16203336,-3.5518277,0.00010060496,-6.3706198e-06,-6.392545e-07,0.0002958557,-0.00082111487,0.0010553752,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,6.330837e-06,0.00250827,0.06053149,3.3885804e-05,6.364608e-06,6.3613365e-06,3.838425e-06,0.037151728,0.0371679,0.014357683,0.13823041,0.13823494,0.17836985,2.2127864e-11,2.212245e-11,3.352642e-11,8.031489e-07,8.031071e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054627885,0.060656954,0.113549136,663,0.52579975,0.42233855,0.2655946,0.08267118,0.027527645,0.027527645,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
620552289,-0.34175456,-0.04208202,-0.034184407,0.93822414,0.49867913,0.21304435,0.3928076,0.03578213,0.19662763,-3.524286,0.00010059185,-6.3586267e-06,2.0159607e-07,0.00029778192,-0.00082136417,0.0010624685,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,6.829659e-06,0.00244138,0.05792106,3.3034976e-05,6.6204266e-06,6.6479847e-06,4.636308e-06,0.042718716,0.04272421,0.01490931,0.15677531,0.15678173,0.18196821,2.2327808e-11,2.2322397e-11,3.352386e-11,8.0314635e-07,8.031066e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005091531,0.03151647,0.08517705,663,0.5599616,0.42657733,0.25748545,0.08267118,0.027527645,0.027527645,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
620752254,-0.36600676,0.015930958,-0.0042369408,0.93046623,0.4499679,0.16973767,0.4623787,0.037397135,0.11950242,-3.5003688,0.00010060659,-6.348519e-06,9.995136e-07,-8.274313e-05,-0.0008509022,0.0010857115,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,6.405305e-06,0.0023114763,0.05422742,3.2427877e-05,6.840079e-06,6.8462627e-06,5.310757e-06,0.035922382,0.035921,0.01488492,0.14644936,0.14645462,0.18427813,2.2525114e-11,2.251952e-11,3.351776e-11,6.842059e-07,6.840704e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004769164,0.10106108,0.16797662,663,0.541206,0.4292763,0.19485328,0.12857188,0.029441848,0.029441848,0.0,0.0,0.0,0.0,32,0,0,895,24,0,0,0,0,0,0,0
620952220,-0.38272402,0.040478226,0.0643463,0.9207299,0.2893764,0.03841744,0.5308592,0.014959803,0.14747685,-3.48444,0.00010061214,-6.3533917e-06,1.5915065e-06,-0.00025413837,-0.0006681932,0.0011178133,0.19347036,-0.026797118,0.96471006,0.0,0.0,0.0,0.0,0.0,4.941469e-06,0.0019469906,0.05454596,3.1814485e-05,7.211434e-06,7.1060585e-06,5.860892e-06,0.030957421,0.030945929,0.01468936,0.14328825,0.14329542,0.18349689,2.2723892e-11,2.2718093e-11,3.3536642e-11,5.9754734e-07,5.973606e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004009605,0.122795016,0.20569757,663,0.53533506,0.42836538,0.17802605,0.1736601,0.021723159,0.021723159,0.0,0.0,0.0,0.0,0,0,0,895,24,0,0,0,0,0,0,0
