timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
616279498,616279287,-0.0004224433,-0.011949564,-0.009321834
616299494,616299282,-0.0038173494,-0.010111531,-0.00430655
616316979,616316778,-0.009879477,-0.005838478,-0.0028461723
616338239,616338026,-0.017360326,-0.012262802,-0.0066203475
616359477,616359272,-0.024356827,-0.019791134,-0.0002889186
616380718,616380517,-0.015264322,-0.045778938,-0.0017640084
616398222,616398014,-0.02658008,-0.047101043,-0.0066798753
616419468,616419261,-0.016901702,-0.047214273,-0.007331504
616439462,616439257,-0.023213634,-0.0405878,0.0005794583
616456961,616456754,-0.018706296,-0.051733606,-0.0037781396
616478209,616478000,-0.027246306,0.007826402,-0.014536869
616499457,616499248,-0.002513964,0.06742543,-0.014639411
616520693,616520492,0.018281795,0.0561741,0.0048676776
616538196,616537990,-0.006686429,0.05303905,0.00040045954
616559454,616559238,0.015247995,-0.006287706,0.0029207864
616579437,616579233,-0.0034475976,-0.03990551,-0.00024144072
616596935,616596729,-0.0063382075,-0.02013067,-0.0008994877
616618181,616617975,-0.021034727,-0.07324762,0.00027445334
616639427,616639223,-0.015968759,-0.04256082,-0.0068509835
616660674,616660470,-0.026661184,0.025019586,-0.008023399
616678170,616677965,-0.004123389,-0.011340931,-0.004177048
616699425,616699213,-0.020562751,0.008760723,-0.0075257514
616719413,616719209,-0.009880217,0.010582782,-0.0010041486
616736945,616736744,-0.00088340894,-0.036673967,-0.0037055276
616758158,616757952,4.93532e-05,0.009913199,-0.009829818
616779403,616779198,-0.027314553,-0.029987348,-0.0025612896
616800646,616800444,0.010519506,-0.0016568088,-0.0052669644
616818153,616817941,-0.01919195,-0.018707868,0.004463207
616839392,616839187,0.004778906,-0.010043183,-0.009197093
616859393,616859186,-0.024890304,-0.029993761,-0.02414433
616876915,616876714,-0.015372872,-0.012676561,-0.010096042
616898137,616897927,-0.036002543,0.021843513,-0.010877723
616919380,616919175,-0.011539267,-0.012823485,-0.013697004
616940630,616940420,-0.027661746,-0.027468279,0.0029334887
616958129,616957916,-0.013501864,0.023347532,-0.016374338
616979369,616979164,0.012445347,-0.014364249,-0.036480293
616999365,616999161,-0.049857873,-0.020362219,0.0063496926
617016858,617016656,-2.1098978e-05,0.0042051016,-0.011632386
617038108,617037902,0.030833792,-0.043368086,-0.024653109
617059354,617059149,-0.017016673,-0.0563712,0.010459532
617080653,617080450,-0.035055086,-0.025515795,-0.021529948
617098098,617097892,-0.03721913,-0.048118826,-0.021943668
617119346,617119141,-0.038081475,-0.020067371,0.004040116
617139344,617139135,-0.062711895,-0.04224892,-0.0052228193
617156839,617156632,-0.027033884,-0.05529148,0.011986245
617178089,617177878,-0.006547409,-0.06825391,0.04517701
617199334,617199125,-0.07612393,-0.069238156,0.036214836
617220574,617220372,-0.03178329,-0.116981484,0.041110132
617238075,617237868,-0.006634414,-0.14012334,0.061298907
617259324,617259117,-0.04611038,-0.0985664,0.092320465
617279324,617279117,-0.13815199,-0.12519272,0.08722374
617296808,617296607,-0.15039267,-0.20009527,0.06710089
617318073,617317868,-0.1745637,-0.20357907,0.10970967
617339313,617339102,-0.1699153,-0.2076127,0.13238382
617360552,617360346,-0.19045939,-0.18369079,0.13809185
617378054,617377843,-0.14988905,-0.19952478,0.15331982
617399296,617399091,-0.038080245,-0.19789407,0.17073849
617419294,617419088,-0.05127056,-0.09548739,0.17657189
617436786,617436583,-0.06660973,-0.057163633,0.17097664
617458041,617457829,-0.04460689,-0.03802778,0.18048497
617479285,617479077,0.07385981,-0.078635074,0.17698945
617500526,617500322,0.08755928,-0.07480957,0.18194321
617518026,617517819,0.07600706,-0.012408945,0.17474575
617539315,617539103,0.10102906,0.02382227,0.2005147
617560519,617560313,0.044995133,0.06228404,0.16717525
617576763,617576558,0.0057225567,0.059432227,0.18425645
617598014,617597804,-0.0016526676,0.04506056,0.15934493
617619263,617619058,0.20294726,-0.012274022,0.15717356
617640504,617640297,0.24674779,0.015449152,0.1654002
617658014,617657794,0.30019468,0.05731164,0.15640901
617679246,617679042,0.16675662,0.12482894,0.13379231
617700496,617700287,-0.037166838,0.22224486,0.12474722
617717993,617717783,-0.09752342,0.13994864,0.11587223
617737988,617737780,-0.012078785,0.061056484,0.12304512
617759233,617759028,0.15184547,0.081028864,0.12587844
617780479,617780274,0.2441436,0.12153638,0.1059918
617797976,617797770,0.25621888,0.11363437,0.09070976
617819224,617819019,0.15911585,0.09131646,0.0872368
617840467,617840262,0.05522961,0.068921275,0.079172574
617857968,617857759,-0.038218595,0.061221696,0.05962977
617877960,617877756,-0.0005224558,0.051784128,0.0691424
617899209,617899002,0.12105468,0.014728059,0.07382073
617920450,617920248,0.08083168,0.033177137,0.05530505
617937954,617937749,0.053722188,0.062939204,0.05080147
617959199,617958992,-0.0979878,0.06944874,0.04654711
617980453,617980239,-0.04545385,0.0338923,0.07142864
617997972,617997764,0.06091301,0.0024004735,0.045673367
618017960,618017749,0.1391486,-0.017579144,0.03711583
618039182,618038977,0.12052339,0.030142467,0.038388204
618060428,618060224,0.092682704,0.0860828,0.029151598
618077931,618077721,0.03253136,0.023093179,0.0072436836
618099184,618098972,0.005751616,-0.060196493,0.040656935
618120425,618120213,-0.009614134,-0.07356079,0.031313904
618137923,618137710,0.032440476,-0.030613896,0.02359645
618157911,618157707,-0.01158653,0.009007972,0.00097656215
618179159,618178953,-0.031367622,0.017086592,0.023231136
618200409,618200202,-0.02785489,-0.009483334,0.003815453
618217901,618217696,0.0013622673,0.027254041,-0.0021814802
618239154,618238943,-0.112491645,0.07670684,-0.01900251
618260391,618260189,-0.059688408,0.05735431,0.002283388
618277891,618277686,0.023446646,-0.008151776,0.0077527096
618297895,618297682,0.109629996,-0.047838897,-0.010478179
618319135,618318929,0.1043673,-0.038276363,-0.040846907
618340377,618340175,0.096417375,0.0077738254,-0.02822216
618357880,618357672,0.0199673,0.04268908,-0.031849563
618379128,618378920,-0.013858366,0.023219544,-0.024416424
618400376,618400165,-0.0035699818,-0.020256106,-0.03219775
618417868,618417661,0.015162621,-0.042001393,-0.03983166
618437868,618437658,0.036440387,-0.021245418,-0.04577829
618459114,618458905,0.10373298,-0.007034568,-0.030323276
618480361,618480153,0.12406493,-0.05065657,-0.025683532
618497852,618497647,0.08957123,-0.06959109,-0.032934435
618519100,618518894,0.02366455,-0.10239532,-0.036043648
618540347,618540140,-0.011384739,-0.07995818,-0.01843155
618557843,618557637,-0.012144506,-0.043804552,-0.026167423
618577839,618577634,-0.09561817,-0.024714746,-0.012635809
618599086,618598880,-0.052038424,-0.034123845,-0.02519846
618620329,618620126,-0.010648052,-0.0004658184,-0.03892093
618637829,618637623,-0.017148985,-0.032948095,-0.034884095
618659075,618658870,-0.02036483,0.002657546,-0.015750317
618680318,618680116,0.039770257,-0.02266312,-0.030098232
618697818,618697612,0.027355088,-0.04637132,-0.022566037
618717826,618717609,-0.056091633,-0.036689337,-0.04300878
618739064,618738856,-0.112990476,0.01231733,-0.042929746
618760311,618760102,-0.07258517,-0.02206877,-0.024945034
618777808,618777598,-0.027201377,-0.024892054,-0.032353856
618799060,618798845,-0.08479396,0.016968768,-0.052083544
618820297,618820092,-0.062024776,0.07442885,-0.035368737
618837798,618837588,-0.09859384,0.03338686,-0.04477121
618857791,618857585,0.093420714,-0.03219268,-0.012185789
618879054,618878831,0.13798486,-0.050720625,-0.032006826
618900285,618900080,-0.02592619,-0.026890876,-0.058391713
618917789,618917574,-0.09306464,-0.013223481,-0.036026694
618939030,618938821,-0.21877933,-0.023314662,-0.015017382
618960286,618960085,-0.12700438,-0.0646538,-0.042773645
618977774,618977563,-0.04227193,-0.04708835,-0.056352653
618997770,618997560,-0.044836342,0.050098125,-0.05525046
619019017,619018807,0.1816549,0.03195026,-0.016398665
619040263,619040062,0.18806124,-0.025227236,-0.038386807
619057759,619057549,0.16574842,-0.026567733,-0.05149687
619078999,619078796,-0.061557326,0.04197813,-0.044018682
619100253,619100048,-0.08498529,0.05053564,-0.011832568
619117748,619117539,0.027946902,-0.018088678,-0.020401336
619138992,619138786,0.17430991,-0.029982315,-0.023272056
619158990,619158783,0.25731838,0.034481153,0.05523357
619180235,619180029,0.17292134,0.118131235,0.062998496
619197730,619197525,-0.0935101,0.13303865,0.0526467
619218977,619218772,-0.3442184,0.09947836,0.08153005
619240224,619240018,-0.5234814,0.07039566,0.0887591
619257730,619257515,-0.38778925,0.07006432,0.095784694
619277725,619277511,-0.25119883,0.054752577,0.053981796
619299002,619298799,-0.16997302,-0.03828286,0.003387119
619320207,619320005,-0.023315452,-0.13609847,-0.0126480125
619337711,619337501,0.12058907,-0.13596652,-0.041042767
619358966,619358755,0.20290978,-0.12872742,-0.13045643
619380197,619379994,0.17576651,-0.17740968,-0.22749802
619397704,619397491,0.17529272,-0.27652615,-0.29991183
619418957,619418742,-0.06240405,-0.43343297,-0.423908
619438942,619438739,-0.332498,-0.5734843,-0.61980534
619460184,619459979,-0.68622595,-0.61806715,-0.81512344
619477683,619477476,-0.7884939,-0.6132756,-0.97589266
619498935,619498727,-0.8610006,-0.5907921,-1.1527944
619520171,619519969,-0.6809453,-0.5299127,-1.273755
619537671,619537466,-0.37188038,-0.44951478,-1.3319263
619558924,619558713,0.18564795,-0.38891497,-1.3561271
619578914,619578709,0.7049024,-0.22664964,-1.2965308
619600161,619599955,1.1836714,0.022956636,-1.03975
619617660,619617452,1.2114891,0.33436587,-0.76563054
619638903,619638699,0.99685967,0.6505108,-0.52053964
619660153,619659945,0.8996988,0.69523484,-0.3151056
619677649,619677442,0.80765975,0.6337665,-0.18481666
619698892,619698688,0.67210186,0.6056007,-0.122164704
619718905,619718698,0.34612563,0.6551859,-0.037194993
619740191,619739984,0.24965638,0.38511977,0.024521785
619757650,619757447,0.11909549,0.18170193,0.06615255
619778884,619778682,0.0026623197,0.07950101,0.09902805
619800170,619799966,-0.16038638,0.12401846,0.14916494
619817647,619817434,-0.20051321,0.08020166,0.19765022
619838867,619838664,-0.15533876,-0.110413544,0.22917695
619858863,619858660,-0.26388904,-0.006300676,0.23720367
619880110,619879906,-0.38163677,0.21180579,0.2809402
619897610,619897403,-0.38927105,0.324098,0.30922118
619918861,619918651,-0.39328265,0.42153764,0.30925938
619940099,619939896,-0.3419013,0.46473774,0.33412305
619957604,619957392,-0.35728925,0.6002388,0.35008776
619978845,619978639,-0.33648676,0.77788764,0.35314062
619998841,619998636,-0.5026886,0.8690561,0.35442907
620020088,620019882,-0.42640254,0.6983848,0.35887063
620037583,620037378,-0.31995657,0.5427088,0.3771657
620058830,620058625,-0.31889048,0.4279029,0.3650812
620080074,620079871,-0.104059115,0.23389629,0.378575
620097573,620097368,-0.1894381,0.120710306,0.36623096
620118819,620118615,-0.19357632,-0.09640778,0.35798866
620138813,620138611,-0.0049269195,-0.33428466,0.35702372
620160064,620159861,-0.075943805,-0.41365993,0.36622283
620177565,620177354,-0.038490266,-0.37874702,0.38997433
620198803,620198601,-0.011951771,-0.24751541,0.37037972
620220056,620219847,-0.12928768,0.009538379,0.35303572
620237549,620237344,-0.22607036,0.19717318,0.37133652
620258806,620258592,-0.18780681,0.39590383,0.37435335
620278802,620278587,0.025555981,0.42357287,0.35707372
620300041,620299834,0.21172704,0.45344704,0.34306628
620317537,620317330,0.10516122,0.49822998,0.2911292
620338785,620338577,0.036541764,0.3883659,0.29727572
620360032,620359822,-0.060800556,0.14057736,0.3205097
620377525,620377319,-0.014522276,-0.103179075,0.30411774
620398777,620398566,0.048738062,-0.29475507,0.30287424
620418770,620418562,0.049270403,-0.4138466,0.29896045
620440015,620439809,0.04980422,-0.55168766,0.28211305
620457512,620457305,-0.022319376,-0.63883936,0.2745499
620478759,620478552,-0.06952946,-0.72894657,0.27412277
620500001,620499798,-0.035608307,-0.8027424,0.25769022
620517510,620517298,0.084176816,-0.79786974,0.25515613
620538748,620538541,0.11430166,-0.7701017,0.2433615
620559999,620559789,0.11974571,-0.7566433,0.22318408
620579990,620579787,0.15761927,-0.74051017,0.22275491
620597485,620597281,0.28829917,-0.7406705,0.23997527
620618739,620618527,0.33310354,-0.6833188,0.22909229
620639993,620639791,0.41163814,-0.5837917,0.21656176
620657476,620657270,0.59669584,-0.48620588,0.20194031
620678720,620678517,0.72025716,-0.37792295,0.19687474
620699977,620699772,0.7557993,-0.35654745,0.18031274
620717478,620717260,0.75835454,-0.36336356,0.1671653
620737465,620737257,0.6664871,-0.39124662,0.16974905
620758710,620758503,0.5666531,-0.44317982,0.1605148
620779951,620779749,0.45040283,-0.43567473,0.14412321
620797451,620797246,0.17879374,-0.4029149,0.12469803
620818702,620818492,-0.00062955054,-0.33075076,0.14818645
620839956,620839749,-0.1276927,-0.24700396,0.15225308
620857448,620857236,-0.25103748,-0.18204126,0.12936266
620877462,620877250,-0.45617297,-0.08509783,0.117379114
620898689,620898482,-0.5893879,0.0025673537,0.12116665
620919930,620919725,-0.6287433,0.15502094,0.10825868
620937437,620937233,-0.6549747,0.23320639,0.1117829
620958678,620958471,-0.5610442,0.32177433,0.09269564
620979922,620979714,-0.5351688,0.34593973,0.07520085
620997435,620997221,-0.52287763,0.36149892,0.077533536
621017414,621017207,-0.66883,0.39103726,0.07286626
621038660,621038454,-0.6400206,0.44050282,0.072963804
621059905,621059700,-0.5130931,0.5061851,0.06875458
621077419,621077197,-0.42677018,0.5498507,0.05918223
621098650,621098447,-0.3643239,0.57453746,0.046505027
621119892,621119690,-0.48187235,0.5955917,0.0538098
621137395,621137186,-0.583425,0.6250949,0.06280519
621157392,621157183,-0.6786001,0.63517785,0.07140597
621178640,621178438,-0.6247977,0.6205401,0.0680665
621199879,621199676,-0.54442585,0.6045307,0.046598073
621217379,621217173,-0.43019676,0.5903481,0.047137372
621238621,621238419,-0.39260757,0.5245051,0.031046553
621259877,621259665,-0.35302317,0.3693865,0.008446949
621277368,621277162,-0.21268037,0.23051757,0.022078177
621297375,621297169,0.0071684835,0.109067835,0.022263667
621318661,621318455,0.2466405,0.051362723,0.008907306
621339855,621339652,0.50313514,0.06185309,0.0059753573
621357358,621357152,0.6058696,0.068635456,-0.0004861607
621378641,621378438,0.7687329,0.06554193,-0.007474634
621399843,621399641,0.83080965,0.020286586,0.006153481
621417353,621417143,0.75175285,0.021268321,0.0039141737
621437346,621437135,0.8216219,0.043305017,0.020524975
621458586,621458380,0.84888595,0.11286553,0.035638146
621479831,621479627,0.6603685,0.1788985,0.019136686
621497369,621497161,0.60087377,0.17955899,0.02054758
621518585,621518371,0.5594395,0.19310448,0.04436273
621539821,621539617,0.6568569,0.21610843,0.02372627
621557327,621557121,0.694433,0.24184021,0.018454399
621577320,621577113,0.8400548,0.22622457,0.020364726
621598560,621598356,0.86937046,0.19460475,0.013605042
621619814,621619605,0.9058791,0.18024804,-0.030789275
621637307,621637100,0.78509545,0.14053476,-0.029138293
621658551,621658346,0.68596274,-0.06907189,-0.01739351
621679795,621679592,0.5391518,-0.1553041,-0.020120224
621697297,621697091,0.37758812,-0.17018157,-0.034099434
621717301,621717096,0.21437351,-0.192697,-0.031928666
621738577,621738373,0.10808729,-0.23107381,-0.023003051
621759782,621759578,-0.055176288,-0.26073542,-0.037984163
621777294,621777082,-0.08977298,-0.26832214,-0.022040432
621798574,621798362,-0.23071872,-0.2713843,-0.025665512
621819786,621819570,-0.42743742,-0.28627,-0.023224132
621837270,621837065,-0.5635239,-0.3416486,-0.013369646
621857268,621857061,-0.53322226,-0.4188194,-0.0017941613
621878510,621878307,-0.49918428,-0.47150418,-0.0075803655
621899765,621899554,-0.5583063,-0.50157,-0.01271262
621917256,621917050,-0.5450916,-0.5116764,-0.0017558691
621938498,621938296,-0.64435595,-0.528926,-0.0008226562
621959768,621959550,-0.7287701,-0.5142734,-0.004226851
621977255,621977040,-0.7955463,-0.46901044,-0.0059420574
621998500,621998287,-0.84536916,-0.40127373,-0.011451777
622018485,622018283,-0.84710175,-0.28078225,0.000101753605
622039750,622039537,-0.6722395,-0.13974237,0.0065391865
622057234,622057026,-0.5181455,-0.030721163,-0.00065235543
622078475,622078272,-0.2618958,0.06177156,-0.01911917
622099721,622099518,0.053191915,0.13799177,-0.01799352
622120969,622120765,0.2639953,0.17686461,-0.027052077
622138467,622138262,0.26772448,0.15986095,-0.02824383
622158482,622158280,0.40037745,0.10442498,-0.015690114
622179715,622179505,0.6848661,0.042947125,-0.009730037
622197211,622197002,0.832679,0.046751674,-0.014956539
622218477,622218274,0.88317746,0.12058149,-0.025539374
622239703,622239495,0.8652011,0.19694711,-0.02914145
622260957,622260747,0.7704166,0.27194098,-0.019318294
622278463,622278257,0.63554966,0.31703007,-0.030458292
622298437,622298234,0.63672686,0.29885596,-0.024116281
622319689,622319481,0.67657095,0.39143232,-0.02584652
622337191,622336978,0.64657754,0.4934626,-0.04069487
622358427,622358223,0.57883507,0.5919563,-0.04820211
622379703,622379501,0.43448982,0.6976277,-0.0441611
622397175,622396967,0.42010298,0.7419112,-0.035265613
622418432,622418213,0.30001396,0.79178303,-0.04117135
622438420,622438211,0.22502242,0.88140464,-0.046907913
622459657,622459456,0.1672788,0.9417227,-0.054655973
622477160,622476953,0.16357173,0.9765451,-0.07761259
622498402,622498199,0.14307831,0.957237,-0.092315696
622519649,622519446,0.18861215,0.88006,-0.105366
622537150,622536942,0.18960658,0.7355235,-0.09404902
622558391,622558188,0.23522711,0.53375804,-0.090652995
622578403,622578199,0.20310436,0.32702646,-0.081379294
622599636,622599434,0.09281963,0.08389284,-0.051158052
622617136,622616928,-0.004434301,-0.019529805,-0.049264442
622638399,622638196,-0.2229648,-0.102335826,-0.056280006
622659627,622659424,-0.3344328,-0.1980701,-0.033138517
622677130,622676918,-0.38446888,-0.31610763,-0.035559013
622698383,622698177,-0.28693676,-0.43138334,-0.02385052
622718368,622718162,-0.23139311,-0.49820477,-0.02728992
622739608,622739406,-0.26570353,-0.5007624,-0.011962773
622757114,622756904,-0.32458603,-0.5132766,-0.008882431
622778365,622778154,-0.5462153,-0.5376455,0.0032230937
622799598,622799396,-0.70415473,-0.60102487,-0.003002901
622820851,622820642,-0.6209179,-0.6824509,0.014682586
622838359,622838156,-0.71858203,-0.68222994,0.0057835206
622858349,622858148,-0.5375608,-0.7086458,0.039581
622879585,622879383,-0.5518037,-0.6893516,0.035990674
622897085,622896879,-0.68226737,-0.563893,0.020575615
622918328,622918126,-0.89193547,-0.40795082,0.015393029
622939577,622939373,-0.81888133,-0.3995113,0.052820563
622957077,622956869,-0.7185524,-0.37515238,0.034856908
622978317,622978115,-0.9235377,-0.32554945,-0.013800209
622998328,622998126,-0.67523664,-0.31171006,-0.022794874
623019566,623019359,-0.518851,-0.27558643,-0.004491669
623037074,623036855,-0.52003056,-0.30687252,-0.03986029
623058303,623058101,-0.450748,-0.3773855,-0.039048046
623079563,623079348,-0.55812865,-0.35811192,-0.035858847
623100795,623100594,-0.64554495,-0.32167003,-0.038134973
623118292,623118090,-0.67407405,-0.30921823,-0.030645031
623138291,623138087,-0.6765002,-0.3473095,-0.040743746
623159548,623159336,-0.63331586,-0.44161153,-0.042847782
623177038,623176830,-0.58956087,-0.510512,-0.04521668
623198279,623198077,-0.5590252,-0.54270667,-0.027428882
623219525,623219323,-0.54369247,-0.53955525,-0.029312562
623240775,623240569,-0.5330234,-0.5562623,-0.033814304
623258269,623258066,-0.44987535,-0.5438426,-0.044583652
623278265,623278063,-0.4332037,-0.5461179,-0.049994875
623299517,623299309,-0.34922695,-0.5058485,-0.03195754
623317056,623316848,-0.3302842,-0.39274248,-0.036785204
623338263,623338052,-0.26709735,-0.21145765,-0.034997303
623359510,623359300,-0.071555264,-0.07106154,-0.015868774
623380751,623380545,0.12680747,0.06734356,-0.019195674
623398255,623398046,-0.104915,0.23871708,-0.024951011
623419507,623419289,0.09447107,0.28038907,0.0016668055
623436995,623436785,0.29350862,0.316411,0.0021902826
623456988,623456781,0.4254471,0.4368797,-0.020177012
623478234,623478028,0.42644727,0.5503304,-0.026878724
623499479,623499275,0.49301252,0.5642338,-7.979851e-05
623516977,623516771,0.5010722,0.5058151,-0.0039255335
623538224,623538018,0.4518514,0.48078924,-0.012991285
623559472,623559264,0.44293478,0.53925174,0.015108493
623576969,623576761,0.5196757,0.5571612,0.01760468
623598225,623598013,0.55919546,0.5581492,0.010437211
623618222,623618008,0.6490287,0.5180264,0.0043283594
623639453,623639250,0.8156537,0.45905608,0.0036810965
623656953,623656747,0.90747267,0.37404868,0.006492409
623678205,623677993,0.90755284,0.3413044,0.0025042184
623699457,623699240,0.8505942,0.3435654,-0.009694884
623716956,623716740,0.72344124,0.3623849,0.003590914
623736942,623736737,0.6412779,0.39202985,0.0034490211
623758191,623757980,0.4994546,0.3561895,-0.0022380084
623779441,623779226,0.2775472,0.23026352,0.0024176256
623796937,623796724,0.22671455,0.10730124,0.012038855
623818178,623817970,0.133081,-0.04006768,-0.0041662864
623839429,623839215,0.100679405,-0.18601076,-0.011559943
623856924,623856711,0.08629929,-0.23951407,-0.008265912
623876914,623876708,0.04945557,-0.16594541,0.004861998
623898162,623897955,0.024154503,-0.04132622,0.011001905
623919406,623919202,0.04396349,0.045740873,0.008997932
623936911,623936698,0.10174464,0.05578193,0.0036417244
623958153,623957945,0.2661099,0.028962824,-0.0069686756
623979406,623979192,0.20649205,0.07092445,-0.025699947
623996893,623996687,0.072453715,0.115111046,-0.009405233
624016889,624016684,-6.8260356e-06,0.0679252,0.0038685794
624038142,624037931,0.018083913,-0.0006553628,0.002539252
624059389,624059179,0.044893965,0.013407597,-0.006283081
624076879,624076673,0.10221385,0.064294115,-0.0060550035
624098124,624097919,0.06225198,0.0984501,-0.008719798
624119421,624119208,-0.00078216405,0.056422703,-0.02330346
624136876,624136662,-0.038783077,0.006175324,-0.013505304
624158127,624157914,-0.2136969,-0.006954298,-0.035587173
624178117,624177906,-0.18966722,-0.010511807,-0.030495774
624199352,624199149,-0.079636246,-0.011986993,-0.027230281
624216855,624216648,-0.07160395,0.026509916,-0.049178466
624238104,624237895,-0.1580413,0.054210372,-0.030901419
624259347,624259143,-0.04943393,0.0012584742,-0.0131891165
624276843,624276638,0.013494874,-0.0556818,-0.03155114
624296865,624296654,0.13213281,-0.09990516,-0.045885783
624318093,624317885,0.07669294,-0.07886288,-0.045817822
624339336,624339130,-0.032191962,-0.034000374,-0.046498355
624358084,624357875,-0.13318132,-0.030108366,-0.04647283
624378085,624377876,-0.16162363,-0.052622534,-0.048080295
624399330,624399125,-0.064266555,-0.055914953,-0.04420439
624416832,624416626,-0.038141046,-0.026670879,-0.04151852
624436818,624436610,-0.011839573,0.042741165,-0.057806447
624458066,624457858,-0.12349847,0.05490553,-0.05537276
624479312,624479105,-0.18460545,-0.015985575,-0.044165455
624496806,624496600,-0.08468008,-0.067235254,-0.015093018
624518058,624517847,0.021436187,-0.11061486,-0.039457384
624539300,624539095,0.048569154,-0.12705302,-0.07160164
624558099,624557889,0.032401238,-0.10611258,-0.057962254
624576791,624576586,0.023339018,-0.07424399,-0.051834323
624598054,624597849,-0.21718708,-0.036513805,-0.06420678
624619285,624619080,-0.27145296,-0.045076855,-0.0451214
624636791,624636575,-0.0844416,-0.08404722,-0.040086232
624658026,624657822,0.018240888,-0.06128406,-0.04232755
624679289,624679072,0.015381837,-0.012431207,-0.05489782
624696772,624696565,0.00016067846,0.015285616,-0.053522497
624716775,624716565,-0.022399733,0.030226858,-0.033882156
624738057,624737851,-0.03765506,0.036197003,-0.004313681
624759264,624759055,-0.053677127,0.023875456,-0.007229549
624780508,624780301,-0.0028861945,-0.0071422616,-0.012658746
624798044,624797838,0.122156695,-0.007773308,0.0032208138
624819260,624819051,-0.11397478,0.03236792,-0.018196953
624839246,624839041,-0.1926144,-0.012858337,-0.0017570461
624856755,624856538,-0.118995816,-0.08623626,0.0033589883
624877987,624877783,-0.039221358,-0.08377723,-0.002323144
624899236,624899031,-0.047894448,-0.007537126,-0.005771835
624916738,624916526,0.03791336,0.013336208,-0.010620329
624937979,624937773,0.09985494,0.032347362,0.0036272074
624959225,624959020,0.07190087,0.016274434,0.009144015
624976728,624976519,-0.02321057,-0.006089999,-0.01610897
624997971,624997763,-0.070658654,-0.012670896,0.0017417636
625017964,625017759,-0.02183556,-0.022838227,0.014939901
625039213,625039008,-0.00057488994,-0.023547899,0.005226611
625060453,625060251,-0.029797468,-0.03944947,-0.0032855046
625077954,625077749,0.067028314,-0.0523473,-0.019417455
625099203,625098994,0.07877392,-0.07004649,-0.050328188
625120457,625120241,0.06333274,-0.028275585,-0.07252429
625137961,625137743,-0.08141587,-0.004235848,-0.0810185
625157941,625157737,-0.1274338,0.033034768,-0.06282367
625179222,625179017,-0.0863609,0.028021086,-0.03206748
625200434,625200227,-0.07542128,0.02598265,-0.014817352
625217934,625217725,-0.10784888,0.040184397,0.004187894
625239232,625239014,-0.051571637,0.029242827,0.0075527034
625260433,625260217,0.016566595,-0.00196298,-0.0071725664
625277935,625277717,0.0050775963,-0.00206471,-0.0015032885
625297925,625297710,0.036472984,0.011496751,-0.007815007
