timestamp,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,fake_hvel[0],fake_hvel[1],fake_vvel,fake_hpos[0],fake_hpos[1],fake_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
619752453,-0.8965236,1.0118071,0.17300406,-0.41206646,0.23087096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.59825516,0.0,0.0,nan,0.0,0.0,0.24501872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619952393,-0.48549408,0.27933982,0.025749788,-0.395432,0.20842002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.6139183,0.0,0.0,nan,0.0,0.0,0.22752833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620152358,0.12943926,0.31190443,0.11805503,-0.27553147,0.2454966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.7242508,0.0,0.0,nan,0.0,0.0,0.18922973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620352375,0.24947608,0.2764665,0.17025611,-0.22605112,0.25643608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.46806717,0.0,0.0,nan,0.0,0.0,0.20733786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620552289,0.24947608,0.2764665,0.17025611,-0.22605112,0.25643608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.47117996,0.0,0.0,nan,0.0,0.0,0.20100737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620752254,0.2962863,0.35073465,0.3145488,-0.14954752,0.27692077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.6467247,0.0,0.0,nan,0.0,0.0,0.1521132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620952220,0.36675775,-0.050692663,0.422019,-0.08851816,0.2045399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.58742523,0.0,0.0,nan,0.0,0.0,0.13897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621152184,0.16893484,-0.11835544,0.46044225,-0.14257827,0.19792463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.504982,0.0,0.0,nan,0.0,0.0,0.09537482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621352149,0.30101928,-0.40624622,0.5246556,-0.11263205,0.15221295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.70817184,0.0,0.0,nan,0.0,0.0,0.08159256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621552119,-0.22480625,-0.022247717,0.65932816,-0.21286272,0.20990187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.6881714,0.0,0.0,nan,0.0,0.0,0.097779036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621752079,0.16007732,-0.053509545,0.30362093,-0.09929876,0.1584257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.53149414,0.0,0.0,nan,0.0,0.0,0.09219384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621952049,0.28263244,-0.12136223,0.2293306,-0.1256511,0.17705257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.22888184,0.0,0.0,nan,0.0,0.0,0.08238149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622152015,0.24945134,-0.14939508,0.4353306,-0.14557101,0.19210604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.5081024,0.0,0.0,nan,0.0,0.0,0.058365107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622351986,0.24462795,-0.26590535,0.5236945,-0.17813477,0.19794136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.39667892,0.0,0.0,nan,0.0,0.0,0.06121254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622551940,0.21949685,-0.35445812,0.53468347,-0.17766152,0.17813447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.39878464,0.0,0.0,nan,0.0,0.0,0.034386873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622751904,0.30235308,-0.30594015,0.49136972,-0.20563291,0.20168525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.32282257,0.0,0.0,nan,0.0,0.0,0.03641939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622951870,1.1190078,-0.4611715,0.5010742,-0.019375354,0.1252435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.49575424,0.0,0.0,nan,0.0,0.0,-0.021914482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623151835,1.0508614,-0.41489726,0.040955327,0.07519716,0.08278985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.08262634,0.0,0.0,nan,0.0,0.0,-0.11038947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623351843,0.9406247,-0.23363525,-0.05699917,0.08903629,0.13240044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.283741,0.0,0.0,nan,0.0,0.0,-0.22756529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623556765,0.15129119,-0.117008634,-0.056239665,-0.0786854,0.1569123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.47850418,0.0,0.0,nan,0.0,0.0,-0.39165688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623756729,-0.19742024,0.025000993,-0.04326567,-0.051864564,0.14696677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.37919998,0.0,0.0,nan,0.0,0.0,-0.4706657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623956694,-0.28721687,0.12999886,-0.054661706,-0.04688057,0.13845496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.2854576,0.0,0.0,nan,0.0,0.0,-0.51313305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624156659,-0.22305915,6.0084276e-06,0.0050993413,-0.0031811036,0.081137545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.38072205,0.0,0.0,nan,0.0,0.0,-0.53624797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624356638,-0.06776633,-0.036215033,-0.062077656,0.050676607,0.07798738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.15800858,0.0,0.0,nan,0.0,0.0,-0.5828165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624556591,0.016514977,-0.027610682,0.046459597,0.071357526,0.08153968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.42163467,0.0,0.0,nan,0.0,0.0,-0.70077336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624756554,0.038627893,0.048677474,0.08060088,0.07381233,0.10232085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.5083351,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624956520,0.004033516,-0.014195096,-0.054044362,0.072418936,0.07390778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.3320999,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625156484,-0.0071215164,-0.030096974,0.04541417,0.071629204,0.07977416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.025211334,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625356449,-0.038030304,-0.059024483,0.09606271,0.082498364,0.079186045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0038108826,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625556414,-0.051584646,-0.020830907,-0.030387491,0.09265165,0.06614494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.099933624,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625756379,0.046982,0.0059997607,0.10161126,0.11690452,0.073343106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.016498566,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625956388,0.09581371,-0.2349079,0.040653117,0.14777659,0.005014997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.14047241,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626156309,-0.17594323,-0.26470783,0.036124606,0.11169186,-0.02289899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.05398941,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626356278,-0.0948678,-0.14494486,0.09855017,0.13953449,-0.019017532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.015487671,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626556239,0.043415777,-0.22325388,0.114682615,0.156751,-0.06836708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.025009155,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626756241,0.23596479,0.013924416,0.10879293,0.21815847,-0.0361674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.1553917,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626956169,0.19296315,0.04570192,0.08988147,0.25467467,-0.025355738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07636261,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627156136,-0.71412146,-0.011215883,0.006649347,0.042699784,-0.042800024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.017707825,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627356099,-1.1195314,-0.38698503,0.07960041,-0.14616975,-0.17638478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.19121933,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627556064,-0.609081,-0.010705516,-0.02200937,-0.11730535,-0.123559274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.08960724,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627756030,-0.2842525,-0.25568324,-0.028311007,-0.1294049,-0.17374179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.2429161,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627955994,0.17170817,-0.29369056,0.034568205,-0.06417261,-0.18678638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.028766632,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628155959,0.20897186,-0.016404334,0.061050776,-0.0407359,-0.12766075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.040260315,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628355924,-0.10896449,0.28120714,-0.068072364,-0.09620081,0.005873956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.21588898,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628555903,-0.54548424,0.30719483,-0.07981189,-0.17584723,0.09400614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.11729431,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628755865,-0.9478348,0.4838138,-0.046666227,-0.2984078,0.17354566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.11449051,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628955819,-1.0208498,0.0873061,-0.061039913,-0.4141315,0.103721306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.0795784,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629155783,-0.8246825,-0.3075456,0.12414432,-0.5114814,-0.021171242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.14997101,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629355751,-0.24468046,-0.20435221,0.21400146,-0.46801978,-0.05745624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.38692856,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629555714,0.12951092,0.09105626,0.14119203,-0.36137038,-0.011349857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.10654068,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629755678,-0.12163616,0.1522119,0.14047378,-0.36655837,-0.014734626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.17378616,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629955643,-0.8562436,0.25259125,0.049819134,-0.5293329,0.0051423386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.3142166,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630155607,-1.4837213,0.5240298,0.08347611,-0.72627556,0.10746917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.052581787,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630355618,-1.2817847,0.35517615,0.13337487,-0.7774279,0.15120822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07621002,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630555537,-0.7826812,-0.16503245,0.07117661,-0.735253,0.10745326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.18513489,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630755510,-0.27087787,-0.24070905,0.07115454,-0.67474854,0.1156873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.14009476,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630955463,0.15619989,-0.14447245,0.1471788,-0.59813565,0.10399851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.25136948,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631155431,0.25794315,0.2350996,-0.22647,-0.54649585,0.20531651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.17570877,0.0,0.0,nan,0.0,0.0,-0.7530508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631355398,0.19279395,0.2531279,-0.4063315,-0.55082583,0.23845375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.19454575,0.0,0.0,nan,0.0,0.0,-0.7753569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631555361,-0.005349241,-0.023532987,-0.082019106,-0.60758036,0.15409437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.106285095,0.0,0.0,nan,0.0,0.0,-0.62068725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631755326,-0.029297177,-0.10279745,-0.01976666,-0.5927114,0.12530825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.034305573,0.0,0.0,nan,0.0,0.0,-0.5470841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631955290,0.021634478,-0.12250067,-0.12176633,-0.5482059,0.1411699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.087337494,0.0,0.0,nan,0.0,0.0,-0.47131693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632155267,0.008279059,-0.0001250878,-0.17081702,-0.52831495,0.17839071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.1664772,0.0,0.0,nan,0.0,0.0,-0.44720197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632355220,-0.079719394,-0.013811585,-0.05849015,-0.52987343,0.18634841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.0794487,0.0,0.0,nan,0.0,0.0,-0.37885988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632555184,0.021109303,-0.036048803,-0.08514835,-0.45875546,0.16185623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,0.26379776,0.0,0.0,nan,0.0,0.0,-0.33272612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632755148,-0.10174477,-0.032526202,-0.05702758,-0.46996906,0.16429555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0,-0.07052994,0.0,0.0,nan,0.0,0.0,-0.2341702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
