timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
623526608,623503980,3997730,65.05919,40.649998,100546.0,1.1946528
623747852,623723469,3997730,65.39477,40.649998,100541.99,1.1946052
623908383,623890666,3997730,65.35249,40.649998,100542.5,1.1946112
624129258,624106527,3997730,64.97464,40.649998,100547.0,1.1946647
624340348,624320216,3997730,65.20716,40.649998,100544.24,1.1946319
624551280,624533673,3997730,65.038055,40.649998,100546.25,1.1946558
624712258,624694424,3997730,65.35249,40.66,100542.49,1.1946111
624933212,624910559,3997730,65.582375,40.649998,100539.75,1.1945785
625144039,625123889,3997730,64.99577,40.66,100546.75,1.1946617
625355047,625337422,3997730,65.246796,40.649998,100543.74,1.194626
625515801,625498184,3997730,65.038055,40.66,100546.25,1.1946558
625736887,625714122,3997730,65.225655,40.649998,100544.0,1.1946291
625947740,625927602,3997730,65.143745,40.66,100545.0,1.1946409
626158841,626141148,3997730,65.143745,40.649998,100545.0,1.1946409
626319671,626302002,3997730,65.43704,40.649998,100541.5,1.1945994
626540649,626518022,3997730,65.143745,40.649998,100544.99,1.1946409
626751530,626731316,3997730,65.20452,40.66,100544.25,1.194632
626912217,626892053,3997730,64.82931,40.66,100548.75,1.1946855
627123193,627105560,3997730,65.08033,40.66,100545.74,1.1946497
627344290,627321611,3997730,65.2283,40.66,100543.99,1.194629
627555319,627535185,3997730,65.246796,40.649998,100543.74,1.194626
627716073,627695893,3997730,65.05919,40.66,100546.0,1.1946528
627947409,627924442,3997730,65.26794,40.66,100543.5,1.1946231
628117965,628097834,3997730,65.246796,40.649998,100543.74,1.194626
628328920,628311274,3997730,65.038055,40.66,100546.25,1.1946558
628549787,628527142,3997730,65.05919,40.66,100546.0,1.1946528
628710576,628687955,3997730,65.2283,40.66,100543.99,1.194629
628921558,628901440,3997730,65.41591,40.66,100541.75,1.1946024
629132685,629115056,3997730,65.26794,40.649998,100543.5,1.1946231
629353788,629331009,3997730,65.31021,40.66,100543.0,1.1946172
629514419,629491790,3997730,64.9535,40.66,100547.25,1.1946677
629725409,629705266,3997730,65.20716,40.649998,100544.24,1.1946319
629936725,629918872,3997730,64.9535,40.66,100547.25,1.1946677
630157745,630135026,3997730,65.143745,40.66,100544.99,1.1946409
630318485,630295801,3997730,65.143745,40.66,100544.99,1.1946409
630529323,630509172,3997730,65.18603,40.66,100544.49,1.1946349
630740215,630722610,3997730,65.016914,40.66,100546.5,1.1946588
630901071,630883414,3997730,64.97464,40.649998,100547.0,1.1946647
631122156,631099346,3997730,64.808174,40.649998,100549.0,1.1946884
631333172,631312881,3997730,65.37363,40.649998,100542.25,1.1946082
631544079,631526470,3997730,65.39477,40.649998,100541.99,1.1946052
631704938,631687316,3997730,64.99577,40.649998,100546.75,1.1946617
631926248,631903312,3997730,65.33135,40.66,100542.75,1.1946142
632136922,632116682,3997730,65.18603,40.649998,100544.49,1.1946349
632347877,632330243,3997730,65.122604,40.649998,100545.24,1.1946439
632508681,632491040,3997730,65.45818,40.649998,100541.24,1.1945963
632729718,632707096,3997730,65.05919,40.649998,100546.0,1.1946528
632940771,632920554,3997730,65.35249,40.649998,100542.5,1.1946112
633151748,633133993,3997730,65.41591,40.649998,100541.74,1.1946023
633312441,633294784,3997730,65.582375,40.649998,100539.75,1.1945785
633533438,633510819,3997730,65.33135,40.649998,100542.75,1.1946142
633744471,633724330,3997730,65.39477,40.649998,100542.0,1.1946052
633956621,633937863,3997730,65.47668,40.649998,100541.0,1.1945934
634116230,634098545,3997730,65.51895,40.64,100540.5,1.1945875
634337261,634314632,3997730,65.37363,40.649998,100542.25,1.1946082
634548257,634528114,3997730,65.62465,40.649998,100539.24,1.1945726
634759290,634741613,3997730,65.41591,40.64,100541.75,1.1946024
634919912,634902298,3997730,65.66692,40.64,100538.74,1.1945666
635141044,635118324,3997730,65.31021,40.64,100543.0,1.1946172
635351964,635331754,3997730,65.74884,40.64,100537.75,1.1945548
635512706,635492574,3997730,65.66692,40.64,100538.74,1.1945666
635723758,635706029,3997730,65.49782,40.64,100540.75,1.1945904
635944870,635922118,3997730,65.33135,40.64,100542.75,1.1946142
636156107,636135635,3997730,65.54009,40.64,100540.25,1.1945845
636326644,636309034,3997730,65.73034,40.64,100538.0,1.1945578
636547609,636524990,3997730,65.51895,40.64,100540.5,1.1945875
636708265,636685618,3997730,65.51895,40.629997,100540.5,1.1945875
636919195,636899078,3997730,65.27058,40.64,100543.49,1.194623
637130264,637112615,3997730,65.37363,40.629997,100542.25,1.1946082
637351234,637328604,3997730,65.33135,40.629997,100542.74,1.194614
637511936,637489275,3997730,65.225655,40.629997,100544.0,1.1946291
637722924,637702803,3997730,65.27058,40.629997,100543.49,1.194623
637933942,637916247,3997730,65.47668,40.629997,100541.0,1.1945934
638155354,638132333,3997730,64.93236,40.629997,100547.5,1.1946707
638325948,638305690,3997730,65.582375,40.629997,100539.75,1.1945785
638536920,638519166,3997730,65.10147,40.629997,100545.49,1.1946467
638757873,638735188,3997730,65.18603,40.62,100544.49,1.1946349
638918701,638896065,3997730,65.143745,40.629997,100544.99,1.1946409
639129675,639109561,3997730,65.10147,40.62,100545.49,1.1946467
639340719,639323051,3997730,65.18603,40.62,100544.49,1.1946349
639501426,639483816,3997730,65.10147,40.62,100545.49,1.1946467
639722374,639699753,3997730,64.87159,40.62,100548.25,1.1946795
639933538,639913321,3997730,65.16489,40.62,100544.74,1.1946379
640144975,640126885,3997730,65.08033,40.62,100545.74,1.1946497
640305199,640287570,3997730,65.038055,40.61,100546.25,1.1946558
640526355,640503667,3997730,65.016914,40.61,100546.5,1.1946588
640737364,640717249,3997730,64.913864,40.61,100547.75,1.1946737
640948296,640930690,3997730,64.913864,40.61,100547.75,1.1946737
641109158,641091491,3997730,65.18603,40.61,100544.5,1.194635
641330229,641307507,3997730,64.97464,40.61,100547.0,1.1946647
641541137,641520985,3997730,65.038055,40.6,100546.25,1.1946558
641752190,641734521,3997730,65.08033,40.61,100545.74,1.1946497
641912995,641895311,3997730,65.143745,40.61,100544.99,1.1946409
642134071,642111326,3997730,65.08033,40.6,100545.74,1.1946497
642355206,642337399,3997730,65.27058,40.6,100543.49,1.194623
642515697,642498068,3997730,64.72362,40.6,100550.0,1.1947004
642736708,642714073,3997730,64.61793,40.6,100551.25,1.1947151
642947721,642927605,3997730,65.10147,40.6,100545.49,1.1946467
643158774,643141047,3997730,65.143745,40.6,100544.99,1.1946409
643319329,643301710,3997730,64.87159,40.6,100548.25,1.1946795
643540341,643517713,3997730,64.82931,40.6,100548.75,1.1946855
643751347,643731206,3997730,64.97464,40.6,100547.0,1.1946647
643912019,643891867,3997730,64.97464,40.59,100547.0,1.1946647
644122967,644105363,3997730,65.122604,40.59,100545.24,1.1946439
644344098,644321400,3997730,64.9535,40.59,100547.25,1.1946677
644555098,644534945,3997730,64.87159,40.59,100548.25,1.1946795
644715905,644695644,3997730,65.35249,40.579998,100542.5,1.1946112
644926771,644909089,3997730,65.35249,40.59,100542.5,1.1946112
645147870,645125220,3997730,65.2283,40.579998,100543.99,1.194629
645358967,645338829,3997730,65.05919,40.579998,100546.0,1.1946528
645519715,645499600,3997730,65.05919,40.579998,100546.0,1.1946528
645730787,645713108,3997730,65.49782,40.579998,100540.75,1.1945904
645951836,645929100,3997730,65.246796,40.579998,100543.75,1.1946261
646112427,646089789,3997730,65.37363,40.57,100542.25,1.1946082
646333837,646309339,3997730,65.51103,40.57,100540.59,1.1945885
646554703,646532062,3997730,64.93236,40.57,100547.5,1.1946707
646715487,646692710,3997730,65.39477,40.57,100541.99,1.1946052
646926321,646906183,3997730,65.45818,40.57,100541.25,1.1945964
647137246,647119642,3997730,65.16489,40.559998,100544.74,1.1946379
647358228,647335532,3997730,65.18603,40.559998,100544.49,1.1946349
647518868,647496206,3997730,65.33135,40.559998,100542.74,1.194614
647729775,647709645,3997730,65.49782,40.559998,100540.75,1.1945904
647940951,647923296,3997730,65.35249,40.559998,100542.49,1.1946111
648101637,648083977,3997730,65.038055,40.559998,100546.25,1.1946558
648322847,648299972,3997730,65.39477,40.559998,100542.0,1.1946052
648533658,648513477,3997730,65.225655,40.55,100544.0,1.1946291
648744651,648727034,3997730,65.27058,40.55,100543.49,1.194623
648905382,648887776,3997730,65.37363,40.55,100542.24,1.1946082
649126472,649103829,3997730,65.39477,40.55,100542.0,1.1946052
649337582,649317282,3997730,65.33135,40.55,100542.74,1.194614
649548436,649530737,3997730,65.582375,40.54,100539.75,1.1945785
649709343,649691688,3997730,65.41591,40.54,100541.75,1.1946024
649930399,649907777,3997730,65.35249,40.54,100542.5,1.1946112
650141448,650121285,3997730,65.20716,40.54,100544.24,1.1946319
650352406,650334742,3997730,65.26794,40.54,100543.5,1.1946231
650513079,650495400,3997730,65.122604,40.53,100545.24,1.1946439
650734055,650711412,3997730,65.33135,40.53,100542.74,1.194614
650945086,650924974,3997730,65.39477,40.53,100542.0,1.1946052
651156258,651138573,3997730,65.2283,40.52,100543.99,1.194629
651316893,651299260,3997730,65.246796,40.52,100543.74,1.194626
651548442,651527948,3997730,65.28907,40.52,100543.25,1.1946201
651718937,651701321,3997730,65.246796,40.52,100543.74,1.194626
651939937,651917310,3997730,64.93236,40.52,100547.5,1.1946707
652151020,652130873,3997730,65.39477,40.51,100542.0,1.1946052
652311682,652291531,3997730,65.20716,40.51,100544.24,1.1946319
652522596,652504988,3997730,65.31021,40.51,100542.99,1.194617
652743703,652721056,3997730,65.225655,40.51,100544.0,1.1946291
652954677,652934515,3997730,65.16489,40.51,100544.74,1.1946379
653115321,653095178,3997730,65.143745,40.5,100544.99,1.1946409
653326206,653308599,3997730,65.05919,40.5,100546.0,1.1946528
653547932,653524646,3997730,65.20716,40.489998,100544.24,1.1946319
653718204,653697966,3997730,64.99577,40.489998,100546.75,1.1946617
653929109,653911349,3997730,65.122604,40.489998,100545.25,1.1946439
654150103,654127451,3997730,65.33135,40.489998,100542.74,1.194614
654310868,654288240,3997730,65.18603,40.489998,100544.49,1.1946349
654521898,654501733,3997730,64.99577,40.489998,100546.75,1.1946617
654732859,654715196,3997730,64.99577,40.489998,100546.75,1.1946617
654953745,654931102,3997730,65.10147,40.48,100545.49,1.1946467
655114490,655091872,3997730,64.9535,40.48,100547.25,1.1946677
655325517,655305383,3997730,64.82931,40.48,100548.75,1.1946855
655536444,655518768,3997730,65.16489,40.48,100544.75,1.194638
655757772,655734709,3997730,65.18603,40.469997,100544.49,1.1946349
655928210,655908091,3997730,65.038055,40.469997,100546.25,1.1946558
656139285,656121599,3997730,64.87159,40.469997,100548.25,1.1946795
656299991,656282298,3997730,64.89008,40.469997,100548.0,1.1946765
656520906,656498235,3997730,65.143745,40.46,100544.99,1.1946409
656732058,656711812,3997730,64.97464,40.46,100547.0,1.1946647
656943031,656925419,3997730,65.08033,40.46,100545.74,1.1946497
657103875,657086228,3997730,64.9535,40.46,100547.25,1.1946677
657324948,657302241,3997730,64.93236,40.45,100547.5,1.1946707
657536040,657515739,3997730,65.16489,40.45,100544.74,1.1946379
657747344,657729153,3997730,64.99577,40.44,100546.75,1.1946617
657907588,657889977,3997730,65.05919,40.45,100546.0,1.1946528
658128553,658105922,3997730,64.76589,40.44,100549.5,1.1946944
658339625,658319339,3997730,64.72362,40.44,100550.0,1.1947004
658550474,658532832,3997730,65.038055,40.44,100546.25,1.1946558
658711304,658693658,3997730,65.26794,40.43,100543.5,1.1946231
658932324,658909646,3997730,64.99577,40.43,100546.75,1.1946617
659143253,659123064,3997730,64.97464,40.43,100547.0,1.1946647
659354146,659336477,3997730,64.97464,40.42,100547.0,1.1946647
659514906,659497259,3997730,65.08033,40.42,100545.74,1.1946497
659736143,659713268,3997730,64.64171,40.42,100551.0,1.1947122
659956993,659939373,3997730,65.05919,40.42,100546.0,1.1946528
660117681,660100030,3997730,64.808174,40.42,100549.0,1.1946884
660338609,660315991,3997730,65.18603,40.41,100544.49,1.1946349
660549611,660529492,3997730,64.97464,40.41,100547.0,1.1946647
660760608,660742998,3997730,65.05919,40.41,100546.0,1.1946528
660921358,660903724,3997730,65.18603,40.41,100544.49,1.1946349
661142359,661119740,3997730,65.08033,40.399998,100545.74,1.1946497
661353264,661333153,3997730,65.122604,40.399998,100545.25,1.1946439
661514006,661493827,3997730,65.122604,40.39,100545.25,1.1946439
661724919,661707269,3997730,64.97464,40.39,100547.0,1.1946647
661946388,661923229,3997730,65.038055,40.39,100546.25,1.1946558
662116783,662096603,3997730,65.10147,40.379997,100545.49,1.1946467
662327781,662310134,3997730,64.97464,40.379997,100547.0,1.1946647
662548807,662526094,3997730,64.99577,40.379997,100546.75,1.1946617
662709486,662686835,3997730,65.016914,40.379997,100546.5,1.1946588
662920575,662900406,3997730,64.85045,40.37,100548.5,1.1946825
663131598,663113969,3997730,64.93236,40.37,100547.5,1.1946707
663352551,663329928,3997730,65.08033,40.37,100545.74,1.1946497
663513231,663490573,3997730,65.10147,40.36,100545.49,1.1946467
663724222,663704101,3997730,65.16489,40.36,100544.74,1.1946379
663956130,663925133,3997730,64.94293,40.36,100547.39,1.1946694
664126307,664106040,3997730,64.97464,40.36,100547.0,1.1946647
664337271,664319622,3997730,65.038055,40.35,100546.25,1.1946558
664558302,664535580,3997730,65.05919,40.35,100546.0,1.1946528
664718979,664696337,3997730,65.16489,40.35,100544.74,1.1946379
664929881,664909752,3997730,65.16489,40.34,100544.74,1.1946379
665140882,665123214,3997730,65.45818,40.34,100541.25,1.1945964
665301538,665283915,3997730,65.143745,40.34,100544.99,1.1946409
665522626,665499952,3997730,65.28907,40.34,100543.25,1.1946201
665733584,665713450,3997730,65.10147,40.329998,100545.49,1.1946467
665945519,665926968,3997730,65.10147,40.329998,100545.49,1.1946467
666105342,666087710,3997730,65.47668,40.329998,100541.0,1.1945934
666326378,666303756,3997730,65.05919,40.32,100546.0,1.1946528
666537446,666517249,3997730,64.82931,40.32,100548.75,1.1946855
666748446,666730824,3997730,65.39477,40.32,100541.99,1.1946052
666909296,666891628,3997730,65.246796,40.32,100543.74,1.194626
667130404,667107659,3997730,65.18603,40.309998,100544.49,1.1946349
667341330,667321171,3997730,65.2283,40.309998,100543.99,1.194629
667552194,667534585,3997730,65.20452,40.309998,100544.25,1.194632
667713011,667695392,3997730,65.39477,40.3,100542.0,1.1946052
667934035,667911261,3997730,65.016914,40.3,100546.5,1.1946588
668155366,668137440,3997730,65.2283,40.3,100543.99,1.194629
668315791,668298171,3997730,65.35249,40.3,100542.49,1.1946111
668536939,668514203,3997730,65.246796,40.29,100543.75,1.1946261
668747935,668727696,3997730,65.246796,40.29,100543.75,1.1946261
668908546,668888411,3997730,65.2283,40.29,100543.99,1.194629
669119635,669101947,3997730,65.39477,40.28,100542.0,1.1946052
669340666,669318049,3997730,65.143745,40.28,100544.99,1.1946409
669551700,669531573,3997730,65.18603,40.27,100544.49,1.1946349
669712446,669692241,3997730,65.35249,40.27,100542.5,1.1946112
669923490,669905763,3997730,65.16489,40.27,100544.74,1.1946379
670154875,670134247,3997730,65.29172,40.27,100543.24,1.19462
670325195,670307578,3997730,65.39477,40.26,100541.99,1.1946052
670546224,670523571,3997730,65.20716,40.26,100544.24,1.1946319
670757305,670737118,3997730,65.246796,40.25,100543.75,1.1946261
670917914,670897782,3997730,65.45818,40.26,100541.25,1.1945964
671128846,671111208,3997730,65.038055,40.25,100546.25,1.1946558
671349967,671327271,3997730,65.2283,40.25,100543.99,1.194629
671510701,671487928,3997730,65.35249,40.239998,100542.5,1.1946112
671721500,671701330,3997730,65.18603,40.239998,100544.49,1.1946349
671932393,671914736,3997730,65.33135,40.239998,100542.74,1.194614
672154160,672130690,3997730,65.47668,40.23,100541.0,1.1945934
672324162,672303983,3997730,65.18603,40.23,100544.5,1.194635
672535200,672517556,3997730,64.97464,40.23,100547.0,1.1946647
672756241,672733590,3997730,65.41591,40.219997,100541.75,1.1946024
672916986,672894358,3997730,65.709206,40.219997,100538.24,1.1945606
673127983,673107681,3997730,65.27058,40.219997,100543.49,1.194623
673338724,673321119,3997730,65.479324,40.21,100540.99,1.1945933
673559775,673537130,3997730,65.56387,40.21,100539.99,1.1945814
673720612,673697950,3997730,65.37363,40.21,100542.24,1.1946082
673931560,673911359,3997730,65.122604,40.2,100545.25,1.1946439
674142449,674124793,3997730,65.29172,40.2,100543.24,1.19462
674323546,674293171,3997730,65.37627,40.2,100542.2,1.1946077
674534432,674514277,3997730,65.143745,40.19,100544.99,1.1946409
674745413,674727810,3997730,65.246796,40.19,100543.75,1.1946261
674905993,674888344,3997730,65.05919,40.19,100546.0,1.1946528
675127195,675104492,3997730,65.016914,40.19,100546.5,1.1946588
675348221,675324037,3997730,64.92443,40.18,100547.59,1.1946718
675509029,675491406,3997730,65.33135,40.18,100542.75,1.1946142
675730043,675707390,3997730,65.33135,40.18,100542.75,1.1946142
675941002,675920764,3997730,65.54009,40.17,100540.25,1.1945845
676151969,676134309,3997730,65.33135,40.17,100542.74,1.194614
676312674,676295066,3997730,65.143745,40.17,100544.99,1.1946409
676533694,676511055,3997730,65.49782,40.16,100540.75,1.1945904
676744791,676724578,3997730,65.27058,40.16,100543.49,1.194623
676955651,676937995,3997730,65.35249,40.16,100542.5,1.1946112
677116471,677098765,3997730,65.28907,40.149998,100543.25,1.1946201
677337806,677314865,3997730,65.29172,40.149998,100543.24,1.19462
677548581,677528449,3997730,65.47668,40.149998,100541.0,1.1945934
677709430,677689157,3997730,65.246796,40.149998,100543.74,1.194626
677920287,677902665,3997730,65.27058,40.14,100543.49,1.194623
678141400,678118749,3997730,64.97464,40.14,100547.0,1.1946647
678352314,678332202,3997730,65.39477,40.129997,100542.0,1.1946052
678513127,678492953,3997730,65.35249,40.129997,100542.5,1.1946112
678724038,678706391,3997730,65.33135,40.12,100542.75,1.1946142
678945101,678922377,3997730,65.225655,40.12,100544.0,1.1946291
679156077,679135954,3997730,65.39477,40.12,100542.0,1.1946052
679317282,679296754,3997730,65.41591,40.11,100541.75,1.1946024
679527934,679510175,3997730,65.43704,40.11,100541.5,1.1945994
679748776,679726117,3997730,65.225655,40.11,100544.0,1.1946291
679909557,679886934,3997730,65.43704,40.11,100541.5,1.1945994
680120480,680100354,3997730,65.20716,40.11,100544.24,1.1946319
680331514,680313782,3997730,65.20716,40.1,100544.24,1.1946319
680552248,680529624,3997730,65.45818,40.1,100541.25,1.1945964
680713084,680690436,3997730,65.122604,40.09,100545.24,1.1946439
680924056,680903849,3997730,65.41591,40.09,100541.75,1.1946024
681135153,681117506,3997730,65.246796,40.09,100543.74,1.194626
681356382,681333437,3997730,65.122604,40.079998,100545.24,1.1946439
681527161,681506827,3997730,65.246796,40.079998,100543.75,1.1946261
681738092,681720478,3997730,65.16489,40.079998,100544.74,1.1946379
681959175,681936495,3997730,65.33135,40.07,100542.74,1.194614
682119934,682097214,3997730,65.143745,40.07,100544.99,1.1946409
682331062,682310768,3997730,65.47668,40.059998,100541.0,1.1945934
682541916,682524246,3997730,65.246796,40.059998,100543.74,1.194626
682702641,682685020,3997730,65.39477,40.059998,100542.0,1.1946052
682923578,682900956,3997730,65.41591,40.05,100541.75,1.1946024
683134644,683114403,3997730,65.47668,40.05,100541.0,1.1945934
683345483,683327824,3997730,65.20716,40.05,100544.24,1.1946319
683526634,683496141,3997730,65.02484,40.05,100546.4,1.1946576
683747566,683729933,3997730,65.66692,40.04,100538.74,1.1945666
683908379,683890679,3997730,65.66692,40.04,100538.74,1.1945666
684129338,684106645,3997730,65.64579,40.04,100539.0,1.1945696
684340188,684320028,3997730,65.29172,40.03,100543.24,1.19462
684551172,684533548,3997730,65.37363,40.03,100542.24,1.1946082
684711955,684694328,3997730,65.45818,40.03,100541.25,1.1945964
684933057,684910390,3997730,65.66692,40.02,100538.74,1.1945666
685143932,685123790,3997730,65.39477,40.02,100542.0,1.1946052
685354991,685337318,3997730,65.74884,40.02,100537.75,1.1945548
685515959,685498104,3997730,65.47668,40.01,100541.0,1.1945934
685736917,685714201,3997730,65.49782,40.01,100540.75,1.1945904
685947816,685927550,3997730,65.62465,40.0,100539.24,1.1945726
686158568,686140924,3997730,65.56123,40.0,100540.0,1.1945815
686319387,686301689,3997730,65.49782,40.0,100540.75,1.1945904
686540447,686517765,3997730,65.56123,39.989998,100540.0,1.1945815
686751340,686731043,3997730,65.54009,39.989998,100540.25,1.1945845
686911982,686891813,3997730,65.51895,39.989998,100540.5,1.1945875
687123022,687105372,3997730,65.35249,39.98,100542.49,1.1946111
687344039,687321408,3997730,65.62465,39.98,100539.24,1.1945726
687555131,687534839,3997730,65.60351,39.98,100539.49,1.1945754
687715728,687695605,3997730,65.47668,39.969997,100541.0,1.1945934
687926699,687909091,3997730,65.51895,39.969997,100540.5,1.1945875
688147627,688125001,3997730,65.47668,39.969997,100541.0,1.1945934
688308477,688285675,3997730,65.20716,39.96,100544.24,1.1946319
688519310,688499188,3997730,65.41591,39.96,100541.75,1.1946024
688730285,688712678,3997730,65.49782,39.96,100540.75,1.1945904
688951421,688928721,3997730,65.43704,39.95,100541.5,1.1945994
689112129,689089459,3997730,65.26794,39.95,100543.5,1.1946231
689323041,689302886,3997730,65.51895,39.95,100540.5,1.1945875
689533975,689516331,3997730,65.66692,39.94,100538.74,1.1945666
689755858,689732433,3997730,65.45818,39.94,100541.25,1.1945964
689925938,689905771,3997730,65.05919,39.94,100546.0,1.1946528
690136913,690119240,3997730,64.97464,39.93,100547.0,1.1946647
690357795,690335132,3997730,65.39477,39.93,100542.0,1.1946052
690518551,690495917,3997730,65.27058,39.92,100543.49,1.194623
690729559,690709448,3997730,65.54009,39.92,100540.25,1.1945845
690940623,690922959,3997730,65.39477,39.92,100542.0,1.1946052
691101233,691083620,3997730,65.56123,39.91,100540.0,1.1945815
691322190,691299569,3997730,65.45818,39.91,100541.25,1.1945964
691533172,691513056,3997730,65.54009,39.91,100540.25,1.1945845
691744623,691726488,3997730,65.49782,39.899998,100540.75,1.1945904
691924845,691902203,3997730,65.246796,39.899998,100543.74,1.194626
692135946,692115707,3997730,65.66692,39.899998,100538.74,1.1945666
692346844,692329204,3997730,65.56123,39.89,100540.0,1.1945815
692507657,692489855,3997730,65.45818,39.89,100541.25,1.1945964
692728597,692705920,3997730,65.54009,39.89,100540.25,1.1945845
692939609,692919451,3997730,65.43704,39.879997,100541.49,1.1945993
693150599,693132992,3997730,65.37363,39.879997,100542.25,1.1946082
693311479,693293840,3997730,65.54009,39.87,100540.25,1.1945845
693532659,693510031,3997730,65.37363,39.87,100542.25,1.1946082
693743778,693723462,3997730,65.51895,39.87,100540.5,1.1945875
693914551,693890218,3997730,65.661644,39.86,100538.8,1.1945672
694135434,694112766,3997730,65.62465,39.86,100539.24,1.1945726
694346469,694326303,3997730,65.709206,39.86,100538.24,1.1945606
694557467,694539855,3997730,65.43704,39.85,100541.5,1.1945994
694718140,694700501,3997730,65.688065,39.85,100538.49,1.1945636
694939192,694916546,3997730,65.47668,39.85,100541.0,1.1945934
695150178,695130059,3997730,65.709206,39.84,100538.24,1.1945606
695310901,695290732,3997730,65.709206,39.84,100538.25,1.1945608
695521862,695504145,3997730,65.60351,39.84,100539.5,1.1945755
695742701,695720081,3997730,65.688065,39.829998,100538.49,1.1945636
695953737,695933593,3997730,65.41591,39.829998,100541.75,1.1946024
696114546,696094432,3997730,65.75148,39.829998,100537.74,1.1945547
696325501,696307807,3997730,65.49782,39.82,100540.75,1.1945904
696546434,696523780,3997730,65.51895,39.82,100540.5,1.1945875
696757441,696737294,3997730,65.49782,39.809998,100540.75,1.1945904
696918537,696898089,3997730,65.896805,39.809998,100536.01,1.1945341
697149210,697126509,3997730,65.49782,39.809998,100540.75,1.1945904
697360266,697340003,3997730,65.66692,39.809998,100538.74,1.1945666
697520875,697500727,3997730,65.41591,39.8,100541.74,1.1946023
697731903,697714263,3997730,65.791115,39.8,100537.26,1.194549
697953019,697930316,3997730,65.29172,39.79,100543.24,1.19462
698113610,698090914,3997730,65.793755,39.79,100537.24,1.1945487
698324593,698304481,3997730,65.45818,39.79,100541.25,1.1945964
698535590,698517962,3997730,65.39477,39.78,100541.99,1.1946052
698756561,698733932,3997730,65.49782,39.78,100540.75,1.1945904
698917246,698894586,3997730,65.33135,39.77,100542.74,1.194614
699128226,699108106,3997730,65.51895,39.77,100540.5,1.1945875
699339192,699321587,3997730,65.43704,39.77,100541.5,1.1945994
699500029,699482414,3997730,65.43704,39.77,100541.5,1.1945994
699721028,699698202,3997730,65.26794,39.76,100543.5,1.1946231
699932002,699911833,3997730,65.60351,39.76,100539.49,1.1945754
700143120,700125434,3997730,65.66692,39.75,100538.74,1.1945666
700303860,700286188,3997730,65.56123,39.75,100540.0,1.1945815
700524795,700502174,3997730,65.41591,39.75,100541.75,1.1946024
700735588,700715463,3997730,65.246796,39.75,100543.74,1.194626
700946628,700929007,3997730,65.47668,39.739998,100541.0,1.1945934
701127625,701097345,3997730,65.34457,39.739998,100542.59,1.1946124
