timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
636154545,36.2048166407573,138.2529152519806,52.20374,77.51487,-0.0,2.8397248,4.1738033,0.0,2,0,0,0
636354509,36.204816223114584,138.25291541442525,52.201744,77.4973,-0.0,2.8383803,4.1737933,0.0,2,0,0,0
636554473,36.20481587239024,138.25291548808775,52.20407,77.4843,-0.0,2.8370497,4.1733932,0.0,2,0,0,0
636754440,36.20481568130911,138.25291556982225,52.207287,77.472855,-0.0,2.8353148,4.1728764,0.0,2,0,0,0
636954402,36.20481560590043,138.2529155978119,52.207066,77.45795,-0.0,2.8341105,4.172864,0.0,2,0,0,0
637154387,36.204815576038044,138.25291557928168,52.19409,77.43049,-0.0,2.8326614,4.172414,0.0,2,0,0,0
637354353,36.204815533348835,138.2529155548408,52.176662,77.39845,-0.0,2.8315892,4.1720963,0.0,2,0,0,0
637554294,36.20481562907789,138.25291553381277,52.15166,77.36039,-0.0,2.8302994,4.171703,0.0,2,0,0,0
637754259,36.20481574047076,138.25291549443756,52.130604,77.32764,-0.0,2.8293934,4.171772,0.0,2,0,0,0
637954223,36.20481587004092,138.25291548391723,52.107117,77.293365,-0.0,2.8285897,4.1715593,0.0,2,0,0,0
638154187,36.20481600402282,138.25291541816696,52.091278,77.26736,-0.0,2.827869,4.1713796,0.0,2,0,0,0
638354151,36.20481611621973,138.2529153579959,52.070644,77.23655,-0.0,2.8270152,4.1714597,0.0,2,0,0,0
638554120,36.20481621044533,138.25291529584322,52.047634,77.20355,-0.0,2.826021,4.171169,0.0,2,0,0,0
638754084,36.204816246955104,138.25291528453403,52.042168,77.18739,-0.0,2.8249793,4.1708627,0.0,2,0,0,0
638954044,36.20481624415981,138.25291537949127,52.03187,77.16639,-0.0,2.823979,4.170577,0.0,2,0,0,0
639154024,36.204816356348836,138.25291546753735,52.018093,77.14145,-0.0,2.8231697,4.1706643,0.0,2,0,0,0
639353972,36.20481649823325,138.25291552874006,52.00551,77.118576,-0.0,2.8223486,4.1704583,0.0,2,0,0,0
639553936,36.20481658856803,138.25291550308748,51.98604,77.089005,-0.0,2.821423,4.170209,0.0,2,0,0,0
639753907,36.20481659676337,138.25291547595512,51.970222,77.06466,-0.0,2.8207147,4.170332,0.0,2,0,0,0
639953864,36.204816690413544,138.25291569804997,51.97921,77.065094,-0.0,2.8198438,4.1701007,0.0,2,0,0,0
640153830,36.20481695114426,138.25291649847173,52.008415,77.08639,-0.0,2.8193078,4.17002,0.0,2,0,0,0
640353793,36.20481725231623,138.25291670004876,52.03301,77.099754,-0.0,2.8188882,4.1699753,0.0,2,0,0,0
640553756,36.204817380338184,138.2529165208755,51.993973,77.048035,-0.0,2.8185618,4.1702285,0.0,2,0,0,0
640753720,36.20481739492953,138.2529162907219,51.93151,76.9741,-0.0,2.8184338,4.170273,0.0,2,0,0,0
640953702,36.20481736176045,138.25291609516847,51.885372,76.91781,-0.0,2.818188,4.1702538,0.0,2,0,0,0
641153647,36.20481725517417,138.25291603383954,51.85381,76.877625,-0.0,2.8180828,4.1702757,0.0,2,0,0,0
641353611,36.20481719423147,138.25291599612976,51.837532,76.85342,-0.0,2.817973,4.1705737,0.0,2,0,0,0
641553575,36.204817159425616,138.25291594126983,51.826015,76.83512,-0.0,2.817626,4.1705017,0.0,2,0,0,0
641753539,36.2048172011239,138.25291592011726,51.821846,76.82534,-0.0,2.817217,4.17041,0.0,2,0,0,0
641953503,36.20481746303106,138.2529160002923,51.826027,76.82485,-0.0,2.8164053,4.1704607,0.0,2,0,0,0
642153466,36.20481787644381,138.2529161027472,51.825428,76.81983,-0.0,2.815635,4.170239,0.0,2,0,0,0
642353430,36.20481808722851,138.25291603817743,51.828606,76.818855,-0.0,2.8148947,4.170029,0.0,2,0,0,0
642553394,36.20481789640236,138.25291587907228,51.835194,76.823326,-0.0,2.8143392,4.170163,0.0,2,0,0,0
642753358,36.204817717178365,138.2529158015286,51.844982,76.83178,-0.0,2.813741,4.17001,0.0,2,0,0,0
642953321,36.20481777469063,138.2529156836049,51.856014,76.841866,-0.0,2.8130236,4.169816,0.0,2,0,0,0
643153285,36.20481788237918,138.25291569977446,51.85426,76.83992,-0.0,2.812322,4.16963,0.0,2,0,0,0
643353249,36.20481789273921,138.25291598077357,51.85803,76.84369,-0.0,2.8116338,4.1697145,0.0,2,0,0,0
643553212,36.20481788504906,138.25291620505536,51.87467,76.86055,-0.0,2.8109744,4.169548,0.0,2,0,0,0
643753176,36.204817881010825,138.25291635290114,51.94308,76.92866,-0.0,2.8103175,4.169383,0.0,2,0,0,0
643953139,36.20481798147233,138.25291642830447,51.96308,76.94717,-0.0,2.809825,4.169281,0.0,2,0,0,0
644153103,36.2048181779678,138.252916455478,51.895687,76.8806,-0.0,2.809344,4.169428,0.0,2,0,0,0
644353118,36.20481819924519,138.25291646440363,51.87559,76.862206,-0.0,2.8087718,4.169275,0.0,2,0,0,0
644553031,36.20481806165638,138.2529164694786,51.970463,76.95741,-0.0,2.8082204,4.169129,0.0,2,0,0,0
644752993,36.20481793818569,138.25291651259656,51.994347,76.98079,-0.0,2.80788,4.1690626,0.0,2,0,0,0
644952957,36.2048180557403,138.25291672173373,51.950882,76.93892,-0.0,2.8078344,4.1693563,0.0,2,0,0,0
645152921,36.20481819707331,138.2529168384454,51.96595,76.95568,-0.0,2.807787,4.169386,0.0,2,0,0,0
645352887,36.20481827058834,138.25291678693196,51.99294,76.98405,-0.0,2.8080313,4.169511,0.0,2,0,0,0
645552847,36.204818274186614,138.25291676179685,52.016,77.007706,-0.0,2.8082871,4.1698885,0.0,2,0,0,0
645752813,36.20481825791778,138.25291678304805,52.04554,77.03722,-0.0,2.808313,4.1699195,0.0,2,0,0,0
645952774,36.204818212434674,138.25291685623972,52.06659,77.0583,-0.0,2.8079607,4.169823,0.0,2,0,0,0
646152762,36.204818212500676,138.25291693658252,52.088127,77.079765,-0.0,2.8073776,4.169648,0.0,2,0,0,0
646352700,36.2048182248536,138.25291700553421,52.097942,77.08875,-0.0,2.8068213,4.1697426,0.0,2,0,0,0
646552664,36.20481825808054,138.2529170622904,52.099304,77.08991,-0.0,2.8062894,4.1695766,0.0,2,0,0,0
646752627,36.20481832785471,138.25291715053777,52.104023,77.094635,-0.0,2.8057811,4.1694155,0.0,2,0,0,0
646952590,36.20481843057085,138.25291718523727,52.11184,77.101105,-0.0,2.8084908,4.170016,0.0,2,0,0,0
647152554,36.20481843041651,138.25291725987182,52.111996,77.10051,-0.0,2.8048306,4.1693635,0.0,2,0,0,0
647352517,36.20481847090434,138.25291733701792,52.1173,77.10562,-0.0,2.8046317,4.1693096,0.0,2,0,0,0
647552480,36.204818428743465,138.25291738111238,52.126617,77.1146,-0.0,2.804234,4.169426,0.0,2,0,0,0
647752443,36.20481843960968,138.25291748789647,52.134865,77.122284,-0.0,2.8040452,4.169365,0.0,2,0,0,0
647952425,36.20481842046575,138.25291754260357,52.15001,77.135666,-0.0,2.803947,4.1693354,0.0,2,0,0,0
648152370,36.204818399652616,138.252917589289,52.158585,77.1419,-0.0,2.8066018,4.169669,0.0,2,0,0,0
648352334,36.20481822442003,138.2529174847722,52.161495,77.14045,-0.0,2.807516,4.170199,0.0,2,0,0,0
648552295,36.204817905817386,138.2529172284849,52.15011,77.125244,-0.0,2.8086185,4.1704764,0.0,2,0,0,0
648752258,36.204817714011796,138.2529170015469,52.156776,77.130585,-0.0,2.8072867,4.170555,0.0,2,0,0,0
648952222,36.2048175241016,138.25291685601275,52.16771,77.13942,-0.0,2.8082454,4.17076,0.0,2,0,0,0
649152184,36.20481731672261,138.25291671984883,52.17775,77.14609,-0.0,2.812118,4.1714725,0.0,2,0,0,0
649352147,36.204817109303455,138.25291665736395,52.178326,77.14329,-0.0,2.813296,4.171678,0.0,2,0,0,0
649552111,36.20481698486075,138.25291663872116,52.15846,77.12013,-0.0,2.8144455,4.171867,0.0,2,0,0,0
649752165,36.20481694694166,138.2529166842688,52.15627,77.114685,-0.0,2.8139946,4.1717467,0.0,2,0,0,0
649957035,36.20481691843432,138.25291680174675,52.165817,77.12171,-0.0,2.8097205,4.171543,0.0,2,0,0,0
650156998,36.20481677317951,138.25291716761024,52.168476,77.12137,-0.0,2.8087103,4.171241,0.0,2,0,0,0
650356960,36.204816328149974,138.25291777277232,52.167725,77.11638,-0.0,2.8124933,4.1716285,0.0,2,0,0,0
650556923,36.204815841170415,138.25291834812646,52.1457,77.09052,-0.0,2.8078012,4.170907,0.0,2,0,0,0
650756886,36.2048158180739,138.25291835608593,52.13033,77.07118,-0.0,2.8071764,4.17098,0.0,2,0,0,0
650956849,36.20481650580028,138.25291753059741,52.114918,77.05179,-0.0,2.806822,4.170829,0.0,2,0,0,0
651156812,36.204817452351364,138.25291649426597,52.09382,77.027466,-0.0,2.8061604,4.170575,0.0,2,0,0,0
651356774,36.20481788939032,138.2529161897354,52.08239,77.01265,-0.0,2.8055623,4.1706204,0.0,2,0,0,0
651556742,36.20481780497923,138.2529166263022,52.088078,77.01542,-0.0,2.805301,4.1704917,0.0,2,0,0,0
651756700,36.20481760409099,138.2529173922248,52.09176,77.01634,-0.0,2.8050182,4.1703534,0.0,2,0,0,0
651956663,36.20481741026652,138.25291766565874,52.091274,77.01377,-0.0,2.8044877,4.170403,0.0,2,0,0,0
652156625,36.20481731064409,138.2529174149491,52.0801,77.00076,-0.0,2.804281,4.1702847,0.0,2,0,0,0
652356624,36.20481738219732,138.25291738189696,52.05701,76.97668,-0.0,2.8040164,4.1701465,0.0,2,0,0,0
652556549,36.204817290089274,138.2529173211908,52.041508,76.9608,-0.0,2.8037517,4.170286,0.0,2,0,0,0
652756513,36.204817043529324,138.25291714136853,52.04489,76.96426,-0.0,2.8034656,4.170143,0.0,2,0,0,0
652956483,36.20481687996212,138.2529170388364,52.038853,76.95827,-0.0,2.80302,4.1699376,0.0,2,0,0,0
653156437,36.20481676890634,138.2529171260868,52.03851,76.957756,-0.0,2.8025978,4.169742,0.0,2,0,0,0
653356400,36.20481681529074,138.25291732689092,52.042545,76.961525,-0.0,2.8022277,4.169832,0.0,2,0,0,0
653556362,36.20481692003984,138.25291764479783,52.036762,76.9548,-0.0,2.8021085,4.1697555,0.0,2,0,0,0
653756324,36.204816914834716,138.25291777307342,52.037262,76.95451,-0.0,2.8017216,4.1695743,0.0,2,0,0,0
653956288,36.204816747093524,138.2529177145824,52.03654,76.95378,-0.0,2.801425,4.1696873,0.0,2,0,0,0
654156250,36.20481659176689,138.25291764844687,52.03017,76.94712,-0.0,2.8011434,4.1695433,0.0,2,0,0,0
654356211,36.20481651922708,138.25291763432682,52.025005,76.942375,-0.0,2.800797,4.1693764,0.0,2,0,0,0
654556178,36.20481645097612,138.25291776577419,52.024494,76.94263,-0.0,2.8004653,4.1694703,0.0,2,0,0,0
654756136,36.20481651190709,138.252917977179,52.02246,76.94173,-0.0,2.800148,4.1693144,0.0,2,0,0,0
654956101,36.20481652369027,138.2529182548897,52.01312,76.934166,-0.0,2.7999487,4.1692095,0.0,2,0,0,0
655156062,36.204816560773075,138.25291843086893,52.01213,76.93552,-0.0,2.7996488,4.1690636,0.0,2,0,0,0
655356022,36.20481657846621,138.25291847034183,52.00564,76.93224,-0.0,2.7995489,4.1692514,0.0,2,0,0,0
655555984,36.20481654041437,138.2529185218644,52.008316,76.938385,-0.0,2.7993698,4.1691575,0.0,2,0,0,0
655755948,36.20481648187038,138.25291850940934,52.011776,76.945625,-0.0,2.799234,4.1690826,0.0,2,0,0,0
655955909,36.204816375975774,138.2529184706435,52.01891,76.9577,-0.0,2.7990644,4.1692443,0.0,2,0,0,0
656155871,36.20481629448548,138.25291847570824,52.026764,76.970726,-0.0,2.7987747,4.169106,0.0,2,0,0,0
656355833,36.2048163081917,138.25291851929353,52.032135,76.98154,-0.0,2.7984982,4.1689754,0.0,2,0,0,0
656555795,36.20481630927395,138.25291861584358,52.031784,76.98694,-0.0,2.79822,4.168847,0.0,2,0,0,0
656755801,36.204816328082174,138.25291875895934,52.028755,76.98893,-0.0,2.797951,4.1689653,0.0,2,0,0,0
656955719,36.20481634249489,138.2529189075419,52.023655,76.98909,-0.0,2.7976823,4.1688437,0.0,2,0,0,0
657155703,36.20481631241568,138.252919017514,52.017647,76.98842,-0.0,2.7974243,4.168727,0.0,2,0,0,0
657355643,36.20481635582184,138.2529190364099,52.02735,77.00309,-0.0,2.7971733,4.168852,0.0,2,0,0,0
657555605,36.20481634057172,138.25291907963748,52.022728,77.00462,-0.0,2.7969384,4.1687407,0.0,2,0,0,0
657755567,36.20481629771364,138.2529191118826,52.01415,77.0027,-0.0,2.7967136,4.1686344,0.0,2,0,0,0
657955528,36.20481632308792,138.2529191984367,52.010944,77.00691,-0.0,2.7964993,4.168531,0.0,2,0,0,0
658155491,36.20481635289521,138.25291920867838,52.009098,77.011955,-0.0,2.7968807,4.1689057,0.0,2,0,0,0
658355452,36.204816399376234,138.25291931968297,52.025074,77.03258,-0.0,2.7976134,4.1691456,0.0,2,0,0,0
658555415,36.2048164086951,138.2529195984501,52.03007,77.04205,-0.0,2.7985547,4.169409,0.0,2,0,0,0
658755377,36.204816440812195,138.25291992213695,52.033943,77.05113,-0.0,2.7997687,4.169712,0.0,2,0,0,0
658955337,36.20481650675002,138.2529200906652,52.045918,77.06858,-0.0,2.8010826,4.1702757,0.0,2,0,0,0
659155299,36.204816463374414,138.25292004902875,52.060085,77.0882,-0.0,2.8024879,4.17056,0.0,2,0,0,0
659355260,36.20481639103307,138.25291979787514,52.07486,77.105446,-0.0,2.8040702,4.170853,0.0,2,0,0,0
659555222,36.204816344094155,138.25291947119356,52.079964,77.11295,-0.0,2.8059583,4.17149,0.0,2,0,0,0
659755183,36.20481634402902,138.2529192977738,52.085453,77.11885,-0.0,2.8079872,4.171828,0.0,2,0,0,0
659955145,36.20481644524723,138.25291921804126,52.091885,77.127655,-0.0,2.8101552,4.1721635,0.0,2,0,0,0
660155107,36.204816694773875,138.25291928258534,52.09429,77.130844,-0.0,2.812465,4.1728406,0.0,2,0,0,0
660355081,36.20481696152024,138.2529193885056,52.096504,77.13455,-0.0,2.8148854,4.173173,0.0,2,0,0,0
660555030,36.204817095950794,138.25291947730545,52.102245,77.141594,-0.0,2.8172836,4.1734805,0.0,2,0,0,0
660754991,36.204817145234216,138.25291952694266,52.112583,77.15159,-0.0,2.8193953,4.1737313,0.0,2,0,0,0
660954953,36.204817202960825,138.25291943153994,52.116695,77.15524,-0.0,2.8205895,4.174244,0.0,2,0,0,0
661154914,36.20481723807971,138.2529190749722,52.105247,77.14271,-0.0,2.8223743,4.174435,0.0,2,0,0,0
661354876,36.204817188560035,138.25291871422507,52.07827,77.11479,-0.0,2.82335,4.1745105,0.0,2,0,0,0
661554837,36.20481721221316,138.25291856328295,52.079,77.11246,-0.0,2.8251858,4.17469,0.0,2,0,0,0
661754835,36.20481730321074,138.25291842943312,52.110893,77.14192,-0.0,2.8248184,4.1749973,0.0,2,0,0,0
661954759,36.204817474450216,138.25291848960683,52.138992,77.167,-0.0,2.8267713,4.1751776,0.0,2,0,0,0
662154724,36.20481757739946,138.25291843170248,52.112476,77.137726,-0.0,2.8285124,4.1753173,0.0,2,0,0,0
662354681,36.20481776444714,138.2529181982975,52.08042,77.101845,-0.0,2.823835,4.1749716,0.0,2,0,0,0
