timestamp,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,mode_switch,return_switch,rattitude_switch,posctl_switch,loiter_switch,acro_switch,offboard_switch,kill_switch,arm_switch,transition_switch,gear_switch,mode_slot,data_source,stab_switch,man_switch
618943655,0.0,0.0,0.06103764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
619155936,0.0,0.0,0.30111903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
619354456,0.0,0.0,0.002034588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
619548174,-0.03275109,0.0,0.0,-0.004166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
619740354,-0.037117902,0.0,0.06408952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
619950228,-0.16375546,0.0,0.0681587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
620147885,-0.20305677,0.04106776,0.067141406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
620347937,-0.18777293,0.09650924,0.052899286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
620548010,-0.09170306,0.21560575,0.052899286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
620740108,0.0,0.11909651,0.051881995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
620955701,0.0,0.0,0.051881995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
621147834,-0.019650655,0.03285421,0.051881995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
621345153,-0.11353712,0.11909651,0.18107833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
621540000,-0.12227074,0.22997947,0.18006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
621755207,-0.12663755,0.19301848,0.18006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
621955675,-0.09825327,0.18275154,0.18107833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
622147569,-0.1419214,0.37577003,0.18006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
622353881,-0.27510917,0.34907597,0.18006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
622544868,-0.13755459,0.26899385,0.18006104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
622757534,-0.09170306,0.25462013,0.34282807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
622953665,0.0,0.0,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
623147473,0.042944785,0.0,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
623339695,0.096114516,-0.07972665,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
623554860,0.0,0.0,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
623744681,0.0,0.0,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
623958779,0.0,0.0,0.38148525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
624149664,0.0,0.0,0.40386572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
624352285,0.0,0.0,0.40284842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
624552255,0.0,0.0,0.40386572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
624744421,0.0,0.0,0.38453713,0.002074689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
624959425,0.0,0.0,0.38555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
625149533,0.0,0.0,0.48321465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
625344377,0.0,0.0,0.4923703,-0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
625544381,0.006134969,0.0,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
625747659,0.13292433,0.0,0.48728383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
625949320,0.15132925,0.0,0.48728383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
626144225,0.1002045,-0.07289294,0.48830113,-0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
626347976,0.08793456,-0.07061503,0.48830113,-0.06458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
626548088,0.1002045,-0.09339408,0.4893184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
626739133,0.14519428,-0.17767654,0.48830113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
626937193,0.16155419,-0.24373576,0.48830113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
627157117,0.13292433,0.0,0.48830113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
627349271,0.06952965,0.0,0.4893184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
627544130,0.057259712,0.0,0.4893184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
627741661,0.028629856,0.0,0.48830113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
627951640,0.19222903,-0.10933941,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
628147724,0.2801636,-0.15261959,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
628338847,0.2781186,-0.22095671,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
628558753,0.18813907,-0.19134396,0.49338758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
628738788,0.1002045,-0.15261959,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
628941342,0.051124744,-0.12528473,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
629158648,0.08384458,-0.18906605,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
629357530,0.1574642,-0.33029613,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
629557468,0.1574642,-0.32801822,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
629751319,0.200409,-0.32801822,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
629951367,0.27198365,0.0,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
630147206,0.19222903,0.0,0.4923703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
630341151,0.19631901,0.0,0.5147508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
630558430,0.14314929,0.0,0.53713125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
630756499,0.14314929,0.0,0.5595117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
630948306,0.1411043,0.0,0.6093591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
631143315,0.075664625,0.0,0.6286877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
631353233,0.075664625,0.0,0.5768057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
631551025,0.09406953,0.0,0.5768057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
631747080,0.10633947,0.0,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
631948627,0.016359918,0.0,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
632148394,0.0,0.0,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
632340816,0.0,0.0,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
632540711,0.0,0.0,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
632756923,0.0,0.04312115,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
632948042,0.0,0.04312115,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
633148561,0.0,0.09856263,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
633348086,-0.12008733,0.14579055,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
633542912,-0.01746725,0.100616015,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
633758112,0.0,0.02053388,0.577823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
633956665,-0.104803495,0.100616015,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
634150473,-0.08733624,0.15811089,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
634352779,-0.13755459,0.20944558,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
634552369,-0.14628822,0.18685831,0.57884026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
634745930,-0.115720525,0.1724846,0.49440488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
634957781,-0.09825327,0.17864476,0.491353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
635152630,-0.1069869,0.18480493,0.46083418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
635345916,-0.1091703,0.17864476,0.33163783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
635537560,-0.08951965,0.1724846,0.33468974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
635756933,-0.08951965,0.1724846,0.34486267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
635950190,-0.12008733,0.16632444,0.3051882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
636152419,-0.1091703,0.14168377,0.27975586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
636345821,-0.1091703,0.13963039,0.28382504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
636557970,-0.1091703,0.14168377,0.28382504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
636757550,-0.1091703,0.12525667,0.28382504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
636950067,-0.1091703,0.11909651,0.28382504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
637142279,-0.10043668,0.10472279,0.28382504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
637357549,-0.11790393,0.108829565,0.2858596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
637557355,-0.115720525,0.1026694,0.2858596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
637749910,-0.11790393,0.10472279,0.28687692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
637949786,-0.11790393,0.10472279,0.2878942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
638142098,-0.11135371,0.10472279,0.29501525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
638357523,-0.09170306,0.11088296,0.29603255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
638555289,-0.1069869,0.11088296,0.29806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
638752015,-0.09825327,0.09650924,0.29806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
638945257,-0.115720525,0.078028746,0.29806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
639145168,-0.1091703,0.06365503,0.29806715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
639346887,-0.104803495,0.07392197,0.29704985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
639549489,-0.09170306,0.092402466,0.29908442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
639741842,-0.07641921,0.092402466,0.3550356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
639957000,-0.10262009,0.07597536,0.3540183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
640155863,-0.082969435,0.069815196,0.38555443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
640347242,-0.052401748,0.03285421,0.4201424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
640541681,-0.008733625,0.0,0.41912514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
640741596,-0.02838428,0.0061601643,0.41912514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
640945065,-0.05021834,0.0513347,0.41912514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
641141587,-0.02838428,0.024640657,0.46083418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
641339193,-0.05458515,0.05338809,0.48219734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
641556559,-0.10262009,0.069815196,0.49643946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
641755275,-0.16157205,0.12525667,0.49745676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
641957086,-0.12882096,0.12936345,0.51576805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
642149061,0.0,0.04517454,0.5239064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
642344468,0.0,0.026694044,0.53204477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
642556727,-0.030567685,0.137577,0.5361139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
642746242,0.0,0.092402466,0.53509665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
642946306,0.0,0.0,0.5340794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
643149057,0.0,0.0,0.5340794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
643351266,0.0,0.069815196,0.55442524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
643555094,0.0,0.030800821,0.63479143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
643756747,0.0,0.02053388,0.6256358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
643956529,0.0,0.018480493,0.5361139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
644151099,0.0,0.016427105,0.56154627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
644345917,0.0,0.01026694,0.6480163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
644544222,0.0,0.014373717,0.63479143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
644756464,0.0,0.0123203285,0.5798576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
644948508,0.0,0.0123203285,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
645150969,0.0,0.0061601643,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
645354798,0.0,0.0,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
645556420,0.0,0.0,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
645759524,0.0,0.0,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
645950595,0.0,0.0,0.58087486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
646154686,0.0,0.0,0.5656155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
646356300,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
646555877,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
646748406,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
646940568,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
647143709,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
647356060,0.0,0.0,0.5635809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
647548109,0.0,0.0,0.56459814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
647745342,0.0,0.0,0.56459814,0.07053942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
647940278,0.0,0.0,0.56459814,0.03941909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
648155382,0.0,0.0,0.56459814,-0.039583333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,6,1,0,0
