timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
625393297,0.024,1.5170001,536,-7461,-6363,-1255,-7160,0,0,0,0,1185,1233,1461,1198,1500,1500,0,0,1500,1502,1500,1419,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
626418713,0.021000002,1.529,536,-7402,-5750,-296,-6264,0,0,0,0,1188,1260,1499,1237,1500,1500,0,0,1459,1555,1497,1477,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
627442825,0.024,1.233,536,-4528,-8516,-3494,-3522,0,0,0,0,1313,1142,1359,1357,1500,1500,0,0,1500,1540,1496,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
628450979,0.014,1.1750001,536,-7435,-4763,-789,-7339,0,0,0,0,1171,1303,1477,1190,1500,1500,0,0,1394,1631,1501,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
629470666,0.0,1.36,536,-7928,-7267,-1720,-5680,0,0,0,0,1165,1194,1436,1263,1500,1500,0,0,1346,1588,1500,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
630497953,0.0,1.2470001,536,-6194,-7070,-1944,-5288,0,0,0,0,1241,1202,1426,1280,1500,1500,0,0,1500,1589,1532,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
631511264,0.021000002,1.0990001,536,-6830,-6929,-2666,-3814,0,0,0,0,1295,1208,1395,1345,1500,1500,0,0,1500,1556,1583,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
632522141,0.021000002,1.222,536,-7615,-4937,-698,-6358,0,0,0,0,1178,1296,1481,1233,1500,1500,0,0,1500,1501,1584,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
633527543,0.026,1.516,536,-6478,-3186,-3311,-8137,0,0,0,0,1228,1372,1367,1156,1500,1500,0,0,1566,1473,1584,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
634551782,0.019000001,1.409,536,-6030,-4042,-2298,-7606,0,0,0,0,1248,1335,1411,1269,1500,1500,0,0,1601,1424,1585,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
635561921,0.0,1.4300001,536,-4954,-5386,-1332,-8032,0,0,0,0,1295,1276,1453,1160,1500,1500,0,0,1594,1451,1346,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
636584189,0.021000002,1.549,536,-6021,-5419,-2405,-6515,0,0,0,0,1248,1274,1406,1226,1500,1500,0,0,1578,1441,1295,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
637607207,0.021000002,1.243,536,-7253,-4343,-1312,-7724,0,0,0,0,1194,1322,1454,1174,1500,1500,0,0,1560,1437,1297,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
638626719,0.019000001,1.2390001,536,-4147,-7505,-3893,-5519,0,0,0,0,1330,1183,1341,1270,1500,1500,0,0,1563,1442,1309,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
639641142,0.014,1.1830001,536,-4213,-6615,-1675,-6073,0,0,0,0,1327,1222,1438,1246,1500,1500,0,0,1558,1456,1365,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
640656346,0.026,1.5510001,536,-5497,-6099,-3351,-6221,0,0,0,0,1271,1245,1365,1239,1500,1500,0,0,1505,1490,1427,1499,2001,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
641668479,0.014,1.2950001,536,-6982,-6624,-721,-6511,0,0,0,0,1206,1222,1480,1227,1500,1500,0,0,1560,1431,1505,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
642689151,0.019000001,1.2830001,536,-6385,-5459,145,-7565,0,0,0,0,1172,1273,1518,1181,1500,1500,0,0,1584,1495,1542,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
643716157,0.024,1.5460001,536,-7665,-6475,-2811,-5421,0,0,0,0,1176,1205,1389,1274,1500,1500,0,0,1522,1500,1637,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
644740049,0.024,1.3100001,536,-7684,-7136,-2460,-6928,0,0,0,0,1175,1199,1404,1213,1500,1500,0,0,1516,1499,1586,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
645758962,0.024,1.529,536,-6743,-6381,-999,-6429,0,0,0,0,1216,1232,1468,1230,1500,1500,0,0,1500,1501,1587,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
646775440,0.021000002,1.5370001,536,-6117,-6891,-1955,-4493,0,0,0,0,1244,1210,1392,1315,1500,1500,0,0,1501,1500,1570,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
647791771,0.021000002,1.409,536,-5462,-7598,-1940,-5008,0,0,0,0,1273,1179,1427,1236,1500,1500,0,0,1500,1500,1571,1538,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
648799579,0.019000001,1.2720001,536,-6133,-6787,-1999,-5617,0,0,0,0,1243,1215,1424,1331,1500,1500,0,0,1500,1501,1480,1494,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
649824277,0.016,1.2800001,536,-5421,-7667,-2510,-4570,0,0,0,0,1274,1176,1402,1312,1500,1500,0,0,1406,1500,1374,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
650836503,0.019000001,1.5170001,536,-5271,-7313,-1910,-6448,0,0,0,0,1281,1192,1428,1229,1500,1500,0,0,1536,1484,1374,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
651849625,0.026,1.5600001,536,-6284,-6872,-3123,-3981,0,0,0,0,1237,1131,1375,1337,1500,1500,0,0,1500,1406,1374,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
652859567,0.021000002,1.554,536,-7115,-5573,-1377,-5967,0,0,0,0,1200,1268,1451,1250,1500,1500,0,0,1500,1461,1429,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
653882112,0.019000001,1.3700001,536,-6060,-7645,-2408,-5132,0,0,0,0,1246,1177,1406,1287,1500,1500,0,0,1499,1441,1428,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
654909025,0.021000002,1.2390001,536,-5561,-7267,-2564,-5303,0,0,0,0,1268,1194,1424,1279,1500,1500,0,0,1499,1430,1455,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
655925597,0.024,1.2390001,536,-6960,-5621,-1051,-6413,0,0,0,0,1207,1266,1466,1231,1500,1500,0,0,1500,1443,1479,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
656951275,0.021000002,1.33,536,-6826,-6134,-2543,-4877,0,0,0,0,1213,1243,1400,1298,1500,1500,0,0,1501,1441,1545,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
657968589,0.019000001,1.2340001,536,-7324,-5472,-1643,-5399,0,0,0,0,1191,1272,1440,1275,1500,1500,0,0,1500,1441,1577,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
658994998,0.024,1.256,536,-5512,-7368,-2382,-5002,0,0,0,0,1270,1189,1407,1293,1500,1500,0,0,1500,1447,1598,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
660014561,0.024,1.2520001,536,-4921,-7979,-2776,-6060,0,0,0,0,1296,1162,1465,1246,1500,1500,0,0,1501,1468,1598,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
661027965,0.021000002,1.2390001,536,-7418,-6734,-1929,-6935,0,0,0,0,1187,1217,1427,1214,1500,1500,0,0,1542,1478,1543,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
662044131,0.024,1.5200001,536,-8430,-6342,-1516,-7728,0,0,0,0,1143,1234,1445,1251,1500,1500,0,0,1581,1492,1545,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
663051750,0.016,1.3900001,536,-7192,-5964,-942,-5124,0,0,0,0,1197,1251,1422,1287,1500,1500,0,0,1578,1493,1547,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
664063859,0.026,1.526,536,-7532,-5424,-614,-6614,0,0,0,0,1182,1274,1485,1289,1500,1500,0,0,1575,1494,1582,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
665080870,0.016,1.1730001,536,-7534,-5582,-480,-6596,0,0,0,0,1182,1267,1490,1223,1500,1500,0,0,1568,1496,1581,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
666106967,0.019000001,1.291,536,-6344,-6432,-1690,-6313,0,0,0,0,1234,1230,1474,1235,1500,1500,0,0,1566,1498,1552,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
667126659,0.024,1.245,536,-6719,-6289,-995,-5797,0,0,0,0,1218,1236,1468,1258,1500,1500,0,0,1541,1498,1543,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
668148638,0.026,1.243,536,-7167,-5013,237,-7177,0,0,0,0,1137,1292,1522,1198,1500,1500,0,0,1521,1499,1543,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
669160788,0.033,1.2850001,536,-5300,-8184,-2797,-3855,0,0,0,0,1280,1153,1389,1343,1500,1500,0,0,1537,1498,1543,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
670185739,0.024,1.2600001,536,-6078,-7266,-1192,-5424,0,0,0,0,1246,1194,1459,1274,1500,1500,0,0,1550,1489,1543,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
671202498,0.026,1.4710001,536,-7127,-6197,325,-6857,0,0,0,0,1200,1240,1526,1212,1500,1500,0,0,1529,1413,1543,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
672227679,0.026,1.5230001,536,-7634,-6934,-1613,-5267,0,0,0,0,1178,1208,1441,1281,1500,1500,0,0,1504,1462,1543,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
673242475,0.014,1.4990001,536,-5963,-5554,-1319,-5941,0,0,0,0,1189,1269,1454,1252,1500,1500,0,0,1504,1449,1543,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
674261990,0.014,1.1980001,536,-8798,-3690,-964,-6972,0,0,0,0,1127,1350,1469,1286,1500,1500,0,0,1503,1419,1543,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
675283954,0.029000001,1.2750001,536,-7736,-4696,-55,-6930,0,0,0,0,1173,1306,1495,1208,1500,1500,0,0,1500,1404,1544,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
676296830,0.021000002,1.5350001,536,-5886,-5155,-503,-7113,0,0,0,0,1166,1286,1489,1200,1500,1500,0,0,1497,1407,1544,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
677319235,0.021000002,1.2470001,536,-6654,-6394,-1053,-5907,0,0,0,0,1220,1232,1465,1253,1500,1500,0,0,1460,1494,1543,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
678338756,0.021000002,1.5200001,536,-8477,-4211,356,-7508,0,0,0,0,1141,1326,1527,1183,1500,1500,0,0,1492,1500,1544,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
679363284,0.024,1.268,536,-6556,-6424,-1496,-5284,0,0,0,0,1225,1230,1446,1280,1500,1500,0,0,1444,1599,1543,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
680373259,0.026,1.485,536,-8306,-5082,-340,-7128,0,0,0,0,1148,1289,1497,1200,1500,1500,0,0,1433,1629,1543,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
681380671,0.019000001,1.337,536,-8827,-6447,-1902,-5030,0,0,0,0,1125,1229,1428,1291,1500,1500,0,0,1501,1595,1544,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
682398089,0.021000002,1.2470001,536,-7004,-5520,-1784,-5724,0,0,0,0,1205,1270,1433,1276,1500,1500,0,0,1501,1570,1613,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
683421102,0.014,1.1350001,536,-5792,-6892,-459,-6557,0,0,0,0,1258,1299,1491,1225,1500,1500,0,0,1509,1544,1585,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
684434692,0.016,1.2650001,536,-6480,-6516,-2195,-5321,0,0,0,0,1228,1226,1415,1265,1500,1500,0,0,1592,1511,1585,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
685457965,0.024,1.2490001,536,-7498,-4942,-1211,-6333,0,0,0,0,1183,1295,1459,1234,1500,1500,0,0,1510,1500,1586,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
686481962,0.024,1.422,536,-8720,-4304,491,-7499,0,0,0,0,1130,1323,1533,1183,1500,1500,0,0,1597,1499,1520,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
