timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
617452840,0.020783981,0.010834422,-2.4490411,0.0,-0.33932075,-0.008622258,0.007936358,0.9405977,0.0,0.0,-0.26223543,0,0,0,0,0
617552813,0.022149285,0.022727497,-2.4490411,0.0,-0.33923593,-0.014446727,0.0065598986,0.94056755,0.0,0.0,-0.27099976,0,0,0,0,0
617652795,0.017567629,0.038606104,-2.4490411,0.0,-0.33916116,-0.021136062,0.0017100514,0.9404893,0.0,0.0,-0.25131646,0,0,0,0,0
617752778,0.034740902,0.033562247,-2.4490411,0.0,-0.3390238,-0.021676283,0.01064194,0.94046783,0.0,0.0,-0.2464259,0,0,0,0,0
617852761,0.034075726,0.033618554,-2.4490411,0.0,-0.33903036,-0.021589996,0.010319591,0.94047105,0.0,0.0,-0.25277323,0,0,0,0,0
617952748,0.0324964,0.035977706,-2.4490411,0.0,-0.3390224,-0.022431403,0.009176386,0.9404661,0.0,0.0,-0.25900483,0,0,0,0,0
618052736,0.026274418,0.025773969,-2.4490411,0.0,-0.33918026,-0.016578903,0.00798274,0.9405414,0.0,0.0,-0.26662156,0,0,0,0,0
618152708,0.013998134,0.025374465,-2.4490411,0.0,-0.33927786,-0.014308798,0.0022772534,0.94057465,0.0,0.0,-0.26573962,0,0,0,0,0
618252690,0.026247498,0.0155481305,-2.4490411,0.0,-0.33926153,-0.011765817,0.009705798,0.9405684,0.0,0.0,-0.25876716,0,0,0,0,0
618352673,0.022117559,0.01925597,-2.4490411,0.0,-0.33926037,-0.012808871,0.007134213,0.9405782,0.0,0.0,-0.25999093,0,0,0,0,0
618452655,0.018519327,0.0046336735,-2.4490411,0.0,-0.33936134,-0.00532187,0.007923599,0.94060767,0.0,0.0,-0.26382822,0,0,0,0,0
618552638,0.00034055355,0.0054812455,-2.4490411,0.0,-0.33939528,-0.0026357363,-0.00076998887,0.94063985,0.0,0.0,-0.25913742,0,0,0,0,0
618652620,0.016576875,-0.0055130306,-2.4490411,0.0,-0.3394055,-0.00022022282,0.0087318625,0.9405996,0.0,0.0,-0.26253667,0,0,0,0,0
618752606,0.0055397344,0.0007377474,-2.4490411,0.0,-0.33939472,-0.0012870604,0.0024802592,0.9406399,0.0,0.0,-0.26627803,0,0,0,0,0
618852586,-0.00065454893,-0.006960431,-2.4490411,0.0,-0.33939385,0.0033847091,0.0008733254,0.9406379,0.0,0.0,-0.27042502,0,0,0,0,0
618952568,0.016896416,0.0015131019,-2.4490411,0.0,-0.33937883,-0.0035788803,0.0076898905,0.9406116,0.0,0.0,-0.26711836,0,0,0,0,0
619052597,0.0045975563,0.0034299283,-2.4490411,0.0,-0.3393919,-0.002393361,0.0015802732,0.94064075,0.0,0.0,-0.27007496,0,0,0,0,0
619152533,-0.031658947,-0.007651713,-2.3799334,0.0,-0.3715853,0.009434687,-0.013272821,0.928256,0.0,0.0,-0.26188657,0,0,0,0,0
619252516,-0.05134759,-0.005281245,-2.3799334,0.0,-0.371504,0.011992261,-0.022850564,0.9280726,0.0,0.0,-0.24296854,0,0,0,0,0
619352507,0.018565087,-0.021125233,-2.3799334,0.0,-0.37174508,0.0063552754,0.012542689,0.9282284,0.0,0.0,-0.14252062,0,0,0,0,0
619452480,0.037034508,-0.100868605,-2.3799334,0.0,-0.37202114,0.0399196,0.035902586,0.9266702,0.0,0.0,-0.1796885,0,0,0,0,0
619552463,0.03634233,-0.116402656,-2.3799334,0.0,-0.3719814,0.047249924,0.03845695,0.92623883,0.0,0.0,-0.21188748,0,0,0,0,0
619652446,0.02391635,-0.07420383,-2.3799334,0.0,-0.37182024,0.029991863,0.024879837,0.9274865,0.0,0.0,-0.21214217,0,0,0,0,0
619752453,-0.00082885596,-0.044194046,-2.3799334,0.0,-0.37159154,0.02066625,0.00782795,0.92813325,0.0,0.0,-0.19871671,0,0,0,0,0
619852411,-0.018387135,0.023150818,-2.3799334,0.0,-0.371749,-0.0073285266,-0.012836413,0.92821556,0.0,0.0,-0.22054687,0,0,0,0,0
619952393,-0.032427195,0.12234513,-2.3799334,0.0,-0.37186694,-0.050732173,-0.0377433,0.92612994,0.0,0.0,-0.24491237,0,0,0,0,0
620052376,-0.052334815,0.0938986,-2.3799334,0.0,-0.3722941,-0.033840407,-0.04170139,0.9265597,0.0,0.0,-0.2316627,0,0,0,0,0
620152358,-0.050636463,0.068810716,-2.3799334,0.0,-0.37216023,-0.022519924,-0.036269456,0.92718613,0.0,0.0,-0.23186803,0,0,0,0,0
620252341,-0.014423378,0.15910876,-2.3799334,0.0,-0.37103766,-0.071103014,-0.03621147,0.9251833,0.0,0.0,-0.22952421,0,0,0,0,0
620352375,-0.026688075,0.07756051,-2.3799334,0.0,-0.37185854,-0.031033695,-0.026787713,0.9273837,0.0,0.0,-0.23112954,0,0,0,0,0
620452306,-0.01278907,-0.044177953,-2.3799334,0.0,-0.37146145,0.022880556,0.0022745144,0.92816365,0.0,0.0,-0.23581348,0,0,0,0,0
620552289,0.03027554,-0.10672377,-2.3799334,0.0,-0.3718688,0.04389133,0.033855148,0.9266289,0.0,0.0,-0.23874494,0,0,0,0,0
620652295,0.13080485,-0.121460974,-2.3799334,0.0,-0.3738948,0.03197706,0.0830725,0.92318964,0.0,0.0,-0.23944212,0,0,0,0,0
620752254,0.12520634,-0.15915258,-2.3799334,0.0,-0.37440568,0.05047242,0.08738499,0.92175746,0.0,0.0,-0.24147356,0,0,0,0,0
620852236,0.014430631,-0.13457625,-2.3799334,0.0,-0.37129042,0.05974284,0.03167402,0.9260513,0.0,0.0,-0.23269664,0,0,0,0,0
620952220,-0.058147144,-0.078212835,-2.3799334,0.0,-0.3701946,0.04707671,-0.012440555,0.9276772,0.0,0.0,-0.23392585,0,0,0,0,0
621052202,-0.10102144,-0.0074663577,-2.3799334,0.0,-0.3710392,0.02222755,-0.045485877,0.92723614,0.0,0.0,-0.23382497,0,0,0,0,0
621152184,-0.15441455,0.05902503,-2.3799334,0.0,-0.37253508,0.0013436954,-0.08250877,0.92434204,0.0,0.0,-0.23812264,0,0,0,0,0
621252167,-0.10863274,0.042839304,-2.3799334,0.0,-0.37213698,0.0003201117,-0.05833775,0.9263426,0.0,0.0,-0.23905462,0,0,0,0,0
621352149,0.0134191,0.035800684,-2.3799334,0.0,-0.37151143,-0.019110097,-0.0004250768,0.9282316,0.0,0.0,-0.25709516,0,0,0,0,0
621452135,0.07673824,0.074447274,-2.3799334,0.0,-0.3698347,-0.04877148,0.021764508,0.9275613,0.0,0.0,-0.29772332,0,0,0,0,0
621552119,0.18332049,0.10613704,-2.3799334,0.0,-0.3651021,-0.08301036,0.065221615,0.92496264,0.0,0.0,-0.3016033,0,0,0,0,0
621652098,0.15048039,0.05297813,-2.3799334,0.0,-0.36866093,-0.052448764,0.059942625,0.9261453,0.0,0.0,-0.23388511,0,0,0,0,0
621752079,0.08169369,0.002846875,-2.3799334,0.0,-0.37132642,-0.016498515,0.03738122,0.9276029,0.0,0.0,-0.19893883,0,0,0,0,0
621852062,0.018138345,-0.05342705,-2.3799334,0.0,-0.3717678,0.02142603,0.018343886,0.92789716,0.0,0.0,-0.22826451,0,0,0,0,0
621952049,-0.078677475,-0.08512544,-2.3799334,0.0,-0.36951336,0.054075725,-0.020674732,0.92742026,0.0,0.0,-0.24847326,0,0,0,0,0
622052027,-0.016920742,-0.033727784,-2.3799334,0.0,-0.37149224,0.018798562,-0.0015853981,0.92824435,0.0,0.0,-0.24134865,0,0,0,0,0
622152015,0.11291298,-0.032511257,-2.3799334,0.0,-0.37190104,-0.005904129,0.058409166,0.92641413,0.0,0.0,-0.2445712,0,0,0,0,0
622251993,0.17971298,0.02995964,-2.3799334,0.0,-0.36890185,-0.04720015,0.077752106,0.92500716,0.0,0.0,-0.23685527,0,0,0,0,0
622351986,0.17366585,0.13317811,-2.3799334,0.0,-0.36411262,-0.093702994,0.05569315,0.92495406,0.0,0.0,-0.24172458,0,0,0,0,0
622451957,0.18809599,0.24488531,-2.3799334,0.0,-0.35662967,-0.14752948,0.041332163,0.92159754,0.0,0.0,-0.24784446,0,0,0,0,0
622551940,0.18127593,0.19914806,-2.3799334,0.0,-0.3599782,-0.12538524,0.046815008,0.92331064,0.0,0.0,-0.24875037,0,0,0,0,0
622651922,0.13836403,0.12208305,-2.3799334,0.0,-0.36619622,-0.0821436,0.041434593,0.9259784,0.0,0.0,-0.2432156,0,0,0,0,0
622751904,0.06450292,0.042332537,-2.3799334,0.0,-0.37078074,-0.031620964,0.022066327,0.9279196,0.0,0.0,-0.27990878,0,0,0,0,0
622851887,-0.008335691,0.0057374807,-2.3799334,0.0,-0.37169713,-0.0011140482,-0.004935493,0.92834026,0.0,0.0,-0.32426593,0,0,0,0,0
622951870,-0.13180535,-0.016969116,-2.3799334,0.0,-0.37035185,0.03233631,-0.057987954,0.92651564,0.0,0.0,-0.25549197,0,0,0,0,0
623051852,-0.16240919,-0.068883225,-2.3799334,0.0,-0.36765322,0.061994392,-0.06250241,0.92578685,0.0,0.0,-0.20866351,0,0,0,0,0
623151835,-0.21404025,-0.13467729,-2.3799334,0.0,-0.36205423,0.10172218,-0.07407139,0.9236248,0.0,0.0,-0.23468399,0,0,0,0,0
623251817,-0.24271153,-0.17600162,-2.3799334,0.0,-0.35765225,0.12581274,-0.07952358,0.92191756,0.0,0.0,-0.2512387,0,0,0,0,0
623351843,-0.17324446,-0.110201776,-2.3799334,0.0,-0.365312,0.08304332,-0.05980051,0.92524314,0.0,0.0,-0.24981973,0,0,0,0,0
623446783,-0.12475835,-0.04562532,-2.3799334,0.0,-0.36955124,0.044299964,-0.04939548,0.92683846,0.0,0.0,-0.24266376,0,0,0,0,0
623546770,-0.060996614,0.02326854,-2.3799334,0.0,-0.37182218,0.00053792994,-0.032629237,0.9277302,0.0,0.0,-0.24967575,0,0,0,0,0
623646749,0.04606176,0.034086164,-2.3799334,0.0,-0.37117392,-0.024375461,0.015043103,0.9281215,0.0,0.0,-0.24653074,0,0,0,0,0
623746731,0.03725533,0.03202807,-2.3799334,0.0,-0.37130183,-0.021785963,0.011338915,0.9281874,0.0,0.0,-0.24569274,0,0,0,0,0
623846713,0.016002351,0.0219363,-2.3799334,0.0,-0.37157503,-0.013155577,0.0033508688,0.92830366,0.0,0.0,-0.24500804,0,0,0,0,0
623946696,0.038196083,0.035824694,-2.3799334,0.0,-0.3712459,-0.023722121,0.011069588,0.9281655,0.0,0.0,-0.24420387,0,0,0,0,0
624046678,0.040580627,0.033176363,-2.3799334,0.0,-0.37125072,-0.022936037,0.012668641,0.92816293,0.0,0.0,-0.26363343,0,0,0,0,0
624146661,0.025922973,0.028267361,-2.3799334,0.0,-0.37145236,-0.017936604,0.0067785988,0.928254,0.0,0.0,-0.23643737,0,0,0,0,0
624246645,0.017028555,0.019689834,-2.3799334,0.0,-0.37158155,-0.012303604,0.004244735,0.9283091,0.0,0.0,-0.24151209,0,0,0,0,0
624346627,0.0152196465,0.016784556,-2.3799334,0.0,-0.3716077,-0.010619083,0.003945107,0.92832077,0.0,0.0,-0.24391487,0,0,0,0,0
624446622,0.014924983,0.015688589,-2.3799334,0.0,-0.3716147,-0.010055653,0.0040120347,0.9283239,0.0,0.0,-0.24542296,0,0,0,0,0
624546591,0.0063151796,0.0061031077,-2.3799334,0.0,-0.37167826,-0.004006551,0.0017971232,0.9283512,0.0,0.0,-0.24715124,0,0,0,0,0
624646574,-0.00058432564,0.005460641,-2.3799334,0.0,-0.37169012,-0.0024261137,-0.0012860638,0.92835283,0.0,0.0,-0.23917863,0,0,0,0,0
624746562,0.010922032,0.00093457237,-2.3517425,0.0009344102,-0.38473096,-0.0025323657,0.00486085,0.9230125,0.0,0.0,-0.2461858,0,0,0,0,0
624846539,-0.00023489875,0.008079101,-2.3517425,0.00030819635,-0.38473636,-0.0036834108,-0.0016625766,0.9230177,0.0,0.0,-0.23583566,0,0,0,0,0
624946523,-0.012155734,0.0047153025,-2.3517425,0.000100315745,-0.38474408,0.00016224229,-0.0065170387,0.9230003,0.0,0.0,-0.240557,0,0,0,0,0
625046521,0.0070445035,0.003977623,-2.344943,-0.074946865,-0.3878652,-0.0031992856,0.002475084,0.9217072,0.0,0.0,-0.24738932,0,0,0,0,0
625146486,-0.004486813,0.009537987,-2.3489354,-0.069867104,-0.38603875,-0.0035332737,-0.0039104656,0.9224675,0.0,0.0,-0.2518915,0,0,0,0,0
625246471,-0.0060763936,0.0153918965,-2.3503754,-0.023013007,-0.38537827,-0.0059306337,-0.0057691885,0.9227216,0.0,0.0,-0.2715965,0,0,0,0,0
625346451,0.002734832,0.008245049,-2.3500357,-0.007487125,-0.3855178,-0.0043309955,-0.0003276377,0.9226902,0.0,0.0,-0.22740941,0,0,0,0,0
625446434,0.0061900993,0.009775349,-2.3510516,-0.026322482,-0.38503748,-0.0057025147,0.0009743381,0.9228828,0.0,0.0,-0.22747567,0,0,0,0,0
625546417,-0.016270531,0.008209873,-2.3525512,-0.008574765,-0.38438064,-0.0006626063,-0.009087916,0.9231297,0.0,0.0,-0.24100797,0,0,0,0,0
625646399,-0.00073980866,0.0079667065,-2.3526196,-0.00282621,-0.38433242,-0.0035352325,-0.0018724253,0.92318606,0.0,0.0,-0.24861667,0,0,0,0,0
625746381,0.022153972,-0.057187576,-2.351893,-0.00092518737,-0.3847811,0.02212925,0.021217257,0.92249864,0.0,0.0,-0.25039893,0,0,0,0,0
625846365,0.04200312,-0.09207136,-2.351893,-0.0003033544,-0.38506937,0.034399547,0.03706199,0.92150134,0.0,0.0,-0.2513599,0,0,0,0,0
625946346,0.0058732815,-0.037263546,-2.351893,-9.950283e-05,-0.38465172,0.01606763,0.009876834,0.92286915,0.0,0.0,-0.24758634,0,0,0,0,0
626046350,0.0075832484,-0.017085448,-2.351893,-3.2581967e-05,-0.38468271,0.00642678,0.0067858016,0.9230015,0.0,0.0,-0.24335465,0,0,0,0,0
626146311,-0.004503062,0.10178632,-2.351893,-1.0613409e-05,-0.3842763,-0.04609178,-0.021644145,0.9218128,0.0,0.0,-0.24992813,0,0,0,0,0
626246294,0.011162023,0.17170681,-2.335912,-0.026226368,-0.3901426,-0.0810626,-0.02850018,0.91673625,0.0,0.0,-0.2500686,0,0,0,0,0
626346276,0.010491848,0.057813358,-2.3326998,-0.008939068,-0.39320073,-0.02863388,-0.0065526753,0.91898334,0.0,0.0,-0.25341332,0,0,0,0,0
626446262,0.0016615167,0.015810397,-2.328679,-0.0029464716,-0.3953387,-0.007589499,-0.0023622934,0.918501,0.0,0.0,-0.25572836,0,0,0,0,0
626546241,0.0150198,0.013087375,-2.3223002,-0.0009593793,-0.39822,-0.008993049,0.0042821723,0.91723585,0.0,0.0,-0.2514295,0,0,0,0,0
626646224,0.00233641,-0.063745335,-2.3223002,-0.00031657316,-0.39811644,0.02876557,0.013763247,0.9167805,0.0,0.0,-0.2507647,0,0,0,0,0
626746258,-0.078007415,-0.088249885,-2.3223002,-0.00010310986,-0.39601687,0.055945747,-0.018177498,0.91635716,0.0,0.0,-0.25177616,0,0,0,0,0
626846193,-0.16722769,-0.05880174,-2.3223004,-3.3961584e-05,-0.39446986,0.060119163,-0.06490601,0.91464007,0.0,0.0,-0.24931657,0,0,0,0,0
626946173,-0.2188294,-0.023733001,-2.3223002,-1.1144608e-05,-0.39468682,0.0543076,-0.09545686,0.9122286,0.0,0.0,-0.2469106,0,0,0,0,0
627046157,-0.13244624,0.0031585186,-2.3223002,-3.653549e-06,-0.3975072,0.02491094,-0.061327085,0.9152084,0.0,0.0,-0.2466904,0,0,0,0,0
627146136,-0.003503211,-0.005415887,-2.3223002,-1.1918069e-06,-0.39827842,0.0031815208,-0.0005281443,0.9172589,0.0,0.0,-0.25039643,0,0,0,0,0
627246118,0.085720696,0.006733628,-2.3223002,-3.9238523e-07,-0.3977845,-0.020150708,0.03796218,0.91647166,0.0,0.0,-0.2507572,0,0,0,0,0
627346101,0.1618975,0.058466166,-2.3223002,-1.2777774e-07,-0.39464307,-0.058914483,0.06253513,0.91480887,0.0,0.0,-0.25164324,0,0,0,0,0
627446084,0.21619926,0.108731605,-2.3223002,-4.2131866e-08,-0.38999748,-0.09245933,0.07730036,0.9128953,0.0,0.0,-0.24793929,0,0,0,0,0
627546066,0.15185815,0.116806105,-2.3223002,-1.3706506e-08,-0.3923988,-0.08354701,0.046280455,0.91482306,0.0,0.0,-0.23804465,0,0,0,0,0
627646049,0.076765366,0.07516971,-2.3223002,-4.5271404e-09,-0.39638782,-0.04971434,0.020218534,0.91651314,0.0,0.0,-0.24894919,0,0,0,0,0
627746031,-0.0040698955,0.016609183,-2.3223002,-1.472397e-09,-0.39828584,-0.0068069207,-0.005174063,0.9172215,0.0,0.0,-0.2542726,0,0,0,0,0
627846013,-0.013546522,-0.0079238275,-2.3223002,-4.8589116e-10,-0.398248,0.006331665,-0.0046348274,0.9172442,0.0,0.0,-0.25153917,0,0,0,0,0
627945996,0.0035070407,-0.07747558,-2.3223002,-1.5829205e-10,-0.39804775,0.034825873,0.01703202,0.9165452,0.0,0.0,-0.24805818,0,0,0,0,0
628045978,-0.027363736,-0.14898379,-2.3223004,-5.2250405e-11,-0.39620918,0.07369301,0.017124128,0.91503793,0.0,0.0,-0.24441762,0,0,0,0,0
628145961,-0.07903133,-0.21803868,-2.3223002,-1.7012527e-11,-0.39166856,0.11536439,0.0072793104,0.9128164,0.0,0.0,-0.24513875,0,0,0,0,0
628245948,-0.14449696,-0.24892879,-2.3223002,-5.6094547e-12,-0.3859529,0.14210285,-0.016385527,0.9113609,0.0,0.0,-0.25227264,0,0,0,0,0
628345926,-0.14683601,-0.1427866,-2.3223002,-1.8259164e-12,-0.39140058,0.09439507,-0.038777467,0.9145444,0.0,0.0,-0.24744599,0,0,0,0,0
628445908,-0.12191788,-0.044004302,-2.3223002,-6.028647e-13,-0.39621943,0.04440074,-0.04712102,0.9158703,0.0,0.0,-0.24040602,0,0,0,0,0
628545907,-0.07228096,0.035208266,-2.3223002,-1.9606684e-13,-0.39854658,-0.0017473764,-0.04014445,0.91626745,0.0,0.0,-0.24902299,0,0,0,0,0
628645873,-0.01453843,0.098939694,-2.3223002,-6.468762e-14,-0.39811677,-0.042465445,-0.026354093,0.9159723,0.0,0.0,-0.2537467,0,0,0,0,0
628745855,0.052233785,0.14650878,-2.3223004,-2.107271e-14,-0.3953281,-0.07748336,-0.00525102,0.915251,0.0,0.0,-0.24918625,0,0,0,0,0
628845839,0.09794079,0.20432653,-2.3223002,-6.95998e-15,-0.39115393,-0.112830095,0.004095966,0.91337353,0.0,0.0,-0.2493339,0,0,0,0,0
628945820,0.14159763,0.23667933,-2.3223002,-2.2638787e-15,-0.38684762,-0.13600147,0.017527826,0.91189104,0.0,0.0,-0.25003842,0,0,0,0,0
629045803,0.09765207,0.16155656,-2.3223002,-7.468168e-16,-0.39290065,-0.093301624,0.012522996,0.91474974,0.0,0.0,-0.24246344,0,0,0,0,0
629145785,0.07062067,0.048857342,-2.3223002,-2.4324198e-16,-0.39712682,-0.036447745,0.022649892,0.91675997,0.0,0.0,-0.2416201,0,0,0,0,0
629245767,-0.046297207,0.041945018,-2.3223002,-8.015785e-17,-0.39853582,-0.01001383,-0.029576944,0.916621,0.0,0.0,-0.25363624,0,0,0,0,0
629345750,-0.12049405,0.0015745887,-2.3223002,-2.6291914e-17,-0.39760563,0.023260111,-0.05554185,0.9155784,0.0,0.0,-0.24799122,0,0,0,0,0
629445737,-0.18481734,-0.053276643,-2.3223002,-8.59839e-18,-0.39419037,0.061066758,-0.074049205,0.914003,0.0,0.0,-0.24693695,0,0,0,0,0
629545715,-0.23096946,-0.10893948,-2.3223002,-2.822833e-18,-0.38929084,0.095431246,-0.08399835,0.9122992,0.0,0.0,-0.2517433,0,0,0,0,0
629645697,-0.24243098,-0.11366932,-2.3223002,-9.253958e-19,-0.38842362,0.099804275,-0.08827698,0.91179675,0.0,0.0,-0.2547994,0,0,0,0,0
629745679,-0.18829897,-0.0864103,-2.3223002,-3.033252e-19,-0.39242634,0.07685064,-0.0690253,0.91396445,0.0,0.0,-0.24943013,0,0,0,0,0
629845662,-0.12071727,-0.12568402,-2.3223002,-9.9326097e-20,-0.39329997,0.08147766,-0.030254837,0.915293,0.0,0.0,-0.25578922,0,0,0,0,0
629945645,0.02322409,-0.1249544,-2.3223002,-3.2573245e-20,-0.39814603,0.05265104,0.035496127,0.9151217,0.0,0.0,-0.25159284,0,0,0,0,0
630045627,0.10828681,-0.12082434,-2.3223002,-1.06765575e-20,-0.3999727,0.033784278,0.07356025,0.9129454,0.0,0.0,-0.25686756,0,0,0,0,0
630145627,0.1515758,-0.05587951,-2.3223002,-3.488802e-21,-0.39892673,-0.0045933397,0.08051831,0.9134293,0.0,0.0,-0.24458873,0,0,0,0,0
630245595,0.21994027,0.002261764,-2.3223002,-1.145093e-21,-0.39576486,-0.04474223,0.10022046,0.9117698,0.0,0.0,-0.24579851,0,0,0,0,0
630345574,0.27747577,0.05533416,-2.3223002,-3.7622097e-22,-0.39079773,-0.08018992,0.11589044,0.90962416,0.0,0.0,-0.2518651,0,0,0,0,0
630445557,0.21440674,0.10983178,-2.3223002,-1.2334957e-22,-0.39001435,-0.09260939,0.07626168,0.9129603,0.0,0.0,-0.24741729,0,0,0,0,0
630545541,0.13212997,0.14066431,-2.3223002,-4.0384532e-23,-0.39217797,-0.09054775,0.032477014,0.91484576,0.0,0.0,-0.24614665,0,0,0,0,0
630645521,-0.00010491688,0.14773503,-2.3223002,-1.3241059e-23,-0.39720234,-0.067673415,-0.029441549,0.9147589,0.0,0.0,-0.2511794,0,0,0,0,0
630745503,-0.06261227,0.0930946,-2.3223002,-4.318828e-24,-0.39899445,-0.03020651,-0.04720344,0.9152392,0.0,0.0,-0.26218647,0,0,0,0,0
630845486,-0.07542316,0.007058421,-2.3223002,-1.4219018e-24,-0.3981212,0.0117813945,-0.035987604,0.91655093,0.0,0.0,-0.2880586,0,0,0,0,0
630945469,-0.024444409,-0.054230243,-2.3223002,-4.654679e-25,-0.3978048,0.029732771,-0.00040914846,0.916988,0.0,0.0,-0.2783158,0,0,0,0,0
631045451,-0.012860815,0.050487965,-2.3223002,-1.5267568e-25,-0.3982986,-0.020592103,-0.015949465,0.9168859,0.0,0.0,-0.23858987,0,0,0,0,0
631145434,-0.00063809013,0.10770705,-2.3223002,-5.0054328e-26,-0.39772317,-0.049247023,-0.021730902,0.9159251,0.0,0.0,-0.23402838,0,0,0,0,0
631245419,-0.0068051065,0.0011203828,-2.3223002,-1.6392325e-26,-0.39828423,0.00084134325,-0.0033441398,0.9172556,0.0,0.0,-0.22660126,0,0,0,0,0
631345398,-0.0043845344,0.002903883,-2.3223004,-5.376631e-27,-0.39828634,-0.00045866167,-0.0025891634,0.91725737,0.0,0.0,-0.19760615,0,0,0,0,0
631445380,-0.016146462,0.00077730865,-2.3223002,-1.7587943e-27,-0.39827466,0.002858924,-0.0075599747,0.9172306,0.0,0.0,-0.24628542,0,0,0,0,0
631545362,-0.015351117,0.0035416267,-2.3223002,-5.7746775e-28,-0.39828494,0.0014327728,-0.007745683,0.9172279,0.0,0.0,-0.27129483,0,0,0,0,0
631645346,0.009380995,-0.008088459,-2.3223002,-1.8890158e-28,-0.3982946,0.0018414342,0.0059130965,0.9172366,0.0,0.0,-0.25597307,0,0,0,0,0
631745327,0.02294818,-0.051380202,-2.3223002,-6.1629596e-29,-0.39839756,0.018992055,0.020751217,0.9167814,0.0,0.0,-0.24591449,0,0,0,0,0
631845311,-0.011164302,0.0165355,-2.3223002,-2.0276887e-29,-0.39830735,-0.005360287,-0.008412922,0.9171978,0.0,0.0,-0.23773612,0,0,0,0,0
631945292,0.002110904,0.014417347,-2.3223002,-6.611007e-30,-0.39826733,-0.0070325388,-0.0019029783,0.9172405,0.0,0.0,-0.24584886,0,0,0,0,0
632045278,-0.0014211945,0.006253606,-2.3223002,-2.1775557e-30,-0.39828485,-0.0025850728,-0.0018971565,0.9172562,0.0,0.0,-0.25148815,0,0,0,0,0
