timestamp,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2]
639952882,-0.21592772,0.31380713,0.85036564
640155440,-0.23961082,0.27607444,0.84075904
640357812,-0.23369004,0.2296342,0.8311524
640548668,-0.19520502,0.1919015,0.84716344
640751134,-0.17744268,0.188999,0.8727812
640953587,-0.17744268,0.21512164,0.86957896
641156026,-0.18040307,0.23543924,0.8791856
641358547,-0.17744268,0.24124427,0.8759834
641549739,-0.1744823,0.25575683,0.8759834
641752232,-0.21888812,0.26156187,0.8567701
641954642,-0.27513546,0.3080021,0.8215457
642145925,-0.14487843,0.26446438,0.88559
642348307,-0.070868745,0.16577889,0.94323
642550797,-0.14487843,0.21221913,0.90480334
642753871,-0.14487843,0.27897695,0.8791856
642956132,-0.1300765,0.25285432,0.8951967
643158555,-0.15375958,0.15997386,0.9208144
643349852,-0.13303687,0.2093166,0.9208144
643552231,-0.112314165,0.22092664,0.91761225
643743453,-0.115274556,0.2093166,0.88559
643957155,-0.112314165,0.2093166,0.85036564
644148391,-0.08863108,0.19480404,0.88559
644350840,-0.061987583,0.18319398,0.9080056
644553319,-0.07678952,0.188999,0.83755684
644755777,-0.08863108,0.19480404,0.7991302
644958235,-0.07678952,0.18319398,0.80873686
645149442,-0.06494798,0.18029144,0.7991302
645351901,-0.07678952,0.17448644,0.77991694
645554441,-0.070868745,0.1686814,0.77991694
645757714,-0.07678952,0.16577889,0.7639059
645948950,-0.070868745,0.16287638,0.7607036
646151367,-0.073829144,0.16577889,0.7542992
646353888,-0.07974991,0.16287638,0.7478947
646556326,-0.07678952,0.15707135,0.7478947
646747535,-0.073829144,0.15997386,0.7414903
646949974,-0.07678952,0.15707135,0.73828804
647152483,-0.08271029,0.15416884,0.73828804
647354942,-0.08271029,0.1483638,0.73188365
647557368,-0.08863108,0.1512663,0.72868145
647748648,-0.091591455,0.15416884,0.72868145
647951065,-0.10343301,0.15707135,0.71907485
648153504,-0.10343301,0.15416884,0.71907485
648355987,-0.115274556,0.15416884,0.7094682
648547565,-0.12119533,0.15707135,0.7158726
648750077,-0.1300765,0.15997386,0.7126703
648952521,-0.13895765,0.15707135,0.7062659
649154993,-0.14487843,0.16287638,0.7062659
649357442,-0.1507992,0.1686814,0.6998615
649548642,-0.14487843,0.16287638,0.7158726
649751169,-0.14191803,0.1686814,0.722277
649953614,-0.14487843,0.13675375,0.7350859
650155800,-0.13895765,0.058385853,0.75109696
650346837,-0.13895765,0.023555681,0.7607036
650549384,-0.15671997,0.16577889,0.72547925
650751805,-0.19520502,0.31090462,0.648626
650954307,-0.18928424,0.33992976,0.648626
651156716,-0.18040307,0.20060904,0.71907485
651348057,-0.22184849,0.087410994,0.73828804
651550810,-0.23072965,0.11353363,0.73188365
651753221,-0.14487843,0.20351158,0.75750136
651955726,-0.15671997,0.24124427,0.7414903
652146952,-0.24849199,0.1919015,0.72547925
652349398,-0.16264075,0.18029144,0.7703103
652551479,-0.12119533,0.20060904,0.795928
652753964,-0.18040307,0.20351158,0.767108
652956397,-0.20408617,0.2093166,0.767108
653147640,-0.20704655,0.2093166,0.7735125
653350028,-0.26329392,0.20351158,0.74469256
653552523,-0.15671997,0.21512164,0.795928
653754990,-0.16264075,0.21221913,0.79272574
653946249,-0.18336345,0.2093166,0.78311914
654148719,-0.19224462,0.21512164,0.78632134
654351484,-0.20112579,0.22092664,0.78632134
654553941,-0.20704655,0.22092664,0.7895236
654756008,-0.24849199,0.22382918,0.767108
654947264,-0.19816539,0.22382918,0.7991302
655149714,-0.19520502,0.22092664,0.80553466
655352174,-0.18632385,0.2296342,0.795928
655554673,-0.18040307,0.21802415,0.80873686
655745863,-0.15671997,0.22382918,0.8183435
655948331,-0.18928424,0.22673169,0.80553466
656150751,-0.18928424,0.22382918,0.80873686
656353286,-0.19816539,0.2296342,0.8151413
656555671,-0.19520502,0.22673169,0.8183435
656746961,-0.18928424,0.2296342,0.8279502
656949339,-0.19224462,0.23543924,0.8343546
657152472,-0.18928424,0.23543924,0.84716344
657354681,-0.18632385,0.23253673,0.8535679
657545880,-0.19520502,0.23543924,0.85036564
657748380,-0.21000695,0.24124427,0.84716344
657950809,-0.18336345,0.23543924,0.8599723
658153258,-0.19816539,0.22673169,0.86637676
658355354,-0.17744268,0.22382918,0.8599723
658546584,-0.18632385,0.2296342,0.85036564
658749061,-0.18040307,0.23253673,0.85036564
658951495,-0.18928424,0.22673169,0.8311524
659153972,-0.18632385,0.22673169,0.8311524
659356391,-0.18336345,0.21512164,0.83755684
659558878,-0.18336345,0.22673169,0.8247479
659750091,-0.19520502,0.22092664,0.8215457
659952670,-0.19224462,0.22382918,0.8183435
660155447,-0.18928424,0.22092664,0.8151413
660346603,-0.18336345,0.21512164,0.8183435
660549121,-0.17744268,0.22092664,0.80553466
660751524,-0.1744823,0.22092664,0.8023324
660954025,-0.18336345,0.22092664,0.79272574
661145194,-0.18632385,0.22673169,0.78311914
661347413,-0.19520502,0.22382918,0.795928
661549747,-0.20408617,0.2296342,0.78311914
661752253,-0.19224462,0.22092664,0.77991694
661954711,-0.18040307,0.27026942,0.72868145
662145910,-0.18928424,0.31961218,0.7030637
662359637,-0.17744268,0.2296342,0.7639059
662550798,-0.18336345,0.188999,0.78311914
662753305,-0.18040307,0.2296342,0.7767147
662944852,-0.18336345,0.25575683,0.7639059
663147347,-0.16856152,0.23834175,0.77991694
663349796,-0.16856152,0.2296342,0.78311914
663552222,-0.16856152,0.2296342,0.78632134
663754704,-0.15375958,0.22673169,0.79272574
663957151,-0.14487843,0.23253673,0.795928
664159636,-0.14191803,0.22673169,0.79272574
664350456,-0.13895765,0.22382918,0.79272574
664552949,-0.13303687,0.16577889,0.795928
664744095,-0.1300765,0.21221913,0.78311914
664957840,-0.13599727,0.22673169,0.7735125
665149029,-0.13303687,0.24124427,0.75750136
665351515,-0.12415571,0.22092664,0.7607036
665554020,-0.11823494,0.20060904,0.7735125
665757175,-0.11823494,0.20060904,0.7735125
665948052,-0.11823494,0.1919015,0.75750136
666150510,-0.10935379,0.1919015,0.7639059
666352953,-0.10047262,0.15707135,0.7767147
666555469,-0.10047262,0.18319398,0.767108
666757840,-0.10047262,0.18609649,0.7767147
666949129,-0.10639339,0.188999,0.767108
667151159,-0.10343301,0.18609649,0.767108
667353658,-0.10047262,0.18029144,0.7767147
667544888,-0.10047262,0.17448644,0.7767147
667758564,-0.10047262,0.17738895,0.77991694
667949748,-0.10343301,0.18029144,0.7703103
668152234,-0.10639339,0.17448644,0.7767147
668354679,-0.10047262,0.18609649,0.7735125
668557084,-0.10343301,0.1715839,0.7767147
668748764,-0.10639339,0.17738895,0.7735125
668950785,-0.10935379,0.17738895,0.7703103
669153219,-0.10935379,0.17738895,0.7735125
669355723,-0.12119533,0.18029144,0.7703103
669558211,-0.12119533,0.18319398,0.7703103
669749447,-0.13303687,0.1919015,0.7639059
669951874,-0.13303687,0.18609649,0.7607036
670154426,-0.14191803,0.18609649,0.7607036
670345548,-0.14191803,0.188999,0.75750136
670547986,-0.14783882,0.18029144,0.7542992
670750410,-0.16264075,0.2296342,0.7350859
670952916,-0.14783882,0.1686814,0.75750136
671155380,-0.17152192,0.18319398,0.74469256
671357828,-0.20704655,0.188999,0.73188365
671549477,-0.20704655,0.1919015,0.73188365
671751659,-0.11823494,0.1919015,0.7607036
671953923,-0.08567069,0.188999,0.7735125
672156401,-0.13303687,0.18029144,0.75109696
672347586,-0.15968037,0.18609649,0.7478947
672550103,-0.18632385,0.18319398,0.7350859
672752541,-0.16560113,0.18319398,0.7478947
672955002,-0.16560113,0.18319398,0.7478947
673157441,-0.13303687,0.1919015,0.75750136
673348694,-0.15968037,0.19480404,0.75109696
673551164,-0.17744268,0.20351158,0.7478947
673753591,-0.19224462,0.20641409,0.7478947
673956016,-0.17152192,0.20351158,0.7542992
674147231,-0.18928424,0.19770655,0.7542992
674349690,-0.17152192,0.21221913,0.7639059
674552590,-0.21592772,0.18609649,0.7542992
674754668,-0.18040307,0.20060904,0.7735125
674957214,-0.091591455,0.19480404,0.8023324
675148277,-0.10343301,0.19480404,0.80553466
675350823,-0.22776926,0.188999,0.7542992
675553209,-0.19224462,0.18609649,0.7735125
675755716,-0.18040307,0.17738895,0.7703103
675946854,-0.21592772,0.15997386,0.7542992
676149349,-0.06494798,0.14546129,0.795928
676351860,-0.08567069,0.12224116,0.79272574
676554266,0.020903254,0.09321603,0.8023324
676756838,0.11563564,0.104826085,0.78632134
676947935,0.053467512,0.110631116,0.767108
677150382,-0.014621392,0.09031351,0.7607036
677353268,-0.017581778,0.087410994,0.767108
677555271,0.017942866,0.06419089,0.7607036
677746514,0.03570519,-0.0054694647,0.75750136
677948977,0.03570519,0.11643614,0.72868145
678151482,0.026824027,0.13965626,0.72547925
678353865,0.053467512,0.07580094,0.722277
678556398,0.07122984,0.058385853,0.7126703
678747531,0.068269454,0.049678314,0.7062659
678950060,0.07419022,0.055483337,0.69025487
679152476,0.1037941,0.078703456,0.6614349
679354938,0.1481999,0.09611855,0.6454238
679546146,0.1511603,0.049678314,0.6614349
679748644,0.041625965,0.055483337,0.67104155
679951106,0.050507125,0.06419089,0.6614349
680154241,0.13931873,0.00033556522,0.6550305
680356393,0.18964532,-0.014177008,0.66463715
680547561,0.18964532,0.10772859,0.632615
680749676,0.13043758,0.18319398,0.6454238
680952104,0.091952555,0.13965626,0.6806482
681154557,0.07715061,0.07580094,0.722277
681345771,0.11859603,0.058385853,0.73188365
681548355,0.16596223,0.087410994,0.72868145
681750725,0.12451681,0.084508486,0.73828804
681953159,0.080111,0.104826085,0.722277
682155640,0.012022092,0.09321603,0.7094682
682346842,0.04754674,0.099021055,0.7062659
682549323,0.1037941,0.10192357,0.7094682
682751738,0.09787332,0.099021055,0.6998615
682954193,0.014982479,0.09611855,0.6838504
683157130,-0.017581778,0.10192357,0.6838504
683348221,0.009061705,0.10192357,0.69025487
683550785,0.00314093,0.10192357,0.6806482
683753126,0.009061705,0.1483638,0.6806482
683955644,-0.005740231,0.1280462,0.66463715
684146814,-0.020542167,0.119338654,0.6518283
684349259,-0.029423328,0.21221913,0.632615
684551793,-0.029423328,0.13965626,0.6582327
684754171,-0.029423328,0.13094871,0.6422216
684945441,-0.044225264,0.1715839,0.648626
685147849,-0.044225264,0.13675375,0.6614349
685350362,-0.047185652,0.087410994,0.66463715
685552754,-0.050146036,0.055483337,0.6838504
685755223,-0.070868745,0.13675375,0.6518283
685958035,-0.07974991,0.1919015,0.632615
686160128,-0.08567069,0.16287638,0.6518283
686351384,-0.08271029,0.15416884,0.66463715
686553800,-0.08863108,0.15707135,0.677446
686745069,-0.10047262,0.10772859,0.677446
686947465,-0.10047262,0.08160597,0.7126703
687149954,-0.10639339,0.104826085,0.69665927
687352370,-0.12119533,0.1512663,0.7062659
687554867,-0.12119533,0.16287638,0.7126703
687757349,-0.13599727,0.15997386,0.72547925
687948536,-0.14191803,0.15997386,0.7350859
688151027,-0.14191803,0.1686814,0.73828804
688353408,-0.15968037,0.15997386,0.75109696
688544692,-0.18336345,0.1686814,0.7542992
688747093,-0.2899374,0.14546129,0.72547925
688950463,-0.34322435,0.1512663,0.7062659
689152855,-0.18336345,0.13675375,0.77991694
689355318,-0.017581778,0.15997386,0.80873686
689546548,0.020903254,0.13385123,0.8215457
689749026,-0.059027202,0.13965626,0.8151413
689951556,-0.15968037,0.12224116,0.80553466
690153913,-0.2928978,0.12514369,0.7478947
690356390,-0.3343432,0.17448644,0.7030637
690558825,-0.24849199,0.22092664,0.7126703
690750091,-0.08567069,0.22673169,0.75109696
690952486,0.04754674,0.13965626,0.78632134
691143716,0.07715061,-0.017079521,0.80873686
691346169,0.00314093,0.00033556522,0.795928
691548621,-0.08271029,0.1280462,0.75750136
691751437,-0.16856152,0.2093166,0.7126703
691953698,-0.19224462,0.09321603,0.72868145
692156058,-0.19520502,0.10772859,0.7158726
692358432,-0.10343301,0.17738895,0.73828804
692549772,-0.032383714,0.20060904,0.7350859
692752070,-0.10047262,0.14255877,0.7414903
692943311,-0.18928424,0.084508486,0.7158726
693157078,-0.16560113,0.1512663,0.7094682
693348225,-0.032383714,0.13385123,0.75109696
693550800,-0.050146036,0.12224116,0.7414903
693753140,-0.12415571,0.12224116,0.7158726
693955719,-0.09455185,0.12224116,0.72547925
694146814,-0.09455185,0.12514369,0.73188365
694349288,-0.13303687,0.11353363,0.7062659
694552439,-0.053106423,0.119338654,0.72547925
694754168,-0.07678952,0.10772859,0.72547925
694956661,-0.08567069,0.10772859,0.7094682
695147832,-0.08863108,0.06999591,0.73188365
695350304,-0.07678952,0.02936071,0.73828804
695552821,-0.08567069,0.15707135,0.7094682
695755247,-0.091591455,0.15416884,0.7158726
695957664,-0.08271029,0.09321603,0.7094682
696148875,-0.08567069,0.09611855,0.7126703
696351278,-0.07974991,0.099021055,0.7158726
696553777,-0.07974991,0.10192357,0.7062659
696756310,-0.07974991,0.104826085,0.7158726
696947433,-0.07974991,0.11353363,0.71907485
697149908,-0.07678952,0.10772859,0.7158726
697352349,-0.07678952,0.110631116,0.72547925
697555164,-0.073829144,0.1280462,0.7350859
697757642,-0.070868745,0.110631116,0.7350859
697948841,-0.06494798,0.110631116,0.7350859
698150885,-0.067908354,0.10192357,0.7414903
698353403,-0.059027202,0.104826085,0.7414903
698555835,-0.053106423,0.10192357,0.7478947
698747066,-0.056066815,0.110631116,0.74469256
698949619,-0.053106423,0.104826085,0.75109696
699151947,-0.050146036,0.11643614,0.7607036
699354466,-0.053106423,0.11353363,0.7607036
699556877,-0.053106423,0.1280462,0.767108
699748124,-0.04126488,0.1280462,0.77991694
699950524,-0.044225264,0.13094871,0.767108
700153003,-0.050146036,0.12224116,0.7767147
700355910,-0.044225264,0.11353363,0.7895236
700547020,-0.047185652,0.12514369,0.795928
700749470,-0.053106423,0.12224116,0.77991694
700951528,-0.056066815,0.13385123,0.7703103
701154048,-0.050146036,0.10772859,0.7639059
701356461,-0.050146036,0.11353363,0.7607036
701547729,-0.050146036,0.12514369,0.75750136
701750122,-0.056066815,0.12514369,0.75109696
701952624,-0.059027202,0.15997386,0.73828804
702155158,-0.061987583,0.12224116,0.7414903
702346247,-0.053106423,0.12224116,0.73828804
702548721,-0.06494798,0.1280462,0.72868145
702751152,-0.067908354,0.12514369,0.72868145
702953664,-0.067908354,0.12224116,0.7158726
703156067,-0.070868745,0.119338654,0.7030637
703347686,-0.067908354,0.12224116,0.7094682
703550140,-0.070868745,0.12514369,0.7030637
703752176,-0.06494798,0.11353363,0.7158726
703954644,-0.070868745,0.09031351,0.7158726
704145850,-0.07678952,0.09611855,0.72547925
704348322,-0.07678952,0.11643614,0.7158726
704550745,-0.08271029,0.11643614,0.71907485
704753262,-0.08567069,0.11353363,0.7158726
704955697,-0.08567069,0.11353363,0.72868145
705146927,-0.08271029,0.11353363,0.72868145
705349287,-0.08863108,0.104826085,0.72868145
705551772,-0.091591455,0.11353363,0.7350859
705754250,-0.09455185,0.11643614,0.73828804
705945453,-0.10047262,0.10772859,0.7414903
706148293,-0.10047262,0.119338654,0.74469256
706350738,-0.10935379,0.11353363,0.7478947
706552847,-0.10343301,0.12224116,0.7607036
706755310,-0.115274556,0.11353363,0.7607036
706957721,-0.11823494,0.119338654,0.7607036
707160164,-0.1300765,0.104826085,0.767108
707351371,-0.1507992,0.10192357,0.7607036
707553850,-0.13303687,0.1483638,0.7703103
707745043,-0.23665044,0.119338654,0.73188365
707947617,-0.22184849,0.12224116,0.7542992
708149935,-0.044225264,0.104826085,0.8279502
708352442,0.017942866,0.06419089,0.8279502
708554816,-0.091591455,0.00033556522,0.8215457
708746132,-0.16264075,0.11353363,0.78632134
708949254,-0.21000695,0.25575683,0.73188365
709151326,-0.26625428,0.20641409,0.72547925
709353842,-0.19520502,0.10192357,0.7767147
709544996,-0.10639339,0.11643614,0.795928
709758712,-0.067908354,0.12224116,0.8023324
709949925,-0.08863108,0.12514369,0.78311914
710152345,-0.044225264,0.052580826,0.80553466
710354855,-0.10343301,0.049678314,0.77991694
710546025,-0.12119533,0.099021055,0.7735125
710748513,-0.1271161,0.10772859,0.7607036
710950921,-0.1300765,0.08160597,0.767108
711153404,-0.10047262,0.09321603,0.7607036
711355866,-0.09751223,0.087410994,0.75109696
711558272,-0.10047262,0.087410994,0.75109696
711749515,-0.10935379,0.10192357,0.72547925
711951937,-0.11823494,0.14255877,0.72868145
712154419,-0.115274556,0.13385123,0.7158726
712345649,-0.10343301,0.055483337,0.72868145
712559344,-0.11823494,0.13094871,0.6998615
712750502,-0.10935379,0.099021055,0.69025487
712953032,-0.10639339,0.09031351,0.69345707
713155448,-0.10047262,0.087410994,0.7030637
713357889,-0.09751223,0.07580094,0.7062659
713549072,-0.10047262,0.099021055,0.69345707
713751589,-0.09751223,0.09611855,0.6998615
713954053,-0.09455185,0.099021055,0.6870526
714156426,-0.091591455,0.10192357,0.69345707
714358534,-0.09455185,0.09611855,0.69025487
714549745,-0.08863108,0.09611855,0.6870526
714752597,-0.08567069,0.104826085,0.6870526
714943753,-0.08863108,0.09611855,0.69345707
715146260,-0.07974991,0.099021055,0.6806482
715348309,-0.07678952,0.09611855,0.69665927
715550808,-0.073829144,0.099021055,0.69665927
715753204,-0.07678952,0.099021055,0.6998615
715955640,-0.067908354,0.104826085,0.7030637
716158140,-0.056066815,0.09321603,0.7094682
716349295,-0.056066815,0.10192357,0.7126703
716551826,-0.047185652,0.072898425,0.7350859
716754208,-0.03830449,0.00033556522,0.7478947
716956668,-0.047185652,0.087410994,0.7414903
717147890,-0.035344105,0.110631116,0.73188365
717350360,-0.035344105,0.13675375,0.7478947
717552790,-0.03830449,0.087410994,0.7542992
717755601,-0.026462942,0.078703456,0.7542992
717957983,-0.020542167,0.08160597,0.75750136
718149303,-0.017581778,0.07580094,0.7639059
718351754,-0.017581778,0.09031351,0.7607036
718554160,-0.014621392,0.08160597,0.7607036
718756656,-0.0087006185,0.078703456,0.7607036
718947822,-0.011661006,0.08160597,0.7542992
719150272,-0.0027798433,0.084508486,0.7542992
719352807,0.00018054433,0.08160597,0.7542992
719555173,0.053467512,0.09031351,0.75109696
719757681,-0.0087006185,0.087410994,0.7350859
719948844,-0.026462942,0.078703456,0.74469256
720151347,-0.026462942,0.08160597,0.7478947
720353745,-0.047185652,0.087410994,0.72868145
720557044,-0.067908354,0.087410994,0.72547925
720748308,-0.044225264,0.078703456,0.7414903
720950708,-0.035344105,0.08160597,0.73828804
721153231,-0.03830449,0.09321603,0.72868145
721355640,-0.044225264,0.084508486,0.7414903
721546875,-0.050146036,0.08160597,0.73828804
721749350,-0.056066815,0.08160597,0.75109696
721951771,-0.059027202,0.08160597,0.7478947
722154187,-0.06494798,0.03516574,0.7607036
722356697,-0.070868745,0.03516574,0.7607036
722547868,-0.07974991,0.104826085,0.73828804
722750307,-0.08863108,0.13675375,0.75109696
722952787,-0.091591455,0.13675375,0.7607036
723155209,-0.09751223,0.09321603,0.7767147
723347187,-0.10343301,0.078703456,0.79272574
723549267,-0.115274556,0.09321603,0.78311914
723751704,-0.1300765,0.10192357,0.80553466
723954196,-0.13599727,0.11643614,0.7991302
724156635,-0.15375958,0.12224116,0.7991302
724347864,-0.19224462,0.104826085,0.795928
724550297,-0.24553157,0.110631116,0.7703103
724752778,-0.12415571,0.110631116,0.84075904
724955208,-0.059027202,0.11643614,0.8599723
725146418,-0.20704655,0.119338654,0.8183435
725348859,-0.23961082,0.084508486,0.80873686
725551269,-0.16856152,0.10772859,0.84396124
725753749,-0.16264075,0.11643614,0.83755684
725956179,-0.16560113,0.11353363,0.8343546
726147013,-0.09455185,0.11353363,0.8535679
726349826,-0.073829144,0.13385123,0.84075904
726552342,-0.15375958,0.078703456,0.8215457
726754723,-0.16264075,0.08160597,0.80873686
726945694,-0.14487843,0.099021055,0.8215457
727148038,-0.15671997,0.11643614,0.7991302
727350491,-0.14191803,0.104826085,0.80553466
727552922,-0.073829144,0.13675375,0.7991302
727755372,-0.07974991,0.13965626,0.795928
727957816,-0.11823494,0.10192357,0.80873686
728149055,-0.115274556,0.11353363,0.7895236
728351504,-0.10935379,0.11353363,0.7991302
728553909,-0.10639339,0.10772859,0.77991694
728745188,-0.10343301,0.055483337,0.7895236
728947573,-0.112314165,0.09321603,0.7735125
729150477,-0.10639339,0.12224116,0.7607036
729352463,-0.112314165,0.13094871,0.75750136
729554950,-0.10639339,0.10192357,0.7639059
729746168,-0.112314165,0.11353363,0.7607036
729948636,-0.112314165,0.14255877,0.75109696
730151033,-0.10935379,0.11643614,0.75750136
730353504,-0.10343301,0.104826085,0.7478947
730544715,-0.10047262,0.104826085,0.7478947
730747196,-0.10047262,0.11353363,0.7542992
730949670,-0.10639339,0.11353363,0.7478947
731152057,-0.10047262,0.119338654,0.7478947
731354530,-0.10343301,0.110631116,0.74469256
731545693,-0.09455185,0.11353363,0.7478947
731748212,-0.09455185,0.110631116,0.75109696
731950670,-0.091591455,0.119338654,0.75750136
732153426,-0.09455185,0.11643614,0.7542992
732355927,-0.08863108,0.11353363,0.7542992
732558330,-0.08863108,0.10772859,0.7607036
732749533,-0.08567069,0.110631116,0.7703103
732952062,-0.07974991,0.104826085,0.7542992
733154444,-0.047185652,0.09611855,0.78311914
733345325,-0.044225264,0.07580094,0.7767147
733558945,-0.050146036,0.055483337,0.77991694
733750199,-0.053106423,0.09321603,0.7735125
733952636,-0.053106423,0.12514369,0.75750136
734155153,-0.044225264,0.11643614,0.75109696
734357523,-0.03830449,0.078703456,0.7607036
734548804,-0.026462942,0.055483337,0.7607036
734751183,-0.023502553,0.072898425,0.75109696
734954019,-0.023502553,0.078703456,0.73828804
735156507,-0.014621392,0.09031351,0.72547925
735358902,-0.014621392,0.078703456,0.73188365
735550173,-0.011661006,0.06999591,0.72868145
735752550,-0.014621392,0.087410994,0.722277
735943789,-0.011661006,0.078703456,0.72868145
736146261,0.0061013177,0.119338654,0.7094682
736348697,0.03570519,0.078703456,0.71907485
736551141,-0.0027798433,0.072898425,0.72547925
736753614,-0.026462942,0.078703456,0.71907485
736956078,-0.023502553,0.058385853,0.72868145
