timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
616552987,167894030,36.204817999999996,138.25291959999998,-0.30367294,0.20817731,-2.9390903,-0.039897293,0.04249571,0.0,0.0012881196,0.010507063,-0.023209995,-0.026711605,-0.038354572,0.054698005,-0.03981606,-2.8920257,1.4249238,3.239472,-2.4502587,0.0009503523,48.948917,0.10999632,0.46620864,0.39999947,0.14587556,0.10783391,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
616652969,167894030,36.204817999999996,138.25291959999998,-0.3042257,0.20798706,-2.9389822,-0.039897293,0.04249571,0.0,0.0047544413,0.0031906879,-0.03273592,-0.033159558,-0.038354572,0.054698005,-0.03981606,2.926156,1.1283764,-4.4558644,-2.4508362,0.0009503523,48.948917,0.11123133,0.4737191,0.40180972,0.15024328,0.10920481,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
616752952,167894030,36.204817999999996,138.25291959999998,-0.30423492,0.20751539,-2.9395106,-0.039897293,0.04249571,0.0,0.016252914,0.0027327235,-0.040031385,-0.03781584,-0.038354572,0.054698005,-0.03981606,4.517816,2.3506708,-1.3099788,-2.451576,0.0009503523,48.948917,0.11795235,0.46615613,0.399311,0.14592484,0.107770406,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
616852934,167894030,36.204817999999996,138.25291959999998,-0.3043566,0.20496409,-2.938334,-0.039897293,0.04249571,0.0,-0.009071396,0.0038471285,-0.033585075,-0.02739041,-0.038354572,0.054698005,-0.03981606,-4.2588367,2.3969488,-0.5068892,-2.451798,0.0009503523,48.948917,0.1133821,0.47367108,0.401091,0.15031151,0.109132834,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
616952917,167894030,36.204817999999996,138.25291959999998,-0.30426642,0.20288615,-2.938012,-0.039897293,0.04249571,0.0,0.002932295,0.010609393,-0.02497054,-0.016297158,-0.038354572,0.054698005,-0.03981606,0.9858328,3.2687407,0.93853074,-2.452718,0.0009503523,48.948917,0.11022997,0.4816246,0.40292633,0.15493508,0.110482454,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617052907,167894030,36.204817999999996,138.25291959999998,-0.30413738,0.20376983,-2.9358208,-0.039897293,0.04249571,0.0,0.0027249686,-0.0045033717,-0.025748823,-0.013191203,-0.038354572,0.054698005,-0.03981606,1.4343057,-0.96662617,0.007823464,-2.4537032,0.0009503523,48.948917,0.115689516,0.47258234,0.39972287,0.14917101,0.108644195,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617152883,167894030,36.204817999999996,138.25291959999998,-0.30423582,0.20440878,-2.9334698,-0.039897293,0.04249571,0.0,0.00024184637,-0.006599162,-0.03040996,-0.014211415,-0.038354572,0.054698005,-0.03981606,-0.52278817,-0.22738951,-0.5716095,-2.4538074,0.0009503523,48.948917,0.1255579,0.46516132,0.3998704,0.14677453,0.10753766,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617252865,167894030,36.204817999999996,138.25291959999998,-0.30701935,0.20423532,-2.9294531,-0.039897293,0.04249571,0.0,-0.02959615,0.017770791,-0.059596706,-0.038014397,-0.038354572,0.054698005,-0.03981606,-2.7378042,3.9688714,-2.1440196,-2.4496102,0.0009503523,48.948917,0.12196207,0.472578,0.40165588,0.15785256,0.1089107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617352847,167894030,36.204817999999996,138.25291959999998,-0.31215367,0.2053098,-2.9289136,-0.039897293,0.04249571,0.0,-0.059087373,0.020935126,-0.06081167,-0.0361982,-0.038354572,0.054698005,-0.03981606,-2.162541,4.5735025,-0.6806438,-2.4385846,0.0009503523,48.948917,0.12142253,0.4643257,0.39855805,0.15969685,0.1071004,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617452840,167894030,36.204817999999996,138.25291959999998,-0.316864,0.20752782,-2.933046,-0.039897293,0.04249571,0.0,-0.0716089,0.011068467,-0.13419999,-0.107897736,-0.038354572,0.054698005,-0.03981606,5.7563257,0.40489736,-4.424439,-2.4220471,0.0009503523,48.948917,0.12555504,0.47160068,0.40031725,0.17709525,0.10847442,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617552813,167894030,36.204817999999996,138.25291959999998,-0.32551622,0.20927338,-2.9472296,-0.039897293,0.04249571,0.0,-0.11243632,0.0058813775,-0.22984491,-0.20316805,-0.038354572,0.054698005,-0.03981606,4.645332,-1.4984074,-0.078240976,-2.404576,0.0009503523,48.948917,0.13973856,0.46506417,0.39842328,0.18220644,0.10744395,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617652795,167894030,36.204817999999996,138.25291959999998,-0.33712044,0.21100375,-2.97253,-0.039897293,0.04249571,0.0,-0.15926614,-0.01779467,-0.3552589,-0.32697275,-0.038354572,0.054698005,-0.03981606,-0.5951231,-6.0736594,-1.9767766,-2.3885357,0.0009503523,48.948917,0.16503882,0.4725031,0.40018868,0.2027193,0.1088212,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617752778,167894030,36.204817999999996,138.25291959999998,-0.35082898,0.21179372,-3.0063622,-0.039897293,0.04249571,0.0,-0.19401148,0.0029429574,-0.40956855,-0.378783,-0.038354572,0.054698005,-0.03981606,-4.9398685,3.8546097,0.9065889,-2.3761573,0.0009503523,48.948917,0.20101976,0.46587002,0.3983253,0.2039704,0.10781159,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617852761,167894030,36.204817999999996,138.25291959999998,-0.35764745,0.20946865,-3.032785,-0.039897293,0.04249571,0.0,-0.18266332,-0.00235661,-0.41275683,-0.37042522,-0.038354572,0.054698005,-0.03981606,-1.1051227,5.024733,1.224043,-2.3675961,0.0009503523,48.948917,0.2274425,0.47359046,0.4027459,0.22509755,0.109496884,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
617952748,167894030,36.204817999999996,138.25291959999998,-0.36535314,0.20638825,-3.0601857,-0.039897293,0.04249571,0.0,-0.17392796,-0.021047916,-0.42116326,-0.369628,-0.038354572,0.054698005,-0.03981606,-2.387262,-1.3359276,0.9424506,-2.3612833,0.0009503523,48.948917,0.25484324,0.4664562,0.40065727,0.21920098,0.10833183,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618052736,167894030,36.204817999999996,138.25291959999998,-0.36469492,0.20438053,-3.081911,-0.039897293,0.04249571,0.0,-0.1467621,-0.020937456,-0.42463556,-0.35798025,-0.038354572,0.054698005,-0.03981606,-2.6705732,1.8230491,4.6364517,-2.3570285,0.0009503523,48.948917,0.27656865,0.47442535,0.4024726,0.2393601,0.10970582,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618152708,167894030,36.204817999999996,138.25291959999998,-0.36439666,0.2024957,-3.1100733,-0.039897293,0.04249571,0.0,-0.11189439,-0.035989128,-0.47357523,-0.39758426,-0.038354572,0.054698005,-0.03981606,5.3415384,-3.4976668,-0.2514516,-2.354477,0.0009503523,48.948917,0.3047309,0.4674204,0.40060347,0.22992608,0.10866188,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618252690,167894030,36.204817999999996,138.25291959999998,-0.36070767,0.20439066,-3.13932,-0.039897293,0.04249571,0.0,-0.09706462,-0.01082575,-0.55282843,-0.4641983,-0.038354572,0.054698005,-0.03981606,0.44937357,3.2429245,-0.2065946,-2.3541667,0.0009503523,48.948917,0.33397746,0.475746,0.40242302,0.24887861,0.11002347,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618352673,167894030,36.204817999999996,138.25291959999998,-0.35698596,0.20653135,-3.178965,-0.039897293,0.04249571,0.0,-0.08893055,-0.010253995,-0.5930298,-0.49744287,-0.038354572,0.054698005,-0.03981606,-4.8277135,3.0682068,-2.2444022,-2.3554611,0.0009503523,48.948917,0.37362266,0.46787086,0.4001987,0.23311329,0.10873679,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618452655,167894030,36.204817999999996,138.25291959999998,-0.34711835,0.2130541,-3.215991,-0.039897293,0.04249571,0.0,-0.060967688,0.008279396,-0.6234991,-0.5157795,-0.038354572,0.054698005,-0.03981606,-6.2646112,6.9403076,1.719008,-2.3579028,0.0009503523,48.948917,0.41064858,0.47635967,0.40201154,0.25047025,0.11009068,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618552638,167894030,36.204817999999996,138.25291959999998,-0.33801964,0.21844192,-3.262325,-0.039897293,0.04249571,0.0,-0.012657569,-0.02378216,-0.69801784,-0.58339155,-0.038354572,0.054698005,-0.03981606,5.402932,-5.8555455,-3.6354995,-2.3609018,0.0009503523,48.948917,0.4569826,0.46823132,0.399741,0.23262946,0.10876358,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618652620,167894030,36.204817999999996,138.25291959999998,-0.33034056,0.22177176,-3.3005772,-0.039897293,0.04249571,0.0,-0.005653027,0.010273552,-0.74020797,-0.6061862,-0.038354572,0.054698005,-0.03981606,-0.64467835,6.783282,-2.765099,-2.363896,0.0009503523,48.948917,0.49523473,0.4768253,0.4042236,0.24832416,0.11042512,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618752606,167894030,36.204817999999996,138.25291959999998,-0.32363263,0.22441897,-3.3510063,-0.039897293,0.04249571,0.0,0.0079972455,-0.0076726256,-0.7781915,-0.63549507,-0.038354572,0.054698005,-0.03981606,0.6114413,1.0090019,-3.0728805,-2.3668647,0.0009503523,48.948917,0.54566383,0.46999255,0.40269148,0.23556764,0.109586574,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618852586,167894030,36.204817999999996,138.25291959999998,-0.31826898,0.23131259,-3.400275,-0.039897293,0.04249571,0.0,0.020742673,-0.00213268,-0.81830525,-0.6630748,-0.038354572,0.054698005,-0.03981606,1.8033767,2.1195853,-0.93976504,-2.3702898,0.0009503523,48.948917,0.59493256,0.4790629,0.40453246,0.25008598,0.11093026,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
618952568,167894030,36.204817999999996,138.25291959999998,-0.31519544,0.23751637,-3.462547,-0.039897293,0.04249571,0.0,0.008622111,-0.0051909555,-0.89123255,-0.73221064,-0.038354572,0.054698005,-0.03981606,1.2291316,-4.298289,-2.3169675,-2.373121,0.0009503523,48.948917,0.6572046,0.47379887,0.40388495,0.24278228,0.11064985,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619052597,167894030,36.204817999999996,138.25291959999998,-0.3204552,0.24454054,-3.523174,-0.039897293,0.04249571,0.0,0.011239228,-0.017945074,-0.93906355,-0.76915544,-0.038354572,0.054698005,-0.03981606,7.427936,-11.165499,-2.0886462,-2.3775468,0.0009503523,48.948917,0.7178316,0.48378262,0.40575576,0.25652516,0.111979395,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619152533,167894030,36.204817999999996,138.25291959999998,-0.3259183,0.24960396,-3.5963113,-0.039897293,0.04249571,0.0,-0.0001535397,0.012422912,-0.993248,-0.8197537,-0.038354572,0.054698005,-0.03981606,-0.2687867,2.9214294,-0.0419545,-2.3800824,0.0009503523,48.948917,0.7909689,0.4749006,0.40377402,0.23750223,0.11081812,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619252516,167894030,36.204817999999996,138.25291959999998,-0.33162203,0.24868256,-3.6542597,-0.039897293,0.04249571,0.0,0.010643904,0.0066446457,-1.0071901,-0.8119655,-0.038354572,0.054698005,-0.03981606,10.187508,-5.344612,-0.55438125,-2.3737898,0.0009503523,48.948917,0.84891725,0.48494056,0.40839988,0.2499692,0.112472706,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619352507,167894030,36.204817999999996,138.25291959999998,-0.33676672,0.24925399,-3.7186995,-0.039897293,0.04249571,0.0,0.004186643,0.06240515,-0.8147684,-0.6127737,-0.038354572,0.054698005,-0.03981606,-1.9437511,2.1980696,4.272493,-2.3748055,0.0009503523,48.948917,0.913357,0.4788915,0.40761384,0.2404694,0.11207481,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619452480,167894030,36.204817999999996,138.25291959999998,-0.33437228,0.26062503,-3.730013,-0.039897293,0.04249571,0.0,0.12110879,0.26614743,-0.14115694,0.07512494,-0.038354572,0.054698005,-0.03981606,2.701966,3.3258574,4.0634246,-2.41598,0.0009503523,48.948917,0.92467046,0.48963523,0.4095469,0.2522024,0.11338808,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619552463,167894030,36.204817999999996,138.25291959999998,-0.3206948,0.29411742,-3.6854844,-0.039897293,0.04249571,0.0,0.21802908,0.4230561,0.4101122,0.6271194,-0.038354572,0.054698005,-0.03981606,0.38518643,0.45775154,3.447406,-2.531616,0.0009503523,48.948917,0.880142,0.48315603,0.40871477,0.24161907,0.11294726,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619652446,167894030,36.204817999999996,138.25291959999998,-0.3068023,0.32379192,-3.6048186,-0.039897293,0.04249571,0.0,0.20526992,0.37319186,0.42102167,0.64605683,-0.038354572,0.054698005,-0.03981606,0.9962714,-2.0405648,-4.2043533,-2.621091,0.0009503523,48.948917,0.79947615,0.49444482,0.41066352,0.25277734,0.114267595,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619752453,167894030,36.204817999999996,138.25291959999998,-0.2926571,0.34563038,-3.5504644,-0.039897293,0.04249571,0.0,0.16733786,0.26254287,0.2915322,0.50962615,-0.038354572,0.054698005,-0.03981606,3.4957306,-10.249863,-0.670876,-2.6285958,0.0009503523,48.948917,0.74512196,0.49249494,0.41137883,0.2527424,0.114799485,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619852411,167894030,36.204817999999996,138.25291959999998,-0.25344038,0.3347235,-3.5152128,-0.039897293,0.04249571,0.0,0.1898357,0.18100055,0.3038122,0.50224024,-0.038354572,0.054698005,-0.03981606,2.1286826,-8.7846575,-1.0649294,-2.6130295,0.0009503523,48.948917,0.70987034,0.5052155,0.4133728,0.2632254,0.11607545,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
619952393,167894030,36.204817999999996,138.25291959999998,-0.21261229,0.32312366,-3.4871504,-0.039897293,0.04249571,0.0,0.25039747,0.15927164,0.28626698,0.45969483,-0.038354572,0.054698005,-0.03981606,0.7356647,2.0435045,-3.024181,-2.5831819,0.0009503523,48.948917,0.681808,0.50346625,0.41710773,0.26211354,0.11692736,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620052376,167894030,36.204817999999996,138.25291959999998,-0.15270193,0.30618116,-3.4665484,-0.039897293,0.04249571,0.0,0.3304467,0.1319242,0.264287,0.4105469,-0.038354572,0.054698005,-0.03981606,5.787239,-7.355831,-4.2421026,-2.5490632,0.0009503523,48.948917,0.661206,0.51767254,0.41919214,0.2724646,0.118161276,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620152358,167894030,36.204817999999996,138.25291959999998,-0.093572244,0.2954787,-3.4497821,-0.039897293,0.04249571,0.0,0.38706145,0.14475855,0.30973673,0.4282845,-0.038354572,0.054698005,-0.03981606,4.6194925,-8.376024,2.3450043,-2.5140114,0.0009503523,48.948917,0.6444397,0.51434845,0.41972464,0.26797128,0.11843409,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620252341,167894030,36.204817999999996,138.25291959999998,-0.034536626,0.2815823,-3.4351356,-0.039897293,0.04249571,0.0,0.44644964,0.22403832,0.33131236,0.4207706,-0.038354572,0.054698005,-0.03981606,-0.43483758,1.2510794,1.183331,-2.4778037,0.0009503523,48.948917,0.62979317,0.52972186,0.4218298,0.27809063,0.11961815,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620352375,167894030,36.204817999999996,138.25291959999998,0.026151435,0.27884963,-3.417413,-0.039897293,0.04249571,0.0,0.49205312,0.2626534,0.39025208,0.45236138,-0.038354572,0.054698005,-0.03981606,-4.628898,0.5896653,2.4589195,-2.4482849,0.0009503523,48.948917,0.61207056,0.52579975,0.42233855,0.27261627,0.11982355,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620452306,167894030,36.204817999999996,138.25291959999998,0.081193306,0.2732357,-3.3964024,-0.039897293,0.04249571,0.0,0.5309165,0.30337524,0.4546793,0.48948893,-0.038354572,0.054698005,-0.03981606,0.36755544,4.3638587,-1.7886513,-2.4198892,0.0009503523,48.948917,0.5910599,0.5422101,0.42445362,0.28244182,0.12098546,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620552289,167894030,36.204817999999996,138.25291959999998,0.13635062,0.27827352,-3.3705301,-0.039897293,0.04249571,0.0,0.5544309,0.27975056,0.49798566,0.50803673,-0.038354572,0.054698005,-0.03981606,3.5829058,-6.8759522,-1.2000644,-2.3936071,0.0009503523,48.948917,0.5651877,0.5599616,0.42657733,0.2923062,0.12210368,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620652295,167894030,36.204817999999996,138.25291959999998,0.17226477,0.2709317,-3.3459535,-0.039897293,0.04249571,0.0,0.51559097,0.223321,0.52601707,0.50953585,-0.038354572,0.054698005,-0.03981606,1.1905043,-4.486739,-1.4593459,-2.372767,0.0009503523,48.948917,0.540611,0.5525533,0.4299128,0.28263783,0.12250111,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620752254,167894030,36.204817999999996,138.25291959999998,0.20695052,0.2601888,-3.3190336,-0.039897293,0.04249571,0.0,0.46407896,0.12015553,0.56331867,0.5234798,-0.038354572,0.054698005,-0.03981606,-6.5385337,0.03728112,2.151562,-2.3584108,0.0009503523,48.948917,0.5136912,0.541206,0.4292763,0.26803616,0.12200377,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620852236,167894030,36.204817999999996,138.25291959999998,0.2245125,0.21802679,-3.294272,-0.039897293,0.04249571,0.0,0.4260957,-0.04246865,0.5683092,0.50335145,-0.038354572,0.054698005,-0.03981606,3.795542,-0.93933356,-0.61291707,-2.3485425,0.0009503523,48.948917,0.4889295,0.5582066,0.4314207,0.27677542,0.12311746,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
620952220,167894030,36.204817999999996,138.25291959999998,0.23730579,0.17209966,-3.267802,-0.039897293,0.04249571,0.0,0.3646774,-0.19115962,0.6113774,0.5241995,-0.038354572,0.054698005,-0.03981606,3.091157,0.8955484,2.879334,-2.338015,0.0009503523,48.948917,0.46245956,0.53533506,0.42836538,0.24880384,0.12119967,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621052202,167894030,36.204817999999996,138.25291959999998,0.21261823,0.12536032,-3.2470279,-0.039897293,0.04249571,0.0,0.24081433,-0.2646792,0.6492469,0.53170526,-0.038354572,0.054698005,-0.03981606,-1.9649025,6.3358455,0.9386463,-2.3311217,0.0009503523,48.948917,0.44168544,0.55083394,0.43044427,0.25658065,0.12228745,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621152184,167894030,36.204817999999996,138.25291959999998,0.1892148,0.08018755,-3.216071,-0.039897293,0.04249571,0.0,0.1360052,-0.29584295,0.6893619,0.5506047,-0.038354572,0.054698005,-0.03981606,-1.8970026,-0.9958066,-0.090537645,-2.3295574,0.0009503523,48.948917,0.41072845,0.53789425,0.42902687,0.24228944,0.121360414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621252167,167894030,36.204817999999996,138.25291959999998,0.15635553,0.047274116,-3.1885028,-0.039897293,0.04249571,0.0,0.031668216,-0.2610022,0.7347019,0.57084006,-0.038354572,0.054698005,-0.03981606,-2.6006138,-1.6434458,1.6491344,-2.3311193,0.0009503523,48.948917,0.38316035,0.55311203,0.43107983,0.24964939,0.122450426,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621352149,167894030,36.204817999999996,138.25291959999998,0.12279439,0.024983859,-3.1526299,-0.039897293,0.04249571,0.0,-0.03864494,-0.19032463,0.76509106,0.58262765,-0.038354572,0.054698005,-0.03981606,-5.9672704,3.0138922,1.7984198,-2.3313458,0.0009503523,48.948917,0.34728742,0.540774,0.42970058,0.23694052,0.121550545,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621452135,167894030,36.204817999999996,138.25291959999998,0.07559,0.033191554,-3.1234238,-0.039897293,0.04249571,0.0,-0.049454913,-0.12071526,0.6924107,0.48660502,-0.038354572,0.054698005,-0.03981606,1.3258339,1.577389,-1.2233799,-2.3314679,0.0009503523,48.948917,0.31808138,0.55578214,0.435037,0.24390957,0.123070784,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
621552119,167894030,36.204817999999996,138.25291959999998,0.039990775,0.043209072,-3.1047215,-0.039897293,0.04249571,0.0,-0.036896046,-0.063808486,0.46521205,0.24383573,-0.038354572,0.054698005,-0.03981606,-2.0153444,5.939652,-0.81988835,-2.329034,0.0009503523,48.948917,0.2993791,0.5453108,0.4340321,0.2340014,0.12238751,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
