timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
619057776,619057549,0.10233392,0.08317933,-0.07314563,0.26960203,0.0,0.0,0.0,-1.0
619159012,619158783,-0.08023692,0.06228948,-0.055380296,0.26188657,0.0,0.0,0.0,-1.0
619257752,619257515,0.137616,0.057968467,-0.067517586,0.24749145,0.0,0.0,0.0,-1.0
619358985,619358755,0.038036734,0.077822365,-0.021775026,0.14252062,0.0,0.0,0.0,-1.0
619460207,619459979,0.32117343,0.10856678,0.14164929,0.1796885,0.0,0.0,0.0,-1.0
619558943,619558713,0.12777768,0.09956834,0.3152446,0.21188748,0.0,0.0,0.0,-1.0
619660173,619659945,-0.09309251,0.012494183,0.15518731,0.21214217,0.0,0.0,0.0,-1.0
619757666,619757447,0.14839514,-0.020836202,0.090589456,0.19673356,0.0,0.0,0.0,-1.0
619858882,619858660,0.072185084,0.06157806,0.051374447,0.22054687,0.0,0.0,0.0,-1.0
619957621,619957392,0.15009646,0.01924345,0.01614934,0.24288449,0.0,0.0,0.0,-1.0
620058849,620058625,0.18644205,-0.014144138,-0.0050506787,0.2316627,0.0,0.0,0.0,-1.0
620160082,620159861,0.17805389,0.08998532,-0.024900742,0.23186803,0.0,0.0,0.0,-1.0
620258827,620258592,0.05602769,0.08922588,-0.04564825,0.22952421,0.0,0.0,0.0,-1.0
620360050,620359822,0.12813477,0.03232444,-0.05422726,0.23112954,0.0,0.0,0.0,-1.0
620457529,620457305,0.100865625,0.07808967,-0.06216741,0.23279814,0.0,0.0,0.0,-1.0
620558763,620558537,0.1811953,0.07398273,-0.06944062,0.23874494,0.0,0.0,0.0,-1.0
620657495,620657270,0.12854743,0.044342387,-0.07516213,0.24113855,0.0,0.0,0.0,-1.0
620758729,620758503,-0.012798974,0.10676261,-0.07594379,0.24147356,0.0,0.0,0.0,-1.0
620857466,620857236,0.103727914,0.083896846,-0.079530135,0.23318398,0.0,0.0,0.0,-1.0
620958696,620958471,0.10347156,0.07307396,-0.08016522,0.23392585,0.0,0.0,0.0,-1.0
621059923,621059700,0.011900578,0.08030751,-0.07820939,0.23382497,0.0,0.0,0.0,-1.0
621157410,621157183,0.026979415,0.09919001,-0.07887255,0.2401298,0.0,0.0,0.0,-1.0
621259894,621259665,0.11853107,0.08113242,-0.07073537,0.23905462,0.0,0.0,0.0,-1.0
621357375,621357152,0.11026605,0.05496755,-0.07232551,0.24668115,0.0,0.0,0.0,-1.0
621458604,621458380,0.056358878,0.098947115,-0.08202178,0.29772332,0.0,0.0,0.0,-1.0
621557345,621557121,-0.030710807,0.103431955,-0.0836163,0.31373745,0.0,0.0,0.0,-1.0
621658570,621658346,0.09965118,0.12466011,-0.07360473,0.23388511,0.0,0.0,0.0,-1.0
621759799,621759578,0.061592627,0.06608833,-0.065719634,0.19893883,0.0,0.0,0.0,-1.0
621857286,621857061,0.16362138,0.056416035,-0.070413604,0.22219639,0.0,0.0,0.0,-1.0
621959787,621959550,0.13517803,0.07942503,-0.07106798,0.24847326,0.0,0.0,0.0,-1.0
622057251,622057026,0.21946566,0.07006702,-0.07210997,0.23843186,0.0,0.0,0.0,-1.0
622158502,622158280,0.073130466,0.08968257,-0.06908097,0.2445712,0.0,0.0,0.0,-1.0
622257215,622256991,0.035915658,0.055434365,-0.07114775,0.24043013,0.0,0.0,0.0,-1.0
622358445,622358223,0.1080329,0.08778396,-0.07384219,0.24172458,0.0,0.0,0.0,-1.0
622459675,622459456,0.109327674,0.07857589,-0.08132054,0.24784446,0.0,0.0,0.0,-1.0
622558418,622558188,-0.010180765,0.043585062,-0.06534492,0.24875037,0.0,0.0,0.0,-1.0
622659644,622659424,0.079899296,0.03553847,-0.067275584,0.2432156,0.0,0.0,0.0,-1.0
622757132,622756904,0.12824613,0.07428341,-0.067461185,0.26928043,0.0,0.0,0.0,-1.0
622858368,622858148,-0.025137614,0.13337505,-0.07813703,0.32426593,0.0,0.0,0.0,-1.0
622957094,622956869,0.18916519,0.07778609,-0.080004685,0.27750158,0.0,0.0,0.0,-1.0
623058322,623058101,0.03046437,0.10644111,-0.068166964,0.20866351,0.0,0.0,0.0,-1.0
623159571,623159336,0.18195097,0.070327334,-0.0721587,0.23468399,0.0,0.0,0.0,-1.0
623258287,623258066,-0.007830172,0.11591339,-0.075156845,0.2512387,0.0,0.0,0.0,-1.0
623359535,623359300,-0.025941063,0.11895156,-0.07248599,0.24981973,0.0,0.0,0.0,-1.0
623457007,623456781,0.09165122,0.061743293,-0.06663127,0.24266376,0.0,0.0,0.0,-1.0
623558246,623558019,0.13869804,0.092628516,-0.07003535,0.24967575,0.0,0.0,0.0,-1.0
623656970,623656747,0.09107731,0.067420736,-0.07250927,0.24653074,0.0,0.0,0.0,-1.0
623758209,623757980,0.072255686,0.04486378,-0.072669715,0.24569274,0.0,0.0,0.0,-1.0
623856942,623856711,0.025921859,0.08446517,-0.07286122,0.24500804,0.0,0.0,0.0,-1.0
623958175,623957945,0.008042904,0.08832393,-0.07632686,0.24420387,0.0,0.0,0.0,-1.0
624059407,624059179,0.11673595,0.07142664,-0.07865214,0.26363343,0.0,0.0,0.0,-1.0
624158146,624157914,0.16988707,0.06795768,-0.07431711,0.23643737,0.0,0.0,0.0,-1.0
624259365,624259143,0.058569822,0.06692476,-0.079638705,0.24151209,0.0,0.0,0.0,-1.0
624358104,624357875,0.07963717,0.07075819,-0.073005185,0.24391487,0.0,0.0,0.0,-1.0
624458085,624457858,0.108236626,0.059074022,-0.07169041,0.24542296,0.0,0.0,0.0,-1.0
624558118,624557889,0.17144173,0.08628942,-0.07131466,0.24715124,0.0,0.0,0.0,-1.0
624658046,624657822,0.09880225,0.06650366,-0.07485438,0.23917863,0.0,0.0,0.0,-1.0
624759282,624759055,0.19756225,0.053117216,-0.066320404,0.2461858,0.0,0.0,0.0,-1.0
624856773,624856538,0.11836443,0.09408976,-0.07009202,0.23583566,0.0,0.0,0.0,-1.0
624959242,624959020,0.08516465,0.052575573,-0.07293175,0.240557,0.0,0.0,0.0,-1.0
625060470,625060251,0.18163866,0.074277,-0.08253791,0.24738932,0.0,0.0,0.0,-1.0
625157960,625157737,0.14541972,0.053231742,-0.06996407,0.2518915,0.0,0.0,0.0,-1.0
625260452,625260217,0.050564498,0.08927507,-0.07218485,0.2715965,0.0,0.0,0.0,-1.0
625357924,625357699,0.10535485,0.09023537,-0.07118417,0.22740941,0.0,0.0,0.0,-1.0
625459166,625458932,0.11255307,0.04052443,-0.06936068,0.22747567,0.0,0.0,0.0,-1.0
625557894,625557664,-0.03743184,0.07401884,-0.06551498,0.24100797,0.0,0.0,0.0,-1.0
625659129,625658897,0.10485651,0.08545914,-0.07228149,0.24861667,0.0,0.0,0.0,-1.0
625757860,625757631,0.09536419,0.073333465,-0.0680022,0.25039893,0.0,0.0,0.0,-1.0
625857843,625857612,0.15083565,0.09771574,-0.071012,0.2513599,0.0,0.0,0.0,-1.0
625957830,625957596,0.07240168,0.10200952,-0.08361447,0.24758634,0.0,0.0,0.0,-1.0
626057806,626057578,0.12914152,0.11450414,-0.080465026,0.24335465,0.0,0.0,0.0,-1.0
626159037,626158811,0.008420159,0.08868664,-0.08645768,0.24992813,0.0,0.0,0.0,-1.0
626257787,626257544,0.022493795,0.058221996,-0.08532765,0.2500686,0.0,0.0,0.0,-1.0
626358997,626358775,0.13991487,0.020824399,-0.08159654,0.25341332,0.0,0.0,0.0,-1.0
626456481,626456257,0.1775069,0.088450804,-0.08598721,0.25572836,0.0,0.0,0.0,-1.0
626558977,626558744,0.14737579,0.06849431,-0.09143994,0.2514295,0.0,0.0,0.0,-1.0
626660205,626659972,0.015164284,0.055687323,-0.09905272,0.2507647,0.0,0.0,0.0,-1.0
626757685,626757454,0.0041825506,0.11714811,-0.09980218,0.25177616,0.0,0.0,0.0,-1.0
626858914,626858687,0.0896855,0.08309132,-0.09356219,0.24931657,0.0,0.0,0.0,-1.0
626957647,626957420,0.18304273,0.07623268,-0.081837334,0.2469106,0.0,0.0,0.0,-1.0
627058874,627058651,0.10854231,0.06540305,-0.08108045,0.2466904,0.0,0.0,0.0,-1.0
627160106,627159887,0.030957326,0.07763303,-0.07171329,0.25039643,0.0,0.0,0.0,-1.0
627258836,627258616,-0.017830806,0.07613694,-0.0733497,0.2507572,0.0,0.0,0.0,-1.0
627360073,627359848,0.062304024,0.06756744,-0.07096273,0.25164324,0.0,0.0,0.0,-1.0
627457560,627457332,0.12859677,0.07963985,-0.07459582,0.24793929,0.0,0.0,0.0,-1.0
627558788,627558564,0.09362791,0.039380237,-0.0658599,0.23804465,0.0,0.0,0.0,-1.0
627657526,627657297,0.044041537,0.07943299,-0.06932835,0.24894919,0.0,0.0,0.0,-1.0
627758779,627758542,-0.011918033,0.08397241,-0.07318144,0.2542726,0.0,0.0,0.0,-1.0
627859989,627859761,0.088756315,0.08220803,-0.07134783,0.25153917,0.0,0.0,0.0,-1.0
627958717,627958493,0.12335099,0.027594924,-0.06477265,0.24805818,0.0,0.0,0.0,-1.0
628059962,628059742,0.2052516,0.07125232,-0.06784354,0.24441762,0.0,0.0,0.0,-1.0
628157445,628157219,0.08041089,0.07917768,-0.06866817,0.24513875,0.0,0.0,0.0,-1.0
628259918,628259691,0.13580325,0.053438768,-0.0678063,0.25227264,0.0,0.0,0.0,-1.0
628357397,628357174,0.08421465,0.10307114,-0.05987759,0.24744599,0.0,0.0,0.0,-1.0
628458626,628458406,0.016824665,0.032619238,-0.057127796,0.24040602,0.0,0.0,0.0,-1.0
628557369,628557140,0.12363892,0.020110644,-0.05850143,0.24902299,0.0,0.0,0.0,-1.0
628658598,628658371,0.06628571,0.077489406,-0.06322335,0.2537467,0.0,0.0,0.0,-1.0
628759830,628759603,0.1562007,0.03898674,-0.0647993,0.24918625,0.0,0.0,0.0,-1.0
628857314,628857087,0.11379476,0.06974936,-0.06822333,0.2493339,0.0,0.0,0.0,-1.0
628959823,628959603,0.04149324,0.04559695,-0.06552855,0.25003842,0.0,0.0,0.0,-1.0
629057276,629057051,0.119629204,0.03360269,-0.06215832,0.24246344,0.0,0.0,0.0,-1.0
629158554,629158333,0.076350085,0.049586438,-0.058595836,0.2416201,0.0,0.0,0.0,-1.0
629259739,629259515,0.10088763,0.054683138,-0.070142634,0.25363624,0.0,0.0,0.0,-1.0
629358483,629358251,0.0805347,0.08220869,-0.06778166,0.24799122,0.0,0.0,0.0,-1.0
629459700,629459482,0.13038905,0.08900002,-0.072419286,0.24693695,0.0,0.0,0.0,-1.0
629558451,629558213,0.052189626,0.101713575,-0.074576475,0.2517433,0.0,0.0,0.0,-1.0
629659722,629659496,0.070307635,0.10877353,-0.06964333,0.2547994,0.0,0.0,0.0,-1.0
629757167,629756932,0.09949301,0.08750363,-0.067097254,0.24943013,0.0,0.0,0.0,-1.0
629858378,629858160,0.04005931,0.06277133,-0.07438605,0.25578922,0.0,0.0,0.0,-1.0
629960866,629960642,0.107006125,0.051029634,-0.07232339,0.25159284,0.0,0.0,0.0,-1.0
630058345,630058125,0.09683659,0.07924253,-0.07366403,0.25686756,0.0,0.0,0.0,-1.0
630159578,630159357,0.012406486,0.066250615,-0.078172244,0.24458873,0.0,0.0,0.0,-1.0
630258310,630258089,0.10417289,0.0722466,-0.08209908,0.24579851,0.0,0.0,0.0,-1.0
630359548,630359323,0.18263634,0.061189394,-0.08136008,0.2518651,0.0,0.0,0.0,-1.0
630457030,630456804,0.115667224,0.048796307,-0.08074727,0.24741729,0.0,0.0,0.0,-1.0
630558258,630558036,0.21781424,0.066146046,-0.08274743,0.24614665,0.0,0.0,0.0,-1.0
630660748,630660519,0.082062736,0.042983048,-0.07608845,0.2511794,0.0,0.0,0.0,-1.0
630758228,630758001,0.07846579,0.082686596,-0.076276645,0.26218647,0.0,0.0,0.0,-1.0
630859460,630859234,-0.021108972,0.11831128,-0.07827557,0.2880586,0.0,0.0,0.0,-1.0
630958188,630957966,-0.04699185,0.119798765,-0.08071134,0.2783158,0.0,0.0,0.0,-1.0
631059423,631059199,0.07504949,0.10346151,-0.07692007,0.23858987,0.0,0.0,0.0,-1.0
631156921,631156684,0.08491274,0.04541095,-0.071921095,0.23402838,0.0,0.0,0.0,-1.0
631259383,631259164,0.040238865,0.054739024,-0.06252276,0.22660126,0.0,0.0,0.0,-1.0
631356875,631356647,0.0991331,0.08316036,-0.065537125,0.19760615,0.0,0.0,0.0,-1.0
631458097,631457878,0.12668641,0.0747607,-0.06724483,0.24628542,0.0,0.0,0.0,-1.0
631559333,631559112,0.17896791,0.080614164,-0.07613847,0.27129483,0.0,0.0,0.0,-1.0
631658067,631657843,0.11172776,0.06033026,-0.07754914,0.25597307,0.0,0.0,0.0,-1.0
631759298,631759076,0.007629248,0.088701144,-0.069189414,0.24591449,0.0,0.0,0.0,-1.0
631856802,631856563,-0.012865023,0.09503471,-0.07610058,0.23773612,0.0,0.0,0.0,-1.0
631959263,631959041,0.10027595,0.015552819,-0.07079831,0.24584886,0.0,0.0,0.0,-1.0
632060503,632060272,0.22412413,0.0697513,-0.07147375,0.25148815,0.0,0.0,0.0,-1.0
632157974,632157755,0.14236706,0.058165062,-0.07408521,0.25351426,0.0,0.0,0.0,-1.0
632260468,632260236,0.09926044,0.043782476,-0.07356987,0.24277581,0.0,0.0,0.0,-1.0
632357947,632357719,-0.021204202,0.047851685,-0.06917571,0.23962027,0.0,0.0,0.0,-1.0
632459224,632458998,0.028271994,0.08298044,-0.073979974,0.23670988,0.0,0.0,0.0,-1.0
632557917,632557684,0.09693249,0.076712154,-0.07248399,0.24200183,0.0,0.0,0.0,-1.0
632659147,632658921,0.06586533,0.06381662,-0.07288145,0.24823172,0.0,0.0,0.0,-1.0
632760370,632760148,0.07933659,0.056967866,-0.06854871,0.2539117,0.0,0.0,0.0,-1.0
632857862,632857630,0.06860605,0.091104455,-0.07219791,0.24480958,0.0,0.0,0.0,-1.0
632960337,632960112,0.20986682,0.05237515,-0.059976008,0.24558416,0.0,0.0,0.0,-1.0
633057815,633057595,-0.01954374,0.089259304,-0.06073017,0.23905644,0.0,0.0,0.0,-1.0
633159049,633158828,0.076606296,0.105976105,-0.049661368,0.24790297,0.0,0.0,0.0,-1.0
633257783,633257559,0.027171506,0.08248926,-0.030085448,0.25811315,0.0,0.0,0.0,-1.0
633359015,633358792,0.029559672,0.15229806,-0.00033344975,0.2720819,0.0,0.0,0.0,-1.0
633460251,633460024,0.17575613,0.0005122807,0.02691875,0.25626218,0.0,0.0,0.0,-1.0
633558978,633558757,0.01314417,0.09995781,0.012134376,0.24421456,0.0,0.0,0.0,-1.0
633660217,633659988,0.09541624,0.03657839,0.010139516,0.23502241,0.0,0.0,0.0,-1.0
633757701,633757471,0.0999161,0.12762298,0.007216479,0.24354878,0.0,0.0,0.0,-1.0
633858928,633858703,0.11347848,0.051428273,-0.0009905472,0.23916124,0.0,0.0,0.0,-1.0
633957667,633957436,0.099123806,0.08810948,0.007749412,0.25075966,0.0,0.0,0.0,-1.0
634058889,634058668,0.062020272,0.08993569,0.006754216,0.24982318,0.0,0.0,0.0,-1.0
634160125,634159900,0.11589301,0.020816151,0.004098016,0.2483109,0.0,0.0,0.0,-1.0
634258853,634258632,0.037280414,0.09445917,-0.0021554227,0.24491435,0.0,0.0,0.0,-1.0
634360089,634359864,0.031996995,0.084580526,-0.010911911,0.24448949,0.0,0.0,0.0,-1.0
634457567,634457347,0.0037616172,0.085327365,0.0015848419,0.24788335,0.0,0.0,0.0,-1.0
634558797,634558579,0.13386168,0.0653794,-0.010996676,0.25948864,0.0,0.0,0.0,-1.0
634657593,634657362,-0.09015253,0.094623454,-0.006195557,0.22721006,0.0,0.0,0.0,-1.0
634758771,634758543,0.017996943,0.096096344,-0.010053422,0.2265168,0.0,0.0,0.0,-1.0
634860007,634859776,0.073180996,0.06643941,-0.030406432,0.2800727,0.0,0.0,0.0,-1.0
634958744,634958508,0.092619546,0.056744795,-0.03077669,0.24806271,0.0,0.0,0.0,-1.0
635059978,635059744,0.119645044,0.110067405,-0.022865504,0.24906743,0.0,0.0,0.0,-1.0
635157447,635157223,0.16356298,0.008381896,-0.011269354,0.25186297,0.0,0.0,0.0,-1.0
635259937,635259704,0.03563867,0.06936824,0.00152816,0.22855902,0.0,0.0,0.0,-1.0
635357411,635357188,-0.06315738,0.100951225,0.01822693,0.2238315,0.0,0.0,0.0,-1.0
635458683,635458463,0.04345588,-0.0063708113,0.0015680481,0.2600483,0.0,0.0,0.0,-1.0
635559919,635559687,0.19869134,0.08207818,-0.012033122,0.25374687,0.0,0.0,0.0,-1.0
635658605,635658383,0.12141769,0.054232486,-0.0034435724,0.24151781,0.0,0.0,0.0,-1.0
635759845,635759615,0.13302201,0.070789695,-0.014430729,0.2453073,0.0,0.0,0.0,-1.0
635857320,635857098,0.07902253,0.04578641,-0.011535118,0.22224805,0.0,0.0,0.0,-1.0
635959814,635959580,0.19787619,-0.0056467983,-0.005252067,0.22998351,0.0,0.0,0.0,-1.0
636057282,636057062,0.09356903,0.062147543,-0.014589476,0.23590812,0.0,0.0,0.0,-1.0
636158513,636158294,0.14371002,-0.010441706,-0.01983095,0.2489993,0.0,0.0,0.0,-1.0
636259756,636259526,0.07083501,0.07229841,-0.031702932,0.2406907,0.0,0.0,0.0,-1.0
636358477,636358258,0.1747725,0.05466596,-0.03577786,0.23798263,0.0,0.0,0.0,-1.0
636459714,636459490,0.05845633,0.036862623,-0.030692156,0.2428581,0.0,0.0,0.0,-1.0
636558459,636558223,0.086220324,0.07726222,-0.029918421,0.24703144,0.0,0.0,0.0,-1.0
636659680,636659454,0.016676879,0.06816232,-0.03222908,0.23996808,0.0,0.0,0.0,-1.0
636757161,636756937,0.029358566,0.07429289,-0.031279813,0.24286488,0.0,0.0,0.0,-1.0
636858388,636858169,0.11373343,0.06986201,-0.02993693,0.2426459,0.0,0.0,0.0,-1.0
636960876,636960647,-0.02746762,0.05869253,-0.028040646,0.24185985,0.0,0.0,0.0,-1.0
637058357,637058134,-0.0017734631,0.050486196,-0.02642606,0.24503028,0.0,0.0,0.0,-1.0
637159590,637159365,0.0059128786,0.11756944,-0.030794065,0.2442805,0.0,0.0,0.0,-1.0
637258315,637258098,0.100968346,0.08135384,-0.028178,0.24051057,0.0,0.0,0.0,-1.0
637359570,637359342,0.15045668,0.059379224,-0.028874192,0.2440578,0.0,0.0,0.0,-1.0
637457036,637456812,-0.0017026599,0.036483392,-0.01875393,0.2411127,0.0,0.0,0.0,-1.0
637559520,637559294,0.064070016,0.08257719,-0.022462348,0.24529563,0.0,0.0,0.0,-1.0
637660751,637660525,-0.08873633,0.09010396,-0.03277012,0.24206959,0.0,0.0,0.0,-1.0
637758266,637758046,0.10593777,0.09690802,-0.032902792,0.24199745,0.0,0.0,0.0,-1.0
637859466,637859241,0.10760007,-0.0045101163,-0.036454633,0.24282356,0.0,0.0,0.0,-1.0
637958191,637957972,0.10345118,0.114987515,-0.039412558,0.23887837,0.0,0.0,0.0,-1.0
638059440,638059205,0.17493118,0.050377637,-0.043208007,0.2424401,0.0,0.0,0.0,-1.0
638156910,638156687,0.16565058,0.05828036,-0.042514905,0.23318636,0.0,0.0,0.0,-1.0
638259406,638259169,0.12133208,0.10457636,-0.044156063,0.23872094,0.0,0.0,0.0,-1.0
638360625,638360401,0.067052625,0.052086942,-0.041020494,0.25301966,0.0,0.0,0.0,-1.0
638458102,638457883,0.022583323,0.1427808,-0.037060983,0.2569999,0.0,0.0,0.0,-1.0
638559354,638559124,0.13081956,0.049813624,-0.038464885,0.24695687,0.0,0.0,0.0,-1.0
638658068,638657848,0.14406353,0.08517124,-0.026932774,0.2359013,0.0,0.0,0.0,-1.0
638759308,638759081,0.20337671,0.020799054,-0.025227437,0.23927806,0.0,0.0,0.0,-1.0
638856787,638856561,0.09398048,0.10121599,-0.025441814,0.2339891,0.0,0.0,0.0,-1.0
638959282,638959054,0.103591554,0.06022324,-0.015932277,0.23542331,0.0,0.0,0.0,-1.0
639060499,639060274,-0.011315475,0.06280429,-0.0025070843,0.23547103,0.0,0.0,0.0,-1.0
639157979,639157757,0.19338566,0.047028586,-0.018921293,0.23178558,0.0,0.0,0.0,-1.0
639260478,639260245,0.13160725,-0.003375783,-0.019967593,0.23120654,0.0,0.0,0.0,-1.0
639357948,639357722,0.093894616,0.03781539,-0.023558246,0.23608717,0.0,0.0,0.0,-1.0
639459193,639458969,-0.0014245528,0.10358592,-0.029309027,0.23231795,0.0,0.0,0.0,-1.0
639557927,639557701,0.018555826,0.066993356,-0.028038738,0.24235803,0.0,0.0,0.0,-1.0
639659143,639658918,0.05639164,0.12530297,-0.035538644,0.2780634,0.0,0.0,0.0,-1.0
639760373,639760149,0.05395037,0.12447804,-0.023158766,0.2326347,0.0,0.0,0.0,-1.0
639857850,639857631,0.10175748,0.06424857,0.043443967,0.21539009,0.0,0.0,0.0,-1.0
639960339,639960114,0.13431947,0.010934831,0.15789095,0.21090725,0.0,0.0,0.0,-1.0
640057812,640057595,0.046522938,0.018097416,0.2417769,0.18588096,0.0,0.0,0.0,-1.0
640159053,640158828,0.014398591,0.038127664,0.19961928,0.17499429,0.0,0.0,0.0,-1.0
640257808,640257579,-0.11379568,0.076188505,0.107857004,0.19344069,0.0,0.0,0.0,-1.0
640359027,640358792,0.04986675,0.03990459,0.068748705,0.18718073,0.0,0.0,0.0,-1.0
640460261,640460036,0.13197334,0.008437448,0.025584623,0.2074431,0.0,0.0,0.0,-1.0
640558987,640558755,0.06385365,0.055234443,0.0006069115,0.2265604,0.0,0.0,0.0,-1.0
640660220,640659986,0.03374844,0.095415376,-0.032597806,0.2378297,0.0,0.0,0.0,-1.0
640757686,640757469,0.068868935,0.07589603,-0.050213654,0.23908007,0.0,0.0,0.0,-1.0
640858928,640858701,-0.039541602,0.08733396,-0.061375845,0.23656917,0.0,0.0,0.0,-1.0
640957654,640957433,0.17831278,0.048539773,-0.07106605,0.23632115,0.0,0.0,0.0,-1.0
641058897,641058673,0.18606862,0.043121014,-0.07128293,0.26282853,0.0,0.0,0.0,-1.0
641160120,641159898,0.07596047,0.06118291,-0.07933411,0.2473509,0.0,0.0,0.0,-1.0
641258860,641258629,0.05047068,0.068742186,-0.08154554,0.24372663,0.0,0.0,0.0,-1.0
641360090,641359861,0.12786065,0.08341088,-0.077998176,0.24775466,0.0,0.0,0.0,-1.0
641457565,641457344,0.14019361,0.10005294,-0.08210771,0.24685395,0.0,0.0,0.0,-1.0
641558799,641558574,0.0044699297,0.07976266,-0.07874864,0.24356121,0.0,0.0,0.0,-1.0
641657526,641657306,0.062436484,0.10178359,-0.07718161,0.2440921,0.0,0.0,0.0,-1.0
641758773,641758539,0.13368388,0.0746688,-0.074349895,0.24596637,0.0,0.0,0.0,-1.0
641859993,641859770,-0.041111674,0.036438275,-0.07018229,0.24492513,0.0,0.0,0.0,-1.0
641958727,641958502,0.14816089,0.0336571,-0.059944797,0.23795608,0.0,0.0,0.0,-1.0
642059960,642059738,0.061752293,0.06227797,-0.06155779,0.24326918,0.0,0.0,0.0,-1.0
642157437,642157216,0.13211083,0.08419291,-0.06860348,0.25244284,0.0,0.0,0.0,-1.0
642259976,642259742,0.14999776,0.12967436,-0.07278736,0.24559467,0.0,0.0,0.0,-1.0
642357404,642357180,0.10923862,0.11610332,-0.066726804,0.24082103,0.0,0.0,0.0,-1.0
642458635,642458411,0.016910093,0.07682069,-0.06459826,0.24843618,0.0,0.0,0.0,-1.0
642557380,642557149,0.11088089,0.07902523,-0.062398326,0.24781768,0.0,0.0,0.0,-1.0
642658601,642658380,-0.0362678,0.07802229,-0.07096437,0.24511811,0.0,0.0,0.0,-1.0
642759828,642759606,-0.026651813,0.05393356,-0.06561216,0.23587365,0.0,0.0,0.0,-1.0
642857373,642857146,0.15802042,0.08075794,-0.06981197,0.23244569,0.0,0.0,0.0,-1.0
