timestamp,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,_padding0[0],_padding0[1],_padding0[2],_padding0[3],_padding0[4],heartbeats[0].timestamp,heartbeats[0].system_id,heartbeats[0].component_id,heartbeats[0].type,heartbeats[0].state,heartbeats[0]._padding0[0],heartbeats[0]._padding0[1],heartbeats[0]._padding0[2],heartbeats[0]._padding0[3],heartbeats[1].timestamp,heartbeats[1].system_id,heartbeats[1].component_id,heartbeats[1].type,heartbeats[1].state,heartbeats[1]._padding0[0],heartbeats[1]._padding0[1],heartbeats[1]._padding0[2],heartbeats[1]._padding0[3],heartbeats[2].timestamp,heartbeats[2].system_id,heartbeats[2].component_id,heartbeats[2].type,heartbeats[2].state,heartbeats[2]._padding0[0],heartbeats[2]._padding0[1],heartbeats[2]._padding0[2],heartbeats[2]._padding0[3],heartbeats[3].timestamp,heartbeats[3].system_id,heartbeats[3].component_id,heartbeats[3].type,heartbeats[3].state,heartbeats[3]._padding0[0],heartbeats[3]._padding0[1],heartbeats[3]._padding0[2],heartbeats[3]._padding0[3]
267776183,1200.0,0.62888896,0.041584156,1.0633663,0.0,0,0,1,1,1,1,38,0,0,0,0,0,267775767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268796664,1200.0,0.62888896,0.04199983,1.1479954,0.0,0,0,1,1,1,1,38,0,0,0,0,0,268788799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269806249,1200.0,0.62888896,0.041987654,1.0456924,0.0,0,0,1,1,1,1,38,0,0,0,0,0,268788799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270796400,1200.0,0.62888896,0.04158424,1.2158439,0.0,0,0,1,1,1,1,38,0,0,0,0,0,270788777,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
271797112,1200.0,0.62888896,0.04197041,1.2201397,0.0,0,0,1,1,1,1,38,0,0,0,0,0,271792891,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272797169,1200.0,0.62888896,0.06732673,1.0237623,0.0,0,0,1,1,1,1,38,0,0,0,0,0,271792891,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272897136,1200.0,0.62888896,0.06732673,1.0237623,0.0,0,0,1,1,1,1,38,0,0,0,0,0,272890867,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274797215,1200.0,0.62888896,0.041581396,1.1345781,0.0,0,0,1,1,1,1,38,0,0,0,0,0,274796828,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275797230,1200.0,0.62888896,0.041587614,1.1020718,0.0,0,0,1,1,1,1,38,0,0,0,0,0,274796828,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275867189,1200.0,0.62888896,0.041587614,1.1020718,0.0,0,0,1,1,1,1,38,0,0,0,0,0,275860769,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276877283,1200.0,0.62888896,0.041998822,1.0949693,0.0,0,0,1,1,1,1,38,0,0,0,0,0,276875774,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277937150,1200.0,0.62888896,0.041987695,1.1136737,0.0,0,0,1,1,1,1,38,0,0,0,0,0,277935959,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278887217,1200.0,0.62888896,0.041596923,1.2409749,0.0,0,0,1,1,1,1,38,0,0,0,0,0,278882762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279887156,1200.0,0.62888896,0.041584566,1.1029812,0.0,0,0,1,1,1,1,38,0,0,0,0,0,279879772,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280967155,1200.0,0.62888896,0.041584197,1.0930704,0.0,0,0,1,1,1,1,38,0,0,0,0,0,280961782,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
281877169,1200.0,0.62888896,0.041997015,1.1939151,0.0,0,0,1,1,1,1,38,0,0,0,0,0,281876761,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
282887230,1200.0,0.62888896,0.06732326,1.1959779,0.0,0,0,1,1,1,1,38,0,0,0,0,0,282884753,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283967399,1200.0,0.62888896,0.04158856,1.0723908,0.0,0,0,1,1,1,1,38,0,0,0,0,0,283959821,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284887293,1200.0,0.62888896,0.041988827,1.1786864,0.0,0,0,1,1,1,1,38,0,0,0,0,0,284886236,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285897252,1200.0,0.62888896,0.04159569,1.1765637,0.0,0,0,1,1,1,1,38,0,0,0,0,0,285887806,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286947192,1200.0,0.62888896,0.041584197,0.95940685,0.0,0,0,1,1,1,1,38,0,0,0,0,0,286938795,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287967157,1200.0,0.62888896,0.04158247,1.1781698,0.0,0,0,1,1,1,1,38,0,0,0,0,0,287966771,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289037130,1200.0,0.62888896,0.04157938,1.0474044,0.0,0,0,1,1,1,1,38,0,0,0,0,0,289030772,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289957191,1200.0,0.62888896,0.041587286,1.2040509,0.0,0,0,1,1,1,1,38,0,0,0,0,0,289950764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290918135,1200.0,0.62888896,0.041961435,1.2178807,0.0,0,0,1,1,1,1,38,0,0,0,0,0,290911764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292058250,1200.0,0.62888896,0.041584197,1.0049515,0.0,0,0,1,1,1,1,38,0,0,0,0,0,292052805,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292948340,1200.0,0.62888896,0.0673118,1.1096548,0.0,0,0,1,1,1,1,38,0,0,0,0,0,292940793,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293978326,1200.0,0.62888896,0.04159338,1.2824626,0.0,0,0,1,1,1,1,38,0,0,0,0,0,293974764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295078122,1200.0,0.62888896,0.041999955,1.0579989,0.0,0,0,1,1,1,1,38,0,0,0,0,0,295076841,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295958108,1200.0,0.62888896,0.0419992,1.0739795,0.0,0,0,1,1,1,1,38,0,0,0,0,0,295949774,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296988555,1200.0,0.62888896,0.04199895,1.1569711,0.0,0,0,1,1,1,1,38,0,0,0,0,0,296978762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298038511,1200.0,0.62888896,0.041586008,1.2297577,0.0,0,0,1,1,1,1,38,0,0,0,0,0,298036764,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298978232,1200.0,0.62888896,0.041996095,1.0409032,0.0,0,0,1,1,1,1,38,0,0,0,0,0,298971007,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299988112,1200.0,0.62888896,0.041994624,1.1138574,0.0,0,0,1,1,1,1,38,0,0,0,0,0,299981622,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301048308,1200.0,0.62888896,0.041592762,1.14083,0.0,0,0,1,1,1,1,38,0,0,0,0,0,301042801,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301978231,1200.0,0.62888896,0.041584607,1.2168448,0.0,0,0,1,1,1,1,38,0,0,0,0,0,301974767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302988174,1200.0,0.62888896,0.0673268,1.0514861,0.0,0,0,1,1,1,1,38,0,0,0,0,0,302986313,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304048111,1200.0,0.62888896,0.041584074,1.2089084,0.0,0,0,1,1,1,1,38,0,0,0,0,0,304040765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305068155,1200.0,0.62888896,0.041998275,1.1459529,0.0,0,0,1,1,1,1,38,0,0,0,0,0,305065920,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306148298,1200.0,0.62888896,0.041585926,1.0010327,0.0,0,0,1,1,1,1,38,0,0,0,0,0,306143802,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307058110,1200.0,0.62888896,0.041995924,1.1478887,0.0,0,0,1,1,1,1,38,0,0,0,0,0,307055726,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308078168,1200.0,0.62888896,0.04199492,1.0998669,0.0,0,0,1,1,1,1,38,0,0,0,0,0,308069763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309128176,1200.0,0.62888896,0.041593093,1.162626,0.0,0,0,1,1,1,1,38,0,0,0,0,0,309124839,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310158193,1200.0,0.62888896,0.041999914,1.2609974,0.0,0,0,1,1,1,1,38,0,0,0,0,0,310148990,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311078189,1200.0,0.62888896,0.041996345,0.9329188,0.0,0,0,1,1,1,1,38,0,0,0,0,0,311072807,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312149111,1200.0,0.62888896,0.041587863,1.2139695,0.0,0,0,1,1,1,1,38,0,0,0,0,0,312144860,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313059420,1200.0,0.62888896,0.06792969,1.2207365,0.0,0,0,1,1,1,1,38,0,0,0,0,0,313058762,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314079360,1200.0,0.62888896,0.04199492,1.1398621,0.0,0,0,1,1,1,1,38,0,0,0,0,0,314076355,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315149147,1200.0,0.62888896,0.04199773,0.99194634,0.0,0,0,1,1,1,1,38,0,0,0,0,0,315139854,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316069109,1200.0,0.62888896,0.04159206,1.1952766,0.0,0,0,1,1,1,1,38,0,0,0,0,0,316067829,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317089270,1200.0,0.62888896,0.041584566,1.1485262,0.0,0,0,1,1,1,1,38,0,0,0,0,0,317080763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318159109,1200.0,0.62888896,0.041584406,1.1118878,0.0,0,0,1,1,1,1,38,0,0,0,0,0,318149767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319089118,1200.0,0.62888896,0.041999873,1.0319968,0.0,0,0,1,1,1,1,38,0,0,0,0,0,319087789,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320089307,1200.0,0.62888896,0.041574813,1.3353434,0.0,0,0,1,1,1,1,38,0,0,0,0,0,320083847,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321159324,1200.0,0.62888896,0.04159367,1.0220159,0.0,0,0,1,1,1,1,38,0,0,0,0,0,321155763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322099234,1200.0,0.62888896,0.041996595,1.1629057,0.0,0,0,1,1,1,1,38,0,0,0,0,0,322095766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323089109,1200.0,0.62888896,0.06799157,1.1198611,0.0,0,0,1,1,1,1,38,0,0,0,0,0,323087851,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324149184,1200.0,0.62888896,0.04159264,1.2160895,0.0,0,0,1,1,1,1,38,0,0,0,0,0,324143769,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325169407,1200.0,0.62888896,0.041999955,0.928999,0.0,0,0,1,1,1,1,38,0,0,0,0,0,325167803,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326099266,1200.0,0.62888896,0.04198929,1.2296864,0.0,0,0,1,1,1,1,38,0,0,0,0,0,326091765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327149110,1200.0,0.62888896,0.041589882,1.0080595,0.0,0,0,1,1,1,1,38,0,0,0,0,0,327147778,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328179174,1200.0,0.62888896,0.04158259,1.2751995,0.0,0,0,1,1,1,1,38,0,0,0,0,0,328171763,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329239111,1200.0,0.62888896,0.041590497,1.1675047,0.0,0,0,1,1,1,1,38,0,0,0,0,0,329236076,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330139108,1200.0,0.62888896,0.041584197,1.0752486,0.0,0,0,1,1,1,1,38,0,0,0,0,0,330137801,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331179134,1200.0,0.62888896,0.041993614,1.0728369,0.0,0,0,1,1,1,1,38,0,0,0,0,0,331175152,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332249582,1200.0,0.62888896,0.0419848,1.3215215,0.0,0,0,1,1,1,1,38,0,0,0,0,0,332243765,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333209335,1200.0,0.62888896,0.06735087,0.99837756,0.0,0,0,1,1,1,1,38,0,0,0,0,0,333206808,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334179275,1200.0,0.62888896,0.041999497,1.1139866,0.0,0,0,1,1,1,1,38,0,0,0,0,0,334179122,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335239109,1200.0,0.62888896,0.04159091,1.2021754,0.0,0,0,1,1,1,1,38,0,0,0,0,0,335229894,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336169191,1200.0,0.62888896,0.041998442,1.1129588,0.0,0,0,1,1,1,1,38,0,0,0,0,0,336160757,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337189431,1200.0,0.62888896,0.04199983,1.0409958,0.0,0,0,1,1,1,1,38,0,0,0,0,0,337182800,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338229213,1200.0,0.62888896,0.041585844,1.1238079,0.0,0,0,1,1,1,1,38,0,0,0,0,0,338228766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339179282,1200.0,0.62888896,0.041995924,1.266877,0.0,0,0,1,1,1,1,38,0,0,0,0,0,339174001,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340189268,1200.0,0.62888896,0.04199735,1.1139297,0.0,0,0,1,1,1,1,38,0,0,0,0,0,340186760,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341259188,1200.0,0.62888896,0.041588355,1.070405,0.0,0,0,1,1,1,1,38,0,0,0,0,0,341257767,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342169265,1200.0,0.62888896,0.041586462,1.1901649,0.0,0,0,1,1,1,1,38,0,0,0,0,0,342168766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343199257,1200.0,0.62888896,0.06799769,1.2279582,0.0,0,0,1,1,1,1,38,0,0,0,0,0,343189613,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344249241,1200.0,0.62888896,0.041998614,1.0239662,0.0,0,0,1,1,1,1,38,0,0,0,0,0,344247805,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345279146,1200.0,0.62888896,0.041586954,1.2089922,0.0,0,0,1,1,1,1,38,0,0,0,0,0,345269799,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346329113,1200.0,0.62888896,0.041995294,0.963892,0.0,0,0,1,1,1,1,38,0,0,0,0,0,346320815,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347259252,1200.0,0.62888896,0.062382102,1.283289,0.0,0,0,1,1,1,1,38,0,0,0,0,0,347252809,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348279195,1200.0,0.62888896,0.02099983,1.1389909,0.0,0,0,1,1,1,1,38,0,0,0,0,0,348273766,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349339397,1200.0,0.62888896,0.041585144,1.0445791,0.0,0,0,1,1,1,1,38,0,0,0,0,0,349336815,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350279321,1200.0,0.62888896,0.06299206,1.1038609,0.0,0,0,1,1,1,1,38,0,0,0,0,0,350269846,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351279144,1200.0,0.62888896,0.0386126,1.308868,0.0,0,0,1,1,1,1,38,0,0,0,0,0,351277091,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352369109,1200.0,0.62888896,0.023766164,0.99817884,0.0,0,0,1,1,1,1,38,0,0,0,0,0,352363797,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353269188,1200.0,0.62888896,0.08899724,1.1139654,0.0,0,0,1,1,1,1,38,0,0,0,0,0,353261804,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354289140,1200.0,0.62888896,0.041992188,1.2137742,0.0,0,0,1,1,1,1,38,0,0,0,0,0,354280837,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355349379,1200.0,0.62888896,0.020796526,1.1418283,0.0,0,0,1,1,1,1,38,0,0,0,0,0,355342941,255,190,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
