timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
277809644,3932170,3932170,0,0,0,0,0,0.06756779,0.002219859,2.2506126e-06,801,801
278844484,3932170,3932170,0,0,0,0,0,0.057521947,0.0024387382,3.3201425e-06,801,801
279774267,3932170,3932170,0,0,0,0,0,0.055958305,0.0019477333,2.205739e-06,801,801
280814067,3932170,3932170,0,0,0,0,0,0.055472076,0.002473453,4.376275e-06,801,801
281843871,3932170,3932170,0,0,0,0,0,0.053495932,0.0027656192,4.860415e-06,801,801
282778684,3932170,3932170,0,0,0,0,0,0.059766836,0.0022904484,1.1038517e-06,801,801
283818609,3932170,3932170,0,0,0,0,0,0.062929384,0.002139887,2.2531613e-06,801,801
284853352,3932170,3932170,0,0,0,0,0,0.056688245,0.0025234392,1.6649531e-06,801,801
285788240,3932170,3932170,0,0,0,0,0,0.05535863,0.0021746217,2.827842e-06,801,801
286822992,3932170,3932170,0,0,0,0,0,0.044883203,0.0023588822,2.6621196e-06,801,801
287752857,3932170,3932170,0,0,0,0,0,0.05254073,0.002656292,3.525106e-06,801,801
288782596,3932170,3932170,0,0,0,0,0,0.06095705,0.0019381329,2.9510104e-06,801,801
289807461,3932170,3932170,0,0,0,0,0,0.053605277,0.0020078733,1.5043279e-06,801,801
290842283,3932170,3932170,0,0,0,0,0,0.051144015,0.002549778,7.589629e-07,801,801
291782138,3932170,3932170,0,0,0,0,0,0.066291645,0.0024661561,1.9172883e-06,801,801
292826869,3932170,3932170,0,0,0,0,0,0.0615707,0.0018650581,2.7229e-06,801,801
293761699,3932170,3932170,0,0,0,0,0,0.07250701,0.0021805288,5.565253e-06,801,801
294791582,3932170,3932170,0,0,0,0,0,0.05728634,0.0026761706,3.430467e-06,801,801
295831317,3932170,3932170,0,0,0,0,0,0.053966954,0.002346909,2.52911e-06,801,801
296756173,3932170,3932170,0,0,0,0,0,0.060310934,0.0022595231,8.400535e-07,801,801
297785989,3932170,3932170,0,0,0,0,0,0.079713665,0.002136263,9.871412e-07,801,801
298820844,3932170,3932170,0,0,0,0,0,0.07258885,0.0028473746,1.3277382e-06,801,801
299750607,3932170,3932170,0,0,0,0,0,0.061215196,0.00212035,8.303191e-07,801,801
300785415,3932170,3932170,0,0,0,0,0,0.055857666,0.0030580813,3.2986898e-06,801,801
301825247,3932170,3932170,0,0,0,0,0,0.051799092,0.0024626967,1.1846801e-06,801,801
302760101,3932170,3932170,0,0,0,0,0,0.06029406,0.0025888882,7.059121e-07,801,801
303794832,3932170,3932170,0,0,0,0,0,0.06928584,0.0019000698,3.931651e-07,801,801
304834589,3932170,3932170,0,0,0,0,0,0.061099395,0.0022154415,1.256831e-06,801,801
305774454,3932170,3932170,0,0,0,0,0,0.055835616,0.0024334593,1.8111976e-06,801,801
306809288,3932170,3932170,0,0,0,0,0,0.06350212,0.002414028,2.797639e-06,801,801
307834101,3932170,3932170,0,0,0,0,0,0.05600485,0.0024944304,2.4283795e-06,801,801
308758876,3932170,3932170,0,0,0,0,0,0.06209691,0.00222795,2.1644903e-06,801,801
309793743,3932170,3932170,0,0,0,0,0,0.05987984,0.001985235,1.5725802e-06,801,801
310833468,3932170,3932170,0,0,0,0,0,0.06382587,0.0025697364,6.482039e-07,801,801
311763336,3932170,3932170,0,0,0,0,0,0.068023235,0.0023982567,3.410775e-06,801,801
312798047,3932170,3932170,0,0,0,0,0,0.06661231,0.0020993417,2.6894638e-06,801,801
313827970,3932170,3932170,0,0,0,0,0,0.057293564,0.0015526689,1.6780805e-06,801,801
314762702,3932170,3932170,0,0,0,0,0,0.04628026,0.0019587765,1.3431711e-06,801,801
315797449,3932170,3932170,0,0,0,0,0,0.050483603,0.0025327795,1.7370619e-06,801,801
316832309,3932170,3932170,0,0,0,0,0,0.050594117,0.003060442,1.4453645e-06,801,801
317767103,3932170,3932170,0,0,0,0,0,0.06198392,0.002236971,2.6326818e-06,801,801
318806965,3932170,3932170,0,0,0,0,0,0.057731938,0.002190911,3.276566e-06,801,801
319841684,3932170,3932170,0,0,0,0,0,0.05844245,0.002312026,4.0594964e-06,801,801
320766510,3932170,3932170,0,0,0,0,0,0.057254363,0.0019856333,3.326523e-06,801,801
321796298,3932170,3932170,0,0,0,0,0,0.059895717,0.0021739968,2.2635886e-06,801,801
322831084,3932170,3932170,0,0,0,0,0,0.053710602,0.0022060508,1.5237762e-06,801,801
323765844,3932170,3932170,0,0,0,0,0,0.07086482,0.0022718809,1.8685517e-06,801,801
324790771,3932170,3932170,0,0,0,0,0,0.050894212,0.0019602012,1.991895e-06,801,801
325825454,3932170,3932170,0,0,0,0,0,0.05948732,0.0014354099,1.3221828e-06,801,801
326755281,3932170,3932170,0,0,0,0,0,0.053686593,0.0022839454,2.746935e-06,801,801
327790075,3932170,3932170,0,0,0,0,0,0.04179555,0.0028017003,4.089505e-06,801,801
328824872,3932170,3932170,0,0,0,0,0,0.067647524,0.002032235,2.1488524e-06,801,801
329759610,3932170,3932170,0,0,0,0,0,0.060855556,0.0024825109,2.1573126e-06,801,801
330794441,3932170,3932170,0,0,0,0,0,0.057507623,0.0020792487,8.0941123e-07,801,801
331814293,3932170,3932170,0,0,0,0,0,0.05635342,0.0025568176,5.705704e-07,801,801
332848975,3932170,3932170,0,0,0,0,0,0.05973337,0.002631265,6.122148e-07,801,801
333778902,3932170,3932170,0,0,0,0,0,0.06060447,0.002097907,4.950196e-07,801,801
334808600,3932170,3932170,0,0,0,0,0,0.06304975,0.002289936,1.7913129e-06,801,801
335843378,3932170,3932170,0,0,0,0,0,0.05890346,0.002290709,1.3469244e-06,801,801
336768207,3932170,3932170,0,0,0,0,0,0.06387272,0.002132539,2.0262926e-06,801,801
337802961,3932170,3932170,0,0,0,0,0,0.06285011,0.0023592908,2.0156967e-06,801,801
338837749,3932170,3932170,0,0,0,0,0,0.045500938,0.0028832525,2.5560216e-06,801,801
339767584,3932170,3932170,0,0,0,0,0,0.06989381,0.0024918725,1.1361896e-06,801,801
340797365,3932170,3932170,0,0,0,0,0,0.053751905,0.0018952357,9.85945e-07,801,801
341832103,3932170,3932170,0,0,0,0,0,0.057603188,0.0027491113,3.4191096e-06,801,801
342766912,3932170,3932170,0,0,0,0,0,0.05693475,0.0025954829,3.4107024e-06,801,801
343796675,3932170,3932170,0,0,0,0,0,0.064607374,0.0019886096,2.546171e-06,801,801
344826426,3932170,3932170,0,0,0,0,0,0.06938096,0.0020490624,1.2927169e-06,801,801
345846244,3932170,3932170,0,0,0,0,0,0.05959857,0.0031755115,8.317012e-07,801,801
346781098,3932170,3932170,0,0,0,0,0,0.060794644,0.0024284578,4.052169e-07,801,801
347805834,3932170,3932170,0,0,0,0,0,0.05332112,0.0025322249,2.688425e-06,801,801
348835587,3932170,3932170,0,0,0,0,0,0.03923073,0.0024605617,2.3686187e-06,801,801
349765325,3932170,3932170,0,0,0,0,0,0.051945016,0.0022026647,3.174999e-06,801,801
350800193,3932170,3932170,0,0,0,0,0,0.055656876,0.0021262479,3.8528033e-06,801,801
351829873,3932170,3932170,0,0,0,0,0,0.06344783,0.0021117018,1.3506491e-06,801,801
352754809,3932170,3932170,0,0,0,0,0,0.0687367,0.0026578137,6.110061e-07,801,801
353794430,3932170,3932170,0,0,0,0,0,0.05599078,0.0016868439,3.6441796e-07,801,801
354819251,3932170,3932170,0,0,0,0,0,0.06274852,0.0018033439,3.9359517e-07,801,801
355844032,3932170,3932170,0,0,0,0,0,0.047962196,0.0019717996,2.808089e-07,801,801
356773857,3932170,3932170,0,0,0,0,0,0.0599554,0.002328814,1.8144818e-06,801,801
357808525,3932170,3932170,0,0,0,0,0,0.060903274,0.0027599472,1.6829831e-06,801,801
358833323,3932170,3932170,0,0,0,0,0,0.052580502,0.002531322,1.4904249e-06,801,801
359768087,3932170,3932170,0,0,0,0,0,0.064583,0.0019482815,6.0070886e-07,801,801
360792890,3932170,3932170,0,0,0,0,0,0.052293323,0.003093402,6.1090805e-07,801,801
361832764,3932170,3932170,0,0,0,0,0,0.05040826,0.00327935,1.5303815e-06,801,801
362762483,3932170,3932170,0,0,0,0,0,0.07190257,0.0025951732,1.916482e-06,801,801
363797200,3932170,3932170,0,0,0,0,0,0.06514739,0.0024475893,1.4890685e-06,801,801
364826974,3932170,3932170,0,0,0,0,0,0.06733856,0.0021731334,1.7970091e-06,801,801
365761817,3932170,3932170,0,0,0,0,0,0.05392781,0.0027022623,1.626798e-06,801,801
366801544,3932170,3932170,0,0,0,0,0,0.06383848,0.002576419,1.1048462e-06,801,801
367836322,3932170,3932170,0,0,0,0,0,0.05148407,0.0022713249,7.601338e-07,801,801
368766081,3932170,3932170,0,0,0,0,0,0.058491282,0.0021296258,6.2617903e-07,801,801
369795875,3932170,3932170,0,0,0,0,0,0.052564014,0.001778567,3.7148317e-07,801,801
370835536,3932170,3932170,0,0,0,0,0,0.057929326,0.0024674728,8.008187e-07,801,801
371760436,3932170,3932170,0,0,0,0,0,0.06241581,0.0019143797,6.2003505e-07,801,801
372800138,3932170,3932170,0,0,0,0,0,0.045362134,0.0024114298,1.5037056e-06,801,801
373824892,3932170,3932170,0,0,0,0,0,0.048339307,0.002118588,4.5923284e-07,801,801
374759686,3932170,3932170,0,0,0,0,0,0.048840486,0.0021514448,3.393757e-07,801,801
375799508,3932170,3932170,0,0,0,0,0,0.06470719,0.001750745,4.040861e-07,801,801
376834150,3932170,3932170,0,0,0,0,0,0.05348764,0.0021266965,5.828e-07,801,801
377758998,3932170,3932170,0,0,0,0,0,0.056305513,0.0019265261,3.617956e-06,801,801
378793775,3932170,3932170,0,0,0,0,0,0.058618777,0.0016828508,3.5970363e-06,801,801
379823465,3932170,3932170,0,0,0,0,0,0.06315554,0.002460276,7.933613e-06,801,801
380758224,3932170,3932170,0,0,0,0,0,0.05888798,0.0021493905,5.8657456e-06,801,801
381787995,3932170,3932170,0,0,0,0,0,0.05077274,0.0025462268,5.385582e-06,801,801
382822699,3932170,3932170,0,0,0,0,0,0.05661832,0.0020131506,1.762187e-05,801,801
383752559,3932170,3932170,0,0,0,0,0,0.04708148,0.0019285455,1.6714564e-05,801,801
384777359,3932170,3932170,0,0,0,0,0,0.05906638,0.0019026465,8.800477e-06,801,801
385811999,3932170,3932170,0,0,0,0,0,0.044725493,0.0016848466,1.6985685e-05,801,801
386836824,3932170,3932170,0,0,0,0,0,0.046658438,0.002244649,2.7798897e-05,801,801
387821566,3932170,3932170,0,0,60,0,0,0.07518738,0.002469212,2.408432e-05,801,801
388761305,3932170,3932170,54,17,123,0,0,0.10751566,0.0045994804,3.4066397e-05,801,801
389766064,3932170,3932170,54,17,140,0,0,0.076575726,0.0034175506,4.3109227e-05,801,801
390790896,3932170,3932170,54,17,140,0,0,0.017605519,0.00089095754,6.1020364e-06,801,801
391830547,3932170,3932170,54,17,140,0,0,0.002359558,0.00011979978,7.547584e-07,801,801
392755335,3932170,3932170,54,17,140,0,0,0.00051433657,2.5798123e-05,1.1779009e-07,801,801
393780078,3932170,3932170,54,17,140,0,0,0.00021718434,1.0877117e-05,1.5234722e-08,801,801
394809851,3932170,3932170,54,17,140,0,0,0.00021220796,9.01603e-06,2.1543192e-09,801,801
