timestamp,voltage_v,rssi_v,free_memory_bytes,actuators[0],actuators[1],actuators[2],actuators[3],actuators[4],actuators[5],actuators[6],actuators[7],servos[0],servos[1],servos[2],servos[3],servos[4],servos[5],servos[6],servos[7],raw_inputs[0],raw_inputs[1],raw_inputs[2],raw_inputs[3],raw_inputs[4],raw_inputs[5],raw_inputs[6],raw_inputs[7],raw_inputs[8],raw_inputs[9],raw_inputs[10],raw_inputs[11],raw_inputs[12],raw_inputs[13],raw_inputs[14],raw_inputs[15],raw_inputs[16],raw_inputs[17],status_outputs_armed,status_override,status_rc_ok,status_rc_ppm,status_rc_dsm,status_rc_sbus,status_fmu_ok,status_raw_pwm,status_mixer_ok,status_arm_sync,status_init_ok,status_failsafe,status_safety_off,status_fmu_initialized,status_rc_st24,status_rc_sumd,alarm_vbatt_low,alarm_temperature,alarm_servo_current,alarm_acc_current,alarm_fmu_lost,alarm_rc_lost,alarm_pwm_error,alarm_vservo_fault,arming_io_arm_ok,arming_fmu_armed,arming_fmu_prearmed,arming_manual_override_ok,arming_failsafe_custom,arming_inair_restart_ok,arming_always_pwm_enable,arming_rc_handling_disabled,arming_lockdown,arming_force_failsafe,arming_termination_failsafe,arming_override_immediate
268956416,0.024,1.511,536,-6186,-7320,-1106,-4766,0,0,0,0,1303,1191,1463,1303,1500,1500,0,0,1502,1500,1382,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
269973422,0.019000001,1.2930001,536,-5883,-6021,-612,-5384,0,0,0,0,1254,1248,1485,1276,1500,1500,0,0,1498,1500,1383,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
270993684,0.026,1.2570001,536,-6475,-5773,-145,-5711,0,0,0,0,1228,1259,1505,1262,1500,1500,0,0,1487,1501,1391,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
272005109,0.024,1.534,536,-7680,-3864,1120,-6440,0,0,0,0,1176,1342,1561,1271,1500,1500,0,0,1501,1500,1390,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
273018036,0.019000001,1.075,536,-5903,-5805,-747,-3416,0,0,0,0,1253,1258,1421,1362,1500,1500,0,0,1501,1501,1430,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
274041979,0.024,1.2750001,536,-4950,-7386,-1354,-4338,0,0,0,0,1295,1188,1452,1322,1500,1500,0,0,1501,1500,1447,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
275059887,0.014,1.197,536,-6819,-5451,23,-5391,0,0,0,0,1223,1273,1512,1276,1500,1500,0,0,1502,1500,1447,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
276071746,0.058000002,1.5040001,536,-5579,-6577,-1249,-4171,0,0,0,0,1267,1224,1457,1329,1500,1500,0,0,1501,1500,1448,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
277091377,0.019000001,1.263,536,-4559,-7733,-2272,-5846,0,0,0,0,1312,1173,1516,1256,1500,1500,0,0,1526,1482,1447,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
278103968,0.021000002,1.24,536,-6273,-6059,-664,-4748,0,0,0,0,1237,1246,1482,1227,1500,1500,0,0,1607,1429,1447,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
279113525,0.021000002,1.2490001,536,-5996,-7000,-1041,-5835,0,0,0,0,1249,1205,1466,1256,1500,1500,0,0,1510,1491,1361,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
280120943,0.021000002,1.248,536,-6164,-5404,217,-5465,0,0,0,0,1242,1275,1521,1272,1500,1500,0,0,1612,1459,1310,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
281143535,0.024,1.5040001,536,-5086,-5618,464,-5292,0,0,0,0,1289,1282,1532,1280,1500,1500,0,0,1502,1486,1281,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
282163235,0.024,1.529,536,-7307,-4717,350,-6094,0,0,0,0,1192,1305,1527,1285,1500,1500,0,0,1500,1493,1282,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
283180445,0.019000001,1.2720001,536,-5737,-5995,-171,-5113,0,0,0,0,1260,1249,1504,1242,1500,1500,0,0,1387,1502,1298,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
284205891,0.019000001,1.5040001,536,-6668,-5084,427,-6011,0,0,0,0,1220,1289,1530,1249,1500,1500,0,0,1501,1504,1297,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
285228474,0.024,1.309,536,-7579,-4321,-1238,-4822,0,0,0,0,1180,1251,1457,1301,1500,1500,0,0,1473,1573,1297,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
286239576,0.016,1.264,536,-5762,-6070,-1486,-6264,0,0,0,0,1259,1246,1529,1237,1500,1500,0,0,1394,1559,1297,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
287259657,0.024,1.4380001,536,-6893,-4955,246,-5854,0,0,0,0,1210,1295,1522,1255,1500,1500,0,0,1513,1522,1297,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
288272303,0.016,1.276,536,-5180,-5826,-1484,-4896,0,0,0,0,1234,1257,1447,1297,1500,1500,0,0,1456,1563,1297,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
289289297,0.021000002,1.3720001,536,-6397,-5399,-984,-3143,0,0,0,0,1232,1275,1398,1374,1500,1500,0,0,1417,1530,1297,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
290297906,0.026,1.4990001,536,-8179,-5841,-1617,-4227,0,0,0,0,1245,1256,1441,1327,1500,1500,0,0,1467,1503,1297,1500,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
291304900,0.024,1.2390001,536,-7474,-4682,241,-5861,0,0,0,0,1185,1307,1514,1255,1500,1500,0,0,1503,1517,1297,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
292314459,0.026,1.235,536,-6761,-4855,-357,-5131,0,0,0,0,1216,1299,1496,1287,1500,1500,0,0,1595,1466,1416,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
293338316,0.014,1.167,536,-7132,-4408,-256,-5300,0,0,0,0,1199,1319,1500,1280,1500,1500,0,0,1595,1455,1415,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
294356934,0.016,1.281,536,-7319,-5359,-374,-5350,0,0,0,0,1228,1277,1495,1277,1500,1500,0,0,1607,1500,1365,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
295366643,0.024,1.238,536,-6229,-5601,-297,-6743,0,0,0,0,1217,1266,1499,1216,1500,1500,0,0,1574,1500,1307,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
296380707,0.014,1.218,536,-6234,-5938,-586,-5330,0,0,0,0,1239,1243,1486,1278,1500,1500,0,0,1503,1501,1299,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
297403042,0.026,1.5270001,536,-5437,-6447,-702,-4902,0,0,0,0,1274,1229,1481,1297,1500,1500,0,0,1446,1500,1300,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
298412563,0.021000002,1.539,536,-6907,-5145,511,-6099,0,0,0,0,1209,1286,1534,1245,1500,1500,0,0,1421,1496,1299,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
299424865,0.021000002,1.2720001,536,-7324,-5761,-412,-5296,0,0,0,0,1260,1259,1493,1280,1500,1500,0,0,1463,1455,1299,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
300442439,0.026,1.5200001,536,-6064,-5684,-172,-5760,0,0,0,0,1246,1263,1504,1322,1500,1500,0,0,1490,1480,1299,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
301450662,0.016,1.197,536,-5677,-5767,-408,-5360,0,0,0,0,1263,1280,1494,1277,1500,1500,0,0,1504,1454,1299,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
302460746,0.019000001,1.2340001,536,-6364,-5345,-470,-5338,0,0,0,0,1236,1278,1491,1278,1500,1500,0,0,1502,1477,1299,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
303481574,0.021000002,1.498,536,-6923,-5153,-100,-5632,0,0,0,0,1209,1286,1507,1300,1500,1500,0,0,1503,1472,1341,1499,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
304491701,0.019000001,1.468,536,-6293,-5459,-470,-7382,0,0,0,0,1236,1273,1491,1189,1500,1500,0,0,1486,1456,1342,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
305501130,0.024,1.536,536,-5280,-6180,-1812,-4489,0,0,0,0,1280,1241,1468,1315,1500,1500,0,0,1430,1452,1341,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
306508854,0.016,1.1350001,536,-4064,-7760,-3058,-4997,0,0,0,0,1334,1172,1479,1293,1500,1500,0,0,1424,1429,1341,1499,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
307516823,0.024,1.511,536,-6572,-5056,-498,-4978,0,0,0,0,1224,1290,1490,1285,1500,1500,0,0,1432,1447,1369,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
308530638,0.024,1.4670001,536,-5303,-6561,-2047,-3561,0,0,0,0,1280,1224,1422,1356,1500,1500,0,0,1443,1439,1368,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
309543263,0.019000001,1.524,536,-7432,-5780,-619,-4677,0,0,0,0,1248,1259,1484,1307,1500,1500,0,0,1451,1447,1369,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
310570347,0.021000002,1.465,536,-6813,-5203,-20,-5476,0,0,0,0,1213,1284,1511,1272,1500,1500,0,0,1498,1501,1368,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
311590130,0.014,1.235,536,-5254,-6454,-545,-4595,0,0,0,0,1282,1229,1488,1285,1500,1500,0,0,1501,1584,1358,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
312595764,0.024,1.519,536,-6679,-5353,-222,-5050,0,0,0,0,1219,1277,1502,1291,1500,1500,0,0,1501,1559,1357,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
313608117,0.024,1.276,536,-5422,-6018,-677,-4407,0,0,0,0,1264,1248,1482,1319,1500,1500,0,0,1502,1570,1323,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
314628036,0.019000001,1.243,536,-6271,-5427,906,-6702,0,0,0,0,1224,1274,1551,1218,1500,1500,0,0,1466,1573,1281,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
315634673,0.019000001,1.516,536,-7043,-4521,246,-6764,0,0,0,0,1203,1314,1533,1216,1500,1500,0,0,1400,1567,1281,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
316641692,0.024,1.5050001,536,-5486,-6362,-636,-4884,0,0,0,0,1272,1233,1484,1243,1500,1500,0,0,1447,1500,1339,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
317648806,0.021000002,1.314,536,-5394,-6030,-946,-4942,0,0,0,0,1276,1248,1470,1295,1500,1500,0,0,1502,1498,1344,1498,2000,1001,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
318657402,0.019000001,1.5000001,536,-6004,-5283,539,-6043,0,0,0,0,1202,1280,1535,1247,1500,1500,0,0,1503,1427,1370,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
319670973,0.024,1.422,536,-6519,-5005,602,-6458,0,0,0,0,1226,1329,1538,1229,1500,1500,0,0,1544,1443,1371,1498,2000,1000,1501,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
320681064,0.019000001,1.25,536,-5934,-5898,-855,-5145,0,0,0,0,1252,1253,1474,1227,1500,1500,0,0,1579,1427,1371,1499,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
321693797,0.024,1.5330001,536,-7222,-4414,-1271,-4857,0,0,0,0,1196,1268,1456,1299,1500,1500,0,0,1589,1437,1371,1499,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
322720336,0.026,1.491,536,-6736,-4980,-782,-5406,0,0,0,0,1217,1294,1477,1275,1500,1500,0,0,1547,1463,1371,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
323735298,0.019000001,1.2390001,536,-3901,-6999,-1550,-4262,0,0,0,0,1341,1205,1444,1325,1500,1500,0,0,1534,1502,1370,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
324747604,0.024,1.3010001,536,-6271,-4761,-116,-6004,0,0,0,0,1237,1303,1506,1249,1500,1500,0,0,1503,1551,1370,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
325752123,0.014,1.241,536,-4228,-6924,-760,-5232,0,0,0,0,1327,1209,1478,1283,1500,1500,0,0,1444,1578,1333,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
326760899,0.026,1.3950001,536,-7507,-6072,-1177,-4503,0,0,0,0,1280,1246,1460,1314,1500,1500,0,0,1481,1538,1324,1498,2000,1000,1500,1501,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
327770206,0.019000001,1.3640001,536,-4281,-4434,923,-6671,0,0,0,0,1194,1317,1552,1220,1500,1500,0,0,1439,1560,1324,1498,2001,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
328780178,0.019000001,1.21,536,-3959,-5381,-910,-4918,0,0,0,0,1252,1276,1472,1296,1500,1500,0,0,1455,1568,1324,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
329787455,0.026,1.5150001,536,-8319,-3285,1467,-7143,0,0,0,0,1148,1368,1576,1199,1500,1500,0,0,1439,1553,1324,1499,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
330813845,0.019000001,1.2470001,536,-5284,-6464,-1086,-4614,0,0,0,0,1280,1229,1464,1278,1500,1500,0,0,1462,1541,1325,1498,2000,1000,1500,1500,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1
