timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
261342170,0.68590397,0.30974153,0.33943292,-2.4789534,0.0,0.015245263,0.016197605,-0.026330195,0.36191535,0.036206774,4.3188696,0.0,0.0,0.0,0.010325726,0.0010330073,-0.27979892
261442153,0.6855168,0.31005284,0.3063693,-2.4789534,0.0,0.025423605,0.01748616,-0.078916244,0.3760991,0.044491284,4.212826,0.0,0.0,0.0,0.010937642,0.0012938869,-0.28520566
261542134,0.6851038,0.31038502,0.2756684,-2.4789534,0.0,0.03358569,0.020020952,-0.12894417,0.42965522,-0.01759601,4.19662,0.0,0.0,0.0,0.01253177,-0.0005132235,-0.28603193
261642118,0.68466955,0.31073433,0.242823,-2.4789534,0.0,0.038280737,0.024918996,-0.1801729,0.45217812,-0.03600537,4.1818047,0.0,0.0,0.0,0.013223533,-0.0010529439,-0.2867873
261742119,0.6842081,0.31110573,0.20813891,-2.4789534,0.0,0.041531302,0.030936018,-0.22991763,0.38931146,-0.038847,4.1779737,0.0,0.0,0.0,0.011393243,-0.0011368616,-0.28698263
261842085,0.6837237,0.31149566,0.16891325,-2.4789534,0.0,0.047533374,0.032617345,-0.28028667,0.2683067,0.14809363,4.1424613,0.0,0.0,0.0,0.007901125,0.0043610777,-0.28879327
261942064,0.683213,0.31190693,0.12481185,-2.4789534,0.0,0.055702884,0.031051839,-0.33032805,0.31867343,0.024774298,4.0618343,0.0,0.0,0.0,0.009518355,0.0007399756,-0.29290408
262042047,nan,nan,nan,-2.3791106,0.0,0.01970746,-0.013331536,-0.30804244,0.6984992,-0.2234093,4.359671,0.0,0.0,0.0,0.019781368,-0.0063269096,-0.27771863
262142036,nan,nan,nan,-2.3791106,0.0,0.123187356,-0.0027152165,-0.20456253,1.5269101,0.3827527,4.8579273,0.0,0.0,0.0,0.03928576,0.009847816,-0.25231466
262242012,nan,nan,nan,-2.3791106,0.0,0.3059981,0.041054264,-0.021751802,2.423275,0.4643569,5.319482,0.0,0.0,0.0,0.04776013,0.009151972,-0.22878191
262341994,nan,nan,nan,-2.3791106,0.0,0.5661733,0.10516661,0.23843753,2.985751,0.8396169,5.7290664,0.0,0.0,0.0,0.042540282,0.011962664,-0.20789891
262441979,nan,nan,nan,-2.3791106,0.0,0.7985331,0.18430036,0.4852881,2.243177,0.8333923,5.7758245,0.0,0.0,0.0,0.040948786,0.015213424,-0.20551491
262541961,nan,nan,nan,-2.3791106,0.0,0.949368,0.23739046,0.65206677,1.4671956,0.244129,5.4786263,0.0,0.0,0.0,0.033014685,0.005493366,-0.22066781
262641941,nan,nan,nan,-2.3791106,0.0,1.0212829,0.21881866,0.7400631,0.65995854,-0.1623864,4.9043036,0.0,0.0,0.0,0.016820768,-0.0041388418,-0.24995011
262741924,nan,nan,nan,-2.3791106,0.0,1.0130023,0.18428245,0.7477405,-0.36818045,-0.2990942,4.496193,0.0,0.0,0.0,-0.01016537,-0.008257917,-0.27075797
262841906,nan,nan,nan,-2.3791106,0.0,0.924483,0.1460895,0.67529213,-1.0508102,-0.23638654,4.1836042,0.0,0.0,0.0,-0.030720321,-0.006910735,-0.28669554
262941889,nan,nan,nan,-2.3791106,0.0,0.756401,0.10806105,0.5232118,-1.8267463,-0.2931083,2.2672846,0.0,0.0,0.0,-0.07160458,-0.011489223,-0.38440067
263041871,nan,nan,nan,-2.3791106,0.0,0.50750107,0.06989436,0.30550075,-2.2583694,-0.27806827,3.0350409,0.0,0.0,0.0,-0.07950877,-0.009789747,-0.34525597
263141853,nan,nan,nan,-2.3791106,0.0,0.25048086,0.031907804,0.14072342,-1.3003302,-0.2776221,4.416043,0.0,0.0,0.0,-0.03644344,-0.0077807205,-0.2748445
263241836,nan,nan,nan,-2.3791106,0.0,0.07235435,-0.011969304,0.05540164,-0.6288048,-0.4170724,5.1826787,0.0,0.0,0.0,-0.015116862,-0.010026682,-0.23575693
263341819,nan,nan,nan,-2.3791106,0.0,-0.0257571,-0.102750525,0.050211776,0.046103477,-0.939346,5.373356,0.0,0.0,0.0,0.0010626437,-0.021651084,-0.2260351
263441801,nan,nan,nan,-2.3791106,0.0,-0.043657724,-0.22142486,0.10090484,0.82967985,-1.1203842,4.7456107,0.0,0.0,0.0,0.02183115,-0.029480375,-0.2580412
263541787,nan,nan,nan,-2.3791106,0.0,0.018435603,-0.3503785,0.11924365,1.5470138,-1.2873441,4.6338043,0.0,0.0,0.0,0.041605666,-0.034622062,-0.26374173
263641766,nan,nan,nan,-2.3791106,0.0,0.16002421,-0.48915234,0.13877867,2.2108471,-1.3381813,3.9882011,0.0,0.0,0.0,0.06687982,-0.040481005,-0.29665834
263741749,nan,nan,nan,-2.3791106,0.0,0.36132753,-0.61400056,0.13071878,2.167901,-0.83132935,4.338621,0.0,0.0,0.0,0.06163097,-0.023633752,-0.27879187
263841745,nan,nan,nan,-2.3791106,0.0,0.50312704,-0.66505855,0.12986335,1.2062814,-0.16697975,4.288797,0.0,0.0,0.0,0.03460561,-0.004790288,-0.28133222
263941714,nan,nan,nan,-2.3791106,0.0,0.5652174,-0.6359367,0.1294746,0.22989613,0.6738686,4.4220085,0.0,0.0,0.0,0.006435977,0.018865054,-0.2745403
264041696,nan,nan,nan,-2.3791106,0.0,0.54710317,-0.52760965,0.1295689,-0.6294409,1.3061748,4.3071194,0.0,0.0,0.0,-0.017997397,0.037347026,-0.28039804
264141678,nan,nan,nan,-2.3791106,0.0,0.44922924,-0.38584512,0.12958944,-1.5124737,1.3502378,4.435959,0.0,0.0,0.0,-0.04223252,0.03770244,-0.27382904
264241723,nan,nan,nan,-2.3791106,0.0,0.2711961,-0.2436605,0.1294746,-2.0844305,1.1229314,4.3658233,0.0,0.0,0.0,-0.058963217,0.03176486,-0.27740496
264341644,nan,nan,nan,-2.3791106,0.0,0.103312686,-0.10331265,0.13000311,-1.1866738,0.9838214,4.606262,0.0,0.0,0.0,-0.032084476,0.026599891,-0.265146
264441628,nan,nan,nan,-2.3791106,0.0,0.014512638,-0.014653268,0.13061409,-0.30288866,0.06912184,4.5869527,0.0,0.0,0.0,-0.008219858,0.0018758434,-0.2661305
264541609,0.76891613,0.36887187,nan,-2.3791106,0.0,0.018712386,-0.041173223,0.12997779,0.26264566,-0.50925004,4.3485994,0.0,0.0,0.0,0.0074532283,-0.014451246,-0.27828315
264641591,0.76891613,0.36887187,nan,-2.3791106,0.0,0.052868683,-0.10127698,0.12992652,0.29556075,-0.55247194,4.3506007,0.0,0.0,0.0,0.008384168,-0.015671965,-0.2781811
264741574,0.76891613,0.36887187,nan,-2.3791106,0.0,0.08514777,-0.1512438,0.12956996,0.37444514,-0.6806356,4.3840184,0.0,0.0,0.0,0.010556722,-0.019189142,-0.27647728
264841556,0.76891613,0.36887187,nan,-2.3791106,0.0,0.102917135,-0.18049082,0.13026732,0.25093955,-0.5402595,4.525372,0.0,0.0,0.0,0.0068903887,-0.01483464,-0.26927024
264941538,0.76891613,0.36887187,nan,-2.3791106,0.0,0.11094461,-0.19537325,0.1298877,0.23562819,-0.4913202,4.4761243,0.0,0.0,0.0,0.0065300455,-0.013616126,-0.27178118
265041521,0.76891613,0.36887187,nan,-2.3791106,0.0,0.11194629,-0.19377236,0.13061276,0.19685005,-0.40946478,4.4274325,0.0,0.0,0.0,0.0055050817,-0.011451037,-0.27426377
265141505,0.76891613,0.36887187,nan,-2.3791106,0.0,0.108217575,-0.18252364,0.13071877,0.19690537,-0.3318493,4.377038,0.0,0.0,0.0,0.0055583394,-0.009367603,-0.27683318
265241485,0.76891613,0.36887187,nan,-2.3791106,0.0,0.100020565,-0.16967607,0.13024491,0.06322699,-0.17511782,4.2472377,0.0,0.0,0.0,0.0018275734,-0.005061773,-0.28345114
265341468,0.76891613,0.36887187,nan,-2.3791106,0.0,0.089827776,-0.15727453,0.12986226,-0.029753573,-0.18125772,4.230767,0.0,0.0,0.0,-0.0008626593,-0.00525529,-0.28429094
265441451,0.76891613,0.36887187,nan,-2.3791106,0.0,0.086380824,-0.15580858,0.12957028,0.011644733,-0.3245562,4.25981,0.0,0.0,0.0,0.00033579188,-0.0093590235,-0.28281015
265541433,nan,nan,nan,-2.3791106,0.0,0.08351116,-0.15578626,0.1310532,-0.17719078,-0.3326675,4.408607,0.0,0.0,0.0,-0.0049726465,-0.009335914,-0.2752236
265641416,nan,nan,nan,-2.3791106,0.0,0.027639091,-0.099914186,0.13161348,-0.9907426,0.4961092,4.4705887,0.0,0.0,0.0,-0.02748591,0.013763426,-0.2720634
265741446,nan,nan,nan,-2.3791106,0.0,-0.081410736,0.03642117,0.13187203,-1.2953123,1.4503334,4.552715,0.0,0.0,0.0,-0.03538248,0.039617,-0.26787615
265841381,nan,nan,nan,-2.3791106,0.0,-0.20217277,0.20156129,0.13322322,-1.2823491,1.1817759,4.604922,0.0,0.0,0.0,-0.03468024,0.03196031,-0.26521432
265941363,nan,nan,nan,-2.3791106,0.0,-0.28208575,0.29066548,0.13359462,-0.5184635,0.30900484,4.495647,0.0,0.0,0.0,-0.014315916,0.008532302,-0.2707858
266041387,nan,nan,nan,-2.3791106,0.0,-0.2819749,0.2997689,0.13206299,0.5133742,-0.53475505,4.478883,0.0,0.0,0.0,0.014220433,-0.014812681,-0.27164054
266141325,nan,nan,nan,-2.3791106,0.0,-0.2027476,0.22914521,0.13286892,1.1668061,-1.4099184,4.5201287,0.0,0.0,0.0,0.032069918,-0.038751908,-0.26953757
266241310,nan,nan,nan,-2.3791106,0.0,-0.096908316,0.098411724,0.13280842,1.0534822,-1.2524936,4.5322256,0.0,0.0,0.0,0.02888884,-0.03434618,-0.2689208
266341293,nan,nan,nan,-2.3791106,0.0,-0.013649834,0.013601063,0.1328605,0.5090084,-0.6522488,4.5751786,0.0,0.0,0.0,0.013844357,-0.017740307,-0.26673082
266441277,nan,nan,nan,-2.3791106,0.0,-0.009526404,0.011375465,0.13322322,-0.41488782,0.299977,4.461738,0.0,0.0,0.0,-0.011529215,0.008335986,-0.27251467
266541258,nan,nan,nan,-2.3791106,0.0,-0.0814275,0.08466012,0.13272616,-1.2788067,1.2285012,4.121279,0.0,0.0,0.0,-0.037800062,0.036313087,-0.28987327
266641240,nan,nan,nan,-2.3791106,0.0,-0.20813012,0.22184914,0.13235633,-1.444704,1.2655808,4.209212,0.0,0.0,0.0,-0.042043347,0.036830552,-0.28538993
266741223,nan,nan,nan,-2.3791106,0.0,-0.29635522,0.3028425,0.13196832,-0.6003618,0.5232702,4.2836123,0.0,0.0,0.0,-0.017239317,0.01502564,-0.28159657
266841205,nan,nan,nan,-2.3791106,0.0,-0.30482376,0.3040676,0.13240911,0.31052217,-0.48340893,4.41078,0.0,0.0,0.0,0.008711254,-0.013561345,-0.2751128
266941188,nan,nan,nan,-2.3791106,0.0,-0.23314168,0.2315941,0.1331262,1.189223,-0.9934066,4.4012084,0.0,0.0,0.0,0.033421345,-0.027918214,-0.27560082
267041170,nan,nan,nan,-2.3791106,0.0,-0.081944,0.17058563,0.13196832,1.9995229,-0.35291368,4.4555807,0.0,0.0,0.0,0.05562827,-0.009818332,-0.2728286
267141153,nan,nan,nan,-2.3791106,0.0,0.08400708,0.1878091,0.13196832,1.2312369,0.6112861,4.5949936,0.0,0.0,0.0,0.033361573,0.016563397,-0.26572055
267241189,nan,nan,nan,-2.3791106,0.0,0.17130001,0.28486538,0.13196832,0.41928992,1.419629,4.4225273,0.0,0.0,0.0,0.011737019,0.039739117,-0.27451387
267341117,nan,nan,nan,-2.3791106,0.0,0.17869769,0.46085525,0.13312367,-0.48280397,2.167244,4.3929605,0.0,0.0,0.0,-0.013589183,0.061000068,-0.27602136
267441100,nan,nan,nan,-2.3791106,0.0,0.10631033,0.6615475,0.13196832,-1.2169236,2.123702,4.38504,0.0,0.0,0.0,-0.03430208,0.05986193,-0.27642518
267541083,nan,nan,nan,-2.3791106,0.0,-0.046517093,0.86316955,0.13196832,-2.145121,2.0944505,4.3730946,0.0,0.0,0.0,-0.06059884,0.059167407,-0.27703422
267641065,nan,nan,nan,-2.3791106,0.0,-0.2467375,1.0385672,0.13081656,-1.88924,1.3249879,4.3237815,0.0,0.0,0.0,-0.053854644,0.03777008,-0.2795485
267741048,nan,nan,nan,-2.3791106,0.0,-0.38317105,1.135855,0.13196832,-1.0314531,0.6713478,4.467724,0.0,0.0,0.0,-0.02863068,0.018635014,-0.2722095
267841034,nan,nan,nan,-2.3791106,0.0,-0.43964446,1.1531178,0.1307188,-0.15267877,-0.11208064,4.355572,0.0,0.0,0.0,-0.0043268963,-0.0031763504,-0.27792764
267941016,nan,nan,nan,-2.3791106,0.0,-0.41616166,1.0906059,0.13197081,0.7435255,-0.91518265,4.314083,0.0,0.0,0.0,0.02123249,-0.026134418,-0.28004298
268040995,nan,nan,nan,-2.3791106,0.0,-0.31224698,0.9474105,0.13187209,1.5087003,-1.6684264,4.354494,0.0,0.0,0.0,0.042766117,-0.047293767,-0.2779826
268140979,nan,nan,nan,-2.3791106,0.0,-0.13481654,0.72515154,0.13196832,1.9694828,-2.382921,4.4720545,0.0,0.0,0.0,0.05462381,-0.06609056,-0.2719887
268240959,nan,nan,nan,-2.3791106,0.0,0.09255581,0.42238194,0.12988083,2.4379857,-3.1851315,4.5699773,0.0,0.0,0.0,0.066376634,-0.08671845,-0.266996
268340982,nan,nan,nan,-2.3791106,0.0,0.32832116,0.05791636,0.12906054,2.1162035,-3.2804537,4.667811,0.0,0.0,0.0,0.05653942,-0.08764514,-0.2620079
268440925,nan,nan,nan,-2.3791106,0.0,0.49910533,-0.25019705,0.12701336,1.2410704,-2.439158,4.5317717,0.0,0.0,0.0,0.03403593,-0.06689306,-0.26894397
268540907,nan,nan,nan,-2.3791106,0.0,0.58951116,-0.47758248,0.12782231,0.47293487,-1.5566118,4.3971705,0.0,0.0,0.0,0.013301017,-0.043778796,-0.2758067
268640890,nan,nan,nan,-2.3791106,0.0,0.60006464,-0.6251649,0.12775189,-0.45936337,-0.69038206,4.3156705,0.0,0.0,0.0,-0.013114004,-0.019709175,-0.27996203
268740872,nan,nan,nan,-2.3791106,0.0,0.5319861,-0.6929134,0.119307905,-1.049308,0.035051137,3.9414892,0.0,0.0,0.0,-0.031997006,0.0010688296,-0.29904
268840855,nan,nan,nan,-2.3791106,0.0,0.4382076,-0.6805602,0.09971447,-1.0616409,1.0017672,4.2395983,0.0,0.0,0.0,-0.030727772,0.028994808,-0.28384066
268940836,nan,nan,nan,-2.3791106,0.0,0.34424302,-0.58820236,0.07729351,-1.013831,1.582508,4.5000896,0.0,0.0,0.0,-0.027970962,0.043660406,-0.27055928
269040819,nan,nan,nan,-2.3791106,0.0,0.2505246,-0.41634145,0.07075459,-0.84241533,2.3459895,4.4805193,0.0,0.0,0.0,-0.02332744,0.064963125,-0.2715571
269140802,nan,nan,nan,-2.3791106,0.0,0.15641728,-0.20291759,0.07019142,-0.80087936,2.0027292,4.457654,0.0,0.0,0.0,-0.022272462,0.05569591,-0.2727229
269240784,nan,nan,nan,-2.3791106,0.0,0.06266221,-0.062918566,0.070190616,-0.7372258,1.0048473,4.2839284,0.0,0.0,0.0,-0.02116815,0.028852435,-0.28158045
269340767,nan,nan,nan,-2.3791106,0.0,0.002445983,-0.0025441386,0.07056283,-0.07858489,0.08416858,4.4645605,0.0,0.0,0.0,-0.0021821533,0.002337202,-0.27237076
269440749,0.8847794,0.3290283,nan,-2.3791106,0.0,0.018649817,-0.039050035,0.07067047,0.14492604,-0.20625603,4.347396,0.0,0.0,0.0,0.0041138153,-0.0058547053,-0.2783445
269540732,0.8847794,0.3290283,nan,-2.3791106,0.0,0.037746456,-0.079354666,0.0709972,0.16252089,-0.24597365,4.409556,0.0,0.0,0.0,0.004560572,-0.006902377,-0.2751752
269640714,0.8847794,0.3290283,nan,-2.3791106,0.0,0.0566786,-0.114910044,0.07110162,0.28431875,-0.30019,4.3774166,0.0,0.0,0.0,0.008025612,-0.008473617,-0.27681386
269740713,0.8847794,0.3290283,nan,-2.3791106,0.0,0.07291565,-0.14324999,0.07212554,0.20221055,-0.3334287,4.373363,0.0,0.0,0.0,0.005712029,-0.00941867,-0.27702054
269840679,0.8847794,0.3290283,nan,-2.3791106,0.0,0.07716475,-0.16013967,0.071749076,0.031203896,-0.20885435,4.3856964,0.0,0.0,0.0,0.00087940757,-0.005886062,-0.2763917
269940661,0.8847794,0.3290283,nan,-2.3791106,0.0,0.074638106,-0.16906735,0.07157947,0.120872885,-0.2321496,4.3379893,0.0,0.0,0.0,0.0034366325,-0.0066004284,-0.2788241
270040643,0.8847794,0.3290283,nan,-2.3791106,0.0,0.0705979,-0.17193034,0.07121666,0.14283615,-0.2659147,4.1955686,0.0,0.0,0.0,0.004166953,-0.0077575175,-0.28608555
270140626,0.8847794,0.3290283,nan,-2.3791106,0.0,0.0650495,-0.170243,0.07171021,0.032397285,-0.18896446,4.415278,0.0,0.0,0.0,0.00090820814,-0.0052973293,-0.27488348
270240609,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06414714,-0.17434475,0.071874864,-0.015992414,-0.13141724,4.402679,0.0,0.0,0.0,-0.00044938683,-0.0036928246,-0.27552584
270340591,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06518579,-0.17935205,0.07188092,0.020807385,-0.10086347,4.471289,0.0,0.0,0.0,0.00057746464,-0.002799251,-0.2720277
270440573,0.8847794,0.3290283,nan,-2.3791106,0.0,0.067001514,-0.18482639,0.06906545,0.09028621,-0.13474546,4.377915,0.0,0.0,0.0,0.0025481337,-0.003802901,-0.27678847
270540604,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06795535,-0.18744102,0.062397458,0.08647226,-0.13838963,4.2445507,0.0,0.0,0.0,0.002500446,-0.004001698,-0.28358814
270640538,0.8847794,0.3290283,nan,-2.3791106,0.0,0.07027248,-0.19081125,0.0620225,0.04888062,-0.12693442,4.4521666,0.0,0.0,0.0,0.0013605104,-0.0035330073,-0.27300268
270740521,0.8847794,0.3290283,nan,-2.3791106,0.0,0.07118425,-0.1915848,0.062359933,0.040322255,-0.13392898,4.345735,0.0,0.0,0.0,0.0011447776,-0.0038023395,-0.27842918
270840503,0.8847794,0.3290283,nan,-2.3791106,0.0,0.07031404,-0.1962956,0.06237454,-0.049182966,-0.05293464,4.3858476,0.0,0.0,0.0,-0.001385539,-0.0014912278,-0.27638403
270940485,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06822296,-0.20105828,0.062205464,-0.0628319,-0.1532429,4.323028,0.0,0.0,0.0,-0.0017912509,-0.004368744,-0.2795869
271040468,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06809663,-0.20683052,0.062043574,-0.08321896,-0.08669747,4.3412757,0.0,0.0,0.0,-0.0023641367,-0.0024629564,-0.27865654
271140450,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06822454,-0.21089213,0.062390715,0.03959913,-0.18705918,4.399001,0.0,0.0,0.0,0.0011131479,-0.005258311,-0.27571335
271235434,0.8847794,0.3290283,nan,-2.3791106,0.0,0.06943246,-0.21464072,0.062431917,0.0174134,-0.21656789,4.4519067,0.0,0.0,0.0,0.0004847279,-0.0060284897,-0.27301595
271335416,nan,nan,nan,-2.3791106,0.0,0.0640073,-0.21038422,0.0630197,-0.3425582,0.22572923,4.3931108,0.0,0.0,0.0,-0.009641504,0.006353283,-0.2760137
271435398,nan,nan,nan,-2.3791106,0.0,0.026597293,-0.13830006,0.062897526,-0.32399693,0.96632266,4.535603,0.0,0.0,0.0,-0.008879028,0.026481755,-0.2687486
271535381,nan,nan,nan,-2.3791106,0.0,-0.031281784,0.010749091,0.06301969,-0.97792095,1.663688,4.42461,0.0,0.0,0.0,-0.02736396,0.046552934,-0.27440768
271635394,nan,nan,nan,-2.3791106,0.0,-0.16248852,0.18261454,0.06282192,-1.6072128,1.6001164,4.399452,0.0,0.0,0.0,-0.045182925,0.044983424,-0.27569038
271735346,nan,nan,nan,-2.3791106,0.0,-0.2789397,0.29957977,0.0630197,-0.8372451,0.8330909,4.3074117,0.0,0.0,0.0,-0.023937913,0.023819137,-0.28038314
271835331,nan,nan,nan,-2.3791106,0.0,-0.31576338,0.33691856,0.0630472,0.030290507,-0.11968656,4.3445,0.0,0.0,0.0,0.0008603987,-0.003399684,-0.27849215
271935310,nan,nan,nan,-2.3791106,0.0,-0.2724151,0.29408675,0.063204736,0.9147024,-0.9830437,4.2036266,0.0,0.0,0.0,0.026645865,-0.02863669,-0.2856747
272035293,nan,nan,nan,-2.3791106,0.0,-0.15998514,0.17177553,0.06344003,1.2026398,-1.7034113,4.404787,0.0,0.0,0.0,0.033775967,-0.047840063,-0.27541837
272135275,nan,nan,nan,-2.3791106,0.0,-0.045828234,0.04578828,0.06401971,0.9099731,-0.93408304,4.4737325,0.0,0.0,0.0,0.025230242,-0.025898721,-0.27190313
272235257,0.7137015,0.7010783,nan,-2.3791106,0.0,-0.0024670828,0.0033906247,0.06401971,-0.059481733,0.031311378,4.5177712,0.0,0.0,0.0,-0.0016353519,0.00086085463,-0.2696578
272335240,0.713701,0.7010771,nan,-2.3791106,0.0,-0.014527842,0.02109384,0.06401971,-0.058309615,0.19920039,4.404412,0.0,0.0,0.0,-0.001637616,0.005594511,-0.2754375
272435223,0.713701,0.7010771,nan,-2.3791106,0.0,-0.030813532,0.03927401,0.06301971,-0.16787443,0.18105218,4.245914,0.0,0.0,0.0,-0.0048529585,0.005233904,-0.28351864
272535233,0.713701,0.7010771,nan,-2.3791106,0.0,-0.047157433,0.055686202,0.03772612,-0.18874343,0.26307666,4.1186247,0.0,0.0,0.0,-0.005581403,0.0077795386,-0.29000857
272635187,0.713701,0.7010771,nan,-2.3791106,0.0,-0.05819342,0.06998455,0.036942337,-0.049379833,0.0848101,4.499864,0.0,0.0,0.0,-0.0013623951,0.0023399205,-0.27057078
272735169,0.713701,0.7010771,nan,-2.3791106,0.0,-0.06529106,0.08176797,0.03788129,-0.0971143,0.11780651,4.5230474,0.0,0.0,0.0,-0.002667834,0.0032362714,-0.26938877
272835152,0.713701,0.7010771,nan,-2.3791106,0.0,-0.06483484,0.08487042,0.03703601,-0.037257485,0.12366906,4.4095907,0.0,0.0,0.0,-0.0010454634,0.003470214,-0.27517346
272935135,0.713701,0.7010771,nan,-2.3791106,0.0,-0.060572267,0.08280703,0.03788129,0.0078820065,-0.008671612,4.3903627,0.0,0.0,0.0,0.00021270022,-0.00023400814,-0.2761538
273035117,0.713701,0.7010771,nan,-2.3791106,0.0,-0.057010252,0.080659665,0.028595377,-0.06052449,0.08955226,4.405541,0.0,0.0,0.0,-0.0016987845,0.0025135279,-0.27537993
273135099,0.713701,0.7010771,nan,-2.3791106,0.0,-0.053758763,0.077866435,0.013906037,-0.10065788,0.019828893,4.2568016,0.0,0.0,0.0,-0.0029044065,0.0005721476,-0.2829635
