timestamp,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid
262851905,208731597,36.2048055,138.2529121,0.8776922,0.3292392,0.12433437,-0.015382085,0.016268428,0.0,0.6906626,0.07268733,0.6475314,0.6362112,-0.031618506,-0.00430735,-0.337511,-2.587747,-3.0032077,-0.40880236,-2.332879,0.0064747804,51.69883,0.3728284,0.52636814,0.38127068,0.26162738,0.08333501,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
262951887,208731597,36.2048055,138.2529121,0.907457,0.32903486,0.17037393,-0.015382085,0.016268428,0.0,0.5943372,0.05118455,0.4710615,0.44734535,-0.031618506,-0.00430735,-0.337511,0.8408448,3.7573493,-6.8616295,-2.3261216,0.0064747804,51.69883,0.32678884,0.53847843,0.38440913,0.27418992,0.08408162,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263051869,208731597,36.2048055,138.2529121,0.8971635,0.3228573,0.17453621,-0.015382085,0.016268428,0.0,0.33668596,-0.0056977007,0.023763979,-0.018949412,-0.031618506,-0.00430735,-0.337511,-1.5207913,1.8008988,-5.951475,-2.315568,0.0064747804,51.69883,0.32262653,0.52837634,0.38359264,0.2551653,0.08367762,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263151852,208731597,36.2048055,138.2529121,0.85895234,0.31233972,0.13716835,-0.015382085,0.016268428,0.0,0.031090094,-0.026771298,-0.24965133,-0.3106286,-0.031618506,-0.00430735,-0.337511,-12.008998,10.060572,3.3383915,-2.3102777,0.0064747804,51.69883,0.3599944,0.5404745,0.3844439,0.26659113,0.08414398,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263241836,208731597,36.2048055,138.2529121,0.8034514,0.303107,0.091223754,-0.015382085,0.016268428,0.0,-0.14084141,-0.091570444,-0.2922231,-0.3671155,-0.031618506,-0.00430735,-0.337511,-0.08847313,-5.738242,-0.7916373,-2.3150685,0.0064747804,51.69883,0.405939,0.5285511,0.38298324,0.24655494,0.083607845,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263351817,208731597,36.2048055,138.2529121,0.72463185,0.289768,0.047152918,-0.015382085,0.016268428,0.0,-0.26926652,-0.15051968,-0.10518938,-0.19267005,-0.031618506,-0.00430735,-0.337511,4.214355,-5.2050505,0.9289907,-2.3230982,0.0064747804,51.69883,0.45000985,0.5416799,0.38437614,0.25799796,0.08417128,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263451800,208731597,36.2048055,138.2529121,0.6654441,0.27464712,0.0328722,-0.015382085,0.016268428,0.0,-0.34509066,-0.19234896,0.095373906,0.0031320262,-0.031618506,-0.00430735,-0.337511,-1.8562654,-0.03450579,-0.09474923,-2.3276176,0.0064747804,51.69883,0.46429056,0.5376196,0.3843762,0.25365222,0.08420212,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263551782,208731597,36.2048055,138.2529121,0.61404294,0.2523178,0.036403902,-0.015382085,0.016268428,0.0,-0.32005858,-0.2904871,0.16428295,0.07001955,-0.031618506,-0.00430735,-0.337511,1.5594783,-5.350169,-1.657246,-2.328421,0.0064747804,51.69883,0.46075886,0.5506254,0.38522783,0.26378158,0.08465046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263651764,208731597,36.2048055,138.2529121,0.58857036,0.2298321,0.042174242,-0.015382085,0.016268428,0.0,-0.2174012,-0.38402268,0.18460831,0.08855243,-0.031618506,-0.00430735,-0.337511,0.29326558,-2.4896936,2.3542285,-2.3264258,0.0064747804,51.69883,0.4549885,0.5403537,0.38689965,0.24846394,0.084533095,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263751752,208731597,36.2048055,138.2529121,0.5807504,0.19627316,0.046043653,-0.015382085,0.016268428,0.0,-0.056583915,-0.5029349,0.129055,0.03135173,-0.031618506,-0.00430735,-0.337511,1.230966,-5.4304237,-1.1964103,-2.3230045,0.0064747804,51.69883,0.4511191,0.55334246,0.3877554,0.2578882,0.084982276,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263851729,208731597,36.2048055,138.2529121,0.61867756,0.17603885,0.04115726,-0.015382085,0.016268428,0.0,0.14234197,-0.54862416,0.121745385,0.017079039,-0.031618506,-0.00430735,-0.337511,0.5539565,2.6725013,-1.8807343,-2.3217332,0.0064747804,51.69883,0.4560055,0.5400937,0.3866548,0.23860785,0.08446298,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
263941714,208731597,36.2048055,138.2529121,0.66942334,0.15209217,0.037079137,-0.015382085,0.016268428,0.0,0.30178747,-0.57628536,0.11777945,0.008098299,-0.031618506,-0.00430735,-0.337511,0.6060618,2.5104833,-0.8719483,-2.3245964,0.0064747804,51.69883,0.46008363,0.551319,0.3869278,0.24634445,0.08483927,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264051695,208731597,36.2048055,138.2529121,0.7195746,0.15714997,0.025059765,-0.015382085,0.016268428,0.0,0.40688387,-0.51302713,0.13793083,0.015123855,-0.031618506,-0.00430735,-0.337511,0.11108455,1.565867,3.25323,-2.3288946,0.0064747804,51.69883,0.472103,0.53956753,0.38632032,0.22954148,0.084409595,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264151716,208731597,36.2048055,138.2529121,0.76365244,0.16789287,0.0141827855,-0.015382085,0.016268428,0.0,0.42523572,-0.40665212,0.114741765,-0.017676659,-0.031618506,-0.00430735,-0.337511,6.797274,1.2390025,-1.1544933,-2.3337681,0.0064747804,51.69883,0.48297998,0.5516506,0.38713652,0.23753963,0.08489028,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264251680,208731597,36.2048055,138.2529121,0.7877989,0.21640286,-0.0019837965,-0.015382085,0.016268428,0.0,0.32193032,-0.23222391,0.13301846,-0.013703017,-0.031618506,-0.00430735,-0.337511,-2.2005796,9.4356575,1.8182838,-2.335077,0.0064747804,51.69883,0.49914655,0.53806525,0.3881436,0.22013977,0.084476985,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264351642,208731597,36.2048055,138.2529121,0.8005277,0.2708064,-0.015954062,-0.015382085,0.016268428,0.0,0.17894173,-0.08746066,0.107053414,-0.049509723,-0.031618506,-0.00430735,-0.337511,-6.233583,-0.538929,-1.3507622,-2.335117,0.0064747804,51.69883,0.51311684,0.5496231,0.3889636,0.22753726,0.0849221,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264451625,208731597,36.2048055,138.2529121,0.77852356,0.34605032,-0.035612375,-0.015382085,0.016268428,0.0,0.043132704,0.055652555,0.10882583,-0.060056046,-0.031618506,-0.00430735,-0.337511,-2.6567972,0.4866078,1.5865728,-2.3442128,0.0064747804,51.69883,0.53277516,0.5373729,0.387664,0.21300574,0.084301785,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264551607,208731597,36.2048055,138.2529121,0.745871,0.419137,-0.050883796,-0.015382085,0.016268428,0.0,-0.056391865,0.1495899,0.1437421,-0.034023494,-0.031618506,-0.00430735,-0.337511,-0.080996364,1.1146643,2.649548,-2.350505,0.0064747804,51.69883,0.5480465,0.5485774,0.38846755,0.2199056,0.08474214,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264641591,208731597,36.2048055,138.2529121,0.7132649,0.47547922,-0.06347452,-0.015382085,0.016268428,0.0,-0.08603271,0.17304975,0.14121576,-0.044748344,-0.031618506,-0.00430735,-0.337511,6.196432,-7.9235477,-3.1855106,-2.354357,0.0064747804,51.69883,0.5606373,0.53727305,0.3868792,0.20834976,0.084188886,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264751573,208731597,36.2048055,138.2529121,0.6762277,0.5327003,-0.07493635,-0.015382085,0.016268428,0.0,-0.11473505,0.19059983,0.14780697,-0.042974968,-0.031618506,-0.00430735,-0.337511,0.8444695,1.1349583,0.83699554,-2.3564918,0.0064747804,51.69883,0.5720991,0.5494473,0.38822433,0.21563946,0.08472979,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264851554,208731597,36.2048055,138.2529121,0.65955085,0.56078637,-0.08643119,-0.015382085,0.016268428,0.0,-0.08076285,0.14923744,0.14153488,-0.05402173,-0.031618506,-0.00430735,-0.337511,7.5868926,-1.8911691,-0.88932055,-2.358841,0.0064747804,51.69883,0.58359396,0.5374593,0.3868634,0.20284882,0.084113926,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
264951537,208731597,36.2048055,138.2529121,0.6515519,0.57567304,-0.09403291,-0.015382085,0.016268428,0.0,-0.056999866,0.10754919,0.15466325,-0.041117415,-0.031618506,-0.00430735,-0.337511,2.9027832,1.3821359,1.190014,-2.3603234,0.0064747804,51.69883,0.5911957,0.54823893,0.39004347,0.20911773,0.08479559,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
265051519,208731597,36.2048055,138.2529121,0.65134543,0.5717465,-0.10070125,-0.015382085,0.016268428,0.0,-0.034002755,0.06780656,0.15559508,-0.040573798,-0.031618506,-0.00430735,-0.337511,0.32382277,6.033426,0.48932302,-2.362429,0.0064747804,51.69883,0.59786403,0.53272885,0.38785255,0.19203936,0.08378571,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
265151501,208731597,36.2048055,138.2529121,0.6555385,0.5597166,-0.1031866,-0.015382085,0.016268428,0.0,-0.025019223,0.030498577,0.16349016,-0.029693544,-0.031618506,-0.00430735,-0.337511,-8.322463,8.038211,-0.84364873,-2.3648615,0.0064747804,51.69883,0.60034937,0.542728,0.38861984,0.19787017,0.08425213,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
265251484,208731597,36.2048055,138.2529121,0.6646535,0.54609394,-0.108257815,-0.015382085,0.016268428,0.0,0.019412562,-0.024624847,0.1775156,-0.016091226,-0.031618506,-0.00430735,-0.337511,-1.7834194,-0.79636073,2.5925508,-2.3683925,0.0064747804,51.69883,0.6054206,0.5315161,0.38705903,0.1871455,0.083569854,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,1
