timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
310727033,0,362048182,1382529185,47979,85075,0.268,0.6420504,2.229,3.0630002,0.84,1.3,109,16,0.028,0.021000002,-0.018000001,-0.037,5.739625,0,nan,0.0,3,1,11
311728037,0,362048187,1382529188,47940,85036,0.994,0.64206105,2.2580001,3.0670002,0.84,1.3,109,31,0.27800003,0.24000001,0.14,-0.044000003,5.739625,0,nan,0.0,3,1,11
312730033,0,362048150,1382529203,47867,84963,1.143,0.64208466,2.569,3.1740003,0.84,1.3,109,28,0.46500003,-0.42400002,0.19100001,0.035,5.739625,0,nan,0.0,3,1,11
313726030,0,362048153,1382529207,48036,85132,0.64000005,0.64210224,2.772,3.3520002,0.84,1.3,108,31,0.075,0.025,-0.071,-0.117000006,5.739625,0,nan,0.0,3,1,11
314726076,0,362048152,1382529197,47767,84863,0.344,0.64211166,2.706,3.2640002,0.84,1.3,108,23,0.156,0.133,0.081,-0.1,5.739625,0,nan,0.0,3,1,11
315736033,0,362048162,1382529195,47744,84841,0.33600003,0.64211863,2.6480002,3.2220001,0.84,1.3,109,16,0.091000006,0.086,-0.030000001,0.09,5.739625,0,nan,0.0,3,1,11
316735082,0,362048174,1382529198,47723,84819,0.321,0.6421258,2.601,3.196,0.84,1.3,109,28,0.076000005,-0.015000001,0.074,-0.252,5.739625,0,nan,0.0,3,1,11
317733492,0,362048179,1382529197,47725,84821,0.30900002,0.6421319,2.526,3.1430001,0.84,1.3,109,21,0.061000004,0.037,-0.049000002,0.13000001,5.739625,0,nan,0.0,3,1,11
318737277,0,362048174,1382529182,47670,84767,0.27100003,0.642138,2.4520001,3.091,0.84,1.3,109,17,0.047000002,0.047000002,-0.0050000004,0.012,5.739625,0,nan,0.0,3,1,11
319728031,0,362048179,1382529169,47467,84564,0.31100002,0.6421443,2.3850002,3.0430002,0.84,1.3,108,28,0.041,0.033,-0.024,0.07,5.739625,0,nan,0.0,3,1,11
320727033,0,362048186,1382529159,47364,84460,0.314,0.64215094,2.3390002,3.0130002,0.84,1.3,108,34,0.032,0.013,-0.029000001,0.042000003,5.739625,0,nan,0.0,3,1,11
321727041,0,362048203,1382529156,47371,84467,0.33200002,0.6421581,2.311,2.996,0.84,1.3,108,25,0.085,0.059000004,-0.062000003,0.026,5.739625,0,nan,0.0,3,1,11
322726433,0,362048212,1382529152,47362,84458,0.305,0.64216405,2.2670002,2.963,0.84,1.3,101,21,0.022000002,0.022000002,-0.002,0.062000003,5.739625,0,nan,0.0,3,1,11
323727124,0,362048215,1382529144,47284,84380,0.27100003,0.6421703,2.2280002,2.9350002,0.84,1.3,101,30,0.021000002,-0.018000001,-0.011000001,0.0,5.739625,0,nan,0.0,3,1,11
324726682,0,362048217,1382529138,47243,84339,0.81600004,0.6421787,2.2250001,2.9310002,0.84,1.3,101,13,0.158,0.13800001,-0.078,-0.053000003,5.739625,0,nan,0.0,3,1,11
325729038,0,362048212,1382529134,47294,84390,0.674,0.6421949,2.377,3.0100002,0.84,1.3,101,56,0.21200001,0.015000001,0.21100001,-0.163,5.739625,0,nan,0.0,3,1,11
326726140,0,362048210,1382529121,47254,84350,0.30600002,0.6422038,2.328,2.97,0.84,1.3,101,18,0.038000003,0.035,-0.015000001,0.028,5.739625,0,nan,0.0,3,1,11
327728034,0,362048211,1382529118,47327,84423,0.317,0.6422101,2.292,2.9450002,0.84,1.3,101,42,0.025,-0.019000001,0.016,-0.026,5.739625,0,nan,0.0,3,1,11
328728036,0,362048214,1382529118,47372,84469,0.45600003,0.6422173,2.279,2.9440002,0.84,1.3,101,16,0.16900001,0.16900001,-0.002,0.043,5.739625,0,nan,0.0,3,1,11
329728034,0,362048213,1382529122,47384,84480,0.314,0.6422256,2.278,2.9580002,0.84,1.3,101,11,0.074,-0.042000003,0.061000004,0.008,5.739625,0,nan,0.0,3,1,11
330723334,0,362048216,1382529128,47450,84546,0.284,0.6422316,2.256,2.946,0.84,1.3,101,16,0.045,0.039,0.023000002,-0.0050000004,5.739625,0,nan,0.0,3,1,11
331723046,0,362048217,1382529127,47487,84583,0.305,0.6422382,2.2250001,2.924,0.84,1.3,101,27,0.047000002,-0.046000004,0.013,-0.041,5.739625,0,nan,0.0,3,1,11
332730088,0,362048208,1382529120,47521,84617,0.282,0.6422447,2.1750002,2.8760002,0.84,1.3,101,29,0.036000002,0.030000001,0.019000001,-0.046000004,5.739625,0,nan,0.0,3,1,11
333727033,0,362048202,1382529122,47670,84767,0.344,0.64225096,2.147,2.8500001,0.84,1.3,101,18,0.037,-0.026,0.027,-0.066,5.739625,0,nan,0.0,3,1,11
334731218,0,362048196,1382529125,47774,84871,0.238,0.6422573,2.1160002,2.8260002,0.84,1.3,101,36,0.026,-0.021000002,0.015000001,0.013,5.739625,0,nan,0.0,3,1,11
335731034,0,362048192,1382529127,47850,84947,0.30200002,0.6422637,2.075,2.792,0.84,1.3,101,29,0.035,-0.031000001,0.015000001,-0.116000004,5.739625,0,nan,0.0,3,1,11
336724450,0,362048191,1382529130,47901,84997,0.284,0.64226997,2.048,2.7710001,0.84,1.3,108,30,0.043,-0.042000003,-0.011000001,-0.013,5.739625,0,nan,0.0,3,1,11
337731031,0,362048190,1382529127,47960,85056,0.314,0.6422764,2.026,2.7570002,0.84,1.3,108,23,0.026,0.002,-0.026,0.095000006,5.739625,0,nan,0.0,3,1,11
338728050,0,362048188,1382529126,47938,85034,0.30800003,0.6422829,2.002,2.7400002,0.84,1.3,115,42,0.037,-0.004,-0.037,0.067,5.739625,0,nan,0.0,3,1,11
339731031,0,362048188,1382529120,47969,85065,0.22800002,0.6422883,1.968,2.7110002,0.84,1.3,115,41,0.025,0.020000001,-0.015000001,-0.003,5.739625,0,nan,0.0,3,1,11
340732137,0,362048186,1382529119,47910,85007,0.25300002,0.6422939,1.9440001,2.6920002,0.84,1.3,115,18,0.018000001,0.003,0.018000001,0.021000002,5.739625,0,nan,0.0,3,1,11
341729073,0,362048186,1382529119,47851,84947,0.30200002,0.64229983,1.9190001,2.67,0.84,1.3,107,23,0.044000003,0.037,-0.023000002,0.080000006,5.739625,0,nan,0.0,3,1,11
342727050,0,362048184,1382529121,47886,84982,0.272,0.6423061,1.9010001,2.657,0.84,1.3,107,29,0.060000002,0.001,0.060000002,-0.034,5.739625,0,nan,0.0,3,1,11
343731030,0,362048185,1382529124,48004,85100,0.275,0.6423122,1.8920001,2.6550002,0.84,1.3,100,24,0.023000002,0.023000002,-0.0050000004,-0.008,5.739625,0,nan,0.0,3,1,11
344724047,0,362048188,1382529123,47979,85075,0.273,0.6423183,1.8870001,2.657,0.84,1.3,100,28,0.015000001,-0.009000001,-0.012,-0.003,5.739625,0,nan,0.0,3,1,11
345737033,0,362048195,1382529125,48012,85108,0.43,0.64232564,1.8920001,2.673,0.84,1.3,100,16,0.086,0.083000004,0.022000002,-0.21400002,5.739625,0,nan,0.0,3,1,11
346731830,0,362048198,1382529124,48425,85521,0.497,0.6423386,1.9820001,2.749,0.84,1.3,100,24,0.018000001,0.012,-0.014,-0.377,5.739625,0,nan,0.0,3,1,11
347732182,0,362048196,1382529125,48256,85352,0.34300002,0.6423469,1.9870001,2.7440002,0.84,1.3,100,45,0.048,0.015000001,0.046000004,-0.10700001,5.739625,0,nan,0.0,3,1,11
348732228,0,362048195,1382529128,48228,85324,0.256,0.6423529,1.978,2.7410002,0.84,1.3,100,28,0.036000002,-0.018000001,-0.032,-0.0050000004,5.739625,0,nan,0.0,3,1,11
349731038,0,362048196,1382529130,48209,85305,0.29500002,0.6423595,1.9590001,2.726,0.84,1.3,100,30,0.024,-0.003,-0.024,0.033,5.739625,0,nan,0.0,3,1,11
350726032,0,362048192,1382529134,48242,85338,0.31100002,0.6423662,1.9340001,2.7040002,0.84,1.3,100,14,0.047000002,0.022000002,-0.041,0.21000001,5.739625,0,nan,0.0,3,1,11
351729040,0,362048202,1382529134,48185,85281,0.28300002,0.6423719,1.917,2.6910002,0.84,1.3,100,22,0.025,-0.024,0.006,0.042000003,5.739625,0,nan,0.0,3,1,11
352732261,0,362048202,1382529123,48004,85100,0.24000001,0.6423775,1.8770001,2.6460001,0.84,1.3,100,17,0.014,-0.014,0.0,0.013,5.739625,0,nan,0.0,3,1,11
353728030,0,362048206,1382529134,47973,85070,0.26000002,0.6423832,1.84,2.605,0.84,1.3,100,26,0.093,0.09200001,-0.008,0.012,5.739625,0,nan,0.0,3,1,11
354728030,0,362048206,1382529138,47991,85088,0.27600002,0.6423892,1.8260001,2.595,0.84,1.3,100,26,0.035,0.030000001,0.018000001,-0.029000001,5.739625,0,nan,0.0,3,1,11
355730031,0,362048206,1382529140,48046,85143,0.316,0.6423953,1.815,2.588,0.84,1.3,100,24,0.025,-0.019000001,0.017,-0.052,5.739625,0,nan,0.0,3,1,11
356727030,0,362048205,1382529143,48096,85192,0.31,0.64240193,1.8100001,2.588,0.84,1.3,100,13,0.037,-0.026,-0.027,-0.125,5.739625,0,nan,0.0,3,1,11
357722346,0,362048207,1382529142,48074,85170,0.279,0.64240855,1.807,2.591,0.84,1.3,100,21,0.033,0.008,-0.032,0.014,5.739625,0,nan,0.0,3,1,11
358743069,0,362048209,1382529145,48111,85207,0.28500003,0.64241517,1.8040001,2.5930002,0.84,1.3,100,14,0.041,-0.041,0.004,0.055000003,5.739625,0,nan,0.0,3,1,11
359731031,0,362048211,1382529148,48162,85259,0.252,0.6424211,1.7900001,2.581,0.84,1.3,100,29,0.052,0.052,-0.008,-0.006,5.739625,0,nan,0.0,3,1,11
360728143,0,362048207,1382529151,48147,85244,0.28800002,0.6424272,1.774,2.565,0.84,1.3,107,27,0.039,0.019000001,0.034,-0.069000006,5.739625,0,nan,0.0,3,1,11
361729095,0,362048210,1382529147,48053,85149,0.27800003,0.642433,1.748,2.5340002,0.84,1.3,107,36,0.014,-0.014,-0.0050000004,-0.040000003,5.739625,0,nan,0.0,3,1,11
362731298,0,362048210,1382529150,48073,85170,0.27600002,0.64243895,1.725,2.5100002,0.84,1.3,107,25,0.058000002,0.058000002,0.003,0.034,5.739625,0,nan,0.0,3,1,11
363731075,0,362048211,1382529152,48047,85143,0.28800002,0.6424445,1.7110001,2.4950001,0.84,1.3,107,24,0.002,0.0,-0.002,0.008,5.739625,0,nan,0.0,3,1,11
364728032,0,362048212,1382529152,47968,85065,0.26900002,0.6424501,1.6910001,2.4740002,0.84,1.3,107,17,0.003,0.003,0.002,-0.023000002,5.739625,0,nan,0.0,3,1,11
365732590,0,362048211,1382529148,47912,85009,0.28100002,0.64245605,1.6630001,2.4380002,0.84,1.3,107,35,0.016,-0.007,0.015000001,-0.056,5.739625,0,nan,0.0,3,1,11
366729169,0,362048210,1382529146,47937,85033,0.27600002,0.64246196,1.636,2.4050002,0.84,1.3,107,33,0.006,0.002,0.006,-0.10700001,5.739625,0,nan,0.0,3,1,11
367731030,0,362048209,1382529146,48011,85107,0.289,0.64246786,1.6140001,2.377,0.84,1.3,106,33,0.026,0.024,-0.009000001,0.047000002,5.739625,0,nan,0.0,3,1,11
368734030,0,362048206,1382529147,48071,85168,0.28,0.642474,1.6010001,2.361,0.84,1.3,106,31,0.033,0.030000001,0.013,0.036000002,5.739625,0,nan,0.0,3,1,11
369731057,0,362048203,1382529152,48144,85240,0.28300002,0.6424801,1.5940001,2.354,0.84,1.3,106,21,0.051000003,-0.0050000004,-0.051000003,0.05,5.739625,0,nan,0.0,3,1,11
370726340,0,362048202,1382529162,48193,85289,0.30600002,0.64248586,1.5910001,2.354,0.84,1.3,100,17,0.027,0.016,0.022000002,-0.048,5.739625,0,nan,0.0,3,1,11
371729165,0,362048204,1382529162,48210,85306,0.22900002,0.64249164,1.588,2.351,0.84,1.3,100,19,0.035,0.027,-0.023000002,-0.013,5.739625,0,nan,0.0,3,1,11
372731034,0,362048204,1382529161,48205,85301,0.27600002,0.6424974,1.577,2.338,0.84,1.3,100,14,0.012,0.006,0.010000001,0.035,5.739625,0,nan,0.0,3,1,11
373730176,0,362048209,1382529156,48247,85344,0.273,0.64250314,1.5740001,2.3370001,0.84,1.3,100,22,0.07300001,0.072000004,-0.007,-0.021000002,5.739625,0,nan,0.0,3,1,11
374727138,0,362048209,1382529154,48343,85440,0.30400002,0.64250946,1.582,2.3500001,0.84,1.3,100,21,0.078,0.068,0.040000003,-0.009000001,5.739625,0,nan,0.0,3,1,11
375735466,0,362048210,1382529152,48296,85392,0.34800002,0.64251626,1.5920001,2.367,0.84,1.3,100,40,0.033,-0.031000001,-0.011000001,-0.019000001,5.739625,0,nan,0.0,3,1,11
376725374,0,362048351,1382529163,48523,85619,1.4770001,0.30379114,1.7960001,2.434,1.4599999,1.92,100,43,3.3520002,3.2770002,-0.703,-0.71400005,0.036939718,0,nan,0.0,3,1,6
377731032,0,362048927,1382528942,48275,85372,4.177,0.37359574,2.878,2.6190002,2.99,2.28,122,66,6.589,6.3560004,-1.7350001,-0.132,5.9998918,0,nan,0.0,3,1,5
378731035,0,362048889,1382529089,49593,86690,2.2080002,0.6646175,3.6430001,2.9180002,2.23,2.3899999,130,43,0.60200006,0.54,0.266,-0.957,0.07176183,0,nan,0.0,3,1,5
379734207,0,362048772,1382529187,49908,87004,1.6550001,0.66466117,4.3970003,3.3390002,1.3299999,1.8199999,139,10,0.675,-0.132,0.66200006,-0.35200003,0.07176183,0,nan,0.0,3,1,6
380728030,0,362048878,1382529155,50462,87559,1.5550001,0.6646952,4.741,3.8070002,0.98999995,1.4499999,139,21,0.841,0.832,-0.12200001,-0.372,0.07176183,0,nan,0.0,3,1,9
381732165,0,362049004,1382529142,51743,88840,1.5280001,0.6647264,5.109,4.349,0.98999995,1.4499999,139,22,1.126,1.125,-0.014,-0.689,0.07176183,0,nan,0.0,3,1,9
382730031,0,362049110,1382529113,51781,88877,1.6110001,0.66475904,5.4290004,4.8820004,0.95,1.41,139,48,1.3740001,1.3720001,-0.07300001,-0.48600003,0.07176183,0,nan,0.0,3,1,10
383731030,0,362049214,1382529082,52195,89291,1.6140001,0.664792,5.734,5.4560003,0.95,1.41,139,44,1.1730001,1.154,-0.21400002,-0.39900002,0.07176183,0,nan,0.0,3,1,10
384733088,0,362049299,1382529027,51879,88976,1.6240001,0.6648261,6.0330005,6.058,0.95,1.41,139,15,1.353,1.322,-0.29200003,-0.416,0.07176183,0,nan,0.0,3,1,10
385735033,0,362049383,1382529030,51209,88305,1.567,0.66485906,6.2040005,6.5150003,0.95,1.41,139,20,1.4410001,1.3390001,0.53300005,-0.029000001,0.07176183,0,nan,0.0,3,1,10
386732561,0,362049325,1382528974,48020,85116,0.95100003,0.66488266,6.247,6.8450003,0.95,1.41,139,17,0.061000004,0.007,-0.061000004,0.89900005,0.07176183,0,nan,0.0,3,1,10
387734120,0,362049349,1382528986,47270,84366,1.294,0.6649073,6.2960005,7.0980005,0.95,1.41,139,28,0.85800004,0.632,0.58000004,-0.066,0.07176183,0,nan,0.0,3,1,10
388731034,0,362049352,1382528975,46590,83686,0.95000005,0.66492903,6.183,7.0660005,0.95,1.41,139,33,0.33800003,0.333,0.058000002,0.595,0.07176183,0,nan,0.0,3,1,10
389732282,0,362049406,1382529108,46572,83668,0.9710001,0.722782,6.149,7.162,0.95,1.41,139,41,0.86800003,0.48000002,0.72300005,0.767,0.58644736,0,nan,0.0,3,1,10
390728030,0,362049367,1382529145,47001,84098,1.1320001,0.72280014,6.096,7.2730002,0.95,1.41,139,23,0.33200002,0.319,-0.089,0.223,0.58644736,0,nan,0.0,3,1,10
391725058,0,362049306,1382529107,45969,83066,0.92700005,0.7228187,5.997,7.3650002,0.84,1.3,139,28,0.202,-0.030000001,-0.19900002,0.337,0.58644736,0,nan,0.0,3,1,11
392728031,0,362049206,1382529071,45148,82245,0.93000007,0.72283816,5.8900003,7.431,0.84,1.3,140,31,0.21700001,0.1,-0.193,0.41300002,0.58644736,0,nan,0.0,3,1,11
393731033,0,362049091,1382529046,44673,81770,1.0810001,0.72285795,5.801,7.4810004,0.84,1.3,139,39,0.35300002,-0.351,-0.042000003,0.20400001,0.58644736,0,nan,0.0,3,1,11
394728037,0,362049034,1382529039,44335,81431,0.9760001,0.7228761,5.709,7.5080004,0.84,1.3,139,33,0.49400002,0.39000002,-0.303,0.13700001,0.58644736,0,nan,0.0,3,1,11
