timestamp,nav_state_timestamp,onboard_control_sensors_present,onboard_control_sensors_enabled,onboard_control_sensors_health,nav_state,arming_state,hil_state,failsafe,system_type,system_id,component_id,vehicle_type,is_vtol,is_vtol_tailsitter,vtol_fw_permanent_stab,in_transition_mode,in_transition_to_fw,rc_signal_lost,rc_input_mode,data_link_lost,data_link_lost_counter,high_latency_data_link_lost,engine_failure,mission_failure,failure_detector_status,latest_arming_reason,latest_disarming_reason
301512182,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
302022180,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
302529117,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
303037078,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
303543080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
304051274,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
304557222,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
305064110,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
305572221,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
306078337,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
306584108,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
307095191,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
307606081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
308117082,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
308625123,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
309132292,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
309640077,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
310147106,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
310653210,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
311160113,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
311667423,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
312177191,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
312688523,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
313197172,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
313706137,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
314216103,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
314722267,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
315228083,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
315735245,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
316242213,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
316743350,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
317243790,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
317754081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
318264142,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
318773204,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
319283422,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
319793235,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
320300089,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
320807118,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
321313202,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
321821079,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
322332008,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
322842392,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
323349081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
323855117,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
324361081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
324868196,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
325375125,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
325882251,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
326388213,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
326897081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
327398113,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
327907307,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
328414115,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
328921144,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
329428171,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
329934183,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
330440080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
330946080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
331452181,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
331959501,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
332468078,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
332976106,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
333483105,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
333990219,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
334496136,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
335004358,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
335511079,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
336017334,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
336526102,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
337037118,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
337537181,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
338046081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
338552403,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
339058194,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
339565079,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
340071407,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
340580081,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
341080135,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
341580185,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
342091085,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
342598387,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
343105122,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
343614184,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
344121177,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
344628115,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
345135194,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
345643080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
346153084,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
346653362,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
347160078,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
347668308,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
348174170,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
348681142,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
349187196,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
349693080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
350199138,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
350709176,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
351219120,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
351725809,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
352231142,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
352737213,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
353244077,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
353751125,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
354257080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
354766227,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
355277160,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
355788222,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
356294907,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
356801080,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
357308079,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
357814231,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
358320134,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
358827272,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
359335115,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
359846120,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
360352321,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
360860113,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
361367181,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
361873426,261949354,305070127,304152591,305070127,2,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0
