timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,accel_rate_hz,gyro_rate_hz
297832410,4259850,4325386,0,0,0,0,0,0.06567519,0.0026227664,1.5438044e-06,1034,1001
298761794,4259850,4325386,0,0,0,0,0,0.06948596,0.002754959,1.28972e-06,1034,1001
299800975,4259850,4325386,0,0,0,0,0,0.06679306,0.0021331534,8.7929277e-07,1034,1001
300845530,4259850,4325386,0,0,0,0,0,0.05898117,0.0029092836,3.304303e-06,1034,1001
301789497,4259850,4325386,0,0,0,0,0,0.056892775,0.0024463187,1.2207718e-06,1034,1001
302833820,4259850,4325386,0,0,0,0,0,0.06892043,0.0023945186,6.4341043e-07,1034,1001
303778049,4259850,4325386,0,0,0,0,0,0.062463,0.0026926445,5.0513495e-07,1034,1001
304827267,4259850,4325386,0,0,0,0,0,0.06479413,0.0020321957,8.300259e-07,1034,1001
305756585,4259850,4325386,0,0,0,0,0,0.07106537,0.0018896362,1.1623465e-06,1034,1001
306805836,4259850,4325386,0,0,0,0,0,0.06143973,0.0027819092,2.6917319e-06,1034,1001
307850069,4259850,4325386,0,0,0,0,0,0.05986959,0.0025789926,2.7005942e-06,1034,1001
308784612,4259850,4325386,0,0,0,0,0,0.06282122,0.0023609821,2.1884023e-06,1034,1001
309823807,4259850,4325386,0,0,0,0,0,0.060697667,0.002016297,1.67392e-06,1034,1001
310762922,4259850,4325386,0,0,0,0,0,0.06866299,0.0025924935,6.4662345e-07,1034,1001
311807163,4259850,4325386,0,0,0,0,0,0.0721492,0.0023347496,2.6232112e-06,1034,1001
312851371,4259850,4325386,0,0,0,0,0,0.0573999,0.0026625341,3.3040312e-06,1034,1001
313795681,4259850,4325386,0,0,0,0,0,0.05334759,0.002363903,2.540269e-06,1034,1001
314834930,4259850,4325386,0,0,0,0,0,0.05968124,0.0018295448,1.357021e-06,1034,1001
315774221,4259850,4325386,0,0,0,0,0,0.07337277,0.0021752159,1.78597e-06,1034,1001
316823637,4259850,4325386,0,0,0,0,0,0.06320476,0.0028980253,1.4939354e-06,1034,1001
317767760,4259850,4325386,0,0,0,0,0,0.07003187,0.0021977094,2.6730074e-06,1034,1001
318802025,4259850,4325386,0,0,0,0,0,0.06001705,0.0022162856,3.344541e-06,1034,1001
319841221,4259850,4325386,0,0,0,0,0,0.06055154,0.0026659733,4.652632e-06,1034,1001
320785526,4259850,4325386,0,0,0,0,0,0.05466222,0.0023043316,3.746977e-06,1034,1001
321819771,4259850,4325386,0,0,0,0,0,0.06254714,0.0020459143,2.9283435e-06,1034,1001
322764052,4259850,4325386,0,0,0,0,0,0.06428243,0.0015753673,1.4560978e-06,1034,1001
323808391,4259850,4325386,0,0,0,0,0,0.0605205,0.0030435377,2.0740624e-06,1034,1001
324747585,4259850,4325386,0,0,0,0,0,0.045783028,0.0016976382,1.6513964e-06,1034,1001
325796818,4259850,4325386,0,0,0,0,0,0.050331023,0.0017250222,1.6408526e-06,1034,1001
326841037,4259850,4325386,0,0,0,0,0,0.053380065,0.0022698638,2.5637453e-06,1034,1001
327775730,4259850,4325386,0,0,0,0,0,0.048377685,0.0025924954,3.825589e-06,1034,1001
328809609,4259850,4325386,0,0,0,0,0,0.07461002,0.002024555,2.2349134e-06,1034,1001
329748868,4259850,4325386,0,0,0,0,0,0.069655366,0.002604419,2.5540028e-06,1034,1001
330793235,4259850,4325386,0,0,0,0,0,0.061538715,0.0020966425,8.7754404e-07,1034,1001
331837385,4259850,4325386,0,0,0,0,0,0.06364359,0.0024498187,4.818875e-07,1034,1001
332781612,4259850,4325386,0,0,0,0,0,0.07240252,0.0023369903,5.874554e-07,1034,1001
333825846,4259850,4325386,0,0,0,0,0,0.06307312,0.0025851224,1.4964105e-06,1034,1001
334770135,4259850,4325386,0,0,0,0,0,0.0675377,0.0023151003,1.7408937e-06,1034,1001
335814372,4259850,4325386,0,0,0,0,0,0.075846225,0.0019386456,1.2541103e-06,1034,1001
336848580,4259850,4325386,0,0,0,0,0,0.06836253,0.002012346,2.1803112e-06,1034,1001
337778021,4259850,4325386,0,0,0,0,0,0.06866045,0.00245067,2.0209586e-06,1034,1001
338822109,4259850,4325386,0,0,0,0,0,0.056296322,0.002613424,2.4585022e-06,1034,1001
339766403,4259850,4325386,0,0,0,0,0,0.06742576,0.0028869293,9.254042e-07,1034,1001
340815623,4259850,4325386,0,0,0,0,0,0.062685475,0.0016590666,6.1219583e-07,1034,1001
341759912,4259850,4325386,0,0,0,0,0,0.06506059,0.0024220925,2.6913517e-06,1034,1001
342799201,4259850,4325386,0,0,0,0,0,0.06406675,0.0020026169,2.6799937e-06,1034,1001
343848362,4259850,4325386,0,0,0,0,0,0.063988075,0.0026226046,2.8912946e-06,1034,1001
344792811,4259850,4325386,0,0,0,0,0,0.057336994,0.0027069668,1.4609564e-06,1034,1001
345836858,4259850,4325386,0,0,0,0,0,0.06578345,0.0033023655,7.9781614e-07,1034,1001
346771308,4259850,4325386,0,0,0,0,0,0.06574761,0.0024748573,3.988358e-07,1034,1001
347810423,4259850,4325386,0,0,0,0,0,0.058502834,0.002302404,2.3662067e-06,1034,1001
348754717,4259850,4325386,0,0,0,0,0,0.052294012,0.0021489027,2.2676563e-06,1034,1001
349799156,4259850,4325386,0,0,0,0,0,0.05228711,0.0022178192,3.6686213e-06,1034,1001
350848092,4259850,4325386,0,0,0,0,0,0.06274022,0.002038492,3.464481e-06,1034,1001
351787475,4259850,4325386,0,0,0,0,0,0.06043267,0.0025784972,1.3762632e-06,1034,1001
352826601,4259850,4325386,0,0,0,0,0,0.062250827,0.002958025,7.392556e-07,1034,1001
353770892,4259850,4325386,0,0,0,0,0,0.055960726,0.0016463788,3.3392539e-07,1034,1001
354810114,4259850,4325386,0,0,0,0,0,0.060496807,0.0019046873,3.8119333e-07,1034,1001
355839339,4259850,4325386,0,0,0,0,0,0.049445696,0.0019352516,2.7182782e-07,1034,1001
356773907,4259850,4325386,0,0,0,0,0,0.063751645,0.002362893,1.9177678e-06,1034,1001
357822839,4259850,4325386,0,0,0,0,0,0.06364563,0.0029953185,2.0326488e-06,1034,1001
358762238,4259850,4325386,0,0,0,0,0,0.046980236,0.0026704054,1.5646425e-06,1034,1001
359801393,4259850,4325386,0,0,0,0,0,0.059901673,0.0026551995,7.4391363e-07,1034,1001
360850556,4259850,4325386,0,0,0,0,0,0.07455246,0.0020447914,4.594184e-07,1034,1001
361789885,4259850,4325386,0,0,0,0,0,0.07912232,0.0020885982,7.690823e-07,1034,1001
362839052,4259850,4325386,0,0,0,0,0,0.07254225,0.002195105,1.5573756e-06,1034,1001
363778561,4259850,4325386,0,0,0,0,0,0.066652864,0.002413457,1.3344164e-06,1034,1001
364817551,4259850,4325386,0,0,0,0,0,0.07531308,0.0020903172,1.6441699e-06,1034,1001
365756899,4259850,4325386,0,0,0,0,0,0.05908712,0.0027447818,1.6376313e-06,1034,1001
366796050,4259850,4325386,0,0,0,0,0,0.059340727,0.0030838307,1.3042988e-06,1034,1001
367845323,4259850,4325386,0,0,0,0,0,0.055907715,0.002518525,8.4923323e-07,1034,1001
368779575,4259850,4325386,0,0,0,0,0,0.049031734,0.0029005997,8.5553944e-07,1034,1001
369828754,4259850,4325386,0,0,0,0,0,0.056406554,0.002037926,4.832158e-07,1034,1001
370773194,4259850,4325386,0,0,0,0,0,0.066637464,0.0025006486,7.324509e-07,1034,1001
371817301,4259850,4325386,0,0,0,0,0,0.052598726,0.0023414106,5.9768445e-07,1034,1001
372761518,4259850,4325386,0,0,0,0,0,0.061995618,0.0019533536,1.0421653e-06,1034,1001
373810875,4259850,4325386,0,0,0,0,0,0.06264059,0.0020268208,4.074954e-07,1034,1001
374839983,4259850,4325386,0,0,0,0,0,0.058277667,0.0022659313,3.4333738e-07,1034,1001
375769536,4259850,4325386,0,0,0,0,0,0.06782405,0.001890117,4.564845e-07,1034,1001
376818430,4259850,4325386,0,0,0,0,0,0.056914665,0.0021594542,5.797979e-07,1034,1001
377757833,4259850,4325386,0,0,0,0,0,0.054787215,0.0022498425,3.214714e-06,1034,1001
378801917,4259850,4325386,0,0,0,0,0,0.051359292,0.0023604303,6.065172e-06,1034,1001
379851118,4259850,4325386,0,0,0,0,0,0.06250815,0.0025613068,8.737504e-06,1034,1001
380785434,4259850,4325386,0,0,0,0,0,0.05779519,0.0026753263,6.9607067e-06,1034,1001
381829607,4259850,4325386,0,0,0,0,0,0.060012434,0.0022131933,5.343489e-06,1034,1001
382774057,4259850,4325386,0,0,0,0,0,0.06322289,0.002026856,1.7063157e-05,1034,1001
383813177,4259850,4325386,0,0,0,0,0,0.052873068,0.0019836912,1.864243e-05,1034,1001
384852371,4259850,4325386,0,0,0,0,0,0.06716523,0.002053901,9.194279e-06,1034,1001
385786628,4259850,4325386,0,0,0,0,0,0.04957477,0.00177383,1.8863586e-05,1034,1001
386835836,4259850,4325386,0,0,0,0,0,0.053726986,0.002380066,2.9560899e-05,1034,1001
387765435,4259850,4325386,0,0,0,0,0,0.068662174,0.0029010926,1.9634545e-05,1034,1001
388814271,4259850,4325386,0,0,0,0,0,0.11733355,0.0048622624,4.360904e-05,1034,1001
389758603,4259850,4325386,0,0,0,0,0,0.07950107,0.0035181623,4.868831e-05,1034,1001
390797743,4259850,4325386,0,0,0,0,0,0.019303065,0.00089850527,6.7087217e-06,1034,1001
391846938,4259850,4325386,0,0,0,0,0,0.0060138293,0.00014356572,8.13604e-07,1034,1001
392781291,4259850,4325386,0,0,0,0,0,0.0043664016,5.676852e-05,1.2464373e-07,1034,1001
393825712,4259850,4325386,0,0,0,0,0,0.004636488,3.9247243e-05,1.5608911e-08,1034,1001
394759935,4259850,4325386,0,0,0,0,0,0.005040933,3.854826e-05,2.7165985e-09,1034,1001
