timestamp,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
260002404,-0.3256399,0.010740934,-0.006372283,0.94541144,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260047396,-0.32565263,0.010621541,-0.006352707,0.94540846,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260097387,-0.32569474,0.010734259,-0.006281226,0.9453932,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260152381,-0.32564238,0.01102848,-0.0062393015,0.94540817,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260202369,-0.3256732,0.010901648,-0.0063680555,0.94539815,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260247361,-0.32571414,0.010928344,-0.0062603946,0.9453844,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260302351,-0.32565996,0.0107607385,-0.0064524114,0.94540375,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260352343,-0.32569656,0.011219467,-0.0062729726,0.945387,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260402334,-0.32568297,0.010866203,-0.0063489145,0.94539535,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260447326,-0.32575545,0.011134421,-0.00635975,0.9453671,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260502317,-0.32575122,0.011339403,-0.006394262,0.9453659,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260552351,-0.32560927,0.011416682,-0.006472764,0.94541335,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260597319,-0.32577094,0.011970835,-0.006354544,0.9453516,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260652291,-0.32548574,0.012369253,-0.007046479,0.9454399,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260702281,-0.32554355,0.012659051,-0.007590033,0.9454119,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260752273,-0.32577786,0.013188478,-0.008156155,0.9453192,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260797265,-0.32596606,0.013781264,-0.009582651,0.94523245,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260852255,-0.32683837,0.015606586,-0.0115577765,0.94488066,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260902248,-0.32801312,0.018289082,-0.014458377,0.9443854,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
260947239,-0.32955694,0.021227079,-0.015799563,0.94376487,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261002231,-0.3326631,0.025982033,-0.017919764,0.94251746,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261052220,-0.33610004,0.0267809,-0.019295543,0.9412477,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261102215,-0.34000957,0.027892046,-0.018391853,0.9398284,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261147203,-0.3436291,0.02520743,-0.017114243,0.9386111,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261202194,-0.34804824,0.022485582,-0.015324471,0.9370817,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261252193,-0.3517252,0.020904938,-0.015953178,0.9357339,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261297177,-0.3549287,0.019646728,-0.014534742,0.9345739,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261352167,-0.3581785,0.016365169,-0.0112881055,0.93344146,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261402159,-0.36108646,0.012151347,-0.011093026,0.93238723,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261452150,-0.3632766,0.008395177,-0.009717812,0.9315929,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261497144,-0.36508024,0.0063946587,-0.008507946,0.93091524,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261552134,-0.36727595,0.0052835657,-0.009975513,0.9300436,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261602124,-0.3687598,0.0022401027,-0.0070300745,0.92949545,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261647115,-0.3695325,0.00014564763,-0.0065152105,0.9291949,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261702107,-0.37072855,-0.00093386084,-0.0043981043,0.9287304,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261752099,-0.3715507,-0.0012778786,-0.004424556,0.92840135,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261802096,-0.37201858,-0.0009923761,-0.003424004,0.9282185,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261847083,-0.3720249,-0.0035963138,-0.0017871672,0.9282141,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261902071,-0.37224084,-0.0027081557,-0.0049224007,0.9281192,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261952064,-0.3721006,-0.0029261382,-0.004797272,0.92817545,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
261997057,-0.37255096,-0.0025827698,-0.005416816,0.9279924,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262052046,-0.37623778,-0.0017475833,0.00011967185,0.92652154,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262102036,-0.3795304,-0.0070912996,0.009158916,0.92510676,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262152034,-0.3825628,-0.019641342,0.012217501,0.9236399,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262197019,-0.38512325,-0.03560108,0.0100327805,0.9221237,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262252011,-0.38678488,-0.056336556,0.010070802,0.92039245,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262302001,-0.3874682,-0.07292869,0.0139487125,0.9188881,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262351994,-0.38798252,-0.08423001,0.016050242,0.9176695,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262401983,-0.38892934,-0.090786554,0.014666527,0.91666615,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262452033,-0.38924825,-0.09603371,0.0146818925,0.91599554,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262501986,-0.38959032,-0.10019152,0.013445755,0.9154236,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262546994,-0.39007783,-0.10152216,0.010899002,0.91510326,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262601948,-0.3902791,-0.095235735,0.010612069,0.9156964,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262651939,-0.3908018,-0.079808004,0.014172665,0.91689897,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262696932,-0.39118093,-0.06244567,0.018297788,0.9180106,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262751922,-0.39191365,-0.039080184,0.016774787,0.9190186,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262801913,-0.39274612,-0.014782759,0.012593828,0.9194419,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262851905,-0.39344242,0.006169653,0.007175517,0.91930056,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262896898,-0.39400822,0.023933364,0.0013202769,0.9187944,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
262951887,-0.39503554,0.047673006,-0.009915704,0.9173745,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263001878,-0.39565837,0.0689598,-0.017769827,0.9156327,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263051869,-0.39600804,0.08636343,-0.026645387,0.9137884,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263101861,-0.39588588,0.09888204,-0.033169,0.9123578,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263151852,-0.39612928,0.10179003,-0.03489487,0.91186774,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263201843,-0.3964727,0.095072985,-0.031699926,0.9125599,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263246835,-0.3966153,0.08167909,-0.024785655,0.9140079,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263301826,-0.39672056,0.064491436,-0.017938266,0.9154955,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263351817,-0.39661273,0.04903466,-0.00068553287,0.91667527,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263401808,-0.39624724,0.034404177,0.016323654,0.91735387,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263451800,-0.39618394,0.021594375,0.0325375,0.91734046,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263501791,-0.395824,0.007655898,0.046819124,0.91710025,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263551782,-0.3957302,-0.0046761543,0.05636346,0.9166237,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263596774,-0.3955579,-0.016026108,0.06588371,0.91593474,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263651764,-0.39503983,-0.03271429,0.07685776,0.9148586,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263701755,-0.3944925,-0.04575128,0.08404051,0.9139036,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263751752,-0.39386263,-0.058995575,0.08969983,0.9128778,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263801745,-0.39348885,-0.06854702,0.08665945,0.91266537,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263851729,-0.39330003,-0.07029696,0.07688787,0.9134888,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263901720,-0.39391917,-0.06534275,0.061196864,0.9147749,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
263946712,-0.39407,-0.05842526,0.046189513,0.9160578,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264001703,-0.3946424,-0.046001747,0.017116137,0.91752297,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264051695,-0.39487633,-0.032869205,-0.008746612,0.9181045,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264101685,-0.3943334,-0.021080632,-0.029395323,0.9182553,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264151716,-0.3935242,-0.0066484422,-0.0487152,0.9179986,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264201722,-0.39252582,0.010449456,-0.06352809,0.9174849,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264251680,-0.39141104,0.028204758,-0.074249625,0.91678184,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264296654,-0.39006585,0.043214485,-0.080026954,0.91628426,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264351642,-0.38893425,0.053785212,-0.08448759,0.9158052,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264401634,-0.38762367,0.04909247,-0.0777322,0.9172217,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264451625,-0.38624015,0.040269308,-0.06564616,0.91917765,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264501616,-0.3854445,0.031889133,-0.047043074,0.92097926,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264551607,-0.38479823,0.021647591,-0.02514749,0.92240405,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264601598,-0.38411444,0.012332111,-0.005053152,0.92318934,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264646590,-0.38358212,0.0058583305,0.007388219,0.92345864,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264701580,-0.38296214,0.002210225,0.016663317,0.9236111,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264751573,-0.3826078,-0.00014878824,0.021718957,0.92365557,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264801564,-0.3820486,-0.0022246756,0.029104706,0.9236812,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264851554,-0.38152638,-0.0033210968,0.032394916,0.9237842,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264901545,-0.38120326,-0.002317591,0.031674013,0.92394555,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264951537,-0.38086104,-0.0023773198,0.03200973,0.924075,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
264996529,-0.38025716,-0.0028998742,0.031375866,0.924344,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265051519,-0.3798748,-0.002247042,0.029758833,0.9245565,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265101510,-0.3794329,-0.0014621891,0.027225532,0.9248175,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265151501,-0.37874228,-0.0013812727,0.025908109,0.9251385,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265201493,-0.37801036,-0.0017534803,0.024290053,0.925481,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265251484,-0.3770894,-0.001269675,0.022368003,0.9259059,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265301475,-0.37591994,-0.00037145897,0.019998584,0.92643636,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265346467,-0.3745691,0.0013602976,0.017268028,0.9270372,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265401458,-0.37263292,0.0031540405,0.015499862,0.92784405,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265451448,-0.37032822,0.0050264252,0.013913104,0.92878324,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265501441,-0.36733258,0.0062603108,0.015236716,0.9299438,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265551431,-0.3641457,0.00633266,0.017253278,0.9311607,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265601422,-0.36132184,0.006852283,0.016707325,0.9322663,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265651414,-0.35893774,0.008345148,0.0076420247,0.933293,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265696409,-0.35748574,0.014570346,-0.007162332,0.9337775,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265751396,-0.35637817,0.02263613,-0.026512334,0.93369126,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265801412,-0.35559002,0.023968723,-0.04739086,0.93313205,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265851379,-0.354951,0.025699496,-0.06150017,0.93250585,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265901370,-0.35535038,0.028886626,-0.06594848,0.9319563,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
265951361,-0.35662165,0.030074732,-0.059814323,0.93184704,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266001352,-0.35803375,0.025101839,-0.044888545,0.9322912,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266051379,-0.35972255,0.01778948,-0.028708298,0.9324479,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266101344,-0.36139342,0.007336212,-0.0070444266,0.93235797,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266151329,-0.36295706,-0.003927116,0.013123038,0.9317052,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266201321,-0.3646059,-0.01214304,0.0358096,0.93039393,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266251315,-0.36589816,-0.017576454,0.05989208,0.9285594,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266301300,-0.36800262,-0.021031557,0.070240505,0.9269294,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266351296,-0.37019947,-0.022420974,0.06865691,0.9261403,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266401282,-0.3721844,-0.019570565,0.060818523,0.92595726,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266451273,-0.37433285,-0.012997933,0.045490198,0.9260867,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266501265,-0.3760612,-0.0025587117,0.022566518,0.9263165,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266551259,-0.37735954,0.008549363,-0.0017019588,0.9260259,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266601247,-0.3779477,0.018876972,-0.028020749,0.92521024,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266651239,-0.37850443,0.028150067,-0.05342183,0.92362773,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266701230,-0.37851623,0.03409898,-0.06819667,0.922449,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266751221,-0.37853524,0.036219537,-0.067019925,0.9224466,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266801214,-0.37852594,0.032376967,-0.05670382,0.92328465,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266851203,-0.3784774,0.023880666,-0.03997235,0.92443866,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266901194,-0.3787165,0.014069516,-0.018952545,0.9252117,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
266951186,-0.37827137,0.0031836005,0.0078603495,0.925656,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267001177,-0.37816018,-0.009595263,0.02909433,0.92523324,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267051168,-0.3780504,-0.024518456,0.04222833,0.92449635,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267101160,-0.37798163,-0.044211995,0.04744243,0.92353904,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267151151,-0.37799892,-0.060016226,0.043469097,0.9228355,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267201142,-0.37826332,-0.06526228,0.029363973,0.92292774,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267251133,-0.37891626,-0.061709385,0.010762484,0.9233085,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267301162,-0.37979376,-0.055984806,-0.010915798,0.92331105,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267351118,-0.3809016,-0.04874056,-0.036482893,0.92260903,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267401107,-0.3816415,-0.038898285,-0.060059562,0.9215365,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267451097,-0.38185483,-0.025095165,-0.078564405,0.920535,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267501090,-0.38195947,-0.009862423,-0.09339333,0.91939515,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267551081,-0.38190648,0.005561683,-0.10556284,0.9181357,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267601076,-0.38202184,0.022538343,-0.11516802,0.91667217,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267651069,-0.38241246,0.040312473,-0.12122632,0.9151174,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267701054,-0.38253224,0.050969034,-0.116974585,0.9150892,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267751053,-0.38290337,0.052684262,-0.1047705,0.9163147,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267801037,-0.382973,0.04638578,-0.086423606,0.91853756,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267851033,-0.38313228,0.0376404,-0.06485461,0.92064476,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267901050,-0.3834378,0.028588392,-0.040701423,0.9222264,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
267951012,-0.38355657,0.017541345,-0.01648385,0.9232036,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268001003,-0.38372383,0.0066063004,0.005212808,0.9234095,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268050993,-0.38358617,-0.0050906977,0.03282761,0.9229074,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268100984,-0.3831447,-0.01637902,0.057116058,0.92177534,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268150975,-0.38268787,-0.026304305,0.08042314,0.9199947,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268200967,-0.3818445,-0.03521554,0.10453572,0.9176203,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268250958,-0.38079727,-0.041356936,0.12686536,0.91497993,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268300949,-0.37992418,-0.04620585,0.14750244,0.9120119,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268350941,-0.37875882,-0.04502965,0.16428271,0.90968424,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268400949,-0.37792692,-0.041850336,0.17464867,0.90824974,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268450923,-0.37838787,-0.036000922,0.16960108,0.90926456,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268500914,-0.37915206,-0.027398182,0.15706432,0.9114954,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268550906,-0.38018295,-0.018043572,0.13997869,0.91407955,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268600896,-0.3810859,-0.008076093,0.12013813,0.9166653,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268650888,-0.38166907,0.0026341965,0.09749518,0.91913897,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268700879,-0.3821099,0.01328293,0.07283539,0.92114633,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268750870,-0.38216716,0.024897577,0.044686913,0.9226762,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268800906,-0.38199803,0.03516603,0.021451622,0.9232447,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268850853,-0.38174495,0.03892693,-0.0010427961,0.923447,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268900844,-0.38162392,0.038590934,-0.024129601,0.9231965,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
268950841,-0.38134736,0.034552123,-0.04425106,0.9227255,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269000826,-0.38083613,0.02892258,-0.061119862,0.9221669,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269050818,-0.38049853,0.02209951,-0.078590766,0.92117095,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269100809,-0.38000157,0.012981615,-0.094742455,0.9200295,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269150800,-0.3796632,0.0053763953,-0.10679677,0.91892415,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269200791,-0.3797979,0.0030024478,-0.109455965,0.91856635,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269250783,-0.38035312,0.0047052065,-0.10348731,0.9190212,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269300774,-0.3812336,0.008576023,-0.09065915,0.91998285,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269350765,-0.3819717,0.011142566,-0.07241415,0.92126524,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269400756,-0.38277003,0.010012256,-0.05030924,0.9224185,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269450748,-0.38287508,0.004574932,-0.03002021,0.9233009,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269500742,-0.38301677,0.0019215683,-0.01908714,0.9235422,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269550730,-0.38322228,-0.0009676962,-0.004634047,0.923644,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269600721,-0.38337186,-0.0037831657,0.005441604,0.9235704,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269650713,-0.38365898,-0.003892068,0.008456999,0.92342794,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
269700752,-0.38364813,-0.0062954486,0.014964443,0.9233367,0.9999948,-4.610795e-10,1.5842416e-09,0.0032373846,3
