timestamp,voltage5v_v,voltage3v3_v,v3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc
275352081,5.017676,3.3322265,1,0,1,0,1,0,0
275842157,5.019287,3.3338377,1,0,1,0,1,0,0
276352113,5.0466795,3.3306153,1,0,1,0,1,0,0
276852081,5.0499024,3.3370605,1,0,1,0,1,0,0
277352285,5.030566,3.3322265,1,0,1,0,1,0,0
277852232,5.040234,3.3322265,1,0,1,0,1,0,0
278352084,5.057959,3.3322265,1,0,1,0,1,0,0
278852139,5.0225096,3.3338377,1,0,1,0,1,0,0
279342080,5.057959,3.3354492,1,0,1,0,1,0,0
279852095,5.0724607,3.3338377,1,0,1,0,1,0,0
280352153,5.0273438,3.3322265,1,0,1,0,1,0,0
280852081,5.0466795,3.3306153,1,0,1,0,1,0,0
281352086,5.040234,3.3338377,1,0,1,0,1,0,0
281852081,5.033789,3.3322265,1,0,1,0,1,0,0
282352084,5.0450683,3.3338377,1,0,1,0,1,0,0
282842111,5.0354004,3.3322265,1,0,1,0,1,0,0
283342111,5.053125,3.3338377,1,0,1,0,1,0,0
283852081,5.0740724,3.3354492,1,0,1,0,1,0,0
284352320,4.9967284,3.3338377,1,0,1,0,1,0,0
284852217,5.0225096,3.3338377,1,0,1,0,1,0,0
285352082,5.0499024,3.3322265,1,0,1,0,1,0,0
285852124,5.040234,3.3322265,1,0,1,0,1,0,0
286342085,5.0660157,3.3338377,1,0,1,0,1,0,0
286852087,5.033789,3.3338377,1,0,1,0,1,0,0
287352081,5.043457,3.3338377,1,0,1,0,1,0,0
287852081,5.033789,3.3338377,1,0,1,0,1,0,0
288352080,5.0482907,3.3338377,1,0,1,0,1,0,0
288852081,5.043457,3.3338377,1,0,1,0,1,0,0
289352084,5.017676,3.3322265,1,0,1,0,1,0,0
289842081,5.0273438,3.3370605,1,0,1,0,1,0,0
290352096,5.040234,3.3370605,1,0,1,0,1,0,0
290853068,5.041846,3.3290038,1,0,1,0,1,0,0
291353160,5.057959,3.3354492,1,0,1,0,1,0,0
291852789,5.0499024,3.3338377,1,0,1,0,1,0,0
292352630,5.0273438,3.3354492,1,0,1,0,1,0,0
292852689,5.0273438,3.3322265,1,0,1,0,1,0,0
293342687,5.0450683,3.3322265,1,0,1,0,1,0,0
293852384,5.0321774,3.3338377,1,0,1,0,1,0,0
294352250,5.053125,3.3354492,1,0,1,0,1,0,0
294852489,5.054736,3.3322265,1,0,1,0,1,0,0
295352263,5.0499024,3.3338377,1,0,1,0,1,0,0
295852084,5.033789,3.3322265,1,0,1,0,1,0,0
296352099,5.0563474,3.3338377,1,0,1,0,1,0,0
296842157,5.0466795,3.3354492,1,0,1,0,1,0,0
297352084,5.0354004,3.3370605,1,0,1,0,1,0,0
297852184,5.0354004,3.3338377,1,0,1,0,1,0,0
298352215,5.054736,3.3322265,1,0,1,0,1,0,0
298852085,5.0450683,3.3338377,1,0,1,0,1,0,0
299352146,5.041846,3.3322265,1,0,1,0,1,0,0
299852137,5.0450683,3.3338377,1,0,1,0,1,0,0
300342087,5.003174,3.3322265,1,0,1,0,1,0,0
300852140,5.0499024,3.3322265,1,0,1,0,1,0,0
301352081,5.0370116,3.3322265,1,0,1,0,1,0,0
301852091,5.0466795,3.3354492,1,0,1,0,1,0,0
302352090,5.033789,3.3338377,1,0,1,0,1,0,0
302852081,5.0499024,3.3338377,1,0,1,0,1,0,0
303352111,5.040234,3.3354492,1,0,1,0,1,0,0
303842080,5.040234,3.3338377,1,0,1,0,1,0,0
304342174,5.041846,3.3338377,1,0,1,0,1,0,0
304852272,5.0321774,3.3322265,1,0,1,0,1,0,0
305352188,5.040234,3.3322265,1,0,1,0,1,0,0
305852080,5.038623,3.3338377,1,0,1,0,1,0,0
306352137,5.0208983,3.3354492,1,0,1,0,1,0,0
306852082,5.043457,3.3338377,1,0,1,0,1,0,0
307342082,5.0370116,3.3338377,1,0,1,0,1,0,0
307852086,5.038623,3.3370605,1,0,1,0,1,0,0
308352080,5.040234,3.3322265,1,0,1,0,1,0,0
308852080,5.053125,3.3338377,1,0,1,0,1,0,0
309352082,5.043457,3.3322265,1,0,1,0,1,0,0
309852111,5.0450683,3.3322265,1,0,1,0,1,0,0
310342083,5.0321774,3.3338377,1,0,1,0,1,0,0
310842220,5.0225096,3.3338377,1,0,1,0,1,0,0
311352206,5.0450683,3.3338377,1,0,1,0,1,0,0
311852201,5.062793,3.3338377,1,0,1,0,1,0,0
312352135,5.038623,3.3338377,1,0,1,0,1,0,0
312852086,5.0370116,3.3338377,1,0,1,0,1,0,0
313352197,5.0370116,3.3322265,1,0,1,0,1,0,0
313852147,5.0321774,3.3322265,1,0,1,0,1,0,0
314342084,5.043457,3.3354492,1,0,1,0,1,0,0
314852084,5.041846,3.3338377,1,0,1,0,1,0,0
315352209,5.0466795,3.3370605,1,0,1,0,1,0,0
315852202,5.057959,3.3322265,1,0,1,0,1,0,0
316352112,5.0225096,3.3370605,1,0,1,0,1,0,0
316852083,5.028955,3.3290038,1,0,1,0,1,0,0
317352973,5.0225096,3.3322265,1,0,1,0,1,0,0
317843458,5.0466795,3.3338377,1,0,1,0,1,0,0
318352674,5.0563474,3.3306153,1,0,1,0,1,0,0
318852658,5.0660157,3.3338377,1,0,1,0,1,0,0
319352730,5.041846,3.3322265,1,0,1,0,1,0,0
319852450,5.019287,3.3338377,1,0,1,0,1,0,0
320352244,5.040234,3.3354492,1,0,1,0,1,0,0
320852112,5.054736,3.3322265,1,0,1,0,1,0,0
321352262,5.019287,3.3354492,1,0,1,0,1,0,0
321852095,5.0499024,3.3322265,1,0,1,0,1,0,0
322352117,5.0660157,3.3322265,1,0,1,0,1,0,0
322852080,5.0450683,3.3322265,1,0,1,0,1,0,0
323352208,5.028955,3.3338377,1,0,1,0,1,0,0
323852099,5.0321774,3.3338377,1,0,1,0,1,0,0
324352093,5.0208983,3.3338377,1,0,1,0,1,0,0
324842091,5.0257325,3.3338377,1,0,1,0,1,0,0
325342218,5.0563474,3.3354492,1,0,1,0,1,0,0
325852086,4.999951,3.3322265,1,0,1,0,1,0,0
326352083,5.053125,3.3338377,1,0,1,0,1,0,0
326852082,5.0450683,3.3338377,1,0,1,0,1,0,0
327352088,5.0354004,3.3322265,1,0,1,0,1,0,0
327852088,5.0660157,3.3322265,1,0,1,0,1,0,0
328342083,5.0499024,3.3322265,1,0,1,0,1,0,0
328852090,5.0450683,3.3322265,1,0,1,0,1,0,0
329352194,5.0273438,3.3354492,1,0,1,0,1,0,0
329852149,5.0563474,3.3338377,1,0,1,0,1,0,0
330352082,5.0563474,3.3322265,1,0,1,0,1,0,0
330852104,5.062793,3.3354492,1,0,1,0,1,0,0
331352079,5.040234,3.3338377,1,0,1,0,1,0,0
331842080,5.062793,3.3354492,1,0,1,0,1,0,0
332352083,5.0321774,3.3322265,1,0,1,0,1,0,0
332852158,5.0595703,3.3338377,1,0,1,0,1,0,0
333352165,5.0450683,3.3338377,1,0,1,0,1,0,0
333852081,5.0225096,3.3354492,1,0,1,0,1,0,0
334352081,5.064404,3.3290038,1,0,1,0,1,0,0
334852127,5.033789,3.3354492,1,0,1,0,1,0,0
335342315,5.062793,3.3354492,1,0,1,0,1,0,0
335852154,5.033789,3.3338377,1,0,1,0,1,0,0
336352083,5.038623,3.3338377,1,0,1,0,1,0,0
336852084,5.0063963,3.3338377,1,0,1,0,1,0,0
337352087,5.033789,3.3338377,1,0,1,0,1,0,0
337852087,5.0499024,3.3322265,1,0,1,0,1,0,0
338352080,5.067627,3.3338377,1,0,1,0,1,0,0
338842161,5.0370116,3.3338377,1,0,1,0,1,0,0
339342081,5.0466795,3.3322265,1,0,1,0,1,0,0
339852081,5.019287,3.3338377,1,0,1,0,1,0,0
340352116,5.040234,3.3322265,1,0,1,0,1,0,0
340852080,5.0724607,3.3306153,1,0,1,0,1,0,0
341353054,5.0370116,3.3338377,1,0,1,0,1,0,0
341852920,5.064404,3.3354492,1,0,1,0,1,0,0
342343026,5.0450683,3.3322265,1,0,1,0,1,0,0
342852512,5.0515137,3.3322265,1,0,1,0,1,0,0
343352471,5.040234,3.3322265,1,0,1,0,1,0,0
343852545,5.057959,3.3322265,1,0,1,0,1,0,0
344352370,5.0208983,3.3290038,1,0,1,0,1,0,0
344852088,5.043457,3.3338377,1,0,1,0,1,0,0
345352295,5.0450683,3.3354492,1,0,1,0,1,0,0
345852181,5.033789,3.3338377,1,0,1,0,1,0,0
346352109,5.0450683,3.3306153,1,0,1,0,1,0,0
346852231,5.043457,3.3354492,1,0,1,0,1,0,0
347352172,5.0450683,3.3322265,1,0,1,0,1,0,0
347852105,5.033789,3.3354492,1,0,1,0,1,0,0
348352082,5.0595703,3.3338377,1,0,1,0,1,0,0
348852086,5.0370116,3.3354492,1,0,1,0,1,0,0
349342080,5.040234,3.3338377,1,0,1,0,1,0,0
349852093,5.0595703,3.3338377,1,0,1,0,1,0,0
350352079,5.024121,3.3338377,1,0,1,0,1,0,0
350852182,5.0482907,3.3322265,1,0,1,0,1,0,0
351352137,5.041846,3.3322265,1,0,1,0,1,0,0
351852110,5.019287,3.3338377,1,0,1,0,1,0,0
352352104,5.030566,3.3306153,1,0,1,0,1,0,0
352842161,5.0595703,3.3354492,1,0,1,0,1,0,0
353352174,5.0466795,3.3354492,1,0,1,0,1,0,0
353852080,5.0708494,3.3338377,1,0,1,0,1,0,0
354352079,5.064404,3.3322265,1,0,1,0,1,0,0
354852085,5.0273438,3.3338377,1,0,1,0,1,0,0
355352081,5.041846,3.3322265,1,0,1,0,1,0,0
355852081,5.053125,3.3338377,1,0,1,0,1,0,0
356342081,5.0660157,3.3322265,1,0,1,0,1,0,0
356852106,5.0482907,3.3322265,1,0,1,0,1,0,0
357352113,5.0515137,3.3322265,1,0,1,0,1,0,0
357852082,5.0611815,3.3306153,1,0,1,0,1,0,0
358352211,5.0482907,3.3322265,1,0,1,0,1,0,0
358852294,5.033789,3.3322265,1,0,1,0,1,0,0
359352084,5.043457,3.3338377,1,0,1,0,1,0,0
359842080,5.043457,3.3338377,1,0,1,0,1,0,0
360352083,5.0660157,3.3322265,1,0,1,0,1,0,0
360852083,5.0466795,3.3322265,1,0,1,0,1,0,0
361352135,5.0015626,3.3354492,1,0,1,0,1,0,0
361852081,5.053125,3.3338377,1,0,1,0,1,0,0
362352085,5.041846,3.3338377,1,0,1,0,1,0,0
362852112,5.0499024,3.3322265,1,0,1,0,1,0,0
363342087,5.0482907,3.3273926,1,0,1,0,1,0,0
363852975,5.0611815,3.3338377,1,0,1,0,1,0,0
364353022,5.043457,3.3338377,1,0,1,0,1,0,0
364852656,5.0450683,3.3322265,1,0,1,0,1,0,0
365352703,5.0563474,3.3306153,1,0,1,0,1,0,0
365852592,5.019287,3.3338377,1,0,1,0,1,0,0
366352300,5.0611815,3.3322265,1,0,1,0,1,0,0
366842106,5.053125,3.3338377,1,0,1,0,1,0,0
367342083,5.0450683,3.3322265,1,0,1,0,1,0,0
367852106,5.040234,3.3322265,1,0,1,0,1,0,0
368352111,5.0466795,3.3338377,1,0,1,0,1,0,0
368852084,5.0257325,3.3322265,1,0,1,0,1,0,0
369352253,5.062793,3.3322265,1,0,1,0,1,0,0
369852160,5.033789,3.345117,1,0,1,0,1,0,0
370342083,5.0321774,3.3338377,1,0,1,0,1,0,0
370852082,5.038623,3.3322265,1,0,1,0,1,0,0
371352080,5.0354004,3.3306153,1,0,1,0,1,0,0
371852241,5.0370116,3.3306153,1,0,1,0,1,0,0
372352081,5.053125,3.3338377,1,0,1,0,1,0,0
372852081,5.0482907,3.3338377,1,0,1,0,1,0,0
373352138,5.062793,3.3322265,1,0,1,0,1,0,0
373842114,5.053125,3.3354492,1,0,1,0,1,0,0
374342180,5.0756836,3.338672,1,0,1,0,1,0,0
374852169,5.019287,3.3322265,1,0,1,0,1,0,0
375352082,5.040234,3.3322265,1,0,1,0,1,0,0
375852145,5.0660157,3.3338377,1,0,1,0,1,0,0
376352082,5.0208983,3.3338377,1,0,1,0,1,0,0
376852082,5.041846,3.3322265,1,0,1,0,1,0,0
377342086,5.0466795,3.3338377,1,0,1,0,1,0,0
377852084,5.043457,3.3322265,1,0,1,0,1,0,0
378352115,5.0450683,3.3354492,1,0,1,0,1,0,0
378852080,5.0466795,3.3338377,1,0,1,0,1,0,0
379352080,5.019287,3.3273926,1,0,1,0,1,0,0
379852293,5.053125,3.3322265,1,0,1,0,1,0,0
380352101,4.9983397,3.3338377,1,0,1,0,1,0,0
380842082,5.0660157,3.3338377,1,0,1,0,1,0,0
381342083,5.053125,3.3338377,1,0,1,0,1,0,0
381852088,5.0611815,3.3338377,1,0,1,0,1,0,0
382352081,5.016064,3.3322265,1,0,1,0,1,0,0
382852080,5.062793,3.3322265,1,0,1,0,1,0,0
383352080,5.041846,3.3338377,1,0,1,0,1,0,0
383852196,5.019287,3.3322265,1,0,1,0,1,0,0
384342110,5.043457,3.3354492,1,0,1,0,1,0,0
384852965,5.0563474,3.3322265,1,0,1,0,1,0,0
385353040,5.041846,3.3354492,1,0,1,0,1,0,0
385852845,5.0595703,3.3322265,1,0,1,0,1,0,0
386352565,5.041846,3.3322265,1,0,1,0,1,0,0
386852448,5.0466795,3.3338377,1,0,1,0,1,0,0
387352652,5.0321774,3.3306153,1,0,1,0,1,0,0
387852290,5.053125,3.3338377,1,0,1,0,1,0,0
388352092,5.0482907,3.3338377,1,0,1,0,1,0,0
388852085,5.064404,3.3322265,1,0,1,0,1,0,0
389352139,5.038623,3.3322265,1,0,1,0,1,0,0
389852085,5.054736,3.3338377,1,0,1,0,1,0,0
390352196,5.033789,3.3338377,1,0,1,0,1,0,0
390842089,5.0595703,3.3306153,1,0,1,0,1,0,0
391342087,5.038623,3.3322265,1,0,1,0,1,0,0
391852090,5.0482907,3.3322265,1,0,1,0,1,0,0
392352082,5.0499024,3.3322265,1,0,1,0,1,0,0
392852139,5.041846,3.3322265,1,0,1,0,1,0,0
393352082,5.040234,3.3322265,1,0,1,0,1,0,0
393852081,5.040234,3.3338377,1,0,1,0,1,0,0
394352112,4.9822264,3.3322265,1,0,1,0,1,0,0
394842079,5.014453,3.3354492,1,0,1,0,1,0,0
