timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2]
290843429,290843172,3932170,3.9882612,-0.80301523,-0.45250413,43.310894,0,0,0,0
291844489,291844243,3932170,-11.828314,13.453977,0.4592079,43.408813,0,0,0,0
292845547,292845300,3932170,4.7658978,-6.632417,8.931331,43.310894,0,0,0,0
293842876,293842620,3932170,-3.7383065,2.3697808,-12.508746,43.35985,0,0,0,0
294843931,294843689,3932170,-2.47752,14.276147,-46.869373,43.70257,0,0,0,0
295845028,295844782,3932170,-4.4843397,-8.098627,23.144749,43.310894,0,0,0,0
296842348,296842099,3932170,-11.816343,0.18052281,1.6199169,43.212975,0,0,0,0
297843363,297843119,3932170,-9.284714,-11.213004,-14.451402,43.310894,0,0,0,0
298844425,298844181,3932170,-0.2063802,-17.1444,10.26538,43.310894,0,0,0,0
299845488,299845242,3932170,-0.6584055,11.534785,-11.360487,43.164017,0,0,0,0
300842802,300842554,3932170,5.351999,4.520732,-14.734397,43.212975,0,0,0,0
301843856,301843613,3932170,4.568616,14.242628,-18.141346,43.212975,0,0,0,0
302844926,302844677,3932170,0.49559975,-9.961795,-30.270851,43.310894,0,0,0,0
303842229,303841986,3932170,3.8742974,1.8128896,-16.329893,43.164017,0,0,0,0
304843289,304843041,3932170,-8.190564,8.412746,-31.034122,43.066097,0,0,0,0
305844346,305844097,3932170,5.7537456,5.1815314,30.647697,43.408813,0,0,0,0
306845408,306845157,3932170,-5.3524776,7.1701555,-39.332428,42.968178,0,0,0,0
307842707,307842462,3932170,-10.191639,5.7211847,-19.784727,43.212975,0,0,0,0
308843767,308843517,3932170,4.879383,5.9673085,15.656164,42.968178,0,0,0,0
309844830,309844574,3932170,-5.0646944,-9.821973,-2.2663515,42.968178,0,0,0,0
310842123,310841877,3932170,3.7359123,-6.209123,-16.26046,42.968178,0,0,0,0
311843181,311842931,3932170,0.76901764,21.898808,-9.964667,43.164017,0,0,0,0
312844244,312843985,3932170,5.853823,7.3913794,-17.439844,43.212975,0,0,0,0
313845280,313845036,3932170,-3.854186,8.82407,-24.808718,42.968178,0,0,0,0
314842587,314842339,3932170,-1.5868769,-11.051157,-23.2884,42.87026,0,0,0,0
315843691,315843430,3932170,-4.022738,9.716628,-12.023681,42.77234,0,0,0,0
316844682,316844441,3932170,1.1233594,5.8475986,-10.127953,42.968178,0,0,0,0
317841991,317841746,3932170,-0.8365341,-2.2802377,-2.2936451,42.77234,0,0,0,0
318844294,318844040,3932170,-9.60841,-3.5218706,12.092634,42.821297,0,0,0,0
319844089,319843840,3932170,1.2210429,3.4112587,4.4680595,42.968178,0,0,0,0
320845136,320844887,3932170,-6.205771,-1.619438,-20.985657,42.821297,0,0,0,0
321842441,321842188,3932170,2.6369739,-2.1916523,-22.720018,42.87026,0,0,0,0
322843481,322843232,3932170,-9.174581,-2.2720973,-3.665044,42.87026,0,0,0,0
323844528,323844279,3932170,11.315476,3.1632195,5.081454,42.67442,0,0,0,0
324841827,324841575,3932170,-4.726633,-4.807557,-15.430152,42.77234,0,0,0,0
325842864,325842619,3932170,-2.7327418,-14.647726,-17.053421,42.77234,0,0,0,0
326843953,326843701,3932170,-2.1408951,-2.7456706,-11.060734,42.821297,0,0,0,0
327844954,327844707,3932170,-5.892609,3.9312792,-0.824563,42.67442,0,0,0,0
328843503,328843251,3932170,1.0251971,2.4363399,-21.637838,42.52754,0,0,0,0
329843291,329843042,3932170,-10.59147,-1.9043481,-17.826748,42.821297,0,0,0,0
330844338,330844084,3932170,-1.3900735,1.2919114,-16.990213,42.52754,0,0,0,0
331842869,331842625,3932170,-13.318944,-3.2053573,0.93613285,42.77234,0,0,0,0
332843911,332843666,3932170,5.0517654,-23.597252,2.2965183,42.625458,0,0,0,0
333844962,333844707,3932170,-6.3575635,-2.5354595,-23.164381,42.67442,0,0,0,0
334845993,334845747,3932170,-7.3698316,-12.450328,-30.542353,42.52754,0,0,0,0
335843283,335843033,3932170,1.0266337,8.403648,11.122025,42.52754,0,0,0,0
336844338,336844076,3932170,3.1737537,-0.039264906,-36.021725,42.331703,0,0,0,0
337845351,337845108,3932170,4.24492,4.210443,-7.851066,42.47858,0,0,0,0
338842643,338842395,3932170,4.205176,8.562144,-6.374323,42.47858,0,0,0,0
339844924,339844681,3932170,-9.97999,-7.374141,-15.180196,42.67442,0,0,0,0
340844713,340844465,3932170,7.0073495,4.3732486,10.014467,42.47858,0,0,0,0
341845761,341845503,3932170,-3.7201107,2.789724,-23.400927,42.625458,0,0,0,0
342843050,342842788,3932170,2.822764,-24.859476,-17.202818,42.233784,0,0,0,0
343844065,343843818,3932170,-2.103067,-14.463852,6.3178196,42.331703,0,0,0,0
344845126,344844883,3932170,0.48267108,-6.5309033,-4.255933,42.331703,0,0,0,0
345843630,345843383,3932170,3.6157236,21.720676,-16.404593,42.086903,0,0,0,0
346843404,346843164,3932170,-4.3928814,1.6448165,-7.33344,42.331703,0,0,0,0
347844445,347844196,3932170,-14.645811,-8.067502,-28.068186,42.47858,0,0,0,0
348845477,348845225,3932170,-5.136041,-16.031574,0.45058876,42.086903,0,0,0,0
349842763,349842506,3932170,-9.504502,-6.325481,-35.014244,42.28274,0,0,0,0
350843793,350843535,3932170,8.552089,0.7963115,0.866701,42.28274,0,0,0,0
351844824,351844563,3932170,4.7127466,-6.825869,11.822568,42.086903,0,0,0,0
352842098,352841842,3932170,6.2354593,19.136375,-14.607504,42.47858,0,0,0,0
353843115,353842869,3932170,-0.809719,6.826348,-17.267462,42.233784,0,0,0,0
354844144,354843895,3932170,-6.3776746,3.6099775,-21.649809,41.940025,0,0,0,0
355845202,355844943,3932170,3.5185187,-21.12979,17.612226,42.086903,0,0,0,0
356842443,356842196,3932170,0.3145981,8.499416,-15.7821,42.086903,0,0,0,0
357843468,357843221,3932170,5.7187905,3.8862684,-10.63648,42.086903,0,0,0,0
358844504,358844252,3932170,5.920382,-10.251014,-6.7229185,42.233784,0,0,0,0
359841775,359841519,3932170,1.9115307,-5.9673085,-10.443029,42.086903,0,0,0,0
360842799,360842542,3932170,-11.034876,1.7099389,-36.550842,41.940025,0,0,0,0
361843839,361843575,3932170,3.2288203,-8.474996,-27.97816,42.135864,0,0,0,0
362844842,362844591,3932170,1.0046071,4.23247,-20.336828,42.086903,0,0,0,0
363843368,363843107,3932170,8.530062,25.259308,-7.40766,42.086903,0,0,0,0
364844381,364844128,3932170,-0.06703765,9.48918,-26.386017,41.793144,0,0,0,0
365845400,365845149,3932170,-3.0133421,-12.062468,-1.1688493,42.086903,0,0,0,0
366842664,366842416,3932170,4.430231,-23.019293,1.2114661,41.988983,0,0,0,0
367843675,367843434,3932170,2.8007374,-12.910015,-19.94801,41.793144,0,0,0,0
368844697,368844452,3932170,-2.2773647,1.0860099,4.2339063,42.086903,0,0,0,0
369845714,369845469,3932170,-3.4002454,19.817766,-2.7902026,42.086903,0,0,0,0
370842983,370842741,3932170,7.267839,9.471941,-11.222103,41.793144,0,0,0,0
371843996,371843753,3932170,10.924264,15.575239,-14.039121,41.744186,0,0,0,0
372845015,372844768,3932170,12.23485,-8.025364,-17.4001,41.744186,0,0,0,0
373842285,373842035,3932170,-0.18531121,6.664979,-12.005485,41.793144,0,0,0,0
374843299,374843048,3932170,5.4721875,0.34476504,-23.820871,41.744186,0,0,0,0
375844365,375844114,3932170,0.16663644,-6.9858017,-12.87889,41.744186,0,0,0,0
376845337,376845075,3932170,-0.47596732,-5.5775323,0.9150639,41.891064,0,0,0,0
377842585,377842337,3932170,-7.420589,-11.477803,-13.711115,41.793144,0,0,0,0
378843596,378843349,3932170,4.2415676,16.090952,-36.268806,41.744186,0,0,0,0
379844630,379844366,3932170,-2.0527885,-0.85616654,-31.583353,41.891064,0,0,0,0
380841866,380841622,3932170,16.675615,10.3214035,-1.6845604,41.744186,0,0,0,0
381844157,381843907,3932170,-11.521378,7.9286385,-26.568935,41.69523,0,0,0,0
382845136,382844891,3932170,-3.2858024,-0.4429273,14.6008,41.69523,0,0,0,0
383844895,383844650,3932170,1.5337257,8.508993,-13.340971,41.59731,0,0,0,0
384843424,384843164,3932170,-14.463852,-6.4815826,-57.872166,41.744186,0,0,0,0
385844421,385844173,3932170,-12.973222,-4.1908107,-7.6264906,41.548347,0,0,0,0
386845421,386845175,3932170,-7.600633,-23.529736,-1.820551,41.548347,0,0,0,0
387842694,387842433,3932170,-5.4721875,-3.5707126,-1.9254171,41.548347,0,0,0,0
388843679,388843438,3932170,-15.833335,19.003258,-5.1609416,41.548347,0,0,0,0
389844689,389844444,3932170,1.2966998,-3.7861905,8.720161,41.450428,0,0,0,0
390841956,390841702,3932170,3.292985,0.010055648,9.339302,41.450428,0,0,0,0
391842951,391842704,3932170,3.2771833,0.062249243,9.295249,41.40147,0,0,0,0
392843954,392843707,3932170,3.269043,0.071347214,9.257421,41.25459,0,0,0,0
393844958,393844710,3932170,3.2915487,0.07182605,9.306262,41.40147,0,0,0,0
394842209,394841966,3932170,3.3164485,0.053630117,9.312009,41.450428,0,0,0,0
