timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
264808423,264788245,3997730,65.39477,40.73,100541.99,1.1946052
265019368,265001593,3997730,65.43704,40.73,100541.5,1.1945994
265240209,265217577,3997730,65.31021,40.719997,100543.0,1.1946172
265451199,265431085,3997730,65.37363,40.73,100542.25,1.1946082
265612483,265591851,3997730,65.27058,40.73,100543.49,1.194623
265802773,265780101,3997730,65.5216,40.73,100540.49,1.1945873
266013773,265993652,3997730,65.37363,40.73,100542.24,1.1946082
266224751,266207127,3997730,65.37363,40.73,100542.25,1.1946082
266445759,266423131,3997730,65.246796,40.739998,100543.74,1.194626
266606514,266583780,3997730,65.35249,40.73,100542.5,1.1946112
266817419,266797307,3997730,65.43704,40.73,100541.5,1.1945994
267028437,267010808,3997730,65.16489,40.73,100544.75,1.194638
267249447,267226822,3997730,65.35249,40.73,100542.5,1.1946112
267410288,267387602,3997730,65.49782,40.73,100540.75,1.1945904
267621181,267601042,3997730,65.51895,40.739998,100540.5,1.1945875
267832271,267814600,3997730,65.16489,40.739998,100544.74,1.1946379
268053280,268030654,3997730,65.37363,40.739998,100542.25,1.1946082
268214112,268191462,3997730,64.87159,40.739998,100548.25,1.1946795
268425096,268404895,3997730,65.33135,40.739998,100542.75,1.1946142
268635951,268618275,3997730,65.18603,40.739998,100544.49,1.1946349
268796778,268779153,3997730,65.143745,40.739998,100544.99,1.1946409
269017871,268995233,3997730,65.39477,40.739998,100542.0,1.1946052
269228846,269208666,3997730,65.20716,40.739998,100544.24,1.1946319
269439819,269422055,3997730,65.2283,40.75,100543.99,1.194629
269600508,269582886,3997730,65.10147,40.739998,100545.49,1.1946467
269821865,269798784,3997730,65.10147,40.75,100545.49,1.1946467
270042542,270024870,3997730,65.016914,40.75,100546.5,1.1946588
270203185,270185543,3997730,64.87159,40.75,100548.25,1.1946795
270424230,270401557,3997730,65.246796,40.75,100543.74,1.194626
270635162,270615018,3997730,65.10147,40.75,100545.49,1.1946467
270846205,270828541,3997730,65.2283,40.75,100543.99,1.194629
271006850,270989212,3997730,65.20716,40.75,100544.24,1.1946319
271227991,271205278,3997730,64.97464,40.75,100547.0,1.1946647
271438906,271418763,3997730,65.20716,40.75,100544.24,1.1946319
271649846,271632219,3997730,64.87159,40.75,100548.25,1.1946795
271810469,271792829,3997730,65.27058,40.75,100543.49,1.194623
272031523,272008905,3997730,65.31021,40.75,100543.0,1.1946172
272242558,272222423,3997730,65.16489,40.75,100544.74,1.1946379
272403284,272383166,3997730,65.33135,40.75,100542.75,1.1946142
272614377,272596728,3997730,64.9535,40.75,100547.25,1.1946677
272835301,272812664,3997730,65.038055,40.75,100546.25,1.1946558
272996853,272973568,3997730,65.10147,40.75,100545.49,1.1946467
273217309,273199657,3997730,65.35249,40.75,100542.49,1.1946111
273438332,273415684,3997730,65.122604,40.75,100545.24,1.1946439
273649280,273629152,3997730,65.122604,40.75,100545.24,1.1946439
273809896,273789738,3997730,65.31021,40.75,100542.99,1.194617
274020949,274003328,3997730,65.49782,40.75,100540.75,1.1945904
274241978,274219356,3997730,65.246796,40.76,100543.74,1.194626
274402780,274380108,3997730,65.35249,40.75,100542.5,1.1946112
274613646,274593503,3997730,65.246796,40.75,100543.74,1.194626
274824663,274807038,3997730,65.2283,40.76,100543.99,1.194629
275045699,275023012,3997730,65.20716,40.75,100544.24,1.1946319
275206526,275183899,3997730,65.33135,40.75,100542.74,1.194614
275417559,275397329,3997730,65.28907,40.75,100543.25,1.1946201
275628462,275610775,3997730,65.47668,40.75,100541.0,1.1945934
275849495,275826836,3997730,65.246796,40.75,100543.74,1.194626
276010377,275987664,3997730,65.582375,40.75,100539.75,1.1945785
276221308,276201145,3997730,65.05919,40.75,100546.0,1.1946528
276432141,276414500,3997730,65.35249,40.75,100542.5,1.1946112
276653193,276630529,3997730,65.56123,40.75,100540.0,1.1945815
276814008,276791381,3997730,65.54009,40.75,100540.25,1.1945845
277025343,277004827,3997730,65.16489,40.75,100544.74,1.1946379
277195729,277178096,3997730,65.43704,40.75,100541.49,1.1945993
277416905,277394220,3997730,65.20716,40.75,100544.24,1.1946319
277627879,277607736,3997730,65.51895,40.75,100540.5,1.1945875
277838953,277821278,3997730,65.29172,40.75,100543.24,1.19462
277999682,277982013,3997730,65.45818,40.75,100541.25,1.1945964
278220730,278197967,3997730,65.45818,40.75,100541.25,1.1945964
278431713,278411527,3997730,65.37363,40.75,100542.25,1.1946082
278642698,278625090,3997730,65.26794,40.75,100543.5,1.1946231
278803530,278785909,3997730,65.77261,40.75,100537.49,1.1945517
279024582,279001831,3997730,65.51895,40.739998,100540.5,1.1945875
279245645,279221387,3997730,65.8466,40.739998,100536.59,1.1945411
279406439,279388787,3997730,65.709206,40.739998,100538.24,1.1945606
279627321,279604692,3997730,65.49782,40.75,100540.75,1.1945904
279838304,279818186,3997730,65.35249,40.739998,100542.49,1.1946111
280049424,280031659,3997730,65.87567,40.739998,100536.25,1.1945369
280209976,280192369,3997730,65.62465,40.739998,100539.24,1.1945726
280431054,280408392,3997730,65.814896,40.739998,100536.99,1.1945457
280642139,280621981,3997730,65.66692,40.739998,100538.74,1.1945666
280853085,280835426,3997730,65.60351,40.739998,100539.5,1.1945755
281013769,280996092,3997730,65.76997,40.739998,100537.5,1.1945518
281194867,281171964,3997730,65.87567,40.739998,100536.24,1.1945369
281415721,281398099,3997730,65.62465,40.739998,100539.24,1.1945726
281636639,281614021,3997730,65.45818,40.739998,100541.25,1.1945964
281847670,281827380,3997730,65.39477,40.739998,100542.0,1.1946052
282008296,281988185,3997730,65.43704,40.739998,100541.5,1.1945994
282219240,282201629,3997730,65.49782,40.73,100540.75,1.1945904
282440359,282417704,3997730,65.66692,40.739998,100538.74,1.1945666
282651254,282631050,3997730,65.56123,40.73,100540.0,1.1945815
282811968,282791819,3997730,65.33135,40.73,100542.74,1.194614
283022938,283005324,3997730,65.47668,40.73,100541.0,1.1945934
283244472,283221374,3997730,65.39477,40.73,100542.0,1.1946052
283414893,283394635,3997730,65.582375,40.73,100539.75,1.1945785
283625784,283608101,3997730,65.37363,40.73,100542.25,1.1946082
283846682,283824025,3997730,65.60351,40.73,100539.49,1.1945754
284007575,283984816,3997730,65.41591,40.73,100541.75,1.1946024
284218278,284198144,3997730,65.27058,40.73,100543.49,1.194623
284429428,284411797,3997730,65.122604,40.719997,100545.24,1.1946439
284650431,284627794,3997730,65.31021,40.719997,100542.99,1.194617
284811140,284788516,3997730,65.16489,40.719997,100544.74,1.1946379
285022134,285001901,3997730,65.49782,40.719997,100540.75,1.1945904
285233038,285215406,3997730,65.35249,40.719997,100542.5,1.1946112
285394495,285376222,3997730,65.16489,40.719997,100544.74,1.1946379
285615011,285592310,3997730,65.246796,40.719997,100543.75,1.1946261
285825928,285805779,3997730,65.60351,40.71,100539.5,1.1945755
286036990,286019280,3997730,65.246796,40.719997,100543.75,1.1946261
286197612,286180002,3997730,65.10147,40.71,100545.49,1.1946467
286418695,286396023,3997730,65.31021,40.719997,100542.99,1.194617
286629769,286609629,3997730,65.28907,40.71,100543.25,1.1946201
286840713,286823098,3997730,65.10147,40.71,100545.49,1.1946467
287001462,286983790,3997730,65.37363,40.71,100542.24,1.1946082
287222474,287199853,3997730,65.2283,40.71,100543.99,1.194629
287443630,287419406,3997730,65.39477,40.71,100541.99,1.1946052
287604363,287586757,3997730,65.33135,40.7,100542.74,1.194614
287825367,287802652,3997730,65.31021,40.7,100542.99,1.194617
288036261,288016126,3997730,65.37363,40.7,100542.25,1.1946082
288247238,288229608,3997730,65.10147,40.7,100545.49,1.1946467
288408071,288390463,3997730,65.20452,40.7,100544.25,1.194632
288629218,288606515,3997730,65.16489,40.7,100544.74,1.1946379
288840190,288819917,3997730,65.16489,40.69,100544.74,1.1946379
289050966,289033344,3997730,65.038055,40.69,100546.25,1.1946558
289211686,289194031,3997730,65.31021,40.69,100542.99,1.194617
289433251,289410087,3997730,65.29172,40.69,100543.24,1.19462
289603483,289583288,3997730,64.97464,40.69,100547.0,1.1946647
289814412,289796808,3997730,65.016914,40.69,100546.5,1.1946588
290035357,290012735,3997730,64.97464,40.68,100547.0,1.1946647
290246278,290226102,3997730,64.97464,40.68,100547.0,1.1946647
290407036,290386813,3997730,64.99577,40.68,100546.75,1.1946617
290618001,290600383,3997730,65.2283,40.68,100543.99,1.194629
290838972,290816354,3997730,65.122604,40.68,100545.24,1.1946439
291050053,291029910,3997730,65.016914,40.68,100546.5,1.1946588
291210677,291190542,3997730,64.97464,40.68,100547.0,1.1946647
291421653,291404017,3997730,65.016914,40.67,100546.5,1.1946588
291642974,291620053,3997730,64.72362,40.67,100550.0,1.1947004
291813538,291793416,3997730,65.18603,40.67,100544.49,1.1946349
292024595,292006851,3997730,65.225655,40.67,100544.0,1.1946291
292245321,292222703,3997730,64.808174,40.67,100549.0,1.1946884
292406146,292383494,3997730,64.78703,40.67,100549.25,1.1946914
292617177,292596990,3997730,65.18603,40.67,100544.49,1.1946349
292828238,292810392,3997730,65.246796,40.67,100543.75,1.1946261
293049301,293026567,3997730,65.43704,40.66,100541.5,1.1945994
293209980,293187342,3997730,65.29172,40.66,100543.24,1.19462
293421052,293400865,3997730,65.16489,40.66,100544.74,1.1946379
293632242,293614297,3997730,65.16489,40.66,100544.74,1.1946379
293793017,293775117,3997730,65.33135,40.649998,100542.75,1.1946142
294013789,293991157,3997730,65.35249,40.649998,100542.5,1.1946112
294224746,294204631,3997730,65.29172,40.649998,100543.24,1.19462
294435725,294418113,3997730,65.31021,40.649998,100542.99,1.194617
294596506,294578794,3997730,65.27058,40.649998,100543.49,1.194623
294817389,294794765,3997730,65.33135,40.64,100542.75,1.1946142
295028394,295008244,3997730,65.62465,40.649998,100539.24,1.1945726
295239389,295221747,3997730,65.29172,40.64,100543.24,1.19462
295399942,295382313,3997730,65.37363,40.64,100542.25,1.1946082
295620965,295598270,3997730,65.45818,40.629997,100541.25,1.1945964
295832171,295812014,3997730,65.39477,40.64,100542.0,1.1946052
296043200,296025575,3997730,65.26794,40.629997,100543.5,1.1946231
296203917,296186269,3997730,65.122604,40.629997,100545.24,1.1946439
296425036,296402327,3997730,65.35249,40.629997,100542.5,1.1946112
296635975,296615838,3997730,65.39477,40.629997,100542.0,1.1946052
296847016,296829363,3997730,65.47668,40.62,100541.0,1.1945934
297007845,296990215,3997730,65.39477,40.62,100542.0,1.1946052
297228907,297206248,3997730,65.49782,40.62,100540.75,1.1945904
297439903,297419656,3997730,65.37363,40.62,100542.24,1.1946082
297650728,297633070,3997730,65.49782,40.62,100540.75,1.1945904
297811485,297793836,3997730,65.33135,40.62,100542.75,1.1946142
298032566,298009891,3997730,65.29172,40.61,100543.24,1.19462
298243511,298223358,3997730,65.27058,40.61,100543.49,1.194623
298404198,298384035,3997730,65.709206,40.61,100538.24,1.1945606
298615136,298597492,3997730,65.37363,40.6,100542.25,1.1946082
298836525,298813501,3997730,65.582375,40.6,100539.75,1.1945785
299006779,298986646,3997730,65.10147,40.6,100545.49,1.1946467
299217909,299200256,3997730,65.51895,40.6,100540.5,1.1945875
299438975,299416354,3997730,65.246796,40.6,100543.74,1.194626
299650060,299629818,3997730,65.27058,40.6,100543.49,1.194623
299810729,299790572,3997730,65.73034,40.59,100538.0,1.1945578
300021555,300003921,3997730,65.54009,40.59,100540.25,1.1945845
300242574,300219898,3997730,65.29172,40.59,100543.24,1.19462
300403311,300380683,3997730,65.33135,40.59,100542.74,1.194614
300614395,300594184,3997730,65.49782,40.579998,100540.75,1.1945904
300825598,300807697,3997730,65.60351,40.579998,100539.49,1.1945754
301006207,300983548,3997730,65.37363,40.579998,100542.24,1.1946082
301217200,301197056,3997730,65.45818,40.57,100541.25,1.1945964
301428099,301410433,3997730,65.49782,40.57,100540.75,1.1945904
301649118,301626303,3997730,65.62465,40.57,100539.24,1.1945726
301809791,301787131,3997730,65.54009,40.559998,100540.25,1.1945845
302020878,302000717,3997730,65.18603,40.57,100544.49,1.1946349
302231877,302214251,3997730,65.122604,40.559998,100545.24,1.1946439
302392691,302375040,3997730,65.62465,40.559998,100539.24,1.1945726
302613763,302591013,3997730,65.582375,40.559998,100539.75,1.1945785
302824589,302804474,3997730,65.582375,40.55,100539.75,1.1945785
302986221,302965292,3997730,65.31021,40.55,100542.99,1.194617
303216613,303193948,3997730,65.39477,40.55,100541.99,1.1946052
303427668,303407495,3997730,65.51895,40.55,100540.5,1.1945875
303638617,303620901,3997730,65.20452,40.54,100544.25,1.194632
303799258,303781631,3997730,65.45818,40.54,100541.25,1.1945964
304020296,303997659,3997730,65.27058,40.54,100543.49,1.194623
304231349,304211207,3997730,65.60351,40.54,100539.49,1.1945754
304442415,304424697,3997730,65.43704,40.53,100541.5,1.1945994
304603172,304585519,3997730,65.122604,40.54,100545.24,1.1946439
304824125,304801504,3997730,65.75148,40.53,100537.74,1.1945547
305035346,305015073,3997730,65.43704,40.53,100541.5,1.1945994
305246252,305228647,3997730,65.74884,40.52,100537.76,1.1945549
305407026,305389252,3997730,65.246796,40.52,100543.74,1.194626
305627952,305605273,3997730,65.45818,40.52,100541.25,1.1945964
305838943,305818813,3997730,65.20716,40.52,100544.24,1.1946319
306049892,306032263,3997730,65.43704,40.51,100541.5,1.1945994
306210666,306192945,3997730,65.582375,40.51,100539.75,1.1945785
306431568,306408913,3997730,65.582375,40.51,100539.75,1.1945785
306642516,306622399,3997730,65.28907,40.51,100543.25,1.1946201
306853495,306835889,3997730,65.26794,40.51,100543.5,1.1946231
307014292,306996650,3997730,65.47668,40.5,100541.0,1.1945934
307245219,307225084,3997730,65.54009,40.5,100540.25,1.1945845
307405978,307385863,3997730,65.37363,40.489998,100542.25,1.1946082
307616922,307599307,3997730,65.49782,40.489998,100540.75,1.1945904
307838035,307815296,3997730,65.31021,40.489998,100542.99,1.194617
308049130,308028810,3997730,65.37363,40.48,100542.25,1.1946082
308209630,308189517,3997730,65.49782,40.48,100540.75,1.1945904
308420846,308403152,3997730,65.143745,40.48,100544.99,1.1946409
308641799,308619176,3997730,65.31021,40.48,100542.99,1.194617
308852786,308832568,3997730,65.27058,40.48,100543.49,1.194623
309013461,308993314,3997730,65.31021,40.469997,100543.0,1.1946172
309224508,309206781,3997730,65.10147,40.469997,100545.49,1.1946467
309445523,309422871,3997730,65.28907,40.469997,100543.25,1.1946201
309606276,309583592,3997730,65.41591,40.469997,100541.75,1.1946024
309817232,309797102,3997730,65.37363,40.46,100542.25,1.1946082
310028188,310010576,3997730,65.582375,40.46,100539.75,1.1945785
310249209,310226551,3997730,65.20452,40.46,100544.25,1.194632
310409957,310387326,3997730,65.20452,40.46,100544.25,1.194632
310621029,310600703,3997730,65.10147,40.45,100545.49,1.1946467
310831760,310814144,3997730,65.246796,40.45,100543.74,1.194626
311052851,311030180,3997730,65.33135,40.45,100542.75,1.1946142
311214150,311190942,3997730,65.39477,40.44,100542.0,1.1946052
311384709,311364105,3997730,65.33135,40.44,100542.74,1.194614
311615347,311592677,3997730,65.43704,40.44,100541.5,1.1945994
311826260,311806120,3997730,65.18603,40.44,100544.49,1.1946349
312037244,312019621,3997730,65.49782,40.43,100540.75,1.1945904
312197848,312180190,3997730,65.35249,40.43,100542.49,1.1946111
312418872,312396180,3997730,65.54009,40.43,100540.25,1.1945845
312629846,312609699,3997730,65.41591,40.42,100541.75,1.1946024
312840845,312823203,3997730,65.41591,40.42,100541.75,1.1946024
313001539,312983868,3997730,65.47668,40.42,100541.0,1.1945934
313222618,313199995,3997730,65.43704,40.42,100541.5,1.1945994
313443756,313419469,3997730,65.611435,40.41,100539.39,1.1945742
313604359,313586748,3997730,65.45818,40.41,100541.24,1.1945963
313825346,313802601,3997730,65.62465,40.41,100539.25,1.1945726
314036157,314016045,3997730,65.582375,40.399998,100539.75,1.1945785
314247173,314229502,3997730,65.76997,40.399998,100537.5,1.1945518
314407989,314390300,3997730,65.47668,40.399998,100541.0,1.1945934
314628793,314606152,3997730,65.2283,40.399998,100543.99,1.194629
314839985,314819717,3997730,65.45818,40.39,100541.25,1.1945964
315050927,315033253,3997730,65.2283,40.39,100543.99,1.194629
315211661,315193995,3997730,65.51895,40.39,100540.5,1.1945875
315432695,315409907,3997730,65.33135,40.39,100542.74,1.194614
315653581,315629383,3997730,65.426476,40.379997,100541.6,1.1946006
315814319,315796691,3997730,65.51895,40.379997,100540.5,1.1945875
316035336,316012699,3997730,65.33135,40.379997,100542.75,1.1946142
316246271,316226126,3997730,65.51895,40.37,100540.5,1.1945875
316406962,316386827,3997730,65.31021,40.37,100542.99,1.194617
316618022,316600406,3997730,65.39477,40.36,100542.0,1.1946052
316839007,316816385,3997730,65.28907,40.36,100543.25,1.1946201
317050076,317029913,3997730,65.479324,40.36,100540.99,1.1945933
317210731,317190605,3997730,65.51895,40.36,100540.5,1.1945875
317421689,317404076,3997730,65.56123,40.36,100540.0,1.1945815
317642931,317620062,3997730,65.18603,40.35,100544.49,1.1946349
317803567,317780863,3997730,65.18603,40.35,100544.49,1.1946349
318014633,317994412,3997730,65.26794,40.35,100543.5,1.1946231
318225488,318207817,3997730,65.33135,40.34,100542.74,1.194614
318446400,318423758,3997730,65.31021,40.34,100542.99,1.194617
318607287,318584493,3997730,65.143745,40.34,100544.99,1.1946409
318818153,318797849,3997730,65.31021,40.34,100543.0,1.1946172
319028970,319011318,3997730,65.49782,40.329998,100540.75,1.1945904
319250029,319227351,3997730,65.33135,40.329998,100542.74,1.194614
319410732,319388030,3997730,65.35249,40.329998,100542.49,1.1946111
319621806,319601574,3997730,65.225655,40.32,100544.0,1.1946291
319832697,319815058,3997730,65.20716,40.309998,100544.24,1.1946319
319993495,319975875,3997730,65.18603,40.32,100544.49,1.1946349
320214450,320191818,3997730,65.122604,40.309998,100545.24,1.1946439
320425492,320405272,3997730,65.60351,40.309998,100539.49,1.1945754
320636458,320618725,3997730,65.45818,40.309998,100541.25,1.1945964
320797086,320779478,3997730,65.2283,40.3,100543.99,1.194629
321018070,320995450,3997730,65.73034,40.309998,100537.99,1.1945577
321229019,321208869,3997730,65.39477,40.3,100542.0,1.1946052
321439866,321422234,3997730,65.49782,40.3,100540.75,1.1945904
321600606,321582995,3997730,65.31021,40.29,100542.99,1.194617
321821940,321798952,3997730,65.47668,40.29,100541.0,1.1945934
322032643,322012397,3997730,65.64579,40.28,100538.99,1.1945696
322243481,322225855,3997730,65.33135,40.28,100542.74,1.194614
322404365,322386649,3997730,65.143745,40.28,100544.99,1.1946409
322625421,322602800,3997730,65.31021,40.27,100542.99,1.194617
322836406,322816224,3997730,65.43704,40.27,100541.5,1.1945994
323047333,323029695,3997730,65.582375,40.27,100539.75,1.1945785
323207997,323190357,3997730,65.54009,40.27,100540.25,1.1945845
323429003,323406378,3997730,65.246796,40.27,100543.75,1.1946261
323639916,323619765,3997730,65.246796,40.26,100543.74,1.194626
323850890,323833132,3997730,65.709206,40.25,100538.24,1.1945606
324011476,323993860,3997730,65.45818,40.26,100541.25,1.1945964
324232447,324209817,3997730,65.31021,40.25,100542.99,1.194617
324443360,324423217,3997730,65.45818,40.25,100541.25,1.1945964
324603988,324583879,3997730,65.26794,40.25,100543.5,1.1946231
324815067,324797447,3997730,65.20716,40.239998,100544.24,1.1946319
325036172,325013423,3997730,65.793755,40.239998,100537.24,1.1945487
325197067,325174109,3997730,65.246796,40.239998,100543.75,1.1946261
325417791,325400147,3997730,65.41591,40.23,100541.75,1.1946024
325638711,325616086,3997730,65.39477,40.23,100541.99,1.1946052
325849881,325829707,3997730,65.45818,40.23,100541.25,1.1945964
326010716,325990464,3997730,65.33135,40.23,100542.75,1.1946142
326221406,326203779,3997730,65.49782,40.219997,100540.75,1.1945904
326442625,326419975,3997730,65.688065,40.219997,100538.49,1.1945636
326653608,326633446,3997730,65.47668,40.21,100541.0,1.1945934
326814418,326794295,3997730,65.49782,40.21,100540.75,1.1945904
327025960,327007739,3997730,65.18603,40.21,100544.49,1.1946349
327246482,327223741,3997730,65.45818,40.2,100541.25,1.1945964
327407186,327384565,3997730,65.56123,40.2,100540.0,1.1945815
327618153,327598033,3997730,65.47668,40.2,100541.0,1.1945934
327829131,327811479,3997730,65.143745,40.19,100544.99,1.1946409
328050357,328027599,3997730,65.49782,40.19,100540.75,1.1945904
328210778,328188152,3997730,65.66692,40.19,100538.74,1.1945666
328421714,328401597,3997730,65.47668,40.18,100541.0,1.1945934
328632782,328615100,3997730,65.29172,40.18,100543.24,1.19462
328793368,328775742,3997730,65.49782,40.18,100540.75,1.1945904
329014438,328991707,3997730,65.2283,40.18,100543.99,1.194629
329225588,329205215,3997730,65.27058,40.17,100543.49,1.194623
329436505,329418812,3997730,65.479324,40.17,100540.99,1.1945933
329597282,329579553,3997730,65.62465,40.17,100539.24,1.1945726
329818150,329795472,3997730,65.37363,40.17,100542.24,1.1946082
330029077,330008942,3997730,65.43704,40.16,100541.5,1.1945994
330240120,330222510,3997730,65.35249,40.16,100542.49,1.1946111
330400920,330383308,3997730,65.62465,40.149998,100539.24,1.1945726
330621885,330599156,3997730,65.60351,40.149998,100539.49,1.1945754
330832882,330812718,3997730,65.08033,40.149998,100545.74,1.1946497
331043815,331026166,3997730,65.45818,40.149998,100541.25,1.1945964
331205160,331186947,3997730,65.31021,40.14,100542.99,1.194617
331425623,331402870,3997730,65.54009,40.14,100540.25,1.1945845
331636376,331616265,3997730,65.33135,40.129997,100542.75,1.1946142
331847524,331829906,3997730,65.122604,40.14,100545.24,1.1946439
332008336,331990696,3997730,65.47668,40.129997,100541.0,1.1945934
332229406,332206679,3997730,65.37363,40.129997,100542.25,1.1946082
332440159,332420024,3997730,65.37363,40.12,100542.24,1.1946082
332651103,332633465,3997730,65.41591,40.12,100541.75,1.1946024
332811880,332794248,3997730,65.39477,40.12,100542.0,1.1946052
333033116,333010427,3997730,65.47668,40.11,100541.0,1.1945934
333244507,333223912,3997730,65.37363,40.11,100542.25,1.1946082
333404744,333384623,3997730,65.51895,40.11,100540.5,1.1945875
333615759,333598098,3997730,65.16489,40.11,100544.74,1.1946379
333836900,333814216,3997730,65.5216,40.1,100540.49,1.1945873
334047963,334027738,3997730,65.246796,40.1,100543.74,1.194626
334208543,334188411,3997730,65.35249,40.09,100542.5,1.1946112
334419674,334401990,3997730,65.27058,40.09,100543.49,1.194623
334640646,334618014,3997730,65.2283,40.09,100543.99,1.194629
334851577,334831465,3997730,65.43704,40.079998,100541.5,1.1945994
335012405,334992288,3997730,65.31021,40.079998,100542.99,1.194617
335223303,335205679,3997730,65.27058,40.079998,100543.49,1.194623
335404262,335381637,3997730,65.49782,40.079998,100540.75,1.1945904
335615287,335595172,3997730,65.20452,40.079998,100544.25,1.194632
335826355,335808611,3997730,65.10147,40.07,100545.49,1.1946467
336047222,336024500,3997730,65.2283,40.07,100543.99,1.194629
336207874,336185211,3997730,65.43704,40.059998,100541.5,1.1945994
336418979,336398809,3997730,65.143745,40.059998,100545.0,1.1946409
336630041,336612424,3997730,65.47668,40.059998,100541.0,1.1945934
336851029,336828387,3997730,65.37363,40.059998,100542.25,1.1946082
337011632,336988974,3997730,65.35249,40.05,100542.49,1.1946111
337222724,337202591,3997730,65.31021,40.05,100543.0,1.1946172
337394503,337369400,3997730,64.99313,40.04,100546.8,1.1946623
337614664,337591991,3997730,65.33135,40.04,100542.74,1.194614
337825667,337805475,3997730,65.43704,40.04,100541.5,1.1945994
338036711,338018905,3997730,65.2283,40.03,100543.99,1.194629
338197299,338179691,3997730,65.246796,40.04,100543.74,1.194626
338418272,338395647,3997730,65.246796,40.03,100543.74,1.194626
338629373,338609219,3997730,65.246796,40.03,100543.74,1.194626
338840394,338822734,3997730,65.28907,40.03,100543.25,1.1946201
339000993,338983323,3997730,65.37363,40.02,100542.24,1.1946082
339222097,339199423,3997730,65.122604,40.02,100545.24,1.1946439
339433210,339412897,3997730,65.33135,40.02,100542.75,1.1946142
339643950,339626306,3997730,65.20716,40.01,100544.24,1.1946319
339804593,339786953,3997730,65.31021,40.01,100542.99,1.194617
340025697,340003080,3997730,65.35249,40.0,100542.49,1.1946111
340236644,340216529,3997730,65.27058,40.0,100543.49,1.194623
340447623,340429993,3997730,65.43704,40.0,100541.5,1.1945994
340608223,340590610,3997730,65.29172,40.0,100543.24,1.19462
340829265,340806576,3997730,65.33135,39.989998,100542.75,1.1946142
341040124,341019995,3997730,65.26794,39.989998,100543.5,1.1946231
341251112,341233504,3997730,65.49782,39.989998,100540.75,1.1945904
341411878,341394211,3997730,65.41591,39.989998,100541.75,1.1946024
341593338,341562511,3997730,65.429115,39.98,100541.586,1.1946003
341813770,341796140,3997730,65.29172,39.98,100543.24,1.19462
342034876,342012171,3997730,65.143745,39.98,100544.99,1.1946409
342245856,342225584,3997730,65.35249,39.969997,100542.49,1.1946111
342406462,342386313,3997730,65.16489,39.969997,100544.74,1.1946379
342617501,342599886,3997730,65.41591,39.969997,100541.75,1.1946024
342838539,342815883,3997730,65.29172,39.969997,100543.24,1.19462
343049593,343029419,3997730,65.33135,39.96,100542.74,1.194614
343210283,343190144,3997730,65.45818,39.96,100541.25,1.1945964
343421206,343403599,3997730,65.60351,39.96,100539.49,1.1945754
343642549,343619599,3997730,65.793755,39.95,100537.24,1.1945487
343813135,343793000,3997730,65.35249,39.95,100542.5,1.1946112
344024126,344006342,3997730,65.54009,39.95,100540.25,1.1945845
344244907,344222273,3997730,65.35249,39.95,100542.5,1.1946112
344405672,344383040,3997730,65.51895,39.94,100540.5,1.1945875
344616794,344596450,3997730,65.45818,39.94,100541.25,1.1945964
344827442,344809809,3997730,65.66692,39.94,100538.74,1.1945666
345048534,345025883,3997730,65.51895,39.93,100540.5,1.1945875
